SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC13a,SPK_SPKC14a
251.948175,225.156175,244.848375,214.311675,221.2151
252.0165,225.199975,244.924,214.325625,221.251825
252.089575,225.21245,244.967675,214.3861,221.277175
252.13325,225.23265,245.065325,214.4056,221.303925
252.186475,225.275625,245.073225,214.42255,221.330775
252.278425,225.315075,245.161275,214.45745,221.356775
252.362375,225.33085,245.2531,214.480775,221.4265
252.432475,225.344375,245.30025,214.515675,221.478625
252.489,225.3651,245.369775,214.5664,221.5151
252.6008,225.3791,245.4224,214.623275,221.5566
252.6058,225.41735,245.5822,214.65835,221.589875
252.67115,225.4513,245.627525,214.681475,221.67795
252.723425,225.474025,245.683375,214.716525,221.7115
252.76605,225.514275,245.829425,214.746275,221.766675
252.790825,225.527825,245.902925,214.788675,221.7985
252.807,225.550625,246.0801,214.821725,221.86085
252.843925,225.566025,246.1279,214.85995,221.940075
252.93275,225.579475,246.2149,214.8817,221.982075
252.968625,225.671875,246.341425,214.933825,222.0276
252.973975,225.710625,246.48695,214.948725,222.103125
252.99795,225.751475,246.56295,214.97835,222.15085
253.06095,225.8042,246.6443,215.0214,222.181725
253.06465,225.830975,246.688775,215.053975,222.259125
253.103025,225.86005,246.74325,215.09785,222.311125
253.30005,225.87605,246.971175,215.119675,222.360225
253.32745,225.89055,247.00435,215.30025,222.496
253.3582,225.904625,247.08825,215.352875,222.568375
253.449475,225.94115,247.45965,215.36615,222.6155
253.504475,225.975025,247.528875,215.39065,222.67145
253.549025,225.9932,247.537925,215.39745,222.687525
253.581275,226.013175,247.67125,215.414225,222.73785
253.642525,226.03405,247.7252,215.50235,222.8514
253.673175,226.0682,247.8082,215.51345,222.8904
253.93945,226.113625,247.8473,215.528625,222.92
253.9611,226.142,247.9332,215.552925,222.95865
253.979625,226.176325,248.066125,215.569025,222.99605
254.023675,226.207125,248.082725,215.60085,223.04865
254.04795,226.28565,248.13905,215.627175,223.068775
254.179425,226.36985,248.257925,215.670325,223.1045
254.269075,226.3877,248.302525,215.69005,223.172375
254.343375,226.39955,248.418575,215.716075,223.202575
254.349275,226.425975,248.557075,215.7745,223.226925
254.407025,226.441825,248.631875,215.790475,223.37955
254.506875,226.4734,248.65705,215.85135,223.408025
254.533375,226.49245,248.84105,215.8725,223.4444
254.7546,226.5472,248.8443,215.89605,223.47425
254.7694,226.592125,248.8792,215.942475,223.490175
254.8411,226.6131,249.083325,215.958825,223.51455
254.866575,226.63985,249.114275,216.0036,223.534975
254.896275,226.66805,249.148375,216.03695,223.569625
254.951,226.7165,249.1798,216.065775,223.60465
254.9983,226.741225,249.223875,216.097075,223.671375
255.154425,226.783125,249.432975,216.115,223.687725
255.2104,226.8158,249.663625,216.1241,223.713075
255.3163,226.824475,249.725525,216.14675,223.754575
255.347925,226.83435,249.8258,216.18035,223.776575
255.416675,226.849325,249.879725,216.193375,223.825925
255.442525,226.865825,249.968825,216.21355,223.8885
