SPK_SPKC01a (excited),SPK_SPKC04a (inhibited),SPK_SPKC09b (excited),SPK_SPKC10b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (excited),SPK_SPKC12a (excited),SPK_SPKC13a (excited),SPK_SPKC14a (excited),SPK_SPKC15a (NA),SPK_SPKC16a (excited)
7.0971,3.230375,18.437675,14.2856,12.38005,42.2712,10.375,37.87635,135.844725,26.6372,31.753625
7.1257,3.2436,18.4823,14.344025,12.444125,42.300375,10.4205,37.963,135.893025,26.70665,31.94515
7.148425,3.25775,18.495625,14.42065,12.465125,42.33565,10.469775,38.06535,136.12685,26.74475,31.97115
7.17415,3.27225,18.51795,14.69095,12.50055,42.39075,10.49615,38.1238,137.291425,26.776375,32.204125
7.202975,3.286375,18.797875,14.805075,12.51405,42.436625,10.507775,38.1343,137.3788,26.8123,32.252325
7.226875,3.2963,18.833225,15.14225,12.534925,42.472,10.537025,38.19005,137.41215,26.855925,32.278175
7.2611,3.30795,18.851225,15.203725,12.55285,42.509825,10.574325,38.229125,137.74265,26.91535,32.3179
7.28945,3.324375,18.865225,15.2715,12.57835,42.523625,10.5774,38.308475,137.77645,26.975475,32.56305
7.31455,3.3403,18.88055,15.324975,12.5971,42.593325,10.5978,38.333725,138.2014,26.984775,32.784425
7.34405,3.357025,18.898775,15.51735,12.61935,42.6924,10.649325,38.45575,138.27645,27.172625,33.005725
7.376875,3.36845,18.928425,15.538225,12.671775,42.780275,10.696075,38.510875,138.567425,27.20205,33.380125
7.40465,3.3846,18.95945,15.57365,12.73605,42.85575,10.77675,38.531775,138.7462,27.25505,33.4194
7.439225,3.394525,19.00985,15.609175,12.9284,42.873375,10.820525,38.649825,138.817925,27.300225,33.583875
7.465575,3.4041,20.47995,15.648525,12.9584,42.911875,10.86665,38.69715,138.825525,27.336875,33.783125
7.49435,3.413625,20.5368,16.009875,13.050525,42.949,10.88195,38.7057,138.97285,27.370675,33.85225
7.520025,3.42845,20.982125,16.0312,13.123175,42.98735,10.912125,38.809875,138.98585,27.41105,33.893575
7.5905,3.439375,21.03885,16.064725,13.155075,43.0163,10.93395,39.0137,139.03445,27.53975,33.989875
7.624525,3.47545,21.278825,16.329025,13.2175,43.040675,10.94345,39.104825,139.61155,27.76705,34.02665
7.652025,3.491575,21.360125,16.57185,13.2354,43.0776,10.9798,39.158025,139.644875,27.828,34.142125
7.6739,3.502675,21.4201,16.63515,13.259875,43.109525,11.016425,39.188625,139.706075,27.857975,34.230525
7.70325,3.5182,21.487425,16.77285,13.314275,43.267975,11.061675,39.27605,139.788625,27.886475,34.268075
7.7731,3.531975,21.513375,16.79075,13.34395,43.40215,11.1064,39.323775,139.832125,27.925475,34.321
7.815575,3.540225,21.557875,16.831825,13.378825,43.488575,11.1335,39.3503,139.9198,27.95135,34.48195
7.849175,3.551725,21.583075,16.856175,13.402875,43.5106,11.161675,39.365825,140.61145,27.953375,34.52255
7.8639,3.566075,21.6621,16.934925,13.4193,43.606875,11.190225,39.5882,140.6966,27.991825,34.57775
7.89175,3.57565,21.820025,17.006775,13.44445,43.629025,11.22095,39.617575,141.0726,28.11905,34.58275
7.907275,3.588525,21.9068,17.235275,13.46865,43.67,11.235475,39.6891,141.271475,28.1665,34.590825
7.935275,3.59575,21.923175,17.24695,13.4853,43.677475,11.262925,39.715075,141.903675,28.178025,34.6157
7.95995,3.62175,21.938775,17.2592,13.502225,43.738975,11.297425,39.7734,142.314475,28.215725,34.756625
7.995775,3.64415,21.986975,17.297575,13.5389,43.797875,11.31815,39.825575,142.665125,28.262375,34.83975
8.016225,3.665875,22.1199,17.317425,13.5576,43.81475,11.339775,39.903275,142.6985,28.3876,35.36145
8.04395,3.685575,22.2079,17.33695,13.6183,43.829825,11.37055,39.923825,143.519275,28.472875,35.749075
8.062575,3.702175,22.322625,17.3967,13.650525,43.85175,11.384125,39.99785,143.544675,28.56815,35.99735
8.09845,3.71555,22.333375,17.457175,13.701125,43.862075,11.43665,40.075325,143.5588,28.582675,36.340225
8.1254,3.743625,22.34765,17.5819,13.720425,43.8782,11.57475,40.12515,143.740275,28.6467,36.378675
8.15015,3.757925,22.401625,17.701725,13.726475,44.13885,11.58975,40.366125,144.061525,28.711725,36.434825
8.17825,3.76965,22.4311,17.735525,13.749475,44.208925,11.635925,40.4732,145.040175,28.771075,36.57975
8.205475,3.7815,22.487,17.796575,13.82285,44.221525,11.66065,40.530575,145.074075,28.866425,36.712525
8.30985,3.80515,22.73525,17.8274,13.863025,44.23135,11.6861,40.657825,145.735975,28.9401,36.8935
8.337575,3.81965,22.787225,17.858225,13.889025,44.276975,11.7048,40.7589,146.19045,29.0003,36.900325
8.358325,3.833825,22.8618,17.87655,13.943925,44.349775,11.7278,40.8131,146.919325,29.139825,37.0183
8.37935,3.8486,22.882975,17.893825,13.9861,44.3645,11.79145,40.90685,147.0184,29.291,37.207375
8.418275,3.860275,22.897675,17.9227,14.006075,44.421525,11.845625,41.0407,147.604,29.427975,37.45875
8.463,3.879025,22.9083,17.9419,14.037725,44.519175,11.8757,41.2378,148.247725,29.487925,37.498125
8.49465,3.891825,22.93405,17.961875,14.0513,44.620175,11.9424,41.2816,148.480525,29.542225,37.61915
8.530975,3.905575,22.9515,17.98355,14.070575,44.6453,11.9767,41.3077,148.569075,29.55455,37.7515
8.568925,3.9222,22.96895,18.0212,14.106475,44.67445,11.982525,41.488775,148.666075,29.63485,37.8799
8.58555,3.933075,22.982625,18.2992,14.1148,44.7392,12.014975,41.652975,148.8671,29.661725,37.90475
8.638375,3.947275,22.993275,18.340475,14.117175,44.8074,12.0275,41.82885,148.912975,29.664125,38.074925
8.7082,3.9569,23.0108,18.360225,14.158575,44.84305,12.065725,41.846425,148.953175,29.70695,38.07685
8.737625,3.96555,23.016525,18.402725,14.1816,44.91525,12.1349,41.932275,149.53285,29.730275,38.136025
8.772275,3.981875,23.034325,18.437625,14.195125,44.926425,12.16165,42.012225,150.498625,30.10925,38.183925
8.808575,3.99805,23.087425,18.482275,14.236525,44.94015,12.16295,42.07175,150.552175,30.243225,38.321975
8.85415,4.0111,23.12615,18.4956,14.277775,44.954975,12.1781,42.094,150.68245,30.246325,38.674125
8.88445,4.0221,23.15495,18.5179,14.36125,44.994375,12.19965,42.250675,151.033875,30.4922,38.686725
8.9012,4.0324,23.18225,18.797825,14.365575,45.12935,12.219275,42.34875,151.112125,30.541225,38.936925
8.946525,4.0429,23.205825,18.8332,14.385325,45.15025,12.24355,42.522675,151.39185,30.585525,39.369125
8.97355,4.05535,23.54505,18.851175,14.40205,45.176525,12.283225,42.745025,151.70525,30.645875,39.531975
9.012125,4.067975,23.568625,18.8652,14.4226,45.218325,12.293175,42.806325,152.046725,30.7455,39.63015
9.097925,4.079875,23.583425,18.880525,14.4406,45.23045,12.348525,42.867125,152.869225,30.8956,39.711675
9.113575,4.09165,23.588725,18.89875,14.46225,45.29015,12.380025,42.8911,153.534975,31.016225,39.849775
9.12715,4.1136,23.595725,18.9284,14.499475,45.319425,12.42905,43.01075,153.78775,31.0699,39.884625
9.1424,4.1307,23.618125,18.95945,14.5819,45.42585,12.50055,43.05395,153.871325,31.1708,40.028375
9.161025,4.1487,23.646725,19.009825,14.633925,45.469125,12.514025,43.08745,154.283575,31.22805,40.142875
9.1956,4.163675,23.68115,19.0607,14.6931,45.519825,12.5349,43.492775,154.80605,31.301425,40.19715
9.21345,4.17895,23.698625,20.536775,14.714925,45.71305,12.536925,43.557025,155.257,31.335,40.22185
9.226575,4.194725,23.71225,20.9821,14.73285,45.749675,12.552825,43.7966,155.79155,31.4344,40.378625
9.248775,4.2089,23.7255,21.0388,14.749025,45.816275,12.57835,43.8306,156.075725,31.4886,40.532275
9.26605,4.222025,23.738125,21.2788,14.764525,45.848675,12.5971,43.832425,156.16195,31.521875,40.642625
9.2781,4.233375,23.75215,21.3601,14.800175,45.864625,12.64335,43.85815,156.5395,31.567775,40.69
9.32445,4.244275,24.175375,21.420075,14.8562,45.891375,12.67175,43.9485,156.7002,31.570025,40.745475
9.34655,4.2615,24.199325,21.4612,14.888325,45.91875,12.7093,44.049825,156.727625,31.636525,40.760625
9.367725,4.274525,24.21285,21.487375,14.947775,45.9859,12.73605,44.0679,156.8411,31.679425,40.8756
9.38425,4.286525,24.3471,21.50215,14.985575,46.000825,12.928375,44.0935,156.846975,31.73805,40.904675
9.4079,4.30295,24.405375,21.513325,15.015625,46.024625,12.9584,44.17685,157.09615,31.79015,40.96025
9.4294,4.313675,24.427725,21.55785,15.0793,46.04655,13.014325,44.26835,157.735275,31.838375,40.9935
9.45,4.340925,24.43525,21.58305,15.130825,46.093075,13.0505,44.340625,158.31215,31.880675,41.1348
9.49635,4.353475,24.449725,21.66205,15.15355,46.129825,13.12015,44.46335,158.722575,31.916,41.314
9.5492,4.380325,24.46525,21.82,15.208625,46.18855,13.15505,44.662925,159.047,31.969525,41.570025
9.569675,4.398725,24.9591,21.906775,15.2489,46.2175,13.174475,44.7297,159.891075,31.9963,41.618625
9.593475,4.41535,24.99565,21.92315,15.263725,46.281,13.217475,44.736325,160.4089,32.039475,41.775625
9.620225,4.4298,25.01995,21.93875,15.28,46.3297,13.235375,44.7437,161.008475,32.111375,41.8451
9.66745,4.44485,25.055725,21.98695,15.3074,46.50195,13.25985,44.75985,161.17615,32.23395,42.05925
9.70465,4.4611,25.122475,22.119875,15.338475,46.573975,13.31425,44.860925,161.2691,32.286825,42.184475
9.724775,4.483525,25.1828,22.20785,15.3499,46.6642,13.34395,44.883675,161.369625,32.3288,42.336025
9.7721,4.49575,25.270375,22.3226,15.39195,46.77055,13.3788,44.970925,161.51825,32.378875,42.372525
9.796875,4.510025,25.319725,22.33335,15.439575,47.469425,13.3993,45.011825,161.793775,32.486625,42.41125
9.81975,4.521825,25.582125,22.3476,15.487075,47.740725,13.402875,45.061725,162.011825,32.5467,42.819425
9.847275,4.537775,25.642675,22.3633,15.50835,47.8469,13.419275,45.083525,162.381725,32.644,42.876825
9.86665,4.54985,25.785975,22.4016,15.54205,47.865825,13.44445,45.115175,162.866675,32.682425,42.955775
9.892625,4.569025,25.820325,22.431075,15.5675,47.91825,13.46865,45.1339,164.207725,32.7369,42.974325
9.91415,4.583775,25.8352,22.486975,15.59745,47.96585,13.4853,45.2241,164.354275,32.77935,43.05865
9.933475,4.596675,25.8535,22.7352,15.64525,48.1694,13.490625,45.299075,164.469775,32.920925,43.0628
9.9552,4.623075,25.8697,22.787175,15.666225,48.1916,13.5022,45.4599,165.35095,32.965725,43.17495
9.980575,4.6373,25.9053,22.84665,15.69335,48.23815,13.5389,45.5126,165.5499,32.9899,43.221625
10.007925,4.647875,25.950625,22.861775,15.750625,48.291575,13.5576,45.521825,165.7448,33.0302,43.3382
10.056825,4.6629,25.969525,22.8752,15.7945,48.506825,13.618275,45.576325,166.3299,33.04565,43.347925
10.087375,4.67575,25.992175,22.882925,15.858025,48.554775,13.631225,45.706025,166.360575,33.051075,43.3491
10.098325,4.690625,26.2717,22.88945,15.900275,48.5834,13.650525,45.736375,166.645025,33.085475,43.3706
10.144425,4.704775,26.288425,22.89765,15.92935,48.606275,13.72645,45.73855,166.942575,33.12315,43.392275
10.19595,4.7132,26.301675,22.908275,16.041,48.636825,13.749475,45.781225,167.737825,33.24235,43.426625
10.22185,4.72215,26.3145,22.920275,16.0577,48.6689,13.7713,45.84505,167.845525,33.33575,43.48175
10.241625,4.73415,26.352725,22.934,16.07375,48.695125,13.791325,45.893425,168.010975,33.392825,43.493075
10.263975,4.749725,26.367575,22.951475,16.11245,48.74485,13.822825,45.899575,168.652625,33.4194,43.615025
10.30575,4.77195,26.40005,22.968925,16.139825,48.773325,13.863025,45.966325,168.764725,33.49575,43.655
10.32645,4.796225,26.4111,22.982575,16.173975,49.373875,13.889025,46.00685,169.208325,33.532325,43.699225
10.359225,4.831125,26.459725,22.99325,16.234975,49.5862,13.9095,46.05085,169.39785,33.60915,43.91755
10.3905,4.841075,26.47095,23.010775,16.315675,49.64725,13.925475,46.0974,169.498575,33.6579,43.91845
10.409975,4.847875,26.4853,23.0165,16.347125,49.7806,13.9439,46.11455,169.6184,33.7007,43.963175
10.44235,4.864625,26.51055,23.0343,16.3656,50.218975,13.968525,46.191725,169.895525,33.7406,44.006225
10.473475,4.876725,26.52155,23.0874,16.378575,50.291675,14.0377,46.26815,170.165925,33.83005,44.020025
10.4902,4.8843,26.538225,23.126125,16.411175,50.5037,14.049525,46.296475,170.19985,33.8547,44.02635
10.5249,4.89415,26.558175,23.154925,16.468575,50.562775,14.051275,46.325025,170.6169,33.897875,44.218675
10.571825,4.904675,26.589375,23.182225,16.489075,50.5852,14.070575,46.351275,170.7998,33.942875,44.23095
10.58815,4.92945,26.61955,23.2058,16.52785,50.66045,14.106475,46.3979,171.1259,33.967975,44.307225
10.6116,4.9424,26.6553,23.545025,16.56685,50.68345,14.117175,46.45615,171.156025,34.005675,44.343225
10.648075,4.956375,26.70795,23.568575,16.620525,50.769525,14.1348,46.51695,171.49445,34.036225,44.358575
10.677425,4.977525,26.84835,23.583375,16.642275,50.8003,14.15855,46.51945,171.90595,34.096725,44.3617
10.7018,4.9877,26.875125,23.5887,16.721575,50.87805,14.181575,46.581025,172.02385,34.16865,44.45425
10.73935,4.9991,26.916925,23.595675,16.770025,50.940425,14.195125,46.608675,172.19215,34.206125,44.5246
10.7621,5.017975,26.937625,23.609325,16.788075,50.969,14.2365,46.6384,172.5892,34.2076,44.563
10.785375,5.03225,26.960075,23.6181,16.8846,51.16365,14.2559,46.7096,173.035175,34.234375,44.5725
10.800625,5.06195,26.990125,23.63085,16.902675,51.343325,14.27775,46.759,173.111775,34.278725,44.59395
10.826325,5.088025,27.01835,23.646675,16.951975,51.4778,14.28555,46.786575,173.56835,34.36975,44.751925
10.848025,5.1045,27.049025,23.681125,17.01285,51.62305,14.3009,46.90855,173.9136,34.385125,44.812925
10.87285,5.113875,27.291775,23.6986,17.08225,51.7279,14.3436,46.943275,174.014725,34.429575,44.9242
10.88985,5.127025,27.312125,23.7122,17.21435,51.8453,14.36555,46.969975,174.32375,34.448725,44.968525
10.9174,5.14015,27.336725,23.72545,17.23125,51.890025,14.385325,46.9977,174.50815,34.475175,44.970325
10.938725,5.152425,27.347925,23.7381,17.324175,51.92,14.402025,47.1622,174.6763,34.50825,45.0184
10.962025,5.16715,27.3615,23.752125,17.365125,51.951375,14.422575,47.238625,174.83845,34.526375,45.0303
10.995825,5.180225,27.380425,24.17535,17.39865,52.042875,14.440575,47.3202,174.864825,34.5515,45.054375
11.034125,5.189775,27.394975,24.199275,17.4718,52.119225,14.46225,47.399725,174.9057,34.601,45.259175
11.068375,5.205425,27.411575,24.212825,17.499725,52.16955,14.49945,47.4259,175.252175,34.646625,45.2687
11.096725,5.222025,27.423175,24.24215,17.53465,52.26965,14.561675,47.476,175.4387,34.6797,45.333425
11.127,5.23565,27.44665,24.347075,17.5776,52.3286,14.581875,47.514075,175.558475,34.712375,45.3544
11.150225,5.24935,27.46905,24.366475,17.59825,52.370175,14.633925,47.571825,175.90905,34.765275,45.423625
11.211775,5.262825,27.483025,24.39125,17.650125,52.39105,14.693075,47.599625,176.07975,34.796275,45.42725
11.2309,5.285225,27.510825,24.40535,17.670275,52.600575,14.714925,47.653375,176.19445,34.83535,45.4896
11.247425,5.299325,27.534575,24.42165,17.72525,52.70605,14.73285,47.699025,176.288875,34.837025,45.547375
11.26955,5.310275,27.558825,24.4277,17.77335,52.780125,14.749,47.7205,176.529925,34.8537,45.550275
11.28875,5.32415,27.561425,24.4352,17.8098,52.7992,14.7645,47.806,176.879025,34.921075,45.56645
11.305575,5.339725,27.590375,24.4497,17.836375,52.874525,14.80015,47.8623,177.2782,34.94275,45.6089
11.336575,5.35225,27.6014,24.4652,17.86545,53.06475,14.8184,48.03155,177.32285,34.968875,45.6693
11.353825,5.362475,27.61235,24.4794,17.878275,53.084175,14.856175,48.056075,177.4148,35.00845,45.77205
11.375775,5.37475,27.6276,24.503575,17.914775,53.116475,14.8883,48.0803,177.500525,35.030375,46.074525
11.42425,5.38345,27.65055,24.95905,17.9542,53.143,14.94775,48.1275,178.577175,35.074325,46.09845
11.454025,5.399,27.664775,24.9956,18.10725,53.2169,14.98555,48.26035,178.838775,35.107775,46.109925
11.481325,5.417925,27.694425,25.019925,18.163975,53.3473,15.0156,48.348125,178.94195,35.135675,46.148925
11.501,5.426725,27.7126,25.0557,18.274325,53.429275,15.0793,48.37485,179.10185,35.168275,46.240325
11.529625,5.4332,27.740925,25.12245,18.306325,53.4681,15.102575,48.521625,179.196975,35.191725,46.26305
11.547525,5.44025,27.7604,25.18275,18.3906,53.496725,15.1308,48.541625,179.46295,35.269475,46.277
11.570925,5.44935,27.777,25.24475,18.45095,53.5298,15.18255,48.609725,179.499075,35.283175,46.405975
11.59685,5.4694,27.79445,25.270325,18.520225,53.5603,15.2086,48.644,179.564275,35.30155,46.511175
11.63315,5.478725,27.80455,25.2956,18.54065,53.6277,15.233375,48.711275,179.7576,35.324275,46.651725
11.678375,5.48825,27.823475,25.3197,18.561275,53.68245,15.248875,48.93885,179.93375,35.346575,46.67985
11.7083,5.504925,27.835475,25.5821,18.6437,53.717875,15.263725,49.00635,180.0589,35.3766,46.699225
11.745275,5.52055,27.846625,25.64265,18.6703,53.764975,15.279975,49.043125,180.4902,35.41825,46.764425
11.772575,5.534575,27.8658,25.78595,18.70305,53.8076,15.307375,49.09735,180.5951,35.436375,46.780575
11.799475,5.548625,27.88015,25.805075,18.74395,53.8321,15.324925,49.125325,180.777575,35.461625,46.850225
11.825275,5.55845,27.89715,25.8203,18.795825,53.8386,15.33845,49.14675,180.8212,35.48485,47.01515
11.863575,5.569075,27.90865,25.835175,18.82335,53.870175,15.349875,49.2018,180.981825,35.513975,47.15295
11.89535,5.5805,27.919375,25.842975,18.86905,54.11435,15.377725,49.4381,181.333075,35.5551,47.354025
11.92925,5.591075,27.929025,25.853475,18.90595,54.13055,15.487075,49.4939,181.502425,35.579925,47.4426
11.980725,5.611525,27.94375,25.869675,18.9238,54.15245,15.50835,49.5765,181.82815,35.61295,47.57515
12.0151,5.631275,27.963825,25.90525,19.025125,54.2226,15.52525,49.62595,181.86105,35.634775,47.701475
12.0424,5.645325,27.988975,25.9506,19.047675,54.2403,15.54205,49.6755,182.2287,35.664875,47.835725
12.06725,5.659525,28.00075,25.9695,19.07385,54.26945,15.5675,49.7293,182.6474,35.68945,47.962275
12.083,5.6729,28.019925,25.99215,19.0906,54.2917,15.597425,49.7881,182.715225,35.716825,48.086675
12.10475,5.682975,28.031125,26.2455,19.10475,54.294675,15.6067,49.931525,182.8023,35.742625,48.14405
12.12545,5.72675,28.04955,26.27165,19.1348,54.3275,15.612475,50.039375,183.032075,35.765075,48.352125
12.1519,5.741,28.0672,26.288375,19.2194,54.418775,15.64525,50.12785,183.107625,35.80645,48.481425
12.199525,5.757175,28.080025,26.301625,19.272625,54.451225,15.648475,50.152625,183.209075,35.825025,48.5647
12.231975,5.774575,28.0922,26.314475,19.33365,54.5602,15.666225,50.2292,183.212875,35.85175,48.763375
12.258875,5.787525,28.1028,26.324625,19.49575,54.743375,15.693325,50.286175,183.288725,35.8804,48.892075
12.284925,5.800875,28.11665,26.352675,19.659475,54.792675,15.707975,50.31845,184.045275,35.926725,48.96825
12.339825,5.810475,28.1352,26.36755,19.81135,54.8771,15.7506,50.3537,184.312,35.9522,49.096675
12.376025,5.822775,28.149125,26.400025,19.838,54.91655,15.858025,50.399025,184.358275,35.9746,49.212725
12.403525,5.835,28.16355,26.41105,19.886675,54.95225,15.90025,50.450625,184.477,36.001725,49.629925
12.4267,5.85085,28.178625,26.4409,19.923175,55.004225,15.930125,50.530425,184.910475,36.026575,49.75835
12.449375,5.8664,28.192925,26.459625,20.0327,55.039225,15.999025,50.55205,185.32445,36.082075,49.9175
12.47145,5.878925,28.2135,26.470925,20.0698,55.09065,16.040975,50.59485,185.803825,36.13735,50.066475
12.48715,5.89405,28.238775,26.485275,20.120525,55.127225,16.0577,50.616875,186.081225,36.182925,50.1866
12.50835,5.90595,28.2565,26.5105,20.224675,55.136525,16.073725,50.6534,187.313275,36.227475,50.24925
12.533875,5.91825,28.269425,26.521525,20.2734,55.150475,16.1398,50.757025,188.757525,36.264675,50.279025
12.55785,5.929725,28.30095,26.5382,20.32755,55.214475,16.17395,50.837325,189.500875,36.365025,50.44295
12.5849,5.943225,28.323425,26.55815,20.4318,55.356875,16.234975,50.8644,189.817975,36.38535,50.5742
12.60555,5.956925,28.34665,26.589325,20.48025,55.390475,16.274525,50.90845,189.860675,36.4196,50.7122
12.6295,5.987225,28.378225,26.619525,20.50015,55.443025,16.301925,51.046575,189.9861,36.43355,50.837325
12.6536,5.998675,28.4157,26.655275,20.523525,55.4647,16.31025,51.1333,190.213325,36.443075,51.3077
12.686075,6.011475,28.439475,26.707925,20.542075,55.52755,16.32895,51.17865,190.92165,36.489075,51.51295
12.706675,6.033075,28.46395,26.848325,20.563225,55.5755,16.3471,51.194125,191.226575,36.52885,51.6872
12.730125,6.066725,28.49705,26.875075,20.607825,55.6108,16.3656,51.3063,191.29095,36.5595,51.830625
12.757575,6.08075,28.5877,26.916875,20.64335,55.6244,16.378575,51.354325,191.52575,36.5878,51.959425
12.783625,6.0995,28.608225,26.9376,20.756125,55.646125,16.41115,51.4882,192.38785,36.608225,52.239675
12.8047,6.11675,28.6211,26.96005,20.7773,55.7009,16.447125,51.5231,192.694075,36.631775,52.3544
12.83445,6.1279,28.63325,26.9901,20.839325,55.738575,16.46855,51.5648,193.29655,36.656775,52.58945
12.857625,6.141775,28.653875,27.0183,20.8947,55.762075,16.489075,51.66325,193.535075,36.676475,52.6291
12.8875,6.1517,28.67165,27.048975,20.93035,55.775575,16.527825,51.783575,194.143175,36.701725,53.103025
12.91855,6.163525,28.689725,27.291725,20.95415,55.819025,16.5453,51.80705,196.1502,36.7363,53.176425
12.954225,6.176375,28.7013,27.312075,20.973075,55.867275,16.602675,51.86295,196.151275,36.77525,53.183725
12.981425,6.188325,28.713725,27.3367,20.999675,55.8968,16.64225,51.88495,196.852925,36.809075,53.2773
13.017175,6.205625,28.72445,27.347875,21.02755,55.920025,16.66695,51.900225,196.876225,36.845725,53.3297
13.052375,6.217875,28.74165,27.361475,21.049525,55.95965,16.721575,52.080725,197.056825,36.8681,53.343425
13.0765,6.2278,28.760475,27.3804,21.10115,55.978075,16.739675,52.17935,197.5559,36.88335,53.406875
13.10185,6.2424,28.777775,27.394925,21.1284,56.080925,16.77,52.2034,197.8371,36.90315,53.44465
13.11885,6.2597,28.78795,27.41155,21.15155,56.1317,16.7728,52.2457,197.935625,36.9303,53.469525
13.1488,6.275025,28.809725,27.423125,21.191075,56.160525,16.788075,52.2926,197.972075,36.944875,53.52095
13.198975,6.287,28.828125,27.446625,21.222175,56.19995,16.79295,52.37695,198.334525,36.96745,53.580975
13.22495,6.296475,28.83715,27.469025,21.26555,56.2338,16.90265,52.49735,198.98385,36.988,53.721375
13.25315,6.31005,28.849775,27.482975,21.31165,56.26535,16.969475,52.515475,199.71875,37.014875,53.736475
13.28845,6.33215,28.87315,27.5054,21.399325,56.2957,17.012825,52.574075,199.96405,37.0394,53.7711
13.321225,6.34235,28.9033,27.53455,21.451875,56.315275,17.082225,52.6236,200.856475,37.067325,53.970625
13.3838,6.3558,28.96915,27.558775,21.478575,56.343775,17.21435,52.669675,201.2843,37.100575,54.247025
13.406,6.3682,29.101275,27.590325,21.4932,56.362175,17.23715,52.8055,201.352125,37.11895,54.311325
13.42715,6.3807,29.131,27.60135,21.524425,56.4222,17.238675,52.8547,201.36505,37.14445,54.5018
13.4564,6.397975,29.149575,27.612325,21.5867,56.436675,17.29735,52.909725,202.125725,37.170575,54.51125
13.47295,6.41995,29.184225,27.62755,21.618175,56.46065,17.32415,53.1753,202.483075,37.1981,54.8794
13.5029,6.4306,29.202875,27.650525,21.651025,56.4804,17.3651,53.3384,202.820875,37.230375,55.0381
13.5326,6.4507,29.213825,27.66475,21.6774,56.525175,17.39865,53.36985,202.89955,37.261125,55.045825
13.588725,6.461225,29.23205,27.6944,21.74825,56.56735,17.440175,53.423775,202.9343,37.31615,55.057525
