SPK_SPKC04a (NA),SPK_SPKC08a (excited),SPK_SPKC12a (inhibited)
,144.259925,80.62325
,144.287875,80.628975
,144.33465,80.638975
,144.35435,80.64625
,144.44205,80.650525
,144.469425,80.654775
,144.48195,80.662825
,144.529525,80.666775
,144.55635,80.672775
,144.604075,80.676275
,144.623275,80.678525
,144.6822,80.6836
,144.699925,80.6881
,144.710075,80.69545
,144.74675,80.7
,144.780775,80.708425
,144.81015,80.7125
,144.8293,80.71965
,144.846025,80.729625
,144.876,80.7332
,144.90365,80.7469
,144.924375,80.752575
,144.964575,80.7576
,145.00755,80.761425
,145.0211,80.767575
,145.0845,80.7696
,145.10805,80.777425
,145.153575,80.78145
,145.177925,80.787725
,145.20975,80.796075
,145.233525,80.7991
,145.2631,80.80515
,145.333625,80.80775
,145.3696,80.813325
,145.388225,80.8174
,145.410325,80.819075
,145.526375,80.823025
,145.541475,80.829825
,145.5596,80.833575
,145.5861,80.840775
,145.631275,80.8432
,145.69695,80.84805
,145.713625,80.856525
,145.7381,80.86005
,145.8422,80.8658
,145.8539,80.8755
,145.85895,80.881825
,145.87015,80.9068
,145.87985,80.914175
,145.909775,80.920125
,145.9771,80.93105
,146.002775,80.9407
,146.023475,80.945925
,146.052725,80.960825
,146.0601,80.980825
,146.089975,81.0139
,146.1329,81.03585
,146.14625,81.072125
,146.164175,81.093925
,146.2041,81.108725
,146.22955,81.12315
,146.2988,81.131225
,146.32035,81.152225
,146.37585,81.16545
,146.403275,81.177525
,146.406725,81.210875
,146.435,81.2221
,146.491475,81.239175
,146.51605,81.265425
,146.59135,81.275825
,146.69535,81.29355
,146.7345,81.303925
,146.76505,81.337
,146.783625,81.3646
,146.802825,81.40835
,146.82045,81.40975
,146.830475,81.4197
,146.876275,81.439725
,146.9402,81.448925
,146.98705,81.460325
,147.0007,81.4677
,147.048475,81.48805
,147.0748,81.49955
,147.161,81.524625
,147.195375,81.534
,147.237675,81.55405
,147.24945,81.569875
,147.2972,81.583925
,147.3187,81.602575
,147.36,81.611925
,147.41465,81.64665
,147.442525,81.6634
,147.455625,81.71615
,147.519175,81.74975
,147.52815,81.814325
,147.546725,81.825275
,147.568125,81.838425
,147.610475,81.86155
,147.638775,81.881225
,147.69495,81.919725
,147.710825,81.955775
,147.7359,81.957025
,147.819425,81.971275
,147.876825,81.98625
,147.886675,81.992075
,147.90375,82.004775
,147.93625,82.02295
,147.98015,82.031625
,147.99935,82.045925
,148.040475,82.055975
,148.096525,82.070825
,148.1308,82.0837
,148.14415,82.092475
,148.169,82.11425
,148.19145,82.1451
,148.2376,82.16145
,148.264875,82.2036
,148.2976,82.24005
,148.3275,82.28895
,148.393625,82.34885
,148.404775,82.408175
,148.418625,82.447225
,148.4656,82.472575
,148.4978,82.49135
,148.508975,82.51365
,148.535875,82.53655
,148.575,82.5553
,148.647025,82.59755
,148.674325,82.600825
,148.680575,82.63235
,148.71135,82.659925
,148.729975,82.728525
,148.7946,82.7507
,148.8061,82.776
,148.826725,82.796175
,148.838375,82.832675
,148.8695,82.856275
,148.89125,82.930825
,148.925725,83.00745
,148.94925,83.01465
,148.95775,83.017475
,149.002225,83.04375
,149.04115,83.0731
,149.07475,83.09135
,149.101975,83.100475
,149.110625,83.107925
,149.124225,83.112375
,149.1354,83.118325
,149.190325,83.12245
,149.2188,83.1312
,149.234,83.138
,149.2529,83.145475
,149.261525,83.151925
,149.33695,83.160075
,149.358525,83.169125
,149.3734,83.1747
,149.421025,83.184975
,149.4885,83.19585
,149.528625,83.218675
,149.557525,83.223425
,149.62175,83.229825
,149.642525,83.24415
,149.6697,83.24955
,149.70805,83.2591
,149.7654,83.2789
,149.836725,83.29345
,149.876,83.317875
,149.922875,83.35185
,149.9439,83.374625
,150.045375,83.415575
,150.081725,83.4218
,150.111175,83.46
,150.1317,83.479025
,150.152725,83.55135
,150.154225,83.5844
,150.177725,83.62975
,150.281125,83.6514
,150.34415,83.67385
,150.388475,83.70235
,150.41545,83.764975
,150.443225,83.839525
,150.455325,83.87265
,150.493325,83.903125
,150.508475,83.964225
,150.525825,83.983525
,150.567375,83.987
,150.60865,84.0021
,150.617025,84.02575
,150.637725,84.049675
,150.671175,84.065225
,150.702325,84.0916
,150.719225,84.1514
,150.7677,84.1531
,150.792,84.1721
,150.80405,84.197
,150.825475,84.210675
,150.86485,84.239975
,150.927525,84.268875
,150.9355,84.319025
,150.951975,84.3835
,150.9835,84.412275
,151.04535,84.452875
,151.06915,84.5697
,151.100125,84.593225
,151.141125,84.595575
,151.15645,84.6531
,151.1589,84.7027
,151.2096,84.8437
,151.239075,84.92005
,151.2745,84.938975
,151.298975,84.9814
,151.314725,85.020475
,151.344025,85.058225
,151.369025,85.1219
,151.405675,85.174325
,151.41575,85.21935
,151.477925,85.2588
,151.5155,85.285825
,151.564475,85.46835
,151.5905,85.535525
,151.60975,85.553925
,151.648675,85.5782
,151.68165,85.5879
,151.70825,85.622375
,151.748025,85.632125
,151.809275,85.6464
,151.828425,85.664125
,151.8723,85.66875
,151.9258,85.68295
,151.967,85.728225
,151.993225,85.741325
,152.011625,85.80915
,152.064975,85.825075
,152.106375,85.8464
,152.12995,85.86945
,152.15235,85.914925
,152.178475,85.9529
,152.196125,85.99065
,152.214125,86.031775
,152.22805,86.058525
,152.250375,86.089725
,152.27135,86.114275
,152.287125,86.138925
,152.29965,86.167425
,152.32835,86.191025
,152.36255,86.200175
,152.405,86.222125
,152.437275,86.2383
,152.50045,86.271325
,152.560075,86.27245
,152.61615,86.28
,152.635825,86.29515
,152.662225,86.32225
,152.6878,86.344725
,152.812925,86.364875
,152.832375,86.4055
,152.85795,86.433475
,152.873125,86.442625
,152.897175,86.466
,152.92705,86.528275
,152.99075,86.557425
,153.083675,86.5587
,153.11265,86.5713
,153.117125,86.596025
,153.161925,86.60785
,153.180125,86.62065
,153.196275,86.62865
,153.229025,86.63475
,153.244875,86.6441
,153.250125,86.6503
,153.27155,86.6526
,153.2972,86.6703
,153.358775,86.694325
,153.369175,86.714575
,153.4253,86.72905
,153.5282,86.74715
,153.5923,86.7766
,153.6201,86.8022
,153.6989,86.8241
,153.707125,86.8462
,153.732575,86.863025
,153.808975,86.8742
,153.864025,86.8836
,153.881875,86.902625
,153.915825,86.917725
,153.95965,86.9358
,153.983675,86.9512
,154.039025,86.973075
,154.069875,86.9838
,154.13065,87.004875
,154.151,87.022
,154.2003,87.03305
,154.239725,87.051275
,154.266675,87.064225
,154.3259,87.08905
,154.3667,87.1029
,154.401775,87.11425
,154.5401,87.13945
,154.572125,87.168475
,154.61155,87.221225
,154.649425,87.236775
,154.711025,87.31065
,154.7841,87.329025
,154.83055,87.35455
,154.867375,87.384075
,154.901575,87.397225
,154.97335,87.48445
,154.998325,87.5612
,155.05635,87.646825
,155.06855,87.684825
,155.086325,87.740225
,155.1041,87.754975
,155.114875,87.769925
,155.147875,87.7809
,155.1657,87.7926
,155.2162,87.804275
,155.2946,87.82275
,155.322875,87.8479
,155.348625,87.867525
,155.3653,87.895275
,155.3976,87.90595
,155.4071,87.9149
,155.432925,87.9214
,155.482225,87.954025
,155.486525,87.969275
,155.57265,87.993375
,155.5857,88.040925
,155.6006,88.1191
,155.626925,88.1235
,155.694975,88.150925
,155.730975,88.1689
,155.77715,88.19365
,155.7944,88.222775
,155.822575,88.226025
,155.858925,88.24295
,155.9187,88.26045
,155.9432,88.275425
,155.98655,88.2923
,156.000725,88.301525
,156.036725,88.3316
,156.106075,88.36655
,156.15055,88.391075
,156.17775,88.40715
,156.2147,88.414625
,156.245675,88.437
,156.3161,88.449525
,156.33815,88.470025
,156.4192,88.490025
,156.508475,88.51125
,156.5556,88.543125
,156.571525,88.582925
,156.58955,88.623875
,156.649025,88.6421
,156.678675,88.663025
,156.7573,88.6851
,156.80365,88.70245
,156.8308,88.7159
,156.856875,88.727725
,156.86845,88.736725
,156.942025,88.74575
,157.01395,88.753025
,157.0457,88.7712
,157.118975,88.792325
,157.14325,88.815475
,157.1617,88.834275
,157.202,88.874975
,157.27025,88.91745
,157.30885,88.927975
,157.32815,88.991075
,157.370925,89.00525
,157.4501,89.022975
,157.496575,89.0566
,157.5521,89.078075
,157.55945,89.106275
,157.580175,89.128
,157.60175,89.1474
,157.6252,89.157225
,157.6561,89.17865
,157.691475,89.192575
,157.7124,89.2091
,157.714425,89.21455
,157.827325,89.22395
,157.848625,89.229675
,157.863175,89.237
,157.90165,89.25245
,157.979,89.2716
,158.014425,89.279725
,158.0455,89.323925
,158.07375,89.329625
,158.098425,89.364475
,158.117925,89.450725
,158.1502,89.481525
,158.181325,89.507475
,158.195,89.5215
,158.222575,89.544
,158.260125,89.63405
,158.272575,89.64045
,158.289,89.687475
,158.306725,89.714125
,158.3213,89.73885
,158.336725,89.740175
,158.34465,89.78525
,158.37375,89.806175
,158.402425,89.837575
,158.420175,89.961275
,158.451175,89.985975
,158.47405,90.041025
,158.49355,90.07285
,158.535,90.24555
,158.5417,90.274425
,158.55765,90.28415
,158.587625,90.329925
,158.61455,90.350325
,158.62785,90.40055
,158.636025,90.527075
,158.7045,90.662175
,158.743125,90.69505
,158.757425,90.72255
,158.7985,90.82165
,158.86545,90.8378
,158.90625,90.90165
,158.94585,91.014175
,158.96385,91.026875
,158.997525,91.038925
,159.028375,91.051425
,159.041175,91.102775
,159.119625,91.1333
,159.135175,91.155525
,159.197575,91.187225
,159.271725,91.577175
,159.33355,91.60075
,159.370175,91.67885
,159.40315,91.72825
,159.424975,91.762625
,159.444275,91.8198
,159.4958,91.95605
,159.510575,91.975475
,159.5615,91.98955
,159.650825,91.9987
,159.7088,92.019125
,159.7388,92.062275
,159.756875,92.081
,159.77995,92.11345
,159.799825,92.162825
,159.862225,92.238225
,159.96285,92.730425
,160.0002,93.0575
,160.02515,93.0942
,160.10495,93.88115
,160.13265,93.898725
,160.154025,93.9589
,160.2984,94.03535
,160.331225,94.077025
,160.3544,94.1172
,160.384025,94.155275
,160.4067,94.1762
,160.430075,94.21875
,160.464775,94.242475
,160.50685,94.27445
,160.564225,94.29465
,160.571825,94.311275
,160.62435,94.3243
,160.718425,94.3567
,160.751,94.3682
,160.789975,94.383475
,160.848975,94.38845
,160.898025,94.3983
,160.980675,94.405875
,161.017975,94.41065
,161.044325,94.41965
,161.072075,94.425275
,161.103075,94.432525
,161.108475,94.4389
,161.131575,94.44875
,161.1654,94.455675
,161.246275,94.45875
,161.288325,94.4639
,161.3181,94.468475
,161.35115,94.475
,161.39555,94.476975
,161.42275,94.484175
,161.457525,94.486975
,161.49695,94.488575
,161.54925,94.495625
,161.5718,94.500325
,161.62205,94.50295
,161.686925,94.5109
,161.709125,94.513825
,161.7227,94.517625
,161.7394,94.520375
,161.770775,94.52475
,161.818075,94.5318
,161.825225,94.535125
,161.916325,94.537675
,161.94915,94.54435
,161.979375,94.5485
,162.009375,94.55415
,162.05325,94.5592
,162.1054,94.56645
,162.13215,94.571225
,162.1735,94.578475
,162.210075,94.585075
,162.227025,94.592325
,162.26095,94.59955
,162.2961,94.61015
,162.325525,94.616875
,162.346675,94.62815
,162.410275,94.6395
,162.446575,94.647125
,162.457925,94.66665
,162.5068,94.675925
,162.56845,94.6801
,162.5785,94.70245
,162.602925,94.71085
,162.63545,94.717875
,162.6584,94.739725
,162.701975,94.795525
,162.7407,94.81005
,162.7719,94.8453
,162.782375,94.8554
,162.817925,94.8624
,162.84185,94.8726
,162.8851,94.88635
,162.918025,94.890575
,162.94645,94.903225
,162.9549,94.91485
,163.026925,94.925775
,163.04135,94.934725
,163.0627,94.9438
,163.079375,94.952175
,163.097925,94.978875
,163.14025,94.97995
,163.223975,94.98745
,163.258675,95.000975
,163.28615,95.0196
,163.30285,95.043475
,163.32415,95.07775
,163.344,95.124925
,163.3685,95.131775
,163.3801,95.142025
,163.402475,95.180575
,163.409475,95.203225
,163.42835,95.217125
,163.4402,95.249525
,163.460675,95.260975
,163.48265,95.2798
,163.5081,95.3127
,163.541025,95.329075
,163.555625,95.344925
,163.575625,95.3677
,163.6118,95.371625
,163.635225,95.39325
,163.665125,95.408975
,163.6886,95.45065
,163.7157,95.47425
,163.72805,95.4996
,163.741875,95.513975
,163.750625,95.53125
,163.757975,95.5477
,163.765525,95.5613
,163.771275,95.57575
,163.7862,95.58885
,163.7959,95.615225
,163.8423,95.63565
,163.8905,95.64875
,163.9231,95.69375
,163.932525,95.7079
,163.995325,95.7375
,164.018075,95.75355
,164.0533,95.772525
,164.092275,95.792425
,164.119875,95.839125
,164.17015,95.861075
,164.17615,95.884525
,164.18485,95.894275
,164.228975,95.912075
,164.27155,95.9241
,164.3094,95.946725
,164.332475,95.9607
,164.348525,95.980575
,164.3902,95.9928
,164.4527,96.026375
,164.478325,96.047875
,164.506825,96.072325
,164.543225,96.0933
,164.567875,96.113925
,164.596475,96.15515
,164.6221,96.19185
,164.637225,96.20815
,164.6615,96.223025
,164.701675,96.2342
,164.721925,96.250475
,164.7339,96.271025
,164.79305,96.279575
,164.859875,96.28415
,164.880725,96.2934
,164.92015,96.3168
,164.934825,96.330225
,164.94745,96.3496
,164.99,96.3642
,165.006575,96.3846
,165.029175,96.3908
,165.0764,96.41215
,165.07995,96.420675
,165.109475,96.4434
,165.155675,96.46235
,165.165425,96.479
,165.1878,96.514975
,165.2081,96.550125
,165.2255,96.5699
,165.24115,96.59055
,165.25605,96.617
,165.279475,96.623125
,165.30565,96.646425
,165.30985,96.667925
,165.356675,96.682725
,165.38515,96.694225
,165.400175,96.710425
,165.45175,96.7189
,165.478675,96.7356
,165.487925,96.751625
,165.5441,96.77435
,165.56225,96.7821
,165.6034,96.8019
,165.65945,96.82215
,165.710425,96.864375
,165.738375,96.878225
,165.768825,96.91265
,165.781375,96.95545
,165.842375,96.9989
,165.866925,97.0294
,165.882975,97.04475
,165.9319,97.06475
,165.946975,97.076175
,165.9697,97.09115
,165.9971,97.11435
,166.02,97.14445
,166.0596,97.163975
,166.07275,97.17805
,166.083325,97.185875
,166.1112,97.2261
,166.130025,97.254325
,166.144675,97.303975
,166.172825,97.319925
,166.1984,97.341075
,166.246675,97.347025
,166.275,97.3552
,166.299825,97.390725
,166.30235,97.40755
,166.337275,97.4261
,166.370825,97.436175
,166.40885,97.460325
,166.47035,97.482425
,166.4783,97.4943
,166.491925,97.509325
,166.509175,97.525975
,166.544175,97.545975
,166.5667,97.5546
,166.5775,97.567225
,166.602975,97.57475
,166.65105,97.5959
,166.667025,97.616825
,166.70115,97.634
,166.73995,97.64745
,166.768025,97.662175
,166.880925,97.70325
,166.90315,97.71925
,166.943625,97.73025
,166.9612,97.749325
,166.972775,97.758825
,167.0149,97.777025
,167.049125,97.792325
,167.12305,97.809575
,167.21635,97.82845
,167.241825,97.84045
,167.305525,97.857225
,167.332775,97.87105
,167.364675,97.896025
,167.40735,97.918675
,167.4793,97.9389
,167.493,97.94915
,167.5294,97.97715
,167.5525,97.97965
,167.578975,97.99585
,167.595025,98.01155
,167.6354,98.023225
,167.65825,98.0398
,167.678075,98.046475
,167.72435,98.0689
,167.77695,98.077825
,167.7965,98.0881
,167.826675,98.111625
,167.85465,98.1274
,167.91455,98.1319
,167.94645,98.150175
,167.984875,98.17185
,168.003625,98.187225
,168.037475,98.2046
,168.06535,98.2281
,168.0882,98.232625
,168.1225,98.238275
,168.146725,98.259225
,168.168125,98.272325
,168.19955,98.287725
,168.24055,98.301975
,168.266425,98.31505
,168.2887,98.326275
,168.313225,98.330625
,168.327425,98.34
,168.339975,98.348475
,168.3615,98.355375
,168.414625,98.369275
,168.456025,98.3819
,168.4863,98.396875
,168.518225,98.4089
,168.5384,98.427975
,168.557575,98.43755
,168.5966,98.446375
,168.63075,98.46085
,168.6407,98.469625
,168.646225,98.473025
,168.656875,98.481325
,168.698425,98.4892
,168.74435,98.506275
,168.79065,98.5129
,168.81615,98.5593
,168.860825,98.569325
,168.886475,98.583625
,168.9324,98.589425
,168.9574,98.59845
,168.99085,98.599525
,169.00165,98.605875
,169.0121,98.62075
,169.03555,98.64175
,169.059425,98.656125
,169.095675,98.669975
,169.1151,98.689375
,169.151375,98.698425
,169.173175,98.71285
,169.236475,98.731375
,169.269675,98.76565
,169.286,98.7776
,169.3217,98.785125
,169.40315,98.797125
,169.419525,98.8164
,169.463075,98.8274
,169.519075,98.84465
,169.583775,98.857275
,169.623625,98.867075
,169.651625,98.874625
,169.68265,98.884125
,169.704425,98.907575
,169.754325,98.9156
,169.771275,98.941575
,169.814825,98.9608
,169.85615,98.9745
,169.933775,98.991675
,169.9543,99.0324
,169.991125,99.054125
,170.015975,99.0782
,170.1107,99.092
,170.18175,99.122925
,170.211375,99.155325
,170.239125,99.161875
,170.298475,99.1962
,170.33105,99.209675
,170.365025,99.214125
,170.390125,99.2346
,170.416625,99.239025
,170.445675,99.24765
,170.47245,99.25545
,170.517125,99.27925
,170.5617,99.297675
,170.590175,99.3134
,170.63855,99.3294
,170.6817,99.345175
,170.7859,99.367225
,170.82085,99.372375
,170.878725,99.3888
,170.90345,99.4144
,170.92735,99.435
,170.99805,99.444075
,171.010475,99.450625
,171.0299,99.459325
,171.0595,99.46565
,171.072125,99.488225
,171.08315,99.524375
,171.09685,99.530425
,171.12385,99.5441
,171.14665,99.561225
,171.185425,99.57695
,171.2001,99.59905
,171.244825,99.611075
,171.298325,99.618975
,171.341775,99.6438
,171.3736,99.66155
,171.3986,99.671625
,171.418,99.6813
,171.470975,99.694775
,171.49355,99.716725
,171.52245,99.732775
,171.560975,99.753225
,171.588725,99.777775
,171.606025,99.791325
,171.667,99.803775
,171.702825,99.81375
,171.766975,99.82555
,171.7881,99.841975
,171.844675,99.852725
,171.8622,99.8561
,171.8794,99.871025
,171.880925,99.881325
,171.895975,99.894
,171.938275,99.909675
,171.95115,99.931025
,171.9976,99.949
,172.04115,99.9674
,172.078075,99.984025
,172.100125,100.017725
,172.109925,100.08005
,172.14435,100.09835
,172.15395,100.119125
,172.166575,100.1442
,172.211625,100.15585
