SPK_SPKC03a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (inhibited),SPK_SPKC11a (short inhibition),SPK_SPKC11c (NA),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC16a (NA)
,,81.6454,,125.208775,,,
,,81.656675,,125.21035,,,
,,81.676625,,125.31075,,,
,,81.67985,,125.364825,,,
,,81.689325,,125.403,,,
,,81.7223,,125.527,,,
,,81.739975,,125.55295,,,
,,81.760675,,125.582925,,,
,,81.7707,,125.6473,,,
,,81.78185,,125.678975,,,
,,81.7868,,125.727725,,,
,,81.797125,,125.73335,,,
,,81.81025,,125.7368,,,
,,81.81535,,125.7882,,,
,,81.8214,,125.824375,,,
,,81.830275,,125.8729,,,
,,81.837375,,125.917175,,,
,,81.8484,,125.946225,,,
,,81.85475,,125.98075,,,
,,81.862525,,125.989525,,,
,,81.873875,,126.00705,,,
,,81.89295,,126.066325,,,
,,81.899925,,126.13315,,,
,,81.900975,,126.17865,,,
,,81.910275,,126.1887,,,
,,81.91185,,126.2435,,,
,,81.931725,,126.282625,,,
,,81.946275,,126.311,,,
,,81.959425,,126.346625,,,
,,81.9864,,126.4392,,,
,,82.00215,,126.483725,,,
,,82.017125,,126.514625,,,
,,82.030575,,126.5395,,,
,,82.047575,,126.5809,,,
,,82.067,,126.609775,,,
,,82.0861,,126.646275,,,
,,82.105725,,126.663475,,,
,,82.114675,,126.691725,,,
,,82.133925,,126.692875,,,
,,82.143075,,126.70625,,,
,,82.1486,,126.707325,,,
,,82.163125,,126.858575,,,
,,82.168325,,126.899025,,,
,,82.174975,,126.9837,,,
,,82.180075,,126.99125,,,
,,82.188175,,127.0113,,,
,,82.1922,,127.064475,,,
,,82.194825,,127.070725,,,
,,82.199,,127.130075,,,
,,82.206575,,127.232125,,,
,,82.218525,,127.25825,,,
,,82.2275,,127.296275,,,
,,82.25145,,127.349275,,,
,,82.273175,,127.41555,,,
,,82.323325,,127.4631,,,
,,82.343425,,127.505,,,
,,82.3568,,127.546425,,,
,,82.372425,,127.564725,,,
,,82.399925,,127.581125,,,
,,82.41915,,127.703875,,,
,,82.439975,,127.725375,,,
,,82.4614,,127.737425,,,
,,82.478875,,127.7513,,,
,,82.4967,,127.801525,,,
,,82.51155,,127.938725,,,
,,82.525325,,128.00925,,,
,,82.547375,,128.122925,,,
,,82.55795,,128.161975,,,
,,82.562975,,128.2418,,,
,,82.577625,,128.25145,,,
,,82.5835,,128.25715,,,
,,82.5983,,128.354525,,,
,,82.605475,,128.5717,,,
,,82.61075,,128.5767,,,
,,82.6203,,128.6419,,,
,,82.627,,128.65075,,,
,,82.631225,,128.689025,,,
,,82.64115,,128.8569,,,
,,82.645575,,128.929275,,,
,,82.65035,,128.945875,,,
,,82.654725,,129.085925,,,
,,82.658675,,129.1055,,,
,,82.666725,,129.14605,,,
,,82.675475,,129.170175,,,
,,82.692125,,129.183675,,,
,,82.6949,,129.192575,,,
,,82.69835,,129.218225,,,
,,82.70895,,129.2487,,,
,,82.72955,,129.2575,,,
,,82.73405,,129.3423,,,
,,82.743125,,129.3998,,,
,,82.7519,,129.41955,,,
,,82.759025,,129.4473,,,
,,82.762825,,129.626825,,,
,,82.771,,129.661025,,,
,,82.7758,,129.663975,,,
,,82.781925,,129.725225,,,
,,82.787775,,129.8935,,,
,,82.791425,,129.915075,,,
,,82.800125,,129.9256,,,
,,82.80515,,129.931675,,,
,,82.81535,,130.03205,,,
,,82.827775,,130.051475,,,
,,82.8401,,130.066675,,,
,,82.849525,,130.177075,,,
,,82.85105,,130.218275,,,
,,82.859225,,130.2511,,,
,,82.874125,,130.266625,,,
,,82.880675,,130.3413,,,
,,82.892575,,130.405925,,,
,,82.911875,,130.4248,,,
,,82.9392,,130.497225,,,
,,82.9478,,130.521125,,,
,,82.96845,,130.5678,,,
,,82.99915,,130.62115,,,
,,83.008125,,130.631875,,,
,,83.03055,,130.694475,,,
,,83.05255,,130.762975,,,
,,83.058425,,130.770825,,,
,,83.0624,,130.797775,,,
,,83.065725,,130.805325,,,
,,83.0911,,130.916225,,,
,,83.095625,,130.97095,,,
,,83.100025,,130.9803,,,
,,83.10435,,130.9983,,,
,,83.1087,,131.101825,,,
,,83.115825,,131.125175,,,
,,83.121725,,131.1738,,,
,,83.1287,,131.193575,,,
,,83.139275,,131.23125,,,
,,83.1476,,131.26935,,,
,,83.155425,,131.309825,,,
,,83.18005,,131.38605,,,
,,83.19535,,131.427425,,,
,,83.203475,,131.433475,,,
,,83.217,,131.467775,,,
,,83.226575,,131.50525,,,
,,83.239775,,131.54525,,,
,,83.25,,131.553,,,
,,83.257475,,131.56655,,,
,,83.27,,131.572725,,,
,,83.278575,,131.611975,,,
,,83.288125,,131.627925,,,
,,83.2924,,131.65525,,,
,,83.30855,,131.816325,,,
,,83.32935,,131.82945,,,
,,83.34155,,131.859625,,,
,,83.347025,,131.87475,,,
,,83.35405,,131.920925,,,
,,83.360975,,132.093375,,,
,,83.364175,,132.1295,,,
,,83.365925,,132.163875,,,
,,83.370225,,132.224825,,,
,,83.374775,,132.24145,,,
,,83.38005,,132.310975,,,
,,83.3853,,132.317975,,,
,,83.389625,,132.391325,,,
,,83.401175,,132.5652,,,
,,83.406175,,132.67555,,,
,,83.41815,,132.745,,,
,,83.422375,,132.806725,,,
,,83.434725,,132.8635,,,
,,83.438525,,132.926725,,,
,,83.443125,,132.981025,,,
,,83.446975,,133.00675,,,
,,83.4577,,133.0976,,,
,,83.4727,,133.1046,,,
,,83.47925,,133.14245,,,
,,83.4919,,133.169425,,,
,,83.499025,,133.37005,,,
,,83.507325,,133.416275,,,
,,83.518,,133.5442,,,
,,83.5328,,133.58005,,,
,,83.536625,,133.5881,,,
,,83.545375,,133.744825,,,
,,83.56125,,134.0179,,,
,,83.5704,,134.028,,,
,,83.574975,,134.097125,,,
,,83.5823,,134.2366,,,
,,83.59455,,134.250025,,,
,,83.6074,,134.363025,,,
,,83.641625,,134.383,,,
,,83.644,,134.406475,,,
,,83.6639,,134.490875,,,
,,83.687375,,134.7423,,,
,,83.704775,,134.8538,,,
,,83.7179,,134.85545,,,
,,83.74385,,134.988225,,,
,,83.75195,,135.052575,,,
,,83.763625,,135.14785,,,
,,83.769525,,135.187,,,
,,83.78075,,135.2758,,,
,,83.801875,,135.304825,,,
,,83.819875,,135.352775,,,
,,83.849375,,135.424975,,,
,,83.860825,,135.4466,,,
,,83.87115,,135.4809,,,
,,83.872975,,135.49645,,,
,,83.879175,,135.516025,,,
,,83.886575,,135.563225,,,
,,83.904625,,135.630575,,,
,,83.929625,,135.6441,,,
,,83.945575,,135.68575,,,
,,83.961675,,135.7857,,,
,,83.973425,,135.795075,,,
,,83.986125,,135.817175,,,
,,83.995775,,135.862125,,,
,,84.005125,,135.92595,,,
,,84.02415,,135.96685,,,
,,84.065875,,135.970325,,,
,,84.07375,,136.0448,,,
,,84.08295,,136.08025,,,
,,84.111725,,136.110225,,,
,,84.132575,,136.160125,,,
,,84.140325,,136.188525,,,
,,84.143325,,136.2312,,,
,,84.161525,,136.319825,,,
,,84.177375,,136.3387,,,
,,84.204,,136.565525,,,
,,84.2306,,136.63115,,,
,,84.247075,,136.665675,,,
,,84.256225,,136.699475,,,
,,84.272425,,136.719275,,,
,,84.280975,,136.76325,,,
,,84.2907,,136.950625,,,
,,84.300875,,137.0059,,,
,,84.3256,,137.047025,,,
,,84.3378,,137.0598,,,
,,84.38285,,137.108725,,,
,,84.3942,,137.14445,,,
,,84.406525,,137.156675,,,
,,84.415775,,137.15835,,,
,,84.424225,,137.1798,,,
,,84.432975,,137.2088,,,
,,84.440875,,137.216425,,,
,,84.45565,,137.22655,,,
,,84.466675,,137.260925,,,
,,84.47965,,137.29255,,,
,,84.48735,,137.348375,,,
,,84.49545,,137.360975,,,
,,84.51545,,137.374675,,,
,,84.5275,,137.377,,,
,,84.54045,,137.423675,,,
,,84.546375,,137.457575,,,
,,84.56025,,137.508725,,,
,,84.56675,,137.5441,,,
,,84.579875,,137.645225,,,
,,84.588275,,137.719525,,,
,,84.5973,,137.72925,,,
,,84.6066,,137.850225,,,
,,84.6162,,137.9451,,,
,,84.637125,,137.957175,,,
,,84.64625,,137.984025,,,
,,84.6551,,138.037375,,,
,,84.6657,,138.213175,,,
,,84.672625,,138.228075,,,
,,84.684375,,138.309125,,,
,,84.697,,138.44945,,,
,,84.720225,,138.462225,,,
,,84.7324,,138.469625,,,
,,84.744125,,138.493525,,,
,,84.7563,,138.51395,,,
,,84.7975,,138.5381,,,
,,84.8055,,138.609975,,,
,,84.815575,,138.647325,,,
,,84.832175,,138.69495,,,
,,84.8498,,138.7142,,,
,,84.8651,,138.731375,,,
,,84.878025,,138.747975,,,
,,84.894925,,138.84885,,,
,,84.908175,,138.879425,,,
,,84.927075,,139.044425,,,
,,84.942375,,139.061875,,,
,,84.9529,,139.18385,,,
,,84.963625,,139.21695,,,
,,84.9761,,139.227475,,,
,,85.001425,,139.288825,,,
,,85.0152,,139.385075,,,
,,85.024375,,139.39045,,,
,,85.041675,,139.403325,,,
,,85.0491,,139.560025,,,
,,85.074575,,139.583775,,,
,,85.081775,,139.592075,,,
,,85.0921,,139.607675,,,
,,85.1087,,139.68695,,,
,,85.124,,139.7068,,,
,,85.136925,,139.754925,,,
,,85.14695,,139.833375,,,
,,85.159725,,139.84925,,,
,,85.178175,,139.91155,,,
,,85.1934,,139.924425,,,
,,85.2014,,140.0076,,,
,,85.21215,,140.085475,,,
,,85.220775,,140.1117,,,
,,85.2319,,140.12945,,,
,,85.244225,,140.137,,,
,,85.252725,,140.168525,,,
,,85.256425,,140.171825,,,
,,85.269475,,140.22285,,,
,,85.280275,,140.29345,,,
,,85.288425,,140.3426,,,
,,85.3291,,140.386475,,,
,,85.33905,,140.4159,,,
,,85.35095,,140.46295,,,
,,85.367425,,140.531,,,
,,85.388675,,140.599025,,,
,,85.401275,,140.68605,,,
,,85.413875,,140.7106,,,
,,85.423575,,140.716925,,,
,,85.440275,,140.722325,,,
,,85.46295,,140.752575,,,
,,85.473975,,140.760875,,,
,,85.479975,,140.762725,,,
,,85.493875,,140.81705,,,
,,85.50655,,140.841475,,,
,,85.508975,,140.858675,,,
,,85.5125,,140.868925,,,
,,85.529025,,140.944825,,,
,,85.5372,,140.982975,,,
,,85.5476,,141.062075,,,
,,85.5643,,141.069325,,,
,,85.57365,,141.154925,,,
,,85.5873,,141.193325,,,
,,85.606575,,141.218525,,,
,,85.621775,,141.222425,,,
,,85.63505,,141.2569,,,
,,85.65575,,141.26415,,,
,,85.671125,,141.35875,,,
,,85.696875,,141.454675,,,
,,85.709325,,141.49675,,,
,,85.71695,,141.571975,,,
,,85.72855,,141.783175,,,
,,85.7472,,141.83495,,,
,,85.756875,,141.8504,,,
,,85.761375,,141.853875,,,
,,85.76745,,141.9813,,,
,,85.775225,,141.9924,,,
,,85.7787,,142.0897,,,
,,85.785875,,142.185775,,,
,,85.791825,,142.2509,,,
,,85.820925,,142.2786,,,
,,85.837275,,142.29075,,,
,,85.843075,,142.327725,,,
,,85.860475,,142.33335,,,
,,85.874875,,142.3673,,,
,,85.884075,,142.435925,,,
,,85.891525,,142.77125,,,
,,85.91605,,142.786225,,,
,,85.92775,,142.89595,,,
,,85.938025,,143.043725,,,
,,85.949075,,143.138125,,,
,,85.9628,,143.161475,,,
,,85.975875,,143.175475,,,
,,85.9859,,143.200025,,,
,,85.99565,,143.23295,,,
,,86.011825,,143.282725,,,
,,86.0313,,143.285875,,,
,,86.037825,,143.303825,,,
,,86.0447,,143.3121,,,
,,86.05095,,143.323525,,,
,,86.05835,,143.334525,,,
,,86.0642,,143.40315,,,
,,86.071475,,143.463925,,,
,,86.0898,,143.50755,,,
,,86.10035,,143.550225,,,
,,86.108875,,143.553725,,,
,,86.119825,,143.5794,,,
,,86.126925,,143.59365,,,
,,86.132575,,143.6575,,,
,,86.14005,,143.665075,,,
,,86.152825,,143.692475,,,
,,86.16085,,143.724825,,,
,,86.17165,,143.7469,,,
,,86.1913,,143.8356,,,
,,86.203775,,143.84425,,,
,,86.213775,,143.865325,,,
,,86.2207,,143.8728,,,
,,86.2288,,143.893625,,,
,,86.234775,,143.899075,,,
,,86.24125,,143.928325,,,
,,86.25305,,143.976625,,,
,,86.262325,,144.0248,,,
,,86.26775,,144.126275,,,
,,86.277225,,144.141625,,,
,,86.288525,,144.179875,,,
,,86.295275,,144.20325,,,
,,86.300275,,144.28305,,,
,,86.30615,,144.30715,,,
,,86.3169,,144.324475,,,
,,86.3221,,144.3384,,,
,,86.331475,,144.354725,,,
,,86.344,,144.42025,,,
,,86.35635,,144.468525,,,
,,86.3636,,144.513275,,,
,,86.382275,,144.52875,,,
,,86.389075,,144.6071,,,
,,86.397825,,144.6147,,,
,,86.4075,,144.632625,,,
,,86.4135,,144.666875,,,
,,86.435775,,144.758375,,,
,,86.440425,,144.782375,,,
,,86.4639,,144.861,,,
,,86.469675,,144.902925,,,
,,86.475425,,144.9183,,,
,,86.4877,,144.96605,,,
,,86.49275,,145.048975,,,
,,86.501725,,145.05965,,,
,,86.512375,,145.0621,,,
,,86.523,,145.093025,,,
,,86.53575,,145.114,,,
,,86.54615,,145.173375,,,
,,86.550775,,145.17745,,,
,,86.557475,,145.186175,,,
,,86.560575,,145.23055,,,
,,86.566175,,145.240525,,,
,,86.58055,,145.4148,,,
,,86.58425,,145.422225,,,
,,86.592225,,145.45375,,,
,,86.624025,,145.47835,,,
,,86.659125,,145.525875,,,
,,86.665425,,145.5481,,,
,,86.675,,145.6516,,,
,,86.6798,,145.688275,,,
,,86.690425,,145.701975,,,
,,86.695925,,145.725525,,,
,,86.701725,,145.730775,,,
,,86.71075,,145.7451,,,
,,86.715275,,145.755075,,,
,,86.72155,,145.8208,,,
,,86.739625,,145.953675,,,
,,86.753025,,145.966375,,,
,,86.7643,,146.0142,,,
,,86.769,,146.0468,,,
,,86.775625,,146.068825,,,
,,86.779475,,146.133375,,,
,,86.7883,,146.14685,,,
,,86.79665,,146.1501,,,
,,86.805025,,146.17295,,,
,,86.810475,,146.24775,,,
,,86.81775,,146.291025,,,
,,86.825175,,146.315925,,,
,,86.836475,,146.390725,,,
,,86.854425,,146.405925,,,
,,86.8577,,146.5292,,,
,,86.865625,,146.543975,,,
,,86.870775,,146.556775,,,
,,86.880175,,146.56095,,,
,,86.8861,,146.67605,,,
,,86.891875,,146.682375,,,
,,86.906725,,146.713825,,,
,,86.910925,,146.74755,,,
,,86.9188,,146.8585,,,
,,86.9362,,147.007875,,,
,,86.94315,,147.050625,,,
,,86.9488,,147.098275,,,
,,86.9536,,147.147975,,,
,,86.958875,,147.16935,,,
,,86.9737,,147.23825,,,
,,86.97585,,147.2642,,,
,,86.986175,,147.318125,,,
,,86.997575,,147.474125,,,
,,87.010525,,147.55505,,,
,,87.022625,,147.600925,,,
,,87.0399,,147.616925,,,
,,87.05255,,147.62735,,,
,,87.058625,,147.6505,,,
,,87.06695,,147.694475,,,
,,87.074925,,147.765525,,,
,,87.08205,,147.80905,,,
,,87.08715,,147.920075,,,
,,87.09505,,147.932775,,,
,,87.0999,,147.94695,,,
,,87.10745,,148.117675,,,
,,87.117875,,148.135425,,,
,,87.1238,,148.180725,,,
,,87.134425,,148.227075,,,
,,87.14015,,148.24495,,,
,,87.148175,,148.260575,,,
,,87.15675,,148.310425,,,
,,87.16425,,148.341175,,,
,,87.184575,,148.3828,,,
,,87.189925,,148.432975,,,
,,87.2001,,148.46105,,,
,,87.20995,,148.494625,,,
,,87.217975,,148.5592,,,
,,87.221675,,148.58875,,,
,,87.225975,,148.6195,,,
,,87.229775,,148.628975,,,
,,87.241225,,148.72935,,,
,,87.245125,,148.781025,,,
,,87.259925,,148.824325,,,
,,87.26405,,148.858075,,,
,,87.272075,,148.88955,,,
,,87.275375,,148.968325,,,
,,87.280225,,149.101475,,,
,,87.291275,,149.1174,,,
,,87.298225,,149.15335,,,
,,87.31465,,149.206175,,,
,,87.32055,,149.22595,,,
,,87.32705,,149.27965,,,
,,87.34685,,149.286125,,,
,,87.3542,,149.327975,,,
,,87.3642,,149.372875,,,
,,87.3874,,149.4079,,,
,,87.3968,,149.450775,,,
,,87.4219,,149.45845,,,
,,87.432475,,149.473875,,,
,,87.438825,,149.57795,,,
,,87.46605,,149.667375,,,
,,87.4778,,149.7447,,,
,,87.498475,,149.7537,,,
,,87.513925,,149.7737,,,
,,87.5258,,149.896925,,,
,,87.5836,,149.9179,,,
,,87.590725,,150.047,,,
,,87.60235,,150.08145,,,
,,87.618625,,150.09825,,,
,,87.63025,,150.104075,,,
,,87.65415,,150.114625,,,
,,87.655525,,150.3597,,,
,,87.66345,,150.381675,,,
,,87.67265,,150.4922,,,
,,87.685325,,150.53095,,,
,,87.689425,,150.538925,,,
,,87.69445,,150.5863,,,
,,87.70245,,150.635375,,,
,,87.7103,,150.646225,,,
,,87.7213,,150.780625,,,
,,87.727225,,150.889375,,,
,,87.731825,,150.951125,,,
,,87.73385,,150.964575,,,
,,87.737225,,151.003725,,,
,,87.7388,,151.015375,,,
,,87.746275,,151.127625,,,
,,87.756475,,151.1583,,,
,,87.763275,,151.194675,,,
,,87.7697,,151.30345,,,
,,87.783025,,151.323925,,,
,,87.789275,,151.343975,,,
,,87.817125,,151.357525,,,
,,87.82465,,151.37225,,,
,,87.837625,,151.579225,,,
,,87.85265,,151.690875,,,
,,87.8786,,151.934125,,,
,,87.897025,,151.965525,,,
,,87.91005,,151.97395,,,
,,87.917675,,152.039925,,,
,,87.930925,,152.096175,,,
,,87.93875,,152.130575,,,
,,87.9516,,152.14555,,,
,,87.95665,,152.1515,,,
,,87.980375,,152.167325,,,
,,87.9861,,152.174,,,
,,87.994275,,152.18355,,,
,,87.9997,,152.231725,,,
,,88.016725,,152.307525,,,
,,88.022275,,152.3551,,,
,,88.0288,,152.369925,,,
,,88.0509,,152.42745,,,
,,88.0728,,152.457475,,,
,,88.0798,,152.47235,,,
,,88.103225,,152.570775,,,
,,88.11225,,152.661775,,,
,,88.123525,,152.685925,,,
,,88.135225,,152.728275,,,
,,88.1519,,152.760325,,,
,,88.1614,,152.77085,,,
,,88.172025,,152.8596,,,
,,88.1849,,152.91685,,,
,,88.19525,,152.9528,,,
,,88.2047,,152.9888,,,
,,88.20925,,153.041025,,,
,,88.2156,,153.13805,,,
,,88.2249,,153.195,,,
,,88.229425,,153.2141,,,
,,88.2352,,153.230425,,,
,,88.24,,153.245325,,,
,,88.24735,,153.26415,,,
,,88.25355,,153.321975,,,
,,88.2763,,153.50625,,,
,,88.28985,,153.50875,,,
,,88.299725,,153.556475,,,
,,88.30475,,153.604275,,,
,,88.316825,,153.63625,,,
,,88.324975,,153.657175,,,
,,88.333975,,153.695025,,,
,,88.38225,,153.712025,,,
,,88.394,,153.80675,,,
,,88.417475,,153.82105,,,
,,88.432025,,153.827525,,,
,,88.448525,,153.881275,,,
,,88.458725,,153.9444,,,
,,88.4771,,153.965325,,,
,,88.48475,,153.9772,,,
,,88.486025,,154.015075,,,
,,88.49545,,154.032375,,,
,,88.506475,,154.0708,,,
,,88.51065,,154.093275,,,
,,88.518425,,154.1174,,,
,,88.529775,,154.122125,,,
,,88.538375,,154.299225,,,
,,88.5576,,154.386575,,,
,,88.572875,,154.4015,,,
,,88.58455,,154.40605,,,
,,88.5999,,154.447625,,,
,,88.611175,,154.4613,,,
,,88.617325,,154.4794,,,
,,88.632025,,154.62775,,,
,,88.6653,,154.646225,,,
,,88.671525,,154.71375,,,
,,88.688575,,154.749825,,,
,,88.7138,,154.7787,,,
,,88.72535,,154.7857,,,
,,88.7399,,154.832725,,,
,,88.746025,,154.927,,,
,,88.753875,,155.0446,,,
,,88.7588,,155.048425,,,
,,88.7625,,155.226125,,,
,,88.769475,,155.280675,,,
,,88.77625,,155.369375,,,
,,88.7822,,155.402175,,,
,,88.789125,,155.48035,,,
,,88.794575,,155.551725,,,
,,88.79915,,155.5639,,,
,,88.81495,,155.625975,,,
,,88.826325,,155.64415,,,
,,88.84015,,155.654575,,,
,,88.871675,,155.668275,,,
,,88.8949,,155.703875,,,
,,88.933,,155.912525,,,
,,88.9486,,155.9509,,,
,,88.956825,,156.054275,,,
,,88.977175,,156.24235,,,
,,88.9852,,156.30055,,,
,,88.998225,,156.37465,,,
,,89.000625,,156.4612,,,
,,89.0111,,156.634325,,,
,,89.0204,,156.646025,,,
,,89.0308,,156.7464,,,
,,89.03965,,156.771025,,,
,,89.0469,,156.830275,,,
,,89.060575,,156.885025,,,
,,89.085025,,156.9016,,,
,,89.0966,,156.9264,,,
,,89.1271,,156.965875,,,
,,89.143825,,157.09955,,,
,,89.154425,,157.17305,,,
,,89.159025,,157.218775,,,
,,89.166975,,157.4108,,,
,,89.17675,,157.4255,,,
,,89.182575,,157.4784,,,
,,89.185075,,157.500875,,,
,,89.188075,,157.524,,,
,,89.20325,,157.5396,,,
,,89.218475,,157.682475,,,
,,89.23685,,157.7038,,,
,,89.243475,,157.78495,,,
,,89.2577,,157.906925,,,
,,89.275825,,157.980925,,,
,,89.283425,,158.048125,,,
,,89.293875,,158.05495,,,
,,89.298325,,158.0749,,,
,,89.309375,,158.0926,,,
,,89.333025,,158.293575,,,
,,89.366475,,158.33415,,,
,,89.38535,,158.46465,,,
,,89.397425,,158.469625,,,
,,89.411125,,158.574175,,,
,,89.43705,,158.585725,,,
,,89.452975,,158.59785,,,
,,89.46025,,158.687525,,,
,,89.471675,,158.7011,,,
,,89.4824,,158.747525,,,
,,89.49065,,158.794925,,,
,,89.500125,,158.8246,,,
,,89.5119,,158.859775,,,
,,89.53215,,158.96405,,,
,,89.540675,,158.973725,,,
,,89.564025,,159.00025,,,
,,89.586175,,159.027725,,,
,,89.599375,,159.115275,,,
,,89.603675,,159.238325,,,
,,89.6109,,159.27975,,,
,,89.623225,,159.353725,,,
,,89.635475,,159.365375,,,
,,89.6487,,159.428475,,,
,,89.678975,,159.465075,,,
,,89.688675,,159.624675,,,
,,89.7029,,159.634875,,,
,,89.715125,,159.6834,,,
,,89.7353,,159.71195,,,
,,89.759475,,159.7723,,,
,,89.769575,,159.867875,,,
,,89.78135,,159.8787,,,
,,89.81225,,160.02495,,,
,,89.8178,,160.075375,,,
,,89.823,,160.153775,,,
,,89.832175,,160.20115,,,
,,89.844375,,160.24255,,,
,,89.8568,,160.247925,,,
,,89.859225,,160.263125,,,
,,89.87335,,160.3329,,,
,,89.896275,,160.477125,,,
,,89.89985,,160.4846,,,
,,89.9078,,160.494675,,,
,,89.92075,,160.5615,,,
,,89.9274,,160.6235,,,
,,89.929875,,160.642525,,,
,,89.9372,,160.66005,,,
,,89.945625,,160.8022,,,
,,89.951,,160.939475,,,
,,89.956325,,160.95545,,,
,,89.9598,,161.01645,,,
,,89.96525,,161.0436,,,
,,89.972075,,161.1174,,,
,,90.00205,,161.12145,,,
,,90.0085,,161.298925,,,
,,90.013975,,161.3146,,,
,,90.026475,,161.3608,,,
,,90.0366,,161.4003,,,
,,90.05935,,161.455125,,,
,,90.064225,,161.528175,,,
,,90.070675,,161.60035,,,
,,90.105125,,161.799825,,,
,,90.1242,,161.857525,,,
,,90.13,,161.891875,,,
,,90.1508,,161.8975,,,
,,90.1633,,161.929275,,,
,,90.176325,,161.93885,,,
,,90.192575,,161.95995,,,
,,90.2039,,161.9926,,,
,,90.213775,,162.0019,,,
,,90.231425,,162.04915,,,
,,90.2402,,162.280525,,,
,,90.2519,,162.332875,,,
,,90.266525,,162.362675,,,
,,90.27685,,162.378525,,,
,,90.286325,,162.421625,,,
,,90.30585,,162.4455,,,
,,90.323675,,162.52325,,,
,,90.34545,,162.578875,,,
,,90.355475,,162.590875,,,
,,90.379475,,162.62825,,,
,,90.38665,,162.774125,,,
,,90.389825,,162.80025,,,
,,90.417225,,162.8423,,,
,,90.428325,,162.920425,,,
,,90.463075,,162.956475,,,
,,90.474675,,162.976375,,,
,,90.493875,,163.0093,,,
,,90.505625,,163.1541,,,
