SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC10a
,,54.478525,77.78795,60.123275
,,54.485325,77.80685,60.157025
,,54.51935,77.848975,60.19065
,,54.54755,77.86785,60.204725
,,54.560775,77.886475,60.21865
,,54.580725,77.9011,60.263025
,,54.5942,77.92465,60.287825
,,54.627075,77.95275,60.319475
,,54.668275,77.9693,60.334075
,,54.69405,77.98945,60.348525
,,54.71325,78.000075,60.356525
,,54.72925,78.03865,60.364775
,,54.762025,78.053275,60.37875
,,54.787675,78.078825,60.406125
,,54.7982,78.108175,60.440225
,,54.806925,78.125475,60.45635
,,54.8145,78.172725,60.471625
,,54.824475,78.214075,60.4888
,,54.840875,78.224775,60.567275
,,54.8608,78.2512,60.580475
,,54.8813,78.265175,60.59485
,,54.903575,78.295975,60.60535
,,54.948825,78.3427,60.609025
,,54.985,78.3539,60.617675
,,55.008675,78.392625,60.62635
,,55.05555,78.4053,60.661
,,55.08935,78.43365,60.670625
,,55.1054,78.455525,60.69825
,,55.117875,78.480975,60.720875
,,55.129825,78.519425,60.7655
,,55.142775,78.543675,60.779875
,,55.15595,78.559375,60.813625
,,55.17545,78.57565,60.8393
,,55.187975,78.597625,60.869
,,55.210875,78.614425,60.875975
,,55.232025,78.628725,60.88605
,,55.263725,78.661175,60.893275
,,55.28215,78.7118,60.912475
,,55.331875,78.7567,60.921975
,,55.37455,78.77895,60.930325
,,55.4066,78.831575,60.967325
,,55.443075,78.84985,61.0135
,,55.473375,78.875875,61.040575
,,55.511475,78.89495,61.070375
,,55.5256,78.914325,61.101125
,,55.541525,78.92755,61.15685
,,55.5894,78.9546,61.1971
,,55.611775,78.97435,61.20465
,,55.625675,79.008125,61.21005
,,55.6583,79.047725,61.22285
,,55.673725,79.064075,61.22745
,,55.681825,79.081875,61.2333
,,55.691425,79.104325,61.236775
,,55.70115,79.16295,61.2431
,,55.710925,79.1778,61.2489
,,55.723825,79.20695,61.2571
,,55.7441,79.248775,61.267175
,,55.789625,79.2885,61.274025
,,55.8281,79.309775,61.28375
,,55.8681,79.32435,61.297175
,,55.8882,79.34535,61.3353
,,55.89005,79.36625,61.37955
,,55.94325,79.383725,61.4085
,,55.966825,79.40475,61.415575
,,55.986275,79.42535,61.420375
,,55.995,79.439925,61.424825
,,56.002575,79.45425,61.43
,,56.01945,79.470275,61.434025
,,56.0402,79.487325,61.4406
,,56.055225,79.495275,61.498725
,,56.068675,79.509625,61.509875
,,56.07585,79.516525,61.52215
,,56.08305,79.526325,61.538975
,,56.08865,79.54095,61.559925
,,56.108925,79.56095,61.570225
,,56.11855,79.582225,61.57715
,,56.1306,79.59895,61.59115
,,56.158275,79.61105,61.59655
,,56.168625,79.623525,61.617825
,,56.19075,79.64095,61.64485
,,56.20625,79.66295,61.6615
,,56.230375,79.679675,61.689
,,56.263025,79.69795,61.714325
,,56.30215,79.711325,61.73385
,,56.325675,79.737625,61.756025
,,56.342125,79.8025,61.778525
,,56.37635,79.8225,61.803725
,,56.394675,79.83925,61.818975
,,56.4054,79.8607,61.830425
,,56.413,79.8742,61.859125
,,56.4275,79.896925,61.8685
,,56.43785,79.9206,61.8772
,,56.4524,79.93745,61.904425
,,56.4746,79.950475,61.920325
,,56.4933,79.974025,61.92985
,,56.51035,80.009875,61.947025
,,56.55245,80.048125,61.987925
,,56.5754,80.0946,62.014025
,,56.601875,80.156525,62.065475
,,56.620825,80.1722,62.102
,,56.64275,80.194075,62.163375
,,56.67295,80.241525,62.184975
,,56.696825,80.281525,62.19935
,,56.71545,80.302475,62.217325
,,56.743175,80.3229,62.229425
,,56.761025,80.352225,62.2397
,,56.769425,80.38015,62.2465
,,56.7766,80.3933,62.2651
,,56.782625,80.418,62.2791
,,56.787675,80.4318,62.286375
,,56.79165,80.4529,62.3069
,,56.798125,80.49475,62.3155
,,56.8035,80.515725,62.321625
,,56.81035,80.534,62.33695
,,56.8177,80.548825,62.386325
,,56.8266,80.563375,62.422325
,,56.8487,80.57905,62.504775
,,56.871225,80.59925,62.5332
,,56.884825,80.618125,62.59175
,,56.89455,80.621525,62.616625
,,56.9083,80.64265,62.625125
,,56.92535,80.67245,62.6317
,,56.938725,80.685375,62.636525
,,56.956375,80.7054,62.64185
,,56.9694,80.7205,62.64765
,,56.991975,80.742675,62.6553
,,57.017625,80.7653,62.662025
,,57.036175,80.791975,62.674325
,,57.061425,80.807525,62.705675
,,57.08085,80.883375,62.712175
,,57.09675,80.922925,62.7187
,,57.113225,80.97335,62.724175
,,57.12635,81.0033,62.7467
,,57.150975,81.03875,62.75645
,,57.17635,81.105525,62.76915
,,57.20665,81.124025,62.8002
,,57.22855,81.144275,62.864225
,,57.255175,81.1806,62.910375
,,57.291325,81.203875,62.95635
,,57.30625,81.222725,62.96325
,,57.31975,81.241025,62.969875
,,57.332225,81.262,62.98045
,,57.3452,81.304825,62.99045
,,57.354,81.3206,62.993625
,,57.36845,81.3453,62.99995
,,57.395425,81.3647,63.00765
,,57.419175,81.386125,63.02725
,,57.43225,81.40105,63.035925
,,57.460375,81.443025,63.07185
,,57.472925,81.459525,63.112675
,,57.479,81.4736,63.132125
,,57.488525,81.493975,63.1661
,,57.499425,81.51115,63.20305
,,57.50665,81.529825,63.21695
,,57.516975,81.5564,63.254975
,,57.5297,81.58365,63.291575
,,57.537825,81.59775,63.3348
,,57.555325,81.621125,63.379225
,,57.56485,81.640175,63.3982
,,57.584875,81.65955,63.4058
,,57.593625,81.7009,63.429675
,,57.61915,81.7367,63.4349
,,57.65,81.758,63.4713
,,57.6622,81.777775,63.48115
,,57.68675,81.804025,63.50955
,,57.7106,81.822025,63.526525
,,57.73005,81.833875,63.5624
,,57.745525,81.8505,63.603775
,,57.76495,81.87485,63.6926
,,57.7773,81.912525,63.699025
,,57.7876,81.92425,63.717275
,,57.82175,81.9414,63.7305
,,57.84345,81.96195,63.738025
,,57.8635,82.003,63.7489
,,57.9269,82.01395,63.763325
,,57.952,82.042875,63.771475
,,57.97265,82.0614,63.7762
,,57.9867,82.08285,63.783125
,,58.0027,82.105375,63.792925
,,58.0187,82.118675,63.882575
,,58.04025,82.138475,63.90565
,,58.0602,82.1595,63.9362
,,58.07885,82.17635,63.970575
,,58.112275,82.21435,63.999125
,,58.12205,82.233475,64.037725
,,58.129475,82.301975,64.046075
,,58.136575,82.329875,64.0552
,,58.148175,82.34585,64.060775
,,58.164575,82.4062,64.066725
,,58.1722,82.42735,64.078875
,,58.176975,82.450675,64.08525
,,58.183175,82.476475,64.111375
,,58.191025,82.497875,64.119575
,,58.2531,82.508675,64.12655
,,58.26445,82.52445,64.153325
,,58.284375,82.548875,64.1634
,,58.316375,82.5623,64.25055
,,58.3403,82.58585,64.280475
,,58.35795,82.595675,64.3149
,,58.37045,82.610225,64.35105
,,58.38515,82.6215,64.383625
,,58.401275,82.7188,64.3981
,,58.4285,82.739825,64.405625
,,58.4572,82.763325,64.411375
,,58.487525,82.7915,64.41875
,,58.50945,82.8402,64.426125
,,58.5364,82.854875,64.43645
,,58.556525,82.8708,64.441875
,,58.583025,82.884225,64.447025
,,58.612925,82.9041,64.460175
,,58.6432,82.921975,64.479975
,,58.666425,82.941625,64.513925
,,58.685025,82.96495,64.5255
,,58.69885,82.985425,64.572725
,,58.710025,83.0045,64.59325
,,58.720625,83.018275,64.613375
,,58.727025,83.031925,64.689775
,,58.736,83.04925,64.7112
,,58.742775,83.063825,64.736075
,,58.754125,83.0783,64.7971
,,58.7669,83.088525,64.806575
,,58.788875,83.131975,64.81225
,,58.8039,83.1527,64.8177
,,58.81825,83.175025,64.822
,,58.85125,83.185825,64.827125
,,58.8641,83.21305,64.83135
,,58.896075,83.267525,64.838675
,,58.919075,83.29485,64.847625
,,58.93675,83.30825,64.8572
,,58.962125,83.336975,64.914125
,,58.986325,83.351575,64.923675
,,59.02025,83.365275,64.937225
,,59.049675,83.384975,64.9787
,,59.07015,83.45495,64.990675
,,59.09235,83.50755,65.018275
,,59.1097,83.527875,65.040425
,,59.1334,83.5436,65.07325
,,59.148025,83.560425,65.139125
,,59.156425,83.6004,65.1487
,,59.161475,83.609675,65.157875
,,59.1666,83.634025,65.162575
,,59.1743,83.6931,65.16835
,,59.1833,83.713775,65.17375
,,59.19025,83.7257,65.1802
,,59.1957,83.7447,65.1865
,,59.203375,83.761875,65.19175
,,59.21065,83.778825,65.215025
,,59.225325,83.79555,65.2195
,,59.2374,83.8126,65.22875
,,59.2552,83.845425,65.237325
,,59.272275,83.8575,65.24415
,,59.29135,83.87195,65.271575
,,59.308725,83.903325,65.29405
,,59.358,83.923875,65.31385
,,59.38505,83.9391,65.352225
,,59.43105,83.955475,65.3705
,,59.46465,83.97355,65.38825
,,59.493875,83.993025,65.403625
,,59.5263,84.01755,65.443575
,,59.550625,84.0531,65.486225
,,59.57155,84.064875,65.510675
,,59.58915,84.104675,65.5326
,,59.596425,84.127125,65.579525
,,59.6017,84.1599,65.601675
,,59.613725,84.18415,65.61495
,,59.62075,84.1961,65.6264
,,59.62905,84.209425,65.657375
,,59.635875,84.22795,65.669275
,,59.6399,84.2698,65.677175
,,59.644875,84.292325,65.686625
,,59.65565,84.3511,65.6952
,,59.66875,84.40985,65.705675
,,59.677125,84.426925,65.715625
,,59.715525,84.445575,65.74495
,,59.73455,84.524225,65.76305
,,59.76105,84.559575,65.778475
,,59.7837,84.579025,65.8302
,,59.80995,84.601475,65.8551
,,59.850525,84.635825,65.940125
,,59.88065,84.6515,65.957625
,,59.92165,84.6654,65.973125
,,59.93825,84.70285,66.001075
,,59.98155,84.734625,66.046825
,,59.9998,84.740625,66.06445
,,60.05205,84.756775,66.073825
,,60.0714,84.778125,66.09175
,,60.0854,84.805275,66.098375
,,60.095775,84.825475,66.106425
,,60.1027,84.84615,66.12595
,,60.110075,84.888625,66.13185
,,60.1183,84.907075,66.1434
,,60.126725,84.92545,66.153575
,,60.1484,84.968175,66.158575
,,60.159525,84.98605,66.236425
,,60.20655,85.001925,66.246975
,,60.2263,85.012375,66.279925
,,60.24265,85.024325,66.316275
,,60.269825,85.07695,66.341725
,,60.2832,85.088425,66.362875
,,60.310725,85.107425,66.3945
,,60.329875,85.12685,66.470375
,,60.3441,85.136125,66.4794
,,60.372525,85.149075,66.4869
,,60.405925,85.165,66.498175
,,60.4452,85.178975,66.50265
,,60.470025,85.217575,66.5152
,,60.488475,85.234975,66.5265
,,60.52585,85.256925,66.53145
,,60.54425,85.268925,66.55915
,,60.5654,85.2832,66.5696
,,60.579525,85.32135,66.61165
,,60.5907,85.339625,66.637975
,,60.600175,85.354775,66.663625
,,60.61125,85.378075,66.6886
,,60.615425,85.3934,66.755625
,,60.6212,85.406975,66.786425
,,60.6336,85.4744,66.811075
,,60.641725,85.493075,66.8616
,,60.678875,85.529225,66.87085
,,60.68975,85.563875,66.8771
,,60.717425,85.586925,66.8827
,,60.73655,85.595275,66.89585
,,60.7684,85.604825,66.8998
,,60.7946,85.65555,66.9041
,,60.8258,85.6834,66.915125
,,60.8437,85.701775,66.9222
,,60.871725,85.723275,66.930225
,,60.895175,85.763425,66.940325
,,60.9096,85.7786,66.983525
,,60.92745,85.82015,67.025625
,,60.9837,85.8334,67.041925
,,61.008675,85.8467,67.054025
,,61.04005,85.87835,67.0836
,,61.06745,85.90235,67.12565
,,61.09275,85.91975,67.176125
,,61.112175,85.968375,67.212775
,,61.129575,86.06425,67.307425
,,61.143575,86.0851,67.330525
,,61.16315,86.1061,67.33475
,,61.17815,86.15695,67.338575
,,61.186875,86.19635,67.346325
,,61.19585,86.213,67.353925
,,61.2034,86.242375,67.374625
,,61.2245,86.26125,67.380475
,,61.233575,86.28475,67.40095
,,61.23785,86.2972,67.409725
,,61.24535,86.3152,67.416725
,,61.260925,86.3302,67.437225
,,61.285225,86.37875,67.44415
,,61.30235,86.39415,67.45725
,,61.319925,86.43125,67.473725
,,61.337875,86.44845,67.51545
,,61.37515,86.4851,67.529025
,,61.402075,86.55355,67.55005
,,61.4357,86.578725,67.5613
,,61.465875,86.5878,67.574675
,,61.537375,86.60615,67.598675
,,61.567575,86.61555,67.6143
,,61.599975,86.63285,67.654975
,,61.614175,86.658825,67.680725
,,61.63405,86.66905,67.775225
,,61.64645,86.683675,67.809725
,,61.673375,86.7374,67.8212
,,61.687325,86.795025,67.8272
,,61.7108,86.8397,67.83625
,,61.72405,86.945975,67.843925
,,61.7386,86.96215,67.8483
,,61.754,86.97225,67.8697
,,61.7676,86.98245,67.898075
,,61.77825,86.998825,67.90915
,,61.786775,87.02175,67.920525
,,61.8019,87.0444,67.926775
,,61.8101,87.066475,67.942275
,,61.821675,87.07855,67.9739
,,61.84005,87.089825,67.9821
,,61.849075,87.103925,68.010775
,,61.886425,87.109075,68.0285
,,61.9199,87.11015,68.037925
,,61.957425,87.122325,68.0482
,,62.014875,87.14665,68.062325
,,62.0556,87.203025,68.0704
,,62.08815,87.265625,68.086275
,,62.116875,87.3054,68.1016
,,62.13315,87.37225,68.116275
,,62.1418,87.406425,68.1329
,,62.154425,87.423325,68.1838
,,62.1658,87.433925,68.2202
,,62.1729,87.471575,68.24325
,,62.182975,87.481,68.2906
,,62.19925,87.5066,68.31945
,,62.213,87.520725,68.342
,,62.226825,87.534125,68.41485
,,62.2567,87.554175,68.446
,,62.277225,87.577575,68.46
,,62.295,87.590175,68.472925
,,62.32645,87.6103,68.48875
,,62.36615,87.62815,68.494925
,,62.3996,87.6606,68.52245
,,62.43135,87.6715,68.527125
,,62.452675,87.681625,68.54005
,,62.472025,87.717375,68.547625
,,62.504,87.745475,68.556625
,,62.526675,87.78095,68.612875
,,62.551125,87.8414,68.626775
,,62.573125,87.85105,68.64775
,,62.594,87.866075,68.65895
,,62.603525,87.890025,68.68915
,,62.613875,87.914,68.707525
,,62.62845,87.9675,68.771525
,,62.635725,88.01135,68.816925
,,62.652675,88.025275,68.841175
,,62.662825,88.081625,68.84545
,,62.6724,88.17035,68.8592
,,62.680175,88.2083,68.881725
,,62.70285,88.223875,68.9127
,,62.710925,88.2357,68.937125
,,62.7213,88.24895,68.976975
,,62.72895,88.2911,68.99725
,,62.751775,88.302525,69.028175
,,62.770725,88.3139,69.057575
,,62.78955,88.35305,69.08015
,,62.81665,88.37285,69.094825
,,62.83505,88.442675,69.1127
,,62.849825,88.45495,69.16845
,,62.862725,88.467175,69.185025
,,62.88115,88.49185,69.20325
,,62.9033,88.5076,69.266125
,,62.924375,88.52665,69.302425
,,62.94365,88.582,69.32425
,,62.958175,88.589675,69.36725
,,62.96455,88.61045,69.3775
,,62.969525,88.6874,69.3864
,,62.9749,88.7062,69.391375
,,62.98455,88.7638,69.41905
,,62.989725,88.779575,69.426425
,,63.001325,88.849075,69.489475
,,63.013875,88.86345,69.506225
,,63.023525,88.917775,69.5245
,,63.041525,88.9334,69.5417
,,63.063675,88.979975,69.5655
,,63.07295,89.0092,69.57885
,,63.111125,89.059075,69.60935
,,63.13405,89.087575,69.649525
,,63.148025,89.116975,69.675675
,,63.162175,89.1475,69.69975
,,63.181075,89.157225,69.710625
,,63.194575,89.23335,69.7171
,,63.21475,89.242925,69.721825
,,63.22285,89.26435,69.72705
,,63.2548,89.27305,69.731625
,,63.2704,89.36645,69.7355
,,63.284125,89.3799,69.742025
,,63.31295,89.392725,69.757125
,,63.324625,89.4008,69.766325
,,63.3378,89.453975,69.774825
,,63.347675,89.486725,69.84235
,,63.36225,89.505275,69.85495
,,63.375875,89.519825,69.875225
,,63.388775,89.54465,69.891225
,,63.409225,89.572075,69.902575
,,63.421275,89.58875,69.9174
,,63.4286,89.616825,69.921675
,,63.448225,89.637,69.92695
,,63.4604,89.65375,69.93775
,,63.4759,89.67065,69.94875
,,63.4971,89.68035,69.956325
,,63.546375,89.70645,69.9871
,,63.56505,89.7492,70.0007
,,63.585575,89.777875,70.0162
,,63.5964,89.7972,70.039
,,63.6034,89.845925,70.0593
,,63.613125,89.858525,70.086075
,,63.618475,89.881475,70.11745
,,63.633675,89.892725,70.124675
,,63.642325,89.907675,70.194875
,,63.65085,89.91635,70.20675
,,63.658125,89.940525,70.2219
,,63.69345,89.95035,70.22635
,,63.711775,89.957775,70.237525
,,63.731525,89.966225,70.2459
,,63.7446,89.97895,70.250625
,,63.764575,90.011375,70.2645
,,63.773,90.071875,70.26915
,,63.789575,90.0894,70.2798
,,63.80665,90.103875,70.287925
,,63.8236,90.120225,70.29825
,,63.84305,90.17215,70.30865
,,63.856325,90.188025,70.314925
,,63.869325,90.212675,70.323775
,,63.885975,90.2276,70.332875
,,63.916875,90.2696,70.349225
,,63.932675,90.2837,70.3697
,,63.948875,90.3347,70.383375
,,63.96785,90.36875,70.4104
,,63.98725,90.37725,70.427325
,,63.997275,90.3939,70.4364
,,64.02375,90.41495,70.4542
,,64.039025,90.429325,70.47225
,,64.04435,90.44455,70.487375
,,64.050225,90.485625,70.534375
,,64.054475,90.498575,70.56785
,,64.06235,90.51035,70.60355
,,64.120075,90.521225,70.6402
,,64.1529,90.550725,70.672825
,,64.183275,90.575875,70.70345
,,64.202475,90.60475,70.70975
,,64.2377,90.625275,70.71665
,,64.2537,90.724225,70.721125
,,64.275475,90.7401,70.72615
,,64.315825,90.7751,70.734975
,,64.356725,90.790925,70.75725
,,64.384575,90.870325,70.768525
,,64.3922,90.883425,70.780925
,,64.398,90.8961,70.79995
,,64.475675,90.912275,70.8094
,,64.516975,90.926675,70.81695
,,64.548725,90.943975,70.830275
,,64.565075,90.999425,70.8404
,,64.59805,91.0428,70.854925
,,64.627,91.1249,70.864125
,,64.657,91.1393,70.873175
,,64.697575,91.194825,70.8812
,,64.71065,91.223475,70.891275
,,64.730125,91.25095,70.8977
,,64.75745,91.278675,70.904075
,,64.7722,91.315225,70.92145
,,64.786325,91.32725,70.925675
,,64.7981,91.36585,70.944825
,,64.804725,91.38325,70.9884
,,64.811825,91.404225,70.997175
,,64.8168,91.444,71.01005
,,64.824425,91.47045,71.058175
,,64.8329,91.5078,71.075875
,,64.83855,91.518575,71.128525
,,64.84515,91.557175,71.1772
,,64.858325,91.5718,71.214625
,,64.8693,91.5881,71.229875
,,64.878475,91.606025,71.236225
,,64.89395,91.62245,71.242325
,,64.9083,91.639675,71.255075
,,64.9303,91.655625,71.259625
,,64.9701,91.67325,71.26625
,,65.0033,91.689875,71.2729
,,65.0298,91.702875,71.27715
,,65.0663,91.749525,71.292575
,,65.1219,91.76345,71.2981
,,65.1523,91.778425,71.302175
,,65.170525,91.81365,71.305725
,,65.180925,91.833625,71.31225
,,65.19045,91.84645,71.326975
,,65.19565,91.89115,71.372175
,,65.203175,91.90615,71.3779
,,65.2285,91.94815,71.3985
,,65.249,91.97765,71.404125
,,65.2681,91.98755,71.422775
,,65.286525,92.016425,71.43915
,,65.307125,92.030225,71.456975
,,65.318625,92.0502,71.476225
,,65.335675,92.109825,71.4966
,,65.343925,92.131075,71.527325
,,65.3647,92.1464,71.5769
,,65.3876,92.202675,71.64925
,,65.417075,92.217325,71.67615
,,65.4361,92.26545,71.69985
,,65.45505,92.2886,71.757875
,,65.473,92.307675,71.7818
,,65.4941,92.32125,71.830325
,,65.523175,92.339975,71.8374
,,65.5462,92.354075,71.853025
,,65.5624,92.385225,71.86305
,,65.575025,92.412425,71.8663
,,65.598175,92.431225,71.8742
,,65.601425,92.4706,71.885825
,,65.609375,92.510625,71.891475
,,65.614625,92.530425,71.896
,,65.61915,92.54485,71.916075
,,65.624725,92.5584,71.927325
,,65.63075,92.592775,71.95045
,,65.63885,92.637325,71.963475
,,65.64805,92.670275,72.0061
,,65.654,92.68905,72.0764
,,65.662575,92.709375,72.146575
,,65.6808,92.727425,72.17135
,,65.687975,92.7476,72.18295
,,65.70905,92.76605,72.189125
,,65.732025,92.7885,72.194925
,,65.748675,92.819475,72.20485
,,65.770275,92.840675,72.210025
,,65.799625,92.85965,72.225675
,,65.826525,92.873275,72.235
,,65.8463,92.912125,72.250325
,,65.87085,92.921275,72.274075
,,65.89905,93.022,72.301325
,,65.92165,93.084175,72.3145
,,65.944375,93.116125,72.338225
,,65.970225,93.13365,72.349225
,,65.99115,93.152175,72.362975
,,66.005175,93.171825,72.416725
,,66.031075,93.184525,72.4299
,,66.043525,93.20285,72.444675
,,66.0586,93.221525,72.4964
,,66.067875,93.286325,72.549775
,,66.0743,93.31845,72.594825
,,66.081,93.348075,72.62235
,,66.09065,93.4438,72.722
,,66.09765,93.4537,72.787775
,,66.137075,93.480075,72.799875
