SPK_SPKC02a (short excitation),SPK_SPKC05a (no effect),SPK_SPKC07a (no effect),SPK_SPKC09a (no effect),SPK_SPKC11a (no effect),SPK_SPKC11b (no effect)
,,,,164.351725,
,,,,164.360175,
,,,,164.3697,
,,,,164.3834,
,,,,164.395175,
,,,,164.40295,
,,,,164.42645,
,,,,164.444975,
,,,,164.468675,
,,,,164.504575,
,,,,164.5624,
,,,,164.616825,
,,,,164.652175,
,,,,164.733525,
,,,,164.76365,
,,,,164.822525,
,,,,164.8288,
,,,,164.833,
,,,,164.845525,
,,,,164.85085,
,,,,164.857075,
,,,,164.867475,
,,,,164.8762,
,,,,164.892225,
,,,,164.905025,
,,,,164.9181,
,,,,164.92845,
,,,,164.9472,
,,,,164.966175,
,,,,164.99285,
,,,,165.049275,
,,,,165.112475,
,,,,165.189025,
,,,,165.23655,
,,,,165.250425,
,,,,165.2841,
,,,,165.291275,
,,,,165.30835,
,,,,165.3226,
,,,,165.329375,
,,,,165.3444,
,,,,165.357,
,,,,165.380425,
,,,,165.391975,
,,,,165.406125,
,,,,165.4209,
,,,,165.436875,
,,,,165.45335,
,,,,165.4669,
,,,,165.480925,
,,,,165.487425,
,,,,165.5057,
,,,,165.51515,
,,,,165.5505,
,,,,165.579575,
,,,,165.629975,
,,,,165.667575,
,,,,165.8666,
,,,,165.8737,
,,,,165.892175,
,,,,165.905775,
,,,,165.910425,
,,,,165.9338,
,,,,165.944975,
,,,,165.96215,
,,,,165.970975,
,,,,165.977625,
,,,,165.98325,
,,,,165.9921,
,,,,165.99695,
,,,,166.001775,
,,,,166.01935,
,,,,166.025725,
,,,,166.035125,
,,,,166.04205,
,,,,166.061,
,,,,166.072325,
,,,,166.0843,
,,,,166.09665,
,,,,166.1185,
,,,,166.137275,
,,,,166.17365,
,,,,166.214525,
,,,,166.286,
,,,,166.29765,
,,,,166.383925,
,,,,166.442725,
,,,,166.4601,
,,,,166.46745,
,,,,166.48325,
,,,,166.490875,
,,,,166.501175,
,,,,166.506275,
,,,,166.513875,
,,,,166.5186,
,,,,166.528325,
,,,,166.5384,
,,,,166.547625,
,,,,166.5617,
,,,,166.57035,
,,,,166.5837,
,,,,166.5944,
,,,,166.61515,
,,,,166.632925,
,,,,166.65755,
,,,,166.672125,
,,,,166.70335,
,,,,166.718675,
,,,,166.754575,
,,,,166.79225,
,,,,166.802875,
,,,,166.8377,
,,,,166.87875,
,,,,166.904175,
,,,,166.939025,
,,,,166.9766,
,,,,166.993275,
,,,,167.00655,
,,,,167.0327,
,,,,167.048075,
,,,,167.076825,
,,,,167.098825,
,,,,167.127975,
,,,,167.157525,
,,,,167.2076,
,,,,167.2755,
,,,,167.36965,
,,,,167.402925,
,,,,167.436925,
,,,,167.443675,
,,,,167.45225,
,,,,167.457325,
,,,,167.465875,
,,,,167.483425,
,,,,167.501775,
,,,,167.5237,
,,,,167.53755,
,,,,167.5665,
,,,,167.581175,
,,,,167.62965,
,,,,167.685,
,,,,167.7189,
,,,,167.749925,
,,,,167.903275,
,,,,167.918875,
,,,,167.9292,
,,,,167.9345,
,,,,167.94855,
,,,,167.96455,
,,,,167.974975,
,,,,167.9843,
,,,,168.0046,
,,,,168.02075,
,,,,168.036975,
,,,,168.0566,
,,,,168.08335,
,,,,168.109275,
,,,,168.1379,
,,,,168.171775,
,,,,168.281775,
,,,,168.333575,
,,,,168.35505,
,,,,168.383475,
,,,,168.407375,
,,,,168.42035,
,,,,168.43255,
,,,,168.444175,
,,,,168.4537,
,,,,168.467375,
,,,,168.47765,
,,,,168.5092,
,,,,168.54775,
,,,,168.56345,
,,,,168.63695,
,,,,168.745975,
,,,,168.7758,
,,,,168.79965,
,,,,168.8131,
,,,,168.822,
,,,,168.825975,
,,,,168.8362,
,,,,168.841175,
,,,,168.8445,
,,,,168.849,
,,,,168.8522,
,,,,168.8589,
,,,,168.8632,
,,,,168.870425,
,,,,168.87835,
,,,,168.888775,
,,,,168.8938,
,,,,168.906975,
,,,,168.91915,
,,,,168.938875,
,,,,168.961725,
,,,,168.99975,
,,,,169.037625,
,,,,169.10385,
,,,,169.1639,
,,,,169.177125,
,,,,169.182525,
,,,,169.1901,
,,,,169.1949,
,,,,169.2003,
,,,,169.2043,
,,,,169.219925,
,,,,169.223525,
,,,,169.227925,
,,,,169.24,
,,,,169.243575,
,,,,169.248,
,,,,169.25435,
,,,,169.263025,
,,,,169.2704,
,,,,169.282425,
,,,,169.3,
,,,,169.318925,
,,,,169.33415,
,,,,169.350975,
,,,,169.369,
,,,,169.3837,
,,,,169.4065,
,,,,169.443625,
,,,,169.519625,
,,,,169.669375,
,,,,169.7431,
,,,,169.751725,
,,,,169.762775,
,,,,169.768025,
,,,,169.772025,
,,,,169.77655,
,,,,169.7841,
,,,,169.79065,
,,,,169.797175,
,,,,169.804725,
,,,,169.814975,
,,,,169.827075,
,,,,169.838,
,,,,169.85765,
,,,,169.87685,
,,,,169.888875,
,,,,169.911325,
,,,,170.011025,
,,,,170.07075,
,,,,170.146125,
,,,,170.222425,
,,,,170.24565,
,,,,170.255275,
,,,,170.26085,
,,,,170.2664,
,,,,170.2742,
,,,,170.279175,
,,,,170.28475,
,,,,170.289525,
,,,,170.29295,
,,,,170.2972,
,,,,170.3005,
,,,,170.3047,
,,,,170.309125,
,,,,170.3124,
,,,,170.319775,
,,,,170.3281,
,,,,170.343825,
,,,,170.359675,
,,,,170.3806,
,,,,170.40775,
,,,,170.424075,
,,,,170.4568,
,,,,170.4836,
,,,,170.507925,
,,,,170.61735,
,,,,170.6273,
,,,,170.64155,
,,,,170.64985,
,,,,170.66455,
,,,,170.673925,
,,,,170.678325,
,,,,170.684575,
,,,,170.689525,
,,,,170.69895,
,,,,170.7079,
,,,,170.712825,
,,,,170.718825,
,,,,170.723375,
,,,,170.73195,
,,,,170.73615,
,,,,170.743875,
,,,,170.74735,
,,,,170.7535,
,,,,170.7619,
,,,,170.7658,
,,,,170.768675,
,,,,170.7742,
,,,,170.781575,
,,,,170.7862,
,,,,170.8122,
,,,,170.821175,
,,,,170.8299,
,,,,170.841425,
,,,,170.851375,
,,,,170.861725,
,,,,170.87225,
,,,,170.8814,
,,,,170.890425,
,,,,170.896375,
,,,,170.90175,
,,,,170.911075,
,,,,170.916575,
,,,,170.92705,
,,,,170.934875,
,,,,170.942825,
,,,,170.9587,
,,,,170.980775,
,,,,171.0147,
,,,,171.058625,
,,,,171.10765,
,,,,171.142825,
,,,,171.191525,
,,,,171.221825,
,,,,171.252175,
,,,,171.269325,
,,,,171.306125,
,,,,171.319975,
,,,,171.32575,
,,,,171.3308,
,,,,171.335925,
,,,,171.3419,
,,,,171.346725,
,,,,171.35325,
,,,,171.3601,
,,,,171.36635,
,,,,171.371,
,,,,171.3767,
,,,,171.38335,
,,,,171.39055,
,,,,171.404075,
,,,,171.4227,
,,,,171.4476,
,,,,171.4632,
,,,,171.482125,
,,,,171.50435,
,,,,171.52615,
,,,,171.5529,
,,,,171.57715,
,,,,171.5953,
,,,,171.61165,
,,,,171.6258,
,,,,171.641925,
,,,,171.6548,
,,,,171.66515,
,,,,171.676325,
,,,,171.6933,
,,,,171.7025,
,,,,171.725675,
,,,,171.74115,
,,,,171.76315,
,,,,171.785075,
,,,,171.83215,
,,,,171.85405,
,,,,171.9634,
,,,,172.009425,
,,,,172.03155,
,,,,172.041775,
,,,,172.06265,
,,,,172.072125,
,,,,172.084425,
,,,,172.0935,
,,,,172.10115,
,,,,172.1074,
,,,,172.1211,
,,,,172.125675,
,,,,172.129925,
,,,,172.13425,
,,,,172.142125,
,,,,172.146475,
,,,,172.150925,
,,,,172.156325,
,,,,172.1628,
,,,,172.17425,
,,,,172.185975,
,,,,172.197225,
,,,,172.217375,
,,,,172.23435,
,,,,172.248925,
,,,,172.265775,
,,,,172.29495,
,,,,172.316375,
,,,,172.36995,
,,,,172.464525,
,,,,172.519825,
,,,,172.53085,
,,,,172.54855,
,,,,172.567375,
,,,,172.57815,
,,,,172.58735,
,,,,172.593,
,,,,172.601625,
,,,,172.6103,
,,,,172.6177,
,,,,172.631425,
,,,,172.640725,
,,,,172.65505,
,,,,172.677325,
,,,,172.692875,
,,,,172.708875,
,,,,172.7263,
,,,,172.7435,
,,,,172.7736,
,,,,172.804125,
,,,,172.8475,
,,,,173.036775,
,,,,173.072475,
,,,,173.0797,
,,,,173.090425,
,,,,173.094975,
,,,,173.1064,
,,,,173.11205,
,,,,173.118525,
,,,,173.125325,
,,,,173.135775,
,,,,173.14545,
,,,,173.153675,
,,,,173.1633,
,,,,173.17005,
,,,,173.187375,
,,,,173.20015,
,,,,173.21815,
,,,,173.258925,
,,,,173.434925,
,,,,173.4461,
,,,,173.465775,
,,,,173.48025,
,,,,173.4892,
,,,,173.4996,
,,,,173.502025,
,,,,173.5089,
,,,,173.51405,
,,,,173.519675,
,,,,173.529875,
,,,,173.535525,
,,,,173.54655,
,,,,173.5556,
,,,,173.570275,
,,,,173.59025,
,,,,173.617775,
,,,,173.6384,
,,,,173.669475,
,,,,173.706575,
,,,,173.7344,
,,,,173.772825,
,,,,173.8613,
,,,,174.0251,
,,,,174.0626,
,,,,174.07595,
,,,,174.087175,
,,,,174.098125,
,,,,174.113075,
,,,,174.1178,
,,,,174.139825,
,,,,174.1522,
,,,,174.158575,
,,,,174.1741,
,,,,174.18325,
,,,,174.204225,
,,,,174.22355,
,,,,174.26245,
,,,,174.334225,
,,,,174.3761,
,,,,174.401725,
,,,,174.423275,
,,,,174.43465,
,,,,174.451925,
,,,,174.459875,
,,,,174.47035,
,,,,174.47955,
,,,,174.49125,
,,,,174.502275,
,,,,174.513175,
,,,,174.524825,
,,,,174.53715,
,,,,174.553525,
,,,,174.573425,
,,,,174.6035,
,,,,174.643525,
,,,,174.71545,
,,,,174.745425,
,,,,174.775725,
,,,,174.788525,
,,,,174.801725,
,,,,174.8141,
,,,,174.82585,
,,,,174.842825,
,,,,174.8556,
,,,,174.871525,
,,,,174.8901,
,,,,174.926575,
,,,,174.95985,
,,,,175.005,
,,,,175.047025,
,,,,175.083975,
,,,,175.100125,
,,,,175.118475,
,,,,175.1325,
,,,,175.155325,
,,,,175.17835,
,,,,175.228675,
,,,,175.252475,
,,,,175.2891,
,,,,175.315925,
,,,,175.341825,
,,,,175.377275,
,,,,175.443725,
,,,,175.46535,
,,,,175.49015,
,,,,175.5123,
,,,,175.539475,
,,,,175.555425,
,,,,175.58085,
,,,,175.614275,
,,,,175.656725,
,,,,175.7001,
,,,,175.726475,
,,,,175.82185,
,,,,175.861,
,,,,175.909,
,,,,175.9436,
,,,,175.977575,
,,,,176.035125,
,,,,176.09255,
,,,,176.10875,
,,,,176.13695,
,,,,176.1534,
,,,,176.174725,
,,,,176.199975,
,,,,176.2203,
,,,,176.30205,
,,,,176.3364,
,,,,176.373775,
,,,,176.4132,
,,,,176.4839,
,,,,176.55875,
,,,,176.6334,
,,,,176.675975,
,,,,176.7078,
,,,,176.76485,
,,,,176.806275,
,,,,176.8456,
,,,,176.87535,
,,,,176.90185,
,,,,176.929425,
,,,,176.97985,
,,,,177.058475,
,,,,177.24095,
,,,,177.2557,
,,,,177.2743,
,,,,177.284025,
,,,,177.30045,
,,,,177.3073,
,,,,177.317925,
,,,,177.3304,
,,,,177.348925,
,,,,177.365975,
,,,,177.382975,
,,,,177.3912,
,,,,177.405225,
,,,,177.4162,
,,,,177.427225,
,,,,177.434025,
,,,,177.448175,
,,,,177.464025,
,,,,177.475575,
,,,,177.504925,
,,,,177.5319,
,,,,177.725775,
,,,,177.7471,
,,,,177.783425,
,,,,177.798375,
,,,,177.81815,
,,,,177.829175,
,,,,177.842725,
,,,,177.8652,
,,,,177.8995,
,,,,177.951025,
,,,,178.084325,
,,,,178.149375,
,,,,178.162025,
,,,,178.1782,
,,,,178.189575,
,,,,178.205025,
,,,,178.22125,
,,,,178.23525,
,,,,178.2475,
,,,,178.278125,
,,,,178.2852,
,,,,178.29425,
,,,,178.30455,
,,,,178.32325,
,,,,178.35395,
,,,,178.368475,
,,,,178.391175,
,,,,178.450275,
,,,,178.505675,
,,,,178.627175,
,,,,178.669975,
,,,,178.682075,
,,,,178.693375,
,,,,178.70125,
,,,,178.720875,
,,,,178.72755,
,,,,178.736675,
,,,,178.7449,
,,,,178.753825,
,,,,178.759325,
,,,,178.76435,
,,,,178.771475,
,,,,178.7765,
,,,,178.78445,
,,,,178.79795,
,,,,178.818825,
,,,,178.85925,
,,,,178.881675,
,,,,178.9118,
,,,,178.9346,
,,,,178.9648,
,,,,179.005825,
,,,,179.041675,
,,,,179.26215,
,,,,179.284225,
,,,,179.30365,
,,,,179.323075,
,,,,179.330975,
,,,,179.33855,
,,,,179.345775,
,,,,179.35125,
,,,,179.360575,
,,,,179.3708,
,,,,179.379725,
,,,,179.398725,
,,,,179.4169,
,,,,179.4334,
,,,,179.451125,
,,,,179.477375,
,,,,179.502275,
,,,,179.529425,
,,,,179.55855,
,,,,179.575575,
,,,,179.602025,
,,,,179.618175,
,,,,179.67255,
,,,,179.80075,
,,,,179.841275,
,,,,179.870725,
,,,,179.886,
,,,,179.89935,
,,,,179.91,
,,,,179.91745,
,,,,179.9266,
,,,,179.944975,
,,,,179.963025,
,,,,179.98095,
,,,,179.999175,
,,,,180.03815,
,,,,180.062825,
,,,,180.102175,
,,,,180.1349,
,,,,180.155375,
,,,,180.203,
,,,,180.233525,
,,,,180.274975,
,,,,180.3131,
,,,,180.334775,
,,,,180.35745,
,,,,180.3751,
,,,,180.3938,
,,,,180.42415,
,,,,180.45555,
,,,,180.469325,
,,,,180.480675,
,,,,180.5031,
,,,,180.522525,
,,,,180.5537,
,,,,180.592475,
,,,,180.62395,
,,,,180.64365,
,,,,180.67035,
,,,,180.711575,
,,,,180.765725,
,,,,180.84025,
,,,,180.89945,
,,,,180.925925,
,,,,180.936175,
,,,,180.955025,
,,,,180.967825,
,,,,180.98755,
,,,,181.0143,
,,,,181.04795,
,,,,181.07335,
,,,,181.095575,
,,,,181.1145,
,,,,181.15655,
,,,,181.192425,
,,,,181.23875,
,,,,181.297075,
,,,,181.3395,
,,,,181.390275,
,,,,181.4359,
,,,,181.446475,
,,,,181.468725,
,,,,181.478575,
,,,,181.4879,
,,,,181.49595,
,,,,181.52355,
,,,,181.539775,
,,,,181.5603,
,,,,181.585575,
,,,,181.59865,
,,,,181.641425,
,,,,181.670775,
,,,,181.712575,
,,,,181.7572,
,,,,181.78725,
,,,,181.854675,
,,,,181.90145,
,,,,181.92955,
,,,,181.96945,
,,,,182.0054,
,,,,182.0304,
,,,,182.04465,
,,,,182.054275,
,,,,182.0631,
,,,,182.07635,
,,,,182.0985,
,,,,182.1251,
,,,,182.151975,
,,,,182.1747,
,,,,182.20795,
,,,,182.222075,
,,,,182.2587,
,,,,182.32265,
,,,,182.54625,
,,,,182.56755,
,,,,182.57775,
,,,,182.594,
,,,,182.59955,
,,,,182.6096,
,,,,182.622525,
,,,,182.637475,
,,,,182.651675,
,,,,182.672525,
,,,,182.706925,
,,,,182.7511,
,,,,182.8107,
,,,,182.909725,
,,,,182.931525,
,,,,182.955825,
,,,,183.002275,
,,,,183.026825,
,,,,183.04555,
,,,,183.057525,
,,,,183.07635,
,,,,183.1135,
,,,,183.1461,
,,,,183.1811,
,,,,183.23515,
,,,,183.2723,
,,,,183.29175,
,,,,183.30275,
,,,,183.312125,
,,,,183.324575,
,,,,183.345075,
,,,,183.36305,
,,,,183.38905,
,,,,183.4128,
,,,,183.438525,
,,,,183.4788,
,,,,183.525075,
,,,,183.59795,
,,,,183.6491,
,,,,183.6901,
,,,,183.71565,
,,,,183.736575,
,,,,183.7481,
,,,,183.774275,
,,,,183.784975,
,,,,183.794625,
,,,,183.8048,
,,,,183.81595,
,,,,183.8251,
,,,,183.836575,
,,,,183.8595,
,,,,183.880075,
,,,,183.904375,
,,,,183.945825,
,,,,183.977225,
,,,,184.01955,
,,,,184.055,
,,,,184.0858,
,,,,184.121175,
,,,,184.174475,
,,,,184.196875,
,,,,184.220325,
,,,,184.25525,
,,,,184.28115,
,,,,184.311,
,,,,184.334125,
,,,,184.36325,
,,,,184.403975,
,,,,184.4759,
,,,,184.505075,
,,,,184.516425,
,,,,184.531125,
,,,,184.5432,
,,,,184.55355,
,,,,184.566175,
,,,,184.576475,
,,,,184.587575,
,,,,184.604025,
,,,,184.62565,
,,,,184.65755,
,,,,184.70035,
,,,,184.730075,
,,,,184.842175,
,,,,184.95225,
,,,,184.971275,
,,,,184.985375,
,,,,184.9993,
,,,,185.013875,
,,,,185.022475,
,,,,185.03135,
,,,,185.042025,
,,,,185.062825,
,,,,185.095975,
,,,,185.12505,
,,,,185.1491,
,,,,185.16915,
,,,,185.20345,
,,,,185.223625,
,,,,185.259575,
,,,,185.2897,
,,,,185.330075,
,,,,185.41335,
,,,,185.53815,
,,,,185.569975,
,,,,185.579525,
,,,,185.5841,
,,,,185.591675,
,,,,185.60145,
,,,,185.617725,
,,,,185.632825,
,,,,185.649025,
,,,,185.664125,
,,,,185.68715,
,,,,185.732875,
,,,,185.7698,
,,,,185.789175,
,,,,185.804275,
,,,,185.81575,
,,,,185.8321,
,,,,185.8966,
,,,,186.0631,
,,,,186.1097,
,,,,186.11775,
,,,,186.1278,
,,,,186.135125,
,,,,186.14465,
,,,,186.151975,
,,,,186.1569,
,,,,186.1641,
,,,,186.17345,
,,,,186.191625,
,,,,186.2112,
,,,,186.232675,
,,,,186.26795,
,,,,186.3139,
,,,,186.347225,
,,,,186.391175,
,,,,186.42955,
,,,,186.475725,
,,,,186.562725,
,,,,186.58945,
,,,,186.61525,
,,,,186.626725,
,,,,186.6383,
,,,,186.64895,
,,,,186.659975,
,,,,186.68115,
,,,,186.69885,
,,,,186.71605,
,,,,186.7479,
,,,,186.775025,
,,,,186.7998,
,,,,186.9328,
,,,,187.00585,
,,,,187.0601,
,,,,187.08705,
,,,,187.1104,
,,,,187.120525,
,,,,187.135375,
,,,,187.148225,
,,,,187.153675,
,,,,187.17195,
,,,,187.180075,
,,,,187.19185,
,,,,187.201375,
,,,,187.21055,
,,,,187.215525,
,,,,187.226275,
,,,,187.2364,
,,,,187.246,
,,,,187.265025,
,,,,187.276775,
,,,,187.30795,
,,,,187.32345,
,,,,187.337925,
,,,,187.36135,
,,,,187.3801,
,,,,187.4102,
,,,,187.425375,
,,,,187.4357,
,,,,187.454475,
,,,,187.47025,
,,,,187.484975,
,,,,187.501875,
,,,,187.527325,
,,,,187.55935,
,,,,187.579025,
,,,,187.60465,
,,,,187.634525,
,,,,187.6584,
,,,,187.67405,
,,,,187.7089,
,,,,187.74135,
,,,,187.76185,
,,,,187.7878,
,,,,187.810375,
,,,,187.834075,
,,,,187.840475,
,,,,187.876625,
,,,,187.9085,
,,,,187.94335,
,,,,187.972675,
,,,,188.005975,
,,,,188.03915,
,,,,188.1194,
,,,,188.138425,
,,,,188.15425,
,,,,188.175775,
,,,,188.1879,
,,,,188.213,
,,,,188.236975,
,,,,188.26425,
,,,,188.306225,
,,,,188.4094,
,,,,188.5034,
,,,,188.521425,
,,,,188.547525,
,,,,188.559,
,,,,188.58055,
,,,,188.59495,
,,,,188.606875,
,,,,188.626725,
,,,,188.654175,
,,,,188.683525,
,,,,188.7384,
,,,,188.9221,
,,,,188.943275,
,,,,188.957225,
,,,,188.9661,
,,,,188.98115,
,,,,188.993675,
,,,,189.0076,
,,,,189.016875,
,,,,189.035425,
,,,,189.04855,
,,,,189.060675,
,,,,189.0772,
,,,,189.08965,
,,,,189.1041,
,,,,189.141025,
,,,,189.20685,
,,,,189.362925,
,,,,189.3809,
,,,,189.4275,
,,,,189.43805,
,,,,189.4557,
,,,,189.473475,
,,,,189.486275,
,,,,189.509925,
,,,,189.5345,
,,,,189.5585,
,,,,189.593225,
,,,,189.6214,
,,,,189.781725,
,,,,189.8162,
,,,,189.844625,
,,,,189.869925,
,,,,189.882025,
,,,,189.892225,
,,,,189.9124,
,,,,189.9247,
,,,,189.9433,
,,,,189.9596,
,,,,189.992425,
,,,,190.21365,
,,,,190.271975,
,,,,190.300825,
,,,,190.3119,
,,,,190.321125,
,,,,190.326775,
,,,,190.337925,
,,,,190.35915,
,,,,190.36605,
,,,,190.383025,
,,,,190.402225,
,,,,190.416125,
,,,,190.42695,
,,,,190.439875,
,,,,190.456075,
,,,,190.4676,
,,,,190.484925,
,,,,190.512925,
,,,,190.5365,
,,,,190.5562,
,,,,190.593325,
,,,,190.6211,
,,,,190.639775,
,,,,190.69485,
,,,,190.724,
,,,,190.805175,
,,,,190.885475,
,,,,190.91055,
,,,,190.924525,
,,,,190.944675,
,,,,190.95285,
,,,,190.972625,
,,,,190.990725,
,,,,191.000375,
,,,,191.007625,
,,,,191.0231,
,,,,191.0409,
,,,,191.0561,
,,,,191.0985,
,,,,191.1257,
,,,,191.170775,
,,,,191.18665,
,,,,191.20365,
,,,,191.267675,
,,,,191.36215,
,,,,191.4374,
,,,,191.4475,
,,,,191.458425,
,,,,191.4836,
,,,,191.4961,
,,,,191.501325,
,,,,191.511075,
,,,,191.51795,
,,,,191.52345,
,,,,191.5303,
,,,,191.541225,
,,,,191.547375,
,,,,191.56225,
,,,,191.588075,
,,,,191.6104,
,,,,191.626075,
,,,,191.645675,
,,,,191.675225,
,,,,191.69505,
,,,,191.747875,
,,,,191.8227,
,,,,191.882025,
,,,,191.931175,
,,,,191.98465,
,,,,192.018475,
,,,,192.031725,
,,,,192.043375,
,,,,192.061675,
,,,,192.0815,
,,,,192.101625,
,,,,192.137025,
,,,,192.1602,
,,,,192.189875,
,,,,192.260475,
,,,,192.351275,
,,,,192.444725,
,,,,192.47155,
,,,,192.489625,
,,,,192.542475,
,,,,192.559625,
,,,,192.58475,
,,,,192.5965,
,,,,192.63,
,,,,192.65655,
,,,,192.67375,
,,,,192.7055,
,,,,192.739525,
,,,,192.777925,
,,,,192.84855,
,,,,192.92825,
,,,,192.96185,
,,,,192.99005,
,,,,193.01755,
,,,,193.03785,
,,,,193.066725,
,,,,193.0823,
,,,,193.109,
,,,,193.15215,
,,,,193.174525,
,,,,193.228825,
,,,,193.382525,
,,,,193.440225,
,,,,193.448925,
,,,,193.468175,
,,,,193.4817,
,,,,193.492275,
,,,,193.5154,
,,,,193.528875,
,,,,193.553175,
,,,,193.5877,
,,,,193.6399,
,,,,193.666575,
,,,,193.689325,
,,,,193.737825,
,,,,193.77555,
,,,,193.798025,
,,,,193.825975,
,,,,193.854775,
,,,,193.903,
,,,,193.928425,
,,,,193.96085,
,,,,194.00505,
,,,,194.037275,
,,,,194.063225,
,,,,194.08355,
,,,,194.09155,
,,,,194.10575,
,,,,194.11915,
,,,,194.1366,
,,,,194.1589,
,,,,194.1764,
,,,,194.222575,
,,,,194.251025,
,,,,194.26995,
,,,,194.300775,
,,,,194.343275,
,,,,194.37395,
,,,,194.4049,
,,,,194.432575,
,,,,194.463025,
,,,,194.48205,
,,,,194.512375,
,,,,194.54605,
,,,,194.6046,
,,,,194.652575,
,,,,194.6747,
,,,,194.68665,
,,,,194.7002,
,,,,194.7195,
,,,,194.732525,
,,,,194.745925,
,,,,194.7609,
,,,,194.786425,
,,,,194.88135,
,,,,194.905625,
,,,,194.937125,
,,,,194.963925,
,,,,194.989325,
,,,,195.002075,
,,,,195.0191,
,,,,195.058575,
,,,,195.097875,
,,,,195.152,
,,,,195.174425,
,,,,195.226725,
,,,,195.258425,
,,,,195.415875,
,,,,195.45175,
,,,,195.47295,
,,,,195.492075,
,,,,195.54445,
,,,,195.570975,
,,,,195.612025,
,,,,195.732225,
,,,,195.7744,
,,,,195.800425,
,,,,195.815975,
,,,,195.83345,
,,,,195.846,
,,,,195.864125,
,,,,195.88335,
,,,,195.90685,
,,,,195.929625,
,,,,195.95885,
,,,,195.981575,
,,,,196.0331,
,,,,196.05985,
,,,,196.117275,
,,,,196.13725,
,,,,196.15665,
,,,,196.1897,
,,,,196.2017,
,,,,196.213975,
,,,,196.2291,
,,,,196.23475,
,,,,196.246425,
,,,,196.256125,
,,,,196.2703,
,,,,196.285225,
,,,,196.2965,
,,,,196.3148,
,,,,196.329575,
,,,,196.342475,
,,,,196.3553,
,,,,196.3719,
,,,,196.388525,
,,,,196.41865,
,,,,196.438025,
,,,,196.456775,
,,,,196.497825,
,,,,196.519475,
,,,,196.554775,
,,,,196.5765,
,,,,196.589575,
,,,,196.608875,
,,,,196.626825,
,,,,196.64835,
,,,,196.675675,
,,,,196.699875,
,,,,196.7333,
,,,,196.79095,
,,,,196.870875,
,,,,196.952675,
,,,,196.978925,
,,,,196.98785,
,,,,197.007225,
,,,,197.04,
,,,,197.04955,
,,,,197.061375,
,,,,197.073925,
,,,,197.08225,
,,,,197.103875,
,,,,197.114425,
,,,,197.1326,
,,,,197.148125,
,,,,197.16185,
,,,,197.175425,
,,,,197.195475,
,,,,197.220075,
,,,,197.25935,
,,,,197.295475,
,,,,197.4007,
,,,,197.49375,
,,,,197.5271,
,,,,197.543975,
,,,,197.559,
,,,,197.571375,
,,,,197.591925,
,,,,197.624975,
,,,,197.721825,
,,,,197.767825,
,,,,197.8365,
,,,,197.863475,
,,,,197.888075,
,,,,197.90515,
,,,,197.920225,
,,,,197.93125,
,,,,197.940725,
,,,,197.949325,
,,,,197.954375,
,,,,197.961575,
,,,,197.976975,
,,,,197.991475,
,,,,198.007275,
,,,,198.03695,
,,,,198.0573,
,,,,198.1077,
,,,,198.141525,
,,,,198.183175,
,,,,198.1994,
,,,,198.2313,
,,,,198.264075,
,,,,198.282875,
,,,,198.295925,
,,,,198.350325,
,,,,198.387475,
,,,,198.445775,
,,,,198.47075,
,,,,198.496225,
,,,,198.515325,
,,,,198.537125,
,,,,198.57505,
,,,,198.62165,
,,,,198.6629,
,,,,198.715875,
,,,,198.74225,
,,,,198.7859,
,,,,198.8241,
,,,,198.862025,
,,,,198.88015,
,,,,198.9647,
,,,,199.01225,
,,,,199.06305,
,,,,199.079375,
,,,,199.0946,
,,,,199.115425,
,,,,199.135175,
,,,,199.16255,
,,,,199.197925,
,,,,199.2297,
,,,,199.244325,
,,,,199.262775,
,,,,199.293075,
,,,,199.321325,
,,,,199.3775,
,,,,199.577875,
,,,,199.6333,
,,,,199.654275,
,,,,199.669625,
,,,,199.68275,
,,,,199.692,
,,,,199.71115,
,,,,199.740675,
,,,,199.757625,
,,,,199.7817,
,,,,199.81445,
,,,,199.8511,
,,,,199.874825,
,,,,199.93575,
,,,,199.9663,
,,,,200.041375,
,,,,200.083375,
,,,,200.102225,
,,,,200.1968,
,,,,200.248925,
,,,,200.27265,
,,,,200.301225,
,,,,200.334625,
,,,,200.3515,
,,,,200.381125,
,,,,200.400525,
,,,,200.4274,
,,,,200.44225,
,,,,200.4619,
,,,,200.485825,
,,,,200.5074,
,,,,200.52615,
,,,,200.5429,
,,,,200.5729,
,,,,200.617975,
,,,,200.655425,
,,,,200.714775,
,,,,200.73905,
,,,,200.778825,
,,,,200.827475,
,,,,200.879375,
,,,,200.916425,
,,,,200.93655,
,,,,200.95705,
,,,,200.98465,
,,,,201.008,
,,,,201.0317,
,,,,201.058775,
,,,,201.082675,
,,,,201.109525,
,,,,201.14845,
,,,,201.2942,
,,,,201.41985,
,,,,201.452325,
,,,,201.458125,
,,,,201.466,
,,,,201.477625,
,,,,201.4848,
,,,,201.500875,
,,,,201.512,
,,,,201.522,
,,,,201.534,
,,,,201.54295,
,,,,201.55715,
,,,,201.593425,
,,,,201.608,
,,,,201.62535,
,,,,201.660375,
,,,,201.69235,
