SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC10a
70.324625,101.687,11.987125,58.232625
70.563625,102.14485,12.010575,58.273125
71.046575,102.7071,12.021075,58.373975
71.253675,102.993925,12.029925,58.44875
71.621025,103.25915,12.0538,58.464575
71.65235,103.607475,12.068225,58.48695
71.68655,103.645075,12.076125,58.516125
71.701775,104.145825,12.08685,58.54615
71.710925,104.152025,12.090825,58.594425
71.721075,104.285625,12.09435,58.626725
71.737875,104.713125,12.09805,58.724725
71.787675,104.7185,12.1075,59.094575
71.80255,104.91305,12.14175,59.136325
71.836025,105.178,12.171525,59.1902
71.883825,105.338675,12.18265,59.262425
71.915825,105.37685,12.1915,59.33695
71.93455,105.839625,12.2016,60.03645
72.025525,106.1951,12.21555,60.078525
72.06825,106.46895,12.2216,60.4267
72.631725,106.5614,12.2356,60.517025
72.71385,106.5916,12.24895,60.597425
72.73345,106.911425,12.273825,60.693425
72.754025,107.837475,12.28135,60.80715
72.797625,107.854625,12.3002,60.945475
72.863775,108.30145,12.3109,61.007375
73.030275,108.69165,12.314875,61.05005
73.11555,108.765225,12.318075,61.08545
73.17435,109.30195,12.330775,61.149775
73.309675,109.318475,12.34935,61.200775
73.74045,109.367,12.364475,61.25515
73.985075,109.447,12.38745,61.319825
74.0974,109.806575,12.39755,61.687075
74.113325,109.920725,12.4188,61.75775
74.13135,109.994925,12.4312,62.0269
74.1787,110.329725,12.4554,62.0629
74.244725,110.3778,12.473625,62.479675
74.341125,110.5584,12.498175,62.53205
74.40725,110.70245,12.5165,62.5884
74.43315,110.747575,12.531075,62.6409
74.462425,110.8934,12.587325,62.709625
74.496425,111.26565,12.604425,62.75735
74.538875,111.384075,12.6348,63.06755
74.572725,111.538975,12.668575,63.2487
74.67005,111.6759,12.7037,63.29495
75.330675,111.717275,12.765625,63.335925
75.602925,111.7677,12.796025,63.376125
75.6292,111.93095,12.82535,63.46145
75.655475,112.00685,12.838325,63.614475
75.675525,112.299575,12.85305,63.766725
75.726975,112.396075,12.86055,63.856775
75.7729,112.55625,12.897075,64.259175
75.82645,112.681125,12.904375,64.287575
75.8801,112.99015,12.917875,64.32815
75.94305,113.053075,12.935525,64.409475
76.3964,113.37485,12.9504,64.448325
76.4307,113.4558,12.958875,64.477225
76.48565,113.809725,12.97175,64.52425
76.5379,113.93135,12.976575,64.57265
76.987,114.03705,12.987275,65.109325
77.017375,114.267925,12.996425,65.1369
77.041375,114.407225,13.0049,65.1713
77.05345,114.493975,13.008275,65.224225
77.08105,114.722175,13.015425,65.245575
77.1802,114.8231,13.02065,65.295025
77.212525,114.929625,13.0573,65.42225
77.26225,114.9732,13.104075,65.79365
77.350275,115.107,13.11855,65.903425
78.01325,115.3677,13.135325,65.942975
78.07935,115.522575,13.1505,65.971975
78.118225,115.691125,13.175325,66.0086
78.19265,115.8251,13.2302,66.058575
78.250675,115.914775,13.259825,66.156375
78.319525,116.054125,13.2991,66.266925
78.419175,116.117875,13.330625,66.6567
78.666025,116.1732,13.3535,66.789025
78.71025,116.231175,13.389375,66.83475
78.7619,116.348525,13.40705,66.89125
78.92,116.574325,13.4227,66.935175
79.188325,116.62155,13.43155,67.38315
79.24245,116.67455,13.448325,67.402425
79.320825,116.710975,13.461,67.42845
79.374875,116.97245,13.480675,67.469975
79.41055,117.12985,13.50455,67.56585
79.520775,117.1961,13.5184,67.6371
79.569625,117.63915,13.532025,68.075675
79.614225,117.6605,13.550625,68.1369
79.73645,118.07805,13.5682,68.175175
79.805825,118.08495,13.588975,68.220275
80.26815,118.542825,13.6072,68.30465
80.325525,118.56625,13.64565,68.55145
80.375425,118.93605,13.668325,68.6748
80.398125,118.960375,13.7303,68.713025
80.42835,119.18585,13.7751,68.74315
80.464025,119.775425,13.79955,68.77425
80.53645,119.81145,13.8058,68.819075
80.66245,119.8527,13.8242,68.8807
80.7945,119.90435,13.83175,68.946725
81.517325,120.043925,13.840075,69.0351
81.58345,120.28315,13.859,69.628425
81.6364,120.659725,13.870225,69.67805
82.129175,120.894975,13.88905,69.712025
82.525875,121.016975,13.9043,69.74795
82.5563,121.083675,13.932475,69.7933
82.988025,121.185725,13.9538,69.85925
83.0033,121.343025,13.96485,70.278675
83.04355,121.379275,13.9898,70.304725
83.092625,121.666325,14.00705,70.3331
83.457725,121.80835,14.031125,70.3858
83.476875,122.085875,14.050875,70.42975
83.5178,122.144875,14.066,70.53875
83.5619,122.412,14.083175,70.582925
83.969075,122.52435,14.10965,70.675175
83.9882,122.686,14.148775,70.92445
84.017525,122.7116,14.17585,70.978875
84.082475,123.027625,14.205925,71.0424
84.5536,123.17075,14.25365,71.0931
84.578975,123.23805,14.30805,71.136425
84.608925,123.326875,14.332875,71.19415
84.640775,123.3852,14.346625,71.28395
84.6916,123.56345,14.359275,71.36625
84.71655,123.68325,14.369725,71.564
84.7643,123.826475,14.38195,71.581825
84.801,123.896125,14.39745,71.610425
84.897175,123.924125,14.408225,71.644575
85.030525,124.004675,14.416025,71.675125
85.05765,124.074525,14.437325,71.69195
85.07,124.178625,14.4473,71.7081
85.13605,124.397375,14.460725,71.79175
85.193075,124.4207,14.4764,71.84075
85.6854,124.451275,14.487775,71.911225
85.70115,124.527375,14.5013,72.00685
86.3469,124.93075,14.51255,72.08385
86.436675,124.9354,14.5327,72.686575
86.56295,125.086975,14.553775,72.7038
87.4805,125.3176,14.580225,72.720275
87.5017,125.36175,14.603775,72.739025
87.535275,125.428,14.6519,72.772575
87.643825,125.7409,14.6765,72.799425
88.00255,125.89515,14.73735,72.82765
88.01065,126.197425,14.777575,72.87085
88.03845,126.360625,14.8032,72.93205
88.443175,126.4249,14.81295,73.05435
88.455175,126.6569,14.825425,73.138925
88.5073,126.706525,14.829225,73.23615
88.8535,126.833075,14.836575,73.310125
88.8649,126.912325,14.873025,73.391325
88.93535,127.307825,14.882725,73.500825
88.9795,127.36765,14.89275,74.024625
89.1105,127.5756,14.905575,74.0454
89.3721,127.6734,14.914625,74.06315
90.186875,127.92225,14.920425,74.08575
90.2132,127.985925,14.926475,74.112925
90.241975,128.23745,14.934925,74.152675
90.3694,128.424425,14.94225,74.20435
91.205975,128.517425,14.946275,74.463475
91.28165,128.64755,14.950075,74.5079
91.72245,128.82965,14.953975,74.59485
92.054325,128.8659,14.962575,74.653025
92.0923,128.9584,14.969375,75.049925
92.151375,129.15995,15.006675,75.0799
92.5849,129.6304,15.013175,75.111725
92.60785,129.65695,15.0415,75.19135
92.630725,129.7499,15.073675,75.287025
92.6868,129.93605,15.0994,75.527525
