SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
759.09075,,781.8637,,652.304825,
759.10955,,781.910425,,652.370175,
759.1627,,781.953625,,652.384375,
759.19165,,782.03585,,652.40245,
759.235425,,782.125625,,652.42475,
759.242475,,782.182625,,652.436,
759.2696,,782.349675,,652.449525,
759.30745,,782.3797,,652.46215,
759.36455,,782.41575,,652.4823,
759.47035,,782.4796,,652.527475,
759.493175,,782.5832,,652.5875,
759.51825,,782.614675,,652.61525,
759.5777,,782.643025,,652.656025,
759.58555,,782.663925,,652.68155,
759.651775,,782.6923,,652.69345,
759.693775,,782.791625,,652.702875,
759.782025,,782.831,,652.71905,
759.831425,,782.885025,,652.749675,
759.8639,,782.909125,,652.762425,
759.919325,,782.956725,,652.783675,
759.936325,,782.97175,,652.8081,
759.948275,,783.138075,,652.8196,
759.9961,,783.19475,,652.833175,
760.0398,,783.244125,,652.849475,
760.07685,,783.291225,,652.86555,
760.149025,,783.35075,,652.883825,
760.194075,,783.410125,,652.915975,
760.223975,,783.46665,,652.94085,
760.246125,,783.55565,,652.986525,
760.29885,,783.6293,,653.0035,
760.3367,,783.706725,,653.03495,
760.358025,,783.752875,,653.047625,
760.370825,,783.788775,,653.04905,
760.449025,,783.866925,,653.05615,
760.46915,,783.9113,,653.067825,
760.50465,,783.963275,,653.124925,
760.635825,,784.034725,,653.13605,
760.83295,,784.16215,,653.1849,
760.86985,,784.239675,,653.2408,
760.971975,,784.333325,,653.2749,
761.08785,,784.460325,,653.338625,
761.204825,,784.534025,,653.405,
761.285525,,784.578925,,653.440175,
761.2939,,784.62635,,653.50895,
761.357375,,784.706125,,653.5721,
761.395925,,784.7486,,653.615725,
761.4796,,784.817975,,653.650225,
761.506,,784.887725,,653.6641,
761.557525,,784.979175,,653.6707,
761.594475,,785.091825,,653.697425,
761.62825,,785.259075,,653.742675,
761.660875,,785.3846,,653.763775,
761.680875,,785.54055,,653.7851,
761.6919,,785.6115,,653.797625,
761.71495,,785.703725,,653.806475,
761.765425,,785.759275,,653.907225,
761.841275,,785.8201,,653.9324,
761.910175,,785.859925,,653.96775,
761.926825,,785.9124,,653.981675,
761.995,,785.96495,,654.001875,
762.03975,,786.1151,,654.0215,
762.07595,,786.1813,,654.0523,
762.122825,,786.247375,,654.06685,
762.168075,,786.297,,654.088225,
762.24415,,786.342275,,654.13355,
762.356525,,786.410525,,654.16425,
762.37135,,786.44585,,654.16695,
762.5926,,786.560525,,654.175075,
762.659825,,786.6274,,654.198875,
762.689375,,786.6835,,654.24455,
762.805575,,786.735675,,654.2699,
762.862275,,786.88545,,654.27405,
762.90925,,786.959625,,654.28775,
762.93855,,787.336625,,654.302725,
763.206475,,787.4315,,654.367325,
763.248975,,787.474825,,654.39665,
763.280625,,787.507575,,654.417725,
763.345525,,787.541025,,654.42915,
763.472475,,787.5969,,654.475125,
763.474075,,787.635525,,654.5209,
763.5288,,787.7901,,654.543325,
763.56655,,787.850025,,654.5608,
763.603225,,787.910375,,654.5987,
763.706125,,787.96655,,654.63305,
763.7535,,788.01315,,654.6736,
763.81565,,788.050925,,654.696325,
763.850825,,788.12245,,654.73385,
763.984125,,788.250575,,654.751975,
764.111825,,788.292525,,654.773075,
764.352675,,788.312725,,654.79895,
764.430575,,788.338375,,654.823375,
764.473625,,788.37245,,654.850875,
764.488825,,788.41395,,654.875275,
764.5515,,788.630525,,654.9076,
764.8498,,788.878675,,654.916725,
764.96035,,789.043675,,654.930975,
764.98465,,789.124475,,654.9491,
765.045025,,789.2477,,655.010325,
765.128225,,789.33615,,655.0524,
765.233175,,789.4451,,655.07245,
765.285,,789.49325,,655.121575,
765.5233,,789.578675,,655.162775,
765.548375,,789.6289,,655.178675,
765.571,,789.676375,,655.203625,
765.702025,,789.725075,,655.274725,
765.82555,,789.850825,,655.3355,
765.904675,,789.878775,,655.367275,
765.9772,,789.90575,,655.3839,
766.0556,,789.931175,,655.394825,
766.129775,,789.978775,,655.4155,
766.21275,,790.128775,,655.43775,
766.283575,,790.17,,655.517525,
766.55105,,790.201325,,655.58525,
766.663925,,790.227575,,655.6873,
766.714975,,790.264825,,655.741825,
766.8506,,790.444875,,655.7583,
766.91065,,790.481275,,655.7951,
766.969375,,790.514625,,655.81165,
767.108925,,790.536575,,655.838675,
767.23095,,790.5599,,655.84945,
767.28425,,790.586325,,655.90735,
767.4284,,790.6007,,655.950075,
767.52565,,790.67725,,656.0065,
767.6688,,790.7055,,656.0468,
767.769,,790.80275,,656.067825,
767.8009,,790.87355,,656.0953,
767.962575,,790.931175,,656.11135,
768.0927,,790.9893,,656.1427,
768.134425,,791.12775,,656.16335,
768.324125,,791.1663,,656.231225,
768.3858,,791.1956,,656.26235,
768.42875,,791.213725,,656.288425,
768.50015,,791.228125,,656.31175,
768.536625,,791.251375,,656.33235,
768.647575,,791.267675,,656.350475,
768.7183,,791.29945,,656.434525,
768.874725,,791.328225,,656.449925,
769.061775,,791.3428,,656.497925,
769.12605,,791.3628,,656.5094,
769.169525,,791.408325,,656.54595,
769.2385,,791.455725,,656.601625,
769.336125,,791.535125,,656.66085,
769.535675,,791.58485,,656.669825,
769.6139,,791.621325,,656.692525,
769.70475,,791.67065,,656.72505,
769.9429,,791.739725,,656.761375,
769.969,,791.88525,,656.783,
769.982475,,791.921025,,656.8036,
770.013325,,791.99675,,656.816,
770.035125,,792.142475,,656.830025,
770.0649,,792.2598,,656.839875,
770.127625,,792.29335,,656.858175,
770.186725,,792.32775,,656.879225,
770.21545,,792.332875,,656.888775,
770.2771,,792.39135,,656.90745,
770.4273,,792.459025,,656.9292,
770.448375,,792.499625,,656.950175,
770.50335,,792.5992,,656.9683,
770.50465,,792.69005,,656.985025,
770.744225,,792.7214,,657.00085,
770.786725,,792.773025,,657.0243,
770.8152,,792.841025,,657.038325,
770.8519,,792.899975,,657.058625,
770.91235,,792.935525,,657.070075,
770.97575,,792.964025,,657.078625,
771.088975,,792.990175,,657.083875,
771.118025,,793.055,,657.132475,
771.360225,,793.214525,,657.157425,
771.54,,793.23225,,657.169375,
771.595375,,793.278625,,657.181425,
771.6439,,793.32005,,657.19755,
771.68195,,793.4969,,657.226025,
771.820475,,793.528025,,657.255875,
771.9526,,793.559725,,657.27735,
772.011175,,793.583275,,657.307275,
772.27075,,793.611725,,657.32685,
772.2987,,793.64785,,657.3549,
772.429775,,793.685125,,657.36775,
772.486775,,793.7322,,657.388225,
772.7233,,793.775075,,657.4133,
772.782975,,793.8265,,657.4405,
772.98935,,793.854075,,657.442925,
773.19845,,793.88135,,657.4577,
773.403975,,793.9235,,657.482875,
773.420375,,793.955,,657.50765,
773.559275,,793.9975,,657.5289,
773.693325,,794.04765,,657.555625,
773.789325,,794.069125,,657.584775,
774.00985,,794.115325,,657.611975,
774.15045,,794.164075,,657.63895,
774.15615,,794.1951,,657.6633,
774.22395,,794.22095,,657.707925,
774.229575,,794.242775,,657.725425,
774.29405,,794.2798,,657.7885,
774.40155,,794.3254,,657.8131,
774.41705,,794.49505,,657.8424,
774.437675,,794.562875,,657.8605,
774.45565,,794.6148,,657.882575,
774.486725,,794.66505,,657.90345,
774.549675,,794.75235,,657.928025,
774.614275,,794.799225,,657.95075,
774.6302,,794.857125,,657.9662,
774.665675,,794.89975,,657.983525,
774.68845,,794.944275,,657.9927,
774.69005,,795.01385,,657.999125,
774.77485,,795.055975,,658.007175,
774.8969,,795.1046,,658.01735,
775.179175,,795.1621,,658.058575,
775.214175,,795.240375,,658.097975,
775.245275,,795.2877,,658.129175,
775.25805,,795.341225,,658.152825,
775.269725,,795.42795,,658.18805,
775.271325,,795.5545,,658.20835,
775.31165,,795.6036,,658.212375,
775.4684,,795.713425,,658.221125,
775.50835,,795.740775,,658.2428,
775.621825,,795.790575,,658.27065,
775.68285,,795.81675,,658.297425,
775.704475,,795.849075,,658.33375,
775.72055,,795.875525,,658.36125,
775.73725,,795.955475,,658.38835,
775.761175,,796.002775,,658.415475,
775.77695,,796.144975,,658.446675,
775.792825,,796.27665,,658.456775,
775.819025,,796.343625,,658.4803,
775.8284,,796.43325,,658.497075,
775.842175,,796.487725,,658.508275,
775.85895,,796.535175,,658.519425,
775.931925,,796.595675,,658.5486,
776.0287,,796.64585,,658.5566,
776.2109,,796.690925,,658.5718,
776.25845,,796.7658,,658.58865,
776.2888,,796.8297,,658.6371,
776.315,,796.860575,,658.66015,
776.335775,,796.898725,,658.671075,
776.3451,,796.946425,,658.6807,
776.359,,796.982975,,658.6916,
776.3695,,797.020525,,658.7104,
776.543475,,797.101875,,658.74805,
776.568875,,797.153975,,658.767925,
776.6094,,797.19595,,658.788175,
776.6125,,797.233,,658.803925,
776.645275,,797.356875,,658.817925,
776.673375,,797.408675,,658.827675,
776.68555,,797.446475,,658.835275,
776.710525,,797.481975,,658.85305,
776.7597,,797.55925,,658.87255,
776.7697,,797.62435,,658.89725,
776.8765,,797.686525,,658.9188,
776.90615,,797.7855,,658.940075,
776.922675,,797.81325,,658.96155,
776.97735,,797.8626,,658.9831,
777.11045,,797.891125,,659.0069,
777.181025,,797.9336,,659.0315,
777.224675,,797.967225,,659.041375,
777.32905,,798.02955,,659.05155,
777.399975,,798.0631,,659.069075,
777.424725,,798.091375,,659.087775,
777.611175,,798.128875,,659.120175,
777.66505,,798.170425,,659.13535,
777.697475,,798.200325,,659.16115,
777.700925,,798.2528,,659.1856,
777.706075,,798.292675,,659.213525,
777.7249,,798.337125,,659.222525,
777.7307,,798.3997,,659.2375,
777.737075,,798.439725,,659.248125,
777.7743,,798.484075,,659.2682,
777.9322,,798.61635,,659.2834,
777.967675,,798.679025,,659.3083,
777.995925,,798.711925,,659.350075,
778.000975,,798.781,,659.37665,
778.00515,,798.82435,,659.390425,
778.010875,,798.8525,,659.40885,
778.0215,,798.905075,,659.422025,
778.036725,,798.9637,,659.442225,
778.13525,,799.026325,,659.4648,
778.183325,,799.076375,,659.49625,
778.22085,,799.15215,,659.520575,
778.236775,,799.207125,,659.54735,
778.2778,,799.287175,,659.5647,
778.3361,,799.3358,,659.5905,
778.432175,,799.3921,,659.62025,
778.4414,,799.468625,,659.645125,
778.461775,,799.531625,,659.66705,
778.638875,,799.612625,,659.714275,
778.658475,,799.681425,,659.73255,
778.665025,,799.730425,,659.7581,
778.6665,,799.797025,,659.778175,
778.684725,,799.9098,,659.80675,
778.6979,,799.98285,,659.8295,
778.7036,,,,659.865325,
778.8911,,,,659.898775,
778.902925,,,,659.93145,
778.930275,,,,659.97535,
778.9393,,,,660.023425,
778.9476,,,,660.067925,
779.06535,,,,660.075725,
779.143525,,,,660.0997,
779.155075,,,,660.1208,
779.167775,,,,660.151175,
779.180325,,,,660.174325,
779.333975,,,,660.1981,
779.3565,,,,660.212825,
779.397675,,,,660.222225,
779.453125,,,,660.241025,
779.55045,,,,660.255175,
779.567675,,,,660.283775,
779.6251,,,,660.29875,
779.64095,,,,660.316175,
779.649775,,,,660.32055,
779.669525,,,,660.34225,
779.799175,,,,660.357275,
779.841425,,,,660.385575,
779.848525,,,,660.415225,
779.8682,,,,660.432425,
779.9021,,,,660.45745,
779.949475,,,,660.491825,
780.173625,,,,660.50935,
780.1938,,,,660.52365,
780.2404,,,,660.5443,
780.36985,,,,660.560175,
780.439475,,,,660.58075,
780.4538,,,,660.6051,
780.498975,,,,660.654825,
780.5229,,,,660.673375,
780.5585,,,,660.6952,
780.5831,,,,660.708725,
780.591225,,,,660.71515,
780.696825,,,,660.737375,
780.762625,,,,660.752275,
780.799625,,,,660.769675,
780.8316,,,,660.781825,
780.857225,,,,660.795975,
780.89465,,,,660.854275,
781.062225,,,,660.8889,
781.09315,,,,660.89975,
781.173375,,,,660.915575,
781.1981,,,,660.935425,
781.276425,,,,660.950525,
781.308,,,,660.97135,
781.3372,,,,660.991675,
781.3511,,,,661.005725,
781.5274,,,,661.021875,
781.68435,,,,661.047375,
781.7867,,,,661.057075,
781.824525,,,,661.065825,
781.86995,,,,661.11265,
781.892,,,,661.1267,
781.90815,,,,661.1277,
781.92015,,,,661.145475,
781.987025,,,,661.18995,
782.069525,,,,661.21435,
782.102025,,,,661.25355,
782.132025,,,,661.2584,
782.182425,,,,661.27725,
782.4008,,,,661.2982,
782.452925,,,,661.308475,
782.520525,,,,661.31705,
782.5782,,,,661.32735,
782.590325,,,,661.34495,
782.601125,,,,661.3546,
782.6045,,,,661.37405,
782.6406,,,,661.411175,
782.727,,,,661.4235,
782.76025,,,,661.442075,
782.796375,,,,661.463625,
782.7979,,,,661.4962,
782.8186,,,,661.51135,
782.8558,,,,661.52665,
782.9124,,,,661.5611,
782.928125,,,,661.586375,
783.069375,,,,661.636,
783.0726,,,,661.661325,
783.1655,,,,661.66685,
783.209575,,,,661.702625,
783.34825,,,,661.750075,
783.4088,,,,661.781125,
783.48185,,,,661.8207,
783.592775,,,,661.828675,
783.603575,,,,661.858925,
783.6172,,,,661.884025,
783.653275,,,,661.906275,
783.680325,,,,661.91865,
783.75555,,,,661.951025,
783.823825,,,,661.99145,
783.9257,,,,662.028025,
783.967525,,,,662.070425,
783.996675,,,,662.102325,
784.106125,,,,662.119125,
784.131975,,,,662.127225,
784.167025,,,,662.13965,
784.27355,,,,662.16345,
784.31845,,,,662.212875,
784.63605,,,,662.244125,
784.673575,,,,662.25775,
784.72825,,,,662.274425,
784.849525,,,,662.2908,
784.905475,,,,662.3054,
784.94105,,,,662.333625,
785.017325,,,,662.34855,
785.13305,,,,662.36925,
785.178325,,,,662.389825,
785.275875,,,,662.424625,
785.310925,,,,662.442575,
785.4116,,,,662.468,
785.5378,,,,662.483525,
785.604925,,,,662.524875,
785.630925,,,,662.5434,
785.82025,,,,662.554375,
785.877,,,,662.5656,
785.9297,,,,662.578125,
785.981625,,,,662.597,
786.00045,,,,662.616825,
786.25255,,,,662.631525,
786.31755,,,,662.6789,
786.36615,,,,662.707775,
786.3972,,,,662.741825,
786.552925,,,,662.756775,
786.723175,,,,662.765225,
786.7821,,,,662.7765,
786.838125,,,,662.7928,
786.947925,,,,662.80755,
786.9789,,,,662.82095,
787.003225,,,,662.848425,
787.14395,,,,662.86465,
787.22525,,,,662.876125,
787.3233,,,,662.9024,
787.593425,,,,662.9457,
787.62435,,,,662.964275,
787.634675,,,,662.991875,
787.668025,,,,663.0039,
787.901425,,,,663.02455,
787.95485,,,,663.036825,
788.00765,,,,663.054975,
788.12755,,,,663.0659,
788.292975,,,,663.10395,
788.326825,,,,663.11765,
788.414475,,,,663.13395,
788.653725,,,,663.1403,
788.8255,,,,663.145175,
789.0228,,,,663.1508,
789.2197,,,,663.15655,
789.3215,,,,663.16365,
789.37735,,,,663.170475,
789.41545,,,,663.221875,
789.50885,,,,663.23855,
789.54405,,,,663.247775,
789.563575,,,,663.26025,
789.63155,,,,663.27535,
789.7311,,,,663.28395,
789.8546,,,,663.292025,
789.881325,,,,663.3001,
789.912125,,,,663.314925,
789.961675,,,,663.3206,
790.012375,,,,663.3401,
790.097375,,,,663.3764,
790.159125,,,,663.38025,
790.175875,,,,663.3983,
790.201775,,,,663.412975,
790.220925,,,,663.430325,
790.242725,,,,663.46075,
790.29495,,,,663.48895,
790.30115,,,,663.517025,
790.35335,,,,663.5393,
790.40755,,,,663.562575,
790.427475,,,,663.6176,
790.4431,,,,663.6369,
790.448775,,,,663.667125,
790.59135,,,,663.685975,
790.5939,,,,663.702875,
790.635925,,,,663.71025,
790.785775,,,,663.719675,
790.84805,,,,663.7606,
791.128725,,,,663.789025,
791.14825,,,,663.805025,
791.176725,,,,663.817825,
791.207375,,,,663.8254,
791.224325,,,,663.89415,
791.225625,,,,663.9189,
791.24135,,,,663.93835,
791.28135,,,,663.99055,
791.28275,,,,664.00125,
791.3106,,,,664.016275,
791.330775,,,,664.043125,
791.34915,,,,664.049975,
791.5303,,,,664.05455,
791.5857,,,,664.06525,
791.5997,,,,664.113425,
791.672625,,,,664.148025,
791.742475,,,,664.180725,
791.797375,,,,664.212025,
792.0926,,,,664.2299,
792.248325,,,,664.249175,
792.378525,,,,664.275175,
792.449325,,,,664.294625,
792.50995,,,,664.30995,
792.603575,,,,664.3227,
792.658825,,,,664.327275,
792.777525,,,,664.34945,
792.829675,,,,664.3858,
793.067625,,,,664.40855,
793.172725,,,,664.41705,
793.19755,,,,664.475525,
793.48955,,,,664.4927,
793.5183,,,,664.540825,
793.522025,,,,664.57825,
793.5449,,,,664.606275,
793.554175,,,,664.64525,
793.666,,,,664.703125,
793.7167,,,,664.73255,
793.87545,,,,664.766475,
793.88145,,,,664.813775,
793.93885,,,,664.8598,
793.9767,,,,664.888575,
793.991475,,,,664.9375,
793.996225,,,,664.95605,
794.008525,,,,665.00475,
794.033575,,,,665.0187,
794.071575,,,,665.05045,
794.10465,,,,665.085475,
794.1683,,,,665.10815,
794.203225,,,,665.133875,
794.224,,,,665.156725,
794.235325,,,,665.19395,
794.272425,,,,665.20655,
794.2893,,,,665.23165,
794.319325,,,,665.254075,
794.344775,,,,665.27625,
794.366575,,,,665.28435,
794.568175,,,,665.3158,
794.626325,,,,665.388875,
794.724975,,,,665.435425,
794.75765,,,,665.459425,
794.8428,,,,665.4942,
794.860475,,,,665.50335,
794.945075,,,,665.5097,
794.992625,,,,665.52445,
795.132675,,,,665.544625,
795.21465,,,,665.569625,
795.30575,,,,665.584675,
795.346425,,,,665.6255,
795.407475,,,,665.66095,
795.5947,,,,665.66955,
795.60375,,,,665.712425,
795.65425,,,,665.7454,
795.69475,,,,665.773625,
795.7196,,,,665.790875,
795.721875,,,,665.851,
795.7764,,,,665.879625,
795.831325,,,,665.92665,
795.926575,,,,665.94495,
796.089375,,,,665.9516,
796.165025,,,,665.980775,
796.368425,,,,665.9828,
796.3764,,,,665.993,
796.390325,,,,666.003475,
796.417475,,,,666.0237,
796.44175,,,,666.03245,
796.51085,,,,666.04315,
796.582275,,,,666.0536,
796.61255,,,,666.06095,
796.723275,,,,666.0679,
796.7679,,,,666.072425,
796.7789,,,,666.0813,
796.84835,,,,666.09755,
796.86815,,,,666.1198,
796.895975,,,,666.1353,
796.92515,,,,666.15255,
796.952325,,,,666.19775,
796.97175,,,,666.208625,
797.002425,,,,666.2102,
797.027425,,,,666.223175,
797.153525,,,,666.23275,
797.184625,,,,666.2838,
797.225525,,,,666.317875,
797.32435,,,,666.34545,
797.358075,,,,666.3689,
797.38485,,,,666.37995,
797.420725,,,,666.38155,
797.467325,,,,666.39635,
797.556075,,,,666.4131,
797.6446,,,,666.435975,
797.8308,,,,666.4825,
797.8891,,,,666.53245,
797.894775,,,,666.547775,
797.931075,,,,666.564825,
797.952075,,,,666.584625,
797.998725,,,,666.63595,
798.06245,,,,666.6583,
798.1006,,,,666.680925,
798.131425,,,,666.727325,
798.150775,,,,666.783575,
798.176,,,,666.856925,
798.2451,,,,666.90115,
798.2604,,,,666.9203,
798.3052,,,,666.9596,
798.33665,,,,666.9982,
798.46595,,,,667.009075,
798.503375,,,,667.0417,
798.534325,,,,667.060225,
798.560975,,,,667.07885,
798.59425,,,,667.140575,
798.63295,,,,667.190175,
798.653225,,,,667.21945,
798.667675,,,,667.2416,
798.720375,,,,667.26515,
798.761825,,,,667.28245,
798.858,,,,667.29685,
798.931675,,,,667.319475,
799.0477,,,,667.336825,
799.0977,,,,667.351075,
799.176525,,,,667.360375,
799.20525,,,,667.394325,
799.287375,,,,667.453575,
799.347275,,,,667.473475,
799.3777,,,,667.493375,
799.43425,,,,667.508925,
799.46015,,,,667.520825,
799.628375,,,,667.52885,
799.677275,,,,667.549075,
799.741575,,,,667.56385,
799.933475,,,,667.600425,
,,,,667.633425,
,,,,667.648275,
,,,,667.69755,
,,,,667.7737,
,,,,667.796525,
,,,,667.817075,
,,,,667.829625,
,,,,667.857225,
,,,,667.90955,
,,,,667.947775,
,,,,667.966525,
,,,,668.00355,
,,,,668.072625,
,,,,668.09845,
,,,,668.12125,
,,,,668.15,
,,,,668.1723,
,,,,668.2019,
,,,,668.228975,
,,,,668.238275,
,,,,668.310175,
,,,,668.3312,
,,,,668.368425,
,,,,668.407425,
,,,,668.425025,
,,,,668.4401,
,,,,668.47255,
,,,,668.4789,
,,,,668.527675,
,,,,668.5989,
,,,,668.654325,
,,,,668.676675,
,,,,668.724125,
,,,,668.749775,
,,,,668.7722,
,,,,668.8061,
,,,,668.848475,
,,,,668.86745,
,,,,668.9322,
,,,,668.996925,
,,,,669.0504,
,,,,669.1968,
,,,,669.2368,
,,,,669.268175,
,,,,669.36745,
,,,,669.395425,
,,,,669.423275,
,,,,669.457625,
,,,,669.472475,
,,,,669.532525,
,,,,669.57565,
,,,,669.605275,
,,,,669.629375,
,,,,669.6766,
,,,,669.696775,
,,,,669.721625,
,,,,669.754975,
,,,,669.782025,
,,,,669.8197,
,,,,669.8412,
,,,,669.9018,
,,,,669.9296,
,,,,669.970625,
,,,,669.991275,
,,,,670.0232,
,,,,670.08525,
,,,,670.137125,
,,,,670.163875,
,,,,670.187325,
,,,,670.204225,
,,,,670.222075,
,,,,670.24545,
,,,,670.269475,
,,,,670.2947,
,,,,670.31005,
,,,,670.326675,
,,,,670.359825,
,,,,670.40865,
,,,,670.437575,
,,,,670.476675,
,,,,670.518075,
,,,,670.576075,
,,,,670.6383,
,,,,670.678975,
,,,,670.70905,
,,,,670.746825,
,,,,670.771375,
,,,,670.7805,
,,,,670.81925,
,,,,670.8367,
,,,,670.85075,
,,,,670.883775,
,,,,670.92495,
,,,,670.95405,
,,,,670.96815,
,,,,671.012925,
,,,,671.043225,
,,,,671.045075,
,,,,671.070125,
,,,,671.122225,
,,,,671.156925,
,,,,671.2019,
,,,,671.272975,
,,,,671.311575,
,,,,671.34145,
,,,,671.39,
,,,,671.4276,
,,,,671.457025,
,,,,671.495425,
,,,,671.566975,
,,,,671.6301,
,,,,671.7072,
,,,,671.764925,
,,,,671.851925,
,,,,671.8925,
,,,,671.9484,
,,,,672.13235,
,,,,672.17595,
,,,,672.192425,
,,,,672.23535,
,,,,672.26615,
,,,,672.29525,
,,,,672.322625,
,,,,672.350175,
,,,,672.362325,
,,,,672.3897,
,,,,672.397725,
,,,,672.406425,
,,,,672.43555,
,,,,672.454775,
,,,,672.4844,
,,,,672.508425,
,,,,672.5356,
,,,,672.552975,
,,,,672.5654,
,,,,672.584075,
,,,,672.609575,
,,,,672.62335,
,,,,672.639625,
,,,,672.655825,
,,,,672.672325,
,,,,672.7067,
,,,,672.7441,
,,,,672.7778,
,,,,672.793075,
,,,,672.815475,
,,,,672.8382,
,,,,672.851775,
,,,,672.853025,
,,,,672.879725,
,,,,672.892575,
,,,,672.933825,
,,,,672.948725,
,,,,672.958225,
,,,,672.9698,
,,,,672.99415,
,,,,673.0052,
,,,,673.0406,
,,,,673.070325,
,,,,673.125725,
,,,,673.163975,
,,,,673.18425,
,,,,673.195325,
,,,,673.2073,
,,,,673.22025,
,,,,673.242025,
,,,,673.315625,
,,,,673.33855,
,,,,673.3586,
,,,,673.40555,
,,,,673.43475,
,,,,673.467025,
,,,,673.488425,
,,,,673.51705,
,,,,673.5358,
,,,,673.56335,
,,,,673.580975,
,,,,673.594525,
,,,,673.643075,
,,,,673.7321,
,,,,673.7457,
,,,,673.80595,
,,,,673.830125,
,,,,673.8503,
,,,,673.87975,
,,,,673.92405,
,,,,673.95995,
,,,,673.9795,
,,,,674.03255,
,,,,674.03395,
,,,,674.064175,
,,,,674.115325,
,,,,674.165025,
,,,,674.204725,
,,,,674.249475,
,,,,674.2904,
,,,,674.313425,
,,,,674.3541,
,,,,674.387075,
,,,,674.39725,
,,,,674.415975,
,,,,674.432125,
,,,,674.476625,
,,,,674.513825,
,,,,674.53065,
,,,,674.54465,
,,,,674.566475,
,,,,674.58305,
,,,,674.609925,
,,,,674.6261,
,,,,674.65015,
,,,,674.65895,
,,,,674.68845,
,,,,674.725225,
,,,,674.7626,
,,,,674.8688,
,,,,674.91425,
,,,,675.016075,
,,,,675.04855,
,,,,675.077775,
,,,,675.0943,
,,,,675.1252,
,,,,675.16635,
,,,,675.193075,
,,,,675.225025,
,,,,675.23575,
,,,,675.273625,
,,,,675.2965,
,,,,675.329675,
,,,,675.368775,
,,,,675.39145,
,,,,675.40915,
,,,,675.4219,
,,,,675.434625,
,,,,675.439525,
,,,,675.479,
,,,,675.497725,
,,,,675.51275,
,,,,675.574525,
,,,,675.6052,
,,,,675.641025,
,,,,675.690025,
,,,,675.7146,
,,,,675.73525,
,,,,675.746,
,,,,675.771075,
,,,,675.8156,
,,,,675.834775,
,,,,675.8813,
,,,,675.927525,
,,,,675.98885,
,,,,676.023175,
,,,,676.080375,
,,,,676.11875,
,,,,676.154125,
,,,,676.162825,
,,,,676.18455,
,,,,676.212325,
,,,,676.225525,
,,,,676.235975,
,,,,676.2503,
,,,,676.2664,
,,,,676.273275,
,,,,676.291775,
,,,,676.3314,
,,,,676.3676,
,,,,676.38165,
,,,,676.3889,
,,,,676.40275,
,,,,676.43215,
,,,,676.45935,
,,,,676.486325,
,,,,676.4968,
,,,,676.50335,
,,,,676.52225,
,,,,676.56515,
,,,,676.6079,
,,,,676.658125,
,,,,676.6755,
,,,,676.6957,
,,,,676.7287,
,,,,676.76085,
,,,,676.797975,
,,,,676.8322,
,,,,676.857625,
,,,,676.897775,
,,,,676.9125,
,,,,676.930525,
,,,,676.95365,
,,,,676.969325,
,,,,677.002325,
,,,,677.03745,
,,,,677.0503,
,,,,677.076225,
,,,,677.1028,
,,,,677.1107,
,,,,677.123,
,,,,677.149225,
,,,,677.178075,
,,,,677.1945,
,,,,677.2078,
,,,,677.2157,
,,,,677.2222,
,,,,677.2343,
,,,,677.240775,
,,,,677.25895,
,,,,677.27935,
,,,,677.29645,
,,,,677.311675,
,,,,677.33365,
,,,,677.349975,
,,,,677.3687,
,,,,677.3896,
,,,,677.422625,
,,,,677.480025,
,,,,677.490375,
,,,,677.51155,
,,,,677.543025,
,,,,677.56315,
,,,,677.5693,
,,,,677.5949,
,,,,677.60765,
,,,,677.62195,
,,,,677.637425,
,,,,677.6533,
,,,,677.6781,
,,,,677.6953,
,,,,677.724375,
,,,,677.744975,
,,,,677.745975,
,,,,677.74895,
,,,,677.82985,
,,,,677.855125,
,,,,677.8993,
,,,,677.927625,
,,,,677.9566,
,,,,678.0262,
,,,,678.04835,
,,,,678.06255,
,,,,678.0792,
,,,,678.1076,
,,,,678.12515,
,,,,678.157375,
,,,,678.183075,
,,,,678.234625,
,,,,678.2528,
,,,,678.28005,
,,,,678.310225,
,,,,678.330275,
,,,,678.342325,
,,,,678.3638,
,,,,678.40695,
,,,,678.42985,
,,,,678.45295,
,,,,678.475575,
,,,,678.4955,
,,,,678.545525,
,,,,678.59785,
,,,,678.6161,
,,,,678.6409,
,,,,678.6549,
,,,,678.672675,
,,,,678.686875,
,,,,678.7075,
,,,,678.7297,
,,,,678.752575,
,,,,678.787625,
,,,,678.840925,
,,,,678.854425,
,,,,678.88185,
,,,,678.9177,
,,,,678.94235,
,,,,678.98525,
,,,,679.03075,
,,,,679.066075,
,,,,679.100425,
,,,,679.179325,
,,,,679.230075,
,,,,679.27345,
,,,,679.3034,
,,,,679.355325,
,,,,679.3842,
,,,,679.443475,
,,,,679.482925,
,,,,679.505275,
,,,,679.56835,
,,,,679.58205,
,,,,679.6129,
,,,,679.63715,
,,,,679.65175,
,,,,679.686925,
,,,,679.71215,
,,,,679.7425,
,,,,679.7747,
,,,,679.810025,
,,,,679.83725,
,,,,679.86755,
,,,,679.93065,
,,,,679.969275,
,,,,679.9868,
,,,,680.012025,
,,,,680.0638,
,,,,680.075425,
,,,,680.093425,
,,,,680.1126,
,,,,680.13675,
,,,,680.1591,
,,,,680.184225,
,,,,680.203575,
,,,,680.264975,
