SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC10b,SPK_SPKC11a,SPK_SPKC16a
442.134675,441.386775,453.4419,431.415725,489.3072,422.498375,408.194475
442.287525,441.563825,453.560475,431.483775,489.60805,422.658075,408.204825
442.564675,441.754275,453.865325,431.555,489.6685,422.66665,408.222
442.6136,441.81515,453.93695,431.6424,490.055575,422.675925,408.235175
442.9109,441.8489,454.41625,431.6867,490.177925,422.6798,408.2447
442.96755,441.982025,454.4676,431.7407,490.264075,422.701175,408.255925
443.01655,442.03825,455.09825,431.770925,490.407525,422.738025,408.285575
443.05435,442.134675,455.169425,431.8008,490.429575,422.7764,408.298025
443.139225,442.287575,455.26365,431.8213,490.51495,422.7847,408.317
443.196925,442.562075,455.279175,431.8813,490.660875,422.855425,408.32945
443.302575,442.56475,455.30045,432.028675,490.6999,422.8787,408.342775
443.373525,442.91095,455.303325,432.205475,490.92685,422.947975,408.357125
443.5165,442.9676,455.436475,432.282825,490.9633,423.017825,408.369225
443.5622,443.016625,455.728825,432.39895,491.077175,423.1323,408.382
443.628475,443.0544,455.967975,432.48785,491.1809,423.15725,408.41125
443.793475,443.139225,456.252775,432.576025,491.557725,423.16765,408.423925
443.878775,443.19695,456.3531,432.645575,491.60795,423.183925,408.43725
443.929975,443.3027,456.52245,432.7235,492.16165,423.207775,408.449625
443.9719,443.373625,456.81895,432.791125,492.245775,423.29025,408.46265
444.0637,443.45755,457.250975,432.87825,492.27245,423.393825,408.486625
444.26605,443.5165,457.511625,432.930225,492.383725,423.41935,408.501925
444.323125,443.562225,457.678925,433.0225,492.416325,423.496775,408.5153
444.3592,443.628475,457.68425,433.119825,492.46195,423.522075,408.527875
444.42375,443.7936,457.813725,433.209975,492.51185,423.586875,408.539125
444.6048,443.8788,458.110575,433.25025,492.567675,423.592475,408.552375
444.73565,443.929975,458.1301,433.298975,492.642675,423.61265,408.560575
444.808375,443.971975,458.3149,433.33335,492.69665,423.657475,408.57615
444.933275,444.06375,459.0275,433.457975,492.790575,423.715975,408.589925
445.24165,444.266125,459.1836,433.52195,492.863825,423.782825,408.60485
445.2744,444.32315,459.21975,433.586425,492.955625,423.83905,408.617525
445.298525,444.359275,459.34095,433.6732,493.007625,423.883525,408.63325
445.37605,444.423775,459.513225,433.749125,493.031875,423.8869,408.65005
445.64415,444.6048,459.564575,433.790675,493.188,423.98555,408.703925
445.770925,444.73575,460.75925,433.921325,493.301575,424.015975,408.7224
445.832825,444.8084,460.990675,434.02435,493.437825,424.0924,408.7324
445.8934,444.933325,461.2548,434.11505,493.469775,424.097525,408.745625
445.93015,445.2417,461.399,434.2062,493.592725,424.102425,408.761825
446.060075,445.29865,461.589875,434.282975,493.733875,424.116525,408.781625
446.0747,445.37615,461.77665,434.35965,493.780075,424.13335,408.802475
446.1386,445.6442,462.203275,434.40365,494.1057,424.148975,408.834975
446.197525,445.7323,462.567,434.634825,494.2913,424.151875,408.894
446.24,445.771025,462.78065,434.7708,494.32455,424.158275,408.9461
446.3745,445.833,462.795225,434.83845,494.334975,424.1625,409.009275
446.499,445.893475,462.823325,434.94535,494.554375,424.226975,409.095725
446.566975,445.930175,462.834225,435.21715,494.859175,424.230425,409.115325
446.5996,446.0602,462.85335,435.285175,494.880675,424.453675,409.12425
446.7221,446.13865,463.00205,435.4208,494.891425,424.4741,409.13195
446.764575,446.24015,463.264575,435.52075,495.087675,424.558175,409.14025
447.304675,446.2684,463.274825,435.579925,495.098875,424.58015,409.153125
448.181275,446.374575,463.3873,435.681525,495.177475,424.754725,409.163325
448.275,446.499075,463.868225,435.759675,495.27415,424.792175,409.17635
448.49735,446.566975,463.903575,435.930075,495.38975,424.8318,409.1883
448.669975,446.59965,464.1457,436.049275,495.646725,424.873975,409.212825
448.7399,446.722125,464.482925,436.138025,495.6816,424.90755,409.2268
448.869375,446.76465,464.93535,436.2727,495.76045,424.94485,409.2397
448.960125,446.953275,464.97785,436.408725,495.775675,424.9884,409.260025
449.055375,447.2371,465.122275,436.467775,495.940075,425.04,409.273425
449.120125,447.304775,465.293025,436.5308,496.01625,425.08965,409.287975
449.159425,448.181325,465.405825,436.633425,496.118925,425.12135,409.2931
449.2537,448.275,465.4565,436.819575,496.256075,425.1578,409.31625
449.54325,448.49735,465.6092,437.059975,496.277225,425.223325,409.354875
449.653,448.67,465.9906,437.183725,496.400075,425.278375,409.359075
449.6913,448.73995,466.0733,437.268925,496.4764,425.32685,409.3645
449.850375,448.869425,466.15505,437.392575,496.9103,425.330125,409.383475
449.903725,448.960125,466.398225,437.407275,496.96395,425.34025,409.40495
450.03335,449.055425,466.656475,437.569825,497.04845,425.407575,409.425725
450.05985,449.1202,466.70075,437.70625,497.164275,425.4754,409.4432
450.09495,449.15945,466.766375,437.76725,497.303775,425.50435,409.45785
450.143225,449.253725,467.1925,437.898225,497.37395,425.540125,409.4811
450.202475,449.543275,467.5685,437.972475,497.44425,425.5738,409.4963
450.2507,449.653075,467.663875,438.063125,497.5114,425.605475,409.53845
450.32355,449.69135,467.6738,438.30775,497.740525,425.659775,409.572975
450.362875,449.850475,468.051275,438.3761,497.836075,425.663,409.593575
450.46995,449.855575,468.15475,438.45525,497.902575,425.822325,409.619275
450.6629,449.90375,468.6315,438.488325,498.0018,425.868175,409.660825
450.7395,450.03345,468.64775,438.57335,498.03025,425.90795,409.7362
450.794975,450.059825,468.73115,438.640875,498.30205,425.920425,409.8551
450.895925,450.094975,468.967375,438.712925,498.330675,425.922925,409.86485
451.055375,450.143225,469.0127,438.789325,498.55235,425.965375,409.885975
451.1155,450.2025,469.154725,438.901575,498.627425,426.006225,409.8899
451.14535,450.323575,469.277375,439.03565,499.0261,426.017875,409.898275
451.2654,450.47,469.352,439.124675,499.40175,426.0841,409.9037
451.51945,450.662975,469.4736,439.18435,499.439125,426.098625,409.911025
451.574925,450.739575,469.88065,439.209325,499.5156,426.134125,409.925425
451.69265,450.895925,470.0691,439.29655,499.551825,426.13795,409.948275
451.807125,451.0554,470.486775,439.34945,499.7337,426.178275,409.970775
451.862375,451.115525,471.034125,439.3877,499.83885,426.23915,409.9857
451.884875,451.145375,471.1987,439.45815,499.854725,426.275225,410.00575
451.96025,451.265475,472.049475,439.5578,499.925875,426.333825,410.009125
452.1197,451.574925,472.1005,439.620225,500.212025,426.364125,410.0135
452.198975,451.692675,472.24995,439.69695,500.5079,426.3721,410.016325
452.270075,451.80715,472.337375,439.77715,500.611425,426.492775,410.030225
452.33975,451.862475,472.60535,439.810025,500.7514,426.52945,410.04615
452.457975,451.884925,472.66185,439.90105,501.021925,426.701225,410.061275
452.577125,451.96035,472.794825,439.99555,501.055325,426.738075,410.087825
453.021125,452.1198,472.84735,440.0625,501.0702,426.74565,410.1055
453.1694,452.199075,473.2838,440.13395,501.173775,426.77605,410.123075
453.2243,452.2701,473.3031,440.206625,501.239625,426.7806,410.126925
453.26475,452.339875,473.45505,440.29065,501.453525,426.806925,410.135125
453.441725,452.458025,473.7391,440.410375,501.5293,426.932575,410.14765
453.59605,452.5772,474.2223,440.4897,502.0095,427.003275,410.15665
453.65385,453.021125,474.58235,440.72725,502.40925,427.080675,410.164775
453.793375,453.16945,474.6207,440.854925,502.4139,427.17515,410.1776
453.8651,453.2244,474.64385,440.92405,502.500475,427.299125,410.189075
453.8988,453.2648,474.715525,441.039275,502.531975,427.3363,410.20425
453.9136,453.441725,474.73985,441.121475,502.536525,427.353475,410.218825
453.958075,453.596075,474.777175,441.25705,502.59305,427.407775,410.243175
454.0399,453.6539,475.328425,441.3848,502.665575,427.4166,410.277925
454.090175,453.687125,475.439,441.461075,502.80455,427.44745,410.30125
454.129675,453.7346,475.59245,441.57335,502.869025,427.450275,410.323975
454.1854,453.7934,475.7201,441.689,502.922,427.45125,410.349525
454.26385,453.865125,475.7851,441.774575,503.04885,427.4595,410.36935
454.36675,453.898875,475.84275,441.8473,503.0796,427.4741,410.4276
454.416,453.9136,476.553225,441.980675,503.187175,427.490025,410.4992
454.45775,453.9581,476.79505,442.1003,503.331125,427.523425,410.521325
454.6345,454.0399,476.9208,442.221925,503.357375,427.5825,410.546975
454.675725,454.0902,476.93955,442.282425,503.4175,427.623325,410.5902
454.734075,454.129725,477.04675,442.37715,503.6551,427.650225,410.62355
454.8711,454.185525,477.387975,442.466075,503.677275,427.671875,410.662875
454.9171,454.2639,477.408375,442.512125,503.906525,427.704575,410.7197
454.964425,454.366775,478.04865,442.553475,504.00495,427.870175,410.73395
455.06575,454.416025,478.2482,442.60355,504.009675,427.909325,410.7431
455.270675,454.45775,478.365675,442.662125,504.1313,427.939425,410.753225
455.30315,454.634525,478.475525,442.707475,504.137375,428.070425,410.7652
455.470975,454.675825,478.54425,442.73415,504.25075,428.1702,410.775475
455.620525,454.70375,478.72935,442.774775,504.3109,428.2303,410.785725
455.696575,454.7342,479.41605,442.8207,504.35445,428.3081,410.79275
455.770725,454.87115,479.5548,442.90785,504.408525,428.337625,410.7994
455.93645,454.917175,479.624825,442.973425,504.4334,428.342425,410.817275
455.9899,454.964425,479.65415,443.05485,504.53135,428.3521,410.8259
456.102425,455.027925,480.0489,443.10105,504.696,428.386875,410.837125
456.152325,455.0658,480.212125,443.181025,504.750575,428.4599,410.849375
456.305825,455.19665,480.874,443.232775,504.7829,428.4834,410.85495
456.396325,455.27075,480.89455,443.26255,505.160375,428.502925,410.862225
456.458825,455.283325,481.360375,443.2831,505.3137,428.545375,410.87215
456.522275,455.3032,481.6096,443.3333,505.446775,428.5699,410.89475
456.547525,455.471,481.96275,443.435625,505.49255,428.68895,410.9086
456.622225,455.62065,482.2416,443.513525,505.5609,428.724,410.922925
456.649675,455.6966,482.293775,443.641525,505.6681,428.81615,410.941775
456.83905,455.7708,482.3132,443.708125,505.8728,428.871425,410.955025
456.8806,455.936475,482.34935,443.81135,505.928575,428.913875,411.00675
456.958975,455.989925,482.687775,443.952975,505.986775,428.964475,411.024875
457.03705,456.0479,483.40345,444.020475,506.113275,429.009975,411.03845
457.096325,456.10245,483.456375,444.16715,506.202425,429.03065,411.05295
457.236025,456.15235,483.61725,444.24795,506.289625,429.101775,411.06685
457.2996,456.30585,483.626875,444.296775,506.54125,429.13545,411.078925
457.358675,456.39635,483.770775,444.3821,506.90735,429.16775,411.0955
457.466875,456.45885,483.792675,444.49135,507.7729,429.2398,411.10845
457.555475,456.522375,483.812425,444.609475,507.97805,429.316175,411.118625
457.589125,456.5476,483.83925,444.800175,508.054925,429.435725,411.1305
457.9472,456.622225,483.911425,444.84805,508.120525,429.475975,411.153675
458.4842,456.64975,484.18,444.917275,508.2122,429.579925,411.16095
458.810275,456.839125,485.305225,444.99925,508.26275,429.63815,411.171925
459.052475,456.8806,485.359275,445.18175,508.326825,429.8222,411.20105
459.11185,456.959125,485.99085,445.27845,508.41445,429.862175,411.253125
459.168675,457.03705,486.184175,445.466175,508.438575,429.873975,411.2697
459.252975,457.09645,486.22845,445.5638,508.542125,429.893725,411.27945
459.3397,457.23605,486.278475,445.679,509.020525,429.91925,411.294975
459.507425,457.2996,486.66685,445.7683,509.096975,429.950525,411.3109
459.5644,457.3587,486.72825,445.85705,509.341775,430.013925,411.355625
459.746125,457.447275,486.80285,445.933175,509.415425,430.1418,411.372325
459.819275,457.4669,487.8683,446.0369,509.614925,430.179725,411.384825
460.006075,457.5892,488.110425,446.08505,509.679175,430.22675,411.399525
460.21135,457.947275,488.5601,446.103825,509.868675,430.271225,411.413025
461.16235,458.484225,488.616425,446.265425,509.944425,430.30905,411.427575
461.43655,458.555725,488.645,446.36665,510.0316,430.4223,411.44645
461.537175,458.8103,489.19055,446.5248,510.04175,430.468975,411.476575
461.636325,459.052575,489.91375,446.6374,510.181525,430.4889,411.52105
461.687175,459.11195,489.9314,446.736425,510.2682,430.533725,411.5742
461.7765,459.168775,490.277575,446.830025,510.481225,430.6,411.593925
461.85745,459.252975,490.74,446.894175,510.5442,430.638575,411.780675
461.880175,459.3398,490.786075,446.9655,510.60165,430.749425,411.7938
461.941725,459.507475,490.9171,447.035575,510.7839,430.7542,411.804475
462.0125,459.56445,491.355825,447.119875,510.936325,430.7777,411.81355
462.08855,459.7334,491.56205,447.1672,511.01095,430.7997,411.825375
462.19155,459.746175,491.705525,447.253325,511.077725,430.843075,411.8345
462.3176,459.819375,491.846875,447.3084,511.120575,430.939725,411.8407
462.41495,460.006075,492.26865,447.385375,511.30795,430.941775,411.848625
462.476,460.211425,492.55975,447.4761,511.377425,430.9591,411.858
462.51015,461.104175,492.61615,447.554525,511.562625,431.02675,411.874075
462.6833,461.16235,492.74625,447.61895,511.637575,431.05565,411.887225
462.7402,461.436575,493.07415,447.65905,511.67255,431.08605,411.89745
462.929825,461.537275,493.1187,447.74925,511.714075,431.14065,411.908675
462.95115,461.636425,493.75715,447.828625,511.833325,431.188375,411.927725
463.0747,461.687275,494.122925,447.914225,511.922375,431.1976,411.9387
463.21085,461.776575,494.1753,448.011275,512.01755,431.22135,411.949275
463.253825,461.857475,494.394075,448.0675,512.04675,431.229825,411.960425
463.32485,461.880225,494.455525,448.12615,512.0953,431.356725,411.96985
463.411875,461.9418,494.565275,448.219925,512.176625,431.4568,411.981975
463.652475,462.08865,494.5873,448.30885,512.387,431.495325,412.006225
463.714225,462.1916,495.163325,448.335825,512.4272,431.539075,412.02525
463.74335,462.317625,495.477075,448.38045,512.926375,431.54265,412.040325
463.817925,462.415,496.0869,448.469825,513.022125,431.577975,412.058425
463.8893,462.4761,496.21745,448.5367,513.10885,431.715875,412.072225
463.938,462.51015,496.2417,448.590475,513.215675,431.7783,412.08665
464.0169,462.683325,496.6264,448.702175,513.261775,431.80765,412.10415
464.056375,462.740275,496.6673,448.7808,513.326475,431.812525,412.1164
464.0924,462.9299,496.690425,448.84695,513.385125,431.86335,412.140075
464.217,462.95115,496.7832,448.89825,513.41625,431.911375,412.158775
464.301675,463.0748,496.937275,448.9343,513.497,431.9201,412.198225
464.375425,463.107025,497.077325,448.9928,513.862025,431.9567,412.2036
464.43045,463.21095,497.090975,449.09375,513.872475,431.981225,412.217725
464.468175,463.2539,497.22825,449.179075,513.910675,432.02235,412.2373
464.520625,463.324875,497.61215,449.32735,513.9243,432.090225,412.259425
464.572375,463.411875,497.754875,449.4635,514.51685,432.20665,412.278975
464.7219,463.652575,497.785875,449.58385,514.649525,432.248875,412.302425
464.902225,463.714375,498.01525,449.65525,514.709725,432.263525,412.31375
465.0495,463.743375,498.69775,449.75265,514.974025,432.342275,412.328725
465.1366,463.818,498.92065,449.828175,515.181575,432.44805,412.3439
465.1805,463.889375,499.202925,449.87905,515.20535,432.477525,412.358375
465.274725,463.938025,500.734425,449.924375,515.2281,432.8116,412.373475
465.341475,464.0565,501.257975,449.957,515.2387,432.876925,412.3814
465.369675,464.092425,501.6368,450.0021,515.333175,432.91425,412.39275
465.4056,464.118375,501.818675,450.05565,515.3887,432.92935,412.3975
465.47345,464.217025,502.0328,450.088125,515.476375,432.95615,412.4015
465.531525,464.301675,502.2655,450.14405,515.6525,432.95995,412.410025
465.5597,464.37545,502.33335,450.226075,516.219925,432.99795,412.419225
465.617,464.4306,502.587,450.284125,516.451075,433.04525,412.43065
465.73425,464.46825,502.6422,450.378625,516.555575,433.082325,412.43945
465.7724,464.520625,502.8525,450.528225,516.5916,433.1083,412.460825
465.827075,464.5725,503.054775,450.58675,516.67955,433.129,412.47125
465.871175,464.722,503.29385,450.6571,516.936725,433.219475,412.531325
466.27725,464.902325,503.490675,450.7442,516.971575,433.238375,412.54705
466.34335,465.049575,503.887075,450.782575,516.992875,433.287325,412.5533
466.4127,465.136725,504.93375,450.81475,517.0767,433.342025,412.56045
466.511925,465.1806,504.99285,450.864975,517.20325,433.3649,412.57005
466.5983,465.27475,505.10445,450.95105,517.3629,433.49295,412.59905
466.643175,465.3415,505.24675,451.006175,517.4293,433.5106,412.60775
466.664925,465.3697,505.2662,451.0506,517.497075,433.64815,412.6207
