SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC06c,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC09c,SPK_SPKC11b,SPK_SPKC11c,SPK_SPKC02c
,,,,71.037125,,58.1585,62.8879,83.14045,,127.323575,155.6909,114.0808,,91.513825
,,,,71.07045,,58.174925,62.909775,83.180475,,127.363575,155.73175,114.1216,,91.536675
,,,,71.087875,,58.208625,62.948775,83.264775,,127.42285,155.792525,114.1693,,91.585075
,,,,71.102225,,58.241275,62.988225,83.345325,,127.45185,155.896475,114.198225,,91.5873
,,,,71.1252,,58.2677,63.032525,83.405575,,127.552425,155.9738,114.233375,,91.60235
,,,,71.137675,,58.34185,63.056775,83.42795,,127.585075,155.9962,114.276275,,91.704125
,,,,71.182825,,58.343475,63.06865,83.53095,,127.633675,156.08015,114.2937,,91.707275
,,,,71.204375,,58.3565,63.1137,83.611525,,127.697175,156.176,114.336825,,91.763025
,,,,71.243375,,58.391675,63.160775,83.619675,,127.7269,156.21045,114.38775,,91.8478
,,,,71.271425,,58.4043,63.19835,83.7151,,127.8227,156.2567,114.4188,,91.90285
,,,,71.363975,,58.434475,63.243975,83.744825,,127.853375,156.299225,114.440775,,91.918625
,,,,71.4208,,58.445025,63.28255,83.781125,,128.054125,156.340425,114.4637,,91.9574
,,,,71.510925,,58.458525,63.341325,83.824825,,128.089625,156.382575,114.482525,,91.989075
,,,,71.524825,,58.472075,63.40455,83.827175,,128.13925,156.414725,114.500225,,91.992575
,,,,71.5493,,58.483825,63.438575,83.86315,,128.187175,156.448475,114.600525,,92.018375
,,,,71.56475,,58.4954,63.467875,83.88445,,128.21645,156.492225,114.64555,,92.02715
,,,,71.6673,,58.5218,63.495,83.937225,,128.24785,156.5164,114.6733,,92.105275
,,,,71.722125,,58.554325,63.5281,83.982825,,128.30625,156.56195,114.8353,,92.144525
,,,,71.764125,,58.6097,63.5308,84.001175,,128.342325,156.607175,114.864,,92.15615
,,,,71.81075,,58.628125,63.566475,84.009225,,128.468925,156.6467,114.8934,,92.178475
,,,,71.830575,,58.652925,63.58375,84.035375,,128.512425,156.683325,114.902975,,92.20845
,,,,71.8509,,58.6745,63.6499,84.07675,,128.63495,156.7244,114.9298,,92.246575
,,,,71.865875,,58.6924,63.6823,84.0927,,128.662275,156.75365,114.9721,,92.288775
,,,,71.892225,,58.708925,63.74325,84.11015,,128.6932,156.79255,114.98765,,92.31945
,,,,71.905575,,58.72375,63.75925,84.167475,,128.7571,156.876175,115.055,,92.3418
,,,,71.953175,,58.7382,63.772425,84.279075,,128.8192,156.9226,115.06195,,92.3779
,,,,71.969275,,58.759375,63.82685,84.328125,,128.861175,156.92915,115.08165,,92.390825
,,,,71.9776,,58.785425,63.87465,84.342675,,128.886675,156.9573,115.11815,,92.396625
,,,,72.016275,,58.877875,63.901825,84.365325,,128.92895,157.01245,115.1236,,92.420375
,,,,72.0279,,58.977,63.9231,84.4139,,128.97485,157.0459,115.130075,,92.450175
,,,,72.054,,58.988225,63.964425,84.4242,,129.021225,157.084025,115.1724,,92.45845
,,,,72.06855,,59.004475,63.984975,84.434225,,129.060225,157.10565,115.21545,,92.5172
,,,,72.07725,,59.034575,64.05545,84.448175,,129.11125,157.142825,115.26505,,92.52975
,,,,72.10625,,59.05015,64.084525,84.475975,,129.145825,157.1815,115.278775,,92.61015
,,,,72.119375,,59.0798,64.1124,84.50495,,129.2681,157.246575,115.2938,,92.626525
,,,,72.18405,,59.096725,64.1316,84.513175,,129.324575,157.302925,115.322375,,92.697175
,,,,72.24435,,59.13045,64.17385,84.527575,,129.371275,157.348425,115.36785,,92.740825
,,,,72.2653,,59.19385,64.18925,84.529875,,129.405025,157.383575,115.428375,,92.7491
,,,,72.283275,,59.211575,64.19875,84.5326,,129.461725,157.406625,115.4443,,92.768225
,,,,72.319675,,59.2301,64.24335,84.552475,,129.49885,157.466925,115.467025,,92.854175
,,,,72.345125,,59.280375,64.26405,84.575125,,129.527825,157.5114,115.51415,,92.874425
,,,,72.38235,,59.302025,64.285825,84.582675,,129.5657,157.566075,115.5511,,92.8919
,,,,72.400175,,59.31225,64.30485,84.6291,,129.58065,157.626525,115.5711,,92.91395
,,,,72.42095,,59.3382,64.34485,84.65605,,129.609025,157.654525,115.5911,,92.926575
,,,,72.431275,,59.36545,64.36175,84.6634,,129.656325,157.70075,115.614825,,92.9501
,,,,72.484,,59.3843,64.3762,84.682075,,129.683525,157.76205,115.666375,,92.99625
,,,,72.507075,,59.397,64.390675,84.729325,,129.715825,157.809775,115.69765,,93.025175
,,,,72.535475,,59.41565,64.3941,84.732525,,129.81575,157.89985,115.761875,,93.040425
,,,,72.55835,,59.44615,64.4118,84.7391,,129.8725,157.946025,115.7831,,93.074525
,,,,72.594425,,59.46945,64.426225,84.77815,,129.96215,158.002675,115.833725,,93.10875
,,,,72.65335,,59.48925,64.453175,84.804475,,130.005075,158.0544,115.866875,,93.111025
,,,,72.69745,,59.516125,64.48025,84.9401,,130.0506,158.08475,115.89115,,93.195075
,,,,72.825875,,59.529425,64.507225,84.96965,,130.09815,158.1431,115.903775,,93.2037
,,,,72.841475,,59.552525,64.5452,85.01495,,130.1371,158.1798,115.918775,,93.224525
,,,,72.85655,,59.627025,64.575375,85.0228,,130.158725,158.216975,115.943975,,93.2394
,,,,72.874375,,59.6642,64.613825,85.04475,,130.213725,158.2544,115.97105,,93.267225
,,,,72.913375,,59.69605,64.640825,85.0768,,130.262,158.32435,115.9977,,93.274675
,,,,72.93665,,59.7249,64.671225,85.105125,,130.293525,158.3758,116.0539,,93.298025
,,,,73.00095,,59.84155,64.694175,85.158725,,130.337225,158.4248,116.0958,,93.3388
,,,,73.05935,,59.859175,64.715225,85.1826,,130.4079,158.45275,116.11395,,93.363075
,,,,73.09455,,59.8652,64.7342,85.23445,,130.434825,158.510275,116.160375,,93.39625
,,,,73.157825,,59.881875,64.75135,85.273325,,130.469125,158.561675,116.251775,,93.426525
,,,,73.220475,,59.898675,64.77935,85.3077,,130.5421,158.603425,116.293675,,93.481525
,,,,73.268725,,59.917375,64.824825,85.3169,,130.766425,158.686575,116.321,,93.5561
,,,,73.30815,,59.941275,64.856275,85.341325,,130.8049,158.746375,116.38075,,93.571475
,,,,73.38145,,59.945525,64.893125,85.354725,,130.849325,158.791,116.408925,,93.582875
,,,,73.40515,,59.96265,64.9144,85.3885,,130.90065,158.8533,116.431325,,93.611
,,,,73.432225,,59.9798,64.944925,85.400925,,130.93865,158.917375,116.4526,,93.628925
,,,,73.446275,,60.030175,64.96245,85.416075,,130.97385,158.973675,116.516025,,93.6485
,,,,73.473325,,60.050925,64.98965,85.427125,,131.0396,159.05415,116.539925,,93.668375
,,,,73.5207,,60.104575,65.00995,85.5159,,131.113525,159.0914,116.55575,,93.708675
,,,,73.58645,,60.1155,65.02915,85.58455,,131.14345,159.14335,116.566375,,93.73285
,,,,73.601675,,60.1216,65.0519,85.60625,,131.18245,159.216525,116.5937,,93.7504
,,,,73.66205,,60.1397,65.073225,85.608975,,131.2188,159.260525,116.617225,,93.803625
,,,,73.675,,60.157575,65.10365,85.623725,,131.266875,159.315975,116.662225,,93.82995
,,,,73.700425,,60.1903,65.12415,85.64705,,131.35975,159.331175,116.71515,,93.859875
,,,,73.73545,,60.201475,65.1442,85.6716,,131.399425,159.38085,116.791625,,93.864025
,,,,73.801,,60.2431,65.1472,85.70315,,131.424825,159.4286,116.866175,,93.898
,,,,73.829075,,60.268825,65.1766,85.723275,,131.51975,159.46615,116.903125,,93.930175
,,,,73.8934,,60.29265,65.197225,85.741475,,131.610925,159.491325,116.93475,,93.9873
,,,,73.94185,,60.30875,65.2192,85.753475,,131.657575,159.527675,116.97785,,93.989675
,,,,73.958575,,60.320625,65.2224,85.76325,,131.67975,159.561325,117.032075,,93.99795
,,,,73.99895,,60.34045,65.2663,85.82555,,131.721125,159.5859,117.048675,,94.0186
,,,,74.046575,,60.3768,65.2897,85.8531,,131.746575,159.621225,117.108775,,94.026175
,,,,74.075275,,60.3969,65.307075,85.869575,,131.772125,159.70815,117.172975,,94.0337
,,,,74.089425,,60.412225,65.333975,85.8864,,131.863475,159.8973,117.22045,,94.0423
,,,,74.097075,,60.43725,65.3601,85.8924,,131.90115,159.961075,117.24195,,94.074075
,,,,74.12595,,60.44835,65.3739,85.91975,,131.952925,160.046275,117.28535,,94.08875
,,,,74.17575,,60.462225,65.388875,85.942825,,131.983,160.10155,117.34735,,94.09325
,,,,74.18565,,60.483675,65.4065,85.95705,,132.011725,160.14725,117.397325,,94.1072
,,,,74.213925,,60.51045,65.42135,85.9984,,132.0826,160.206025,117.4138,,94.1351
,,,,74.22555,,60.5298,65.43855,86.0167,,132.12385,160.2826,117.469275,,94.167825
,,,,74.235,,60.5495,65.510375,86.052725,,132.1725,160.328475,117.49885,,94.1987
,,,,74.2942,,60.573475,65.5698,86.0851,,132.22645,160.375825,117.5418,,94.2247
,,,,74.303625,,60.621325,65.6165,86.10755,,132.25915,160.425525,117.558025,,94.25885
,,,,74.315,,60.662925,65.657625,86.122025,,132.33955,160.4921,117.58805,,94.271225
,,,,74.326525,,60.6812,65.679825,86.143775,,132.380175,160.529525,117.589975,,94.2978
,,,,74.33675,,60.713675,65.728775,86.1782,,132.42385,160.533,117.747,,94.317
,,,,74.36785,,60.738175,65.749525,86.191825,,132.5102,160.557275,117.781725,,94.33055
,,,,74.390575,,60.798825,65.801875,86.200375,,132.56075,160.613975,117.80505,,94.3556
,,,,74.41395,,60.816175,65.82485,86.2309,,132.590875,160.672125,117.825475,,94.3659
,,,,74.425825,,60.85895,65.858525,86.23945,,132.6419,160.7374,117.847725,,94.38665
,,,,74.441175,,60.873775,65.888825,86.246775,,132.6801,160.81575,117.8831,,94.430975
,,,,74.479,,60.8961,65.91715,86.30825,,132.74375,160.865325,117.886225,,94.44215
,,,,74.506925,,60.929375,66.003775,86.3273,,132.763325,160.9619,117.9161,,94.45215
,,,,74.53865,,60.952,66.065375,86.38775,,132.811575,161.035075,117.9666,,94.460775
,,,,74.556775,,60.974375,66.1224,86.436125,,132.8531,161.0625,117.9971,,94.46605
,,,,74.6267,,60.9936,66.152475,86.444025,,132.88105,161.102025,118.018875,,94.4988
,,,,74.633125,,61.025,66.163375,86.470625,,132.91215,161.175125,118.05205,,94.507325
,,,,74.64755,,61.06865,66.1964,86.487525,,132.941525,161.24985,118.0882,,94.530975
,,,,74.681525,,61.0802,66.224625,86.526625,,132.965775,161.277375,118.108625,,94.57885
,,,,74.696475,,61.108225,66.2328,86.53185,,133.00435,161.31775,118.128225,,94.5917
,,,,74.728925,,61.124025,66.259425,86.5828,,133.04205,161.3808,118.1485,,94.5964
,,,,74.7713,,61.1476,66.302575,86.624925,,133.065475,161.434225,118.182125,,94.611375
,,,,74.847075,,61.1642,66.339575,86.6525,,133.110625,161.47005,118.19935,,94.6207
,,,,74.893825,,61.18315,66.3838,86.725725,,133.13595,161.5425,118.203325,,94.643075
,,,,74.91585,,61.201025,66.38925,86.7288,,133.20085,161.59625,118.256975,,94.650525
,,,,74.94425,,61.25555,66.40815,86.7497,,133.2519,161.6582,118.319575,,94.671275
,,,,74.95205,,61.282425,66.431075,86.798425,,133.289525,161.703025,118.356225,,94.6937
,,,,74.969125,,61.348325,66.448225,86.83905,,133.323325,161.765175,118.376725,,94.7478
,,,,74.99165,,61.366225,66.465725,86.90415,,133.3432,161.81105,118.381075,,94.761875
,,,,74.9993,,61.39445,66.491225,86.911975,,133.371575,161.9015,118.424375,,94.767325
,,,,75.0117,,61.425075,66.530875,86.961175,,133.409025,161.94725,118.44675,,94.803425
,,,,75.021525,,61.44415,66.623425,86.991075,,133.434125,162.001125,118.485775,,94.82685
,,,,75.032075,,61.46965,66.6471,87.009625,,133.517,162.121625,118.535625,,94.8317
,,,,75.05445,,61.489675,66.668675,87.028425,,133.5673,162.1232,118.566075,,94.84105
,,,,75.068125,,61.525525,66.69785,87.048525,,133.6006,162.212075,118.6027,,94.873925
,,,,75.0908,,61.548225,66.699125,87.069975,,133.705025,162.2824,118.637775,,94.877925
,,,,75.1259,,61.5742,66.7214,87.082225,,133.734175,162.32215,118.662375,,94.894425
,,,,75.15175,,61.5961,66.744725,87.138125,,133.782575,162.41555,118.676325,,94.9322
,,,,75.176275,,61.6061,66.751175,87.149125,,133.826125,162.43995,118.7403,,94.948925
,,,,75.23415,,61.62265,66.766125,87.15805,,133.86395,162.491025,118.774825,,94.95445
,,,,75.246,,61.64065,66.79395,87.17935,,133.9222,162.541225,118.9314,,94.986425
,,,,75.261775,,61.6847,66.811775,87.21555,,133.9827,162.59575,119.01925,,95.004775
,,,,75.3097,,61.703325,66.8345,87.2509,,134.0013,162.6578,119.053175,,95.0234
,,,,75.324,,61.73,66.86595,87.265625,,134.031775,162.772325,119.081325,,95.05845
,,,,75.33885,,61.759275,66.898075,87.27615,,134.1187,162.778525,119.11025,,95.073
,,,,75.3509,,61.7707,66.915975,87.2833,,134.246475,162.81545,119.1491,,95.082175
,,,,75.388475,,61.78095,66.931275,87.332375,,134.26765,162.8594,119.2341,,95.1137
,,,,75.405375,,61.78955,66.953875,87.340925,,134.3002,162.938275,119.25645,,95.121125
,,,,75.42135,,61.803625,66.970025,87.36655,,134.328675,162.97935,119.277775,,95.13625
,,,,75.441,,61.822675,66.993275,87.381475,,134.344225,163.0229,119.303325,,95.14625
,,,,75.459425,,61.837625,67.0248,87.41465,,134.36745,163.07275,119.32355,,95.2088
,,,,75.47215,,61.8501,67.04865,87.428275,,134.423725,163.1206,119.363075,,95.212375
,,,,75.57005,,61.884025,67.09045,87.465075,,134.46025,163.157375,119.389175,,95.22975
,,,,75.61705,,61.9088,67.1273,87.4827,,134.515225,163.2264,119.454625,,95.2968
,,,,75.626975,,61.9224,67.1423,87.506175,,134.5458,163.291175,119.48945,,95.566475
,,,,75.628525,,61.93665,67.154175,87.5153,,134.63425,163.3457,119.52745,,95.631125
,,,,75.65345,,61.9592,67.178825,87.557675,,134.70685,163.38805,119.557575,,95.635475
,,,,75.66605,,61.973175,67.202925,87.578025,,134.783025,163.419225,119.5895,,95.650225
,,,,75.72845,,61.984325,67.2151,87.584225,,134.845175,163.426675,119.606725,,95.683675
,,,,75.741425,,62.00525,67.247,87.612875,,134.8939,163.458275,119.6711,,95.690675
,,,,75.7856,,62.108275,67.268725,87.62235,,134.949525,163.506225,119.688225,,95.700775
,,,,75.839875,,62.168075,67.290625,87.640275,,135.13725,163.531925,119.696675,,95.73055
,,,,75.8828,,62.18915,67.323825,87.67255,,135.262225,163.57775,119.704325,,95.758125
,,,,76.001325,,62.2189,67.3428,87.71025,,135.3116,163.5972,119.728675,,95.7967
,,,,76.01825,,62.2556,67.394775,87.7207,,135.344275,163.6308,119.7771,,95.8199
,,,,76.0393,,62.278925,67.41685,87.746325,,135.436125,163.662225,119.81815,,95.82785
,,,,76.07955,,62.33205,67.479575,87.766475,,135.46375,163.744475,119.8591,,95.83415
,,,,76.1008,,62.348625,67.5012,87.78325,,135.508575,163.789525,119.99675,,95.8561
,,,,76.1762,,62.36705,67.519025,87.80665,,135.57135,163.814475,120.030825,,95.8784
,,,,76.2547,,62.377775,67.53345,87.81525,,135.62735,163.83995,120.054775,,95.909725
,,,,76.269775,,62.4168,67.556625,87.821225,,135.762825,163.89125,120.0734,,95.93305
,,,,76.28955,,62.448375,67.58025,87.88775,,135.81265,163.964175,120.098925,,95.9526
,,,,76.323675,,62.607675,67.595375,87.9082,,135.89125,164.0077,120.14945,,95.9682
,,,,76.35425,,62.631775,67.62125,87.94235,,135.972575,164.059425,120.2031,,95.9816
,,,,76.41385,,62.642375,67.62345,88.0019,,136.0079,164.136325,120.2446,,95.9909
,,,,76.421675,,62.6505,67.632925,88.0123,,136.067075,164.16895,120.2639,,95.99765
,,,,76.461325,,62.65935,67.639675,88.023825,,136.09645,164.226825,120.26895,,96.0033
,,,,76.48815,,62.665,67.658575,88.038325,,136.168425,164.262175,120.291925,,96.0209
,,,,76.5003,,62.673425,67.666975,88.0604,,136.204025,164.331725,120.34205,,96.0312
,,,,76.52455,,62.68225,67.6816,88.068,,136.28245,164.3871,120.3705,,96.04715
,,,,76.613025,,62.691775,67.693425,88.0883,,136.330025,164.424875,120.4578,,96.091975
,,,,76.6246,,62.699325,67.695025,88.098475,,136.42965,164.47325,120.4825,,96.12375
,,,,76.651025,,62.7079,67.70475,88.108275,,136.4871,164.522525,120.522875,,96.1358
,,,,76.688,,62.726875,67.713125,88.1171,,136.5659,164.551225,120.574325,,96.1445
,,,,76.70655,,62.73805,67.7209,88.134875,,136.640225,164.628675,120.599925,,96.167525
,,,,76.7466,,62.749425,67.726575,88.143675,,136.707375,164.659875,120.60195,,96.198875
,,,,76.798675,,62.757175,67.74305,88.153225,,136.77025,164.702175,120.6492,,96.211475
,,,,76.815375,,62.766275,67.749,88.1576,,136.82965,164.789525,120.68495,,96.232825
,,,,76.914075,,62.776975,67.75615,88.168275,,136.86325,164.8319,120.697,,96.29115
,,,,76.946675,,62.787275,67.765975,88.18635,,136.9286,164.903175,120.745425,,96.3042
,,,,77.0041,,62.7984,67.80655,88.202375,,136.978475,164.932725,120.760975,,96.337425
,,,,77.019775,,62.808275,67.8165,88.210975,,137.014425,165.022325,120.78655,,96.3438
,,,,77.032825,,62.823425,67.830075,88.21695,,137.0523,165.05235,120.82035,,96.348975
,,,,77.05765,,62.841875,67.848625,88.237625,,137.083575,165.099225,120.832125,,96.367125
,,,,77.06115,,62.85245,67.879875,88.250475,,137.109775,165.14715,120.889175,,96.37375
,,,,77.118325,,62.8669,67.892825,88.260525,,137.131225,165.3221,120.9192,,96.394975
,,,,77.14385,,62.87395,67.900875,88.2728,,137.1568,165.36545,120.9996,,96.40805
,,,,77.15705,,62.91295,67.911275,88.289075,,137.218725,165.40695,121.010225,,96.424225
,,,,77.184575,,62.923725,67.92065,88.3094,,137.26705,165.452325,121.0252,,96.446025
,,,,77.30265,,62.936575,67.94685,88.31955,,137.306825,165.499125,121.058025,,96.453575
,,,,77.342775,,62.946225,67.9706,88.3245,,137.3504,165.559875,121.068225,,96.476525
,,,,77.38415,,62.959025,67.980475,88.329025,,137.370025,165.596975,121.107925,,96.508525
,,,,77.4029,,62.97,67.994375,88.362725,,137.40515,165.629125,121.140575,,96.541
,,,,77.468025,,62.976675,68.0001,88.37675,,137.441275,165.67155,121.15915,,96.596325
,,,,77.481375,,62.985675,68.0061,88.382425,,137.4702,165.707625,121.19105,,96.61745
,,,,77.528725,,63.002775,68.0195,88.40405,,137.4861,165.789375,121.223575,,96.632425
,,,,77.54915,,63.02665,68.044325,88.411025,,137.5095,165.8533,121.25225,,96.637825
,,,,77.569,,63.035075,68.0589,88.4495,,137.6089,165.870975,121.274975,,96.652475
,,,,77.583,,63.045675,68.080475,88.48895,,137.6802,165.91355,121.338675,,96.66515
,,,,77.590025,,63.05555,68.092,88.4955,,137.7834,165.929775,121.365175,,96.681975
,,,,77.599125,,63.063625,68.111725,88.521125,,137.81235,166.041875,121.3874,,96.708675
,,,,77.6257,,63.072375,68.122775,88.528775,,137.88915,166.08425,121.396225,,96.723925
,,,,77.6462,,63.09175,68.141425,88.5618,,137.931225,166.086,121.414575,,96.735875
,,,,77.665025,,63.115475,68.15545,88.571275,,137.97405,166.14695,121.417125,,96.758575
,,,,77.685875,,63.145225,68.1777,88.5962,,138.006525,166.17735,121.453475,,96.76275
,,,,77.6949,,63.19645,68.19285,88.6065,,138.0351,166.25285,121.4559,,96.7716
,,,,77.7142,,63.211725,68.216725,88.619575,,138.0761,166.29255,121.474025,,96.7779
,,,,77.722375,,63.23365,68.21825,88.647475,,138.098725,166.343625,121.494425,,96.8028
,,,,77.7407,,63.2454,68.236575,88.6547,,138.13715,166.40555,121.51155,,96.8241
,,,,77.74995,,63.2566,68.2508,88.676325,,138.230225,166.505175,121.53225,,96.826325
,,,,77.7606,,63.26835,68.2577,88.6831,,138.33695,166.5466,121.60395,,96.831125
,,,,77.7696,,63.290825,68.268375,88.70085,,138.3619,166.549675,121.66975,,96.8385
,,,,77.779475,,63.302675,68.273275,88.734275,,138.409375,166.66165,121.709425,,96.8542
,,,,77.803225,,63.313275,68.285575,88.751575,,138.4726,166.7357,121.7416,,96.86055
,,,,77.81665,,63.3217,68.303125,88.772825,,138.586575,166.779075,121.764575,,96.8669
,,,,77.827175,,63.332475,68.317775,88.782575,,138.6206,166.857075,121.793675,,96.887425
,,,,77.84745,,63.333725,68.334475,88.789475,,138.64785,166.9147,121.8765,,96.89785
,,,,77.867625,,63.340025,68.3425,88.800075,,138.66395,166.960975,121.907275,,96.90125
,,,,77.8794,,63.351175,68.3556,88.813275,,138.6837,166.9998,121.9134,,96.915125
,,,,77.894975,,63.3735,68.365175,88.8518,,138.703725,167.030425,121.92445,,96.964825
,,,,77.924975,,63.381275,68.374775,88.88015,,138.726525,167.06635,121.966225,,96.991375
,,,,77.9361,,63.39025,68.390275,88.892925,,138.785125,167.109575,122.02455,,97.13235
,,,,77.9532,,63.401375,68.418825,88.899525,,138.947875,167.154875,122.041125,,97.1589
,,,,77.963475,,63.4109,68.422325,88.9165,,139.064975,167.2203,122.088975,,97.1799
,,,,78.02235,,63.424025,68.43275,88.9259,,139.0945,167.259925,122.14065,,97.19405
,,,,78.051275,,63.461,68.444775,88.946375,,139.1419,167.285575,122.18525,,97.209975
,,,,78.065925,,63.47235,68.45935,88.95195,,139.18235,167.331925,122.206675,,97.22725
,,,,78.12235,,63.48175,68.463275,88.964275,,139.231125,167.373275,122.222225,,97.267925
,,,,78.135775,,63.503675,68.483075,88.98255,,139.254975,167.443125,122.251975,,97.296575
,,,,78.14805,,63.5216,68.49425,88.99765,,139.304725,167.4961,122.2582,,97.319325
,,,,78.1598,,63.57285,68.518775,89.007775,,139.34385,167.547825,122.272125,,97.328175
,,,,78.170325,,63.593175,68.5414,89.0649,,139.3853,167.60285,122.342225,,97.338375
