SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
230.093475,235.173225,214.020675,207.475025,238.900975,220.59475,205.664,222.725475
230.14215,235.1821,214.051275,207.485475,238.91395,220.65445,205.672425,222.7473
230.1864,235.185,214.060875,207.497025,239.091125,220.669525,205.68675,222.816025
230.65865,235.19575,214.0732,207.509,239.2121,220.696375,205.697625,222.8287
230.690725,235.20675,214.0958,207.537475,239.23125,220.942325,205.738175,222.84185
230.716475,235.225575,214.1092,207.5604,239.87935,220.954425,205.744225,222.918975
230.756025,235.26965,214.1586,207.5665,239.9199,220.9812,205.76805,223.017325
230.8354,235.2802,214.168075,207.57395,239.9643,221.0206,205.776,223.04925
230.986425,235.37015,214.179875,207.57985,240.0541,221.198325,205.78235,223.10465
231.043625,235.4247,214.19095,207.604425,240.141,221.44385,205.80485,223.18065
231.11325,235.43575,214.2441,207.6249,240.4329,221.626775,205.826775,223.542025
231.211975,235.5389,214.25705,207.64285,240.442975,221.8995,205.862725,223.604075
231.2699,235.566475,214.274425,207.6837,240.4478,221.91125,205.87755,223.61295
231.35745,235.57775,214.301075,207.705625,240.536075,221.917125,205.918575,223.686325
231.391525,235.6719,214.314775,207.721625,240.839975,222.20325,205.933025,223.722375
231.44295,235.68185,214.345775,207.742925,240.9086,222.224125,205.95265,224.042775
231.48695,235.803375,214.40095,207.772775,240.9454,222.2371,205.9717,224.181925
231.5687,236.0315,214.424575,207.8164,241.0929,222.283825,205.991625,224.25985
231.632425,236.04735,214.473875,207.84375,241.151525,222.739475,206.019875,224.36645
231.739725,236.06025,214.527025,207.871725,241.190875,222.874875,206.03245,224.3877
231.75285,236.074625,214.563575,207.9035,241.395525,223.023575,206.064775,224.53625
231.914775,236.088,214.58445,207.93115,241.4198,223.174275,206.083275,224.555225
232.238375,236.27785,214.60185,207.956825,241.442925,223.398925,206.0902,224.93845
232.280275,236.306925,214.6396,207.989275,241.51055,223.491525,206.099825,225.040875
232.352775,236.4514,214.6911,208.016875,241.778125,223.509375,206.10595,225.048775
232.533775,236.7722,214.74795,208.031075,241.832175,223.519125,206.1279,225.075775
232.55265,236.9807,214.757325,208.042875,241.842075,223.5583,206.134775,225.099125
232.7631,237.026025,214.768575,208.0534,241.903475,223.613475,206.14565,225.133725
232.8112,237.0411,214.998625,208.092925,242.024575,223.72495,206.154325,225.142225
232.9418,237.1488,215.09405,208.100025,242.052,223.7462,206.1748,225.26645
233.070875,237.179,215.10745,208.2102,242.081525,223.830375,206.1975,225.29085
233.215625,237.2425,215.1133,208.21785,242.111525,223.89755,206.214525,225.310275
233.3736,237.256275,215.148125,208.2361,242.143025,224.025,206.2297,225.318425
233.3825,237.556525,215.195775,208.32285,242.257425,224.102125,206.24045,225.329225
233.479225,237.919225,215.221475,208.3565,242.2791,224.18475,206.24675,225.353
233.5157,237.977725,215.241575,208.4667,242.3396,224.252575,206.2524,225.38615
233.713425,238.0063,215.253475,208.530975,242.356,224.333025,206.259,225.424875
233.784375,238.06865,215.267975,208.5434,242.5028,224.3807,206.2698,225.4389
233.827,238.089525,215.3028,208.602325,242.57285,224.3818,206.27505,225.59465
233.874875,238.218225,215.322275,208.6111,242.586225,224.475975,206.28265,225.601275
233.954,238.29385,215.384925,208.6277,242.638375,224.505925,206.289675,225.82675
233.9605,238.316225,215.465825,208.6411,242.670575,224.819225,206.296025,225.884625
234.0532,238.3602,215.588375,208.672925,242.681725,224.86525,206.3394,225.925575
234.06085,238.373125,215.659525,208.7903,242.70285,224.9892,206.371625,226.0184
234.105925,238.403325,215.770375,208.79575,242.8091,225.0017,206.393925,226.05805
234.152675,238.42555,215.897125,208.79935,242.964175,225.271475,206.417075,226.064475
234.164775,238.4841,216.069875,208.807,243.01215,225.302475,206.442725,226.145375
234.403375,238.4993,216.12915,208.950575,243.13,225.372375,206.4485,226.189525
234.423625,238.684075,216.265725,208.955675,243.180225,225.4202,206.46935,226.19995
234.6453,238.718025,216.381425,209.065475,243.255075,225.51875,206.4866,226.22395
234.68485,238.732175,216.445075,209.070775,243.507825,225.822175,206.504075,226.228725
234.81515,238.757175,216.578875,209.09815,243.65005,225.946925,206.521025,226.258225
234.837125,238.828225,216.6466,209.13965,243.662925,225.9742,206.534075,226.422275
234.8847,238.87425,216.657975,209.146925,243.672175,226.02255,206.584525,226.454575
234.919575,238.900075,216.686675,209.4401,243.763375,226.14475,206.591725,226.508675
235.146625,238.961925,216.692675,209.44805,243.784775,226.43465,206.6047,226.527575
235.244325,239.141775,216.703775,209.47155,243.92815,226.51635,206.618175,226.54095
235.301325,239.160675,216.72615,209.4961,243.963175,226.720675,206.623,226.56535
235.4013,239.21965,216.81455,209.522875,244.003775,226.735875,206.642375,226.591325
235.594775,239.313675,216.8279,209.533975,244.263425,226.779225,206.68075,226.6071
235.735675,239.3286,217.042125,209.547325,244.3188,226.954025,206.691425,226.8038
235.7741,239.5765,217.236125,209.56075,244.4317,226.96995,206.7087,227.018
235.797975,239.66285,217.239875,209.5713,244.602025,227.383775,206.725125,227.1455
235.963425,239.697825,217.339475,209.591075,245.02225,227.3975,206.737625,227.25215
236.074525,239.7369,217.400675,209.60755,245.102425,227.667425,206.75405,227.462625
236.15755,239.760075,217.46265,209.6347,245.123875,227.70995,206.76405,227.484125
236.18895,239.771475,217.472725,209.644325,245.17525,228.0197,206.76975,227.49605
236.25405,240.0411,217.489525,209.651275,245.18665,228.077125,206.7728,227.6975
236.4641,240.204475,217.507925,209.666125,245.207575,228.2561,206.782825,227.739125
236.6005,240.287025,217.6364,209.6785,245.330325,228.3132,206.790275,227.77215
236.69695,240.302675,217.653275,209.6953,245.4034,228.344625,206.797175,227.77975
236.816925,240.3407,217.668275,209.73925,245.680025,228.351425,206.8556,227.787175
236.92505,240.354975,217.68855,209.760625,245.752975,228.356825,206.872675,227.85575
237.17755,240.531375,217.747425,209.883625,245.766775,228.39295,206.9009,227.93945
237.247925,240.6225,217.832475,209.900225,245.828875,228.441625,206.912775,228.134
237.383725,240.7244,217.94075,209.928825,245.935475,228.5105,206.943825,228.158925
237.3879,240.75715,218.005225,209.94525,245.972975,228.6822,206.956075,228.162475
237.39965,240.821,218.145975,209.9624,246.099475,228.711175,206.963775,228.17475
237.5444,241.06615,218.1583,209.978725,246.299375,228.718075,206.97155,228.231525
237.63115,241.178525,218.3789,209.99675,246.635775,229.012,206.994775,228.249975
238.019425,241.695775,218.454625,210.0108,246.64965,229.0822,207.0036,228.260525
238.066175,241.8172,218.571675,210.023075,246.720975,229.173375,207.03135,228.29045
238.16775,241.879325,218.652575,210.046475,246.752225,229.185225,207.045075,228.597025
238.2241,242.240325,218.844725,210.062325,246.8085,229.280275,207.054925,228.607975
238.24535,242.2808,218.8721,210.077975,246.84265,229.296375,207.06175,228.643975
238.318225,242.322725,218.8852,210.100075,247.070875,229.3398,207.066775,228.65715
238.377125,242.3756,218.901075,210.143825,247.372425,229.369925,207.07945,228.664875
238.480975,242.488275,218.9132,210.178575,247.43925,229.372325,207.0846,228.67715
238.531425,242.82655,219.05395,210.20565,247.738725,229.394775,207.1046,228.686125
238.656325,242.88805,219.0703,210.234025,247.9783,229.51285,207.1194,228.724225
238.7089,242.9176,219.120775,210.263275,247.98505,229.5224,207.125625,228.733875
238.837,242.92865,219.14915,210.29675,248.061025,229.5419,207.131275,228.756325
238.93185,243.021125,219.168375,210.346575,248.306675,229.713825,207.13555,228.85445
239.08825,243.339975,219.2,210.410475,248.57555,229.778975,207.140475,228.93485
239.0962,243.3844,219.217225,210.4195,248.69265,229.799875,207.14455,228.945
239.171875,243.4411,219.223775,210.432075,248.8073,229.843,207.149275,228.9848
239.29285,243.49855,219.2492,210.46435,248.854775,229.884325,207.1576,229.0093
239.36505,243.5686,219.2588,210.485375,249.0546,229.910775,207.163525,229.027175
239.499225,243.831325,219.2661,210.490575,249.16985,229.914425,207.1691,229.041475
239.521575,244.038225,219.37565,210.4956,249.216175,229.9227,207.1812,229.07035
239.67185,244.0998,219.39245,210.511425,249.250825,229.9343,207.1989,229.091325
239.7278,244.20535,219.398775,210.5144,249.2574,230.018875,207.2094,229.162
239.770225,244.5302,219.4515,210.522625,249.3116,230.024325,207.23015,229.4522
239.9253,244.95535,219.4737,210.569825,249.38205,230.0445,207.24245,229.473325
239.93845,244.9877,219.51275,210.582175,250.195,230.067675,207.271625,229.4795
239.943125,245.023725,219.587925,210.705625,250.229375,230.070475,207.28145,229.500125
239.971925,245.329025,219.722075,210.8057,250.237575,230.206925,207.28635,229.5415
239.99015,245.35295,219.770375,210.8667,250.245,230.21425,207.30075,229.562075
240.095125,245.3787,219.818225,210.88475,250.255225,230.2214,207.304975,229.568525
240.118825,245.413325,219.827775,210.897725,250.29665,230.234925,207.326275,229.5734
240.145925,245.440375,219.831725,210.926575,250.30405,230.247475,207.33255,229.58035
240.19955,245.815075,219.843025,210.953175,250.420575,230.255625,207.363,229.586925
240.2407,246.372825,219.898175,210.96355,250.47345,230.2813,207.36745,229.617
240.327775,246.387025,219.95055,211.08105,250.489875,230.36005,207.375725,229.651025
240.46465,246.656925,219.967075,211.10065,250.49085,230.4363,207.38255,229.678375
240.50945,246.683325,219.9931,211.2111,250.57135,230.47475,207.411125,229.83055
240.731925,246.95105,220.021225,211.223125,250.8806,230.5044,207.42955,229.88395
240.7764,247.236825,220.0365,211.227125,250.944375,230.514125,207.43615,229.97545
240.813825,247.267625,220.043325,211.311425,250.98955,230.522625,207.443325,229.99445
241.0136,247.313125,220.060225,211.4106,251.066725,230.581975,207.451725,230.024525
241.020575,247.413075,220.092625,211.423475,251.1023,230.60435,207.460875,230.1425
241.057075,247.518575,220.14475,211.4668,251.165475,230.640325,207.476,230.213075
241.206525,247.5654,220.28675,211.489,251.5252,230.6577,207.528025,230.2555
241.2324,247.60145,220.38775,211.527875,251.56255,230.6965,207.544925,230.303725
241.2745,247.7745,220.44375,211.549175,251.566475,230.713475,207.566025,230.3893
241.37125,247.859175,220.449725,211.5711,251.8385,230.746275,207.60115,230.430325
241.746675,248.250625,220.49405,211.610575,252.06025,230.7531,207.61125,230.436025
241.812825,248.30325,220.52945,211.65565,252.1282,230.7895,207.62695,230.470625
241.832375,248.436975,220.53125,211.676425,252.160775,230.870625,207.66885,230.5489
241.854975,248.8717,220.5328,211.699825,252.49445,230.911575,207.6958,230.5835
241.94885,248.9219,220.6077,211.736275,252.58455,230.918575,207.711575,230.703125
241.956025,248.99965,220.74295,211.75555,252.6155,230.933925,207.731925,230.844175
242.20805,249.03625,220.809875,211.7708,252.769925,230.954475,207.779,230.8959
242.23335,249.673725,220.8949,211.7894,252.80435,230.95865,207.801725,230.930775
242.2863,249.829975,220.995325,211.803575,252.99675,231.002925,207.85655,230.9566
242.3196,250.0704,221.007575,211.8272,253.03425,231.0556,207.9403,231.0059
242.3532,250.425925,221.027175,211.84405,253.2523,231.080375,208.038775,231.067
242.381575,250.54475,221.0393,211.88365,253.407675,231.118825,208.148925,231.07155
242.604925,250.585975,221.0486,211.9332,253.43575,231.1299,208.18715,231.086675
242.641075,250.594375,221.058175,211.952625,253.464825,231.145825,208.213525,231.11225
242.669625,250.652775,221.0985,211.97565,253.721,231.153575,208.23375,231.17945
242.6918,250.785475,221.169075,212.007875,254.0132,231.19455,208.2799,231.2284
242.900075,250.886525,221.174475,212.038775,254.1013,231.20365,208.3358,231.246975
242.93605,250.9029,221.2207,212.071125,254.577725,231.234925,208.3475,231.25435
242.966,251.255,221.243075,212.0955,254.6109,231.242725,208.4661,231.30615
243.005175,252.14235,221.331425,212.132625,254.634675,231.395125,208.53625,231.50555
243.080175,252.786225,221.4668,212.156,254.6382,231.45235,208.594375,231.5495
243.09685,252.85765,221.741175,212.18815,254.691375,231.504225,208.645325,231.645275
243.098,252.95545,221.814875,212.23275,254.749675,231.51905,208.6932,231.716125
243.190625,253.12705,221.853875,212.2497,255.039725,231.569625,208.722625,232.0452
243.1924,253.883925,221.864275,212.2784,255.1615,231.586375,208.775,232.081975
243.25465,254.4836,221.8719,212.29,255.1747,231.636325,208.840575,232.395825
243.39505,255.018925,221.8804,212.29995,255.383625,231.6717,208.968525,232.444525
243.43335,255.06095,221.9113,212.32285,255.47005,231.687025,208.9809,232.49315
243.47205,255.476725,221.94605,212.3374,255.5488,231.713425,209.08425,232.516575
243.504325,255.785125,221.957925,212.35085,255.632825,231.732125,209.22795,232.52755
243.5378,256.03515,221.977075,212.36695,255.644175,231.739575,209.31105,232.533675
243.602225,256.12495,222.107725,212.38485,255.6938,231.8403,209.377,232.547525
243.653,256.137725,222.19885,212.400625,255.764625,231.891425,209.485375,232.5791
243.708575,257.0324,222.211025,212.415325,255.780425,231.9463,209.492125,232.583175
243.80455,257.37445,222.2884,212.42975,255.959175,231.97055,209.514775,232.62555
243.893125,257.4182,222.3613,212.439325,256.126325,231.977425,209.530575,232.667675
243.930975,257.648975,222.812275,212.4777,256.1776,232.042225,209.553025,232.72765
243.9457,258.429025,222.82165,212.5253,256.2022,232.0686,209.593575,232.7416
243.9541,259.704525,222.850375,212.562875,256.304825,232.076975,209.644325,232.98845
243.961675,261.396575,222.895925,212.605475,256.51805,232.1568,209.66385,233.01455
244.185525,261.6449,222.898125,212.6392,257.263225,232.20875,209.683425,233.0304
244.285975,262.237625,222.902575,212.689125,257.28295,232.251325,209.697575,233.042475
244.547675,262.398875,222.938475,212.7194,257.727925,232.3128,209.719875,233.0633
244.624675,263.2267,222.951275,212.733325,257.89915,232.356475,209.766075,233.074575
244.7715,263.25965,222.960725,212.745175,258.14875,232.4217,209.77725,233.092775
244.855525,264.1569,222.969975,212.75935,258.191375,232.4338,209.79685,233.137975
244.916825,264.605225,222.971675,212.775725,258.651125,232.5047,209.801125,233.1534
245.001375,266.0857,223.00045,212.79335,258.65955,232.57525,209.811325,233.160575
245.057275,268.005725,223.009575,212.80775,258.694875,232.594775,209.848575,233.16665
245.1101,268.35085,223.23505,212.835225,258.746475,232.609825,209.86075,233.2034
245.197225,269.569225,223.24705,212.837325,258.809475,232.694,209.87565,233.25335
245.3257,269.789775,223.27775,212.850025,258.92215,232.7135,209.881375,233.445175
245.405625,271.13425,223.365875,212.865625,258.943725,232.71635,209.8951,233.480175
245.46805,272.03415,223.46965,212.880675,259.017925,232.7332,209.90925,233.502925
245.524575,274.33935,223.5407,212.903375,259.0944,232.8423,209.920875,233.506975
246.012175,275.302925,223.633275,212.941675,259.18435,232.870675,209.93745,233.525675
246.145625,275.32955,223.6373,212.98375,259.21045,232.948025,209.950875,233.549475
246.281775,275.69155,223.65515,213.095725,259.2743,232.9568,209.982,233.5597
246.356725,279.282325,223.66145,213.118025,259.342775,232.98685,209.991125,233.573975
246.492675,279.3659,223.670425,213.12995,259.399075,232.996475,210.001475,233.63305
246.547925,279.384175,223.7188,213.134675,259.719225,233.011575,210.010775,233.866675
246.5546,280.349375,223.731975,213.144325,259.765275,233.03585,210.015925,233.907375
246.589975,281.095225,223.852025,213.171525,259.80785,233.0844,210.030925,233.917225
246.7276,281.8635,223.869025,213.1821,259.879,233.13635,210.051225,233.92925
246.951325,282.40665,223.96235,213.20135,260.0567,233.1541,210.060825,233.953375
247.022775,283.1936,224.02625,213.204225,260.24705,233.185075,210.077175,233.96625
247.107675,283.82285,224.1146,213.23835,260.279025,233.196,210.0882,233.9711
247.2221,283.833875,224.126075,213.30345,260.2934,233.259025,210.0973,233.9936
247.3507,284.665175,224.15405,213.365825,260.33355,233.270475,210.13145,233.998625
247.403575,284.699975,224.159575,213.36715,260.3419,233.2817,210.14525,234.03675
247.4512,286.0885,224.309025,213.42185,260.4193,233.2931,210.159675,234.0503
247.479025,286.3613,224.336825,213.445275,260.5008,233.308175,210.179725,234.06575
247.5691,286.971425,224.4031,213.461,260.603475,233.3195,210.191975,234.35085
247.611625,287.080575,224.45575,213.48385,260.729075,233.36745,210.20685,234.3744
