SPK_SPKC02a (no effect),SPK_SPKC08a (inhibited),SPK_SPKC09a (inhibited),SPK_SPKC13a (inhibited)
,,293.5215,272.4605
,,293.535775,272.5209
,,293.554075,272.522875
,,293.568075,272.54835
,,293.582175,272.559925
,,293.60155,272.5936
,,293.6246,272.6074
,,293.659525,272.66665
,,293.683125,272.741875
,,293.70105,272.779325
,,293.742725,272.7887
,,293.7583,272.856725
,,293.80065,272.87955
,,293.82625,272.91915
,,293.8621,272.968
,,293.880625,273.036525
,,293.904175,273.055275
,,293.919025,273.07875
,,293.9349,273.128475
,,293.958675,273.140175
,,293.9818,273.164575
,,294.00575,273.189375
,,294.036975,273.19835
,,294.05775,273.21825
,,294.08545,273.23345
,,294.15655,273.26475
,,294.17075,273.28695
,,294.206675,273.29675
,,294.27145,273.305075
,,294.2967,273.343325
,,294.3418,273.393125
,,294.39915,273.45085
,,294.44825,273.4585
,,294.48965,273.4663
,,294.5322,273.543725
,,294.6542,273.5622
,,294.681675,273.578175
,,294.707775,273.592775
,,294.7393,273.631325
,,294.764,273.64745
,,294.7903,273.699075
,,294.810125,273.7163
,,294.827325,273.7251
,,294.843625,273.7266
,,294.858125,273.76225
,,294.880225,273.784725
,,294.93755,273.813825
,,294.9578,273.8427
,,295.004675,273.85015
,,295.026625,273.895825
,,295.118375,273.9342
,,295.24765,273.950425
,,295.27805,273.983575
,,295.309975,273.9988
,,295.341575,274.03195
,,295.4012,274.068
,,295.499525,274.0848
,,295.5416,274.095975
,,295.562475,274.1035
,,295.606475,274.114275
,,295.629475,274.13365
,,295.657575,274.17185
,,295.6852,274.209675
,,295.7449,274.23945
,,295.77315,274.260575
,,295.816925,274.2699
,,295.841775,274.3126
,,295.8697,274.32035
,,295.90155,274.3298
,,295.93715,274.3503
,,295.962975,274.3745
,,296.000175,274.4274
,,296.04545,274.4403
,,296.07775,274.5174
,,296.101675,274.54665
,,296.1304,274.57135
,,296.166925,274.589025
,,296.188825,274.606075
,,296.21935,274.655175
,,296.243525,274.6678
,,296.27735,274.709975
,,296.2986,274.7212
,,296.3889,274.735475
,,296.421325,274.8249
,,296.438425,274.8383
,,296.479525,274.860975
,,296.549,274.94185
,,296.60205,275.0118
,,296.6313,275.05495
,,296.6597,275.06775
,,296.702425,275.140725
,,296.753025,275.15135
,,296.8261,275.169575
,,296.8728,275.175325
,,296.88995,275.1838
,,296.9651,275.244425
,,297.02745,275.256175
,,297.047125,275.26815
,,297.090975,275.28025
,,297.12725,275.28215
,,297.1749,275.2985
,,297.2161,275.350925
,,297.2785,275.443025
,,297.308775,275.454875
,,297.348425,275.51165
,,297.455125,275.530475
,,297.5106,275.546925
,,297.58845,275.570925
,,297.636,275.58355
,,297.6682,275.632375
,,297.7151,275.643775
,,297.7634,275.6605
,,297.7963,275.69715
,,297.81375,275.755025
,,297.851125,275.793325
,,297.901575,275.8141
,,297.936175,275.82265
,,297.962125,275.85125
,,297.990725,275.86225
,,298.009225,275.874025
,,298.024225,275.917425
,,298.042425,275.926775
,,298.059375,276.030275
,,298.079325,276.048075
,,298.10145,276.093575
,,298.121675,276.109425
,,298.15195,276.2164
,,298.2136,276.23075
,,298.255025,276.259775
,,298.313775,276.2666
,,298.372225,276.306175
,,298.399725,276.329475
,,298.421325,276.380975
,,298.4416,276.42305
,,298.474325,276.438875
,,298.5137,276.4807
,,298.539025,276.519375
,,298.63335,276.558975
,,298.661325,276.585225
,,298.6904,276.598675
,,298.693775,276.6534
,,298.7252,276.658825
,,298.75435,276.686
,,298.78045,276.714675
,,298.831225,276.738175
,,298.866225,276.75255
,,298.898375,276.78115
,,298.922625,276.8045
,,298.955,276.836475
,,298.978875,276.84255
,,299.0097,276.873575
,,299.03945,276.901675
,,299.064625,276.9406
,,299.103625,276.991475
,,299.124625,277.033575
,,299.22635,277.053825
,,299.25415,277.083325
,,299.286125,277.10425
,,299.299775,277.12035
,,299.327325,277.1397
,,299.349025,277.1753
,,299.37245,277.224875
,,299.39595,277.2304
,,299.43375,277.267675
,,299.4795,277.27255
,,299.517525,277.2806
,,299.55275,277.29155
,,299.593275,277.3068
,,299.616675,277.3396
,,299.6395,277.35195
,,299.6659,277.4021
,,299.71505,277.4184
,,299.7372,277.42375
,,299.751675,277.443075
,,299.763325,277.492075
,,299.785125,277.49835
,,299.803475,277.505425
,,299.8204,277.576275
,,299.863425,277.5847
,,299.889625,277.594975
,,299.9263,277.708175
,,299.93995,277.734725
,,299.9818,277.752575
,,300.00865,277.763525
,,300.034275,277.82575
,,300.0502,277.9062
,,300.0727,277.980825
,,300.13305,278.004875
,,300.154925,278.051925
,,300.202725,278.075175
,,300.234425,278.09175
,,300.25655,278.113075
,,300.2737,278.12875
,,300.3017,278.1425
,,300.319575,278.149725
,,300.355125,278.18475
,,300.37715,278.2081
,,300.40305,278.217025
,,300.42165,278.229975
,,300.497975,278.277725
,,300.5318,278.385625
,,300.544775,278.4075
,,300.57935,278.45975
,,300.608,278.4649
,,300.631225,278.530575
,,300.65135,278.576
,,300.667625,278.612525
,,300.689725,278.63115
,,300.71985,278.67395
,,300.746175,278.7093
,,300.790625,278.7269
,,300.8485,278.7638
,,300.8837,278.79475
,,300.8948,278.844325
,,300.90935,278.867475
,,300.9183,278.8935
,,300.930675,278.93735
,,300.94235,279.03935
,,300.9685,279.0651
,,300.9781,279.096375
,,300.9947,279.1088
,,301.019775,279.1526
,,301.0348,279.2239
,,301.041075,279.2728
,,301.059525,279.283125
,,301.097225,279.299125
,,301.116375,279.341
,,301.136375,279.361725
,,301.15845,279.44495
,,301.17295,279.468725
,,301.197,279.4936
,,301.21675,279.56735
,,301.234075,279.62625
,,301.25425,279.66325
,,301.276425,279.68165
,,301.290125,279.713225
,,301.312325,279.721
,,301.338725,279.739425
,,301.36075,279.752375
,,301.386525,279.77695
,,301.422725,279.7891
,,301.433225,279.842025
,,301.482225,279.891475
,,301.5518,279.92075
,,301.574375,279.948275
,,301.6241,279.963975
,,301.65105,279.9748
,,301.6892,280.051575
,,301.7219,280.059525
,,301.74115,280.182025
,,301.772325,280.20145
,,301.823125,280.23105
,,301.87405,280.239975
,,301.90185,280.246525
,,301.919525,280.26105
,,301.941575,280.2914
,,301.95435,280.303225
,,301.99265,280.3342
,,302.0094,280.39655
,,302.0329,280.41515
,,302.21425,280.4475
,,302.23975,280.498525
,,302.309425,280.5396
,,302.3386,280.547625
,,302.35485,280.577475
,,302.375825,280.5901
,,302.416625,280.60895
,,302.44965,280.62385
,,302.501625,280.63815
,,302.545875,280.67365
,,302.574925,280.770925
,,302.624925,280.783575
,,302.666925,280.803
,,302.699725,280.81425
,,302.7674,280.8548
,,302.79925,280.86295
,,302.835425,280.944975
,,302.8895,280.97685
,,302.93965,280.987575
,,302.9867,281.0074
,,303.01665,281.062
,,303.051525,281.152725
,,303.07485,281.1597
,,303.089875,281.177175
,,303.112475,281.18415
,,303.128425,281.195225
,,303.17525,281.2392
,,303.197,281.3038
,,303.214675,281.338
,,303.23205,281.37255
,,303.25215,281.39495
,,303.292225,281.418025
,,303.313275,281.4486
,,303.337675,281.49365
,,303.368675,281.537275
,,303.38775,281.540625
,,303.433675,281.580775
,,303.4528,281.639325
,,303.473775,281.6515
,,303.511125,281.71735
,,303.53285,281.726425
,,303.583775,281.81065
,,303.605725,281.819475
,,303.630975,281.858075
,,303.652625,281.864725
,,303.687075,281.8701
,,303.7007,281.909575
,,303.71155,281.959725
,,303.750525,281.968425
,,303.778325,281.9758
,,303.818775,282.0138
,,303.8456,282.02655
,,303.8495,282.03445
,,303.87205,282.048
,,303.894125,282.1053
,,303.9212,282.124275
,,303.9466,282.185675
,,303.9667,282.213675
,,303.981775,282.242075
,,303.999475,282.28775
,,304.0161,282.3079
,,304.034975,282.322575
,,304.07335,282.338575
,,304.1002,282.350875
,,304.12785,282.35765
,,304.143875,282.375475
,,304.16215,282.39225
,,304.193125,282.41005
,,304.2075,282.50025
,,304.238575,282.525725
,,304.27855,282.55785
,,304.296175,282.57215
,,304.316525,282.5797
,,304.343875,282.61205
,,304.3789,282.646675
,,304.4648,282.662775
,,304.501425,282.683975
,,304.522775,282.70585
,,304.5442,282.740475
,,304.569575,282.765
,,304.60245,282.7707
,,304.63735,282.7987
,,304.67065,282.9163
,,304.71425,282.9671
,,304.73715,283.00045
,,304.7614,283.0272
,,304.784825,283.07235
,,304.828525,283.112075
,,304.856475,283.117425
,,304.8781,283.2002
,,304.90545,283.2288
,,304.945425,283.2461
,,304.9905,283.32965
,,305.025325,283.339175
,,305.052875,283.362175
,,305.093,283.379725
,,305.136675,283.421975
,,305.15055,283.442175
,,305.1735,283.46285
,,305.2157,283.47325
,,305.24675,283.4902
,,305.28505,283.509625
,,305.3401,283.5668
,,305.370175,283.5799
,,305.3888,283.590025
,,305.46265,283.6055
,,305.501275,283.6208
,,305.5429,283.627325
,,305.584725,283.643225
,,305.6183,283.651675
,,305.6457,283.669
,,305.662875,283.70375
,,305.68395,283.715825
,,305.7139,283.724125
,,305.737,283.8114
,,305.8216,283.8432
,,305.830825,283.886575
,,305.847375,283.89255
,,305.855825,283.900275
,,305.8722,283.910125
,,305.888075,283.9631
,,305.905175,283.97265
,,305.92975,283.981275
,,305.9545,284.0274
,,305.972575,284.055375
,,305.999275,284.089725
,,306.016425,284.1909
,,306.03275,284.19845
,,306.0427,284.22145
,,306.050375,284.2491
,,306.05855,284.28475
,,306.06825,284.3143
,,306.08145,284.322125
,,306.09155,284.350075
,,306.100075,284.3805
,,306.11345,284.4445
,,306.14435,284.4591
,,306.1794,284.467475
,,306.197875,284.47305
,,306.206725,284.49145
,,306.223075,284.508325
,,306.2393,284.529675
,,306.249375,284.546825
,,306.267425,284.577925
,,306.2828,284.5843
,,306.3006,284.594375
,,306.310575,284.621475
,,306.3417,284.701225
,,306.36825,284.70745
,,306.406425,284.716475
,,306.425525,284.7243
,,306.438975,284.7446
,,306.4594,284.75275
,,306.475625,284.767275
,,306.497875,284.790875
,,306.510825,284.800275
,,306.5377,284.821375
,,306.571375,284.8431
,,306.61425,284.8654
,,306.630575,284.88315
,,306.652175,284.916925
,,306.666225,284.98795
,,306.69585,285.02425
,,306.707325,285.1487
,,306.717975,285.192925
,,306.724975,285.201725
,,306.760225,285.21235
,,306.788075,285.226975
,,306.816975,285.276075
,,306.83435,285.298425
,,306.8588,285.322625
,,306.875975,285.34745
,,306.893625,285.359625
,,306.913275,285.410975
,,306.9424,285.4171
,,306.952925,285.449175
,,306.9827,285.508625
,,307.00295,285.54385
,,307.026525,285.626925
,,307.05135,285.690075
,,307.09345,285.717825
,,307.158725,285.729025
,,307.175325,285.758175
,,307.214725,285.7673
,,307.24205,285.814125
,,307.2948,285.817675
,,307.31195,285.844675
,,307.336025,285.885825
,,307.35355,285.97725
,,307.37675,286.051875
,,307.396075,286.064125
,,307.461125,286.096975
,,307.511525,286.1192
,,307.54895,286.1858
,,307.576175,286.29335
,,307.593525,286.314425
,,307.7908,286.3298
,,307.818775,286.357325
,,307.862625,286.38345
,,307.87595,286.395975
,,308.00295,286.4605
,,308.03465,286.493025
,,308.09665,286.508925
,,308.1278,286.522875
,,308.1617,286.54265
,,308.19305,286.610975
,,308.30505,286.631425
,,308.393825,286.65075
,,308.46115,286.67375
,,308.494625,286.69395
,,308.521075,286.7148
,,308.536,286.7551
,,308.585975,286.769125
,,308.612975,286.778925
,,308.6689,286.798825
,,308.6922,286.807475
,,308.71485,286.8418
,,308.76875,286.8505
,,308.7849,286.89215
,,308.796975,286.899325
,,308.816575,286.90805
,,308.838625,286.91745
,,308.8718,286.941975
,,308.943375,286.97895
,,308.990275,287.050175
,,309.01535,287.06085
,,309.059475,287.11325
,,309.082625,287.13625
,,309.1191,287.172025
,,309.1987,287.203025
,,309.21795,287.273525
,,309.228725,287.293625
,,309.238975,287.314475
,,309.249725,287.32295
,,309.26475,287.44925
,,309.28305,287.5046
,,309.2996,287.51575
,,309.325275,287.54635
,,309.3782,287.590725
,,309.42335,287.59875
,,309.435775,287.625525
,,309.4854,287.63625
,,309.52285,287.639075
,,309.54265,287.68185
,,309.566575,287.749725
,,309.5981,287.78145
,,309.612075,287.7978
,,309.635275,287.8178
,,309.680575,287.8555
,,309.7308,287.871625
,,309.78215,287.8964
,,309.806875,287.913775
,,309.823475,287.9257
,,309.846675,287.94765
,,309.869425,287.99995
,,309.882075,288.009525
,,309.919875,288.0333
,,309.93995,288.08205
,,310.000825,288.16555
,,310.066725,288.191
,,310.12545,288.219125
,,310.1748,288.22885
,,310.212025,288.2562
,,310.2945,288.2679
,,310.3393,288.299925
,,310.38065,288.3185
,,310.407475,288.35745
,,310.4318,288.3809
,,310.454525,288.39925
,,310.5132,288.429625
,,310.542625,288.467225
,,310.592775,288.47635
,,310.65805,288.4868
,,310.679775,288.49465
,,310.704275,288.5592
,,310.7374,288.6106
,,310.765925,288.642775
,,310.842875,288.650225
,,310.90525,288.6834
,,310.917525,288.703575
,,310.9358,288.76785
,,310.9749,288.799575
,,311.0006,288.808625
,,311.026125,288.83055
,,311.073875,288.839525
,,311.09045,288.9046
,,311.129875,288.9499
,,311.15425,288.9631
,,311.16685,288.9699
,,311.1985,289.038275
,,311.246225,289.139975
,,311.286725,289.174675
,,311.3131,289.18285
,,311.3441,289.189375
,,311.370275,289.246525
,,311.397975,289.26065
,,311.422975,289.270175
,,311.4546,289.2763
,,311.4757,289.28425
,,311.4951,289.300275
,,311.53615,289.30725
,,311.57515,289.315675
,,311.61275,289.3665
,,311.6531,289.4056
,,311.68355,289.44715
,,311.72035,289.489325
,,311.7438,289.506725
,,311.77255,289.5222
,,311.8017,289.55015
,,311.832925,289.5631
,,311.850425,289.572225
,,311.886975,289.588725
,,311.9055,289.60135
,,311.92195,289.64865
,,311.951475,289.664775
,,311.9612,289.672275
,,311.97675,289.68225
,,312.009275,289.73005
,,312.021175,289.75315
,,312.045,289.806
,,312.0994,289.82775
,,312.136975,289.916075
,,312.168725,289.93335
,,312.198025,289.94365
,,312.223725,289.95075
,,312.241175,289.9528
,,312.263625,289.985025
,,312.281625,290.024225
,,312.3027,290.060675
,,312.3362,290.125
,,312.35315,290.192025
,,312.444375,290.273575
,,312.459875,290.31885
,,312.4793,290.37925
,,312.488325,290.4011
,,312.503175,290.422875
,,312.51945,290.4377
,,312.5398,290.44795
,,312.598125,290.475625
,,312.6402,290.516125
,,312.693725,290.538
,,312.7656,290.547275
,,312.786175,290.564175
,,312.8041,290.599725
,,312.8277,290.625175
,,312.84485,290.63385
,,312.8665,290.707725
,,312.8924,290.763175
,,312.909925,290.77215
,,312.9425,290.78305
,,312.95975,290.79755
,,312.983175,290.8089
,,312.9988,290.8661
,,313.023425,290.8809
,,313.0617,290.898925
,,313.092125,290.986425
,,313.108175,291.00355
,,313.1414,291.0217
,,313.185875,291.03035
,,313.2071,291.084325
,,313.225575,291.1083
,,313.2525,291.121525
,,313.27655,291.153925
,,313.328475,291.198425
,,313.361275,291.21725
,,313.392825,291.234125
,,313.395075,291.25485
,,313.41745,291.28315
,,313.428425,291.299225
,,313.442825,291.353675
,,313.455375,291.4427
,,313.469675,291.45755
,,313.49095,291.483625
,,313.510825,291.524425
,,313.567475,291.552475
,,313.596025,291.56695
,,313.602475,291.64635
,,313.6193,291.648675
,,313.6759,291.657875
,,313.695825,291.677625
,,313.712075,291.71525
,,313.733225,291.7597
,,313.75125,291.843275
,,313.76585,291.8782
,,313.782425,291.924875
,,313.797325,291.953675
,,313.8351,291.972075
,,313.85415,291.997625
,,313.892575,292.007675
,,313.926725,292.0163
,,313.94915,292.03695
,,313.98975,292.04315
,,314.016625,292.074675
,,314.03525,292.10295
,,314.064375,292.110125
,,314.080875,292.12765
,,314.1059,292.197675
,,314.12355,292.24845
,,314.14685,292.27675
,,314.172925,292.318325
,,314.19125,292.43505
,,314.226175,292.44365
,,314.2412,292.45265
,,314.270425,292.469925
,,314.3109,292.5472
,,314.339775,292.5722
,,314.38765,292.6027
,,314.40775,292.6227
,,314.431475,292.65305
,,314.45785,292.717525
,,314.49615,292.72695
,,314.527175,292.734025
,,314.554075,292.746325
,,314.573,292.806
,,314.593675,292.816375
,,314.61475,292.825925
,,314.6283,292.86055
,,314.647325,292.912775
,,314.6682,292.92345
,,314.703325,292.93965
,,314.724475,292.9447
,,314.75075,292.9755
,,314.784525,293.08
,,314.819825,293.090325
,,314.842125,293.10415
,,314.85795,293.123675
,,314.879375,293.176675
,,314.914775,293.2069
,,314.9718,293.21575
,,314.992625,293.22825
,,315.003875,293.305525
,,315.0275,293.3174
,,315.05245,293.393275
,,315.092975,293.4688
,,315.13665,293.50485
,,315.1915,293.5109
,,315.2216,293.60725
,,315.2594,293.62055
,,315.267725,293.6338
,,315.296075,293.668275
,,315.3172,293.692125
,,315.339025,293.718825
,,315.36995,293.728675
,,315.429275,293.74075
,,315.4574,293.762825
,,315.51865,293.774925
,,315.56055,293.79095
,,315.58045,293.8321
,,315.6134,293.849225
,,315.66905,293.866125
,,315.709675,293.87975
,,315.73605,293.89625
,,315.75385,293.908925
,,315.793975,293.925175
,,315.828525,293.93995
,,315.8541,293.95185
,,315.878825,293.981025
,,315.9021,293.996625
,,315.9261,294.00845
,,315.942225,294.026125
,,315.969675,294.134225
,,315.9896,294.1517
,,316.01445,294.167625
,,316.027075,294.171875
,,316.03625,294.18965
,,316.08225,294.20235
,,316.103525,294.212
,,316.145075,294.245025
,,316.1685,294.258275
,,316.19345,294.268425
,,316.2107,294.32935
,,316.220725,294.3503
,,316.2405,294.415
,,316.256475,294.425625
,,316.2779,294.4436
,,316.304325,294.461075
,,316.330075,294.47725
,,316.3585,294.50895
,,316.379675,294.517125
,,316.3966,294.525125
,,316.418425,294.58515
,,316.446625,294.6008
,,316.4562,294.620675
,,316.489,294.670975
,,316.506225,294.6835
,,316.55705,294.6949
,,316.572975,294.75115
,,316.59375,294.76605
,,316.608825,294.7776
,,316.636175,294.829825
,,316.651775,294.865425
,,316.680225,294.919275
,,316.6924,294.93095
,,316.733125,294.940275
,,316.754675,294.966975
,,316.7743,295.037325
