SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC09a
231.7502,242.843825,214.8912
231.75595,242.847875,214.899725
231.764875,242.85125,214.913525
231.771,242.860275,214.925625
231.7766,242.864675,214.936075
231.78275,242.8701,214.94665
231.790125,242.89015,214.96755
231.80055,242.9147,214.986125
231.812825,242.9206,215.0343
231.869825,242.9337,215.05325
231.92365,243.04535,215.080575
231.9331,243.103875,215.114
231.95075,243.1086,215.12555
231.977975,243.12455,215.139775
231.985525,243.16485,215.162625
231.9997,243.1834,215.1752
232.0095,243.3707,215.189375
232.025175,243.42145,215.196925
232.037775,243.438725,215.205575
232.04695,243.607375,215.2141
232.105975,243.628075,215.224275
232.23585,243.636625,215.231925
232.253175,243.65755,215.239575
232.27015,243.66245,215.24915
232.287075,243.6773,215.26625
232.309625,243.687125,215.2999
232.320475,243.725275,215.435975
232.350625,243.733075,215.43975
232.36095,243.738625,215.443725
232.47735,243.90425,215.4499
232.5364,243.90975,215.452775
232.5459,243.94245,215.45595
232.560375,243.971675,215.45895
232.5759,244.03955,215.46245
232.646275,244.065275,215.465325
232.751325,244.1236,215.47105
232.83625,244.19295,215.476925
232.8456,244.204175,215.49295
232.86245,244.234975,215.497625
232.87235,244.3111,215.5055
232.87915,244.353125,215.510425
232.8975,244.377825,215.51915
232.905525,244.39505,215.530425
232.932,244.4506,215.54125
232.997625,244.5049,215.55345
233.06575,244.606625,215.5633
233.14905,244.63985,215.573075
233.290825,244.685675,215.578975
233.2978,244.754875,215.60235
233.31135,244.76635,215.6189
233.314875,244.7877,215.63935
233.319075,244.88085,215.65515
233.328275,244.9257,215.66685
233.332175,244.932675,215.672575
233.336225,244.949225,215.6801
233.34135,244.9524,215.687075
233.36465,244.959275,215.692
233.37745,244.966725,215.70855
233.396225,244.974075,215.7143
233.4058,244.98255,215.7216
233.41595,245.0185,215.734225
233.4301,245.2453,215.742375
233.43855,245.25205,215.74955
233.46005,245.263975,215.760125
233.47675,245.279125,215.783025
233.48895,245.282825,215.8071
233.502075,245.308425,215.833075
233.51505,245.3167,215.847675
233.550725,245.325125,215.866475
233.77595,245.329625,215.879625
233.90395,245.358625,215.917275
234.111625,245.3791,215.95705
234.288125,245.44015,215.99775
234.359125,245.490475,216.07205
234.639825,245.52245,216.07965
234.644,245.638425,216.101975
234.6473,245.646425,216.1186
234.663425,245.65885,216.131425
234.6981,245.67915,216.147375
234.722725,245.6874,216.157175
234.727825,245.690075,216.1668
234.7412,245.7015,216.17985
234.74645,245.72445,216.185025
234.751875,245.760675,216.191525
234.7636,245.811325,216.198325
234.776025,245.919475,216.203875
234.786725,245.971575,216.211525
234.8079,245.977325,216.22595
234.832225,245.98665,216.25275
234.844825,246.074375,216.264375
234.9247,246.083825,216.27865
234.9399,246.10665,216.29895
234.9605,246.1273,216.318125
235.03665,246.135025,216.335
235.046325,246.1463,216.355825
235.0549,246.155575,216.3762
235.063625,246.176225,216.387
235.103025,246.400075,216.393775
235.109375,246.4163,216.401175
235.114925,246.479675,216.4088
235.11965,246.484275,216.41595
235.1243,246.489475,216.42455
235.132775,246.545875,216.43485
235.2502,246.6077,216.441875
235.255475,246.65075,216.4527
235.272075,246.8193,216.47845
235.2815,246.825875,216.493025
235.2911,246.830475,216.5117
235.31255,246.841975,216.53575
235.35635,246.855925,216.6098
235.3941,246.860575,216.666075
235.41185,246.8881,216.6855
235.424775,246.906675,216.70715
235.429225,246.911775,216.73385
235.445025,246.9229,216.7508
235.448825,246.9386,216.76255
235.457175,246.944,216.7802
235.461275,246.950825,216.78725
235.4701,246.9568,216.794475
235.483775,247.1718,216.80345
235.49165,247.239075,216.817575
235.517325,247.248875,216.8246
235.5318,247.2664,216.832925
235.550725,247.272025,216.8418
235.572925,247.282875,216.869925
235.7142,247.291475,216.8795
235.7383,247.29785,216.886925
235.76865,247.314525,216.89435
235.7969,247.342825,216.9042
235.805225,247.3782,216.910275
235.828925,247.5193,216.915175
235.83775,247.7897,216.9214
235.8495,247.8583,216.931025
235.857875,247.896,216.951425
235.90855,248.024425,216.96215
235.932675,248.048925,216.968425
235.975725,248.06085,216.978225
236.11085,248.118525,216.9933
236.152725,248.134375,217.000575
236.1583,248.254875,217.0221
236.169575,248.279425,217.03915
236.18005,248.293,217.056125
236.213525,248.460425,217.0657
236.221475,248.48445,217.082
236.23575,248.495625,217.093475
236.251875,248.503275,217.104
236.2693,248.517575,217.11865
236.274575,248.526775,217.155275
236.283425,248.5684,217.24385
236.300525,248.6094,217.269075
236.31595,248.618325,217.30945
236.32255,248.62235,217.3209
236.33245,248.6339,217.32765
236.338075,248.64255,217.340525
236.348075,248.64715,217.3531
236.360675,248.694875,217.414475
236.37625,248.700325,217.46075
236.388575,248.73925,217.53185
236.395775,248.76885,217.554275
236.4019,248.782125,217.5945
236.410875,248.788225,217.61785
236.4298,248.801325,217.633425
236.4362,248.8375,217.639875
236.44385,248.857,217.6502
236.449325,248.992025,217.6582
236.474175,249.038975,217.6663
236.493125,249.048575,217.68895
236.597025,249.088025,217.6991
236.766725,249.112625,217.7166
236.77305,249.1826,217.875225
236.7939,249.27815,217.90105
236.8008,249.294525,217.95955
236.807875,249.5066,217.9641
236.812375,249.546525,217.977475
236.817625,249.564225,217.988925
236.821575,249.58495,218.0007
236.829725,249.625925,218.009275
236.83945,249.6569,218.019275
236.84705,249.754925,218.02695
236.8532,249.923975,218.036225
236.859,249.942175,218.050225
236.864975,249.9516,218.059
236.870525,249.99795,218.067975
236.876425,250.005925,218.084675
236.882025,250.022225,218.09345
236.887825,250.05645,218.10035
236.895725,250.071925,218.120125
236.9009,250.25535,218.1402
236.9122,250.267325,218.229375
236.919675,250.27645,218.252725
236.934875,250.288125,218.292125
236.9474,250.298975,218.30115
236.95855,250.3084,218.3082
236.990525,250.33575,218.314275
237.024125,250.534725,218.31955
237.031975,250.64645,218.324925
237.0556,250.68985,218.36085
237.0951,250.78815,218.395075
237.1038,250.8086,218.41165
237.15995,250.851475,218.436
237.18345,250.86475,218.441875
237.199425,250.875425,218.45155
237.218875,250.932375,218.460325
237.2794,251.016925,218.46655
237.300925,251.13485,218.5121
237.47755,251.2376,218.525675
237.677225,251.263675,218.5413
237.6826,251.2693,218.548025
237.686125,251.3396,218.568675
237.692025,251.35825,218.585625
237.7066,251.376225,218.601575
237.74975,251.383475,218.6132
237.757525,251.401175,218.62015
237.765175,251.41955,218.628125
237.771825,251.5393,218.637025
237.7781,251.553475,218.6448
237.785,251.5604,218.672925
237.792025,251.57415,218.68865
237.80075,251.582925,218.70655
237.807125,251.618,218.718275
237.81125,251.7183,218.7381
237.815975,251.78745,218.752525
237.81935,251.818725,218.76585
237.82405,251.914175,218.779925
237.82775,251.9212,218.806025
237.83495,251.92835,218.82045
237.8386,251.935775,218.834925
237.8514,251.95585,218.845175
237.8577,251.986475,218.863675
237.8688,252.00325,218.875225
237.8989,252.01445,218.898225
237.989725,252.019425,218.929975
237.998175,252.164425,218.9645
238.009175,252.1851,218.986675
238.0158,252.205425,218.998075
238.035225,252.27305,219.0058
238.049325,252.319425,219.015475
238.06475,252.33505,219.023625
238.0746,252.396375,219.034
238.0819,252.453275,219.05575
238.091225,252.539425,219.08665
238.1825,252.559375,219.118325
238.20815,252.575675,219.13835
238.2125,252.5956,219.162225
238.216325,252.602425,219.176975
238.22645,252.6074,219.18415
238.2362,252.64665,219.195725
238.245525,252.67275,219.209975
238.26115,252.704125,219.2173
238.276075,252.788575,219.238675
238.288275,252.834325,219.277825
238.325325,252.854625,219.31805
238.3339,252.969,219.33375
238.3677,252.99695,219.3501
238.3776,253.0124,219.35845
238.389325,253.02885,219.366675
238.4001,253.035975,219.375975
238.412825,253.0773,219.38855
238.4569,253.12065,219.398075
238.4838,253.12665,219.410725
238.610275,253.1351,219.42455
238.955375,253.1406,219.45
238.969975,253.14735,219.473375
238.98295,253.19225,219.487775
239.014175,253.281425,219.50225
239.02435,253.3491,219.51205
239.0429,253.406325,219.5236
239.066325,253.41955,219.537275
239.076175,253.42755,219.5553
239.0838,253.445475,219.571175
239.101,253.449975,219.582475
239.10595,253.489325,219.58875
239.112675,253.4945,219.605175
239.120075,253.506925,219.6182
239.1264,253.52075,219.628425
239.132975,253.526525,219.66445
239.141475,253.543525,219.67855
239.149025,253.5882,219.688625
239.156225,253.60405,219.712975
239.179225,253.80275,219.728975
239.19375,253.891925,219.7437
239.23825,253.8984,219.757275
239.3783,253.947,219.779625
239.416375,253.952775,219.7918
239.449925,253.9841,219.806
239.459925,254.0023,219.82645
239.486575,254.04035,219.86
239.508525,254.0916,219.9094
239.5227,254.316425,219.94635
239.53675,254.327075,219.97955
239.56685,254.334525,220.00375
239.5785,254.363875,220.0163
239.7577,254.455575,220.034675
239.7694,254.551525,220.04725
239.780075,254.568925,220.062275
240.06305,254.6225,220.0705
240.10105,254.69325,220.0807
240.130275,254.825375,220.0909
240.14015,254.839775,220.098825
240.14955,254.8464,220.111825
240.179525,254.935625,220.1236
240.186275,254.9601,220.132775
240.193,255.0451,220.138475
240.211875,255.0608,220.15165
240.219,255.082975,220.164975
240.239925,255.17235,220.17325
240.25245,255.19785,220.184575
240.26635,255.213575,220.20095
240.3168,255.231575,220.239625
240.344825,255.256725,220.38325
240.36265,255.300275,220.38925
240.382325,255.61715,220.393125
240.40205,255.66755,220.396075
240.418025,255.6822,220.403325
240.435,255.7058,220.40605
240.46645,255.724475,220.4095
240.68955,255.734275,220.41365
240.747325,255.868725,220.417025
240.770125,256.0641,220.4247
240.777475,256.07545,220.44515
240.79175,256.089575,220.459275
240.81105,256.097475,220.46655
240.82315,256.10605,220.484625
240.83135,256.12995,220.492925
240.84635,256.137225,220.499775
240.878375,256.147875,220.50955
240.95205,256.15305,220.5174
241.0407,256.161625,220.523575
241.1469,256.2014,220.532975
241.155825,256.21535,220.540975
241.16225,256.221475,220.54915
241.1694,256.24225,220.559175
241.1826,256.2507,220.570325
241.207225,256.505825,220.577575
241.221575,256.55675,220.5842
241.279125,256.5653,220.618825
241.28915,256.59575,220.630375
241.296275,256.63165,220.6463
241.309175,256.6671,220.656
241.3467,256.8181,220.66545
241.51225,256.8339,220.674375
241.537525,256.87975,220.68295
241.561925,256.8873,220.6885
241.853125,256.944925,220.69675
241.89915,256.963975,220.70445
241.9079,256.983725,220.71635
241.92185,257.07445,220.72525
241.95085,257.0815,220.732775
241.97325,257.174375,220.746175
241.9834,257.18335,220.757525
242.22315,257.19145,220.773625
242.235825,257.204575,220.789975
242.246225,257.2319,220.818225
242.253725,257.373,220.85695
242.25925,257.49615,220.8991
242.26485,257.532075,221.0146
242.26925,257.545675,221.0199
242.2792,257.6146,221.027475
242.2828,257.6325,221.0346
242.28605,257.6787,221.040525
242.289675,257.688175,221.0427
242.293675,257.704,221.0576
242.2984,257.738375,221.0642
242.30355,257.8154,221.06965
242.309325,257.82015,221.075775
242.313925,257.8403,221.09155
242.3189,257.85675,221.098225
242.324425,257.901525,221.11035
242.331925,257.92175,221.1201
242.337525,257.952375,221.138225
242.35995,257.98095,221.15135
242.3684,258.02765,221.17605
242.38,258.0469,221.19665
242.392875,258.245875,221.226425
242.401575,258.262825,221.28645
242.4193,258.268675,221.454825
242.4234,258.278925,221.461325
242.42835,258.299925,221.465
242.43255,258.303425,221.4693
242.43675,258.318475,221.47295
242.446925,258.3391,221.478
242.455825,258.40055,221.4862
242.4611,258.45005,221.490675
242.468975,258.591525,221.494475
242.480925,258.59725,221.50905
242.4851,258.6527,221.524975
242.4894,258.672625,221.532275
242.494425,258.68285,221.55075
242.503375,258.7109,221.5677
242.5076,258.716625,221.574025
242.5122,258.73045,221.58785
242.515775,258.73805,221.613875
242.5224,258.7625,221.622125
242.5393,258.834675,221.631425
242.55485,258.8873,221.64215
242.564975,259.016175,221.656225
242.573275,259.224625,221.704725
242.584375,259.24985,221.759625
242.609825,259.25645,221.80005
242.697025,259.284875,221.8383
242.757225,259.294775,221.8503
242.775075,259.33605,221.85965
242.7885,259.393025,221.8658
242.79995,259.4337,221.8716
242.8121,259.50315,221.87725
242.817825,259.5191,221.882125
242.8256,259.6033,221.886025
242.829025,259.746475,221.891225
242.836375,259.75955,221.897425
242.839775,259.766275,221.917075
242.8553,259.777525,221.92625
242.881125,259.83625,221.9326
242.885575,259.844875,221.940125
242.9015,259.861175,221.947925
242.908925,259.915175,221.956075
242.9398,260.02075,221.971775
242.947275,260.049475,221.98895
242.9539,260.05875,221.997775
242.96335,260.085175,222.012175
242.979375,260.110625,222.032575
242.99405,260.177125,222.043975
243.0184,260.27465,222.055275
243.059375,260.3377,222.075975
243.0786,260.368125,222.099025
243.089325,260.380025,222.124325
243.0939,260.52745,222.1658
243.0992,260.547425,222.2514
243.114925,260.62955,222.263725
243.120325,260.673925,222.2727
243.129275,260.72545,222.28085
243.13295,260.748825,222.289825
243.137125,260.780425,222.299725
243.141225,260.9294,222.30895
243.146275,260.963675,222.3185
243.150375,261.081825,222.325325
243.1556,261.09235,222.33705
243.160125,261.107175,222.34345
243.169575,261.159725,222.349525
243.193275,261.238,222.3613
243.205125,261.29055,222.370475
243.229625,261.3033,222.382475
243.3395,261.32105,222.402525
243.366575,261.348275,222.426975
243.3754,261.41795,222.43945
243.3803,261.4748,222.4589
243.388375,261.607625,222.472275
243.39885,261.616175,222.489425
243.4055,261.652075,222.55965
243.40985,261.698775,222.59925
243.42555,261.74705,222.666525
243.4458,261.771525,222.672725
243.452175,261.806875,222.678975
243.47045,261.956025,222.6846
243.48655,262.15115,222.694725
243.500875,262.209225,222.698725
243.556,262.24065,222.70245
243.64405,262.274675,222.706625
243.6531,262.316225,222.712125
243.667,262.3343,222.717475
243.6811,262.379275,222.72225
243.692075,262.3933,222.727275
243.706425,262.4356,222.73205
243.71235,262.4526,222.746275
243.71895,262.4782,222.7776
243.778975,262.575025,222.78505
243.913975,262.601575,222.7978
243.921725,262.628725,222.8138
243.926575,262.916725,222.82435
243.936575,262.9429,222.847075
243.947825,262.9566,222.8686
243.954475,262.976,222.897725
243.95995,262.988525,223.003125
243.98085,263.0244,223.05925
243.991025,263.041325,223.064025
244.01145,263.073775,223.069825
244.2107,263.0805,223.075625
244.214475,263.108775,223.091725
244.218975,263.13505,223.097875
244.22355,263.15585,223.10395
244.22695,263.194,223.1105
244.231775,263.21675,223.11685
244.238875,263.26055,223.1228
244.242775,263.269325,223.131325
244.248925,263.30815,223.139075
244.255275,263.313075,223.14505
244.261075,263.330175,223.1523
244.265975,263.342475,223.160375
244.2753,263.391625,223.168125
244.2898,263.39715,223.178825
244.299775,263.406375,223.1965
244.32185,263.410575,223.22985
244.33105,263.521975,223.2591
244.339225,263.52705,223.271025
244.358775,263.550675,223.28545
244.3647,263.57265,223.309725
244.372275,263.598025,223.329475
244.3832,263.6146,223.3487
