SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC12b,SPK_SPKC13c,SPK_SPKC14a,SPK_SPKC16a
,,261.016975,212.421625,200.3396,77.83495,88.30175
,,261.0814,212.4413,200.344475,77.849175,88.323175
,,261.1378,212.50975,200.464925,77.865325,88.3566
,,261.3572,212.67035,200.477475,77.994875,88.37655
,,261.40485,212.70295,200.493675,78.012825,88.39375
,,261.477075,212.74655,200.748525,78.03305,88.417425
,,261.50755,212.764025,200.859425,78.044075,88.432075
,,261.6748,212.778575,200.96415,78.051375,88.4525
,,261.7698,212.9491,200.985425,78.063225,88.48565
,,262.0453,212.95115,201.0202,78.0769,88.506375
,,262.144075,213.02775,201.0796,78.07925,88.52635
,,262.16585,213.063575,201.120675,78.0999,88.546925
,,262.1942,213.096675,201.133825,78.1261,88.6135
,,262.459725,213.14285,201.139525,78.15995,88.63275
,,262.679725,213.20135,201.383175,78.285,88.695875
,,262.7031,213.28415,201.424,78.29655,88.70395
,,263.011825,213.310275,201.5141,78.31115,88.714675
,,263.058475,213.391475,201.599225,79.04225,88.7558
,,263.08255,213.4116,201.62285,79.132925,88.7736
,,263.0985,213.5472,201.672175,79.173875,88.7894
,,263.147075,213.564225,201.687025,79.226325,88.85325
,,263.186525,213.615425,201.717925,79.233225,88.876125
,,263.224625,213.66645,201.768325,79.256825,88.880675
,,263.313975,213.703775,201.954125,79.279425,88.8972
,,263.438925,213.739825,202.0107,79.3269,88.9149
,,264.080325,213.751925,202.109325,79.34,88.940675
,,264.15405,213.844125,202.14745,79.46385,88.9548
,,264.164325,213.876725,202.155225,79.501625,88.960175
,,264.208375,213.93655,202.195825,79.513575,88.9815
,,264.393325,214.079,202.3174,79.53295,88.989775
,,264.411225,215.361,202.34245,79.54815,88.99985
,,264.421675,215.587925,202.378425,79.56475,89.030975
,,264.488675,216.753975,202.424425,79.575875,89.0498
,,264.6552,218.92725,202.4471,79.59455,89.1632
,,264.690225,218.9815,202.47125,79.614975,89.2745
,,265.020125,219.77685,202.494325,79.622375,89.48
,,265.153875,219.873425,202.5367,79.7171,89.497625
,,265.19075,220.01445,202.557,79.7312,89.71625
,,265.2122,220.0716,202.57505,79.74865,89.725475
,,265.263275,220.0895,202.72365,79.76405,89.73065
,,265.324025,220.11815,202.947175,79.78245,89.733925
,,265.389925,220.1372,203.04,79.789,89.743
,,265.444475,220.170625,203.31795,79.814175,89.767925
,,265.537075,220.3911,203.45255,79.828175,89.952925
,,265.562325,220.454375,203.546325,79.840625,89.9928
,,265.5892,220.77585,203.6952,79.859675,90.006475
,,265.639275,220.797075,203.837125,79.87515,90.026225
,,265.8032,220.816925,203.936425,79.904675,90.179725
,,266.021875,220.8338,204.05685,79.907225,90.261075
,,266.18585,220.885575,204.125825,79.923425,90.27685
,,266.71245,221.296125,204.1794,79.981275,90.29285
,,267.07135,221.31335,204.200475,80.0301,90.3058
,,267.20225,222.199925,204.21155,80.057525,90.3181
,,267.41065,222.202875,204.436075,80.0828,90.32385
,,267.623425,222.625525,204.468825,80.106875,90.34705
,,267.8681,223.102875,204.519825,80.118225,90.3588
,,268.24515,223.616275,204.537725,80.123025,90.37365
,,268.54665,223.89515,204.708725,80.138675,90.384575
,,268.75515,224.388675,204.808575,80.19185,90.41215
,,268.830975,224.622125,204.860025,80.26005,90.44235
,,269.134675,225.392325,204.880475,80.267525,90.505025
,,269.733075,225.538525,204.941125,80.294675,90.522775
,,269.7527,225.99565,204.98215,80.30815,90.557275
,,269.993625,226.04075,205.058825,80.326275,90.56925
,,270.289525,227.230225,205.13325,80.341625,90.597025
,,270.5465,227.364575,205.168025,80.34875,90.6133
,,270.835275,227.379375,205.191125,80.368775,90.626925
,,271.110475,227.486125,205.254875,80.379,90.646475
,,271.87365,227.491475,205.347825,80.39735,90.65205
,,273.18905,227.59585,205.3726,80.4046,90.669875
,,273.358725,227.904825,205.37945,80.418825,90.67505
,,273.363225,227.94255,205.40635,80.436725,90.70165
,,273.652775,227.998575,205.442625,80.4596,90.717675
,,274.032075,228.01625,205.4797,80.48585,90.739675
,,274.35895,228.415975,205.560725,80.49905,90.7408
,,274.4836,228.44315,205.6027,80.529075,90.966525
,,274.543775,228.63255,205.733025,80.58485,91.0068
,,274.593975,228.638625,205.789275,80.634525,91.1216
,,274.758675,229.1631,205.796775,80.72,91.16935
,,276.260075,229.2445,205.8149,80.731225,91.17145
,,277.37135,230.07115,205.855525,80.767925,91.1987
,,277.484325,230.089375,205.942075,80.780125,91.221825
,,277.523975,230.64105,205.984525,80.7823,91.302425
,,277.692325,230.693475,205.9997,80.814925,91.44065
,,277.785575,230.76205,206.023975,80.836725,91.501925
,,277.88115,230.78485,206.046425,80.858775,91.52295
,,278.157275,230.81455,206.078875,80.865775,91.5417
,,278.74985,230.842475,206.108275,80.875475,91.549225
,,278.768675,231.141075,206.17005,80.88565,91.551975
,,278.99665,231.206,206.2079,80.93395,91.566975
,,279.033975,231.611475,206.234575,81.0223,91.5754
,,279.05775,231.63505,206.26065,81.07985,91.606
,,279.14275,231.86,206.50625,81.132375,91.661675
,,279.196475,232.077825,206.52105,81.15625,91.7599
,,279.219875,232.128225,206.7089,81.178575,91.8211
,,279.301125,232.832525,206.71415,81.1844,91.92185
,,279.603125,232.94065,206.9645,81.197425,92.06975
,,279.627725,232.9559,207.44455,81.21195,92.0843
,,279.682025,232.988275,207.484875,81.214675,92.13455
,,279.825725,233.008325,207.65825,81.262575,92.1591
,,279.909825,233.0243,207.99575,81.274525,92.278775
,,279.959525,233.0301,208.07965,81.284225,92.29035
,,280.18245,233.064925,208.112225,81.5658,92.29955
,,280.290275,233.10245,208.168775,81.587225,92.34555
,,280.427525,233.1268,208.256425,81.62235,92.3747
,,280.458825,233.153925,208.2948,81.650425,92.3871
,,280.496125,233.19935,208.373,81.670275,92.405925
,,281.028875,233.336675,208.391825,81.7088,92.4695
,,281.1155,233.44915,208.539625,81.731525,92.503525
,,281.2157,233.4899,208.630775,81.742625,92.533825
,,281.23545,233.5222,208.68075,81.7517,92.63055
,,281.2433,233.5338,208.7566,81.8003,92.645075
,,281.265625,233.5554,208.8607,82.07295,92.654925
,,281.28155,233.56695,208.90515,82.082975,92.784225
,,281.38985,233.57705,208.94205,82.10275,92.80715
,,281.547725,233.593675,209.012075,82.116975,93.027825
,,281.65435,233.609325,209.091175,82.1538,93.04375
,,281.7059,233.64975,209.143625,82.169425,93.08145
,,281.85375,233.862975,209.164825,82.17875,93.09545
,,282.04215,233.892975,209.237075,82.19385,93.1285
,,282.1875,233.906225,209.504125,82.202225,93.1728
,,282.504025,233.9219,209.725475,82.246175,93.195475
,,282.5355,233.940825,209.93955,82.411425,93.229175
,,282.577475,233.965225,210.369,82.42865,93.294325
,,282.639625,233.989125,210.4281,82.4603,93.328625
,,282.66015,234.00455,210.520675,82.472975,93.37195
,,282.85275,234.01935,210.61375,82.489075,93.389425
,,282.942,234.028125,210.6869,82.495725,93.471075
,,282.986225,234.035325,210.748325,82.5167,93.484275
,,283.231475,234.050425,210.8138,82.5325,93.529
,,283.852925,234.057375,210.86695,82.54745,93.54235
,,284.134225,234.0801,211.046225,82.554875,93.564
,,284.412075,234.0882,211.10035,82.556525,93.598775
,,284.49565,234.10335,211.183575,82.589575,93.61725
,,285.259925,234.11305,211.33015,82.6024,93.63
,,285.261775,234.130025,211.5957,82.609125,93.650275
,,286.2711,234.14525,211.7258,82.634925,93.7286
,,287.746825,234.150225,212.026575,82.787575,93.76365
,,288.01715,234.20425,212.05725,82.79895,93.782575
,,288.215475,234.25185,212.260425,82.8099,93.807975
,,289.532625,234.33895,212.47855,82.83635,93.84445
,,289.610725,234.35265,212.571575,82.852325,93.958675
,,289.634125,234.36765,212.7391,82.872675,94.00235
,,289.906225,234.389925,212.781125,82.87925,94.017075
,,291.061375,234.398275,212.785125,82.905375,94.0284
,,291.169075,234.41215,212.9114,82.914525,94.04295
,,291.43525,234.4235,212.9918,82.930375,94.0592
,,291.490475,234.438725,212.995375,82.9416,94.0853
,,291.530375,234.446075,213.011075,82.951,94.100375
,,291.61695,234.460525,213.10995,82.961775,94.1217
,,291.625025,234.468575,213.31195,83.0009,94.1227
,,291.651625,234.4822,214.18565,83.043725,94.13105
,,291.71195,234.492175,214.571025,83.11035,94.14765
,,291.742575,234.514625,218.988225,83.123825,94.1778
,,292.10915,234.525475,219.32295,83.1294,94.223625
,,293.04005,234.543375,219.558175,83.16895,94.407625
,,293.3342,234.552,219.62855,83.190075,94.4834
,,293.55255,234.58695,219.75555,83.22105,94.528475
,,293.838725,234.61985,219.9543,83.229325,94.5503
,,294.484125,234.679125,219.976775,83.234175,94.605825
,,294.82295,234.7086,220.01885,83.2593,94.624025
,,295.602175,234.73265,220.14535,83.2735,94.632125
,,295.71745,234.765925,220.314175,83.3241,94.647825
,,295.996375,234.78435,220.35015,83.3976,94.653825
,,296.1453,234.8005,220.3769,83.66585,94.667025
,,296.1571,234.806275,220.76485,83.6749,94.676175
,,296.335075,234.835775,221.21435,83.690725,94.719725
,,296.411125,234.850575,221.238825,83.6982,94.75555
,,296.634125,234.859475,223.0537,83.727675,94.78165
,,296.78045,234.8663,224.377025,83.73945,94.80355
,,297.049375,234.874475,224.6635,83.774025,94.8352
,,298.11685,234.879775,224.994925,83.785425,94.861025
,,298.140775,234.884575,225.027075,83.83845,94.86245
,,298.1584,234.8948,225.12855,83.855325,94.876925
,,298.1863,234.907325,225.1639,83.875075,94.884375
,,298.614875,234.91885,225.180425,84.04725,94.944575
,,299.34865,234.9387,225.2242,84.0654,94.9601
,,299.35835,234.954725,225.274725,84.06885,94.980225
,,299.79495,234.96215,225.3568,84.0943,95.013
,,300.723425,234.970075,225.37585,84.11435,95.024575
,,300.876075,234.98915,225.392325,84.1372,95.04555
,,300.9245,235.045125,225.43615,84.164325,95.06255
,,301.293675,235.10785,225.473575,84.224375,95.081025
,,301.5808,235.12235,225.5601,84.322325,95.1559
,,301.60415,235.136025,225.707775,84.3564,95.235825
,,301.66975,235.203325,225.736,84.363875,95.435375
,,301.720925,235.223225,225.749325,84.3833,95.522025
,,302.4922,235.2452,225.7868,84.40515,95.605025
,,303.403775,235.265225,225.828675,84.42065,95.70245
,,303.6371,235.272775,225.8581,84.7031,95.81925
,,303.7637,235.29225,225.925775,84.731725,95.871275
,,304.03855,235.308025,225.9912,84.753325,95.904975
,,304.08895,235.322425,226.051675,84.784125,95.912975
,,304.12705,235.3407,226.222525,84.8188,95.9383
,,304.191425,235.35055,226.252975,84.832675,95.95695
,,304.3046,235.362275,226.3102,84.861175,95.985725
,,304.315325,235.376,226.345275,84.8935,96.006
,,304.555375,235.3953,226.36365,84.9314,96.045175
,,304.76705,235.41885,226.4064,84.935375,96.09725
,,304.7822,235.4685,226.4549,85.0316,96.1209
,,304.828975,235.56275,226.5288,85.052,96.179525
,,305.02545,235.606575,226.556025,85.060925,96.222575
,,305.053725,235.62305,226.5977,85.07045,96.24405
,,305.262725,235.6333,226.6115,85.095675,96.255
,,305.401675,235.6526,226.654375,85.112625,96.267975
,,306.18415,235.6669,226.679975,85.12165,96.280675
,,306.212375,235.687775,226.76105,85.144775,96.3209
,,306.58125,235.69625,226.9034,85.167175,96.36095
,,306.59865,235.70165,226.9463,85.232525,96.3797
,,306.91545,235.7166,226.971225,85.239775,96.414
,,306.94865,235.733075,227.01725,85.47785,96.468825
,,307.538125,235.743475,227.0511,85.55735,96.5071
,,307.567975,235.749875,227.127725,85.563375,96.58065
,,307.5865,235.76305,227.16735,85.592025,96.62775
,,307.662975,235.778475,227.297925,85.6164,96.65535
,,308.015975,235.797125,227.343,85.6284,96.667575
,,308.477025,235.8269,227.357875,85.662925,96.6816
,,308.58015,235.86495,227.441525,85.691425,96.7097
,,308.61975,235.977725,227.487475,85.726125,96.75495
,,308.892675,235.981375,227.547325,85.896525,96.903475
,,308.9471,236.0094,227.630925,85.9129,96.925675
,,309.462875,236.028525,227.658375,85.92645,96.98295
,,309.49055,236.039275,227.7428,85.935475,97.034675
,,309.5064,236.0472,227.938575,85.9503,97.0517
,,309.6685,236.059025,227.995475,85.9669,97.0836
,,309.750025,236.0806,228.1024,85.974025,97.12975
,,311.8471,236.095975,228.31565,85.993525,97.208275
,,311.890775,236.10495,228.35265,86.017775,97.2215
,,311.9334,236.118325,228.415975,86.0215,97.251625
,,312.117825,236.1327,228.596925,86.051025,97.425575
,,312.402625,236.143275,228.612325,86.096625,97.52795
,,312.5597,236.15325,228.665975,86.105575,97.5737
,,312.620825,236.176225,228.984025,86.136925,97.618825
,,313.6136,236.214325,229.18585,86.238875,97.664825
,,313.7727,236.375975,229.22175,86.31175,97.723975
,,314.100825,236.402075,229.26415,86.349375,97.745425
,,314.8483,236.461,229.3028,86.372975,97.934625
,,315.004825,236.48215,229.35175,86.384625,98.027125
,,315.4844,236.5064,229.399975,86.41105,98.04145
,,315.899375,236.523,229.43195,86.42165,98.094725
,,316.5236,236.533725,229.57365,86.463675,98.103925
,,316.6678,236.5453,229.7861,86.4846,98.145175
,,317.0595,236.549175,229.80565,86.501175,98.161775
,,317.759475,236.55865,229.832075,86.530175,98.50175
,,321.6426,236.610625,229.926075,86.5445,98.534425
,,322.978675,236.61175,230.10595,86.7979,98.554625
,,323.206325,236.63915,230.136275,86.81085,98.595375
,,324.743525,236.883775,230.24685,86.83495,98.6722
,,331.6329,236.909625,230.322025,86.859075,98.7186
,,337.68775,236.939325,230.4157,86.86125,98.849375
,,339.0419,236.966625,230.4874,86.891575,98.902875
,,339.56715,237.068725,230.684575,86.90625,98.929675
,,339.577975,237.207275,230.6922,86.922925,98.972175
,,339.6755,237.5572,230.749875,86.948325,99.00755
,,342.096225,237.614225,230.772025,86.9569,99.01825
,,342.75255,237.94565,230.864375,86.963875,99.0829
,,342.7706,237.974375,230.870675,86.971775,99.13325
,,343.147125,237.976825,231.12705,86.9826,99.1758
,,345.030275,238.238725,231.1527,87.00995,99.208475
,,346.898775,238.5248,231.256975,87.129075,99.2225
,,347.622325,238.5974,231.339875,87.1372,99.250675
,,347.732975,238.661325,231.54455,87.150125,99.3193
,,351.461625,238.93625,231.57755,87.17205,99.372725
,,352.50135,238.943775,231.6307,87.17635,99.3962
,,352.8738,238.97675,231.81525,87.207925,99.45565
,,354.985825,238.997775,231.8626,87.2127,99.503825
,,358.69925,239.009525,232.084525,87.217625,99.52435
,,360.680725,239.030825,232.132425,87.3226,99.56515
,,361.10475,239.038075,232.169025,87.335325,99.580475
,,361.110375,239.32985,232.287975,87.3586,99.6052
,,361.14095,239.3484,232.324475,87.370525,99.67945
,,361.68205,239.3637,232.35465,87.387825,99.98745
,,362.110375,239.3845,232.574625,87.40545,100.018
,,362.9325,239.451475,232.629875,87.4354,100.048775
,,363.220325,239.507025,232.754275,87.448975,100.065325
,,364.0321,239.7683,232.7692,87.459275,100.09675
,,364.1544,239.798,232.781025,87.50415,100.124375
,,365.7743,239.833475,232.80505,87.517425,100.14295
,,366.02405,239.870475,232.8405,87.547825,100.1811
,,366.23085,239.8935,232.879425,87.785275,100.2272
,,370.066275,240.12945,232.925275,87.814825,100.40375
,,370.15495,240.393775,232.94425,87.836625,100.41455
,,370.162525,240.412225,232.969975,87.852825,100.45895
,,370.172,240.857575,232.99705,87.881475,100.5079
,,370.3042,240.89305,233.0442,87.906625,100.528975
,,372.233875,241.323825,233.17135,88.168,100.589425
,,373.1445,241.360675,233.224325,88.182,100.6708
,,374.849375,241.3894,233.57155,88.2042,101.02565
,,378.439275,241.449325,233.714825,88.228525,101.608225
,,379.195975,241.48305,233.957225,88.265125,101.6301
,,384.0491,241.4915,234.000475,88.27365,101.646675
,,384.97785,241.550625,234.0561,88.305175,101.715475
,,388.1983,241.582075,234.15945,88.32675,101.743925
,,389.12105,241.6149,234.235575,88.341225,101.766325
,,389.68695,241.661925,234.407825,88.348125,101.7795
,,389.910775,241.71135,234.49485,88.670525,101.8545
,,390.963325,241.8806,234.591975,88.6891,101.85955
,,393.22935,241.90705,234.775825,88.849875,101.872525
,,393.49935,241.934325,234.7909,88.902125,101.88095
,,394.12095,241.949325,234.843675,88.93465,101.896875
,,395.331025,241.9699,234.9216,88.96455,101.909275
,,396.085275,241.992575,235.0194,88.993125,101.9389
,,396.46695,242.054775,235.083275,89.018975,101.9511
,,397.34775,242.204875,235.219525,89.058175,101.97245
,,397.7033,242.22725,235.269375,89.4485,101.97905
,,397.8348,242.23125,235.4103,89.462025,102.0163
,,398.0894,242.2482,235.45955,89.471675,102.058
,,399.45235,242.27705,235.80895,89.492125,102.098275
,,399.97135,242.309225,235.8629,89.510525,102.1155
,,400.888475,242.330425,235.8968,89.513375,102.155125
,,404.102025,242.350175,235.94255,89.521625,102.17245
,,404.39545,242.374575,236.01935,89.5363,102.21415
,,405.18165,242.4032,236.034,89.690125,102.22935
,,406.3579,242.4125,236.10325,89.70065,102.26095
,,411.679375,242.4184,236.149275,89.725475,102.27805
,,412.237925,242.447775,236.241775,89.729425,102.393725
,,412.383475,242.4598,236.463675,89.741275,102.40865
,,412.72095,242.48425,236.480375,89.766575,102.4389
,,412.9111,242.5511,236.54725,89.91255,102.46455
,,413.06555,242.5915,236.6046,89.92045,102.47525
,,415.119425,242.73485,236.76125,89.942275,102.502275
,,415.808125,242.74975,236.794075,89.96605,102.521175
,,416.772225,242.778625,236.8294,89.97565,102.532225
,,417.08415,242.7846,236.863875,89.9901,102.65675
,,417.413975,242.797275,236.93075,90.001025,102.6932
,,417.462575,242.83345,236.99465,90.028125,102.75525
,,417.846475,242.85475,237.0339,90.049625,102.789
,,417.8592,242.8782,237.1813,90.089825,102.801925
,,418.357325,242.91685,237.537675,90.226775,102.855225
,,419.232275,242.935125,237.60065,90.238875,102.961725
,,420.269375,242.948175,237.647925,90.27095,102.99255
,,,242.98495,237.681425,90.274275,103.0755
,,,243.003125,237.7181,90.295175,103.11925
,,,243.02235,237.794475,90.30935,103.132475
,,,243.04435,237.805425,90.322525,103.163475
,,,243.048725,237.86,90.328875,103.203525
,,,243.213425,237.8778,90.346575,103.23465
,,,243.438275,237.90235,90.35975,103.2649
,,,243.545675,237.954525,90.3866,103.280575
,,,243.5556,237.984625,90.393175,103.2856
,,,243.58205,238.02005,90.408,103.310125
,,,243.688225,238.07205,90.44825,103.326375
,,,243.7405,238.124075,90.54125,103.34135
,,,243.754325,238.15875,90.56765,103.4347
,,,243.767325,238.171275,90.605925,103.449125
,,,243.80225,238.284375,90.62595,103.47495
,,,243.818875,238.356775,90.65205,103.588
,,,244.0912,238.420525,90.66,103.616125
,,,244.119275,238.581575,90.676325,103.6716
,,,244.146675,238.63415,90.685525,103.677375
