SPK_SPKC01a (no response),SPK_SPKC05a (exc/inh),SPK_SPKC06a (no response),SPK_SPKC07a (no response),SPK_SPKC11a (no opto-tagging)
1201.309,1292.013025,,,
1201.322925,1292.0502,,,
1201.32965,1292.08065,,,
1201.3536,1292.13805,,,
1201.3628,1292.1611,,,
1201.367325,1292.1846,,,
1201.3768,1292.20325,,,
1201.385875,1292.2613,,,
1201.397175,1292.2902,,,
1201.4052,1292.347,,,
1201.417075,1292.36705,,,
1201.425875,1292.41005,,,
1201.430025,1292.431375,,,
1201.437825,1292.46985,,,
1201.453525,1292.505925,,,
1201.4763,1292.560525,,,
1201.49055,1292.600225,,,
1201.502575,1292.6383,,,
1201.515475,1292.68525,,,
1201.5285,1292.716825,,,
1201.5512,1292.774675,,,
1201.594275,1292.8182,,,
1201.6085,1292.8566,,,
1201.6223,1292.891825,,,
1201.6367,1292.927,,,
1201.650725,1292.98065,,,
1201.677,1293.073125,,,
1201.686125,1293.120025,,,
1201.705325,1293.15895,,,
1201.720575,1293.198975,,,
1201.728375,1293.233675,,,
1201.745925,1293.26805,,,
1201.751725,1293.305525,,,
1201.76085,1293.392225,,,
1201.77415,1293.430225,,,
1201.787425,1293.463125,,,
1201.8092,1293.5165,,,
1201.821825,1293.5749,,,
1201.829075,1293.619975,,,
1201.839125,1293.676625,,,
1201.855075,1293.701175,,,
1201.8779,1293.754525,,,
1201.90975,1293.7997,,,
1201.9216,1293.830225,,,
1201.938025,1293.915625,,,
1201.983475,1293.958,,,
1201.990925,1293.98065,,,
1202.015125,1294.020525,,,
1202.0199,1294.057625,,,
1202.035725,1294.09115,,,
1202.04835,1294.125375,,,
1202.10335,1294.1639,,,
1202.108675,1294.282575,,,
1202.1241,1294.384125,,,
1202.1344,1294.415575,,,
1202.1496,1294.454475,,,
1202.1796,1294.50205,,,
1202.184875,1294.50375,,,
1202.194425,1294.538575,,,
1202.203325,1294.59265,,,
1202.216925,1294.616025,,,
1202.2394,1294.669025,,,
1202.24905,1294.698925,,,
1202.261725,1294.739875,,,
1202.27645,1294.780175,,,
1202.28545,1294.7818,,,
1202.3008,1294.8316,,,
1202.311025,1294.8519,,,
1202.317425,1294.942125,,,
1202.361125,1294.970975,,,
1202.373675,1294.996,,,
1202.384875,1295.040175,,,
1202.411425,1295.08635,,,
1202.42125,1295.1131,,,
1202.434325,1295.1493,,,
1202.444925,1295.2102,,,
1202.4541,1295.245775,,,
1202.46095,1295.26915,,,
1202.4745,1295.31,,,
1202.51125,1295.3539,,,
1202.5199,1295.3744,,,
1202.542075,1295.407275,,,
1202.56145,1295.4302,,,
1202.571,1295.462875,,,
1202.610875,1295.500425,,,
1202.627575,1295.54655,,,
1202.651375,1295.5907,,,
1202.665325,1295.624025,,,
1202.690125,1295.689225,,,
1202.703375,1295.724675,,,
1202.714775,1295.77505,,,
1202.73495,1295.818,,,
1202.753675,1295.859675,,,
1202.7653,1295.89895,,,
1202.78325,1295.96495,,,
1202.800075,1295.987725,,,
1202.810325,1296.027925,,,
1202.837675,1296.117025,,,
1202.840375,1296.1556,,,
1202.862825,1296.202775,,,
1202.876675,1296.21235,,,
1202.891075,1296.252975,,,
1202.9039,1296.3185,,,
1202.91565,1296.375275,,,
1202.92895,1296.41655,,,
1202.942675,1296.45985,,,
1202.951125,1296.49005,,,
1202.9793,1296.529125,,,
1202.99185,1296.5785,,,
1202.99785,1296.6383,,,
1203.0244,1296.687275,,,
1203.035675,1296.73285,,,
1203.043,1296.792125,,,
1203.0535,1296.82685,,,
1203.0663,1296.895675,,,
1203.10055,1296.95225,,,
1203.1091,1296.988675,,,
1203.1302,1297.057775,,,
1203.150925,1297.108825,,,
1203.172525,1297.161225,,,
1203.19785,1297.242775,,,
1203.20555,1297.27035,,,
1203.2322,1297.31295,,,
1203.252475,1297.345425,,,
1203.26115,1297.369025,,,
1203.27935,1297.418025,,,
1203.3036,1297.4639,,,
1203.314525,1297.486175,,,
1203.324375,1297.531925,,,
1203.332025,1297.648775,,,
1203.354875,1297.687025,,,
1203.364275,1297.7292,,,
1203.378125,1297.78755,,,
1203.399375,1297.84685,,,
1203.411325,1297.91665,,,
1203.423375,1297.966425,,,
1203.435175,1298.005825,,,
1203.4414,1298.132525,,,
1203.4498,1298.1801,,,
1203.4841,1298.25955,,,
1203.5026,1298.270575,,,
1203.513025,1298.32065,,,
1203.5322,1298.3488,,,
1203.5432,1298.380475,,,
1203.6382,1298.461625,,,
1203.678675,1298.609125,,,
1203.701075,1298.619875,,,
1203.71935,1298.652575,,,
1203.730275,1298.683625,,,
1203.741125,1298.7114,,,
1203.7507,1298.770025,,,
1203.769775,1298.79005,,,
1203.782575,1298.841175,,,
1203.80515,1298.89545,,,
1203.81795,1298.93255,,,
1203.8291,1299.045425,,,
1203.839975,1299.052375,,,
1203.850625,1299.108125,,,
1203.863,1299.14675,,,
1203.8828,1299.159575,,,
1203.8925,1299.2032,,,
1203.909575,1299.284025,,,
1203.924425,1299.33885,,,
1203.93025,1299.350475,,,
1203.94175,1299.4215,,,
1203.95605,1299.577125,,,
1203.9727,1299.625525,,,
1203.9778,1299.69775,,,
1203.99375,1299.814625,,,
1204.0076,1299.848425,,,
1204.028575,1299.88735,,,
1204.038225,,,,
1204.052725,,,,
1204.06895,,,,
1204.0917,,,,
1204.1089,,,,
1204.122225,,,,
1204.146075,,,,
1204.1547,,,,
1204.16975,,,,
1204.1723,,,,
1204.23455,,,,
1204.242125,,,,
1204.268475,,,,
1204.274775,,,,
1204.287525,,,,
1204.292475,,,,
1204.302375,,,,
1204.311575,,,,
1204.332925,,,,
1204.343675,,,,
1204.352,,,,
1204.36285,,,,
1204.377675,,,,
1204.38895,,,,
1204.396675,,,,
1204.406075,,,,
1204.412425,,,,
1204.4325,,,,
1204.438025,,,,
1204.450075,,,,
1204.46165,,,,
1204.481725,,,,
1204.491325,,,,
1204.527175,,,,
1204.551725,,,,
1204.5653,,,,
1204.61985,,,,
1204.644375,,,,
1204.6509,,,,
1204.660175,,,,
1204.67585,,,,
1204.689025,,,,
1204.70705,,,,
1204.71055,,,,
1204.74385,,,,
1204.758975,,,,
1204.772375,,,,
1204.791725,,,,
1204.813775,,,,
1204.829775,,,,
1204.84785,,,,
1204.866325,,,,
1204.879975,,,,
1204.892075,,,,
1204.90055,,,,
1204.913,,,,
1204.9237,,,,
1204.944825,,,,
1204.964975,,,,
1204.976575,,,,
1204.983175,,,,
1205.000725,,,,
1205.013025,,,,
1205.028525,,,,
1205.0504,,,,
1205.05485,,,,
1205.0621,,,,
1205.105575,,,,
1205.12185,,,,
1205.142875,,,,
1205.18025,,,,
1205.200625,,,,
1205.23305,,,,
1205.255075,,,,
1205.354425,,,,
1205.3756,,,,
1205.402425,,,,
1205.4266,,,,
1205.450725,,,,
1205.4657,,,,
1205.471425,,,,
1205.47725,,,,
1205.494975,,,,
1205.504775,,,,
1205.57235,,,,
1205.58565,,,,
1205.610775,,,,
1205.64065,,,,
1205.65975,,,,
1205.691875,,,,
1205.717675,,,,
1205.7342,,,,
1205.7527,,,,
1205.767325,,,,
1205.781675,,,,
1205.786275,,,,
1205.806225,,,,
1205.821775,,,,
1205.831975,,,,
1205.84,,,,
1205.858475,,,,
1205.8651,,,,
1205.869775,,,,
1205.872975,,,,
1205.87795,,,,
1205.9018,,,,
1205.91245,,,,
1205.919175,,,,
1205.93775,,,,
1205.949675,,,,
1205.982975,,,,
1206.03,,,,
1206.03795,,,,
1206.048625,,,,
1206.0818,,,,
1206.101375,,,,
1206.1192,,,,
1206.1318,,,,
1206.143425,,,,
1206.155625,,,,
1206.174425,,,,
1206.1874,,,,
1206.199125,,,,
1206.20995,,,,
1206.2177,,,,
1206.23755,,,,
1206.265325,,,,
1206.281825,,,,
1206.29165,,,,
1206.305475,,,,
1206.330325,,,,
1206.35565,,,,
1206.388875,,,,
1206.420075,,,,
1206.441275,,,,
1206.4627,,,,
1206.47435,,,,
1206.48145,,,,
1206.494125,,,,
1206.511325,,,,
1206.537525,,,,
1206.571025,,,,
1206.578275,,,,
1206.584775,,,,
1206.61665,,,,
1206.63105,,,,
1206.644675,,,,
1206.6573,,,,
1206.66605,,,,
1206.676525,,,,
1206.6833,,,,
1206.700975,,,,
1206.713475,,,,
1206.725025,,,,
1206.749875,,,,
1206.7569,,,,
1206.7751,,,,
1206.79015,,,,
1206.81625,,,,
1206.835225,,,,
1206.856,,,,
1206.86615,,,,
1206.88265,,,,
1206.896675,,,,
1206.902975,,,,
1206.9141,,,,
1206.93125,,,,
1206.94405,,,,
1206.948175,,,,
1206.972925,,,,
1206.98035,,,,
1206.998525,,,,
1207.013575,,,,
1207.02055,,,,
1207.0345,,,,
1207.05045,,,,
1207.055525,,,,
1207.0693,,,,
1207.075475,,,,
1207.08225,,,,
1207.0864,,,,
1207.102925,,,,
1207.116075,,,,
1207.123925,,,,
1207.1358,,,,
1207.14165,,,,
1207.15475,,,,
1207.1732,,,,
1207.17915,,,,
1207.193275,,,,
1207.2302,,,,
1207.25095,,,,
1207.294625,,,,
1207.31645,,,,
1207.3282,,,,
1207.354175,,,,
1207.362875,,,,
1207.3756,,,,
1207.38125,,,,
1207.39685,,,,
1207.42085,,,,
1207.439725,,,,
1207.46655,,,,
1207.488,,,,
1207.510975,,,,
1207.5308,,,,
1207.5507,,,,
1207.566125,,,,
1207.573975,,,,
1207.590125,,,,
1207.603375,,,,
1207.616175,,,,
1207.64185,,,,
1207.651925,,,,
1207.663425,,,,
1207.7042,,,,
1207.7204,,,,
1207.727975,,,,
1207.73915,,,,
1207.74885,,,,
1207.759175,,,,
1207.774725,,,,
1207.7914,,,,
1207.7988,,,,
1207.807925,,,,
1207.81815,,,,
1207.835675,,,,
1207.8649,,,,
1207.892725,,,,
1207.90965,,,,
1207.925725,,,,
1207.934475,,,,
1207.940225,,,,
1207.95935,,,,
1207.968125,,,,
1207.97895,,,,
1207.984375,,,,
1207.9947,,,,
1208.002375,,,,
1208.02215,,,,
1208.04315,,,,
1208.067725,,,,
1208.07945,,,,
1208.09375,,,,
1208.104,,,,
1208.11395,,,,
1208.14165,,,,
1208.160825,,,,
1208.183575,,,,
1208.2,,,,
1208.2247,,,,
1208.24195,,,,
1208.25775,,,,
1208.277075,,,,
1208.291525,,,,
1208.31385,,,,
1208.32875,,,,
1208.3612,,,,
1208.369175,,,,
1208.4193,,,,
1208.435,,,,
1208.43985,,,,
1208.4537,,,,
1208.487825,,,,
1208.520175,,,,
1208.5518,,,,
1208.56765,,,,
1208.5821,,,,
1208.601075,,,,
1208.604025,,,,
1208.61415,,,,
1208.62215,,,,
1208.635775,,,,
1208.64825,,,,
1208.656725,,,,
1208.663725,,,,
1208.67405,,,,
1208.67935,,,,
1208.701825,,,,
1208.7246,,,,
1208.766975,,,,
1208.777225,,,,
1208.7875,,,,
1208.8057,,,,
1208.817925,,,,
1208.83705,,,,
1208.84625,,,,
1208.861875,,,,
1208.8749,,,,
1208.880675,,,,
1208.895475,,,,
1208.9093,,,,
1208.917025,,,,
1208.92715,,,,
1208.95225,,,,
1208.969925,,,,
1208.979825,,,,
1209.010425,,,,
1209.024525,,,,
1209.033175,,,,
1209.05625,,,,
1209.06195,,,,
1209.071375,,,,
1209.087825,,,,
1209.102725,,,,
1209.11225,,,,
1209.1241,,,,
1209.1357,,,,
1209.143925,,,,
1209.1609,,,,
1209.16515,,,,
1209.176025,,,,
1209.1897,,,,
1209.2068,,,,
1209.212625,,,,
1209.22965,,,,
1209.237025,,,,
1209.251325,,,,
1209.2776,,,,
1209.30445,,,,
1209.325825,,,,
1209.3579,,,,
1209.3777,,,,
1209.396775,,,,
1209.413425,,,,
1209.4342,,,,
1209.453775,,,,
1209.465325,,,,
1209.473125,,,,
1209.479175,,,,
1209.5075,,,,
1209.531525,,,,
1209.5399,,,,
1209.5468,,,,
1209.552975,,,,
1209.565125,,,,
1209.5797,,,,
1209.5886,,,,
1209.6023,,,,
1209.62005,,,,
1209.63285,,,,
1209.6424,,,,
1209.659325,,,,
1209.67705,,,,
1209.690125,,,,
1209.708125,,,,
1209.7278,,,,
1209.7399,,,,
1209.7536,,,,
1209.774775,,,,
1209.7855,,,,
1209.80775,,,,
1209.81895,,,,
1209.825,,,,
1209.8392,,,,
1209.85405,,,,
1209.871425,,,,
1209.916825,,,,
1209.936875,,,,
1209.9621,,,,
1209.979375,,,,
1209.9934,,,,
1210.006875,,,,
1210.0317,,,,
1210.04815,,,,
1210.069075,,,,
1210.088625,,,,
1210.0945,,,,
1210.126125,,,,
1210.143175,,,,
1210.1615,,,,
1210.179625,,,,
1210.220625,,,,
1210.23895,,,,
1210.2484,,,,
1210.270525,,,,
1210.309375,,,,
1210.3423,,,,
1210.3593,,,,
1210.37535,,,,
1210.39065,,,,
1210.3962,,,,
1210.41615,,,,
1210.4274,,,,
1210.4446,,,,
1210.451125,,,,
1210.464,,,,
1210.47535,,,,
1210.49675,,,,
1210.5234,,,,
1210.550425,,,,
1210.55695,,,,
1210.574475,,,,
1210.5844,,,,
1210.604725,,,,
1210.621275,,,,
1210.631375,,,,
1210.639825,,,,
1210.653125,,,,
1210.67725,,,,
1210.69975,,,,
1210.71325,,,,
1210.7256,,,,
1210.7397,,,,
1210.756625,,,,
1210.7671,,,,
1210.784375,,,,
1210.7972,,,,
1210.816775,,,,
1210.826825,,,,
1210.835575,,,,
1210.854675,,,,
1210.870025,,,,
1210.8803,,,,
1210.906975,,,,
1210.92475,,,,
1210.94295,,,,
1210.955625,,,,
1210.980425,,,,
1211.005625,,,,
1211.0225,,,,
1211.02755,,,,
1211.045575,,,,
1211.057975,,,,
1211.07465,,,,
1211.10775,,,,
1211.1268,,,,
1211.13405,,,,
1211.14655,,,,
1211.15935,,,,
1211.1713,,,,
1211.177425,,,,
1211.1935,,,,
1211.2045,,,,
1211.2106,,,,
1211.22765,,,,
1211.2438,,,,
1211.2641,,,,
1211.278875,,,,
1211.291025,,,,
1211.311575,,,,
1211.332,,,,
1211.36375,,,,
1211.394575,,,,
1211.42955,,,,
1211.445575,,,,
1211.452825,,,,
1211.520475,,,,
1211.533175,,,,
1211.5522,,,,
1211.556175,,,,
1211.571425,,,,
1211.577275,,,,
1211.6038,,,,
1211.619,,,,
1211.626175,,,,
1211.636075,,,,
1211.653925,,,,
1211.6698,,,,
1211.680775,,,,
1211.703475,,,,
1211.7087,,,,
1211.74365,,,,
1211.775025,,,,
1211.783225,,,,
1211.824625,,,,
1211.841275,,,,
1211.85795,,,,
1211.87275,,,,
1211.88145,,,,
1211.922675,,,,
1211.9361,,,,
1211.948525,,,,
1211.965425,,,,
1211.97545,,,,
1211.99065,,,,
1212.00725,,,,
1212.024725,,,,
1212.034125,,,,
1212.0932,,,,
1212.1047,,,,
1212.117875,,,,
1212.125075,,,,
1212.131725,,,,
1212.148575,,,,
1212.171725,,,,
1212.212975,,,,
1212.228475,,,,
1212.2408,,,,
1212.24875,,,,
1212.2643,,,,
1212.291875,,,,
1212.3005,,,,
1212.3211,,,,
1212.343525,,,,
1212.3615,,,,
1212.38595,,,,
1212.407825,,,,
1212.417075,,,,
1212.458425,,,,
1212.465675,,,,
1212.481125,,,,
1212.487825,,,,
1212.500025,,,,
1212.511725,,,,
1212.52925,,,,
1212.53865,,,,
1212.5822,,,,
1212.602025,,,,
1212.62095,,,,
1212.657025,,,,
1212.770575,,,,
1212.78515,,,,
1212.801625,,,,
1212.816075,,,,
1212.8464,,,,
1212.866825,,,,
1212.87945,,,,
1212.906225,,,,
1212.915875,,,,
1212.926075,,,,
1212.9357,,,,
1212.958175,,,,
1212.9607,,,,
1212.9817,,,,
1213.011475,,,,
1213.0233,,,,
1213.047675,,,,
1213.060225,,,,
1213.069075,,,,
1213.08615,,,,
1213.0983,,,,
1213.119275,,,,
1213.12515,,,,
1213.13265,,,,
1213.1658,,,,
1213.18575,,,,
1213.22115,,,,
1213.268225,,,,
1213.281775,,,,
1213.30315,,,,
1213.3206,,,,
1213.33355,,,,
1213.35655,,,,
1213.41135,,,,
1213.424275,,,,
1213.4286,,,,
1213.451375,,,,
1213.4648,,,,
1213.470325,,,,
1213.4917,,,,
1213.51245,,,,
1213.55045,,,,
1213.59235,,,,
1213.609925,,,,
1213.635925,,,,
1213.653125,,,,
1213.664125,,,,
1213.6979,,,,
1213.716025,,,,
1213.742575,,,,
1213.748075,,,,
1213.767,,,,
1213.77555,,,,
1213.79615,,,,
1213.804125,,,,
1213.8142,,,,
1213.835725,,,,
1213.8467,,,,
1213.8686,,,,
1213.8731,,,,
1213.882575,,,,
1213.895325,,,,
1213.90345,,,,
1213.91265,,,,
1213.930975,,,,
1213.943425,,,,
1213.9577,,,,
1213.9783,,,,
1214.003025,,,,
1214.030075,,,,
1214.071775,,,,
1214.087025,,,,
1214.1063,,,,
1214.116425,,,,
1214.1246,,,,
1214.164575,,,,
1214.178125,,,,
1214.1834,,,,
1214.195375,,,,
1214.208575,,,,
1214.218325,,,,
1214.228225,,,,
1214.237475,,,,
1214.244775,,,,
1214.249325,,,,
1214.261925,,,,
1214.2794,,,,
1214.28685,,,,
1214.2983,,,,
1214.304925,,,,
1214.32535,,,,
1214.3376,,,,
1214.353425,,,,
1214.365275,,,,
1214.401425,,,,
1214.424425,,,,
1214.4394,,,,
1214.450275,,,,
1214.470175,,,,
1214.49335,,,,
1214.5066,,,,
1214.533225,,,,
1214.552175,,,,
1214.5674,,,,
1214.583075,,,,
1214.598925,,,,
1214.61705,,,,
1214.633625,,,,
1214.64345,,,,
1214.65515,,,,
1214.663075,,,,
1214.67315,,,,
1214.69275,,,,
1214.7051,,,,
1214.71485,,,,
1214.734425,,,,
1214.754,,,,
1214.7638,,,,
1214.782825,,,,
1214.790525,,,,
1214.836875,,,,
1214.848875,,,,
1214.85475,,,,
1214.8674,,,,
1214.88415,,,,
1214.905925,,,,
1214.926375,,,,
1214.941825,,,,
1214.9594,,,,
1214.96955,,,,
1214.99355,,,,
1215.0098,,,,
1215.01745,,,,
1215.06885,,,,
1215.0816,,,,
1215.0882,,,,
1215.105125,,,,
1215.11385,,,,
1215.1301,,,,
1215.1371,,,,
1215.14695,,,,
1215.155575,,,,
1215.168375,,,,
1215.1802,,,,
1215.186225,,,,
1215.20265,,,,
1215.20575,,,,
1215.22235,,,,
1215.23775,,,,
1215.244575,,,,
1215.262175,,,,
1215.26855,,,,
1215.2962,,,,
1215.3114,,,,
1215.328775,,,,
1215.33775,,,,
1215.3536,,,,
1215.367475,,,,
1215.394975,,,,
1215.414325,,,,
1215.44665,,,,
1215.46955,,,,
1215.488125,,,,
1215.5019,,,,
1215.5108,,,,
1215.517925,,,,
1215.52925,,,,
1215.5478,,,,
1215.558875,,,,
1215.5766,,,,
1215.632275,,,,
1215.65715,,,,
1215.67525,,,,
1215.69855,,,,
1215.7184,,,,
1215.72955,,,,
1215.742075,,,,
1215.755325,,,,
1215.76945,,,,
1215.8567,,,,
1215.919275,,,,
1215.9408,,,,
1215.9679,,,,
1215.99005,,,,
1216.016575,,,,
1216.033375,,,,
1216.0491,,,,
1216.0573,,,,
1216.0693,,,,
1216.0888,,,,
1216.094525,,,,
1216.1069,,,,
1216.126425,,,,
1216.146925,,,,
1216.1564,,,,
1216.169075,,,,
1216.17935,,,,
1216.187625,,,,
1216.206475,,,,
1216.2122,,,,
1216.24335,,,,
1216.258075,,,,
1216.289825,,,,
1216.354175,,,,
1216.453875,,,,
1216.482175,,,,
1216.51075,,,,
1216.5641,,,,
1216.58915,,,,
1216.607675,,,,
1216.6396,,,,
1216.659375,,,,
1216.705425,,,,
1216.73245,,,,
1216.75005,,,,
1216.783825,,,,
1216.839725,,,,
1216.88565,,,,
1216.906925,,,,
1216.935275,,,,
1216.96545,,,,
1216.9924,,,,
1217.011525,,,,
1217.04625,,,,
1217.060075,,,,
1217.0812,,,,
1217.11705,,,,
1217.444125,,,,
1217.61805,,,,
1217.641225,,,,
1217.70175,,,,
1217.746875,,,,
1217.7777,,,,
1217.8822,,,,
1217.9327,,,,
1217.995275,,,,
1218.023575,,,,
1218.090325,,,,
1218.105,,,,
1218.1227,,,,
1218.13275,,,,
1218.146375,,,,
1218.155375,,,,
1218.179225,,,,
1218.2099,,,,
1218.219325,,,,
1218.22595,,,,
1218.239375,,,,
1218.261975,,,,
1218.266625,,,,
1218.2744,,,,
1218.298325,,,,
1218.314225,,,,
1218.341275,,,,
1218.3539,,,,
1218.406325,,,,
1218.4365,,,,
1218.464625,,,,
1218.483225,,,,
1218.514975,,,,
1218.53065,,,,
1218.564325,,,,
1218.582525,,,,
1218.590575,,,,
1218.606275,,,,
1218.618225,,,,
1218.6319,,,,
1218.65365,,,,
1218.6809,,,,
1218.698725,,,,
1218.7099,,,,
1218.7275,,,,
1218.74275,,,,
1218.758825,,,,
1218.766275,,,,
1218.78815,,,,
1218.835375,,,,
1218.840425,,,,
1218.85095,,,,
1218.946425,,,,
1218.967575,,,,
1218.9941,,,,
1219.044875,,,,
1219.052,,,,
1219.07295,,,,
1219.11495,,,,
1219.1233,,,,
1219.133025,,,,
1219.160375,,,,
1219.21085,,,,
1219.239575,,,,
1219.263125,,,,
1219.294525,,,,
1219.341325,,,,
1219.367825,,,,
1219.379375,,,,
1219.423775,,,,
1219.4557,,,,
1219.498375,,,,
1219.544325,,,,
1219.57075,,,,
1219.6277,,,,
1219.6427,,,,
1219.65135,,,,
1219.6761,,,,
1219.6986,,,,
1219.70595,,,,
1219.721575,,,,
1219.74225,,,,
1219.796525,,,,
1219.852325,,,,
1219.8652,,,,
1219.889475,,,,
1219.9213,,,,
1219.948575,,,,
1219.96095,,,,
1219.976275,,,,
1220.0166,,,,
1220.025975,,,,
1220.0555,,,,
1220.0797,,,,
1220.10005,,,,
1220.132625,,,,
1220.21465,,,,
1220.247475,,,,
1220.281975,,,,
1220.290675,,,,
1220.307975,,,,
1220.319725,,,,
1220.34635,,,,
1220.373225,,,,
1220.39145,,,,
1220.40315,,,,
1220.4184,,,,
1220.4324,,,,
1220.4503,,,,
1220.47455,,,,
1220.4966,,,,
1220.536275,,,,
1220.5974,,,,
1220.60625,,,,
1220.640175,,,,
1220.66335,,,,
1220.675975,,,,
1220.694325,,,,
1220.73395,,,,
1220.750825,,,,
1220.785025,,,,
1220.8489,,,,
1220.8723,,,,
1220.878975,,,,
1220.892725,,,,
1220.90675,,,,
1220.93135,,,,
1220.94695,,,,
1220.964975,,,,
1220.986975,,,,
1221.010275,,,,
1221.016625,,,,
1221.02425,,,,
1221.03535,,,,
1221.049725,,,,
1221.0649,,,,
1221.07755,,,,
1221.09015,,,,
1221.116725,,,,
1221.129425,,,,
1221.1454,,,,
1221.182375,,,,
1221.1919,,,,
1221.203575,,,,
1221.22295,,,,
1221.25555,,,,
1221.296175,,,,
1221.324075,,,,
1221.341225,,,,
1221.349925,,,,
1221.37525,,,,
1221.386775,,,,
1221.40035,,,,
1221.413575,,,,
1221.42595,,,,
1221.429325,,,,
1221.445325,,,,
1221.455875,,,,
1221.472025,,,,
1221.48315,,,,
1221.48925,,,,
1221.5171,,,,
1221.520975,,,,
1221.5345,,,,
1221.549025,,,,
1221.560325,,,,
1221.573525,,,,
1221.6016,,,,
1221.6119,,,,
1221.6229,,,,
1221.633975,,,,
1221.6715,,,,
1221.746275,,,,
1221.7603,,,,
1221.774475,,,,
1221.785825,,,,
1221.7946,,,,
1221.820725,,,,
1221.82855,,,,
1221.849925,,,,
1221.865025,,,,
1221.876325,,,,
1221.8997,,,,
1221.91855,,,,
1221.953725,,,,
1221.96325,,,,
1221.97595,,,,
1221.99215,,,,
1222.033325,,,,
1222.063075,,,,
1222.07175,,,,
1222.08765,,,,
1222.09725,,,,
1222.1032,,,,
1222.112975,,,,
1222.135275,,,,
1222.165,,,,
1222.20095,,,,
1222.23075,,,,
1222.250525,,,,
1222.25965,,,,
1222.275025,,,,
1222.2875,,,,
1222.30955,,,,
1222.316625,,,,
1222.331725,,,,
1222.366425,,,,
1222.374475,,,,
1222.400925,,,,
1222.431875,,,,
1222.447775,,,,
1222.46155,,,,
1222.4851,,,,
1222.501,,,,
1222.51815,,,,
1222.5296,,,,
1222.5402,,,,
1222.5697,,,,
1222.58925,,,,
1222.597825,,,,
1222.606375,,,,
1222.620875,,,,
1222.6385,,,,
1222.674225,,,,
1222.691825,,,,
1222.70715,,,,
1222.7525,,,,
1222.77455,,,,
1222.792475,,,,
1222.8061,,,,
1222.818325,,,,
1222.8474,,,,
1222.85185,,,,
1222.862925,,,,
1222.8803,,,,
1222.889375,,,,
1222.906175,,,,
1222.91935,,,,
