SPK_SPKC01a (inhibited),SPK_SPKC03a (excitation + inhibition),SPK_SPKC04a (excited),SPK_SPKC04b (inhibited),SPK_SPKC08a (inhibition + excitation),SPK_SPKC09a (excitation + inhibition),SPK_SPKC09b (no effect),SPK_SPKC12a (weak inhibition),SPK_SPKC16a (excited),SPK_SPKC16b (excited)
1460.967025,,,856.42085,2783.69895,1616.89685,,1859.199575,,1864.93905
1461.1729,,,856.47475,2783.748225,1616.90085,,1859.371575,,1864.9566
1461.20915,,,856.5326,2783.772325,1616.94085,,1859.398075,,1864.969275
1461.2981,,,856.589225,2783.8568,1617.000025,,1859.64085,,1865.067475
1461.679925,,,856.651125,2783.909675,1617.0464,,1859.692125,,1865.07935
1461.7674,,,856.733975,2783.96485,1617.096225,,1859.957325,,1865.099375
1461.91485,,,856.824475,2784.3829,1617.123075,,1860.002725,,1865.165275
1462.15935,,,856.867375,2784.404075,1617.166125,,1860.22995,,1865.1806
1462.2091,,,856.9072,2784.472525,1617.1798,,1860.462875,,1865.244725
1462.444875,,,856.9554,2784.50655,1617.1958,,1860.503725,,1865.28565
1462.462825,,,857.160925,2784.9904,1617.287575,,1860.5328,,1865.4294
1462.521625,,,857.23485,2785.051925,1617.3019,,1860.815575,,1865.47855
1462.6808,,,857.33075,2785.124825,1617.514175,,1861.14955,,1865.48665
1462.73675,,,857.377275,2785.1316,1617.694375,,1861.41445,,1865.602775
1462.788375,,,857.493725,2785.45725,1617.7447,,1861.622775,,1865.74425
1463.10625,,,857.6408,2785.5071,1617.814325,,1861.969325,,1865.7879
1463.162925,,,857.692275,2785.794725,1617.835525,,1862.3768,,1865.827625
1463.19455,,,857.733475,2785.83925,1617.872275,,1862.43175,,1865.84745
1463.555275,,,857.817675,2786.393375,1617.881625,,1862.55635,,1865.883
1463.669225,,,857.922825,2786.436525,1617.9167,,1863.3503,,1865.92055
1463.681625,,,858.028975,2786.582625,1618.0936,,1863.59795,,1866.022275
1463.725125,,,858.08365,2786.644325,1618.119825,,1863.670525,,1866.18835
1463.8332,,,858.145,2787.418475,1618.14305,,1863.805725,,1866.28285
1464.011125,,,858.366725,2787.5085,1618.2166,,1863.876325,,1866.32455
1464.0143,,,858.42915,2787.841975,1618.33345,,1864.152725,,1866.35035
1464.0393,,,858.542675,2787.876475,1618.421775,,1864.16305,,1866.365325
1464.06285,,,858.604825,2787.980875,1618.4761,,1864.171525,,1866.429875
1464.4397,,,858.650075,2788.032275,1618.51245,,1864.265,,1866.4513
1464.646325,,,858.699325,2788.20595,1618.537,,1864.41265,,1866.4668
1464.840225,,,858.795625,2788.659325,1618.557875,,1864.440075,,1866.501375
1464.91895,,,858.8207,2788.96085,1618.662175,,1864.59905,,1866.504025
1464.9457,,,858.929575,2789.027575,1618.758475,,1864.67745,,1866.537625
1465.0967,,,858.980175,2789.03565,1619.0239,,1864.718425,,1866.56755
1465.34515,,,859.036025,2789.077575,1619.074775,,1864.8385,,1866.621575
1465.480475,,,859.0829,2789.102475,1619.078175,,1864.888575,,1866.674075
1465.595775,,,859.184425,2789.225625,1619.1498,,1864.941975,,1866.718325
1465.63865,,,859.2201,2789.2967,1619.160425,,1865.055275,,1866.745525
1465.6668,,,859.269825,2789.37545,1619.396875,,1865.0614,,1866.753275
1465.670375,,,859.320925,2789.511375,1619.616125,,1865.114,,1866.829625
1465.711475,,,859.400975,2790.052225,1619.62455,,1865.225775,,1866.847925
1466.014675,,,859.44735,2790.05345,1619.653275,,1865.2618,,1866.877225
1466.5738,,,859.479975,2790.095925,1619.667275,,1865.5412,,1866.892175
1466.990625,,,859.52575,2790.098125,1619.684275,,1865.6396,,1866.916975
1467.06125,,,859.606,2790.2036,1619.69155,,1865.691275,,1867.01655
1467.099725,,,859.65955,2790.3529,1619.73285,,1865.724075,,1867.08065
1467.214325,,,859.709875,2790.360575,1619.741475,,1865.83415,,1867.109475
1467.35155,,,859.759625,2790.36875,1619.80895,,1866.355025,,1867.18845
1467.7494,,,859.792175,2790.703925,1619.872575,,1866.701175,,1867.32285
1467.883825,,,859.891875,2791.22365,1619.99885,,1866.72205,,1867.519825
1467.942175,,,859.954375,2791.407,1620.033475,,1866.749175,,1867.58255
1468.118775,,,859.990025,2791.61845,1620.203275,,1866.8089,,1867.58585
1468.1298,,,860.0105,2791.724225,1620.24735,,1866.930175,,1867.7741
1468.217175,,,860.043925,2791.76555,1620.26915,,1867.000275,,1867.830725
1468.420525,,,860.0938,2791.8806,1620.277525,,1867.538525,,1867.927425
1468.5117,,,860.227025,2792.00625,1620.302825,,1867.558375,,1868.158275
1468.6521,,,860.298525,2792.1448,1620.3288,,1867.75105,,1868.28365
1468.771525,,,860.34885,2792.356425,1620.369775,,1867.80315,,1868.326825
1468.796125,,,860.52415,2792.36035,1620.41095,,1867.881825,,1868.36385
1468.89705,,,860.66275,2792.39405,1620.433225,,1868.1438,,1868.420225
1468.969725,,,860.70485,2792.604625,1620.4693,,1868.18635,,1868.534725
1469.077625,,,860.747025,2792.9767,1620.47245,,1868.4732,,1868.806875
1469.307225,,,860.8405,2793.0789,1620.572575,,1868.80935,,1868.854075
1469.335575,,,860.9406,2793.10475,1620.6893,,1869.2388,,1868.903875
1469.383075,,,860.9819,2793.155975,1620.832,,1869.25355,,1869.026475
1469.40025,,,861.09515,2793.313625,1620.860175,,1869.495325,,1869.1051
1469.7111,,,861.119075,2793.5243,1620.87425,,1869.51035,,1869.1228
1469.83025,,,861.13635,2793.64555,1620.911825,,1869.762125,,1869.206875
1470.04205,,,861.18555,2793.97075,1620.922875,,1869.9191,,1869.22775
1470.4715,,,861.21635,2794.086925,1620.938525,,1869.976125,,1869.235025
1470.76435,,,861.29695,2794.496925,1620.944875,,1870.0993,,1869.3996
1470.99825,,,861.3357,2794.52015,1620.98705,,1870.3612,,1869.511675
1471.387325,,,861.38305,2794.58575,1621.02475,,1870.490325,,1869.5647
1471.510925,,,861.44655,2794.965775,1621.138275,,1871.0051,,1869.68255
1471.560475,,,861.4833,2795.032675,1621.249375,,1871.031925,,1869.7623
1471.58605,,,861.5506,2795.166775,1621.301425,,1871.153775,,1869.815425
1471.6365,,,861.6056,2795.3327,1621.36325,,1871.542975,,1869.91665
1472.017025,,,861.656025,2795.3586,1621.3701,,1871.67855,,1869.94615
1472.042825,,,861.808675,2795.415075,1621.3929,,1871.75815,,1869.9484
1472.2599,,,861.84265,2795.505725,1621.4191,,1871.78375,,1869.963375
1472.5555,,,862.048,2795.554275,1621.48395,,1871.8397,,1870.03105
1472.674675,,,862.167225,2795.62745,1621.51765,,1871.94195,,1870.233275
1472.745575,,,862.21995,2795.6412,1621.528425,,1872.067525,,1870.26255
1472.800725,,,862.249225,2795.92705,1621.686475,,1872.1783,,1870.38005
1472.91375,,,862.29115,2796.075625,1621.739725,,1872.47175,,1870.432175
1473.016525,,,862.32445,2796.311225,1621.782275,,1872.561725,,1870.5664
1473.207175,,,862.352475,2796.449225,1621.817825,,1872.584325,,1870.742175
1473.5607,,,862.378175,2796.709475,1621.8413,,1872.600325,,1870.77385
1474.001525,,,862.409575,2796.903775,1621.863075,,1872.61585,,1870.80385
1474.46285,,,862.438925,2796.93825,1621.953875,,1872.8395,,1870.813475
1474.705975,,,862.47125,2796.9794,1622.014125,,1873.236425,,1871.093625
1474.77765,,,862.555075,2797.0526,1622.055375,,1873.283825,,1871.131675
1474.8006,,,862.6077,2797.100775,1622.2009,,1873.355525,,1871.2034
1474.87745,,,862.7047,2797.53595,1622.24095,,1873.576725,,1871.2818
1474.9467,,,862.767725,2797.73145,1622.395775,,1873.723175,,1871.354675
1475.499,,,862.79495,2797.939775,1622.399175,,1874.33145,,1871.470325
1475.70045,,,862.826925,2798.08215,1622.420975,,1874.451325,,1871.52075
1476.058025,,,862.86745,2798.1451,1622.424175,,1874.52425,,1871.52605
1476.33335,,,862.959125,2798.2335,1622.427375,,1874.680275,,1871.59415
1476.5857,,,863.0639,2798.26135,1622.455,,1874.753275,,1871.80415
1476.67665,,,863.212575,2798.3298,1622.561,,1874.8561,,1871.911775
1476.971325,,,863.274125,2798.375475,1622.667,,1874.89335,,1872.137025
1476.989725,,,863.362275,2798.3982,1622.8291,,1875.144225,,1872.14845
1477.0277,,,863.4481,2798.90745,1622.8443,,1875.1545,,1872.22915
1477.0456,,,863.503,2799.0602,1622.891925,,1875.219475,,1872.328475
1477.140275,,,863.5412,2799.29565,1622.914125,,1875.61255,,1872.535625
1477.27815,,,863.60695,2799.49445,1622.950175,,1875.902275,,1872.547675
1477.427775,,,863.6714,2799.811075,1622.965525,,1875.98325,,1872.63065
1477.512725,,,863.707275,2799.956625,1623.0107,,1876.032025,,1872.7117
1477.573975,,,863.7335,2800.076675,1623.032475,,1876.293075,,1872.7192
1477.792875,,,863.774975,2800.30415,1623.0687,,1876.776075,,1872.895375
1478.148,,,863.8123,2800.53315,1623.087575,,1877.122,,1873.066
1478.22175,,,863.842425,2800.955725,1623.106675,,1877.6149,,1873.07765
1478.2475,,,863.884025,2801.1648,1623.138675,,1877.639625,,1873.1075
1478.3164,,,864.02135,2801.315975,1623.165125,,1877.907525,,1873.2366
1478.37525,,,864.06695,2801.39405,1623.215975,,1877.9355,,1873.371525
1478.439025,,,864.114525,2801.48115,1623.292975,,1877.954425,,1873.387775
1478.463675,,,864.200275,2801.52155,1623.352075,,1878.045075,,1873.410625
1478.61195,,,864.302,2801.5303,1623.376675,,1878.32375,,1873.48035
1478.643675,,,864.369775,2801.677875,1623.5008,,1878.402725,,1873.489525
1478.659725,,,864.398425,2801.835475,1623.5849,,1878.691575,,1873.507975
1478.7751,,,864.428,2802.07385,1623.60225,,1878.709275,,1873.612425
1478.922525,,,864.47185,2802.55835,1623.627725,,1878.951575,,1873.6872
1479.028775,,,864.508775,2802.672725,1623.670875,,1879.14845,,1873.756375
1479.040525,,,864.5406,2802.87955,1623.760975,,1879.45065,,1873.76855
1479.09385,,,864.556575,2802.986,1623.763275,,1879.494575,,1873.809775
1479.192275,,,864.68545,2803.08565,1623.77425,,1879.54575,,1873.885925
1479.2536,,,864.72205,2803.428575,1623.831325,,1879.570025,,1874.068125
1479.2716,,,864.76185,2803.58485,1623.880525,,1879.820625,,1874.081425
1479.27995,,,864.867025,2803.745225,1624.00065,,1879.862825,,1874.273275
1479.4005,,,864.96225,2803.763675,1624.085525,,1879.866125,,1874.45135
1479.517475,,,865.008075,2803.7975,1624.088725,,1879.947725,,1874.83225
1479.8448,,,865.0495,2804.2174,1624.18055,,1879.9791,,1874.933975
1479.870925,,,865.145625,2804.275725,1624.22565,,1880.0305,,1874.990675
1479.8914,,,865.231775,2804.4995,1624.240125,,1880.35405,,1875.44555
1480.0175,,,865.397725,2804.577125,1624.26285,,1880.3677,,1875.71155
1480.1088,,,865.416175,2805.637775,1624.396375,,1880.3993,,1875.7727
1480.143075,,,865.496125,2805.82,1624.4563,,1880.72215,,1875.91565
1480.1536,,,865.5666,2805.97485,1624.459875,,1880.79575,,1875.93375
1480.371075,,,865.591975,2806.188375,1624.538075,,1880.823825,,1875.950525
1480.4356,,,865.75125,2806.205875,1624.59575,,1880.910925,,1876.050825
1480.46915,,,865.811225,2806.25255,1624.719525,,1881.005725,,1876.158525
1480.509775,,,865.933475,2806.283975,1624.802375,,1881.176,,1876.3142
1480.716675,,,866.1046,2806.397575,1624.8274,,1881.26135,,1876.36575
1481.021775,,,866.1571,2806.411425,1625.143425,,1881.3242,,1876.64805
1481.451375,,,866.2302,2806.4348,1625.200425,,1881.38545,,1876.7674
1481.48965,,,866.27155,2806.479575,1625.220575,,1881.438975,,1877.259825
1481.684375,,,866.322225,2806.7258,1625.22655,,1881.46145,,1877.61435
1481.832175,,,866.3629,2806.7337,1625.243375,,1881.539125,,1877.7689
1481.94875,,,866.395275,2806.828825,1625.25825,,1881.546925,,1877.825425
1482.029575,,,866.423575,2806.897375,1625.3605,,1881.569075,,1878.3405
1482.080675,,,866.451125,2807.07445,1625.409025,,1881.597475,,1878.429375
1482.13105,,,866.59125,2807.35165,1625.4877,,1881.805375,,1878.585775
1482.38225,,,866.6211,2807.464525,1625.55025,,1881.987525,,1878.7093
1482.490075,,,866.646325,2807.488275,1625.644075,,1882.11785,,1879.0432
1482.617325,,,866.696425,2807.5292,1625.683275,,1882.38675,,1879.14285
1482.809,,,866.779275,2807.674275,1625.69985,,1882.54955,,1879.32505
1482.815825,,,866.811875,2808.157625,1625.719475,,1882.6267,,1879.5271
1482.851225,,,866.860225,2808.3201,1625.729125,,1882.70805,,1879.6751
1482.913675,,,866.898725,2808.432,1625.80945,,1883.2053,,1879.759375
1482.9475,,,866.936675,2808.5201,1625.850625,,1883.23145,,1879.88065
1482.9857,,,866.967475,2808.535325,1626.081875,,1883.81965,,1880.3993
1483.370825,,,866.9969,2808.57585,1626.127,,1883.936525,,1880.512775
1483.406875,,,867.024175,2808.598625,1626.1527,,1884.00525,,1880.6007
1483.489925,,,867.05485,2808.78845,1626.2019,,1884.175375,,1880.652325
1483.563,,,867.131,2809.0194,1626.24545,,1884.511325,,1880.681
1483.67555,,,867.2545,2809.113175,1626.337275,,1884.841775,,1880.741
1483.929675,,,867.30255,2809.208925,1626.602375,,1884.8904,,1880.76265
1484.21255,,,867.373825,2809.414025,1626.63495,,1884.99095,,1880.929975
1484.9091,,,867.43485,2809.472,1626.648125,,1885.02805,,1881.180475
1485.101725,,,867.47715,2809.4857,1626.6929,,1885.158625,,1881.2615
1485.189975,,,867.515175,2809.852125,1626.8531,,1885.378825,,1881.297125
1485.3086,,,867.596625,2809.910875,1626.951625,,1885.535825,,1881.325825
1485.373725,,,867.66395,2810.029725,1626.989425,,1885.822225,,1881.676
1485.385825,,,867.700775,2810.23965,1627.0113,,1885.938325,,1881.91895
1485.4464,,,867.816975,2810.867025,1627.015275,,1886.602325,,1881.969525
1485.454625,,,867.86165,2811.08435,1627.020175,,1886.669775,,1882.516775
1485.7979,,,867.864575,2811.1797,1627.041625,,1886.70075,,1882.8648
1486.309175,,,867.897375,2811.190075,1627.059475,,1886.848275,,1883.01905
1486.3626,,,867.921425,2811.29045,1627.44735,,1887.27675,,1883.043875
1486.376175,,,867.9322,2811.597775,1627.477425,,1887.299725,,1883.236925
1486.41475,,,868.098525,2811.6071,1627.495075,,1887.38675,,1883.388625
1486.4867,,,868.12305,2811.771725,1627.504,,1887.631975,,1883.6297
1486.749475,,,868.223,2811.8946,1627.532625,,1888.020525,,1883.68445
1486.76495,,,868.225475,2812.62025,1628.20165,,1888.049875,,1883.748275
1487.4286,,,868.2463,2812.887225,1628.250975,,1888.076575,,1883.82475
1487.524025,,,868.270075,2813.1251,1628.43525,,1888.2698,,1883.860975
1487.596525,,,868.32715,2813.39385,1628.4996,,1888.4257,,1883.9319
1487.654525,,,868.402925,2813.590575,1628.7599,,1888.463925,,1883.954625
1487.800725,,,868.471875,2814.371275,1628.851575,,1888.581675,,1884.3196
1487.825675,,,868.504075,2814.526025,1628.909375,,1888.816725,,1884.526175
1487.84335,,,868.54775,2814.980075,1628.937475,,1888.8855,,1884.598125
1488.062225,,,868.574075,2816.00555,1629.1995,,1889.007675,,1884.990975
1488.35245,,,868.60445,2816.1413,1629.24285,,1889.057,,1885.295925
1488.45775,,,868.680975,2816.6449,1629.2572,,1889.1003,,1885.39115
1488.637275,,,868.7576,2816.75855,1629.31185,,1889.114375,,1885.442625
1488.8729,,,868.82475,2816.9199,1629.427575,,1889.130925,,1885.58645
1488.95985,,,868.8523,2817.063225,1629.535875,,1889.25015,,1885.6325
1489.10245,,,868.88165,2817.134575,1629.65075,,1889.331375,,1885.690175
1489.206925,,,868.904675,2817.193725,1629.686025,,1889.35985,,1886.38765
1489.6616,,,868.947475,2817.25795,1629.709225,,1889.38255,,1886.6427
1490.577,,,869.0699,2817.270325,1629.74765,,1889.46555,,1886.9316
1490.6858,,,869.3371,2817.6454,1629.7729,,1889.67135,,1887.414125
1491.18245,,,869.408225,2817.687975,1629.854225,,1889.699675,,1887.41865
1491.19215,,,869.4488,2818.091825,1629.928075,,1889.862525,,1887.7657
1491.34415,,,869.499,2818.178175,1630.009925,,1889.8665,,1887.99285
1491.547625,,,869.542,2818.206475,1630.0648,,1889.9163,,1888.53135
1491.6297,,,869.578675,2818.2942,1630.12375,,1889.9853,,1888.54965
1491.907175,,,869.62175,2818.479925,1630.12665,,1890.059525,,1888.7752
1491.91785,,,869.735075,2818.625175,1630.1909,,1890.092775,,1888.9175
1491.92515,,,869.7595,2819.0121,1630.2821,,1890.11445,,1889.108525
1491.989325,,,869.877425,2819.163075,1630.304375,,1890.119575,,1889.191125
1492.321925,,,870.00875,2819.452825,1630.457925,,1890.158625,,1889.35985
1492.349125,,,870.0449,2819.8492,1630.51105,,1890.30425,,1889.461275
1492.38675,,,870.103425,2819.9072,1630.56045,,1890.633275,,1889.516775
1492.809125,,,870.166025,2819.940775,1630.8679,,1890.73445,,1889.53625
1493.71025,,,870.21155,2819.9596,1630.887175,,1890.79925,,1889.782375
1493.780075,,,870.269225,2820.049725,1630.8975,,1890.85165,,1889.908925
1494.212825,,,870.294775,2820.17195,1630.9482,,1890.956725,,1889.983875
1494.617075,,,870.3375,2820.4416,1630.982975,,1891.14665,,1890.872375
1494.88255,,,870.446575,2820.83045,1630.997775,,1891.229,,1891.08375
1494.917025,,,870.465175,2821.330925,1631.01565,,1891.28165,,1891.205475
1494.989025,,,870.527225,2821.458625,1631.061725,,1891.4192,,1891.808125
1495.018475,,,870.678175,2821.7575,1631.1033,,1891.48155,,1891.868325
1495.053925,,,870.717075,2822.421575,1631.1773,,1891.763375,,1892.054575
1495.298275,,,870.740825,2822.60515,1631.237375,,1891.79725,,1892.122325
1495.35145,,,870.832125,2822.653825,1631.31465,,1891.838275,,1892.202325
1495.62685,,,870.9117,2822.898575,1631.494325,,1891.8683,,1893.28555
1495.66165,,,870.94315,2823.0007,1631.5437,,1891.9173,,1893.7531
1495.7294,,,871.00575,2823.129175,1631.5638,,1891.957675,,1894.2111
1495.9963,,,871.15415,2823.210575,1631.5673,,1892.0243,,1894.255475
1495.998175,,,871.192375,2823.421675,1631.58495,,1892.0735,,1894.3424
1496.168025,,,871.28685,2823.52475,1631.586675,,1892.09065,,1894.754075
1496.374425,,,871.372175,2824.3232,1631.606775,,1892.10245,,1894.816075
1496.43205,,,871.44235,2824.3332,1631.62685,,1892.1042,,1894.993325
1496.549075,,,871.51865,2824.794725,1631.661875,,1892.122125,,1895.4974
1496.82795,,,871.572125,2824.92495,1631.713425,,1892.14595,,1896.017475
1497.14285,,,871.63195,2824.940925,1631.795825,,1892.160575,,1896.3309
1497.240325,,,871.6806,2825.705375,1631.8258,,1892.2023,,1896.4265
1497.2691,,,871.720525,2825.75305,1631.9012,,1892.223175,,1896.5802
1497.36835,,,871.768775,2826.085375,1632.06405,,1892.245475,,1896.5855
1497.5098,,,871.95945,2826.451675,1632.21525,,1892.249625,,1896.6661
1497.600275,,,871.99355,2826.465975,1632.493175,,1892.3883,,1897.462875
1497.637075,,,872.039875,2826.569775,1632.51035,,1892.709025,,1898.1584
1497.675325,,,872.09115,2826.672125,1632.552575,,1892.7294,,1898.2161
1497.682325,,,872.14255,2826.858475,1632.5542,,1892.75205,,1898.488675
1498.003325,,,872.2376,2827.0102,1632.566225,,1892.951825,,1898.550775
1498.1792,,,872.2949,2827.01645,1632.5836,,1893.05035,,1898.725975
1498.2594,,,872.435525,2827.223225,1632.59675,,1893.1755,,1898.786775
1498.76665,,,872.47155,2827.29655,1632.738525,,1893.202,,1898.82215
1498.83165,,,872.6431,2827.4604,1632.753325,,1893.2818,,1898.8853
1498.919325,,,872.7096,2827.83035,1633.005625,,1893.512225,,1899.0693
1499.301525,,,872.7668,2828.347825,1633.0618,,1893.679825,,1899.2558
1499.598925,,,872.8126,2828.473925,1633.22745,,1893.76365,,1899.8841
1499.6197,,,872.867425,2828.585375,1633.261025,,1893.81835,,1899.900125
1499.712075,,,872.98085,2828.718875,1633.370225,,1893.83215,,1899.997975
1499.7255,,,873.022125,2828.8472,1633.422025,,1894.1381,,1900.2786
1499.85045,,,873.059675,2829.062175,1633.532775,,1894.190425,,1900.495725
1499.88175,,,873.10565,2829.1467,1633.68175,,1894.235025,,1900.745925
1499.90085,,,873.155775,2829.2629,1633.7534,,1894.289725,,1900.9299
1500.232225,,,873.207475,2829.3889,1633.804375,,1894.309775,,1900.9381
1500.3275,,,873.24255,2829.527475,1633.840925,,1894.642325,,1901.300875
1500.3603,,,873.3555,2829.616275,1633.863325,,1894.80815,,1901.449275
1500.41805,,,873.4288,2829.8776,1633.945525,,1894.8136,,1901.48615
1500.4388,,,873.521825,2830.09015,1633.968375,,1894.933875,,1901.58295
1500.45275,,,873.561975,2830.3515,1634.20825,,1895.1159,,1901.768375
1500.479425,,,873.60225,2830.45145,1634.3356,,1895.3221,,1901.871725
1500.561125,,,873.6047,2830.5518,1634.384,,1895.35535,,1901.9086
1500.7163,,,873.63415,2830.58865,1634.385675,,1895.433675,,1901.9139
1500.7506,,,873.665775,2830.98735,1634.405375,,1895.484225,,1902.607875
1500.80985,,,873.70275,2831.356175,1634.459125,,1895.628375,,1903.20785
1500.828975,,,873.7511,2831.461075,1634.53835,,1895.80145,,1903.6094
1500.85635,,,873.79515,2831.53165,1634.581975,,1895.8843,,1904.26965
1500.92465,,,873.8726,2832.353525,1634.8218,,1896.153,,1904.309825
1501.01105,,,873.9906,2833.0234,1634.84975,,1896.640225,,1904.979925
1501.1149,,,874.025725,2833.3584,1634.871425,,1896.753175,,1904.9909
