SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC09a
19.939275,70.661375,28.679275
19.95555,70.6905,28.82005
19.984375,70.7101,28.86795
20.002,70.7638,29.006025
20.01815,70.8156,29.033425
20.044575,70.841425,29.03965
20.0663,70.8831,29.06015
20.085925,70.95745,29.0734
20.11815,71.05045,29.088175
20.136675,71.152775,29.09845
20.156625,71.211225,29.10715
20.1892,71.35415,29.14125
20.214675,71.410075,29.158975
20.238125,71.430825,29.20425
20.26425,71.622175,29.23745
20.294725,71.658175,29.3071
20.326775,71.694225,29.375975
20.349,71.75945,29.384325
20.372925,71.8119,29.474375
20.390875,71.83975,29.580275
20.4069,71.869225,29.6
20.42515,71.885825,29.6222
20.440625,71.932525,29.632225
20.444,72.000275,29.6432
20.469375,72.123975,29.65085
20.481075,72.1543,29.69675
20.512,72.169,29.704625
20.538425,72.188,29.719625
20.558425,72.24875,29.7406
20.57645,72.31675,29.74935
20.5922,72.36305,29.777325
20.62305,72.4279,29.83025
20.64105,72.49235,29.98125
20.65355,72.5571,30.050925
20.65945,72.57065,30.137
20.693375,72.717375,30.1737
20.712025,72.819975,30.201225
20.736975,72.8369,30.229575
20.7524,72.915675,30.283175
20.77395,72.95975,30.297075
20.78625,73.115975,30.342225
20.7951,73.149175,30.35465
20.814275,73.17355,30.51275
20.966875,73.202875,30.634925
20.974675,73.290925,30.679275
20.99395,73.3061,30.698775
21.011325,73.35335,30.789425
21.043975,73.390625,30.825075
21.065675,73.620175,30.8403
21.1083,73.786225,30.912525
21.168525,73.8014,30.9715
21.194475,73.905575,31.016825
21.2124,73.97765,31.083825
21.243325,74.093775,31.095425
21.2673,74.179025,31.26115
21.28815,74.306975,31.3222
21.321825,74.344025,31.377975
21.3476,74.361475,31.4144
21.37185,74.415475,31.48415
21.3892,74.476375,31.54395
21.413675,74.529425,31.5562
21.43465,74.55535,31.58415
21.464825,74.582975,31.6188
21.4947,74.61355,31.6331
21.533575,74.760425,31.64805
21.5619,74.81975,31.698325
21.597875,74.92045,31.722975
21.62065,74.9634,31.7498
21.6399,74.975725,31.76905
21.657525,74.988325,31.80955
21.681225,75.01095,31.84015
21.71005,75.033575,31.94255
21.75255,75.077425,31.9597
21.76765,75.089125,32.0011
21.7976,75.12825,32.05145
21.849025,75.253375,32.19245
21.870875,75.50875,32.248425
21.878925,75.54225,32.25755
21.9119,75.671625,32.3801
21.9237,75.80705,32.406225
21.9596,75.904575,32.420425
21.979125,76.05265,32.445675
22.009075,76.1871,32.474775
22.034725,76.368975,32.48695
22.0536,76.46435,32.495125
22.074475,76.570475,32.6898
22.101525,76.6464,32.7452
22.1228,76.658575,32.78225
22.197025,76.77575,32.794475
22.228225,76.83645,32.80605
22.2539,76.9077,32.82285
22.285775,76.98505,32.8348
22.312525,76.99555,32.85745
22.334225,77.00515,32.870725
22.3501,77.016175,32.881375
22.3743,77.143125,32.90945
22.41325,77.233775,32.923375
22.432625,77.2779,32.990725
22.44905,77.50615,33.025575
22.48835,77.74565,33.053075
22.5121,77.895975,33.066575
22.5431,77.96475,33.077375
22.5665,77.991825,33.086275
22.5996,78.03305,33.099925
22.63195,78.048925,33.13305
22.661175,78.13345,33.170475
22.6764,78.184775,33.1872
22.702525,78.196025,33.264775
22.7235,78.236875,33.34605
22.7438,78.405775,33.4299
22.76135,78.74705,33.49735
22.784325,78.8258,33.552375
22.81055,79.06645,33.5603
22.837775,79.075625,33.58115
22.871375,79.14585,33.635825
22.896,79.295075,33.6548
22.924375,79.41245,33.814
22.95655,79.517925,33.883175
22.9943,79.9017,33.89255
23.03085,79.9266,33.901975
23.0699,79.990925,33.9121
23.09175,80.0748,33.973475
23.1231,80.17195,34.0014
23.14225,80.18215,34.197075
23.1785,80.2614,34.27825
23.219975,80.29555,34.30625
23.248775,80.387625,34.324275
23.271675,80.40745,34.347175
23.29755,80.429825,34.36975
23.3224,80.5553,34.384725
23.352425,80.62995,34.397225
23.3842,80.68535,34.439575
23.413675,80.766375,34.4506
23.4519,80.894325,34.460175
23.49275,80.9677,34.4733
23.537,80.981925,34.483025
23.561475,81.01165,34.503525
