SPK_SPKC03a (excited),SPK_SPKC05a (no effect),SPK_SPKC05b (no effect),SPK_SPKC06b (no effect),SPK_SPKC08a (short inhibition),SPK_SPKC13a (no effect),SPK_SPKC14a (no effect)
,,236.123425,,237.35375,,
,,236.131525,,237.36215,,
,,236.13955,,237.374175,,
,,236.149625,,237.3786,,
,,236.199075,,237.387275,,
,,236.210725,,237.39615,,
,,236.23065,,237.40435,,
,,236.275775,,237.41025,,
,,236.3036,,237.421475,,
,,236.3165,,237.43055,,
,,236.345075,,237.44155,,
,,236.4012,,237.456025,,
,,236.452225,,237.4659,,
,,236.49925,,237.47625,,
,,236.531075,,237.483975,,
,,236.56845,,237.4939,,
,,236.5972,,237.503175,,
,,236.622825,,237.5166,,
,,236.6391,,237.526675,,
,,236.660775,,237.538975,,
,,236.685775,,237.55025,,
,,236.741675,,237.560625,,
,,236.765575,,237.5757,,
,,236.7802,,237.587525,,
,,236.80025,,237.600125,,
,,236.817075,,237.60575,,
,,236.836475,,237.624025,,
,,236.8542,,237.649,,
,,236.869875,,237.6579,,
,,236.9091,,237.6658,,
,,236.9758,,237.687675,,
,,236.993125,,237.7039,,
,,237.0275,,237.71395,,
,,237.0314,,237.7278,,
,,237.0391,,237.744,,
,,237.049075,,237.756175,,
,,237.07085,,237.77545,,
,,237.08515,,237.78425,,
,,237.099,,237.7937,,
,,237.1241,,237.8103,,
,,237.139575,,237.827825,,
,,237.176625,,237.839325,,
,,237.1992,,237.859425,,
,,237.226,,237.8704,,
,,237.242275,,237.87975,,
,,237.2586,,237.89185,,
,,237.27045,,237.902625,,
,,237.2821,,237.913475,,
,,237.298,,237.92065,,
,,237.33315,,237.931,,
,,237.3486,,237.94565,,
,,237.364375,,237.9636,,
,,237.3815,,237.976725,,
,,237.397825,,237.98725,,
,,237.4092,,237.988475,,
,,237.42335,,237.99535,,
,,237.447075,,238.00455,,
,,237.4682,,238.035675,,
,,237.479675,,238.050225,,
,,237.501375,,238.0729,,
,,237.5328,,238.0986,,
,,237.56285,,238.118075,,
,,237.606,,238.13765,,
,,237.6182,,238.145525,,
,,237.652725,,238.15525,,
,,237.69265,,238.1721,,
,,237.725275,,238.18285,,
,,237.7528,,238.192825,,
,,237.7773,,238.212125,,
,,237.78245,,238.27955,,
,,237.81765,,238.29745,,
,,237.846475,,238.3099,,
,,237.8761,,238.32385,,
,,237.9095,,238.337275,,
,,237.9323,,238.35165,,
,,237.963625,,238.3589,,
,,237.9768,,238.3872,,
,,238.0178,,238.4037,,
,,238.0451,,238.421825,,
,,238.059,,238.431325,,
,,238.089575,,238.440775,,
,,238.1016,,238.492475,,
,,238.110075,,238.5181,,
,,238.1159,,238.526425,,
,,238.133425,,238.5442,,
,,238.143175,,238.612575,,
,,238.15595,,238.664575,,
,,238.16905,,238.67985,,
,,238.186825,,238.699125,,
,,238.221975,,238.738725,,
,,238.24375,,238.75405,,
,,238.25735,,238.75895,,
,,238.276825,,238.7715,,
,,238.3096,,238.78605,,
,,238.3434,,238.825825,,
,,238.361275,,238.8681,,
,,238.379275,,238.88295,,
,,238.400975,,238.90225,,
,,238.413025,,238.927275,,
,,238.431625,,238.93425,,
,,238.443875,,238.940825,,
,,238.4571,,238.943225,,
,,238.478575,,238.957725,,
,,238.49105,,238.96565,,
,,238.496325,,238.974875,,
,,238.49895,,239.003875,,
,,238.506775,,239.045925,,
,,238.5194,,239.061425,,
,,238.533825,,239.0679,,
,,238.54855,,239.07425,,
,,238.55345,,239.089575,,
,,238.56125,,239.098375,,
,,238.569475,,239.104225,,
,,238.5948,,239.110875,,
,,238.60335,,239.125375,,
,,238.625,,239.189625,,
,,238.640375,,239.1951,,
,,238.6495,,239.20155,,
,,238.6858,,239.22745,,
,,238.732625,,239.2345,,
,,238.74485,,239.249675,,
,,238.7544,,239.302075,,
,,238.768975,,239.32735,,
,,238.778725,,239.35335,,
,,238.785325,,239.367125,,
,,238.799075,,239.4068,,
,,238.81655,,239.4233,,
,,238.825475,,239.445675,,
,,238.85135,,239.464225,,
,,238.8612,,239.478075,,
,,238.89605,,239.4994,,
,,238.9136,,239.51695,,
,,238.92795,,239.529525,,
,,238.93975,,239.53505,,
,,238.9498,,239.581,,
,,238.97175,,239.598375,,
,,238.987275,,239.6476,,
,,239.0237,,239.654275,,
,,239.038525,,239.666225,,
,,239.051325,,239.67435,,
,,239.06555,,239.677375,,
,,239.105125,,239.7123,,
,,239.1269,,239.72905,,
,,239.1406,,239.773775,,
,,239.15415,,239.780175,,
,,239.1623,,239.84545,,
,,239.1664,,239.851475,,
,,239.17955,,239.862,,
,,239.1828,,239.899025,,
,,239.192625,,239.917525,,
,,239.201825,,239.9748,,
,,239.21095,,239.996525,,
,,239.233175,,240.0163,,
,,239.24985,,240.02585,,
,,239.297775,,240.037775,,
,,239.3165,,240.04725,,
,,239.32845,,240.053125,,
,,239.336325,,240.0589,,
,,239.358025,,240.0677,,
,,239.37105,,240.088925,,
,,239.382975,,240.11155,,
,,239.387175,,240.141675,,
,,239.40385,,240.165625,,
,,239.42565,,240.1762,,
,,239.4553,,240.198925,,
,,239.466775,,240.247025,,
,,239.4782,,240.26235,,
,,239.4898,,240.27305,,
,,239.528075,,240.287475,,
,,239.555775,,240.304,,
,,239.563225,,240.328125,,
,,239.574225,,240.3412,,
,,239.58375,,240.380375,,
,,239.5964,,240.423325,,
,,239.60395,,240.43775,,
,,239.646625,,240.450725,,
,,239.682525,,240.4761,,
,,239.690175,,240.48955,,
,,239.699875,,240.5008,,
,,239.74565,,240.51735,,
,,239.758675,,240.54105,,
,,239.7741,,240.55825,,
,,239.804175,,240.56855,,
,,239.8146,,240.579375,,
,,239.8275,,240.5949,,
,,239.84595,,240.60615,,
,,239.85985,,240.643475,,
,,239.9105,,240.65905,,
,,239.920375,,240.670875,,
,,239.978425,,240.6961,,
,,239.99515,,240.7137,,
,,240.017025,,240.7253,,
,,240.029925,,240.741675,,
,,240.067225,,240.749775,,
,,240.0831,,240.77975,,
,,240.10595,,240.816525,,
,,240.117325,,240.826075,,
,,240.1506,,240.8384,,
,,240.16665,,240.874425,,
,,240.1876,,240.88755,,
,,240.20235,,240.905475,,
,,240.24545,,240.9107,,
,,240.27595,,240.9583,,
,,240.3219,,240.98035,,
,,240.3431,,240.990325,,
,,240.368325,,241.02035,,
,,240.39045,,241.026675,,
,,240.409425,,241.097925,,
,,240.437275,,241.1096,,
,,240.4513,,241.114475,,
,,240.473675,,241.1312,,
,,240.507725,,241.140375,,
,,240.5327,,241.16825,,
,,240.5487,,241.21585,,
,,240.5623,,241.271825,,
,,240.6249,,241.298425,,
,,240.638725,,241.335925,,
,,240.648025,,241.3604,,
,,240.657975,,241.3756,,
,,240.663175,,241.4171,,
,,240.67765,,241.430875,,
,,240.683725,,241.441275,,
,,240.699325,,241.456275,,
,,240.742875,,241.4648,,
,,240.762725,,241.4753,,
,,240.77265,,241.5085,,
,,240.806825,,241.52485,,
,,240.8286,,241.546075,,
,,240.852725,,241.557775,,
,,240.867175,,241.5772,,
,,240.878075,,241.5946,,
,,240.889425,,241.60995,,
,,240.90035,,241.63285,,
,,240.918425,,241.642675,,
,,240.924775,,241.652,,
,,240.94925,,241.6655,,
,,240.9701,,241.675,,
,,240.97895,,241.69715,,
,,241.02115,,241.71235,,
,,241.02405,,241.7238,,
,,241.0327,,241.7304,,
,,241.04155,,241.7503,,
,,241.082225,,241.76455,,
,,241.105075,,241.77435,,
,,241.13345,,241.782,,
,,241.147425,,241.793675,,
,,241.15925,,241.8656,,
,,241.16615,,241.877875,,
,,241.198,,241.887,,
,,241.2074,,241.913125,,
,,241.215775,,241.928225,,
,,241.230675,,241.944075,,
,,241.258925,,241.97445,,
,,241.26765,,241.984925,,
,,241.278225,,241.99395,,
,,241.29725,,242.005525,,
,,241.31015,,242.014375,,
,,241.32555,,242.02745,,
,,241.33925,,242.042175,,
,,241.350175,,242.05345,,
,,241.362425,,242.06295,,
,,241.381275,,242.075175,,
,,241.42545,,242.101325,,
,,241.447,,242.1139,,
,,241.45835,,242.13195,,
,,241.46785,,242.14695,,
,,241.500925,,242.15955,,
,,241.523575,,242.2042,,
,,241.53745,,242.2237,,
,,241.5511,,242.255125,,
,,241.56465,,242.31805,,
,,241.580375,,242.328175,,
,,241.601775,,242.34715,,
,,241.6208,,242.35945,,
,,241.63505,,242.3728,,
,,241.650625,,242.41845,,
,,241.664275,,242.440375,,
,,241.678575,,242.46525,,
,,241.711575,,242.471575,,
,,241.732025,,242.4855,,
,,241.738,,242.499775,,
,,241.752975,,242.5123,,
,,241.772125,,242.520925,,
,,241.79725,,242.529925,,
,,241.8184,,242.53755,,
,,241.82475,,242.549325,,
,,241.850725,,242.558075,,
,,241.862325,,242.57155,,
,,241.878,,242.5796,,
,,241.889475,,242.59275,,
,,241.916225,,242.608825,,
,,241.928525,,242.62385,,
,,241.947325,,242.636625,,
,,241.98425,,242.652775,,
,,242.0018,,242.67015,,
,,242.024975,,242.691125,,
,,242.04535,,242.700275,,
,,242.095925,,242.7101,,
,,242.14405,,242.72185,,
,,242.164425,,242.734925,,
,,242.190175,,242.7495,,
,,242.2141,,242.7607,,
,,242.251725,,242.785175,,
,,242.269,,242.802875,,
,,242.308425,,242.8249,,
,,242.334325,,242.8378,,
,,242.356025,,242.851625,,
,,242.369775,,242.86045,,
,,242.3832,,242.891175,,
,,242.39555,,242.90225,,
,,242.41085,,242.9132,,
,,242.469825,,242.925375,,
,,242.502725,,242.93455,,
,,242.54065,,242.9422,,
,,242.57385,,242.95175,,
,,242.583575,,242.9693,,
,,242.6014,,242.979825,,
,,242.621425,,242.995075,,
,,242.659125,,243.007075,,
,,242.76175,,243.0248,,
,,242.781925,,243.0462,,
,,242.811575,,243.05425,,
,,242.82495,,243.0848,,
,,242.837425,,243.121175,,
,,242.85025,,243.12885,,
,,242.864125,,243.1361,,
,,242.907525,,243.143375,,
,,242.937,,243.16945,,
,,242.976025,,243.174875,,
,,242.998325,,243.1948,,
,,243.031625,,243.204775,,
,,243.04885,,243.220625,,
,,243.063875,,243.233425,,
,,243.0706,,243.24465,,
,,243.0923,,243.25965,,
,,243.108425,,243.27215,,
,,243.126725,,243.30055,,
,,243.144325,,243.329375,,
,,243.163075,,243.3748,,
,,243.17095,,243.3834,,
,,243.1891,,243.4033,,
,,243.20795,,243.4198,,
,,243.219,,243.45585,,
,,243.242275,,243.470175,,
,,243.262525,,243.48585,,
,,243.278675,,243.49295,,
,,243.294925,,243.5007,,
,,243.3295,,243.5225,,
,,243.34155,,243.5304,,
,,243.369525,,243.55045,,
,,243.386375,,243.561625,,
,,243.39945,,243.57105,,
,,243.428875,,243.584625,,
,,243.443675,,243.59575,,
,,243.4828,,243.6087,,
,,243.50265,,243.616025,,
,,243.51665,,243.622625,,
,,243.5568,,243.636125,,
,,243.58955,,243.648775,,
,,243.6222,,243.6588,,
,,243.650175,,243.66935,,
,,243.6808,,243.676275,,
,,243.698175,,243.6882,,
,,243.714325,,243.696675,,
,,243.7328,,243.708825,,
,,243.75115,,243.719125,,
,,243.7849,,243.725475,,
,,243.7973,,243.737375,,
,,243.811875,,243.746125,,
,,243.827125,,243.756175,,
,,243.846775,,243.77195,,
,,243.8658,,243.78615,,
,,243.882625,,243.799,,
,,243.896025,,243.84585,,
,,243.91115,,243.8565,,
,,243.938125,,243.873275,,
,,243.9556,,243.883675,,
,,243.968025,,243.8961,,
,,244.043975,,243.927625,,
,,244.095075,,243.940325,,
,,244.104475,,243.9533,,
,,244.1214,,243.9655,,
,,244.1513,,243.984775,,
,,244.173125,,244.0026,,
,,244.20375,,244.0142,,
,,244.22175,,244.04475,,
,,244.23595,,244.062725,,
,,244.27475,,244.065075,,
,,244.296,,244.075025,,
,,244.30225,,244.090225,,
,,244.3063,,244.1026,,
,,244.310025,,244.117075,,
,,244.312475,,244.1299,,
,,244.324275,,244.13835,,
,,244.327725,,244.148275,,
,,244.330475,,244.173925,,
,,244.341825,,244.187725,,
,,244.3488,,244.239525,,
,,244.3736,,244.24945,,
,,244.3812,,244.258575,,
,,244.390775,,244.2702,,
,,244.43455,,244.277925,,
,,244.459025,,244.285725,,
,,244.476,,244.296975,,
,,244.496875,,244.30165,,
,,244.51215,,244.331975,,
,,244.52935,,244.35375,,
,,244.535775,,244.36665,,
,,244.55,,244.427575,,
,,244.5595,,244.44435,,
,,244.566675,,244.45265,,
,,244.5772,,244.4711,,
,,244.5885,,244.481825,,
,,244.596175,,244.50505,,
,,244.6343,,244.512975,,
,,244.649025,,244.537225,,
,,244.65865,,244.547425,,
,,244.673325,,244.578575,,
,,244.687375,,244.608375,,
,,244.705525,,244.62295,,
,,244.72095,,244.7282,,
,,244.73195,,244.777775,,
,,244.745725,,244.795025,,
,,244.75755,,244.811375,,
,,244.77795,,244.818675,,
,,244.809525,,244.83325,,
,,244.8225,,244.869325,,
,,244.832025,,244.876475,,
,,244.8498,,244.88355,,
,,244.86365,,244.898275,,
,,244.87425,,244.908725,,
,,244.881375,,244.9181,,
,,244.8852,,244.961525,,
,,244.891575,,244.994225,,
,,244.926675,,245.005075,,
,,244.930775,,245.022775,,
,,244.967925,,245.032225,,
,,244.97705,,245.0404,,
,,244.98945,,245.04775,,
,,245.0033,,245.0589,,
,,245.023875,,245.0734,,
,,245.04845,,245.081,,
,,245.086625,,245.100075,,
,,245.1135,,245.11045,,
,,245.135625,,245.118025,,
,,245.1841,,245.128275,,
,,245.19305,,245.161425,,
,,245.202,,245.180925,,
,,245.208175,,245.1864,,
,,245.21645,,245.192825,,
,,245.263725,,245.201225,,
,,245.27105,,245.203325,,
,,245.28145,,245.2216,,
,,245.2897,,245.25925,,
,,245.296125,,245.28765,,
,,245.314175,,245.2959,,
,,245.32575,,245.356525,,
,,245.343625,,245.365425,,
,,245.357575,,245.395425,,
,,245.41585,,245.42735,,
,,245.459675,,245.435075,,
,,245.470425,,245.4473,,
,,245.484975,,245.478575,,
,,245.4984,,245.486325,,
,,245.51135,,245.539225,,
,,245.52585,,245.608325,,
,,245.550275,,245.62015,,
,,245.569625,,245.648875,,
,,245.587325,,245.6912,,
,,245.62595,,245.717875,,
,,245.6309,,245.7415,,
,,245.664775,,245.757125,,
,,245.6954,,245.771125,,
,,245.716775,,245.78035,,
,,245.74275,,245.794,,
,,245.781325,,245.79915,,
,,245.797975,,245.805425,,
,,245.8275,,245.820175,,
,,245.852175,,245.834375,,
,,245.8701,,245.851725,,
,,245.8869,,245.870275,,
,,245.8946,,245.883875,,
,,245.915475,,245.90155,,
,,245.933375,,245.954025,,
,,245.9468,,245.967125,,
,,245.967,,245.977675,,
,,245.99445,,245.987375,,
,,246.03035,,246.002425,,
,,246.07725,,246.009125,,
,,246.091275,,246.027325,,
,,246.138325,,246.0373,,
,,246.16805,,246.044625,,
,,246.1826,,246.055425,,
,,246.193575,,246.08145,,
,,246.2071,,246.094375,,
,,246.2333,,246.107225,,
,,246.254425,,246.137125,,
,,246.2707,,246.16215,,
,,246.293975,,246.175525,,
,,246.30825,,246.20495,,
,,246.328125,,246.21805,,
,,246.347625,,246.225775,,
,,246.40665,,246.24255,,
,,246.421725,,246.253875,,
,,246.44735,,246.2683,,
,,246.465625,,246.2889,,
,,246.48275,,246.29945,,
,,246.506675,,246.314275,,
,,246.5205,,246.32395,,
,,246.53925,,246.348875,,
,,246.561475,,246.3567,,
,,246.577125,,246.3723,,
,,246.612075,,246.3832,,
,,246.627175,,246.389675,,
,,246.65885,,246.405175,,
,,246.682725,,246.421075,,
,,246.721925,,246.4275,,
,,246.7436,,246.4525,,
,,246.7777,,246.4633,,
,,246.799425,,246.477175,,
,,246.821175,,246.506875,,
,,246.838675,,246.558025,,
,,246.876,,246.562875,,
,,246.90145,,246.5779,,
,,246.91725,,246.60245,,
,,246.9381,,246.6124,,
,,246.9595,,246.622175,,
,,246.98765,,246.641575,,
,,247.024875,,246.647675,,
,,247.042225,,246.71055,,
,,247.083775,,246.727375,,
,,247.12965,,246.736625,,
,,247.175025,,246.745075,,
,,247.188225,,246.75805,,
,,247.2197,,246.77635,,
,,247.236875,,246.77745,,
,,247.257675,,246.8187,,
,,247.280025,,246.837575,,
,,247.30015,,246.84395,,
,,247.345225,,246.858725,,
,,247.396725,,246.87595,,
,,247.4052,,246.89075,,
,,247.430075,,246.918675,,
,,247.44695,,246.9275,,
,,247.50325,,246.937475,,
,,247.5442,,246.945675,,
,,247.588375,,246.95735,,
,,247.610975,,246.984,,
,,247.64195,,247.001,,
,,247.653775,,247.039825,,
,,247.662425,,247.05035,,
,,247.669075,,247.06205,,
,,247.682125,,247.072075,,
,,247.6852,,247.1034,,
,,247.6929,,247.1427,,
,,247.708925,,247.1591,,
,,247.723525,,247.180775,,
,,247.7417,,247.190475,,
,,247.755725,,247.209325,,
,,247.8082,,247.21935,,
,,247.832575,,247.22945,,
,,247.843075,,247.25475,,
,,247.853625,,247.276175,,
,,247.86545,,247.286325,,
,,247.892,,247.3033,,
,,247.897825,,247.313175,,
,,247.91625,,247.324625,,
,,247.926675,,247.339075,,
,,247.935575,,247.359275,,
,,247.962675,,247.371125,,
,,247.976525,,247.384625,,
,,248.022325,,247.4256,,
,,248.04365,,247.4449,,
,,248.051175,,247.456975,,
,,248.08285,,247.464475,,
,,248.086325,,247.4777,,
,,248.09405,,247.485875,,
,,248.105675,,247.4974,,
,,248.130375,,247.51475,,
,,248.15675,,247.533925,,
,,248.1689,,247.575425,,
,,248.208075,,247.60065,,
,,248.218675,,247.61045,,
,,248.2382,,247.647875,,
,,248.253775,,247.671475,,
,,248.266175,,247.67315,,
,,248.279475,,247.7756,,
,,248.2922,,247.781275,,
,,248.300675,,247.8203,,
,,248.3019,,247.867675,,
,,248.33655,,247.8739,,
,,248.358625,,247.884675,,
,,248.377525,,247.920575,,
,,248.390925,,247.934925,,
,,248.403625,,247.947075,,
,,248.409975,,247.967775,,
,,248.42545,,247.975275,,
,,248.443225,,247.978575,,
,,248.4601,,248.000325,,
,,248.475275,,248.051575,,
,,248.491525,,248.0573,,
,,248.511225,,248.066325,,
,,248.5367,,248.07385,,
,,248.555375,,248.088825,,
,,248.58245,,248.090175,,
,,248.594275,,248.1564,,
,,248.61245,,248.1809,,
,,248.622825,,248.196275,,
,,248.633675,,248.227275,,
,,248.6419,,248.281125,,
,,248.6524,,248.330325,,
,,248.6754,,248.350575,,
,,248.6989,,248.3794,,
,,248.72455,,248.390325,,
,,248.73385,,248.396125,,
,,248.751575,,248.4039,,
,,248.75735,,248.424625,,
,,248.766375,,248.4365,,
,,248.77625,,248.452325,,
,,248.7941,,248.46875,,
,,248.814025,,248.4806,,
,,248.8531,,248.50705,,
,,248.882125,,248.52235,,
,,248.8996,,248.555975,,
,,248.9202,,248.567625,,
,,248.9491,,248.60265,,
,,248.960325,,248.641225,,
,,248.972525,,248.65955,,
,,248.985675,,248.6689,,
,,249.0021,,248.692975,,
,,249.056,,248.700175,,
,,249.06505,,248.71295,,
,,249.09615,,248.75445,,
,,249.1037,,248.7734,,
,,249.106325,,248.823625,,
,,249.126075,,248.833325,,
,,249.13755,,248.8441,,
,,249.165225,,248.84545,,
,,249.177875,,248.855675,,
,,249.188525,,248.865125,,
,,249.1979,,248.876775,,
,,249.21175,,248.89395,,
,,249.235575,,248.903,,
,,249.244925,,248.911175,,
,,249.274525,,248.91905,,
,,249.2884,,248.9344,,
,,249.315275,,248.999825,,
,,249.340675,,249.007675,,
,,249.357775,,249.019525,,
,,249.370025,,249.028875,,
,,249.392425,,249.0401,,
,,249.416875,,249.057075,,
,,249.42695,,249.0844,,
,,249.432725,,249.092725,,
,,249.460525,,249.1181,,
,,249.48115,,249.1414,,
,,249.507875,,249.1485,,
,,249.5092,,249.160625,,
,,249.556875,,249.168625,,
,,249.575375,,249.178075,,
,,249.585925,,249.190625,,
,,249.6121,,249.200575,,
,,249.62395,,249.215125,,
,,249.6455,,249.227275,,
,,249.6634,,249.24445,,
,,249.6924,,249.270925,,
,,249.70205,,249.2821,,
,,249.71015,,249.2948,,
,,249.7717,,249.3132,,
,,249.818875,,249.324075,,
,,249.860475,,249.338625,,
,,249.880625,,249.34905,,
,,249.8977,,249.3594,,
,,249.91985,,249.374925,,
,,249.932225,,249.44165,,
,,249.947225,,249.465275,,
,,249.9596,,249.487575,,
,,249.978875,,249.4999,,
,,249.992825,,249.507175,,
,,250.0104,,249.51815,,
,,250.0164,,249.526625,,
,,250.0228,,249.542,,
,,250.026375,,249.551675,,
,,250.029075,,249.56145,,
,,250.03295,,249.57515,,
,,250.0368,,249.585625,,
,,250.0483,,249.6443,,
,,250.056325,,249.66505,,
,,250.067125,,249.688625,,
,,250.074675,,249.696025,,
,,250.104975,,249.716875,,
,,250.119925,,249.7369,,
,,250.133625,,249.748,,
,,250.139875,,249.7604,,
,,250.15455,,249.77875,,
,,250.1775,,249.795175,,
,,250.189775,,249.803075,,
,,250.249,,249.8197,,
,,250.2556,,249.835475,,
,,250.26785,,249.857325,,
,,250.2824,,249.86895,,
,,250.3053,,249.8821,,
,,250.34725,,249.8935,,
,,250.369825,,249.90615,,
,,250.399275,,249.912975,,
,,250.464525,,249.91915,,
,,250.477825,,249.928025,,
,,250.494825,,249.933975,,
,,250.5236,,249.946625,,
,,250.532075,,249.954725,,
,,250.5523,,249.9665,,
,,250.571175,,249.972,,
,,250.579125,,249.97785,,
,,250.5905,,249.9915,,
,,250.611825,,249.99765,,
,,250.6234,,250.013425,,
,,250.6419,,250.04445,,
,,250.659275,,250.04985,,
,,250.6868,,250.090225,,
,,250.698925,,250.1095,,
,,250.722775,,250.137225,,
,,250.747625,,250.160175,,
,,250.777025,,250.18165,,
,,250.798625,,250.206625,,
,,250.81885,,250.2136,,
,,250.82865,,250.27285,,
,,250.842975,,250.30715,,
,,250.86215,,250.3273,,
,,250.900625,,250.33905,,
,,250.970775,,250.340525,,
,,250.98975,,250.34875,,
,,251.045925,,250.3587,,
,,251.07995,,250.387725,,
,,251.09535,,250.4077,,
,,251.131075,,250.4164,,
,,251.1512,,250.456775,,
,,251.171425,,250.47115,,
,,251.208175,,250.48335,,
,,251.22895,,250.518375,,
,,251.273675,,250.525725,,
,,251.29195,,250.5347,,
,,251.3234,,250.5695,,
,,251.345475,,250.582325,,
,,251.3727,,250.59335,,
,,251.401925,,250.6157,,
,,251.41385,,250.6265,,
,,251.44475,,250.63925,,
,,251.4591,,250.652825,,
,,251.4788,,250.665425,,
,,251.5248,,250.703425,,
,,251.548875,,250.730325,,
,,251.56135,,250.742725,,
,,251.577375,,250.77305,,
,,251.59955,,250.781,,
,,251.61765,,250.79225,,
,,251.639475,,250.805575,,
,,251.6612,,250.821575,,
,,251.702025,,250.83475,,
,,251.72075,,250.835975,,
,,251.83415,,250.860875,,
,,251.858775,,250.874425,,
,,251.8782,,250.881425,,
,,251.903375,,250.89755,,
,,251.9276,,250.9248,,
,,251.95785,,250.938475,,
,,251.963375,,250.9518,,
,,251.9693,,250.96245,,
,,251.98015,,250.97535,,
,,251.9897,,250.999225,,
,,251.997725,,251.01395,,
,,252.00945,,251.024575,,
,,252.030825,,251.03785,,
,,252.0505,,251.057975,,
,,252.1101,,251.086275,,
,,252.128,,251.10845,,
