SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC15a,SPK_SPKC16a
321.374175,308.66365,309.45065,305.4454,314.623225,309.2899,305.720775,311.131575,310.109925
321.49435,308.694775,309.47755,305.45285,314.6582,309.307125,305.7349,311.23195,310.11325
321.6178,308.7012,309.500175,305.4792,314.766175,309.324275,305.749725,311.289275,310.16915
321.719975,308.722575,309.54435,305.489575,314.804525,309.344575,305.7675,311.2973,310.1798
321.7362,308.740625,309.57775,305.49725,314.858775,309.364125,305.7859,311.357,310.186125
321.876575,308.7697,309.611875,305.515475,314.916725,309.376875,305.800625,311.41845,310.2064
321.932325,308.834175,309.63765,305.526475,314.952925,309.385775,305.822825,311.4536,310.2146
321.95115,308.87515,309.64955,305.5342,315.0814,309.4,305.8374,311.47325,310.271875
321.9533,308.916775,309.672275,305.5485,315.155675,309.4183,305.84745,311.48345,310.28555
321.9853,308.96265,309.7329,305.562175,315.185875,309.442,305.850125,311.521,310.31205
322.009525,308.997025,309.77015,305.5764,315.299725,309.455025,305.861625,311.54655,310.34265
322.04735,309.0253,309.7813,305.5931,315.325325,309.47935,305.879675,311.608375,310.35375
322.24165,309.04135,309.7899,305.60375,315.371725,309.508175,305.8945,311.6821,310.371875
322.269975,309.06815,309.810525,305.6198,315.40935,309.53035,305.901475,311.72095,310.42055
322.294175,309.097325,309.828575,305.637925,315.451975,309.5535,305.9137,311.748775,310.475425
322.315125,309.120275,309.854575,305.65365,315.529775,309.575275,305.924125,311.785,310.520325
322.338725,309.145325,309.8747,305.68695,315.583675,309.595325,305.932225,311.80535,310.529775
322.548125,309.17585,309.900175,305.703325,315.64855,309.6019,305.941425,311.8311,310.54165
322.564525,309.212025,309.925275,305.72095,315.6848,309.625,305.948,311.865425,310.602675
322.5763,309.235375,309.941475,305.736675,315.726475,309.687,305.9605,311.895575,310.6534
322.5862,309.245925,309.95515,305.74615,315.8157,309.748475,305.978725,311.939875,310.69725
322.596125,309.254075,309.967575,305.761425,315.896125,309.76785,305.994075,311.945575,310.70295
322.60605,309.26375,309.99385,305.7781,315.966225,309.802625,306.003925,311.98395,310.73035
322.630875,309.2924,310.015775,305.80135,316.067775,309.832325,306.012275,312.048725,310.747275
322.669875,309.305325,310.053525,305.81225,316.111375,309.868975,306.019575,312.0787,310.791575
322.76755,309.314425,310.079675,305.82785,316.212,309.912875,306.027375,312.098075,310.825725
322.876625,309.3329,310.1036,305.845275,316.26805,309.9492,306.0387,312.10855,310.835275
322.969025,309.380125,310.1312,305.861225,316.3539,310.07525,306.050625,312.11485,310.853675
323.173075,309.40265,310.161325,305.880225,316.4085,310.100725,306.06575,312.13585,310.938275
323.1886,309.43665,310.19805,305.8961,316.460075,310.121475,306.0808,312.15355,310.94915
323.200325,309.4495,310.2257,305.915275,316.5055,310.138875,306.1018,312.1645,310.962925
323.2113,309.452775,310.2472,305.9345,316.5356,310.158025,306.139125,312.20135,310.97545
323.2436,309.4658,310.2615,305.9483,316.6224,310.1728,306.220725,312.28515,311.0102
323.270825,309.490975,310.2915,305.969325,316.669325,310.200375,306.232225,312.31305,311.035525
323.3108,309.5413,310.308,305.986475,316.780975,310.225325,306.243125,312.375225,311.131575
323.335525,309.5648,310.342875,305.997975,316.8253,310.267275,306.254725,312.399825,311.23195
323.483025,309.588325,310.361125,306.011175,316.85465,310.33915,306.2649,312.425425,311.269325
323.49505,309.613175,310.4138,306.0243,316.897925,310.3982,306.273575,312.43615,311.289275
323.50835,309.6673,310.439975,306.0388,317.0069,310.42025,306.283525,312.479675,311.297275
323.531275,309.700175,310.51175,306.053625,317.100625,310.440925,306.29305,312.5036,311.30285
323.5474,309.755425,310.55485,306.066925,317.14215,310.48475,306.304125,312.535125,311.325175
323.5658,309.7827,310.584325,306.082075,317.187275,310.5056,306.315875,312.614925,311.348025
323.619825,309.803175,310.59885,306.096175,317.262975,310.5287,306.32765,312.648775,311.356975
323.6632,309.824475,310.61185,306.124775,317.28205,310.5584,306.3372,312.675875,311.3852
323.695825,309.864725,310.6375,306.140975,317.28395,310.601075,306.349375,312.738225,311.395425
323.715575,309.932175,310.66875,306.1679,317.353675,310.63045,306.361225,312.747275,311.41845
323.746425,309.99255,310.6893,306.215475,317.398925,310.651625,306.372,312.763375,311.4331
323.783125,310.0459,310.718025,306.237225,317.43385,310.6693,306.383525,312.77885,311.440325
323.80765,310.092175,310.740475,306.253725,317.470875,310.6896,306.3947,312.786925,311.453575
323.83225,310.1108,310.7666,306.26895,317.503125,310.70475,306.40765,312.818475,311.468125
323.873925,310.127475,310.809475,306.28725,317.537325,310.72445,306.419325,312.904,311.47325
324.03885,310.189575,310.837975,306.301325,317.592425,310.7658,306.434,312.92965,311.483425
324.1385,310.25065,310.874825,306.315825,317.6558,310.8054,306.45345,312.94485,311.520975
324.32205,310.325,310.906475,306.332225,317.766975,310.838025,306.4726,312.9826,311.52715
324.3567,310.346125,310.980225,306.341725,317.805425,310.859475,306.48735,313.147425,311.53225
324.377675,310.370625,311.003075,306.355625,317.8458,310.87945,306.511875,313.215525,311.546525
324.41265,310.375875,311.02145,306.370175,318.054675,310.890125,306.529525,313.279325,311.5628
324.4503,310.395525,311.0558,306.3826,318.0967,310.907625,306.5538,313.3026,311.601875
324.658475,310.429475,311.076875,306.39445,318.11825,310.93065,306.582525,313.358925,311.6473
324.80785,310.45925,311.10265,306.409675,318.175875,310.94355,306.604325,313.383175,311.654075
324.9011,310.509525,311.11845,306.4233,318.282125,310.96115,306.63955,313.38745,311.6821
324.918325,310.54395,311.1476,306.43915,318.3188,311.011575,306.66915,313.534175,311.72095
324.9306,310.586375,311.1703,306.454175,318.346675,311.082925,306.694525,313.5609,311.754275
324.947975,310.610175,311.2238,306.46955,318.3846,311.149675,306.7208,313.58215,311.768675
324.967125,310.639325,311.251525,306.485,318.39815,311.194925,306.742775,313.6022,311.797625
325.179075,310.6608,311.2567,306.50245,318.494925,311.2236,306.792425,313.61385,311.865425
325.200775,310.67835,311.2705,306.51645,318.700325,311.244275,306.82315,313.641725,311.895575
325.2335,310.6835,311.293625,306.536675,318.770675,311.254925,306.83405,313.6537,311.9456
325.24605,310.72605,311.32915,306.55085,318.829775,311.264425,306.843275,313.679075,312.021625
325.2792,310.76025,311.34945,306.564025,319.0074,311.275125,306.8524,313.687175,312.023425
325.293325,310.772375,311.376725,306.5781,319.082025,311.285025,306.86105,313.7282,312.048725
325.314325,310.78895,311.400275,306.592625,319.275225,311.3013,306.869725,313.73625,312.098825
325.330975,310.79745,311.455675,306.60735,319.31705,311.31505,306.87875,313.758025,312.108525
325.344875,310.8134,311.471875,306.62875,319.526125,311.3298,306.8881,313.766425,312.11485
325.37475,310.82025,311.48365,306.64605,319.5648,311.349075,306.9072,313.7834,312.13585
325.399375,310.832625,311.4956,306.660825,319.60325,311.3737,306.91635,313.805525,312.14805
325.58375,310.855725,311.51745,306.68785,319.66195,311.41375,306.930125,313.8141,312.15355
325.594475,310.880425,311.54125,306.726925,319.70685,311.446075,306.940975,313.96415,312.171125
325.609325,310.899075,311.560925,306.742575,319.753,311.462075,306.95285,314.0032,312.17915
325.670275,310.934225,311.5658,306.77835,319.794125,311.469175,306.9648,314.093375,312.2441
325.688475,310.948175,311.585875,306.8273,319.839625,311.472925,306.975625,314.098825,312.27195
325.77605,310.984325,311.5919,306.840875,319.88805,311.508725,306.991625,314.10005,312.28515
325.79,311.0317,311.610825,306.852775,320.023,311.529475,307.003025,314.2079,312.33205
325.834875,311.0742,311.635525,306.867775,320.0779,311.555475,307.013775,314.21595,312.37005
325.88445,311.105875,311.6577,306.882475,320.114325,311.56535,307.024,314.220375,312.3752
325.941625,311.142875,311.6828,306.8929,320.2601,311.58085,307.034225,314.223975,312.3998
326.0559,311.181175,311.71085,306.904125,320.3804,311.59895,307.043525,314.247475,312.406175
326.0879,311.220775,311.760725,306.91595,320.415475,311.602125,307.05005,314.287,312.436125
326.13355,311.2402,311.785925,306.93085,320.496725,311.6162,307.057225,314.402,312.445725
326.169225,311.26185,311.80285,306.94395,320.604025,311.6384,307.0661,314.4916,312.479675
326.353675,311.26855,311.83055,306.954625,320.634,311.664175,307.0749,314.526775,312.503575
326.415275,311.297525,311.85355,306.96835,320.68205,311.733025,307.08385,314.540975,312.535125
326.723475,311.309425,311.887925,306.978825,320.81335,311.76005,307.093275,314.58105,312.574325
326.7796,311.3126,311.9173,306.991025,320.855,311.78685,307.1027,314.585225,312.577775
327.214625,311.344675,311.949825,306.999625,320.90585,311.80955,307.109725,314.67155,312.584775
327.345675,311.361175,311.999775,307.01215,320.94015,311.8301,307.118275,314.676075,312.603125
327.56925,311.38155,312.0407,307.0241,320.955275,311.8419,307.129675,314.6839,312.648725
327.620375,311.464475,312.04635,307.036575,321.09795,311.866175,307.1405,314.7579,312.716275
327.637375,311.47885,312.062825,307.04875,321.149475,311.8972,307.150525,314.765025,312.738225
327.675325,311.507725,312.066175,307.07285,321.260175,311.8989,307.16765,314.789,312.74725
327.73885,311.516175,312.08335,307.088425,321.2847,311.9189,307.178675,314.818125,312.763375
327.774025,311.533825,312.107025,307.1009,321.32795,311.9377,307.188575,314.8334,312.770375
327.9083,311.5513,312.13795,307.1116,321.40105,311.9735,307.1993,314.856325,312.778825
327.993,311.575,312.147825,307.1234,321.4263,311.995225,307.2082,314.916475,312.81845
328.031875,311.6212,312.168075,307.137625,321.44345,312.009075,307.2181,315.01445,312.8296
328.1865,311.65325,312.190475,307.164325,321.492225,312.0462,307.228875,315.124175,312.849075
328.283825,311.700175,312.2337,307.175725,321.52085,312.064175,307.237825,315.152175,312.921675
328.392375,311.712575,312.267575,307.187825,321.55695,312.0792,307.24525,315.1906,312.925475
328.48655,311.73465,312.300825,307.202525,321.619375,312.09305,307.2529,315.2417,312.929625
328.70175,311.7664,312.334925,307.21395,321.657275,312.12515,307.26135,315.252025,312.937625
328.724075,311.808275,312.35425,307.224625,321.695125,312.1469,307.27885,315.26915,312.939575
328.73855,311.826075,312.3713,307.244225,321.723025,312.1586,307.28855,315.292725,312.94485
328.7746,311.832525,312.3992,307.2603,321.7597,312.17895,307.297925,315.3318,312.95085
328.953625,311.884475,312.4547,307.275,321.795925,312.199725,307.306025,315.359075,312.976725
329.011125,311.9109,312.487175,307.288925,321.8299,312.20995,307.3174,315.373325,313.00295
329.062475,311.94345,312.512975,307.30005,321.946175,312.23575,307.328525,315.41455,313.057025
329.114875,311.979875,312.54445,307.314175,321.9714,312.250275,307.338875,315.44755,313.10635
329.285975,311.99175,312.59165,307.328825,322.10485,312.265475,307.3486,315.5199,313.147425
329.3334,311.997875,312.6288,307.344275,322.1568,312.286075,307.36185,315.567875,313.2155
329.3576,312.029925,312.672175,307.357775,322.2035,312.3076,307.37415,315.6075,313.22215
329.38055,312.043025,312.698175,307.388375,322.326575,312.32425,307.3925,315.613975,313.279275
329.488775,312.09285,312.724,307.39965,322.387275,312.344175,307.404475,315.64805,313.3026
329.570675,312.12,312.72905,307.4162,322.4992,312.3507,307.4438,315.666,313.348825
329.67835,312.211775,312.7585,307.431025,322.72155,312.363175,307.586275,315.69705,313.3509
329.726775,312.277225,312.784025,307.452875,322.7455,312.378125,307.606975,315.71035,313.3636
329.756225,312.2908,312.811825,307.472275,322.796075,312.393975,307.63705,315.72465,313.38315
329.95165,312.309875,312.8566,307.49755,322.84245,312.4045,307.65315,315.846175,313.387425
330.0649,312.319975,312.88335,307.52055,322.89805,312.4346,307.667025,315.86855,313.43335
330.211975,312.330625,312.915925,307.55535,322.928425,312.458325,307.683525,315.904725,313.44685
330.2284,312.3639,312.957,307.577025,323.15745,312.478275,307.6954,315.918675,313.496325
330.365425,312.3952,312.976325,307.6035,323.2191,312.51035,307.704975,315.9392,313.53415
330.436025,312.434825,313.00165,307.622925,323.245675,312.521125,307.71375,316.0452,313.541425
330.5178,312.46725,313.022675,307.649525,323.2866,312.536575,307.723025,316.050325,313.602175
330.55895,312.506075,313.070575,307.662775,323.3154,312.553875,307.736575,316.128175,313.63915
330.577725,312.511525,313.1178,307.684725,323.342975,312.563175,307.752625,316.20715,313.67905
330.58705,312.549225,313.137425,307.70515,323.363475,312.5706,307.764875,316.226,313.728175
330.6037,312.5558,313.155825,307.720175,323.447425,312.5782,307.802725,316.270875,313.73625
330.632925,312.563525,313.172925,307.75165,323.5067,312.58365,307.816125,316.344575,313.805525
330.6749,312.582825,313.1893,307.767425,323.6749,312.590275,307.82985,316.3886,313.8141
330.71685,312.598375,313.208525,307.780875,323.74595,312.595225,307.8491,316.41075,313.8228
330.7561,312.6023,313.2537,307.79725,323.80545,312.608,307.85905,316.444675,313.89235
330.798,312.617025,313.27465,307.814475,323.850525,312.6168,307.8683,316.467475,313.944575
330.8773,312.62585,313.29515,307.8413,323.948525,312.62955,307.880425,316.52035,313.953825
330.93735,312.652375,313.308125,307.860725,323.9795,312.643425,307.8948,316.590425,313.96415
331.00165,312.692975,313.3122,307.873775,324.0221,312.663925,307.910525,316.72125,314.026775
331.106775,312.7342,313.338975,307.88815,324.023875,312.67775,307.920875,316.753675,314.036875
331.128825,312.753175,313.36275,307.910225,324.072525,312.688125,307.941275,316.815825,314.092
331.155975,312.771375,313.3836,307.9247,324.1132,312.70445,307.9542,316.819,314.10005
331.2088,312.791575,313.4034,307.936,324.194775,312.712225,307.9676,316.83465,314.148425
331.234875,312.8514,313.437975,307.945075,324.2324,312.72255,307.98215,316.85675,314.180175
331.258425,312.876175,313.442125,307.966225,324.253825,312.72815,307.993325,316.909825,314.1861
331.302225,312.92025,313.4569,307.9835,324.2744,312.7363,308.00405,317.082075,314.192625
331.354125,312.942575,313.4701,308.000975,324.33035,312.741775,308.020025,317.123375,314.2079
331.434725,312.986375,313.4926,308.018475,324.509625,312.7555,308.03305,317.148625,314.223975
331.483975,313.0085,313.5062,308.035025,324.54095,312.76765,308.047525,317.218175,314.23185
331.550775,313.025375,313.5338,308.05115,324.57165,312.776575,308.0794,317.238525,314.23685
331.681675,313.045375,313.5616,308.073125,324.6516,312.786375,308.1001,317.260625,314.247475
331.699675,313.047,313.607825,308.093975,324.82135,312.795125,308.113875,317.27205,314.27925
331.7255,313.049925,313.6254,308.107125,324.8993,312.803425,308.134875,317.35255,314.287
331.770225,313.07735,313.666525,308.1195,324.9499,312.810825,308.148125,317.404925,314.31555
331.80465,313.116725,313.69375,308.13405,324.98255,312.8146,308.159675,317.459225,314.3353
331.8351,313.12465,313.7175,308.135425,325.006225,312.818925,308.170375,317.47515,314.460475
331.8932,313.138975,313.7487,308.14585,325.00955,312.8272,308.1815,317.490325,314.491575
331.95445,313.14915,313.77765,308.15625,325.03645,312.833475,308.193475,317.528525,314.52675
332.091525,313.175675,313.79885,308.167275,325.07335,312.8446,308.2134,317.56885,314.56235
332.13955,313.18015,313.821875,308.17805,325.168125,312.8495,308.2232,317.588275,314.56965
332.211925,313.1962,313.8529,308.19655,325.2092,312.857575,308.230825,317.624275,314.585175
332.235775,313.222425,313.901025,308.2059,325.305025,312.862225,308.2424,317.6735,314.67155
332.348275,313.23365,313.961825,308.2215,325.345525,312.867375,308.25315,317.759175,314.676025
332.46095,313.2379,313.997225,308.23275,325.369425,312.873025,308.261325,317.827775,314.789
332.525325,313.2391,314.0345,308.261075,325.398625,312.876975,308.2714,318.05765,314.833375
332.574,313.31325,314.058875,308.273,325.5535,312.882575,308.28125,318.088625,314.989325
332.618075,313.37685,314.10745,308.296025,325.55735,312.888,308.2909,318.1152,315.06805
332.72225,313.38715,314.1365,308.3066,325.5843,312.90205,308.30025,318.15715,315.12415
332.931725,313.420225,314.157925,308.328225,325.6081,312.91125,308.3081,318.202025,315.2417
333.01995,313.449975,314.18245,308.3392,325.624,312.918275,308.315275,318.2261,315.26915
333.182125,313.4688,314.20365,308.348375,325.63705,312.929875,308.32065,318.237325,315.331775
333.3237,313.4885,314.226875,308.3593,325.6536,312.9419,308.328725,318.260575,315.359075
333.45635,313.5318,314.24795,308.368725,325.720025,312.9513,308.338925,318.281625,315.373325
333.674275,313.577125,314.2807,308.37885,325.78375,312.970075,308.34705,318.3265,315.390475
333.7649,313.706575,314.3182,308.390025,325.85215,312.9885,308.355025,318.35805,315.41455
333.923375,313.7219,314.359425,308.41345,325.890375,313.018825,308.3609,318.4056,315.5199
334.042825,313.72625,314.392625,308.427875,326.09675,313.0303,308.36815,318.47735,315.56785
334.087575,313.738375,314.44665,308.44245,326.1535,313.059875,308.3771,318.487875,315.58545
