SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC01c,SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC16a
22.714875,42.9231,98.74635,107.2867,39.839775,32.36595,53.4284,71.673725,
22.748,42.9483,98.82135,107.316175,39.855475,32.400775,53.46445,71.758975,
22.754375,43.008475,98.9147,107.499975,39.8746,32.4373,53.514675,71.791625,
22.78815,43.049475,98.93325,107.573375,39.894375,32.462375,53.574675,71.8418,
22.81025,43.13515,98.95125,107.632225,39.9254,32.488475,53.64905,71.878975,
22.8182,43.163225,98.9844,107.79445,39.9978,32.516675,53.67455,71.931175,
22.8238,43.206075,99.037575,107.891725,40.07375,32.543425,53.72865,72.300225,
22.909425,43.221125,99.1516,107.940025,40.14995,32.570825,53.73355,72.354875,
22.937375,43.255425,99.349125,108.072675,40.197675,32.582475,53.7793,73.2864,
22.9629,43.276425,99.411375,108.136525,40.306375,32.662525,53.8479,73.3343,
22.97995,43.363325,99.50995,108.246425,40.3227,32.695725,53.854525,73.37835,
22.986275,43.438175,99.936175,108.286075,40.336275,32.745475,53.877825,73.437425,
23.007525,43.482375,100.1406,108.30265,40.347225,32.77025,53.897125,73.501525,
23.043875,43.516575,100.387975,108.324625,40.366475,32.793175,53.9652,73.761375,
23.07245,43.585175,100.61515,108.366875,40.3883,32.81465,54.000875,73.812725,
23.09565,43.63445,100.64165,108.49275,40.395775,32.844225,54.03005,73.81835,
23.119575,43.65935,100.664625,108.528825,40.40725,32.862775,54.04195,73.835375,
23.17275,43.673125,100.716225,108.5566,40.440225,32.8955,54.116875,73.9052,
23.190025,43.7941,100.952375,108.5781,40.497025,32.92555,54.174575,73.928,
23.240875,43.848075,100.979025,108.62775,40.588875,32.9443,54.2583,73.96475,
23.264775,43.885575,101.06025,108.747875,40.61755,32.952575,54.311625,74.006325,
23.276525,43.95085,101.201825,108.85645,40.715625,32.99055,54.332375,74.0571,
23.3169,43.983825,101.258225,108.93795,40.7846,33.0202,54.354525,74.0997,
23.343575,44.056075,101.3356,108.961275,40.8324,33.0457,54.38285,74.23785,
23.359625,44.145475,101.476225,109.00145,40.8495,33.08505,54.410325,74.3296,
23.380825,44.175975,101.5092,109.014525,40.861275,33.1079,54.425525,74.36725,
23.418,44.2002,101.698675,109.030625,40.908475,33.148925,54.526325,74.413625,
23.44865,44.2457,101.80665,109.044275,40.941425,33.17455,54.56205,74.529975,
23.4757,44.286325,101.83925,109.090575,41.0722,33.177825,54.641975,74.594375,
23.478975,44.32685,101.885875,109.178125,41.171075,33.204975,54.679575,74.6692,
23.548525,44.35395,101.98375,109.249175,41.241325,33.224025,54.708925,74.724525,
23.6003,44.384225,102.12305,109.371925,41.272075,33.27645,54.797675,74.74205,
23.6512,44.4116,102.25495,109.413425,41.298775,33.3608,54.843,74.7773,
23.684825,44.437225,102.498225,109.479325,41.314525,33.383,54.8953,74.8113,
23.71495,44.4528,102.9116,109.662625,41.3342,33.40505,54.9465,74.832175,
23.745525,44.478825,103.0727,109.692025,41.35255,33.434675,55.016675,74.858525,
23.7498,44.5127,103.127,109.709075,41.366175,33.446475,55.093975,74.9013,
23.770475,44.604525,103.49195,109.74105,41.382375,33.466525,55.1343,74.926775,
23.778075,44.64875,103.52695,109.8081,41.412925,33.498375,55.20035,74.951425,
23.811125,44.699075,104.144675,109.8829,41.4293,33.532075,55.2251,74.98455,
23.813,44.74775,104.27905,109.92365,41.45885,33.560575,55.2539,75.0257,
23.843925,44.786275,104.356925,110.06185,41.489625,33.56245,55.29055,75.05395,
23.86525,44.8205,104.4335,110.0756,41.6228,33.5991,55.338425,75.1203,
23.86695,44.8489,104.475225,110.10935,41.70385,33.655275,55.3657,75.14715,
23.951125,44.8853,104.514475,110.1233,41.719425,33.6569,55.416075,75.168175,
23.976525,44.923175,104.5915,110.146875,41.734,33.715275,55.460425,75.219225,
24.0087,44.96095,104.903,110.30225,41.741325,33.7455,55.473075,75.2568,
24.030825,45.028975,104.967925,110.463625,41.751775,33.7694,55.5524,75.31555,
24.06025,45.071525,105.069825,110.558,41.762075,33.798625,55.564625,75.527625,
24.091,45.1057,105.3196,110.7034,41.8136,33.82115,55.603825,75.577575,
24.107575,45.127875,105.38315,110.978175,41.8558,33.885225,55.684325,75.6526,
24.11265,45.1741,105.59285,111.02185,41.875525,33.9796,55.7017,75.694175,
24.1505,45.268475,105.655225,111.1479,41.8767,33.990975,55.733275,75.728075,
24.2082,45.304275,105.66415,111.42305,41.887925,34.023875,55.7531,75.7733,
24.24535,45.342475,105.75125,111.635,41.9254,34.057125,55.816625,76.028225,
24.27515,45.40485,105.972225,111.801175,41.94035,34.087375,55.87365,76.09215,
24.30995,45.40695,106.004575,111.81325,41.9536,34.101875,55.8829,76.2319,
24.35045,45.4925,106.07195,112.06275,41.9677,34.133625,55.905825,76.317575,
24.370625,45.532175,106.076525,112.084825,42.01835,34.20485,55.92325,76.40425,
24.39235,45.55135,106.115325,112.102375,42.034575,34.24135,55.947125,76.45565,
24.412325,45.58525,106.34455,112.384175,42.045775,34.2582,55.9878,76.516025,
24.43395,45.60855,106.3838,112.4394,42.061925,34.303775,56.002875,76.5723,
24.440975,45.63515,106.87945,112.670675,42.08605,34.305825,56.034275,76.608225,
24.457575,45.662675,107.3298,112.70575,42.1009,34.34405,56.076525,76.8942,
24.463175,45.676625,107.6229,113.173975,42.115975,34.38435,56.173525,76.924675,
24.482925,45.698,107.64675,113.2389,42.12605,34.4117,56.1832,76.95795,
24.4913,45.71885,107.687925,114.26025,42.146425,34.443825,56.22545,76.9795,
24.51465,45.74165,107.78515,114.264425,42.218225,34.4755,56.24485,77.007625,
24.556325,45.780975,107.85295,114.589975,42.2292,34.497675,56.2659,77.043175,
24.569875,45.841275,107.861925,114.952325,42.2644,34.5209,56.29975,77.092,
24.586025,45.879225,107.88925,114.9941,42.306275,34.54305,56.308175,77.141975,
24.65405,45.911,107.949925,115.22995,42.3228,34.561725,56.348875,77.274075,
24.6882,45.937125,108.00165,115.4094,42.374275,34.5881,56.407875,77.397225,
24.72105,45.97655,108.27535,115.693725,42.388875,34.641275,56.432825,77.435025,
24.7635,46.032275,108.341825,115.7165,42.462325,34.68475,56.59465,77.4754,
24.79005,46.0795,108.3707,115.726275,42.470725,34.700475,56.6578,77.51105,
24.81685,46.095575,108.401275,115.761825,42.512975,34.72555,56.6911,77.549275,
24.836625,46.1031,108.429025,115.8229,42.532325,34.76205,56.724925,77.59065,
24.887325,46.115525,108.508025,115.912025,42.544975,34.804275,56.75575,77.622925,
24.9088,46.127325,108.5959,116.027625,42.5566,34.849225,56.805525,77.665325,
24.9237,46.134575,108.669925,116.153875,42.5794,34.866175,56.846675,77.689875,
24.954525,46.28705,108.8685,116.17795,42.602825,34.8869,56.9181,77.76105,
24.979425,46.297425,108.875825,116.18985,42.63795,34.9083,56.964675,77.8675,
25.00665,46.3147,108.899825,116.382375,42.683375,34.949675,57.019025,77.8814,
25.0481,46.3645,108.904625,116.46355,42.694875,34.96875,57.0296,77.915775,
25.077725,46.400375,108.913175,116.502575,42.7354,34.9928,57.0503,77.95925,
25.132025,46.434725,109.2602,116.52495,42.748825,35.024025,57.05425,78.032125,
25.16705,46.45915,109.38125,116.579825,42.770075,35.065575,57.063575,78.102775,
25.187775,46.530925,109.593875,116.811075,42.81145,35.102375,57.08825,78.176275,
25.215175,46.57335,109.757675,116.822,42.86615,35.1394,57.09775,78.23185,
25.234625,46.6303,109.780675,116.8335,42.923425,35.242925,57.11465,78.417675,
25.261225,46.663925,109.967675,116.870275,42.94675,35.288275,57.15385,78.49325,
25.2828,46.74535,110.026775,116.89035,43.012075,35.318275,57.18105,78.72115,
25.296975,46.8133,110.35865,116.919,43.02745,35.3328,57.2166,78.78555,
25.32135,46.897625,110.38605,116.963775,43.0437,35.355775,57.220875,79.065775,
25.35185,46.93895,110.434025,116.9828,43.064075,35.420875,57.24505,79.101375,
25.370425,46.9654,110.559825,117.0152,43.076775,35.4424,57.25005,79.1451,
25.378425,46.997025,110.9323,117.1043,43.08925,35.4651,57.27225,79.1783,
25.4129,47.0329,111.1306,117.25265,43.101425,35.490575,57.301775,79.187725,
25.4299,47.073325,111.1694,117.26625,43.1108,35.514375,57.312075,79.221075,
25.4691,47.102525,111.532875,117.314,43.1269,35.5392,57.3242,79.269975,
25.492275,47.141325,111.6685,117.400175,43.218025,35.56665,57.343975,79.3127,
25.511925,47.176175,111.75415,117.41475,43.24,35.63055,57.372,79.402025,
25.53065,47.214525,112.2202,117.465475,43.26095,35.6621,57.395325,79.4289,
25.5668,47.240275,112.781325,117.499025,43.283075,35.7298,57.41495,79.449225,
25.5848,47.275575,112.83025,117.5261,43.2863,35.784,57.436925,79.47405,
25.606,47.2942,112.91995,117.6917,43.31125,35.794975,57.45325,79.521325,
25.622225,47.343525,113.03725,117.7705,43.32915,35.844475,57.4559,79.568925,
25.62955,47.38215,113.19995,117.841025,43.345025,35.8788,57.512525,79.6622,
25.65165,47.40935,113.260125,117.90145,43.361125,35.9036,57.533025,79.714725,
25.67265,47.4504,113.2732,117.91005,43.432,35.9612,57.571725,79.752125,
25.697925,47.481425,113.292975,118.083425,43.651025,35.98825,57.60495,79.785825,
25.724875,47.54465,113.299075,118.35865,43.6765,36.008725,57.647075,79.832975,
25.7408,47.57745,113.318425,118.413625,43.699325,36.033575,57.7378,79.85085,
25.7758,47.5954,113.399725,118.433925,43.72075,36.049775,57.758775,79.86885,
25.797025,47.604125,113.432825,118.4603,43.753825,36.0708,57.8049,80.0165,
25.82225,47.640275,113.4755,118.79675,43.7962,36.087175,57.826725,80.0502,
25.833925,47.7213,113.6304,118.8658,43.8073,36.177925,57.841825,80.078625,
25.844125,47.742025,113.646875,118.93165,43.82255,36.20835,57.861925,80.130925,
25.8546,47.758,113.70065,119.17375,43.83575,36.245175,57.8802,80.185675,
25.876775,47.788225,113.712925,119.195625,43.99645,36.27775,57.907425,80.21315,
25.904725,47.8146,113.93705,119.2441,44.007575,36.30245,57.943425,80.231175,
25.983375,47.848475,114.0493,119.254125,44.050575,36.3466,58.006575,80.260575,
26.001725,47.87045,114.055825,119.264075,44.1201,36.39945,58.051725,80.29655,
26.021325,47.904175,114.080925,119.28825,44.1346,36.44795,58.084525,80.323325,
26.039475,47.942075,114.206775,119.309875,44.17545,36.517575,58.144,80.335425,
26.060925,47.962275,114.230075,119.3485,44.21005,36.5378,58.1652,80.35685,
26.071825,48.006575,114.319975,119.42265,44.2196,36.563975,58.193425,80.37405,
26.095725,48.052475,114.331675,119.425275,44.23115,36.588525,58.203925,80.6512,
26.1173,48.091425,114.370975,119.5094,44.255775,36.596725,58.22395,80.700125,
26.148675,48.131325,114.439075,119.540825,44.30645,36.6104,58.25865,80.73355,
26.167025,48.15825,114.478875,119.555375,44.348525,36.62395,58.293175,80.76215,
26.201925,48.199525,114.5422,119.614875,44.3701,36.645675,58.30185,80.835075,
26.21535,48.236325,114.590575,119.630675,44.380375,36.66875,58.339625,80.9053,
26.225425,48.292425,114.6235,119.744225,44.390625,36.68775,58.408975,80.9438,
26.258,48.35805,114.763225,119.754875,44.423525,36.731175,58.432925,80.976575,
26.2605,48.419425,114.8262,119.7673,44.451975,36.764025,58.45475,81.019,
26.313825,48.4555,114.836575,119.7758,44.492075,36.770875,58.474225,81.064075,
26.342825,48.482425,114.85855,119.80285,44.522725,36.789325,58.504975,81.09915,
26.35335,48.5049,114.866775,119.83985,44.535975,36.80935,58.53965,81.148575,
26.3648,48.536275,114.8725,119.918175,44.603275,36.833125,58.6622,81.201225,
26.38725,48.627025,114.8869,119.927525,44.62655,36.864575,58.752725,81.463575,
26.3991,48.67705,114.894575,119.9615,44.64225,36.8975,58.819675,81.5018,
26.4324,48.712225,114.905225,119.984675,44.6533,36.920025,58.836875,81.621025,
26.462925,48.747225,114.928725,120.134825,44.67665,36.9623,58.893225,81.6789,
26.465675,48.768775,114.936425,120.146625,44.69765,36.9989,58.96495,81.71145,
26.4917,48.842525,114.951325,120.17075,44.714075,37.00485,59.0284,81.7942,
26.52085,48.8681,114.97155,120.184775,44.78,37.031475,59.05875,81.891375,
26.550325,48.920825,114.982025,120.4348,44.818675,37.06205,59.089625,81.929625,
26.560575,48.947575,115.00225,120.4498,44.861,37.109875,59.149375,81.9808,
26.575075,48.978825,115.008475,120.571875,44.89195,37.1474,59.154575,82.023,
26.6026,48.992125,115.0695,120.6683,44.963275,37.173575,59.237125,82.06435,
26.6379,49.078675,115.07735,120.7276,44.98555,37.22025,59.263,82.11605,
26.6398,49.13655,115.120675,120.76205,45.018175,37.240475,59.27935,82.1507,
26.6645,49.17,115.182275,120.802775,45.064225,37.2584,59.31625,82.198675,
26.679425,49.1993,115.23155,120.81495,45.1124,37.27275,59.3228,82.2361,
26.70735,49.2422,115.4332,120.8496,45.12785,37.29665,59.381625,82.273175,
26.729175,49.28045,115.452,120.876,45.14255,37.3182,59.390825,82.3102,
26.75385,49.36435,115.6024,120.967,45.174325,37.34505,59.3971,82.3509,
26.76485,49.3889,115.74915,121.023825,45.1892,37.36575,59.49965,82.371925,
26.79555,49.460775,115.840225,121.1172,45.25165,37.368525,59.51695,82.3853,
26.8386,49.478525,115.890725,121.16045,45.266275,37.3873,59.545775,82.441,
26.85325,49.513225,115.949125,121.247275,45.28305,37.415275,59.5535,82.46005,
26.89105,49.6457,116.0428,121.287275,45.2941,37.484875,59.612125,82.485825,
26.92415,49.6706,116.140425,121.324025,45.335625,37.511775,59.645025,82.529375,
26.939075,49.68515,116.179675,121.391125,45.362975,37.513625,59.6946,82.590925,
26.944575,49.73855,116.186175,121.462875,45.379075,37.5363,59.73315,82.651525,
26.97095,49.764725,116.236075,121.5146,45.39775,37.5794,59.826,82.759475,
27.023425,49.777875,116.241275,121.55995,45.4084,37.59355,59.9399,82.83125,
27.048225,49.78965,116.247075,121.62355,45.44945,37.61695,59.9729,82.9402,
27.069,49.81825,116.255925,121.713125,45.506975,37.63415,60.006625,83.0062,
27.083775,49.854025,116.2679,121.8242,45.553175,37.704275,60.0301,83.150625,
27.113225,49.88235,116.3368,121.835625,45.584825,37.73445,60.06635,83.1597,
27.130625,49.961775,116.425025,121.844675,45.62345,37.797075,60.131675,83.20665,
27.1532,49.993075,116.4643,121.85995,45.631175,37.8174,60.16625,83.2417,
27.173675,50.10325,116.915825,121.867675,45.656875,37.829625,60.2013,83.384025,
27.190825,50.137225,117.011325,121.913625,45.68885,37.851425,60.275975,83.4137,
27.215125,50.2071,117.13855,122.00215,45.705375,37.868425,60.2929,83.438975,
27.232375,50.236175,117.23395,122.06105,45.74525,37.89005,60.421925,83.4444,
27.2649,50.271275,117.294725,122.1098,45.779025,37.919175,60.45315,83.4704,
27.28315,50.300375,117.323825,122.124025,45.80655,37.93465,60.488425,83.512825,
27.30195,50.376225,117.362525,122.140575,45.821475,37.9542,60.59655,83.54585,
27.334925,50.4386,117.4219,122.21525,45.886625,37.9659,60.76245,83.573625,
27.35885,50.471725,117.58425,122.259675,46.01875,37.9739,60.81135,83.606775,
27.392525,50.496275,117.61035,122.271625,46.03485,37.99915,60.8721,83.636225,
27.420425,50.5547,117.913775,122.310625,46.0612,38.023825,60.9047,83.7034,
27.446,50.580525,117.93805,122.373125,46.071525,38.045575,61.04715,83.953325,
27.481025,50.631275,117.994475,122.436125,46.086925,38.0919,61.135425,83.986875,
27.50175,50.660475,118.27555,122.5063,46.1127,38.127825,61.203925,84.022475,
27.5262,50.693325,118.321425,122.52605,46.125825,38.153075,61.279625,84.0537,
27.538325,50.733275,118.326125,122.567325,46.152925,38.1761,61.294975,84.079875,
27.58115,50.79215,118.33015,122.6138,46.160775,38.2001,61.404975,84.504775,
27.60645,50.8343,118.3413,122.7499,46.170375,38.2229,61.4481,84.8057,
27.64705,50.913875,118.3671,123.00435,46.191275,38.241275,61.53775,84.852375,
27.708725,50.982925,118.391475,123.05535,46.23565,38.2574,61.656375,84.95325,
27.73185,51.03585,118.47805,123.333225,46.29515,38.27635,61.89895,85.142875,
27.7604,51.0811,118.521575,123.3805,46.31015,38.29665,61.93215,85.173425,
27.764425,51.10025,118.555425,123.38955,46.361575,38.322575,62.0356,85.22,
27.82015,51.12075,118.720675,123.3998,46.371625,38.3438,62.15245,85.268125,
27.83685,51.16395,118.772075,123.50815,46.38455,38.37175,62.346325,85.295025,
27.854875,51.20635,118.782475,123.674075,46.433725,38.4041,62.432125,85.560125,
27.8995,51.248425,118.842525,123.79275,46.482925,38.43615,62.494025,85.651825,
27.91615,51.296425,118.8692,123.806025,46.54055,38.479125,62.5937,85.859075,
27.96655,51.3502,118.94505,123.83875,46.5561,38.5417,62.692675,85.8795,
27.98965,51.4325,118.977075,123.873125,46.5757,38.5683,62.8034,85.8887,
28.0175,51.524075,119.00965,123.93995,46.658725,38.603625,62.906025,85.9251,
28.04085,51.5747,119.1312,123.98015,46.757275,38.6274,62.991325,86.17285,
28.073475,51.665075,119.13945,124.150925,46.7737,38.64305,63.149525,86.1942,
28.0947,51.7144,119.1471,124.17895,46.7808,38.667575,63.2201,86.227275,
28.1529,51.75895,119.1624,124.40475,46.81375,38.685725,63.296675,86.2486,
28.167575,51.790325,119.17445,124.417,46.83625,38.71395,63.385125,86.352625,
28.176725,51.909675,119.1854,124.47455,46.873675,38.73325,63.444375,86.4603,
28.19795,51.963175,119.201525,124.5202,46.956025,38.76215,63.49735,86.514975,
28.256875,51.9895,119.230425,124.556825,47.0069,38.78705,63.5765,86.538725,
28.274875,52.048625,119.306525,124.7164,47.075975,38.864175,63.59795,86.562575,
28.3012,52.10505,119.337725,124.77325,47.09355,38.909075,63.65065,86.593925,
28.33155,52.1451,119.35655,124.880825,47.1181,38.958675,63.697875,86.61315,
28.367,52.202925,119.410325,125.00115,47.1421,38.99065,64.076125,86.625125,
28.39015,52.2625,119.418775,125.005325,47.214,39.011075,64.106175,86.84235,
28.42885,52.331975,119.4703,125.327,47.228575,39.036675,64.115575,86.8584,
28.458925,52.369875,119.497925,125.5301,47.30685,39.054,64.133875,86.87885,
28.48905,52.41395,119.533225,126.086025,47.338975,39.076725,64.1507,86.91275,
28.5051,52.517675,119.561525,126.19985,47.37655,39.0982,64.20785,86.9475,
28.53415,52.558775,119.67465,126.8702,47.44145,39.117775,64.30195,87.131975,
28.58115,52.5975,119.8715,127.364025,47.47315,39.13355,64.351675,87.169075,
28.6151,52.639025,119.8916,127.4494,47.492525,39.151425,64.369525,87.194025,
28.6442,52.691175,120.07105,127.488475,47.53645,39.1689,64.395775,87.223125,
28.69805,52.734525,120.132675,127.519675,47.5495,39.217825,64.482475,87.28925,
28.710125,52.7643,120.192075,127.6109,47.60895,39.246875,64.56075,87.32725,
28.7201,52.80275,120.313725,128.061525,47.6477,39.26075,64.5758,87.459125,
28.764675,52.835,120.4916,128.11065,47.66435,39.27905,64.6149,87.483875,
28.7921,52.873425,120.532475,128.358225,47.6832,39.303625,64.64475,87.491425,
28.83495,52.9029,120.6246,128.405125,47.69695,39.3089,64.730375,87.534125,
28.855875,52.920075,120.659225,128.514775,47.725825,39.32175,64.774375,87.76015,
28.888675,52.947875,120.720325,128.620675,47.780625,39.33915,64.8366,87.78975,
28.906225,52.9767,120.955775,128.64605,47.862975,39.36135,64.87915,87.83035,
28.9265,53.01375,121.112725,128.686225,47.928,39.3848,64.90085,88.079425,
28.9477,53.063075,121.208725,128.69835,47.94455,39.404125,64.95305,88.1176,
28.979275,53.09915,121.3189,128.763925,47.958675,39.424625,64.961675,88.16045,
28.98295,53.167375,121.3519,129.024375,47.969325,39.4483,64.9771,88.19305,
