SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC04a,SPK_SPKC10a
341.04785,349.82795,324.6151,367.39155
341.1031,349.89365,324.64885,367.453
341.172475,349.941725,324.68655,367.475975
341.1825,349.9946,324.697325,367.5115
341.235325,350.0214,324.7055,367.536875
341.327175,350.049525,324.762675,367.5842
341.367975,350.07245,324.8248,367.610925
341.383675,350.08525,324.856875,367.7096
341.53295,350.12515,324.909125,367.807825
341.758375,350.155025,324.927675,367.84825
341.8606,350.21605,324.952275,367.872
341.877,350.241475,325.01625,367.88465
341.9945,350.2433,325.022925,367.93155
342.0294,350.265,325.04145,368.287125
342.0494,350.29215,325.0646,368.31545
342.1188,350.324425,325.089775,368.444975
342.2881,350.3434,325.0927,368.5191
342.354025,350.36185,325.119525,368.54425
342.538975,350.52395,325.1338,368.6812
342.5619,350.59415,325.151425,368.9019
342.582875,350.635875,325.169675,369.15155
342.602975,350.6753,325.242,369.19245
342.667675,350.7246,325.2524,369.194975
342.74315,350.759125,325.29475,369.21655
342.7647,350.785825,325.31545,369.339625
342.799475,350.86435,325.3235,369.53685
342.815475,350.92035,325.33985,369.752025
342.82995,350.979625,325.363675,369.783525
342.868325,351.017925,325.428325,369.91265
342.88585,351.044225,325.451675,369.919675
342.899125,351.067025,325.49055,369.996375
342.9297,351.10565,325.530225,370.0462
342.942825,351.135375,325.606725,370.100375
342.987925,351.1596,325.65215,370.65065
343.0712,351.2471,325.6591,370.795225
343.120875,351.280325,325.6941,370.9099
343.142625,351.3,325.7438,370.97455
343.18715,351.39485,325.830025,371.019875
343.31165,351.455675,325.869875,371.094375
343.360875,351.622225,325.879475,371.16705
343.519525,351.65365,325.89195,371.2545
343.5305,351.6982,325.96285,371.326675
343.6295,351.731325,326.03035,371.47325
343.646975,351.80585,326.08795,371.477
343.784825,351.8792,326.1185,371.509925
343.8099,351.89745,326.141275,371.562025
343.8575,351.916775,326.15625,371.651325
343.970125,351.94885,326.221725,371.697825
344.0224,351.959625,326.2495,371.804125
344.057175,351.98795,326.273725,371.8311
344.13765,352.0137,326.2942,371.9005
344.15025,352.03075,326.366675,371.940725
344.174525,352.0535,326.376675,371.956225
344.196475,352.064375,326.395675,372.048025
344.267025,352.322625,326.443,372.239925
344.3178,352.36725,326.460275,372.28985
344.343725,352.43775,326.497225,372.35805
344.374975,352.549,326.54845,372.3855
344.4433,352.5685,326.6046,372.4888
344.4712,352.697775,326.62845,372.60815
344.52055,352.723625,326.678625,372.7427
344.53895,352.76615,326.70965,372.9238
344.5627,352.8066,326.781225,373.012725
344.57555,352.816075,326.808875,373.103375
344.586975,352.89535,326.828175,373.15935
344.67345,352.9547,326.865975,373.1812
344.840775,352.993475,326.90595,373.207375
344.886075,353.037975,326.977425,373.281475
344.9097,353.0495,327.015275,373.3579
345.027525,353.07775,327.029025,373.46225
345.131175,353.09435,327.040825,373.6062
345.182625,353.112475,327.108625,373.63945
345.311125,353.151,327.125575,373.6491
345.323725,353.2146,327.1504,373.66725
345.3407,353.2784,327.167175,373.67495
345.36525,353.3928,327.19335,373.715125
345.464725,353.630425,327.23265,373.82705
345.480675,353.8794,327.2372,373.884025
345.533025,353.924775,327.251675,373.8994
345.5352,353.949325,327.299575,374.175375
345.5748,354.0851,327.303325,374.225575
345.60695,354.102775,327.326625,374.29055
345.657,354.122325,327.35375,374.33585
345.75895,354.161125,327.37445,374.43295
345.79575,354.177425,327.392925,374.4908
345.9122,354.216775,327.405775,374.536975
346.064,354.273075,327.4835,374.6116
346.077775,354.3012,327.51545,374.65035
346.0875,354.323325,327.544575,374.858825
346.10545,354.4276,327.585325,374.86555
346.16845,354.5142,327.630125,374.894625
346.241925,354.5394,327.6665,374.9185
346.295775,354.61695,327.759275,374.92885
346.34765,354.648375,327.834375,374.9403
346.3584,354.888075,327.8797,375.063225
346.439,355.028225,327.914825,375.111725
346.45085,355.0445,327.931175,375.29245
346.63855,355.123525,327.95325,375.3391
346.727725,355.35495,327.96375,375.5274
346.87515,355.44765,327.98195,375.53985
346.9061,355.5353,327.9976,375.560825
346.942825,355.58885,328.016475,375.635525
346.96555,355.6966,328.025475,375.6764
346.987275,355.76405,328.02695,375.684425
347.0102,355.78025,328.039975,375.7242
347.0763,355.800575,328.050225,375.748475
347.091425,355.8565,328.0674,375.786825
347.148175,355.914275,328.074,375.858675
347.1942,355.94045,328.0862,376.06745
347.23675,355.970175,328.124125,376.260225
347.300775,355.994075,328.1775,376.366975
347.392675,355.997725,328.2239,376.51885
347.4241,356.07815,328.247425,376.725475
347.486825,356.226225,328.258625,376.790575
347.534075,356.302625,328.362075,376.88165
347.712075,356.61165,328.366225,377.001725
347.96895,356.640325,328.40775,377.047325
348.001275,356.665125,328.473775,377.05815
348.032325,356.7041,328.539,377.284775
348.0407,356.7352,328.587425,377.37305
348.142525,356.76815,328.655125,377.401975
348.251,356.82435,328.68815,377.5997
348.300525,356.898275,328.72385,377.67745
348.41135,356.918725,328.763925,377.829925
348.4868,356.94055,328.805025,377.841125
348.506025,356.967775,328.831725,377.879775
348.54855,356.9934,328.88475,377.934325
348.557,357.015125,328.897475,377.951575
348.580075,357.036475,328.92495,378.124875
348.637125,357.050625,328.941,378.140975
348.6459,357.07945,328.95255,378.2196
348.7059,357.099275,328.956275,378.28175
348.772425,357.402225,328.98225,378.340125
348.80365,357.421825,328.996775,378.427175
348.83925,357.446575,329.00865,378.4581
348.991475,357.486325,329.011875,378.541825
349.086925,357.506125,329.019575,378.56345
349.3611,357.529675,329.02405,378.5974
349.3943,357.583575,329.030875,378.79275
349.429775,357.61925,329.0624,379.013875
349.462325,357.641875,329.1152,379.0188
349.469775,357.70245,329.1242,379.25665
349.48105,357.72585,329.143475,379.40115
349.5088,357.745275,329.1648,379.4586
349.51515,357.76115,329.189675,379.5142
349.53805,357.793025,329.239625,379.543225
349.652725,357.825625,329.26915,379.58465
349.69995,357.8972,329.31785,379.6248
349.8084,357.9372,329.3337,379.671775
349.9132,357.94345,329.35765,379.76615
349.978725,357.9757,329.4834,379.797225
350.326625,358.040075,329.50185,379.95025
350.411225,358.1022,329.578825,380.129875
350.427125,358.141675,329.615575,380.229925
350.4866,358.192125,329.6202,380.513575
350.512275,358.26065,329.667725,380.553325
350.55605,358.36765,329.7018,380.64045
350.585675,358.44315,329.7334,380.71595
350.612625,358.548075,329.784875,380.853175
350.668625,358.5699,329.826875,380.871425
350.71585,358.59675,329.87655,380.903325
350.754575,358.615125,329.916825,380.944075
350.802425,358.64385,329.9454,381.0711
350.814575,358.65975,329.9989,381.106875
350.88985,358.70115,330.0219,381.17175
350.92865,358.79955,330.042725,381.21715
350.957425,359.1886,330.061725,381.284
350.996775,359.2065,330.0995,381.40605
351.0325,359.24365,330.12565,381.693775
351.082925,359.411125,330.13135,381.746975
351.183075,359.4343,330.139325,381.825025
351.3179,359.48025,330.172025,381.834025
351.33475,359.537425,330.187825,381.84945
351.36405,359.597325,330.1969,381.883675
351.48165,359.636875,330.228825,381.92445
351.503725,359.689025,330.241975,381.958275
351.563775,359.714125,330.2565,382.1814
351.684775,359.7364,330.2737,382.19305
351.72215,359.757975,330.297825,382.406525
351.8166,359.793175,330.3183,382.683375
351.8389,359.81875,330.370525,382.9559
351.9119,359.8425,330.37545,383.15725
352.043975,359.8567,330.394125,383.232525
352.142525,359.880675,330.414875,383.2634
352.192275,359.914725,330.46125,383.38395
352.2023,359.929875,330.47765,383.422225
352.211875,359.957975,330.516875,383.52345
352.360875,359.979725,330.541025,383.529875
352.490325,360.1002,330.544375,383.69665
352.599625,360.1217,330.5531,383.7652
352.6277,360.1949,330.5732,383.8686
352.667575,360.247475,330.597775,383.9244
352.7842,360.296425,330.62795,384.102025
352.866525,360.34385,330.657075,384.268225
352.872175,360.45085,330.764875,384.3121
352.926225,360.486525,330.782825,384.352125
352.949075,360.535725,330.820925,384.35805
352.97475,360.565475,330.85735,384.41855
353.0134,360.571675,330.904075,384.621975
353.015825,360.59015,330.917425,384.7825
353.1776,360.613325,330.968525,384.851475
353.179825,360.66325,331.0669,384.86245
353.181725,360.6749,331.101375,384.9174
353.250525,360.773,331.15155,384.989975
353.462,361.079975,331.1754,385.03415
353.477525,361.11385,331.22695,385.1015
353.51535,361.13305,331.2698,385.2262
353.548825,361.180775,331.30375,385.358525
353.564375,361.203025,331.3415,385.50795
353.709575,361.227225,331.385225,385.591275
353.74575,361.240275,331.413925,385.625225
353.7905,361.290825,331.444375,385.8494
354.00065,361.31255,331.487475,385.917925
354.033075,361.35305,331.520625,385.9623
354.06105,361.410225,331.55895,386.035025
354.2537,361.48115,331.685725,386.182525
354.385075,361.524425,331.7046,386.21075
354.44695,361.573725,331.724775,386.221975
354.4924,361.607175,331.80525,386.341325
354.581775,361.623525,331.847475,386.455575
354.598025,361.668475,331.862325,386.501525
354.67065,361.679825,331.88895,386.563025
354.68295,361.6944,331.907925,386.752375
354.694575,361.71745,331.9097,386.759775
354.70415,361.7492,331.93095,386.7839
354.7202,361.78205,331.969975,387.0077
354.80805,361.80935,331.97545,387.23125
354.83065,361.9864,331.9979,387.5836
354.9258,362.1167,332.0315,387.770275
354.93905,362.16845,332.03645,387.79065
355.016725,362.2146,332.05435,387.79855
355.0455,362.31735,332.08705,387.92115
355.068625,362.374975,332.121625,388.005675
355.093575,362.402625,332.15965,388.11235
355.13655,362.43065,332.165725,388.1481
355.160825,362.451425,332.213975,388.307775
355.2269,362.468925,332.2598,388.462675
355.253475,362.52385,332.2618,388.599825
355.505375,362.56285,332.35915,388.622975
355.563625,362.841925,332.4063,388.6682
355.6254,362.881275,332.432825,388.721075
355.648775,363.437075,332.45525,388.891075
355.7055,363.52105,332.61735,389.030075
355.72455,363.87255,332.6239,389.207775
355.8508,363.999075,332.641125,389.390375
355.87935,364.013525,332.7268,389.514025
356.015725,364.02375,332.76245,389.65025
356.035,364.05465,332.7735,389.694325
356.046975,364.1802,332.82005,389.81585
356.10805,364.28155,332.846025,389.8943
356.12695,364.318175,332.903075,389.939225
356.18435,364.485375,332.90515,389.95255
356.2399,364.60145,332.94645,390.119575
356.353125,364.842675,333.02995,390.12275
356.3821,364.883525,333.05315,390.2721
356.4271,364.9367,333.0832,390.6066
356.487625,364.9658,333.112325,391.042925
356.505975,364.988,333.154325,391.10375
356.519725,365.02865,333.156775,391.234525
356.720775,365.060425,333.175375,391.2736
356.829775,365.102475,333.239575,391.381275
356.8405,365.128775,333.269125,391.4492
356.8603,365.14235,333.3338,391.535125
356.8674,365.173475,333.371225,391.557
356.8838,365.2287,333.4227,391.691725
357.035225,365.257525,333.46285,391.9906
357.087525,365.269625,333.567025,392.023925
357.114625,365.392525,333.658225,392.167025
357.130825,365.428,333.746675,392.247075
357.245,365.463025,333.79495,392.699625
357.259,365.50955,333.837175,392.7138
357.30815,365.551075,333.86625,392.8014
357.375825,365.560725,333.9451,392.90345
357.394275,365.82285,333.98765,392.99275
357.55485,365.849025,334.0175,393.0293
357.5737,366.046075,334.091275,393.0543
357.59905,366.261775,334.12375,393.081575
357.6153,366.28405,334.21815,393.26455
357.6553,366.3265,334.2232,393.285775
357.697125,366.389425,334.239225,393.306475
357.873675,366.50405,334.25545,393.328925
358.010925,366.53975,334.261075,393.518625
358.1194,366.68755,334.27685,393.571575
358.1433,366.710425,334.29545,393.875425
358.1809,366.75415,334.30185,394.062775
358.202975,366.838425,334.3224,394.2667
358.231675,366.88815,334.35245,394.298
358.282825,366.924275,334.3724,394.403325
358.4099,366.9399,334.414575,394.535675
358.4321,367.10405,334.418375,394.599475
358.5169,367.260275,334.480625,394.7993
358.53455,367.31805,334.499075,394.81645
358.683575,367.385375,334.520775,394.893675
358.7107,367.4105,334.524375,394.9312
358.744025,367.4307,334.54845,394.972025
358.76155,367.5487,334.578025,395.3699
358.842,367.598975,334.61915,395.421625
358.878425,367.612725,334.75105,395.608025
358.918825,367.66085,334.8093,395.6493
359.023725,367.7022,334.841,395.782425
359.10235,367.7712,334.874675,395.807625
359.11925,367.791325,334.9011,395.971225
359.15755,367.816375,334.944125,396.158775
359.2825,367.843925,334.95735,396.279825
359.3201,367.8693,334.977425,396.29805
359.3351,368.0233,335.03595,396.319625
359.4688,368.071425,335.066075,396.331075
359.565325,368.16315,335.092475,396.555675
359.760875,368.1772,335.12015,396.64125
359.9046,368.2007,335.165125,396.82435
360.02385,368.22855,335.1925,396.88125
360.039625,368.267,335.221625,396.90685
360.128725,368.2888,335.232425,396.9323
360.33545,368.308825,335.27985,396.979725
360.375825,368.74865,335.305975,397.00505
360.424775,369.03725,335.3514,397.0811
360.464275,369.063825,335.41035,397.20545
360.50755,369.095,335.46465,397.25255
360.5345,369.121775,335.49375,397.418925
360.624275,369.14465,335.5261,397.482975
360.6363,369.18895,335.612875,397.589475
360.6554,369.201,335.6416,397.61185
360.7254,369.211025,335.7305,397.663825
360.7326,369.5263,335.742725,397.687825
360.831325,369.537825,335.774875,397.76305
360.924625,369.5597,335.81235,397.972125
360.95935,369.602725,335.8328,398.2757
361.077625,369.640825,335.92435,398.539525
361.156325,369.6994,335.938625,398.5916
361.261275,369.714025,336.021175,398.80285
361.393675,369.75895,336.06295,398.9123
361.441525,369.821225,336.074025,398.97225
361.581775,369.858975,336.09405,399.045425
361.85025,369.877725,336.1093,399.3471
361.8606,369.896975,336.19465,399.380725
361.971425,369.9243,336.2215,399.42265
362.0079,369.930025,336.229275,399.4999
362.0274,370.04325,336.24935,399.62015
362.090525,370.149875,336.2699,399.64995
362.188875,370.180525,336.33675,399.7504
362.27165,370.213425,336.4114,399.879325
362.341875,370.23745,336.447525,399.9467
362.5067,370.2764,336.50665,399.96915
362.519625,370.28615,336.54005,400.1467
362.62555,370.347925,336.55275,400.296025
362.65885,370.41685,336.57365,400.38905
362.695325,370.44965,336.672,400.5513
362.716225,370.472425,336.767575,401.0406
362.76715,370.4922,336.80855,401.06305
362.8912,370.519675,336.85345,401.099
362.979725,370.5347,336.86875,401.138275
363.016025,370.84525,336.902725,401.16475
363.033,370.8602,336.98635,401.310225
363.069075,370.943975,337.120225,401.343575
363.0904,371.0437,337.137075,401.388425
363.1292,371.072725,337.165875,401.390625
363.1573,371.132625,337.2103,401.47055
363.219875,371.167775,337.230025,401.56515
363.24985,371.1956,337.279175,401.648225
363.3483,371.2224,337.301325,401.6849
363.461175,371.26295,337.3233,401.81305
363.471725,371.36645,337.357625,401.89285
363.481575,371.44395,337.39065,402.018725
363.5909,371.461525,337.4304,402.10385
363.712125,371.473475,337.4976,402.13285
363.80225,371.49565,337.5792,402.1786
363.81735,372.023925,337.61635,402.209875
363.9816,372.05005,337.636825,402.2891
364.040325,372.189775,337.659625,402.500825
364.099775,372.2193,337.6845,402.673975
364.3036,372.3166,337.807275,402.74985
364.338375,372.688725,337.88815,403.023125
364.356025,372.74755,337.895825,403.069075
364.509325,372.7853,337.92195,403.09715
364.56155,372.86,337.957375,403.14245
364.709025,372.90585,337.977975,403.311275
364.798225,372.929425,337.985275,403.35455
364.9466,372.955875,337.989575,403.526225
365.193925,372.99,338.003575,403.71365
365.21995,373.0134,338.00545,403.73275
365.287725,373.080375,338.16215,403.7633
365.44395,373.102575,338.1788,403.787925
365.49045,373.2585,338.22085,403.8136
365.540475,373.353675,338.25875,403.87515
365.58815,373.395875,338.26455,403.892625
365.5976,373.39775,338.291825,403.98675
365.646925,373.419875,338.34445,404.009825
365.688125,373.444375,338.3638,404.063725
365.7179,373.4912,338.38605,404.09505
365.728725,373.516025,338.41755,404.26295
365.74985,373.53375,338.49025,404.53725
365.7601,373.545275,338.5465,404.770025
365.7787,373.5682,338.56135,405.017225
365.783375,373.59835,338.56665,405.07555
365.844025,373.693275,338.588475,405.10555
365.99655,373.8037,338.6354,405.226875
366.0123,373.859775,338.67235,405.3081
366.0259,373.9024,338.722925,405.4986
366.1255,373.92485,338.74445,405.569375
366.1603,373.95695,338.746925,405.629725
366.21385,373.9937,338.78835,405.720325
366.230375,374.068825,338.803525,405.796325
366.242375,374.113025,338.848425,405.86225
366.285125,374.137925,338.8679,405.9789
366.3397,374.390575,338.91865,406.208275
366.483825,374.458175,338.942275,406.28365
366.575975,374.5177,338.970525,406.397825
366.601775,374.8283,339.0027,406.4531
366.648825,375.0935,339.0184,406.60255
366.7071,375.13195,339.069925,406.76435
366.755675,375.2115,339.151275,406.876825
366.854625,375.24155,339.239875,406.9611
366.8562,375.286125,339.272975,406.9957
366.88225,375.532175,339.326325,407.01625
366.89155,375.576825,339.34745,407.1718
366.954725,375.613125,339.349275,407.2015
367.006225,375.64395,339.35135,407.282025
367.016075,375.927775,339.35325,407.286675
367.11835,376.426575,339.417775,407.30895
367.1457,376.611875,339.509425,407.45215
367.286075,376.67145,339.5212,407.5598
367.315975,376.715525,339.561075,407.603875
367.41215,377.311325,339.60395,407.65295
367.4955,377.540525,339.627275,407.7881
367.51935,377.965775,339.650075,407.86255
367.56625,378.294975,339.6622,407.933925
367.5759,378.354575,339.6922,407.978375
367.611675,378.3924,339.71715,408.018
367.648675,379.22235,339.727375,408.0828
367.68695,379.37655,339.75695,408.182725
367.922975,379.41655,339.774175,408.22895
368.021425,379.43015,339.791725,408.4514
368.051025,379.44875,339.820675,408.5255
368.149375,379.4996,339.8288,408.61145
368.24415,379.539075,339.85805,408.733975
368.338425,379.594525,339.860525,408.856975
368.40425,379.64085,339.9117,408.880425
368.641675,379.70015,339.919975,408.919825
368.667275,379.7139,339.945125,408.96575
368.773075,379.7323,339.948925,409.01365
368.83305,379.79555,339.991625,409.04795
368.884575,379.824375,340.0138,409.161425
368.966425,379.847175,340.026025,409.2437
369.019475,379.86755,340.062175,409.2759
369.172825,379.89995,340.07065,409.298275
369.23005,379.94485,340.187475,409.332325
369.26815,379.986625,340.2159,409.352875
369.277925,380.01705,340.246225,409.3596
369.306025,380.115825,340.2715,409.45255
369.40545,380.134325,340.286275,409.492575
369.446,380.160025,340.322725,409.594475
369.467225,380.252125,340.3415,409.687625
369.479725,380.29425,340.358175,409.690625
369.502025,380.322325,340.37535,409.7369
369.60075,380.361875,340.392525,409.929
369.63795,380.381425,340.402325,409.9487
369.6883,380.403225,340.42855,409.972125
369.799075,380.414775,340.519325,410.124625
369.988775,380.445875,340.544975,410.15485
370.012525,380.4767,340.552825,410.184675
370.209925,380.50055,340.607275,410.4147
370.3325,380.52045,340.644425,410.48915
370.369925,380.5502,340.6855,410.546175
370.505125,380.578975,340.698725,410.738175
370.5602,380.631475,340.7298,410.790825
370.802375,380.65575,340.790475,410.8563
370.884275,380.71195,340.796275,410.91385
370.920375,380.781075,340.828125,410.9165
370.921525,380.9057,340.8725,410.94105
371.000925,380.94715,340.907375,411.08915
371.0604,381.04155,340.944675,411.284975
371.126725,381.147175,340.9532,411.4178
371.242175,381.2327,341.01785,411.487
371.333,381.261875,341.04805,411.60805
371.433775,381.29075,341.07825,411.748375
371.497425,381.301775,341.147025,411.8232
371.519125,381.41255,341.1572,411.883875
371.586,381.4484,341.16735,411.90695
371.645975,381.494475,341.189,412.073225
371.739075,381.566525,341.2661,412.0833
371.7607,381.59065,341.345925,412.391825
371.85025,381.6142,341.3879,412.476775
371.905575,381.652175,341.4377,412.50575
371.993275,381.69655,341.480025,412.6359
372.044025,381.735,341.524425,412.7051
372.067875,381.826075,341.62405,412.8108
372.162775,381.84125,341.654,412.915475
372.2003,382.0149,341.69915,413.0474
372.267275,382.289475,341.71645,413.270075
372.33175,382.419675,341.73755,413.438325
372.3443,382.570575,341.805,413.4563
372.3656,382.667975,341.826125,413.6973
372.516725,382.677175,341.87055,413.7339
372.53305,382.735325,341.90565,413.77025
372.57595,382.7582,341.922425,413.844675
372.61865,382.81415,341.950275,413.917375
372.769475,382.871125,341.998175,414.03495
372.924175,382.9079,342.033225,414.12175
373.005725,382.9378,342.054725,414.175075
373.0428,382.965875,342.074975,414.205225
373.126625,382.9801,342.13635,414.265375
373.15575,382.990475,342.228925,414.377025
373.221525,383.02965,342.26245,414.484425
373.239425,383.060975,342.309475,414.563925
373.25505,383.1183,342.406525,414.669275
373.288675,383.142575,342.4407,414.740325
373.297925,383.1817,342.442375,414.782625
373.315475,383.200525,342.47635,414.821
373.469275,383.208475,342.5146,414.887675
373.526925,383.337675,342.547675,414.960525
373.583075,383.372875,342.55595,415.039575
373.729125,383.4263,342.58075,415.0767
373.75725,383.467675,342.603225,415.1216
374.051475,383.537125,342.60515,415.181375
374.168725,383.6017,342.61205,415.433125
374.1945,383.6447,342.694325,415.645275
374.2095,383.66325,342.71745,415.74035
374.22705,383.68875,342.7206,415.78395
374.238375,383.745975,342.772075,415.818425
374.278975,383.828475,342.806575,415.850425
374.41715,383.8687,342.836875,415.89655
374.4954,383.897325,342.86675,416.16715
374.5156,383.9357,342.9045,416.3198
374.602175,383.99255,342.9071,416.3714
374.693275,384.03375,342.9367,416.431425
374.715925,384.0816,342.95755,416.4768
374.751075,384.125975,342.9757,416.53355
374.84425,384.30235,343.025175,416.552625
374.897275,384.3447,343.085025,416.7196
375.079125,384.3717,343.1357,416.771775
375.175525,384.447525,343.161375,416.7831
375.2044,384.460625,343.21255,416.841025
375.32425,384.48665,343.249475,416.874675
375.334975,384.633575,343.254525,416.9005
375.36265,384.660325,343.267375,416.9577
375.3764,384.7916,343.28765,417.062725
375.45425,384.822925,343.3113,417.166675
375.504375,384.896575,343.3339,417.208325
375.5975,384.91975,343.368925,417.299575
375.824375,384.9405,343.3849,417.3436
375.836825,384.96175,343.41165,417.3643
375.86005,384.99955,343.4544,417.433775
375.958625,385.081825,343.51155,417.50645
376.015425,385.23145,343.59745,417.560125
376.131675,385.342575,343.63675,417.609675
376.304625,385.47255,343.651375,417.638425
376.571075,385.4911,343.6556,417.7168
376.629825,385.507475,343.676725,417.770375
376.7443,385.556425,343.6869,417.950625
376.75835,385.640275,343.713725,418.053625
376.782675,385.743775,343.729225,418.2843
376.81665,385.77655,343.7576,418.333575
376.8301,385.863125,343.8296,418.399225
376.9195,385.9499,343.91365,418.45385
376.9379,385.9831,343.91595,418.4701
376.995275,386.074375,343.9489,418.47825
377.3974,386.104,343.96365,418.559075
377.45675,386.14335,343.969275,418.71755
377.653975,386.1579,343.99215,418.950775
377.771025,386.1838,344.1139,419.200675
377.9095,386.210575,344.1346,419.238
378.025275,386.231625,344.16585,419.27405
378.5011,386.28545,344.179875,419.381425
378.61535,386.3202,344.216925,419.5432
378.654625,386.3652,344.248675,419.579825
378.697725,386.418675,344.2665,419.5963
378.78625,386.44445,344.29345,419.64145
378.8188,386.46185,344.30105,419.714875
378.932775,386.4824,344.318125,419.7572
379.1306,386.549425,344.35225,419.79295
379.2146,386.611275,344.38575,419.940025
379.221125,386.63185,344.399175,420.0079
379.2644,386.692475,344.43145,420.0698
379.3272,386.726425,344.453425,420.19695
379.494,386.7549,344.49465,420.348475
379.52065,386.78305,344.52245,420.40305
379.537275,386.9193,344.54995,420.4418
379.6863,387.050075,344.58595,420.46255
379.752025,387.181625,344.62705,420.562775
379.8195,387.2568,344.6667,420.597975
379.8633,387.368675,344.77345,420.695225
379.911675,387.658425,344.858675,420.735325
379.96835,387.758775,344.929975,420.773975
380.05365,387.803475,344.958,420.786025
380.0884,387.93085,345.038125,420.8197
380.090125,388.068675,345.05975,420.847975
380.18435,388.095325,345.103975,420.92905
380.22645,388.2329,345.15335,420.956325
380.376825,388.2847,345.17495,420.9752
380.5706,388.364625,345.30945,420.999075
380.5995,388.5584,345.323325,421.146125
380.61885,388.60255,345.35015,421.24085
380.728375,389.001075,345.449075,421.257325
380.80635,389.094175,345.46135,421.294475
380.85665,389.312675,345.534625,421.3227
380.9829,389.3509,345.568175,421.324875
381.130925,389.3759,345.602875,421.397225
381.174875,389.4078,345.62635,421.501625
381.315275,389.438475,345.635925,421.533525
381.327125,389.459975,345.6712,421.7457
381.367675,389.48455,345.715725,421.7661
381.44055,389.496525,345.7586,421.850775
381.516525,389.515675,345.761675,421.906075
381.552675,389.550275,345.786325,421.957575
381.591725,389.5748,345.82615,422.04555
381.634075,389.5959,345.8649,422.412925
381.686175,389.898,345.88355,422.662925
381.72845,389.956875,345.911325,422.749675
381.755125,389.984025,345.9158,422.84655
381.80695,390.0649,345.9428,422.959725
381.901725,390.123125,346.003,423.11465
381.94325,390.16895,346.02625,423.2445
382.04445,390.20075,346.0898,423.3012
382.054,390.2505,346.119275,423.450125
382.24135,390.311175,346.1772,423.4619
382.2689,390.333575,346.249075,423.596125
382.3145,390.367975,346.26325,423.606825
382.421,390.380175,346.2821,423.8727
382.44475,390.399425,346.3188,423.944675
382.540125,390.41405,346.389675,424.071175
382.548,390.4434,346.429275,424.171375
382.583375,390.50705,346.461425,424.247
382.63505,390.524925,346.49645,424.3216
382.7112,390.55065,346.508925,424.37805
382.78395,390.56505,346.55325,424.670425
382.811425,390.60685,346.598325,424.959575
382.8308,390.6845,346.65705,425.1976
382.870125,390.75735,346.70015,425.42115
383.018475,390.830875,346.7314,425.50385
383.11565,390.90615,346.769325,425.59615
383.23235,390.97175,346.7843,425.68775
383.300425,391.1272,346.7923,425.738275
383.384225,391.1572,346.88255,425.792275
383.4202,391.1728,346.912625,425.868925
383.44895,391.191125,346.9901,425.872325
383.5924,391.2225,347.0813,425.92075
383.618225,391.2355,347.150925,426.0884
383.71175,391.319225,347.2135,426.221775
383.7665,391.34515,347.240575,426.569225
383.85165,391.4417,347.281375,426.626625
384.09655,391.544225,347.3113,426.726875
384.1748,391.639925,347.312725,426.93785
384.2257,391.667275,347.33505,426.98825
384.269225,391.705825,347.37535,427.01295
384.532325,391.739325,347.435375,427.0427
384.587425,391.818475,347.467475,427.1205
384.603025,391.895475,347.50155,427.14865
384.6792,391.9299,347.5473,427.2513
384.72075,391.988575,347.55185,427.315575
384.7368,392.0577,347.559325,427.350175
384.7822,392.140175,347.591275,427.40435
384.851875,392.19355,347.6199,427.46975
385.00125,392.2514,347.676975,427.63675
385.027675,392.26275,347.7171,427.8743
385.0486,392.29725,347.761,427.965675
385.11085,392.31705,347.8124,427.993325
385.19075,392.35455,347.85935,428.012675
385.20635,392.374025,347.905575,428.091175
385.28995,392.412825,347.93365,428.158325
385.3206,392.456725,347.941625,428.19245
385.36345,392.546075,347.9957,428.38725
385.522025,392.5678,348.0726,428.507975
385.545775,392.709325,348.1205,428.65985
385.73785,392.7374,348.145725,428.7662
385.787775,392.807425,348.155475,428.82055
385.83015,392.8788,348.181275,428.96515
385.844575,392.91585,348.20845,428.97835
385.87915,392.9411,348.2402,429.1874
385.8945,392.9745,348.279975,429.2016
385.9227,392.99525,348.328175,429.234175
385.998625,393.0292,348.3917,429.255575
386.20665,393.0555,348.461825,429.297075
386.254975,393.070375,348.48195,429.422
386.280725,393.093075,348.503225,429.6789
386.5199,393.14145,348.508775,429.74665
386.5356,393.168925,348.5334,429.77125
386.576425,393.2996,348.554825,429.918125
386.609625,393.32015,348.5783,430.07825
386.626075,393.34945,348.627375,430.125075
386.6496,393.376675,348.6545,430.2417
386.718525,393.409425,348.695375,430.40815
386.7532,393.43745,348.74585,430.478925
386.775925,393.449525,348.824325,430.513925
386.93245,393.468675,348.83075,430.5491
386.945075,393.4937,348.9389,430.851
387.075325,393.52335,348.983975,430.890375
387.1153,393.550775,349.024525,430.922175
387.127775,393.5709,349.097825,430.940125
387.150525,393.602925,349.133975,431.158925
387.1639,393.62625,349.1901,431.206675
387.191525,393.708,349.1999,431.3178
387.207925,393.72415,349.2215,431.401175
387.223175,394.053325,349.266825,431.503225
387.318525,394.071425,349.30015,431.530875
387.330025,394.155925,349.324275,431.647275
387.348575,394.201375,349.347325,431.688275
387.387825,394.2136,349.3491,431.724325
387.40215,394.258875,349.35655,431.774475
387.430425,394.4135,349.37,431.9599
387.4702,394.4415,349.38595,432.04445
387.475575,394.46545,349.413825,432.06075
