SPK_SPKC02a (exc),SPK_SPKC04a (no response),SPK_SPKC10b (no response)
,191.934325,
,191.966375,
,191.993975,
,192.026525,
,192.0723,
,192.159925,
,192.179275,
,192.1904,
,192.1988,
,192.2093,
,192.229025,
,192.239525,
,192.253775,
,192.261,
,192.268325,
,192.286325,
,192.300825,
,192.31495,
,192.333375,
,192.343875,
,192.357075,
,192.374575,
,192.389725,
,192.409675,
,192.45155,
,192.499525,
,192.548275,
,192.59875,
,192.6446,
,192.72055,
,192.734275,
,192.756525,
,192.766125,
,192.7734,
,192.785125,
,192.7984,
,192.807275,
,192.81925,
,192.829175,
,192.860275,
,192.88215,
,192.90115,
,192.914025,
,192.92605,
,192.9474,
,192.968,
,192.98865,
,193.020425,
,193.039225,
,193.06995,
,193.105425,
,193.127825,
,193.146225,
,193.1728,
,193.201525,
,193.231675,
,193.304425,
,193.3487,
,193.401875,
,193.429725,
,193.4472,
,193.459275,
,193.470225,
,193.4763,
,193.489825,
,193.500725,
,193.51095,
,193.5201,
,193.5283,
,193.5415,
,193.55165,
,193.565725,
,193.590975,
,193.60855,
,193.627525,
,193.709975,
,193.76025,
,193.802525,
,193.832875,
,193.858475,
,193.875875,
,193.890475,
,193.909175,
,193.9264,
,193.93565,
,193.948425,
,193.962375,
,193.973525,
,193.98805,
,194.001875,
,194.02745,
,194.043125,
,194.05905,
,194.071575,
,194.093025,
,194.127325,
,194.16985,
,194.22515,
,194.2694,
,194.307075,
,194.357275,
,194.3854,
,194.394825,
,194.4016,
,194.409325,
,194.41865,
,194.425,
,194.43575,
,194.4432,
,194.45325,
,194.466375,
,194.484375,
,194.493075,
,194.510575,
,194.527025,
,194.55015,
,194.571875,
,194.59185,
,194.613575,
,194.63385,
,194.65785,
,194.678275,
,194.697225,
,194.7132,
,194.73795,
,194.768425,
,194.811375,
,194.8311,
,194.85675,
,194.88855,
,194.9341,
,194.969525,
,195.0627,
,195.0778,
,195.090075,
,195.098625,
,195.1086,
,195.125775,
,195.133275,
,195.145375,
,195.15785,
,195.18205,
,195.2058,
,195.223125,
,195.237475,
,195.2467,
,195.2551,
,195.2645,
,195.275275,
,195.2865,
,195.2943,
,195.306725,
,195.3185,
,195.327475,
,195.345075,
,195.367425,
,195.393625,
,195.409575,
,195.419575,
,195.464175,
,195.501125,
,195.575975,
,195.612125,
,195.651725,
,195.673075,
,195.696975,
,195.71185,
,195.719775,
,195.7306,
,195.75125,
,195.763325,
,195.778775,
,195.795875,
,195.8094,
,195.838575,
,195.87765,
,195.8871,
,195.899875,
,195.912075,
,195.922725,
,195.9294,
,195.94425,
,195.95555,
,195.9659,
,195.980125,
,195.9942,
,196.01785,
,196.0557,
,196.082425,
,196.107425,
,196.15395,
,196.17745,
,196.2218,
,196.26395,
,196.291575,
,196.345575,
,196.38225,
,196.4186,
,196.459875,
,196.501175,
,196.51095,
,196.52405,
,196.536525,
,196.547875,
,196.562875,
,196.5884,
,196.6101,
,196.6293,
,196.6442,
,196.659625,
,196.6786,
,196.692475,
,196.70415,
,196.720675,
,196.7362,
,196.751025,
,196.7747,
,196.81705,
,196.8543,
,196.903025,
,196.94925,
,197.010525,
,197.0632,
,197.0778,
,197.084975,
,197.093875,
,197.101275,
,197.10765,
,197.114575,
,197.120425,
,197.140375,
,197.165075,
,197.179225,
,197.1942,
,197.20785,
,197.22365,
,197.24115,
,197.257125,
,197.28015,
,197.303375,
,197.320075,
,197.33745,
,197.36085,
,197.39365,
,197.43,
,197.469925,
,197.4996,
,197.5321,
,197.57645,
,197.635625,
,197.681325,
,197.7078,
,197.719425,
,197.734525,
,197.744075,
,197.7529,
,197.758675,
,197.76515,
,197.773975,
,197.793675,
,197.80955,
,197.82955,
,197.85635,
,197.871075,
,197.8883,
,197.948075,
,197.985525,
,198.00915,
,198.039075,
,198.071925,
,198.122175,
,198.169025,
,198.2011,
,198.238,
,198.255675,
,198.269275,
,198.27905,
,198.29435,
,198.309625,
,198.319175,
,198.327575,
,198.33335,
,198.341225,
,198.390075,
,198.4036,
,198.420725,
,198.448525,
,198.4667,
,198.492625,
,198.50845,
,198.526775,
,198.5444,
,198.56955,
,198.590275,
,198.6121,
,198.630825,
,198.652275,
,198.689425,
,198.719525,
,198.7462,
,198.774325,
,198.809575,
,198.855775,
,198.916625,
,198.950325,
,198.961775,
,198.9692,
,198.977375,
,198.992825,
,199.0291,
,199.04055,
,199.0576,
,199.0673,
,199.080075,
,199.091575,
,199.1021,
,199.1164,
,199.1308,
,199.146375,
,199.16255,
,199.1891,
,199.212475,
,199.228275,
,199.248975,
,199.29105,
,199.33195,
,199.385725,
,199.445775,
,199.4573,
,199.4813,
,199.4961,
,199.5038,
,199.5125,
,199.519225,
,199.526325,
,199.54155,
,199.552275,
,199.563425,
,199.577175,
,199.588375,
,199.61535,
,199.632025,
,199.64825,
,199.67225,
,199.721325,
,199.74865,
,199.77955,
,199.84645,
,199.915975,
,199.931225,
,199.944625,
,199.9743,
,199.987275,
