SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a,SPK_SPKC10b
168.773875,122.769925,141.06175,,97.648425,88.526175,,29.80915
168.837475,122.93325,141.077725,,97.666475,88.63095,,29.811125
168.89685,122.99435,141.128225,,97.72115,88.683525,,29.81445
169.08425,123.0195,141.144525,,97.74895,88.731625,,29.8275
169.11775,123.048225,141.299775,,97.763425,88.8072,,29.865725
169.15665,123.050575,141.370925,,97.770025,88.87665,,29.868875
169.192675,123.07545,141.432975,,97.8976,88.991725,,29.922075
169.240975,123.0999,141.519875,,97.951575,89.01045,,29.96575
169.284125,123.11775,141.601625,,97.96355,89.098875,,29.9804
169.426375,123.17055,141.826125,,98.050525,89.180075,,29.981875
169.6528,123.29185,141.87985,,98.141625,89.2458,,30.01875
169.85305,123.298275,141.99645,,98.200275,89.30805,,30.03225
169.868325,123.314975,142.0993,,98.22385,89.500475,,30.039975
169.947775,123.365025,142.16435,,98.39795,89.5465,,30.0478
170.052275,123.4278,142.18845,,98.455475,89.5912,,30.110375
170.081375,123.656925,142.226525,,98.482575,89.6337,,30.141425
170.125175,123.690325,142.35035,,98.6122,89.692525,,30.152525
170.168575,123.721125,142.4019,,98.719125,89.7188,,30.1549
170.223475,124.191025,142.511875,,98.725125,89.7748,,30.183975
170.249975,124.381725,142.5196,,98.729,89.803725,,30.194925
170.357825,124.4037,142.805475,,98.759525,89.8999,,30.2135
170.373175,124.49645,142.92465,,98.83195,89.965275,,30.26155
170.43545,124.5575,142.99855,,98.89765,90.007,,30.279825
170.453375,124.651475,143.103225,,99.00485,90.091075,,30.316575
170.493625,124.658225,143.1852,,99.0416,90.159475,,30.326325
170.5281,124.77465,143.2519,,99.05145,90.228,,30.379025
170.610975,124.79845,143.318225,,99.11495,90.28265,,30.404125
170.6424,125.607175,143.4218,,99.1228,90.388325,,30.423075
170.740075,125.7706,143.462375,,99.14,90.472775,,30.44295
170.756375,126.044825,143.496325,,99.17925,90.7061,,30.484825
170.763675,126.107025,143.5117,,99.33355,90.827975,,30.500675
170.791475,126.1357,143.630925,,99.4429,90.865925,,30.5135
170.795275,126.15295,143.644875,,99.570375,90.87135,,30.556175
170.89335,126.291175,143.753575,,99.58145,90.9084,,30.5695
170.926175,126.459825,143.77535,,99.593025,90.915875,,30.58505
170.9462,126.77705,143.795875,,99.730275,91.055575,,30.5871
171.026475,127.3457,143.84885,,99.801975,91.114325,,30.618125
171.06285,127.5022,143.99745,,99.926375,91.159525,,30.642325
171.1132,127.5476,144.161925,,100.0831,91.196175,,30.653175
171.13555,127.5707,144.3808,,100.103725,91.29815,,30.674625
171.14465,127.577175,144.493175,,100.120375,91.33645,,30.69945
171.3626,127.615625,144.51435,,100.202875,91.42335,,30.7239
171.38785,127.813675,144.536,,100.227775,91.4726,,30.73885
171.46925,128.6885,144.582775,,100.311,91.5604,,30.765575
171.47565,128.991975,144.64395,,100.350825,91.74025,,30.797225
171.630975,129.016325,144.6544,,100.356575,91.785975,,30.810575
171.71225,129.323725,144.719925,,100.436275,91.8505,,30.816575
171.83375,129.44025,144.792975,,100.48425,91.919,,30.876875
171.854,129.510525,144.8431,,100.534775,91.9396,,30.890825
171.940525,129.629675,144.923825,,100.546275,92.00545,,30.930775
171.9998,129.650725,145.1639,,100.612775,92.070675,,30.941375
172.05055,129.69895,145.395475,,100.717975,92.15285,,30.94945
172.06095,129.7087,145.408575,,100.725325,92.1966,,31.055975
172.1397,129.7596,145.4519,,100.757,92.205225,,31.06925
172.160575,129.862725,145.488375,,100.932925,92.2634,,31.110975
172.334975,129.931275,145.561575,,100.9871,92.331725,,31.11605
172.398725,130.004825,145.62595,,101.0155,92.372625,,31.160825
172.442825,130.6635,145.678125,,101.130975,92.412075,,31.1675
172.706075,130.704175,145.72015,,101.20755,92.468525,,31.22085
172.760875,130.88715,145.758925,,101.40615,92.509575,,31.264275
172.796675,131.0686,145.84705,,101.508575,92.55645,,31.2882
172.80265,131.169125,145.8843,,101.51545,92.600525,,31.3157
172.853725,131.343775,145.9443,,101.5768,92.730825,,31.348225
172.940125,131.4669,146.03075,,101.584125,92.792775,,31.351775
173.09065,131.52955,146.22245,,101.819975,92.8426,,31.37445
173.259825,131.56545,146.30495,,101.834375,92.883125,,31.4273
173.295575,131.808225,146.410325,,101.962975,92.9721,,31.432125
173.297625,131.91775,146.492,,101.96545,93.058025,,31.447
173.481725,132.11045,146.505075,,102.01945,93.12455,,31.4538
173.5063,132.11335,146.527775,,102.06725,93.216775,,31.4789
173.67155,132.12255,146.6228,,102.235,93.323475,,31.502375
173.687575,132.169175,146.691025,,102.30565,93.362175,,31.5379
173.91645,132.259875,146.7388,,102.4259,93.445525,,31.57375
173.9355,132.36585,146.7485,,102.452225,93.4611,,31.588975
174.11905,132.404725,146.8075,,102.5069,93.509975,,31.6285
174.2107,132.717775,146.814825,,102.580675,93.5273,,31.67865
174.22135,132.9458,146.841025,,102.602925,93.596625,,31.6877
174.2372,133.517475,146.8792,,102.639575,93.643575,,31.72685
174.3069,133.792325,146.92555,,102.68225,93.72435,,31.820875
174.348025,134.30085,146.971625,,102.702425,93.7764,,31.828325
174.419025,134.69035,147.014125,,102.735825,93.8509,,31.84825
174.4838,134.778575,147.037875,,102.752975,93.99035,,31.849575
174.510975,134.93935,147.285825,,102.7967,94.0534,,31.904325
174.53495,135.074575,147.420875,,102.8842,94.110325,,31.9398
174.655375,135.657075,147.61245,,103.286,94.163,,32.016025
174.7031,135.7955,147.7011,,103.28925,94.275075,,32.05285
174.766675,135.877425,147.750325,,103.40805,94.324875,,32.08365
174.842925,135.9232,147.795,,103.598925,94.3827,,32.095
175.01695,136.2474,147.89255,,103.601125,94.487625,,32.101725
175.3823,136.85485,147.954575,,103.61715,94.5669,,32.13595
175.404125,136.90055,148.0485,,103.7499,94.61325,,32.137375
175.49485,137.2185,148.15245,,103.8832,94.66615,,32.187025
175.4972,137.35355,148.2303,,103.8931,94.6928,,32.22605
175.517225,137.548075,148.33385,,103.968575,94.7773,,32.228025
175.557425,137.72595,148.377275,,103.97935,94.83335,,32.2325
175.56045,138.436275,148.453225,,103.986325,94.909125,,32.35715
175.6891,138.56735,148.523075,,104.0202,94.99225,,32.379725
175.94025,138.679425,148.632525,,104.041075,95.1084,,32.427175
175.975125,138.790225,148.67335,,104.076575,95.140725,,32.465475
176.1452,138.979725,148.72955,,104.081775,95.189525,,32.488075
176.181075,139.144075,148.798475,,104.138375,95.2299,,32.530375
176.31425,139.345175,148.9045,,104.188325,95.314525,,32.5404
176.538225,139.7449,148.9082,,104.4039,95.3842,,32.5452
176.6249,139.7993,148.915325,,104.45225,95.421325,,32.616125
176.65475,139.933275,149.00975,,104.626625,95.51575,,32.62205
176.791625,140.1412,149.11275,,104.68295,95.58395,,32.70165
176.839375,140.487325,149.250825,,104.876275,95.636025,,32.7183
176.8792,140.50115,149.327675,,104.918575,95.70455,,32.752375
176.9245,140.59955,149.3967,,105.021175,95.774575,,32.7664
176.93005,140.705675,149.449825,,105.115375,95.8487,,32.781025
176.966175,140.714325,149.4794,,105.1883,95.88185,,32.867
176.9968,140.749875,149.5865,,105.194475,95.9268,,32.912875
177.031075,140.888525,149.59225,,105.3291,95.942125,,33.00275
177.088225,140.96825,149.6501,,105.416,96.013775,,33.018675
177.112625,141.102625,149.68585,,105.58685,96.0939,,33.0811
177.21165,141.237475,149.70395,,105.655,96.17645,,33.118975
177.274275,141.308225,149.735525,,105.76265,96.25655,,33.128625
177.340925,141.961475,149.794675,,105.77145,96.303725,,33.13285
177.415675,142.0123,149.806375,,105.971675,96.40775,,33.15825
177.47125,142.072225,149.815275,,105.9826,96.475425,,33.200875
177.50385,142.154325,149.87465,,105.992725,96.6565,,33.22015
177.5203,142.244475,149.890875,,106.09685,96.7077,,33.288
177.53945,142.2643,149.976975,,106.11825,96.755075,,33.312475
177.6249,142.39005,150.020725,,106.28215,96.799625,,33.351875
177.645075,142.524725,150.063125,,106.30615,96.863725,,33.411625
177.6705,142.8652,150.07405,,106.3193,97.079925,,33.4134
177.689775,143.137975,150.097075,,106.4378,97.248575,,33.450825
177.7514,143.169425,150.124,,106.6489,97.283825,,33.48115
177.874,143.2546,150.134225,,106.695175,97.337175,,33.507675
177.9932,143.3026,150.158875,,106.7308,97.38425,,33.528525
178.0142,143.485275,150.17165,,106.916125,97.47085,,33.5874
178.052275,144.37665,150.216025,,106.991275,97.597025,,33.59345
178.117975,144.50105,150.222575,,107.074575,97.654275,,33.62575
178.356025,144.549125,150.2416,,107.207275,97.709825,,33.730025
178.437675,144.5631,150.3469,,107.26685,97.77525,,33.813225
178.462475,144.7296,150.3706,,107.316775,97.9582,,33.818975
178.562675,144.792275,150.402625,,107.477225,98.011475,,33.886625
178.628275,145.174575,150.437475,,107.482325,98.1098,,33.900525
178.655375,145.39605,150.4524,,107.49095,98.1704,,33.93735
178.757075,145.476975,150.472,,107.8684,98.1856,,33.947
178.7607,145.52015,150.5017,,107.945325,98.3014,,33.97845
178.8083,145.5868,150.523875,,108.1419,98.3645,,33.9841
178.858225,145.60145,150.62195,,108.18195,98.412525,,33.9883
178.926375,145.6718,150.69445,,108.216425,98.4625,,34.0022
178.949425,145.7597,150.745,,108.24845,98.561775,,34.006675
178.987775,145.9092,150.87775,,108.333225,98.6319,,34.031025
178.9947,146.766425,150.9402,,108.3834,98.67405,,34.044525
179.021025,146.787425,150.986975,,108.460975,98.75355,,34.0545
179.134125,146.80815,151.0294,,108.527175,98.886575,,34.066475
179.17465,146.848725,151.079425,,108.624625,98.94295,,34.08115
179.269375,146.9428,151.12595,,108.656425,98.9986,,34.082175
179.40085,147.142275,151.14825,,108.67605,99.10005,,34.142775
179.43445,147.193025,151.21215,,108.7371,99.155125,,34.162225
179.503975,147.26105,151.2249,,108.78765,99.3819,,34.198775
179.5221,147.314525,151.3304,,108.894175,99.4369,,34.218375
179.551675,147.476025,151.345475,,108.9053,99.5855,,34.281775
179.556875,147.581275,151.384825,,108.907825,99.6429,,34.34235
179.566925,147.584575,151.38915,,108.943425,99.694225,,34.38085
179.572775,147.643725,151.398,,108.9672,99.732825,,34.402075
179.637675,147.697325,151.420275,,108.996625,99.849,,34.414325
179.79225,147.761875,151.44325,,109.0378,99.912975,,34.462275
179.9132,147.800025,151.4649,,109.048775,100.1088,,34.481425
179.9453,147.833675,151.515675,,109.07345,100.20845,,34.50735
180.0105,147.942975,151.573425,,109.141425,100.338975,,34.5531
180.07655,147.945175,151.648725,,109.201725,100.4002,,34.580725
180.18495,148.144575,151.691625,,109.27865,100.5569,,34.587125
180.236275,148.282125,151.717025,,109.353025,100.667225,,34.606425
180.27555,148.3157,151.9098,,109.358875,100.820025,,34.65695
180.3324,148.386475,152.022775,,109.475425,100.8892,,34.6666
180.479975,148.45015,152.0517,,109.6493,100.948325,,34.67355
180.612025,148.49825,152.12975,,109.717475,100.9914,,34.72425
180.64445,148.5391,152.138875,,109.8447,101.137825,,34.7718
180.83165,148.571925,152.1889,,109.97255,101.221925,,34.777675
180.887775,148.79145,152.246975,,110.061525,101.269425,,34.7797
180.902525,148.822075,152.288475,,110.327325,101.390625,,34.83055
180.98865,148.85835,152.3108,,110.344775,101.4393,,34.8756
181.00585,148.90855,152.322575,,110.3626,101.5328,,34.903475
181.026475,149.017975,152.3415,,110.39575,101.629525,,34.910525
181.068375,149.032525,152.37315,,110.410375,101.710525,,34.97515
181.1524,149.065775,152.394875,,110.54165,101.776875,,35.00435
181.23965,149.136475,152.39825,,110.856225,101.852425,,35.045725
181.26395,149.193175,152.430225,,111.07435,102.08145,,35.071725
181.31345,149.301725,152.449175,,111.140675,102.156575,,35.07455
181.463875,149.3041,152.489325,,111.208275,102.201175,,35.124725
181.538425,149.37465,152.51655,,111.302125,102.273725,,35.180075
181.595375,149.3897,152.567275,,111.306375,102.33025,,35.20035
181.69195,149.5967,152.588175,,111.353325,102.42955,,35.2208
181.91785,149.669325,152.63395,,111.40955,102.554275,,35.234725
182.1083,149.739675,152.644625,,111.4393,102.6174,,35.237225
182.14485,149.813325,152.719375,,111.584925,102.710725,,35.28835
182.147675,149.82965,152.757925,,111.76695,102.725325,,35.303475
182.262775,149.867825,152.81005,,111.996725,102.78145,,35.330325
182.2857,149.885275,152.815475,,112.163475,102.8703,,35.3565
182.3595,150.0517,152.82845,,112.3008,102.936325,,35.40255
182.45965,150.1058,152.846575,,112.332575,103.040625,,35.44345
182.537025,150.12915,152.8563,,112.37685,103.09385,,35.55705
182.5449,150.27325,152.86745,,112.5143,103.149075,,35.584875
182.634225,150.475225,152.883775,,112.5808,103.178925,,35.621275
182.6518,150.489975,152.902925,,112.6305,103.226725,,35.6245
182.6967,150.557575,152.9213,,112.732525,103.294975,,35.66245
182.868175,150.754925,152.981675,,112.801425,103.3379,,35.68245
183.0983,150.773525,153.002875,,112.869,103.420275,,35.698375
183.354425,150.893525,153.029425,,113.091675,103.508125,,35.7108
183.362825,150.950625,153.105075,,113.223675,103.58995,,35.748
183.433675,150.9841,153.125575,,113.253375,103.646575,,35.791025
183.4848,151.04115,153.1468,,113.338025,103.69965,,35.85155
183.577075,151.10315,153.191775,,113.4151,103.76085,,35.862225
183.609675,151.2549,153.256725,,113.430925,103.85215,,35.906925
183.634825,151.31085,153.2854,,113.641375,103.872925,,35.91825
183.6442,151.320175,153.299225,,113.7842,103.92815,,35.9243
183.653925,151.340525,153.329325,,113.814625,104.016525,,35.982525
183.6604,151.38645,153.350175,,113.852425,104.1121,,36.0044
183.684625,151.39365,153.40395,,113.904275,104.16625,,36.0108
183.7168,151.396925,153.48155,,114.320625,104.2584,,36.07445
183.7696,151.4428,153.662825,,114.351925,104.353575,,36.121225
183.824125,151.481475,153.6932,,114.357025,104.52425,,36.147075
183.891425,151.51705,153.72005,,114.5561,104.6185,,36.17605
183.96265,151.5589,153.827075,,114.56965,104.656875,,36.17885
184.0028,151.728225,153.94785,,114.5872,104.73295,,36.186475
184.050875,152.169,153.965975,,114.658525,104.80775,,36.20485
184.106675,152.29895,154.129975,,114.6841,104.945175,,36.233425
184.216775,152.3865,154.238975,,114.8932,105.007175,,36.266625
184.3055,152.3906,154.259025,,114.973675,105.14215,,36.27535
184.30885,152.4183,154.399725,,114.9803,105.19605,,36.336375
184.419225,152.4225,154.4568,,115.126,105.3023,,36.37895
184.464675,152.4277,154.50895,,115.164825,105.343575,,36.392275
184.588975,152.440425,154.6401,,115.168975,105.4171,,36.421625
184.6312,152.45975,154.79585,,115.209,105.511175,,36.42975
184.682475,152.4666,154.946975,,115.354075,105.5807,,36.4545
184.7043,152.648475,154.974725,,115.402325,105.629625,,36.490825
184.7194,152.7412,155.07855,,115.510175,105.727825,,36.50655
184.78775,152.7721,155.170025,,115.528925,105.81965,,36.518225
184.80625,152.80825,155.2473,,115.627925,105.90365,,36.5204
184.832775,153.09895,155.3215,,115.678875,106.033275,,36.551875
184.887825,153.12715,155.34495,,115.8616,106.240375,,36.561875
184.929375,153.1658,155.3916,,115.894675,106.3018,,36.5679
184.96205,153.181925,155.4347,,115.943475,106.381325,,36.6339
185.00035,153.22145,155.4667,,116.0461,106.4282,,36.63755
185.1966,153.238825,155.680275,,116.105625,106.475075,,36.653675
185.33135,153.2502,155.7321,,116.33865,106.519925,,36.67955
185.353125,153.281425,155.766825,,116.4468,106.572775,,36.680625
185.44905,153.2869,155.871575,,116.79315,106.661175,,36.74485
185.4627,153.293125,155.923125,,116.8642,106.7746,,36.747925
185.514925,153.29895,155.9612,,116.897075,106.819675,,36.7816
185.610525,153.30865,155.9689,,116.914875,106.852275,,36.820125
185.6905,153.34035,156.063875,,116.960875,106.9477,,36.878225
185.74,153.367975,156.096225,,116.97715,106.995125,,36.88745
185.8005,153.6401,156.11435,,117.062875,107.0391,,36.9225
185.9287,153.657275,156.206975,,117.081775,107.1745,,36.934375
185.936,153.672775,156.232825,,117.180625,107.2358,,37.02085
186.027475,154.0639,156.293025,,117.205825,107.30235,,37.0754
186.17815,154.4129,156.3072,,117.26805,107.359025,,37.099725
186.20175,154.428325,156.325925,,117.36135,107.44815,,37.12435
186.3279,154.52715,156.32795,,117.418025,107.517125,,37.213575
186.33515,154.541925,156.359875,,117.41955,107.547025,,37.241675
186.41845,154.582525,156.38245,,117.607075,107.622775,,37.276875
186.4502,154.59465,156.406575,,117.63495,107.773675,,37.305675
186.4652,154.993975,156.49125,,117.689925,107.874975,,37.321675
186.561675,155.009575,156.5877,,117.713425,107.9148,,37.355425
186.64995,155.0527,156.66085,,117.92675,107.9911,,37.365325
186.85495,155.214175,156.725,,118.00395,108.004825,,37.3754
186.90685,155.2338,156.783775,,118.015275,108.10575,,37.388875
186.923225,155.3105,156.80525,,118.158925,108.197475,,37.4193
186.972075,155.325,156.870175,,118.3349,108.2613,,37.428275
187.004975,155.883775,156.980925,,118.41065,108.32205,,37.4517
187.062325,156.2795,157.01525,,118.420325,108.4018,,37.4871
187.21165,156.418575,157.0582,,118.4476,108.528475,,37.52765
187.3654,156.449525,157.077425,,118.475825,108.5872,,37.548
187.4164,156.906175,157.20275,,118.533775,108.680775,,37.560475
187.506675,157.47225,157.222325,,118.68065,108.85155,,37.606725
187.524775,157.51355,157.287725,,118.7664,108.915425,,37.6098
187.531825,157.5617,157.316375,,118.8168,108.958975,,37.61795
187.548325,157.642075,157.515125,,118.866275,108.96125,,37.650275
187.5785,157.6806,157.633975,,118.9931,109.045375,,37.68375
187.682725,157.7258,157.6529,,119.00875,109.058975,,37.7022
187.69645,157.7363,157.70095,,119.060725,109.10435,,37.729425
187.801225,158.05925,157.758675,,119.178225,109.3019,,37.741775
187.87065,158.137625,157.8522,,119.179825,109.350675,,37.776575
187.916625,158.2208,157.946675,,119.1844,109.40485,,37.842275
187.963575,158.288175,157.97945,,119.229025,109.50725,,37.868075
188.008725,158.3912,158.03875,,119.257,109.56005,,37.897975
188.0667,158.525025,158.241075,,119.271675,109.615625,,37.9628
188.089475,158.54655,158.303675,,119.289,109.6881,,37.981575
188.136925,158.855075,158.51055,,119.290575,109.72355,,38.0183
188.2113,158.99905,158.53255,,119.4557,109.789725,,38.024475
188.263125,159.034675,158.5693,,119.522525,109.883825,,38.049925
188.3723,159.06195,158.723425,,119.53155,109.902425,,38.0537
188.3943,159.173975,158.749425,,119.635025,110.05005,,38.0802
188.4733,159.386375,158.826,,119.63625,110.093125,,38.103875
188.494125,159.427775,158.86965,,119.653175,110.136525,,38.1216
188.64085,159.46035,158.98,,119.69345,110.170425,,38.1465
188.66085,159.46655,159.09215,,119.706125,110.20775,,38.165
188.698125,159.492025,159.1311,,119.804825,110.257325,,38.20835
188.7786,159.5085,159.169575,,119.93655,110.3035,,38.22645
