SPK_SPKC02c,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC16a
153.0369,157.791,146.183525,111.823075
153.26945,158.11505,146.203225,111.830975
153.298675,158.1607,146.222875,111.84375
153.324225,158.1957,146.265425,111.848425
153.387225,158.22615,146.323675,111.85735
153.43605,158.253175,146.338475,111.86775
153.49045,158.31255,146.5896,111.87495
153.7751,158.513025,146.617375,111.87975
153.8222,158.545025,146.692,111.8879
153.85935,158.5739,146.709525,111.891575
153.875525,158.704275,146.719775,111.897275
153.906625,159.048,146.7648,111.9008
153.922225,159.1738,147.238975,111.905125
153.955925,159.20955,147.255575,111.91405
154.150975,159.284425,147.272225,111.920275
154.1896,159.309175,147.323875,111.92455
154.22415,159.348975,147.329025,111.929175
154.26525,159.41655,147.339475,111.933325
154.305725,159.4357,147.3448,111.94485
154.331325,159.46275,147.375975,111.952975
154.57725,159.486175,147.3964,111.958975
154.604325,159.5288,147.404025,111.96465
154.6628,159.5846,147.417525,111.968525
154.7015,159.796375,147.6484,111.9744
154.868225,159.84735,147.6695,111.98225
154.902875,159.86335,147.678375,111.985725
154.9167,159.89175,147.712275,111.992675
155.112925,159.941725,147.744025,111.9995
155.137625,160.1518,147.835375,112.0038
155.20135,160.44435,148.06,112.0111
155.231325,160.476225,148.1121,112.014225
155.262775,160.545675,148.15465,112.01735
155.32925,160.5721,148.2018,112.021825
155.3504,160.61385,148.209825,112.0294
155.37255,160.64235,148.325625,112.03495
155.3944,160.6756,148.3521,112.043875
155.41725,160.78115,148.426275,112.054175
155.440175,160.82955,148.4428,112.05955
155.72335,160.878725,148.78775,112.0779
155.7502,161.277,148.805225,112.1364
155.78035,161.683825,148.8283,112.79075
155.80945,161.738525,148.8442,112.806025
155.834675,161.7938,148.87235,112.81525
155.90385,161.840275,148.912775,112.826875
155.93915,162.086425,149.272075,112.833625
155.9468,162.365675,149.285175,112.841575
155.974,162.4266,149.3065,112.8498
156.0198,162.472825,149.3421,112.8545
156.043775,162.683725,149.3666,112.8605
156.080725,162.7175,149.389475,112.867225
156.109525,162.7608,149.3994,112.87365
156.1327,162.812175,149.441975,112.87765
156.1542,162.838375,149.637025,112.883275
156.169325,162.966875,149.675175,112.8905
156.191275,163.0232,149.6885,112.898075
156.20315,163.31505,149.7003,112.9014
156.220025,163.376,149.738175,112.907125
156.2422,163.5451,149.747975,112.9109
156.27195,163.64995,149.768975,112.9167
156.296075,163.6789,149.785775,112.92045
156.319225,163.708825,149.9684,112.927275
156.552075,163.737075,149.9966,112.9306
156.599225,163.75225,150.051025,112.933625
156.636775,163.776875,150.056775,112.937925
156.675025,163.81295,150.091375,112.943125
156.7099,163.838,150.1066,112.94635
156.749275,163.89935,150.136525,112.951325
156.7861,163.931,150.26295,112.9567
156.8248,164.256125,150.285575,112.95905
156.87045,164.281125,150.5895,112.96425
156.9473,164.335825,150.6242,112.9691
157.1803,164.345325,150.6337,112.971375
157.21065,164.371325,150.64655,112.9779
157.24715,164.3909,150.694525,112.98615
157.269125,164.419275,150.70865,112.993325
157.329375,164.74945,150.732075,112.9986
157.3367,164.778725,150.745675,113.00615
157.371925,164.82065,150.778725,113.009425
157.393825,164.838925,150.80215,113.0122
157.4219,164.86665,150.81485,113.017775
157.443,164.898325,150.862425,113.024175
157.64925,164.930775,150.864725,113.028125
157.6724,164.965575,151.055475,113.034275
157.6905,165.007175,151.133825,113.040175
157.728525,165.04485,151.233125,113.043625
157.7434,165.084825,151.284625,113.047325
157.790975,165.109875,151.3332,113.05955
158.11505,165.1586,151.384825,113.07095
158.160675,165.4961,151.401475,113.092575
158.195675,165.543025,151.413975,113.113925
158.226125,165.586625,151.440375,113.1255
158.312525,165.6098,152.01425,113.150925
158.513025,165.637075,152.049125,113.1632
158.545,165.685,152.0627,113.211525
158.573875,165.717425,152.1642,113.2321
158.599175,165.7507,152.182725,113.2517
158.704275,165.77765,152.201875,113.27045
159.047975,165.88405,152.208125,113.280625
159.173775,165.964,152.2239,113.2916
159.209525,166.0669,152.24305,113.2966
159.284375,166.131825,152.2719,113.312
159.30915,166.1557,152.406425,113.3241
159.348975,166.194,152.422125,113.330075
159.4165,166.3081,152.8989,113.486375
159.43565,166.374725,152.9094,113.5073
159.462725,166.430675,152.954225,113.5176
159.486125,166.460375,152.98455,113.531225
159.528775,166.487075,153.0008,113.53635
159.584575,166.5072,153.0063,113.54325
159.79635,166.52715,153.141075,113.550275
159.84735,166.91285,153.30155,113.55575
159.86335,167.1153,153.357425,113.560075
159.891725,167.1792,153.376175,113.568775
159.9417,167.2259,153.424925,113.5748
160.151775,167.304475,153.43715,113.58005
160.4443,167.667875,153.48175,113.58645
160.476175,167.71645,153.510125,113.590925
160.54565,167.755575,153.526425,113.59825
160.57205,167.7949,153.5368,113.6082
160.613825,167.833675,153.8552,113.613075
160.622125,167.8834,153.8851,113.61695
160.642325,167.905775,153.89365,113.6233
160.6756,167.911175,153.909675,113.6292
160.829525,168.078325,153.91535,113.63665
160.8787,168.22715,153.933875,113.6408
161.210975,168.31505,153.954225,113.646325
161.276975,168.37105,153.96685,113.65235
161.6838,168.4364,154.097,113.663075
161.7385,168.748225,154.24355,113.668075
161.793775,168.7838,154.261,113.67295
161.840275,168.84385,154.300475,113.677875
161.88365,168.90295,154.326025,113.681475
162.0864,169.004275,154.33535,113.69165
162.365675,169.081375,154.351525,113.7059
162.4266,169.2072,154.3898,113.74445
162.4728,169.49475,154.421175,113.762625
162.683675,169.515075,154.4333,113.90275
162.717425,169.5602,154.505425,113.914225
162.76075,169.583825,154.665125,113.921525
162.81215,169.62755,154.6688,113.928075
162.83835,169.658075,154.67535,113.935825
162.966875,169.678425,154.693325,113.942625
163.02315,169.71805,154.864825,113.947125
163.31505,169.7745,154.885175,113.951175
163.375975,169.808975,154.919925,113.960425
163.545075,170.329525,155.004675,113.963375
163.649925,170.339625,155.346325,113.9678
163.678875,170.427075,155.391825,113.978
163.7088,170.449975,155.401775,113.983325
163.737025,170.482325,155.43195,113.98695
163.77685,170.543675,155.439075,113.9916
163.81295,170.608275,155.4592,113.995775
163.83795,170.6875,155.482775,114.0013
163.899325,170.801075,155.935875,114.008025
163.930925,171.04785,156.038875,114.01295
164.2561,171.086275,156.1522,114.0173
164.2811,171.11555,156.166025,114.023875
164.3358,171.14395,156.179275,114.027
164.345275,171.184125,156.19835,114.03255
164.371275,171.254275,156.23925,114.037025
164.39085,171.2849,156.24985,114.040575
164.419225,171.298975,156.275375,114.047575
164.74945,171.34325,156.285675,114.053525
164.7787,171.4314,156.3216,114.060325
164.820625,171.4806,156.715475,114.063475
164.8389,171.5168,156.731275,114.06825
164.86665,171.548975,156.745975,114.07305
164.898325,171.5996,156.784225,114.08155
164.93075,171.6183,156.79865,114.0843
164.96555,171.658275,156.809325,114.09125
164.9877,171.7151,156.841925,114.095375
165.007175,172.014125,156.85495,114.099875
165.0448,172.096675,156.8607,114.106925
165.0848,172.37615,156.8725,114.11235
165.10985,172.4944,156.88075,114.122675
165.158575,173.00895,156.887225,114.13155
165.496075,173.115975,156.9018,114.14215
165.543,173.19215,156.913375,114.15065
165.5866,173.226775,156.92475,114.158275
165.609775,173.273225,156.937475,114.166725
165.637,173.3423,156.9827,114.17225
165.684975,173.75835,157.3462,114.1866
165.7174,173.789775,157.359225,114.19195
165.750675,173.816975,157.405475,114.200675
165.777625,173.8847,157.429775,114.2111
165.884025,173.97065,157.448675,114.2164
165.963975,174.074675,157.4819,114.223075
166.0669,174.12485,157.6625,114.22805
166.131825,174.1427,157.6872,114.23495
166.155675,174.194225,157.708325,114.28495
166.194,174.638325,157.762875,114.30215
166.308025,174.6756,157.8328,114.31415
166.3747,174.721375,157.85685,114.317825
166.430675,174.753775,158.212325,114.324475
166.460375,174.7565,158.2342,114.33425
166.487025,174.7863,158.24655,114.337675
166.507175,175.03845,158.2569,114.348375
166.5271,175.066925,158.28655,114.352275
166.586625,175.09035,158.326325,114.35905
166.912825,175.141975,158.36515,114.361675
166.974,175.175975,158.406525,114.369875
167.115275,175.24615,158.56215,114.372775
167.1792,175.4328,158.585325,114.376825
167.2259,175.559,158.616475,114.38235
167.304425,175.619825,158.62925,114.38905
167.34425,175.651925,158.64965,114.394175
167.66785,175.654325,158.6946,114.402675
167.716425,175.692075,158.7395,114.412925
167.755525,175.764825,158.7676,114.41735
167.79485,175.8106,158.776025,114.4218
167.83365,175.83145,158.801475,114.429725
167.883375,175.937625,159.289375,114.432975
167.905725,176.186225,159.329975,114.4368
167.911175,176.247125,159.401375,114.441875
167.951775,176.27155,159.733875,114.4475
168.0783,176.3571,159.758575,114.45425
168.2271,176.395375,159.778325,114.458875
168.26695,176.762625,159.78865,114.4624
168.315025,176.79355,159.818975,114.468525
168.371025,176.835425,159.83615,114.47155
168.436375,176.864225,159.8644,114.474075
168.6846,176.904825,159.88445,114.481975
168.748175,176.963325,159.8996,114.487575
168.783775,177.268475,159.914225,114.495
168.843825,177.3064,159.943575,114.498175
168.902925,177.3882,159.967125,114.513425
169.00425,177.631025,160.0076,114.52505
169.081375,177.67,160.113025,114.545
169.207175,177.724725,160.13085,114.572575
169.494725,178.18305,160.191325,114.58555
169.51505,178.296425,160.204775,114.590975
169.5602,178.424,160.492175,114.60105
169.583825,178.447325,160.5814,114.605775
169.627525,178.51095,160.5931,114.61885
169.658025,178.5487,160.61595,114.623325
169.6784,178.60455,160.633525,114.627275
169.718025,178.8236,160.650175,114.6369
169.73805,179.172975,160.656125,114.64105
169.774475,179.42345,160.668875,114.6474
169.808975,179.4717,160.6854,114.653
169.88675,179.511325,160.746225,114.66225
170.329525,179.576675,160.7558,114.670475
170.3396,179.65895,160.75925,114.67735
170.42705,179.697375,160.7733,114.681325
170.44995,180.1334,160.83425,114.688925
170.4823,180.393975,160.94675,114.69255
170.54365,180.46205,160.969775,114.69915
170.608275,180.51755,160.9841,114.7031
170.687475,180.891175,161.184975,114.711425
170.80105,180.926475,161.203625,114.71785
171.047825,180.955,161.218075,114.72335
171.08625,181.01395,161.2637,114.727625
171.115525,181.08805,161.2837,114.73415
171.143925,181.485175,161.343125,114.74105
171.1841,181.512725,161.849775,114.745
171.254225,181.54365,161.877275,114.751675
171.2848,181.568275,161.89505,114.7585
171.298975,181.608125,161.919325,114.764425
171.343225,182.192175,161.96235,114.76865
171.431375,182.218975,161.97285,114.77445
171.480575,182.2523,161.981325,114.779275
171.516775,182.334875,162.0174,114.783675
171.54895,182.673175,162.036525,114.786925
171.59955,182.9758,162.055225,114.794325
171.61825,183.069725,162.072625,114.797825
171.658275,183.10335,162.489225,114.803475
171.7151,183.133575,162.65415,114.808725
172.014075,183.178325,162.69785,114.81195
172.096675,183.217375,162.810475,114.81875
172.37615,183.24655,162.8223,114.82415
172.494375,183.57485,162.907925,114.830475
173.008925,184.234275,162.9359,114.833575
173.11595,184.260875,163.0476,114.837125
173.192125,184.50095,163.062875,114.84235
173.22675,184.59915,163.085575,114.84645
173.276675,184.877975,163.683825,114.854
173.3423,184.89835,163.729475,114.8579
173.758325,184.927575,163.735225,114.863575
173.78975,184.959675,163.73915,114.8714
173.816975,184.99865,163.7571,114.87525
173.884675,185.038425,163.7969,114.886975
173.97065,185.457675,163.8185,114.89375
174.07465,185.4826,163.835,114.939375
174.12485,185.508325,163.84295,115.067625
174.142675,185.548075,163.889925,115.09405
174.1942,185.57985,163.905825,115.120225
174.638325,185.66185,163.932475,115.1369
174.675575,185.96455,163.980275,115.149525
174.721375,186.005375,163.9941,115.161
174.753775,186.025275,164.028475,115.179225
174.756475,186.064875,164.097025,115.193275
174.7863,186.106625,164.364725,115.203825
175.03845,186.124025,164.399075,115.212375
175.066875,186.149675,164.406175,115.21695
175.0903,186.1813,164.41695,115.2307
175.141975,186.225075,164.986775,115.239475
175.17595,186.2589,165.002025,115.247475
175.432775,186.3821,165.018925,115.255575
175.55895,186.55865,165.046525,115.258675
175.619825,186.58485,165.06325,115.27495
175.6519,186.82185,165.113425,115.28085
175.69205,186.849775,165.123675,115.288975
175.76475,186.875875,165.156975,115.295825
175.810575,186.898375,165.16445,115.30315
175.831425,186.946225,165.180825,115.311225
175.9376,186.9817,165.18875,115.315225
176.1862,187.011375,165.213475,115.324975
176.2471,187.032425,165.26735,115.331025
176.271525,187.06915,165.78665,115.33885
176.357075,187.07745,165.8035,115.3434
176.39535,187.102875,166.468375,115.35025
176.762625,187.151025,166.484025,115.35325
176.793525,187.18345,166.5127,115.3599
176.8354,187.2363,166.5224,115.363875
176.8642,187.603475,166.54605,115.36915
176.904825,187.77995,166.556675,115.376475
176.9633,187.803,166.581725,115.3805
177.26845,187.820675,166.633075,115.389925
177.306375,187.845725,166.678,115.3946
177.388175,187.86175,166.941225,115.403325
177.631,187.88485,166.974,115.4171
177.724675,187.954175,167.26925,115.763025
178.183,188.008425,167.293725,115.788225
178.244075,188.1735,167.30135,115.798075
178.2964,188.209575,167.32325,115.808025
178.42395,188.23745,167.357075,115.8236
178.447325,188.2616,167.366275,115.82865
178.510925,188.28,167.380325,115.836475
178.548675,188.3021,167.387775,115.845075
178.6045,188.3095,167.42055,115.85195
178.6743,188.339425,167.57315,115.8647
178.823575,188.624375,167.839075,115.868575
179.172925,188.6508,167.913175,115.872425
179.423425,188.667275,167.928625,115.87625
179.471675,188.6938,167.94035,115.88155
179.5113,188.706925,167.9586,115.889125
179.54615,188.7365,168.056225,115.894275
179.576625,188.78805,168.106925,115.8998
179.6589,189.00865,168.267025,115.912325
179.69735,189.038125,168.296225,115.9178
180.095675,189.058625,168.309125,115.923725
180.1334,189.089075,168.319475,115.928925
180.39395,189.128975,168.32965,115.9377
180.462025,189.138875,168.346275,115.957175
180.517525,189.167225,168.3733,116.303325
180.891175,189.189925,168.383725,116.3191
180.92645,189.23585,168.412475,116.3309
180.954975,189.50475,168.4323,116.342225
181.01395,189.554675,168.464925,116.352225
181.088025,189.595875,168.7968,116.362675
181.48515,189.76635,168.8359,116.369175
181.512675,189.797,168.84075,116.378975
181.54365,189.819625,168.896075,116.391925
181.568225,189.848025,168.911375,116.398375
181.608125,189.8793,168.9347,116.402325
182.192175,189.903725,168.975275,116.406525
182.218975,189.9201,169.062425,116.410725
182.252275,189.946175,169.6738,116.422025
182.33485,190.217125,169.711925,116.430275
182.379075,190.347975,169.726675,116.44535
182.673175,190.37605,169.741,116.4531
182.9758,190.424425,169.772775,116.4606
183.0697,190.457325,169.801325,116.46865
183.103325,190.493725,169.81095,116.472875
183.13355,190.50685,169.817575,116.4776
183.1783,190.566,169.855575,116.483025
183.217325,190.705525,169.90575,116.489725
183.246525,190.761725,169.918475,116.493425
183.574825,190.773475,169.93625,116.500825
184.23425,190.80655,169.9516,116.50575
184.26085,190.849925,169.976625,116.509
184.500925,190.8718,170.048525,116.516
184.599125,190.90075,170.0538,116.52095
184.87795,190.922925,170.335025,116.527025
184.898325,190.945175,170.471525,116.5326
184.92755,190.9565,170.51885,116.5361
184.95965,190.975375,170.557275,116.542775
184.998625,190.991175,170.592525,116.555175
185.0384,191.1604,170.650775,116.675225
