SPK_SPKC05a (inhi),SPK_SPKC09b (exc),SPK_SPKC09c (inhi)
523.4323,,513.834675
523.441425,,513.8798
523.458625,,513.901125
523.476525,,513.9301
523.498025,,513.957275
523.521525,,513.9769
523.5987,,514.003125
523.6413,,514.073475
523.666675,,514.1298
523.694375,,514.17595
523.7565,,514.196775
523.800125,,514.211975
523.8484,,514.24275
523.892875,,514.25705
523.9187,,514.28465
523.94445,,514.315975
523.957425,,514.343025
524.00295,,514.365175
524.04685,,514.3887
524.1001,,514.412225
524.12055,,514.445425
524.15155,,514.46415
524.202525,,514.493125
524.2372,,514.498175
524.2649,,514.522125
524.265975,,514.562475
524.298,,514.643725
524.325175,,514.676075
524.4111,,514.698
524.4237,,514.70745
524.452175,,514.72115
524.47325,,514.734575
524.50755,,514.756975
524.5824,,514.7743
524.61595,,514.787675
524.656225,,514.805575
524.680825,,514.81915
524.7204,,514.842175
524.74375,,514.864975
524.803075,,514.879525
524.81375,,514.897325
524.8385,,514.924725
524.8561,,514.945325
524.871075,,514.964075
524.88295,,515.0114
524.89935,,515.037275
524.9374,,515.06835
524.9776,,515.085875
524.99975,,515.10715
525.099575,,515.131575
525.1171,,515.146825
525.142975,,515.16135
525.218425,,515.1762
525.2482,,515.1974
525.27785,,515.2149
525.319125,,515.241125
525.3491,,515.2702
525.3734,,515.295425
525.390575,,515.3113
525.417625,,515.331
525.439075,,515.35915
525.4645,,515.388975
525.490175,,515.409775
525.51415,,515.446225
525.55505,,515.464275
525.58505,,515.487725
525.6219,,515.52085
525.646675,,515.54605
525.6927,,515.579075
525.718375,,515.598375
525.750975,,515.62795
525.8141,,515.658
525.8811,,515.6745
525.898975,,515.696175
525.928475,,515.72505
525.954975,,515.760775
525.96605,,515.7844
525.990575,,515.80665
526.0127,,515.8171
526.081075,,515.84015
526.1142,,515.859475
526.148925,,515.886625
526.171875,,515.904775
526.194375,,515.933175
526.21655,,515.949025
526.236325,,515.962675
526.258225,,515.979
526.2943,,516.009075
526.332775,,516.0381
526.35945,,516.062225
526.390525,,516.1214
526.417975,,516.1694
526.4539,,516.240925
526.472625,,516.25215
526.50025,,516.283075
526.538,,516.328375
526.59125,,516.330075
526.61905,,516.3671
526.635075,,516.40795
526.6498,,516.424625
526.668625,,516.4366
526.6811,,516.458175
526.71545,,516.48885
526.743475,,516.53085
526.756425,,516.5776
526.856225,,516.6103
526.8866,,516.664975
526.9269,,516.67895
526.9602,,516.69425
526.9841,,516.705825
527.003275,,516.716325
527.0222,,516.724825
527.094225,,516.748275
527.128575,,516.773575
527.1684,,516.7829
527.195875,,516.80105
527.21345,,516.858975
527.234225,,516.89325
527.2668,,516.91875
527.27845,,516.94615
527.313225,,516.972375
527.329825,,516.9966
527.3546,,517.030575
527.378675,,517.0812
527.432925,,517.1106
527.449625,,517.130875
527.490875,,517.1587
527.5299,,517.17645
527.553325,,517.194075
527.5822,,517.228275
527.5997,,517.24945
527.624675,,517.26625
527.686225,,517.2946
527.69785,,517.322825
527.73595,,517.348625
527.7533,,517.40645
527.7833,,517.440225
527.834475,,517.5048
527.860775,,517.588775
527.8876,,517.59725
527.91365,,517.6136
527.979525,,517.626125
528.00115,,517.63945
528.0428,,517.652725
528.0669,,517.683425
528.094375,,517.705475
528.1014,,517.73
528.141425,,517.75925
528.157825,,517.777125
528.181075,,517.807625
528.21815,,517.83075
528.23405,,517.85765
528.257725,,517.879225
528.28295,,517.919175
528.311575,,517.9447
528.373825,,517.974775
528.4063,,518.009525
528.439475,,518.042825
528.45895,,518.08645
528.4935,,518.13045
528.529425,,518.15365
528.557075,,518.169425
528.57885,,518.200325
528.60765,,518.2197
528.62945,,518.239625
528.6594,,518.256975
528.70935,,518.2766
528.73575,,518.301975
528.764375,,518.353375
528.7828,,518.41765
528.831675,,518.4613
528.859275,,518.490475
528.880675,,518.523275
528.905575,,518.556225
528.980925,,518.57675
529.024275,,518.59085
529.058525,,518.625275
529.075975,,518.65175
529.11855,,518.675225
529.141725,,518.73125
529.158675,,518.7884
529.185075,,518.82445
529.2069,,518.862625
529.240325,,518.892475
529.32165,,518.920225
529.348425,,518.9384
529.370075,,518.951425
529.380175,,518.9626
529.39125,,518.97655
529.45065,,519.001875
529.46635,,519.023575
529.556425,,519.082025
529.58995,,519.1067
529.641325,,519.138725
529.6458,,519.163925
529.66325,,519.20175
529.686,,519.221175
529.71575,,519.2465
529.749325,,519.2672
529.7743,,519.3389
529.828075,,519.356525
529.86505,,519.37515
529.8956,,519.39465
529.95675,,519.420225
530.00185,,519.445125
530.04755,,519.4559
530.0842,,519.4886
530.113975,,519.516025
530.136075,,519.554125
530.17695,,519.5794
530.1946,,519.5973
530.2707,,519.62085
530.32105,,519.670675
530.370375,,519.68725
530.39345,,519.699725
530.4376,,519.71405
530.46315,,519.72735
530.485075,,519.740825
530.551125,,519.76425
530.612625,,519.7853
530.6386,,519.84605
530.660575,,519.887925
530.73775,,519.941075
530.7613,,519.9689
530.802475,,520.00095
530.8273,,520.030325
530.84665,,520.057975
530.876,,520.09715
530.906775,,520.120175
530.9292,,520.1517
530.95085,,520.1801
530.983675,,520.20455
530.98855,,520.2474
531.026025,,520.2842
531.0407,,520.2957
531.073275,,520.30765
531.1004,,520.33515
531.1154,,520.3771
531.1663,,520.39695
531.172075,,520.4445
531.210225,,520.4591
531.237325,,520.482175
531.299025,,520.548675
531.3307,,520.56995
531.3653,,520.59705
531.406325,,520.6591
531.42605,,520.7121
531.44605,,520.743875
531.469875,,520.76975
531.517825,,520.78405
531.5398,,520.800675
531.5779,,520.813925
531.598325,,520.832925
531.626275,,520.859875
531.65485,,520.880175
531.6821,,520.901925
531.709325,,520.941975
531.785075,,520.98285
531.8073,,521.01855
531.8308,,521.039675
531.862425,,521.04375
531.90635,,521.05635
531.938875,,521.072
531.95595,,521.100375
531.978275,,521.12995
532.00335,,521.150275
532.02695,,521.16805
532.08515,,521.190325
532.229275,,521.216075
532.246775,,521.2415
532.274925,,521.26025
532.293875,,521.27935
532.315575,,521.294075
532.339825,,521.309125
532.3599,,521.32875
532.381575,,521.38005
532.4053,,521.4059
532.497175,,521.440375
532.5376,,521.4613
532.57095,,521.509575
532.604675,,521.56405
532.62605,,521.597025
532.641275,,521.614975
532.670975,,521.6316
532.7056,,521.66695
532.747275,,521.68755
532.78145,,521.699575
532.81695,,521.71435
532.8718,,521.721925
532.91755,,521.7538
532.941725,,521.7719
532.966975,,521.801275
533.0203,,521.855375
533.03555,,521.88015
533.05775,,521.906875
533.073275,,521.9521
533.189375,,522.000575
533.220725,,522.041725
533.265775,,522.064125
533.30495,,522.077275
533.339825,,522.09405
533.376825,,522.112625
533.400575,,522.126125
533.4238,,522.15715
533.437675,,522.17395
533.455275,,522.195925
533.475975,,522.21295
533.4904,,522.25675
533.55685,,522.283825
533.57795,,522.297925
533.60945,,522.325125
533.66655,,522.345275
533.69215,,522.3696
533.73125,,522.3828
533.7624,,522.411375
533.7897,,522.444625
533.84605,,522.4707
533.87375,,522.49105
533.890575,,522.519225
533.911125,,522.548875
533.945575,,522.579975
534.027,,522.610575
534.069275,,522.69165
534.0857,,522.718475
534.136125,,522.75315
534.157725,,522.768025
534.20295,,522.787325
534.2359,,522.8022
534.288775,,522.822625
534.3253,,522.8427
534.344,,522.8584
534.363275,,522.879375
534.3849,,522.91025
534.415075,,522.92615
534.43985,,522.940025
534.4606,,522.959275
534.5036,,522.96205
534.524575,,522.9952
534.53605,,523.0222
534.579375,,523.04615
534.609625,,523.08505
534.660425,,523.1139
534.719275,,523.137075
534.739475,,523.155575
534.802075,,523.19835
534.8199,,523.224375
534.841525,,523.264975
534.863075,,523.283975
534.89695,,523.30505
534.9385,,523.3284
534.966975,,523.348675
534.996625,,523.36565
535.0271,,523.383725
535.0993,,523.429775
535.152,,523.450025
535.18085,,523.505925
535.219575,,523.521925
535.28515,,523.553375
535.3006,,523.592875
535.34295,,523.6334
535.361075,,523.680925
535.3748,,523.710675
535.393125,,523.7437
535.40955,,523.7731
535.453625,,523.827
535.4816,,523.849
535.513175,,523.87935
535.552025,,523.9316
535.58365,,523.956975
535.62825,,523.9746
535.6519,,524.005275
535.67725,,524.0249
535.69305,,524.045625
535.725225,,524.07335
535.76755,,524.09415
535.78175,,524.113275
535.798275,,524.143625
535.8157,,524.165025
535.8367,,524.2061
535.86075,,524.236225
535.88095,,524.26285
535.916925,,524.28835
535.968025,,524.3209
536.01305,,524.341625
536.03565,,524.388125
536.058975,,524.42405
536.085125,,524.437775
536.1205,,524.474825
536.150675,,524.49765
536.2148,,524.521225
536.23325,,524.54445
536.266775,,524.56445
536.29745,,524.603325
536.3075,,524.6244
536.349575,,524.65295
536.388575,,524.671875
536.44915,,524.708375
536.510925,,524.7324
536.534375,,524.75865
536.57465,,524.78885
536.6024,,524.802025
536.6356,,524.829075
536.658075,,524.844575
536.67695,,524.856475
536.689575,,524.877
536.70355,,524.8988
536.719775,,524.921275
536.74625,,524.941575
536.761,,524.968425
536.7834,,525.001175
536.802,,525.026525
536.82275,,525.05135
536.8516,,525.070675
536.87395,,525.1201
536.890175,,525.1426
536.916125,,525.164225
536.93775,,525.207325
536.979425,,525.250425
537.01775,,525.284925
537.04705,,525.327025
537.07515,,525.342025
537.14085,,525.36705
537.169125,,525.392025
537.193575,,525.445075
537.251875,,525.4679
537.271425,,525.4909
537.296875,,525.528425
537.3241,,525.54895
537.36465,,525.579775
537.4077,,525.617925
537.4389,,525.62665
537.4683,,525.645175
537.5047,,525.67045
537.54535,,525.68895
537.5703,,525.736825
537.58415,,525.77155
537.6234,,525.7941
537.657275,,525.827525
537.6698,,525.84345
537.69185,,525.8628
537.728075,,525.8874
537.782275,,525.908625
537.80965,,525.930725
537.82455,,525.960575
537.8546,,525.984475
537.87335,,525.993425
537.883675,,526.00175
537.953325,,526.02525
538.016975,,526.066875
538.037525,,526.10165
538.059075,,526.140325
538.094025,,526.16365
538.1553,,526.18255
538.171825,,526.19945
538.18925,,526.22515
538.288425,,526.2475
538.311375,,526.26465
538.3336,,526.3173
538.40055,,526.334925
538.44475,,526.3592
538.4694,,526.3752
538.51415,,526.404825
538.5293,,526.425425
538.589825,,526.448
538.61445,,526.4694
538.637275,,526.499825
538.658575,,526.52915
538.716875,,526.561825
538.74965,,526.6128
538.8065,,526.631425
538.813375,,526.65265
538.839625,,526.694475
538.87605,,526.723175
538.9118,,526.73965
538.9331,,526.76535
538.950325,,526.7809
538.968275,,526.7954
538.99415,,526.796875
539.0341,,526.813675
539.0664,,526.8423
539.262925,,526.86165
539.324725,,526.87595
539.350825,,526.899325
539.42485,,526.92305
539.4565,,526.942825
539.481275,,526.962125
539.53865,,526.977425
539.59835,,526.9974
539.65505,,527.026925
539.673175,,527.041425
539.692875,,527.065025
539.71085,,527.091475
539.729125,,527.118925
539.753975,,527.149025
539.786975,,527.191775
539.81185,,527.20765
539.83645,,527.222225
539.861125,,527.235025
539.961725,,527.24535
539.98405,,527.2624
540.0192,,527.2783
540.06015,,527.296275
540.083475,,527.324325
540.1233,,527.34195
540.1522,,527.364075
540.174825,,527.405125
540.19495,,527.4385
540.21625,,527.4528
540.23905,,527.46665
540.251875,,527.491925
540.33405,,527.507775
540.36085,,527.528625
540.38885,,527.54625
540.420975,,527.56215
540.4584,,527.580925
540.47585,,527.600375
540.501275,,527.61935
540.55845,,527.646525
540.572075,,527.66555
540.611275,,527.6803
540.630975,,527.694975
540.655925,,527.716375
540.692625,,527.734625
540.73185,,527.75705
540.785775,,527.79045
540.8273,,527.830175
540.8485,,527.852275
540.873525,,527.880175
540.89295,,527.923225
540.9236,,527.956675
540.94725,,527.986375
540.964475,,528.00065
540.98675,,528.01845
541.050025,,528.03165
541.069275,,528.06535
541.088875,,528.105675
541.109625,,528.133475
541.140425,,528.168475
541.20085,,528.200075
541.231325,,528.217575
541.2547,,528.23695
541.2806,,528.25925
541.30235,,528.27825
541.328675,,528.29815
541.348875,,528.332825
541.370675,,528.358425
541.414675,,528.413375
541.424025,,528.4345
541.446425,,528.45775
541.46505,,528.48885
541.476825,,528.531925
541.5136,,528.562275
541.531775,,528.5799
541.5506,,528.61905
541.58425,,528.645075
541.609425,,528.6905
541.6135,,528.71285
541.6226,,528.733325
541.665425,,528.763675
541.6893,,528.805425
541.743225,,528.839925
541.7837,,528.899925
541.81245,,528.92185
541.837225,,528.944925
541.8557,,528.960375
541.88515,,528.99725
541.912,,529.017675
541.954025,,529.03395
541.976275,,529.058625
542.04105,,529.080925
542.064975,,529.119225
542.113675,,529.134125
542.14155,,529.156025
542.1626,,529.18125
542.196,,529.204125
542.2282,,529.245425
542.275375,,529.29835
542.290525,,529.33675
542.3907,,529.36905
542.4441,,529.4441
542.464125,,529.46655
542.484275,,529.485375
542.508425,,529.505625
542.5644,,529.516575
542.5925,,529.53885
542.619,,529.5631
542.6613,,529.58795
542.7242,,529.6144
542.75495,,529.620425
542.7709,,529.641525
542.7938,,529.668225
542.81225,,529.68165
542.827425,,529.70865
542.859975,,529.725025
542.91,,529.75515
542.92665,,529.7795
542.9901,,529.79615
543.023075,,529.82675
543.07455,,529.848725
543.102,,529.882575
543.123625,,529.9065
543.19485,,529.938525
543.2309,,529.9676
543.256575,,530.00405
543.294975,,530.035975
543.3383,,530.072
543.36935,,530.102075
543.38875,,530.1257
543.4262,,530.148425
543.53025,,530.1673
543.556975,,530.192275
543.602175,,530.21255
543.631775,,530.234125
543.66115,,530.2369
543.694875,,530.2677
543.7103,,530.2892
543.7356,,530.3126
543.7582,,530.33905
543.78475,,530.364975
543.81015,,530.401925
543.869325,,530.42755
543.90315,,530.452775
543.926475,,530.476625
543.953075,,530.49255
543.995525,,530.530675
544.03675,,530.55615
544.063025,,530.574775
544.11885,,530.600725
544.153775,,530.63035
544.1644,,530.64615
544.1848,,530.675825
544.19775,,530.700175
544.248775,,530.7375
544.267675,,530.785825
544.3037,,530.80535
544.323925,,530.83415
544.35245,,530.85935
544.403125,,530.889425
544.419925,,530.907475
544.4451,,530.929925
544.458125,,530.953975
544.49085,,530.980375
544.53005,,531
544.5493,,531.02485
544.571525,,531.0516
544.594875,,531.0725
544.6226,,531.1137
544.645775,,531.156525
544.662075,,531.21375
544.682075,,531.2418
544.685325,,531.2621
544.7467,,531.283925
544.795275,,531.310675
544.86675,,531.3452
544.894075,,531.3951
544.9233,,531.43395
544.946875,,531.467125
544.961925,,531.487025
545.016725,,531.507075
545.029725,,531.521675
545.0659,,531.5459
545.089775,,531.568275
545.119375,,531.58685
545.1624,,531.629775
545.193775,,531.6444
545.24445,,531.66475
545.270975,,531.68065
545.3385,,531.704825
545.3582,,531.723775
545.393,,531.746
545.425525,,531.784675
545.446625,,531.809825
545.469925,,531.82915
545.498725,,531.8552
545.52965,,531.87695
545.551,,531.896325
545.597325,,531.93715
545.651075,,531.96645
545.672975,,531.9807
545.688375,,531.999175
545.714275,,532.0251
545.7359,,532.041525
545.76545,,532.05465
545.79855,,532.075525
545.8211,,532.099975
545.844625,,532.1118
545.864325,,532.131525
545.9026,,532.14895
545.922525,,532.1816
545.936275,,532.224075
545.989325,,532.24065
546.0125,,532.273625
546.045825,,532.289475
546.071725,,532.303925
546.088875,,532.3343
546.106525,,532.35715
546.14,,532.371775
546.1687,,532.395275
546.189475,,532.4213
546.2199,,532.44215
546.248225,,532.470325
546.28405,,532.49015
546.33,,532.5179
546.3516,,532.541275
546.381575,,532.560375
546.40745,,532.580175
546.43695,,532.604475
546.46285,,532.6238
546.490875,,532.638125
546.5082,,532.6511
546.5314,,532.68555
546.549,,532.7086
546.57305,,532.76065
546.601675,,532.8027
546.604725,,532.8441
546.65055,,532.882
546.694725,,532.900525
546.764325,,532.910975
