SPK_SPKC10a (excited),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC14a (no effect),SPK_SPKC16a (NA)
,298.027075,,,
,298.06115,,,
,298.074425,,,
,298.098975,,,
,298.235075,,,
,298.272525,,,
,298.309225,,,
,298.354175,,,
,298.414675,,,
,298.478625,,,
,298.586375,,,
,298.60255,,,
,298.667175,,,
,298.67265,,,
,298.734225,,,
,298.7499,,,
,298.8814,,,
,299.017225,,,
,299.045225,,,
,299.0534,,,
,299.0621,,,
,299.0667,,,
,299.071375,,,
,299.081975,,,
,299.11305,,,
,299.21735,,,
,299.260675,,,
,299.37015,,,
,299.4434,,,
,299.458875,,,
,299.5041,,,
,299.52485,,,
,299.571675,,,
,299.591275,,,
,299.59585,,,
,299.6151,,,
,299.66565,,,
,299.684875,,,
,299.6919,,,
,299.8895,,,
,299.908425,,,
,299.921425,,,
,299.93305,,,
,299.9652,,,
,299.978675,,,
,300.00305,,,
,300.035075,,,
,300.132225,,,
,300.204325,,,
,300.328675,,,
,300.36395,,,
,300.388575,,,
,300.4029,,,
,300.4373,,,
,300.589225,,,
,300.6737,,,
,300.67645,,,
,300.70285,,,
,300.73415,,,
,300.74965,,,
,300.84995,,,
,300.86115,,,
,300.95515,,,
,300.9868,,,
,300.99715,,,
,301.01755,,,
,301.03355,,,
,301.0477,,,
,301.090475,,,
,301.18825,,,
,301.208425,,,
,301.329675,,,
,301.3557,,,
,301.3624,,,
,301.3796,,,
,301.430025,,,
,301.4565,,,
,301.4641,,,
,301.590725,,,
,301.639675,,,
,301.66325,,,
,301.678,,,
,301.74835,,,
,301.783425,,,
,301.920525,,,
,301.9458,,,
,301.955775,,,
,302.00305,,,
,302.0632,,,
,302.273325,,,
,302.290225,,,
,302.399375,,,
,302.407525,,,
,302.41585,,,
,302.432575,,,
,302.466225,,,
,302.533975,,,
,302.6018,,,
,302.650225,,,
,302.680325,,,
,302.7152,,,
,302.73275,,,
,302.823675,,,
,302.848875,,,
,302.8653,,,
,302.874425,,,
,302.877325,,,
,302.8885,,,
,302.910175,,,
,303.0861,,,
,303.16765,,,
,303.17435,,,
,303.225875,,,
,303.2634,,,
,303.2751,,,
,303.2931,,,
,303.2982,,,
,303.30945,,,
,303.32205,,,
,303.3325,,,
,303.382375,,,
,303.420475,,,
,303.432725,,,
,303.45805,,,
,303.5013,,,
,303.63705,,,
,303.679375,,,
,303.717975,,,
,303.729025,,,
,303.82205,,,
,303.89165,,,
,303.922325,,,
,303.9669,,,
,304.060025,,,
,304.080275,,,
,304.1219,,,
,304.144675,,,
,304.233425,,,
,304.4405,,,
,304.48995,,,
,304.57625,,,
,304.606275,,,
,304.629825,,,
,304.663325,,,
,304.7287,,,
,304.7897,,,
,304.849675,,,
,304.8982,,,
,304.9382,,,
,305.016925,,,
,305.074525,,,
,305.135325,,,
,305.14565,,,
,305.18615,,,
,305.19615,,,
,305.1974,,,
,305.30265,,,
,305.349625,,,
,305.42415,,,
,305.451975,,,
,305.4904,,,
,305.52815,,,
,305.582175,,,
,305.635125,,,
,305.715125,,,
,305.795425,,,
,305.811775,,,
,305.84395,,,
,305.857975,,,
,305.876675,,,
,305.89465,,,
,305.916225,,,
,305.9674,,,
,305.982225,,,
,305.9905,,,
,306.0896,,,
,306.11255,,,
,306.1345,,,
,306.229725,,,
,306.2617,,,
,306.29575,,,
,306.31095,,,
,306.32745,,,
,306.3631,,,
,306.40745,,,
,306.471475,,,
,306.5527,,,
,306.6424,,,
,306.69885,,,
,306.7082,,,
,306.71255,,,
,306.8195,,,
,306.853675,,,
,306.87435,,,
,306.930375,,,
,306.957475,,,
,307.04795,,,
,307.0709,,,
,307.103975,,,
,307.135225,,,
,307.144875,,,
,307.1895,,,
,307.2402,,,
,307.2907,,,
,307.374825,,,
,307.413975,,,
,307.440575,,,
,307.463925,,,
,307.70125,,,
,307.771525,,,
,307.788825,,,
,307.823425,,,
,307.847975,,,
,307.8804,,,
,307.936875,,,
,307.97215,,,
,307.979625,,,
,308.101025,,,
,308.148625,,,
,308.168925,,,
,308.1897,,,
,308.21415,,,
,308.236925,,,
,308.25735,,,
,308.379075,,,
,308.4688,,,
,308.498675,,,
,308.5593,,,
,308.626375,,,
,308.705275,,,
,308.728525,,,
,308.7686,,,
,308.809875,,,
,308.8341,,,
,308.846425,,,
,309.0236,,,
,309.02855,,,
,309.05205,,,
,309.070575,,,
,309.119325,,,
,309.13845,,,
,309.1626,,,
,309.201175,,,
,309.224225,,,
,309.2297,,,
,309.290275,,,
,309.360925,,,
,309.3697,,,
,309.455125,,,
,309.4857,,,
,309.560375,,,
,309.5816,,,
,309.628075,,,
,309.639325,,,
,309.67485,,,
,309.7602,,,
,309.7797,,,
,309.8139,,,
,309.85375,,,
,309.9082,,,
,309.931775,,,
,309.954,,,
,309.99085,,,
,309.997425,,,
,310.0589,,,
,310.066375,,,
,310.08655,,,
,310.097,,,
,310.106075,,,
,310.127025,,,
,310.153125,,,
,310.188575,,,
,310.263425,,,
,310.34855,,,
,310.403,,,
,310.42195,,,
,310.43185,,,
,310.441,,,
,310.448925,,,
,310.45655,,,
,310.472325,,,
,310.4815,,,
,310.4914,,,
,310.5179,,,
,310.5915,,,
,310.606025,,,
,310.618925,,,
,310.629,,,
,310.663175,,,
,310.669675,,,
,310.71495,,,
,310.772125,,,
,310.79535,,,
,310.8245,,,
,310.894375,,,
,310.898125,,,
,310.937075,,,
,310.95935,,,
,310.972025,,,
,311.04145,,,
,311.068975,,,
,311.09,,,
,311.1109,,,
,311.119725,,,
,311.14735,,,
,311.179675,,,
,311.2225,,,
,311.240125,,,
,311.264725,,,
,311.279175,,,
,311.32505,,,
,311.36035,,,
,311.3751,,,
,311.3825,,,
,311.435775,,,
,311.4437,,,
,311.49485,,,
,311.5254,,,
,311.5904,,,
,311.68915,,,
,311.699175,,,
,311.7099,,,
,311.723025,,,
,311.748425,,,
,311.8149,,,
,311.92755,,,
,311.9932,,,
,312.0342,,,
,312.0809,,,
,312.1233,,,
,312.142025,,,
,312.1637,,,
,312.1922,,,
,312.296425,,,
,312.302475,,,
,312.346575,,,
,312.353825,,,
,312.37535,,,
,312.44725,,,
,312.467875,,,
,312.538425,,,
,312.558925,,,
,312.603625,,,
,312.60615,,,
,312.641425,,,
,312.65505,,,
,312.674,,,
,312.7579,,,
,312.8173,,,
,312.845925,,,
,312.903125,,,
,312.912975,,,
,312.933475,,,
,312.935325,,,
,312.941825,,,
,312.957425,,,
,312.973225,,,
,313.000375,,,
,313.0094,,,
,313.05225,,,
,313.065,,,
,313.0787,,,
,313.095875,,,
,313.158625,,,
,313.2398,,,
,313.393475,,,
,313.40125,,,
,313.432075,,,
,313.4378,,,
,313.45635,,,
,313.467425,,,
,313.47465,,,
,313.4825,,,
,313.494225,,,
,313.497375,,,
,313.537525,,,
,313.5459,,,
,313.70325,,,
,313.72445,,,
,313.86015,,,
,313.8837,,,
,313.906175,,,
,313.922425,,,
,313.947925,,,
,313.989225,,,
,314.021025,,,
,314.0422,,,
,314.05275,,,
,314.065475,,,
,314.0753,,,
,314.116875,,,
,314.149025,,,
,314.22585,,,
,314.391725,,,
,314.4004,,,
,314.4113,,,
,314.48315,,,
,314.5811,,,
,314.593025,,,
