SPK_SPKC03a (weak inhi),SPK_SPKC08a (exc),SPK_SPKC09a (no response),SPK_SPKC10b (weak inhi),SPK_SPKC11a (no response)
428.376725,,388.4248,,407.276225
428.4085,,388.447525,,407.304775
428.429425,,388.472675,,407.3284
428.444075,,388.49675,,407.37385
428.478075,,388.52685,,407.39545
428.5019,,388.54205,,407.4159
428.530675,,388.54765,,407.447525
428.57975,,388.572675,,407.481675
428.65605,,388.58675,,407.51865
428.712675,,388.613425,,407.555575
428.743775,,388.6395,,407.57105
428.76395,,388.662,,407.592
428.7913,,388.672425,,407.614875
428.825375,,388.7264,,407.634
428.852825,,388.74645,,407.684825
428.8775,,388.78875,,407.7032
428.901,,388.818875,,407.748875
428.933225,,388.8439,,407.79495
428.966625,,388.867925,,407.821925
428.99345,,388.8862,,407.8443
429.024375,,388.907775,,407.88785
429.0467,,388.930425,,407.913125
429.07915,,388.94845,,407.9233
429.100725,,388.9787,,407.941725
429.1312,,389.025425,,407.9772
429.1639,,389.080025,,408.0166
429.17745,,389.10005,,408.04865
429.19925,,389.137325,,408.07015
429.22715,,389.1586,,408.099575
429.247225,,389.180075,,408.11745
429.266875,,389.197125,,408.142925
429.2871,,389.2125,,408.183425
429.30805,,389.2377,,408.189275
429.328825,,389.275325,,408.2038
429.3798,,389.304725,,408.2276
429.404625,,389.3149,,408.242725
429.4415,,389.336525,,408.29925
429.471325,,389.356625,,408.3209
429.500375,,389.417225,,408.3377
429.525725,,389.44315,,408.395575
429.555725,,389.458475,,408.47575
429.600525,,389.4797,,408.508775
429.63125,,389.513625,,408.540125
429.6495,,389.5257,,408.5664
429.69115,,389.551125,,408.590775
429.721525,,389.562875,,408.599025
429.7778,,389.58635,,408.61785
429.807475,,389.6211,,408.629825
429.83415,,389.64265,,408.655275
429.85745,,389.666425,,408.690725
429.89485,,389.68645,,408.718
429.963725,,389.697075,,408.756775
429.995625,,389.7667,,408.788525
430.009375,,389.7797,,408.8154
430.024775,,389.808175,,408.851225
430.036975,,389.88555,,408.92705
430.05155,,389.91005,,408.977
430.076425,,389.938075,,408.99565
430.131725,,389.958225,,409.008
430.18965,,389.9629,,409.065375
430.21155,,389.987675,,409.092525
430.2349,,390.00825,,409.12155
430.2518,,390.03815,,409.1472
430.26725,,390.060025,,409.174925
430.3187,,390.1041,,409.196375
430.344175,,390.134375,,409.217125
430.37825,,390.1632,,409.24195
430.4045,,390.221925,,409.2533
430.427175,,390.24225,,409.27085
430.43165,,390.256825,,409.30975
430.5242,,390.27785,,409.33875
430.5447,,390.295175,,409.3988
430.565,,390.317575,,409.413075
430.5839,,390.342125,,409.507625
430.607375,,390.375825,,409.545925
430.655775,,390.3952,,409.577225
430.6849,,390.423925,,409.600525
430.713575,,390.488775,,409.67945
430.752625,,390.523725,,409.706825
430.775375,,390.542425,,409.729825
430.78765,,390.57515,,409.764725
430.812525,,390.607675,,409.783075
430.894325,,390.63325,,409.8076
430.9163,,390.650825,,409.83295
430.939175,,390.665,,409.857
430.959325,,390.684775,,409.877825
430.990775,,390.7261,,410.05165
431.01615,,390.7884,,410.07965
431.061425,,390.798325,,410.104125
431.08815,,390.832025,,410.135425
431.11455,,390.854225,,410.2025
431.147125,,390.876325,,410.23195
431.171825,,390.912825,,410.262525
431.224375,,390.948875,,410.284675
431.250975,,390.9875,,410.31405
431.27585,,391.022175,,410.33585
431.3036,,391.058,,410.3674
431.343975,,391.1458,,410.39365
431.374675,,391.156375,,410.46705
431.39665,,391.170175,,410.511625
431.42145,,391.2095,,410.52025
431.449175,,391.237075,,410.576125
431.47625,,391.26935,,410.61155
431.515775,,391.283575,,410.667575
431.5393,,391.311,,410.69625
431.586925,,391.327525,,410.776025
431.619,,391.357475,,410.8017
431.642725,,391.3879,,410.818275
431.6726,,391.4072,,410.8487
431.8434,,391.429,,410.863975
431.86885,,391.451575,,410.88715
431.892875,,391.4717,,410.919425
431.924575,,391.5337,,410.941225
431.960275,,391.558125,,410.972225
431.99305,,391.583225,,410.9971
432.0422,,391.60265,,411.0267
432.088725,,391.6307,,411.092025
432.108,,391.64035,,411.131
432.1335,,391.6661,,411.161125
432.190725,,391.718375,,411.19485
432.21935,,391.750425,,411.210425
432.2559,,391.768275,,411.23535
432.281975,,391.8159,,411.292025
432.31205,,391.841025,,411.315675
432.37805,,391.864375,,411.355325
432.414775,,391.893275,,411.38315
432.439175,,391.9183,,411.426175
432.4677,,391.945,,411.46635
432.496075,,391.9665,,411.498375
432.5185,,391.973875,,411.51415
432.55025,,391.998925,,411.561725
432.55385,,392.0699,,411.568925
432.576275,,392.101125,,411.595575
432.601575,,392.134325,,411.63555
432.674825,,392.142425,,411.663475
432.697925,,392.164,,411.7195
432.790875,,392.182225,,411.74325
432.818675,,392.2061,,411.759575
432.8464,,392.2291,,411.7833
432.901075,,392.254725,,411.81695
432.91805,,392.276725,,411.856325
432.952,,392.303175,,411.85995
433.00875,,392.322775,,411.886575
433.08465,,392.34855,,411.9063
433.1475,,392.38265,,411.958825
433.163475,,392.41085,,412.005675
433.1851,,392.441525,,412.028225
433.206125,,392.4608,,412.054425
433.220125,,392.473175,,412.146175
433.2504,,392.492025,,412.180375
433.273425,,392.521725,,412.2015
433.3027,,392.5355,,412.229325
433.329275,,392.554975,,412.25365
433.357375,,392.567225,,412.278175
433.38845,,392.594525,,412.3103
433.4191,,392.614575,,412.3312
433.440525,,392.6278,,412.36135
433.4577,,392.65055,,412.3871
433.494775,,392.6741,,412.414875
433.516525,,392.6945,,412.459075
433.5502,,392.7173,,412.480275
433.584,,392.7488,,412.5005
433.60885,,392.76065,,412.522775
433.638475,,392.8084,,412.551
433.66835,,392.832775,,412.6118
433.69675,,392.8543,,412.645875
433.730225,,392.871975,,412.704025
433.749375,,392.897525,,412.733275
433.7805,,392.9155,,412.76025
433.82545,,392.930525,,412.806
433.85035,,392.955275,,412.832325
433.88675,,392.974775,,412.876425
433.9132,,393.01905,,412.938025
433.944825,,393.031525,,412.961575
433.966625,,393.051375,,413.004175
434.02585,,393.071825,,413.034125
434.0814,,393.091425,,413.04975
434.135275,,393.103225,,413.071425
434.169475,,393.150425,,413.17105
434.197825,,393.1919,,413.203075
434.27155,,393.2007,,413.23305
434.301275,,393.21245,,413.257425
434.32745,,393.223925,,413.305875
434.355875,,393.2508,,413.342375
434.389275,,393.263725,,413.3941
434.412525,,393.3424,,413.42175
434.435275,,393.348425,,413.4468
434.452825,,393.3792,,413.4788
434.51665,,393.4003,,413.528625
434.536075,,393.42655,,413.5776
434.560425,,393.451125,,413.607525
434.585375,,393.47985,,413.62305
434.608975,,393.5021,,413.643375
434.64895,,393.534525,,413.683075
434.669075,,393.5443,,413.704775
434.7012,,393.5563,,413.7239
434.719225,,393.58715,,413.748
434.74815,,393.6073,,413.766925
434.7662,,393.617525,,413.8465
434.771075,,393.6423,,413.8656
434.788825,,393.654375,,413.899575
434.804775,,393.707675,,413.918925
434.83365,,393.71855,,413.9282
434.8573,,393.73135,,413.943625
434.9636,,393.781475,,414.001275
434.984175,,393.7991,,414.012525
435.0109,,393.82715,,414.0365
435.061625,,393.844625,,414.039625
435.0913,,393.8664,,414.061975
435.118625,,393.886975,,414.077175
435.16215,,393.900175,,414.1534
435.18455,,393.936675,,414.1909
435.209775,,393.962075,,414.2049
435.237425,,393.98455,,414.2579
435.263475,,394.01935,,414.28335
435.3503,,394.065075,,414.305
435.385875,,394.0944,,414.330725
435.400475,,394.107475,,414.3602
435.4523,,394.1159,,414.39925
435.503225,,394.138475,,414.425625
435.523725,,394.17075,,414.51645
435.5874,,394.1931,,414.55035
435.601175,,394.22095,,414.5521
435.62815,,394.240275,,414.57665
435.682075,,394.26615,,414.59655
435.7143,,394.2847,,414.6933
435.7307,,394.309075,,414.7296
435.75055,,394.325125,,414.770325
435.81785,,394.351775,,414.796975
435.845425,,394.372725,,414.899425
435.86675,,394.39125,,414.916425
435.896625,,394.40265,,414.970975
435.9206,,394.48,,414.989575
435.963375,,394.502,,415.02425
435.987575,,394.52115,,415.0673
436.0587,,394.545475,,415.071925
436.09,,394.566925,,415.103025
436.11555,,394.594775,,415.12665
436.1419,,394.6106,,415.15545
436.18975,,394.6242,,415.19055
436.2241,,394.655,,415.21515
436.250075,,394.6821,,415.270125
436.25735,,394.69875,,415.298275
436.299225,,394.7253,,415.339725
436.323925,,394.75045,,415.375675
436.400475,,394.76075,,415.405625
436.41955,,394.788575,,415.431425
436.454,,394.80735,,415.46425
436.490825,,394.817475,,415.4784
436.5141,,394.854575,,415.502
436.5384,,394.88205,,415.52165
436.567,,394.899175,,415.546825
436.6023,,394.916075,,415.57
436.623025,,394.9456,,415.595675
436.64165,,394.956125,,415.610375
436.657225,,394.974275,,415.676075
436.6888,,395.04785,,415.69875
436.7151,,395.07245,,415.7782
436.762,,395.084225,,415.787875
436.788875,,395.105075,,415.8151
436.8141,,395.12575,,415.84665
436.845925,,395.140675,,415.946025
436.8699,,395.154675,,415.96655
436.9316,,395.192775,,416.001975
436.9543,,395.224925,,416.069425
436.976075,,395.254025,,416.096225
437.00435,,395.267225,,416.136125
437.04305,,395.271975,,416.1588
437.075375,,395.288025,,416.181175
437.115,,395.3096,,416.2452
437.151175,,395.353575,,416.258175
437.202525,,395.384075,,416.2846
437.244225,,395.44605,,416.3018
437.270225,,395.459275,,416.3237
437.308625,,395.48825,,416.3522
437.32125,,395.50525,,416.400825
437.400275,,395.524075,,416.43195
437.46075,,395.550025,,416.446775
437.4855,,395.570975,,416.473125
437.493,,395.593775,,416.49745
437.5297,,395.623425,,416.51345
437.566075,,395.64965,,416.55035
437.5889,,395.6721,,416.56445
437.6015,,395.72205,,416.651
437.61195,,395.73645,,416.6884
437.630375,,395.754025,,416.71015
437.633125,,395.770475,,416.74295
437.651625,,395.78725,,416.771225
437.674475,,395.824125,,416.817525
437.69695,,395.858775,,416.8656
437.7228,,395.875275,,416.910825
437.763,,395.888975,,416.965875
437.77785,,395.914225,,416.995025
437.801975,,395.9284,,417.0225
437.8297,,395.966,,417.04705
437.8524,,395.979625,,417.0543
437.885775,,396.00775,,417.0778
437.912075,,396.0233,,417.099075
437.940475,,396.071475,,417.129325
437.98515,,396.076425,,417.149025
438.0144,,396.1056,,417.19765
438.01645,,396.124575,,417.226425
438.04395,,396.154325,,417.280125
438.0678,,396.167425,,417.30355
438.093475,,396.1876,,417.32355
438.130275,,396.212975,,417.35215
438.153525,,396.224275,,417.4101
438.188875,,396.240825,,417.4445
438.216275,,396.3102,,417.472175
438.248975,,396.335375,,417.501725
438.274675,,396.351375,,417.5142
438.30115,,396.37635,,417.53475
438.36205,,396.394375,,417.555325
438.37835,,396.436125,,417.5794
438.387975,,396.45055,,417.662125
438.407875,,396.506725,,417.722475
438.448175,,396.522975,,417.7371
438.4643,,396.548925,,417.757125
438.4861,,396.567025,,417.78235
438.50505,,396.5919,,417.800225
438.5302,,396.609875,,417.827775
438.533275,,396.6259,,417.86225
438.561625,,396.6487,,417.864225
438.57845,,396.6628,,417.8819
438.6012,,396.681225,,417.91015
438.63045,,396.711875,,417.9402
438.651875,,396.7304,,417.9847
438.656425,,396.763675,,418.003675
438.710875,,396.79575,,418.014125
438.737525,,396.817775,,418.037125
438.7559,,396.842175,,418.0387
438.7761,,396.8595,,418.1135
438.81995,,396.891925,,418.1782
438.84945,,396.89715,,418.211025
438.907125,,396.9345,,418.237725
438.928025,,396.962525,,418.281775
438.951925,,396.9812,,418.3062
438.98665,,397.008075,,418.3218
439.015975,,397.023325,,418.3364
439.041475,,397.041,,418.3626
439.082125,,397.115275,,418.3924
439.1042,,397.14095,,418.411075
439.134375,,397.153775,,418.4308
439.152425,,397.187375,,418.460625
439.194325,,397.21025,,418.477125
439.22525,,397.238475,,418.5041
439.248525,,397.2692,,418.516925
439.26855,,397.280525,,418.5387
439.35175,,397.3496,,418.56605
439.376225,,397.36475,,418.59365
439.414325,,397.405575,,418.627425
439.48,,397.44515,,418.65655
439.501725,,397.457975,,418.674725
439.526525,,397.490025,,418.701875
439.56245,,397.52345,,418.7305
439.593125,,397.557025,,418.7933
439.656025,,397.58335,,418.8379
439.678725,,397.61345,,418.861175
439.70275,,397.636175,,418.8819
439.77405,,397.662825,,418.97195
439.803325,,397.6885,,419.018275
439.825575,,397.7226,,419.0424
439.8862,,397.765625,,419.0686
439.903125,,397.7795,,419.082775
439.9269,,397.816475,,419.10325
439.9926,,397.840375,,419.12865
440.011425,,397.8678,,419.145825
440.036675,,397.90475,,419.167425
440.058725,,397.92265,,419.190325
440.08135,,397.9383,,419.232525
440.112125,,397.9672,,419.249875
440.129075,,397.994525,,419.328575
440.175125,,398.011575,,419.348175
440.2182,,398.0308,,419.370975
440.237275,,398.073175,,419.39125
440.256625,,398.09275,,419.468975
440.29875,,398.11755,,419.491475
440.328925,,398.129175,,419.522175
440.39355,,398.147125,,419.5694
440.4144,,398.1702,,419.596525
440.46095,,398.221,,419.612325
440.489675,,398.233475,,419.633425
440.5155,,398.249925,,419.658475
440.531225,,398.269,,419.6813
440.564275,,398.3054,,419.7038
440.58465,,398.36555,,419.727875
440.610225,,398.3999,,419.75025
440.647675,,398.42875,,419.77415
440.664675,,398.4555,,419.8066
440.704975,,398.484925,,419.830075
440.741775,,398.4946,,419.862475
440.785975,,398.52625,,419.923875
440.8134,,398.56035,,419.960375
440.838125,,398.573425,,419.992875
440.868425,,398.606225,,420.04385
440.8913,,398.633575,,420.06085
440.909825,,398.643675,,420.08185
440.942525,,398.679525,,420.104425
440.983875,,398.706625,,420.1308
441.00615,,398.7175,,420.1528
441.0383,,398.7345,,420.177625
441.074475,,398.8015,,420.24675
441.093775,,398.832025,,420.269325
441.12315,,398.842125,,420.290025
441.145525,,398.8552,,420.3194
441.173475,,398.887675,,420.347925
441.208525,,398.91825,,420.3952
441.254875,,398.937925,,420.417375
441.29295,,398.959075,,420.43575
441.32265,,398.979475,,420.45775
441.360575,,399.00695,,420.473175
441.3929,,399.022175,,420.5443
441.44315,,399.044075,,420.575
441.4887,,399.064075,,420.6007
441.51295,,399.0787,,420.620725
441.5379,,399.10265,,420.6474
441.558325,,399.1237,,420.71615
441.60425,,399.13685,,420.801125
441.630325,,399.1736,,420.840225
441.666275,,399.194025,,420.84365
441.718275,,399.219725,,420.875675
441.771175,,399.254625,,420.90035
441.80545,,399.2626,,420.932325
441.858225,,399.300525,,420.96715
441.887325,,399.326925,,420.9774
441.941625,,399.33795,,421.004
441.96145,,399.380475,,421.040725
442.01045,,399.39315,,421.072875
442.033825,,399.41165,,421.099875
442.086125,,399.436825,,421.143775
442.114125,,399.467475,,421.160925
442.146025,,399.48435,,421.177575
442.1744,,399.5401,,421.1806
442.19765,,399.605525,,421.193975
442.242975,,399.62655,,421.21665
442.322925,,399.64315,,421.244075
442.35535,,399.66055,,421.2865
442.380475,,399.687875,,421.3044
442.40285,,399.70875,,421.321075
442.443825,,399.728125,,421.3483
442.4736,,399.768525,,421.436
442.51295,,399.78695,,421.462925
442.53375,,399.801775,,421.484925
442.564075,,399.811825,,421.507575
442.5954,,399.8469,,421.583125
442.6522,,399.8649,,421.6057
442.670575,,399.8891,,421.660975
442.71285,,399.898,,421.693775
442.74795,,399.910875,,421.735725
442.775125,,399.953325,,421.76195
442.8001,,399.964425,,421.8225
442.832375,,400.00785,,421.852775
442.85645,,400.03195,,421.891125
442.8884,,400.041475,,421.9103
442.9365,,400.06565,,421.982475
442.9652,,400.108925,,422.0272
442.995625,,400.1472,,422.046
443.011775,,400.196175,,422.0603
443.0695,,400.2107,,422.07545
443.097625,,400.234175,,422.09935
443.12345,,400.253375,,422.1368
443.160225,,400.328775,,422.1532
443.1824,,400.3511,,422.1876
443.20675,,400.37025,,422.202975
443.27585,,400.391375,,422.229625
443.306075,,400.40495,,422.243125
443.333875,,400.433175,,422.2561
443.35455,,400.446225,,422.2821
443.3608,,400.464175,,422.323575
443.398675,,400.5252,,422.346225
443.41225,,400.551675,,422.3729
443.4498,,400.56375,,422.403525
443.478475,,400.5989,,422.428
443.5046,,400.658025,,422.493175
443.5662,,400.67985,,422.51555
443.585075,,400.69515,,422.57335
443.60805,,400.762875,,422.594925
443.628325,,400.7898,,422.616625
443.64575,,400.81285,,422.640775
443.6516,,400.848575,,422.695625
443.681725,,400.86765,,422.722575
443.702125,,400.89285,,422.753175
443.73185,,400.923525,,422.771875
443.761725,,400.961125,,422.794725
443.787325,,400.9846,,422.824525
443.80035,,401.002975,,422.869675
443.84125,,401.04855,,422.889375
443.8817,,401.06155,,422.923325
443.924,,401.08055,,422.9525
443.9467,,401.09675,,422.974475
443.96835,,401.120875,,422.999425
443.996325,,401.1582,,423.01655
444.037625,,401.172775,,423.051175
444.071725,,401.183475,,423.07325
