SPK_SPKC10a,SPK_SPKC10b
3.5671,86.89245
3.589225,87.006625
3.6028,87.650625
3.644075,88.0321
3.64715,88.3493
3.651225,88.818125
3.6547,88.904225
3.685325,88.926375
3.806625,88.945425
3.8114,89.1902
3.87655,89.19765
4.076175,89.500325
4.26545,91.567625
4.310425,91.591025
4.312575,92.454525
4.325625,92.48235
4.396,92.5117
4.4005,92.74955
4.5314,92.79945
4.549925,93.1937
4.5523,93.248225
4.658575,93.26615
4.67465,93.517875
4.824275,93.555825
4.890975,93.578825
4.8929,93.63635
4.8993,93.79735
5.08965,93.8931
5.0914,94.014725
5.18945,94.222375
5.192275,95.315075
5.207775,96.00505
5.336675,97.549375
5.3387,97.56425
5.4666,97.572275
5.573825,98.068175
5.57655,98.103125
5.65005,98.129825
5.693525,98.178925
5.6955,98.200575
5.740025,98.2225
5.8003,98.23915
5.802625,98.461125
5.832675,98.512125
5.889425,98.57065
5.924525,98.5839
5.92635,98.763475
5.944225,99.07345
5.946775,99.2339
5.954,100.311925
5.969675,100.357325
6.0538,101.2573
6.0694,101.31355
6.07715,101.849825
6.082525,101.87475
6.117175,101.93285
6.13855,101.94765
6.14255,101.96455
6.152825,102.149425
6.1636,102.585725
6.17785,102.750175
6.204975,102.77985
6.209875,103.43485
6.233025,103.664125
6.26245,104.104675
6.28715,104.209425
6.317125,104.680275
6.32005,104.748625
6.338375,105.742825
6.3569,105.767875
6.365875,106.00725
6.405575,106.2425
6.45155,106.694625
6.454175,106.764925
6.470075,107.023125
6.4733,107.034075
6.49745,107.267075
6.516725,107.8322
6.5518,107.86725
6.554075,107.920425
6.5613,107.94995
6.584225,107.95475
6.64225,107.964225
6.652075,108.215975
6.67175,108.2337
6.742225,108.3972
6.76285,108.4437
6.76545,108.4975
6.79405,108.515775
6.8017,108.52625
6.80435,108.54035
6.80945,109.089075
6.841225,109.127
6.854275,109.182675
6.87205,109.211825
6.88785,109.231425
6.9702,109.855525
7.010475,109.9328
7.0192,109.967175
7.053075,110.13685
7.1091,110.6516
7.146375,111.472525
7.155225,111.509675
7.2089,111.549225
7.2123,111.583525
7.2831,111.820575
7.360975,111.85955
7.36365,111.864
7.490825,111.887575
7.49285,111.8945
7.496975,112.16335
