SPK_SPKC01a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,21.14845,128.935375,64.215525,57.357625,108.666225,48.133675,48.732075,99.375025
,21.159075,128.961775,64.259125,57.393275,108.702575,48.2204,48.757425,99.414475
,21.1826,128.988125,64.268025,57.4887,108.7795,48.243875,48.782925,99.4641
,21.1968,129.02505,64.272725,57.519625,108.832725,48.270775,48.8078,99.49805
,21.209275,129.291275,64.27715,57.55675,108.890125,48.307175,48.817425,99.556525
,21.2288,129.339375,64.281425,57.62055,108.9904,48.3703,48.84885,99.567675
,21.27295,129.442,64.2939,57.65235,109.049625,48.409975,48.8773,99.6053
,21.29665,129.470575,64.299475,57.7308,109.10285,48.515675,48.934725,99.606425
,21.307725,129.53835,64.303625,57.76815,109.137025,48.53875,48.9737,99.740575
,21.3088,129.637475,64.311425,57.873,109.1835,48.5619,49.028,99.814975
,21.3284,129.667725,64.3316,57.89475,109.2323,48.659425,49.0397,99.8564
,21.3491,129.7037,64.36175,57.931225,109.294675,48.712725,49.089275,99.90075
,21.362325,129.713925,64.366675,57.95765,109.3478,48.720075,49.1109,99.913575
,21.381225,129.76355,64.386875,58.04445,109.39175,48.753725,49.14145,99.973375
,21.3951,129.880975,64.396975,58.0768,109.4481,48.765775,49.16745,100.0247
,21.40845,129.9459,64.401425,58.09815,109.4874,48.807775,49.209275,100.10145
,21.44465,130.2068,64.4129,58.1379,109.49655,48.830725,49.25535,100.159275
,21.4615,130.265675,64.419975,58.168675,109.541775,48.85575,49.286275,100.193475
,21.463725,130.372025,64.431725,58.2023,109.580325,48.8782,49.326475,100.256525
,21.471525,130.57115,64.43685,58.2632,109.6275,48.898725,49.360475,100.3199
,21.484,130.631025,64.447375,58.3098,109.654275,48.908875,49.3788,100.374575
,21.494725,130.691125,64.46975,58.353075,109.6906,48.91985,49.3831,100.4826
,21.5062,130.6991,64.4936,58.37145,109.7243,48.9401,49.4166,100.51215
,21.517125,130.755925,64.5224,58.3991,109.763075,48.95475,49.451625,100.528225
,21.541025,130.819225,64.553325,58.43795,109.8006,48.9697,49.482225,100.53225
,21.550725,130.879775,64.557325,58.4872,109.8566,48.998075,49.511375,100.643775
,21.5648,130.916875,64.559275,58.51235,109.8975,49.028,49.553325,100.720775
,21.60205,130.954,64.567225,58.532725,109.9504,49.04915,49.60935,100.756775
,21.63245,131.051425,64.615675,58.560475,109.998875,49.071875,49.724075,100.76945
,21.705875,131.10105,64.61925,58.585475,110.043025,49.097425,49.7597,100.800425
,21.72445,131.13215,64.632575,58.60425,110.0938,49.1119,49.800375,100.829425
,21.7588,131.218625,64.6523,58.62,110.142725,49.168775,49.8367,100.908
,21.77305,131.333475,64.66245,58.659225,110.180375,49.232675,49.8552,100.982875
,21.78375,131.411625,64.6876,58.70735,110.237275,49.314775,49.9119,101.041175
,21.79685,131.472875,64.697825,58.7491,110.27985,49.354525,49.94235,101.131725
,21.819275,131.610275,64.71715,58.767725,110.344,49.3831,49.95865,101.185925
,21.829725,131.75815,64.7704,58.79535,110.39535,49.4101,50.0076,101.323575
,21.843175,131.814075,64.8013,58.842675,110.460775,49.428475,50.073225,101.377675
,21.855775,131.885225,64.80975,58.92,110.515375,49.453625,50.099675,101.408375
,21.865775,131.980475,64.81565,58.969825,110.579475,49.47205,50.125125,101.4744
,21.8738,132.0797,64.823775,58.99595,110.63365,49.491,50.145825,101.540925
,21.897,132.128625,64.8372,59.072875,110.68485,49.515675,50.1716,101.6109
,21.911525,132.35705,64.87275,59.11595,110.759825,49.53575,50.235675,101.6386
,21.925775,132.372675,64.8839,59.144575,110.8008,49.564575,50.274875,101.642675
,21.93765,132.45305,64.8938,59.176025,110.86695,49.59965,50.326425,101.6715
,21.9613,132.5059,64.953625,59.2207,110.910125,49.622075,50.377175,101.67485
,22.036125,132.59295,64.9751,59.2678,110.9496,49.642625,50.414475,101.776625
,22.05325,132.595525,65.0078,59.3267,111.01225,49.6531,50.453925,101.898625
,22.076525,132.6615,65.03485,59.35465,111.077925,49.69785,50.501525,102.0049
,22.088825,132.66955,65.04415,59.398475,111.143025,49.713125,50.6058,102.151275
,22.099275,132.70285,65.055825,59.42815,111.25265,49.7252,50.625625,102.182925
,22.1213,132.773375,65.075375,59.455425,111.316575,49.73675,50.6435,102.22385
,22.1353,132.8376,65.081125,59.48135,111.3677,49.761,50.6656,102.27415
,22.148475,132.839025,65.0899,59.520325,111.418825,49.778025,50.70665,102.345725
,22.1619,132.8799,65.10515,59.565925,111.510725,49.8418,50.7375,102.4625
,22.171775,132.94975,65.1243,59.601925,111.57155,49.870425,50.77435,102.5865
,22.200725,132.9983,65.132725,59.63715,111.615325,49.9232,50.8038,102.661125
,22.239275,133.076825,65.164925,59.6778,111.673475,49.9425,50.8261,102.85465
,22.265675,133.13095,65.17425,59.74265,111.7106,49.9668,50.8524,102.983575
,22.338575,133.15355,65.1998,59.788875,111.762825,49.99895,50.8787,103.01605
,22.3526,133.22385,65.20685,59.844275,111.80555,50.0277,50.92195,103.020225
,22.359625,133.26815,65.215325,59.8926,111.8941,50.064,50.93685,103.13625
,22.36805,133.27935,65.2299,59.9353,111.96645,50.097475,50.958675,103.15475
,22.3702,133.330475,65.23505,59.974,112.045575,50.1262,50.97465,103.2214
,22.37855,133.33495,65.241875,60.004525,112.1387,50.16675,50.983375,103.304925
,22.387875,133.4521,65.252825,60.037875,112.183875,50.176025,51.006775,103.461525
,22.39635,133.51375,65.2633,60.077975,112.2313,50.18385,51.04285,103.4725
,22.406175,133.577,65.27455,60.119425,112.26955,50.20605,51.077175,103.566375
,22.418025,133.59605,65.2881,60.18885,112.275575,50.221975,51.11415,103.673525
,22.427125,133.7466,65.3057,60.2194,112.320525,50.266025,51.137925,103.722225
,22.436225,133.8416,65.32075,60.258375,112.376725,50.291275,51.16785,103.762675
,22.4656,134.09985,65.3358,60.288475,112.41115,50.3141,51.187275,103.820225
,22.4767,134.3769,65.3428,60.3217,112.4513,50.346275,51.2234,103.8645
,22.491225,134.62295,65.34945,60.357275,112.482875,50.3767,51.249275,103.88585
,22.498825,134.655525,65.387675,60.38565,112.522575,50.40095,51.279075,103.907925
,22.50985,134.8101,65.395675,60.4129,112.5605,50.425125,51.295475,103.982475
,22.522275,134.867075,65.4068,60.436975,112.605925,50.445125,51.32595,104.020025
,22.535225,135.159625,65.42145,60.475425,112.653725,50.457875,51.337975,104.037675
,22.564425,135.39155,65.42745,60.4956,112.723775,50.472025,51.374675,104.1775
,22.5792,135.438925,65.451275,60.521175,112.778325,50.4836,51.396475,104.2866
,22.590125,135.47405,65.4736,60.541925,112.826775,50.4944,51.4298,104.32255
,22.607725,135.53305,65.491125,60.572775,112.851925,50.51695,51.46305,104.446925
,22.61805,135.584875,65.49485,60.6147,112.897075,50.550525,51.4962,104.5134
,22.63955,135.684325,65.500575,60.65185,112.939525,50.5633,51.528375,104.531325
,22.658075,135.704875,65.50845,60.7011,112.98675,50.589375,51.5548,104.7047
,22.678125,135.762475,65.5168,60.7352,113.0497,50.608625,51.59655,104.86205
,22.6913,135.91615,65.5239,60.795425,113.081675,50.629725,51.63655,104.906575
,22.712125,135.9579,65.53535,60.836975,113.14195,50.677875,51.672075,104.9747
,22.74885,136.012875,65.551775,60.86905,113.20705,50.706175,51.699175,105.02645
,22.7645,136.0367,65.574725,60.90825,113.313925,50.72865,51.721875,105.09415
,22.782,136.06125,65.58025,60.981775,113.36485,50.749525,51.7446,105.112775
,22.795225,136.129225,65.61085,61.0874,113.395775,50.7714,51.777,105.2543
,22.8114,136.229825,65.620675,61.114275,113.452275,50.789775,51.814825,105.263675
,22.822075,136.281825,65.63475,61.158,113.551925,50.806325,51.843125,105.309875
,22.833975,136.299625,65.697275,61.18285,113.612925,50.826125,51.888975,105.39835
,22.845475,136.37525,65.71325,61.212325,113.676525,50.8466,51.9099,105.4685
,22.8657,136.51535,65.720075,61.24035,113.7893,50.864675,51.94715,105.6077
,22.8819,136.73965,65.7284,61.2521,113.849425,50.89225,51.966975,105.609775
,22.901575,136.742575,65.75195,61.277025,113.957825,50.910775,51.99155,105.645225
,22.916575,136.846825,65.758,61.306775,114.0229,50.936875,52.03915,105.64655
,22.941225,136.8588,65.76765,61.33285,114.08325,50.974675,52.06495,105.677475
,22.952975,136.8861,65.775825,61.356725,114.156175,50.994025,52.101675,105.74035
,22.972725,136.9106,65.783625,61.378075,114.294275,51.009075,52.119725,105.7429
,22.991875,136.961425,65.78935,61.402525,114.348625,51.0239,52.1306,105.819375
,23.008225,137.04225,65.82675,61.44315,114.3904,51.0438,52.15925,105.921175
,23.020975,137.132425,65.84615,61.47495,114.426175,51.0672,52.19035,105.98465
,23.03585,137.16775,65.853175,61.548775,114.475525,51.080625,52.206025,106.020525
,23.038675,137.2462,65.8633,61.58115,114.518575,51.098475,52.213225,106.0813
,23.054175,137.27475,65.88155,61.619375,114.58585,51.158375,52.23755,106.16805
,23.074025,137.302175,65.89035,61.650575,114.62015,51.190725,52.2595,106.250675
,23.0914,137.3208,65.8975,61.673975,114.7063,51.2078,52.281175,106.278
,23.107725,137.368075,65.90545,61.718875,114.741575,51.26055,52.3189,106.29145
,23.131775,137.513175,65.911475,61.770725,114.771675,51.273125,52.352525,106.31415
,23.147,137.57215,65.9186,61.804675,114.8312,51.30505,52.38805,106.39775
,23.162775,137.611575,65.93195,61.870975,114.9055,51.32185,52.4031,106.465625
,23.190175,137.797375,65.9666,61.89155,114.944375,51.338025,52.44175,106.46975
,23.2167,137.82295,65.973225,61.93215,114.98985,51.355525,52.474175,106.47955
,23.25925,137.943225,65.990375,61.964025,115.038925,51.368975,52.49835,106.529925
,23.28685,137.972925,66.00655,61.996075,115.09965,51.42685,52.53085,106.538075
,23.300475,138.009275,66.0307,62.006675,115.1466,51.444825,52.557725,106.55335
,23.31655,138.0421,66.046375,62.0558,115.1987,51.4631,52.582325,106.63115
,23.33595,138.06975,66.0525,62.09485,115.28365,51.4779,52.621725,106.65515
,23.3473,138.074675,66.0612,62.126625,115.327225,51.518875,52.648875,106.71185
,23.37615,138.122925,66.06765,62.165875,115.388175,51.55105,52.674875,106.777275
,23.385325,138.42,66.08185,62.195275,115.428425,51.596625,52.702325,106.829125
,23.401175,138.47765,66.088,62.231825,115.4783,51.59845,52.72925,106.902725
,23.4141,138.52935,66.09995,62.2598,115.526375,51.617175,52.7648,107.099275
,23.42895,138.575525,66.10775,62.290375,115.5884,51.651725,52.76925,107.13465
,23.43985,138.708125,66.122725,62.324875,115.65485,51.673,52.787875,107.175
,23.45875,138.83905,66.133125,62.352525,115.7407,51.6899,52.813325,107.226325
,23.46755,138.969375,66.1435,62.39595,115.758025,51.710725,52.856625,107.26905
,23.48235,139.002325,66.152075,62.426425,115.80555,51.7359,52.888325,107.27765
,23.522375,139.0305,66.192025,62.4858,115.952575,51.755925,52.892,107.28495
,23.538575,139.05475,66.193475,62.525175,116.007875,51.828575,52.909675,107.308275
,23.55075,139.059425,66.245575,62.5428,116.066025,51.8519,52.936675,107.3706
,23.565075,139.0985,66.252075,62.546675,116.13965,51.9147,52.981125,107.429025
,23.577625,139.16425,66.262475,62.56635,116.19015,51.9815,53.02385,107.461825
,23.590325,139.188,66.2711,62.6056,116.295825,52.0294,53.049575,107.504975
,23.602175,139.190075,66.282675,62.657,116.34045,52.047725,53.093375,107.5399
,23.614675,139.1964,66.28875,62.6859,116.378725,52.0665,53.1244,107.57425
,23.6256,139.22915,66.303675,62.7223,116.4316,52.07665,53.141125,107.60845
,23.6364,139.315175,66.3119,62.751425,116.50715,52.08455,53.15045,107.6721
,23.647475,139.396075,66.321275,62.787975,116.560425,52.140925,53.180525,107.701875
,23.659875,139.449125,66.345525,62.811525,116.64955,52.169825,53.2073,107.7368
,23.671525,139.4855,66.3743,62.8361,116.7239,52.1903,53.257275,107.823175
,23.688425,139.541825,66.383025,62.886625,116.78195,52.206075,53.280725,107.86495
,23.70445,139.608225,66.4017,62.943225,116.817625,52.2509,53.286475,107.905725
,23.71575,139.649225,66.4076,62.9803,116.912275,52.275125,53.317775,108.073675
,23.727425,139.7459,66.41595,63.027575,116.99345,52.32395,53.343325,108.1293
,23.7413,139.80655,66.4227,63.06015,117.076575,52.388825,53.361525,108.22785
,23.752775,139.814375,66.44315,63.0826,117.1648,52.407625,53.39675,108.273025
,23.76535,139.870575,66.48595,63.1185,117.2827,52.514,53.415375,108.3837
,23.802175,139.914275,66.50365,63.16425,117.335975,52.5524,53.4335,108.424675
,23.8118,140.007275,66.5191,63.1859,117.39075,52.568325,53.504275,108.4363
,23.841075,140.08145,66.534075,63.2283,117.590275,52.6043,53.52365,108.4554
,23.8504,140.1696,66.54005,63.2582,117.6423,52.681875,53.560875,108.4654
,23.86165,140.22165,66.55315,63.28175,117.647575,52.70235,53.5813,108.529125
,23.875225,140.285875,66.5582,63.31555,117.68315,52.81355,53.6177,108.57115
,23.8952,140.3512,66.57005,63.34865,117.731275,52.8348,53.637025,108.672475
,23.916125,140.399275,66.57675,63.38,117.7781,52.847975,53.658775,108.684175
,23.92975,140.414175,66.58345,63.4049,117.8201,52.870425,53.711325,108.74265
,23.968075,140.4229,66.5899,63.433,117.909425,52.892,53.740675,108.787125
,23.980575,140.475,66.595475,63.492325,117.945675,52.90745,53.78235,108.851625
,24.001825,140.53,66.60225,63.5275,117.994275,52.9299,53.8149,108.87415
,24.013375,140.57975,66.610375,63.548675,118.05615,52.95285,53.8545,109.00755
,24.025925,140.6018,66.618,63.59105,118.09475,53.000875,53.888625,109.0107
,24.039325,140.752275,66.6326,63.6185,118.163,53.069375,53.9214,109.122825
,24.053075,140.808875,66.639375,63.6458,118.2132,53.14915,53.95235,109.215525
,24.06565,140.817525,66.653175,63.6853,118.2573,53.201875,53.986125,109.2538
,24.0797,140.864925,66.665,63.71415,118.308925,53.2703,54.007575,109.42415
,24.09515,140.90145,66.66965,63.746525,118.337825,53.3437,54.03715,109.5044
,24.108925,140.937025,66.69345,63.7949,118.39545,53.3737,54.06085,109.632025
,24.118575,140.9911,66.700875,63.8294,118.496275,53.4141,54.098825,109.723375
,24.12905,141.039825,66.707275,63.8528,118.5273,53.430675,54.1261,109.829625
,24.139675,141.147525,66.7243,63.870225,118.5579,53.4405,54.169175,109.8985
,24.151325,141.21085,66.7319,63.907975,118.611475,53.4549,54.18755,109.998625
,24.161575,141.255125,66.748425,63.9445,118.6605,53.468975,54.21455,110.03185
,24.1737,141.319975,66.75615,63.973,118.69145,53.50315,54.243525,110.10325
,24.190025,141.475725,66.79235,64.00865,118.75845,53.523075,54.284475,110.16815
,24.2025,141.540575,66.804975,64.03865,118.831175,53.557875,54.32475,110.21435
,24.2281,141.652075,66.8098,64.07815,118.8925,53.5838,54.34895,110.325475
,24.238125,141.73545,66.814675,64.104,118.9686,53.595775,54.39845,110.3668
,24.251275,141.784325,66.821175,64.1402,119.036475,53.624975,54.422825,110.4165
,24.2903,141.83225,66.835575,64.176375,119.091325,53.649625,54.458475,110.494
,24.3504,141.887725,66.864225,64.208,119.14605,53.67465,54.547575,110.633925
,24.36345,142.006925,66.8739,64.261425,119.193525,53.7391,54.5819,110.686925
,24.372475,142.044975,66.908625,64.28625,119.2108,53.75265,54.611475,110.747675
,24.387675,142.188675,66.948525,64.29245,119.257825,53.765,54.63795,110.80335
,24.39945,142.311925,66.9592,64.329125,119.340425,53.8313,54.65915,110.831375
,24.40885,142.40195,66.973875,64.3611,119.3977,53.87115,54.677975,110.9021
,24.434675,142.4966,66.98795,64.399575,119.4599,53.878225,54.69745,110.913325
,24.44805,142.550325,66.99835,64.42875,119.534875,53.915975,54.71915,111.0153
,24.4577,142.603425,67.0054,64.4631,119.616225,53.93715,54.76545,111.034175
,24.474325,142.90245,67.02815,64.49185,119.67435,53.974425,54.782,111.073925
,24.488875,142.954925,67.0427,64.51265,119.731525,53.997625,54.805,111.117925
,24.50115,143.103675,67.049325,64.532525,119.767675,54.012625,54.84135,111.232025
,24.51925,143.108475,67.06535,64.57985,119.794,54.022475,54.8573,111.24125
,24.544225,143.203025,67.12825,64.6012,119.848925,54.04765,54.907775,111.298275
,24.557,143.253175,67.1352,64.6332,119.889075,54.094375,54.9308,111.3484
,24.57095,143.336275,67.1582,64.665425,119.936275,54.1171,54.9487,111.42515
,24.58295,143.3394,67.172225,64.69445,119.994,54.142925,54.971075,111.460975
,24.59665,143.434375,67.203125,64.72425,120.046525,54.209325,55.00595,111.4906
,24.610375,143.51645,67.218625,64.762275,120.132125,54.229175,55.037025,111.547625
,24.6195,143.588175,67.2323,64.789725,120.190675,54.280425,55.052475,111.627525
,24.634225,143.639675,67.244525,64.825025,120.23165,54.333725,55.0837,111.652925
,24.64795,143.7241,67.261475,64.85045,120.29535,54.35515,55.1058,111.727
,24.65585,143.731825,67.27505,64.883025,120.34945,54.3812,55.1551,111.739225
,24.693525,143.8552,67.301375,64.916525,120.395275,54.3906,55.1803,111.770475
,24.705675,143.86855,67.314925,64.936475,120.4465,54.40575,55.210275,111.849275
,24.730575,143.98965,67.339675,65.00035,120.5148,54.427375,55.227375,111.890125
,24.760875,144.148525,67.3835,65.01925,120.57035,54.44625,55.244275,111.90095
,24.781225,144.2024,67.41445,65.075775,120.7205,54.469625,55.26985,111.9426
,24.8053,144.27825,67.449625,65.1418,120.765825,54.5006,55.3079,112.0473
,24.82535,144.28695,67.498475,65.162825,120.827075,54.533125,55.3383,112.066675
,24.8677,144.319575,67.60885,65.179475,120.9014,54.556975,55.3628,112.2069
,24.869025,144.3837,67.618725,65.197725,120.947775,54.579575,55.400275,112.235225
,24.882125,144.4331,67.639525,65.2214,120.987825,54.5945,55.438,112.2432
,24.8919,144.442875,67.67595,65.244975,121.048475,54.628725,55.4673,112.317225
,24.910575,144.462675,67.773925,65.248975,121.0958,54.64875,55.4869,112.3601
,24.925925,144.4764,67.806175,65.264025,121.13395,54.669375,55.506825,112.447325
,24.9395,144.49475,67.823375,65.298075,121.192025,54.69575,55.543025,112.4865
,24.953675,144.646325,67.87885,65.3198,121.251,54.757925,55.570375,112.5817
,24.96995,144.6778,67.915125,65.3624,121.305775,54.7828,55.606975,112.601375
,24.979175,144.728275,67.988175,65.3851,121.340425,54.808075,55.625075,112.68565
,24.996825,144.767275,68.031475,65.4075,121.399775,54.82895,55.659475,112.74355
,25.040375,144.777175,68.077675,65.4366,121.443325,54.856625,55.68925,112.77285
,25.05715,144.838525,68.094575,65.493425,121.499525,54.95915,55.704325,112.8106
,25.068875,144.919,68.12045,65.5347,121.540625,55.001775,55.744925,112.874225
,25.0834,144.9966,68.16875,65.57805,121.59525,55.02175,55.7655,112.9409
,25.09125,145.015225,68.17015,65.615025,121.650625,55.06655,55.7881,113.0784
,25.1033,145.08,68.2028,65.65015,121.71215,55.090825,55.818275,113.11865
,25.11215,145.208975,68.224675,65.6769,121.788825,55.128775,55.8422,113.183375
,25.12205,145.3109,68.227675,65.7216,121.853075,55.234325,55.863775,113.213675
,25.1312,145.4787,68.266,65.753425,121.93335,55.25705,55.902075,113.252725
,25.143075,145.527225,68.274175,65.784275,121.98195,55.273,55.948175,113.298175
,25.153925,145.540175,68.315275,65.8106,122.0424,55.29825,55.987525,113.327075
,25.16295,145.552125,68.33755,65.860625,122.089875,55.3137,56.0249,113.341825
,25.1773,145.638575,68.40015,65.897425,122.133825,55.33185,56.0911,113.354025
,25.18905,145.7447,68.43365,65.9227,122.1858,55.359875,56.1236,113.372925
