SPK_SPKC04a (inhi),SPK_SPKC06a (inhi),SPK_SPKC09a (late exc),SPK_SPKC10a (exc),SPK_SPKC11a (inhi),SPK_SPKC11b (inhi),SPK_SPKC15a (inhi)
54.2407,47.58645,47.447525,83.420325,51.73285,46.007325,68.068
54.2624,47.601875,47.4604,83.764425,51.7478,46.020775,68.173475
54.282475,47.61915,47.488425,83.82075,51.7788,46.025625,68.20395
54.29685,47.651075,47.5003,84.132875,51.8617,46.041675,68.36515
54.323275,47.688025,47.522825,84.311175,51.882925,46.048475,68.426975
54.3384,47.71795,47.53335,84.57235,51.974125,46.0543,68.48685
54.352475,47.739575,47.547475,84.631025,51.991025,46.064425,68.5432
54.371825,47.766125,47.578625,84.866725,52.00995,46.08345,68.652025
54.385325,47.7687,47.615525,84.890925,52.020675,46.090225,68.724525
54.4004,47.8258,47.62985,84.92265,52.039325,46.095625,68.796875
54.414275,47.851225,47.640125,84.942075,52.05425,46.1044,68.8473
54.43535,47.8734,47.6415,85.27255,52.09035,46.113025,68.90525
54.478125,47.89545,47.662175,85.28035,52.122275,46.12055,68.965475
54.495375,47.936875,47.673,85.33825,52.164275,46.124975,69.036975
54.52345,47.954525,47.707275,85.3637,52.24995,46.13035,69.177125
54.54965,47.9849,47.71805,85.432975,52.263575,46.152975,69.3027
54.5767,47.9994,47.725975,85.673,52.322025,46.160675,69.36815
54.60025,48.017375,47.734425,85.918825,52.330825,46.171075,69.427275
54.66065,48.04345,47.7485,86.23165,52.336325,46.1835,69.543975
54.708,48.08845,47.759175,86.381425,52.348175,46.19805,69.66615
54.74495,48.112925,47.771375,86.467625,52.37345,46.2071,69.741275
54.78615,48.130275,47.811125,86.763875,52.38945,46.2188,69.790975
54.815725,48.142325,47.83225,86.81805,52.4187,46.226675,69.910975
54.83335,48.1553,47.9272,86.83865,52.433425,46.23495,69.96455
54.8585,48.169075,47.9571,87.13665,52.445025,46.251125,70.02555
54.877875,48.181075,47.975025,87.5278,52.48285,46.25805,70.0817
54.89405,48.1945,47.9911,87.6356,52.4987,46.2652,70.14455
54.914175,48.2099,48.001625,87.726325,52.5442,46.273175,70.265375
54.937275,48.258575,48.032925,87.777025,52.554025,46.2801,70.318175
54.961825,48.27795,48.038725,87.90125,52.5892,46.285475,70.451875
54.98185,48.289025,48.05265,88.04805,52.609325,46.2956,70.527275
55.0034,48.308825,48.066825,88.173175,52.644375,46.30135,70.592425
55.047075,48.3363,48.084225,88.5421,52.702275,46.308775,70.647925
55.0747,48.3673,48.094425,88.575325,52.736575,46.32595,70.7038
55.1438,48.3946,48.1479,88.621375,52.750125,46.330625,70.7673
55.1654,48.417625,48.16255,88.680125,52.7688,46.34265,70.8935
55.188425,48.4411,48.167625,88.94575,52.789375,46.35015,70.952175
55.20535,48.4585,48.1776,89.0691,52.801625,46.355875,71.015925
55.23075,48.500125,48.2276,89.1245,52.8199,46.36065,71.076225
55.2506,48.51745,48.251075,89.1731,52.837525,46.3683,71.129175
55.275275,48.5433,48.2628,89.449075,52.880475,46.378075,71.196325
55.32445,48.577225,48.288825,89.474975,52.91285,46.38325,71.24765
55.3853,48.601525,48.320675,89.5093,52.923725,46.3912,71.3048
55.416975,48.6273,48.340725,89.58545,52.94085,46.39695,71.36175
55.456225,48.650175,48.422275,89.957125,52.971825,46.403475,71.412725
55.502575,48.670375,48.4357,90.0114,53.0106,46.4109,71.474375
55.522925,48.690075,48.47105,90.03045,53.06535,46.423375,71.55235
55.556525,48.72355,48.4907,90.09415,53.07865,46.42845,71.60305
55.585725,48.734325,48.496325,90.5103,53.09485,46.446975,71.65505
55.613425,48.75195,48.526575,90.6616,53.121025,46.454475,71.788175
55.64575,48.76825,48.54545,90.73455,53.15165,46.4598,71.826075
55.6833,48.786625,48.56315,90.77415,53.162,46.4682,72.0512
55.70235,48.80535,48.6498,90.842975,53.23445,46.480725,72.10345
55.722175,48.817075,48.666075,90.9813,53.256975,46.4858,72.15535
55.742625,48.8312,48.6857,91.3549,53.29485,46.492325,72.206325
55.8043,48.85005,48.706,91.385425,53.317925,46.4985,72.255875
55.829325,48.86405,48.723525,91.48355,53.3565,46.51375,72.31755
55.854475,48.883475,48.77095,91.93205,53.3996,46.51815,72.38285
55.87675,48.907975,48.79165,92.004975,53.429825,46.52335,72.501275
55.9374,48.929275,48.821575,92.085725,53.438125,46.531525,72.548875
55.9849,48.9526,48.8387,92.127275,53.4596,46.54045,72.612425
56.009775,48.993625,48.853275,92.358875,53.468525,46.548575,72.665675
56.0471,49.024925,48.876625,92.388425,53.485975,46.55325,72.7231
56.0858,49.0489,48.896275,92.425625,53.498075,46.566675,72.77315
56.1196,49.073625,48.906025,92.4912,53.537875,46.57405,72.81835
56.1497,49.087,48.95165,92.996975,53.555475,46.588975,72.864175
56.167275,49.1054,48.980325,93.050975,53.58515,46.595625,72.919075
56.2076,49.1248,48.995875,93.442325,53.634425,46.601125,72.982225
56.2412,49.1383,49.050175,93.52,53.669975,46.615225,73.043175
56.278325,49.15475,49.093725,93.662625,53.68545,46.662475,73.16395
56.3391,49.170075,49.1358,93.918575,53.694925,46.6723,73.21735
56.3688,49.18405,49.1674,94.218675,53.703325,46.689325,73.27945
56.3892,49.2209,49.178125,94.26375,53.741425,46.698825,73.33185
56.428375,49.241275,49.220175,94.321175,53.75395,46.705525,73.3896
56.4877,49.2653,49.230975,94.537275,53.76025,46.717225,73.55295
56.62615,49.275475,49.2382,94.6833,53.779975,46.724425,73.59875
56.64855,49.2919,49.2489,94.723075,53.795925,46.73625,73.646275
56.67685,49.302775,49.26965,94.74975,53.807325,46.7403,73.70175
56.703625,49.316,49.2866,95.0635,53.828025,46.745075,73.7488
56.73485,49.32765,49.3017,95.234675,53.86725,46.755025,73.809675
56.799675,49.365625,49.326075,95.266425,53.8819,46.763325,73.87135
56.8379,49.37155,49.342575,95.292,53.897125,46.77165,73.923375
56.866825,49.403525,49.361525,95.339475,53.91625,46.80155,73.9731
56.917425,49.449925,49.37785,95.43195,53.9293,46.8118,74.022275
56.931325,49.4655,49.408225,95.55845,53.9574,46.818,74.082425
56.967925,49.486,49.431225,95.60845,53.9765,46.833675,74.2019
56.993425,49.49355,49.45025,95.8901,53.9891,46.842675,74.263625
57.048975,49.51075,49.47625,95.9795,53.9912,46.865525,74.3248
57.120525,49.52185,49.49685,96.3572,54.05145,46.87055,74.3834
57.1899,49.54485,49.525175,96.391225,54.073125,46.880025,74.44615
57.2465,49.55635,49.57955,96.739475,54.086525,46.887325,74.499
57.2756,49.565575,49.596175,96.767825,54.118325,46.895575,74.561075
57.316575,49.58,49.6117,96.85245,54.132925,46.900775,74.6179
57.35135,49.5899,49.629825,97.013025,54.144525,46.91135,74.73785
57.391275,49.602625,49.63615,97.05225,54.179775,46.916625,74.795775
57.41845,49.616325,49.6448,97.084275,54.192675,46.92315,74.8986
57.451025,49.632025,49.6599,97.108125,54.2363,46.933075,74.96265
57.473375,49.646,49.692125,97.129975,54.25875,46.938725,75.0265
57.5289,49.655225,49.699375,97.29395,54.289025,46.9433,75.07905
57.5566,49.671225,49.7067,97.4334,54.300825,46.956575,75.135875
57.57655,49.6904,49.715725,97.44965,54.34475,46.974325,75.2033
57.628575,49.71235,49.724575,97.58035,54.3624,46.98565,75.2753
57.69095,49.733625,49.73145,97.625025,54.3779,46.990825,75.431425
57.721875,49.7605,49.74515,97.661825,54.394825,46.9981,75.48515
57.760925,49.7761,49.760375,97.69765,54.396175,47.003375,75.552175
57.797475,49.794075,49.7727,97.9925,54.3982,47.02085,75.61765
57.823025,49.819725,49.790675,98.22615,54.420275,47.026375,75.681025
57.854775,49.839475,49.8375,98.2551,54.4424,47.0379,75.741775
57.91765,49.851,49.883775,98.292075,54.456175,47.046875,75.8608
57.964725,49.86915,49.8964,98.34345,54.48625,47.056225,75.915125
57.982725,49.883725,49.93715,98.76065,54.517725,47.065725,75.976675
58.001425,49.9081,49.954975,98.826625,54.519875,47.073225,76.03855
58.0544,49.91725,49.9962,98.878575,54.55175,47.0777,76.0963
58.07375,49.94105,50.025375,98.97695,54.573575,47.08665,76.1587
58.09595,49.953625,50.0597,98.99825,54.60475,47.091275,76.21835
58.1113,49.969825,50.099325,99.256425,54.6197,47.1006,76.3422
58.1257,49.986425,50.115475,99.34,54.667625,47.107025,76.4045
58.16385,50.0009,50.136825,99.39795,54.683675,47.1132,76.4732
58.210175,50.014575,50.156925,99.66535,54.7034,47.123075,76.537825
58.237425,50.035675,50.187725,99.711575,54.72055,47.130075,76.6075
58.252,50.0548,50.1963,99.7773,54.7443,47.1456,76.684875
58.26585,50.0692,50.207625,99.839925,54.788075,47.152725,76.742725
58.295,50.08515,50.21805,100.21355,54.79805,47.15905,76.80585
58.312875,50.0958,50.23765,100.279525,54.82625,47.165275,76.92985
58.328475,50.108275,50.252225,100.314325,54.85495,47.1804,76.97625
58.361375,50.1188,50.25915,100.367175,54.8814,47.18935,77.040825
58.389975,50.130275,50.2871,100.38565,54.891675,47.195425,77.113175
58.42625,50.1416,50.326875,100.78035,54.934,47.20185,77.170375
58.456,50.152375,50.34205,100.8251,54.944025,47.206925,77.228125
58.480925,50.169325,50.386075,100.85085,54.965075,47.2144,77.286925
58.505075,50.182275,50.409325,100.895275,55.04605,47.220775,77.3436
58.51505,50.200375,50.42615,101.164025,55.05745,47.23015,77.39855
58.547475,50.216575,50.450975,101.211025,55.10065,47.2341,77.47265
58.5663,50.229825,50.4763,101.260975,55.1267,47.252225,77.66195
58.58265,50.238325,50.4973,101.338325,55.1363,47.25885,77.72915
58.5973,50.254575,50.519225,101.439775,55.162925,47.265275,77.794
58.6121,50.2755,50.5586,101.450275,55.193125,47.283575,77.971425
58.62415,50.308725,50.5846,101.662,55.2149,47.3038,78.08885
58.658175,50.3332,50.5983,101.7439,55.24385,47.3339,78.146925
58.6842,50.35285,50.6055,101.868,55.2581,47.342525,78.2098
58.697375,50.370725,50.61405,102.0301,55.275025,47.352875,78.265575
58.766275,50.389075,50.624525,102.094025,55.31355,47.369525,78.32615
58.77905,50.42005,50.63225,102.364825,55.4499,47.37655,78.37855
58.79055,50.43035,50.641275,102.426525,55.459325,47.398625,78.439
58.838625,50.455775,50.657325,102.444625,55.483525,47.40635,78.50515
58.87335,50.4744,50.689925,102.473325,55.505,47.421675,78.638325
58.8926,50.512925,50.7098,102.975625,55.5265,47.436775,78.7211
58.905875,50.53215,50.72095,103.106925,55.56625,47.4422,78.794425
58.921625,50.548825,50.73465,103.165825,55.5905,47.447975,79.0848
58.95055,50.566925,50.755925,103.20775,55.599425,47.451775,79.13745
58.97305,50.59275,50.77615,103.268675,55.61835,47.4588,79.198325
59.007075,50.66325,50.784825,103.56505,55.631425,47.47285,79.260675
59.04565,50.681875,50.7893,103.584825,55.64675,47.478175,79.322925
59.0565,50.70335,50.80015,103.6074,55.659175,47.49425,79.380925
59.07095,50.721325,50.834675,103.64795,55.680575,47.503675,79.446775
59.084075,50.761875,50.85715,103.655075,55.704125,47.510375,79.4987
59.102325,50.7804,50.887375,103.97255,55.739625,47.521025,79.56435
59.15405,50.796225,50.90485,104.004325,55.76085,47.527925,79.743725
59.2523,50.8367,50.921125,104.0522,55.785625,47.5353,79.9471
59.275125,50.860075,50.9372,104.0878,55.81825,47.54595,80.006025
59.31345,50.8776,50.962575,104.14335,55.841975,47.55375,80.08055
59.338875,50.8989,50.9836,104.408525,55.877375,47.58195,80.141075
59.4016,50.91,51,104.4669,55.887075,47.5873,80.206775
59.426625,50.92275,51.01315,105.036075,55.8953,47.5942,80.267875
59.455975,50.939725,51.020775,105.075475,55.90255,47.61855,80.3206
59.478125,50.953425,51.027375,105.109,55.944775,47.622,80.3879
59.529125,50.98065,51.039325,105.16745,55.98515,47.6322,80.449175
59.544525,51.0077,51.059375,105.31925,56.063975,47.643375,80.515175
59.554625,51.0368,51.080675,105.746075,56.084875,47.654,80.6483
59.568175,51.09205,51.09585,105.811025,56.09705,47.659925,80.707525
59.615275,51.119325,51.1114,106.03125,56.14185,47.68195,80.7644
59.63435,51.1331,51.128475,106.065425,56.15555,47.695475,80.8283
59.65575,51.150575,51.1483,106.39475,56.16405,47.708525,80.882225
59.691125,51.164925,51.1718,106.429925,56.204125,47.716425,80.939725
59.70745,51.19065,51.206175,106.452475,56.235125,47.7384,81.018575
59.7893,51.214525,51.2337,106.809525,56.26545,47.749875,81.138675
59.864175,51.22395,51.24615,106.924,56.3155,47.75575,81.202925
59.8951,51.2478,51.26225,106.97855,56.33655,47.80655,81.275075
59.9237,51.262425,51.29355,107.021275,56.3898,47.81345,81.32875
60.00175,51.28355,51.33995,107.058125,56.4485,47.823625,81.395775
60.038175,51.301075,51.3462,107.1374,56.5044,47.83955,81.44125
60.05125,51.365925,51.3555,107.272875,56.520625,47.84575,81.504575
60.10995,51.383475,51.388075,107.56885,56.57235,47.854975,81.575075
60.12445,51.4111,51.40045,107.61965,56.591125,47.8628,81.83325
60.1391,51.448175,51.410825,107.697975,56.616425,47.873775,81.897425
60.162375,51.466175,51.41885,107.73435,56.652725,47.88235,81.968125
60.1685,51.504425,51.424025,107.79845,56.670875,47.89715,82.0244
60.182775,51.517675,51.43875,107.88425,56.682425,47.903025,82.08305
60.196275,51.56155,51.460475,107.938275,56.6903,47.9131,82.11595
60.258175,51.577775,51.485675,108.10455,56.7244,47.92065,82.161225
60.278175,51.5957,51.49235,108.147175,56.744875,47.937575,82.192625
60.30425,51.607575,51.5158,108.179475,56.7667,47.943275,82.28745
60.39425,51.623375,51.52325,108.209175,56.785375,47.97915,82.33095
60.420425,51.641825,51.5597,108.310525,56.796725,47.988025,82.392
60.47625,51.6579,51.5679,108.49925,56.80595,48.0078,82.448125
60.50005,51.6843,51.597,108.64465,56.8322,48.022675,82.506175
60.519875,51.7067,51.62255,108.738475,56.844925,48.0283,82.5672
60.547225,51.72245,51.644325,108.788775,56.85865,48.07815,82.69065
60.570175,51.73395,51.6762,108.831925,56.8795,48.0868,82.747925
60.6357,51.7491,51.701525,108.9177,56.8983,48.094375,82.79975
60.667975,51.774025,51.71885,109.126125,56.91475,48.10465,82.85215
60.71005,51.7864,51.736775,109.379525,56.954975,48.11465,82.908875
60.7367,51.811525,51.7728,109.4343,56.977425,48.13065,82.9583
60.772175,51.8481,51.801925,109.664475,57.003625,48.13865,83.008375
60.7929,51.8685,51.839075,109.715075,57.0353,48.1456,83.067225
60.8329,51.8928,51.8652,109.839825,57.099275,48.153025,83.123325
60.8468,51.908875,51.886875,110.29365,57.106375,48.16255,83.271875
60.861975,51.92875,51.9024,110.479825,57.1603,48.1717,83.322575
60.888225,51.94875,51.9166,110.803425,57.179675,48.182325,83.366225
60.914675,51.9725,51.935325,110.846,57.1967,48.202825,83.409125
60.94565,51.991325,51.950425,110.891875,57.20195,48.2092,83.45905
60.96865,52.01015,51.990875,110.92315,57.218475,48.219075,83.5592
60.98985,52.02075,52.026875,111.200825,57.26,48.22505,83.608975
61.0101,52.0387,52.0462,111.2545,57.278275,48.231575,83.658875
61.054225,52.0658,52.06795,111.28955,57.30755,48.238025,83.812925
61.075025,52.07815,52.10925,111.576075,57.331825,48.24555,83.927125
61.090525,52.094475,52.1259,111.609975,57.348925,48.260825,83.982375
61.10845,52.1429,52.162675,111.6598,57.3656,48.26905,84.0513
61.121225,52.164525,52.18495,111.677075,57.367625,48.275025,84.10535
61.134975,52.1987,52.198575,111.9293,57.383475,48.28555,84.154625
61.18295,52.239875,52.20715,112.0427,57.40125,48.2909,84.210875
61.200575,52.2686,52.221725,112.0752,57.422125,48.30005,84.26475
61.267875,52.321025,52.23375,112.17935,57.4452,48.309825,84.316275
61.3149,52.3388,52.24445,112.437775,57.46435,48.31825,84.37105
61.329625,52.34385,52.261725,112.4929,57.49355,48.32655,84.43135
61.442,52.351675,52.27505,112.608625,57.510725,48.336775,84.6575
61.45975,52.368125,52.2959,112.7096,57.526875,48.34225,84.782825
61.4756,52.381875,52.3174,112.944425,57.545975,48.3507,84.9006
61.492575,52.39725,52.33075,112.9779,57.5559,48.3654,84.955475
61.5138,52.4119,52.354525,113.0255,57.562725,48.375725,85.024025
61.547625,52.4256,52.36695,113.1286,57.578775,48.379175,85.085775
61.562225,52.445675,52.37945,113.3656,57.604575,48.388125,85.156025
61.58715,52.46245,52.388975,113.391175,57.6125,48.39605,85.2789
61.642025,52.480825,52.402475,113.86835,57.67075,48.404675,85.3449
61.6711,52.499525,52.413225,113.89895,57.71435,48.409925,85.463325
61.694225,52.51445,52.42945,113.9194,57.747925,48.420675,85.52055
61.741075,52.52695,52.442575,113.9665,57.7907,48.42575,85.582375
61.76195,52.538675,52.48055,114.193125,57.834275,48.435125,85.6427
61.825775,52.56035,52.499025,114.353625,57.8477,48.443175,85.697675
61.902925,52.574125,52.530475,114.6833,57.86525,48.44815,85.70195
61.934375,52.591125,52.55025,114.756,57.872575,48.4564,85.7459
61.95705,52.603125,52.56625,115.02025,57.894625,48.468975,85.8107
61.97605,52.618025,52.592075,115.32625,57.929125,48.480725,86.015775
62.01225,52.623625,52.6158,115.365125,57.94345,48.48935,86.074425
62.031275,52.6291,52.642325,115.405,57.969825,48.49945,86.139175
62.0515,52.64375,52.676825,115.559875,58.042175,48.50635,86.21825
62.0717,52.6863,52.689125,115.835375,58.05025,48.512725,86.2838
62.0941,52.7042,52.704325,115.837875,58.06355,48.526625,86.35815
62.237725,52.72105,52.7194,115.880275,58.08585,48.5407,86.429725
62.291275,52.74955,52.725175,115.9295,58.0977,48.547975,86.487075
62.32465,52.763675,52.73155,115.944025,58.10945,48.555175,86.55405
62.4563,52.7729,52.738275,115.967475,58.124075,48.567875,86.620275
62.505225,52.7882,52.7879,116.2385,58.13895,48.574425,86.736825
62.519775,52.8156,52.799625,116.280125,58.1629,48.585175,86.8671
62.5368,52.82915,52.820525,116.325375,58.184,48.59655,86.921775
62.5633,52.843875,52.8291,116.382875,58.226,48.60655,86.97305
62.690325,52.862225,52.838875,116.492025,58.262375,48.61285,87.028475
62.751425,52.87135,52.855925,116.52365,58.2957,48.6185,87.08295
62.789625,52.894925,52.8748,116.53735,58.350425,48.6493,87.15075
62.816225,52.904925,52.88885,116.59805,58.3612,48.67475,87.269775
62.8601,52.930275,52.9034,116.76295,58.40305,48.71335,87.4029
62.87715,52.944025,52.9189,116.80645,58.4146,48.732225,87.461525
62.90665,52.96235,52.954075,116.890475,58.42315,48.7398,87.519575
62.926225,52.9837,52.969375,117.027675,58.472225,48.7454,87.574625
62.9572,53.00045,53.01685,117.109725,58.487625,48.753625,87.630675
62.992175,53.0149,53.039125,117.14275,58.529375,48.775625,87.685125
63.079525,53.028575,53.13475,117.174375,58.567125,48.784875,87.754525
63.12095,53.042675,53.158775,117.3595,58.63045,48.7937,87.8088
63.175225,53.0606,53.203075,117.4009,58.634675,48.80145,87.85375
63.2365,53.0748,53.2227,117.7078,58.642475,48.807425,87.905025
63.330075,53.089825,53.258825,117.74725,58.653675,48.81795,87.9679
63.393175,53.108775,53.271625,117.786875,58.667325,48.826775,88.016025
63.429325,53.1235,53.3,117.869575,58.674875,48.836,88.071725
63.4772,53.157625,53.32405,118.117125,58.682275,48.839125,88.12165
63.540025,53.1693,53.330875,118.26625,58.699875,48.854425,88.176475
63.561025,53.192875,53.340525,118.316725,58.7187,48.86715,88.249525
63.5793,53.204625,53.3494,118.451725,58.748225,48.8755,88.372975
63.6259,53.223125,53.35545,118.6743,58.758825,48.884025,88.435825
63.657125,53.236175,53.373475,118.741875,58.776525,48.8974,88.562675
63.6825,53.257675,53.380875,118.838425,58.786675,48.90705,88.622075
63.71125,53.273825,53.3859,118.890375,58.827725,48.92575,88.67475
63.76835,53.28585,53.40395,119.196,58.930675,48.9541,88.742925
63.81425,53.307625,53.41685,119.253675,58.9426,48.9931,88.94355
63.868125,53.3298,53.4277,119.315275,58.965725,49.002525,88.9897
63.92255,53.341025,53.448075,119.35785,58.983225,49.013275,89.050625
63.952575,53.357675,53.46315,119.368875,58.994025,49.0272,89.1133
64.050625,53.383275,53.474325,119.58625,59.05695,49.032425,89.1749
64.091075,53.402925,53.495825,119.625675,59.080775,49.041925,89.241875
64.136425,53.4224,53.529125,119.6674,59.120825,49.05275,89.291425
64.164175,53.45985,53.5482,119.746525,59.133,49.0586,89.355925
64.1902,53.4759,53.563925,119.807075,59.1422,49.0761,89.42125
64.2155,53.494925,53.57795,120.0579,59.16475,49.0801,89.483425
64.2373,53.508425,53.582175,120.109275,59.2035,49.0941,89.540225
64.255525,53.5266,53.61555,120.1402,59.212125,49.106425,89.6014
64.278825,53.5781,53.6384,120.2106,59.22245,49.115875,89.6718
64.2956,53.5971,53.654925,120.460275,59.236525,49.124125,89.7304
64.3218,53.6088,53.7018,120.4999,59.265,49.138275,89.7808
64.46925,53.6303,53.72635,120.53885,59.297525,49.145325,89.887925
