SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
372.300875,,315.0858,312.602525,340.949025,355.259175
372.70685,,315.108975,312.6112,340.953375,355.2618
372.77195,,315.14825,312.63725,341.050875,355.3656
372.7975,,315.174725,312.6501,341.067625,355.62015
373.031425,,315.2089,312.677725,341.202475,355.649575
373.229525,,315.26755,312.688675,341.262575,355.6793
373.790575,,315.3207,312.69995,341.31855,355.82075
373.802675,,315.344075,312.717375,341.367075,355.85435
374.02605,,315.389725,312.74675,341.44535,355.8827
374.036,,315.44185,312.75675,341.48295,355.906725
374.0756,,315.4826,312.762075,341.644075,356.002375
374.36605,,315.510775,312.7754,341.64515,356.0208
374.396375,,315.540575,312.85605,341.687125,356.136
374.54195,,315.56855,312.8641,341.700625,356.1689
374.694875,,315.61145,312.870275,341.844175,356.233475
374.70135,,315.638075,312.87225,341.90075,356.2733
375.211325,,315.64525,312.87395,342.001825,356.2852
375.212825,,315.69645,312.88365,342.004875,356.297025
375.654075,,315.812075,312.89265,342.01725,356.3128
375.661875,,315.8465,312.90955,342.0321,356.683275
376.140525,,315.876525,312.92955,342.127275,356.722675
376.15915,,315.9113,312.95095,342.244725,356.946275
376.273175,,315.939225,313.19945,342.30105,357.165325
376.54865,,315.98085,313.205725,342.306425,357.17475
376.6297,,316.059925,313.23205,342.3123,357.255125
376.72985,,316.079375,313.255575,342.3167,357.2883
376.8635,,316.161825,313.265625,342.447825,357.333925
376.993125,,316.198125,313.279625,342.55825,357.34435
377.0045,,316.227425,313.30055,342.60005,357.4483
377.1751,,316.2578,313.31125,342.744975,357.578775
377.181625,,316.285675,313.317425,342.7532,357.802275
377.28655,,316.300675,313.3373,343.1066,357.846
377.324775,,316.33845,313.350675,343.124175,358.077825
378.04765,,316.374825,313.3816,343.246025,358.124875
378.404725,,316.427125,313.398575,343.26115,358.173275
378.51175,,316.4642,313.42005,343.39405,358.235475
378.984175,,316.50855,313.43165,343.9702,358.2646
379.147975,,316.5509,313.455575,343.99205,358.2674
379.243975,,316.578175,313.472725,344.011,358.275675
379.297175,,316.6166,313.487725,344.255975,358.2945
379.43185,,316.647475,313.496775,344.3187,358.563625
379.4973,,316.667975,313.514325,344.53135,358.6116
379.5896,,316.689,313.534325,344.89345,358.638175
379.642625,,316.75775,313.547175,344.980625,358.6721
379.64485,,316.7779,313.573975,345.005875,358.74355
379.6591,,316.786875,313.584275,345.007775,358.781575
379.734425,,316.7911,313.59955,345.18735,358.940675
380.7309,,316.81915,313.62135,345.53355,359.0018
381.0028,,316.8425,313.658825,345.628825,359.083175
381.129225,,316.864975,313.7249,345.6632,359.149375
381.71285,,316.914,313.746825,345.6804,359.20185
381.8109,,316.948475,313.764775,345.6882,359.3484
382.15615,,316.995,313.774125,345.744,359.445
382.35355,,317.0585,313.793625,345.75395,359.5169
382.8476,,317.078975,313.839725,346.245175,359.7349
383.1824,,317.0963,313.871525,346.26575,359.751575
383.329125,,317.106275,313.892725,346.6082,359.819075
383.5036,,317.1235,313.916225,346.61555,359.85475
384.185325,,317.16235,313.928475,346.632325,360.091075
384.541325,,317.1963,313.953,346.66595,360.143875
384.57055,,317.225425,313.98245,346.68585,360.174825
384.679025,,317.30035,313.997625,346.699075,360.184525
384.70385,,317.331375,314.014825,346.74485,360.8782
384.885775,,317.352525,314.034575,347.14925,360.9543
385.14625,,317.373975,314.0682,347.182175,361.0422
385.201175,,317.388875,314.087075,347.1935,361.190225
385.3932,,317.41925,314.109175,347.21975,361.471575
385.7892,,317.43705,314.1244,347.2369,361.483425
385.828525,,317.4562,314.130625,347.334225,361.496175
385.98015,,317.477475,314.172425,347.4822,361.5763
386.350875,,317.52075,314.2566,347.49215,361.654875
386.459375,,317.5517,314.281175,347.5275,361.665075
386.803725,,317.585375,314.29275,347.534575,361.6793
386.8352,,317.625325,314.318825,347.86295,361.718275
386.874975,,317.65095,314.339575,348.124175,361.779
387.070175,,317.663875,314.346225,348.180025,361.8952
387.414325,,317.709775,314.3506,348.210825,362.03735
387.804625,,317.737075,314.38095,348.27,362.057775
387.917625,,317.80225,314.4091,348.34505,362.0949
387.984225,,317.835025,314.42985,348.4243,362.120675
388.220325,,317.8571,314.45585,348.450875,362.145575
388.7011,,317.91115,314.49455,348.749625,362.1572
388.758825,,317.984225,314.549425,348.8265,362.177
388.82825,,318.01755,314.6203,349.180825,362.3673
388.832275,,318.037725,314.65725,349.418725,362.51905
388.844725,,318.076025,314.6771,349.484725,362.6546
388.85285,,318.124875,314.8094,349.5942,362.8095
389.1009,,318.178625,314.873475,349.63885,362.860275
389.1692,,318.26105,315.0093,349.71795,363.12935
389.276025,,318.313625,315.079075,350.00695,363.1459
389.340875,,318.349425,315.1706,350.1936,363.332475
389.648225,,318.39,315.2935,350.4073,363.3536
389.708925,,318.408275,315.408875,350.487625,363.411525
389.894925,,318.444925,315.4135,350.520725,363.433925
389.99925,,318.460775,315.48585,350.60335,363.439175
390.049425,,318.482775,315.523725,350.661425,363.665825
390.146975,,318.53355,315.603775,350.760975,363.670675
390.6844,,318.5933,315.6667,351.1482,363.7355
390.923625,,318.634175,315.6791,351.267225,363.739625
390.940325,,318.656625,315.7356,351.61565,363.7979
391.226975,,318.69905,315.821225,351.691975,363.8216
391.28905,,318.727775,315.8748,351.906425,363.8802
391.34585,,318.7987,315.90175,352.006,363.983825
391.482625,,318.84635,315.9566,352.265225,364.048975
391.84165,,318.886025,316.040625,352.31765,364.296075
392.088025,,318.92755,316.0884,352.60535,364.332025
392.20785,,318.944925,316.130575,352.6552,364.511
392.31875,,318.978325,316.173025,352.70575,364.61415
392.481925,,319.0084,316.1879,352.8509,364.65525
392.487425,,319.024125,316.1941,352.885575,364.678325
392.509225,,319.039475,316.280325,352.913075,364.70575
392.748525,,319.05365,316.4024,352.953675,364.923675
392.774975,,319.083925,316.4123,353.1141,364.987425
393.06635,,319.11465,316.66255,353.300175,365.094325
393.25735,,319.170925,316.669325,353.362775,365.2059
393.433025,,319.1965,316.676425,353.423975,365.3
393.557475,,319.235025,316.68555,353.6081,365.32405
393.9238,,319.257525,316.6933,353.63785,365.5329
394.2145,,319.284025,316.69475,353.8292,365.54435
394.257625,,319.311475,316.7054,353.858275,365.60995
394.2825,,319.340325,316.71295,353.893775,365.73115
394.798575,,319.380825,316.730625,354.0343,365.755775
395.498475,,319.419675,316.741625,354.05365,365.874725
395.522525,,319.460225,316.7487,354.159275,365.943375
395.598825,,319.493375,316.771825,354.30695,366.0181
395.905875,,319.55765,316.808525,354.31695,366.35015
396.00175,,319.602025,316.8454,354.325925,366.381675
396.121175,,319.641625,316.856075,354.3458,366.49095
396.13055,,319.683125,316.86705,354.3498,366.6257
396.524375,,319.701525,316.8921,354.362225,366.672875
396.558575,,319.737575,316.919825,354.454675,367.007525
396.987575,,319.766525,316.969425,354.524025,367.1
397.003525,,319.80865,316.98615,354.606425,367.2253
397.0621,,319.894875,317.167,354.641525,367.91235
397.4337,,319.921725,317.17845,354.756925,367.933925
397.467725,,319.967925,317.18675,355.02775,367.98105
397.5074,,320.0227,317.204,355.145825,368.05815
397.58095,,320.0812,317.216375,355.401475,368.07305
397.676025,,320.121125,317.22015,355.69205,368.647325
397.794875,,320.1588,317.22115,355.827175,368.97695
397.927575,,320.1741,317.222875,355.8474,369.649025
398.072275,,320.201875,317.2416,355.87795,369.7413
398.305375,,320.2429,317.250175,356.03495,369.8417
398.394525,,320.270325,317.257625,356.0598,369.96085
398.409425,,320.2928,317.269025,356.08455,370.35205
398.501325,,320.34085,317.28635,356.74445,370.778025
398.763325,,320.36105,317.29125,356.923,371.260425
398.929,,320.374625,317.31025,356.968775,371.491425
399.31145,,320.391075,317.3159,356.991925,371.5437
399.46445,,320.40415,317.324975,357.1199,371.5684
399.468925,,320.43055,317.34705,357.18535,371.86695
399.509875,,320.4451,317.3511,357.225375,371.89625
399.753075,,320.46085,317.3956,357.307375,372.06055
399.838,,320.46955,317.415,357.372375,372.139675
400.11775,,320.493775,317.448975,357.456375,372.393775
400.443825,,320.52855,317.465125,357.58015,372.47945
400.734175,,320.583475,317.485075,357.680225,372.586575
400.79875,,320.630125,317.499975,357.719975,372.9632
400.9429,,320.656825,317.516425,357.8103,373.021975
400.99525,,320.67385,317.58715,357.8868,373.06205
401.456,,320.71595,317.6023,357.961725,373.167125
401.564625,,320.751975,317.619175,358.05685,373.201
401.845925,,320.787575,317.6631,358.4111,373.93895
401.85225,,320.8511,317.679725,358.6057,373.977725
401.9334,,320.914125,317.695775,358.6598,373.98975
401.94605,,320.940175,317.79585,359.048425,374.251375
402.006675,,320.971,317.845225,359.127875,374.382525
402.1418,,321.0407,317.865275,359.26545,374.8341
402.1913,,321.11375,317.91645,359.33135,375.07905
402.29855,,321.1526,317.923475,359.371525,375.09785
402.435575,,321.18275,317.960325,359.4887,375.20485
402.517975,,321.26615,318.01955,359.5304,375.5214
402.61305,,321.30235,318.285025,360.068525,375.685325
402.70215,,321.32635,318.419575,360.076775,375.8805
402.8364,,321.4519,318.4266,360.1267,375.905125
403.057425,,321.528925,318.443075,360.163525,376.0778
403.099575,,321.583275,318.4503,360.23295,376.121
403.102,,321.618375,318.452875,360.355175,376.495275
403.241025,,321.656975,318.455075,360.5627,376.5614
403.419075,,321.695575,318.457575,360.713075,376.690625
403.534175,,321.747525,318.465875,360.88445,376.7826
403.797525,,321.800225,318.4684,360.90605,377.002075
403.9202,,321.828475,318.476375,361.073975,377.049425
404.3186,,321.84215,318.480975,361.137325,377.24315
404.593225,,321.866725,318.495625,361.200625,377.269175
404.660975,,321.888125,318.499075,361.3666,377.340775
404.716875,,321.916175,318.50795,361.38755,377.568
405.01035,,321.930925,318.530725,361.426275,377.6535
405.023025,,322.02555,318.537675,361.69795,377.7242
405.07125,,322.045775,318.555575,361.86575,377.9055
405.4313,,322.0719,318.560475,362.27085,378.33305
405.467225,,322.1052,318.5849,362.45815,378.403925
405.795225,,322.193075,318.591625,362.564425,378.57785
406.049075,,322.228275,318.604075,362.630525,378.6589
406.1453,,322.2577,318.612975,362.75305,378.882575
406.2149,,322.28235,318.61735,362.875725,379.904
406.233475,,322.306325,318.63765,363.04565,379.91705
406.493975,,322.3137,318.6439,363.095375,380.263275
406.7063,,322.3401,318.658,363.115175,380.41385
407.091125,,322.372925,318.663025,363.2178,380.471775
407.369975,,322.40505,318.67545,363.403875,381.223425
407.6792,,322.454825,318.684625,363.542225,381.278925
407.7786,,322.4773,318.70115,363.6194,381.623975
408.0944,,322.506825,318.7151,363.706725,381.9194
408.194625,,322.535675,318.71945,363.726325,381.93135
408.23875,,322.556175,318.72495,363.93925,381.962875
408.419275,,322.575225,318.72875,364.36425,382.02815
408.466925,,322.584525,318.73595,364.3863,382.05285
408.58665,,322.60785,318.74185,364.405625,382.064175
408.65435,,322.635975,318.74935,364.467725,382.154175
408.706,,322.659525,318.757625,364.5036,382.269825
408.821325,,322.6987,318.7639,364.764125,382.49985
408.93125,,322.7279,318.776925,364.84195,382.5867
409.071625,,322.753175,318.781675,365.16555,383.105825
409.0745,,322.788675,318.80125,365.23175,383.188175
409.12865,,322.808775,318.813775,365.252625,383.6113
409.3435,,322.841675,318.8252,365.46365,383.794
409.483275,,322.889575,318.8335,365.678925,383.9509
409.503425,,322.927775,318.845675,365.7076,384.138625
409.514625,,322.962275,318.864075,365.7802,384.146525
409.62865,,323.012525,318.87215,365.80185,384.718525
409.775675,,323.0467,318.8739,365.82665,384.941325
410.006175,,323.060625,318.876975,365.871175,385.549525
410.0301,,323.07505,318.917425,365.9229,385.73635
410.3304,,323.093625,318.92315,366.101525,385.888275
410.3874,,323.12575,318.927,366.3248,386.3104
410.59055,,323.1572,318.939675,366.510075,386.534625
410.60825,,323.18035,318.950975,366.649475,386.7328
410.860775,,323.2144,318.956875,366.9255,386.9277
411.099125,,323.243375,318.962925,367.013375,387.279775
411.33415,,323.2779,318.978975,367.30615,387.38435
411.341025,,323.30355,319.113275,367.325125,387.5725
411.4174,,323.323325,319.123375,367.3742,387.65905
411.457925,,323.347875,319.1265,368.050225,387.702225
411.530075,,323.37,319.131625,368.138225,387.786625
412.021925,,323.39515,319.14025,368.272,387.878
412.0724,,323.453575,319.144825,368.343575,387.971425
412.077125,,323.50275,319.15205,368.821225,387.98165
412.1706,,323.526375,319.165525,368.88415,387.98715
412.184025,,323.546625,319.17255,368.940925,388.08855
412.234475,,323.576975,319.18495,369.2313,388.344575
412.289975,,323.592,319.18775,369.384875,388.425475
412.321325,,323.59935,319.199175,369.4412,388.507775
412.335075,,323.614475,319.206175,369.470225,388.82305
412.4114,,323.642675,319.222975,369.550975,389.215825
412.659,,323.695025,319.258625,369.5587,389.311725
412.717975,,323.7272,319.27765,369.62105,389.398325
412.844625,,323.749475,319.289225,369.65275,389.485825
412.886425,,323.7794,319.30475,369.696625,389.973325
413.06125,,323.802875,319.323475,369.860425,390.017575
413.136775,,323.841425,319.338775,369.898675,390.346775
413.21055,,323.8726,319.366975,370.503125,390.3656
413.358475,,323.89475,319.422025,370.567325,390.4543
413.48055,,323.924725,319.4402,370.628775,390.483175
413.92205,,323.949875,319.467275,370.87855,390.6349
414.039575,,323.992925,319.480925,370.98645,391.10055
414.04725,,324.02255,319.49995,371.020625,391.22595
414.0523,,324.036225,319.517125,371.0417,391.57375
414.178775,,324.0597,319.528075,371.13275,391.608125
414.345075,,324.07315,319.558325,371.186475,391.872875
414.4415,,324.091625,319.5762,371.194025,392.135425
414.46985,,324.1159,319.620925,371.214175,392.33725
414.520975,,324.1509,319.652875,371.21715,392.357125
414.592925,,324.192725,319.671575,371.4325,392.43825
414.64,,324.2205,319.688175,371.584825,393.096525
414.6868,,324.249225,319.75325,371.6818,393.46835
414.73555,,324.27475,319.765125,371.8097,394.138075
414.916425,,324.316975,319.79165,371.82535,394.281625
415.000475,,324.3623,319.816875,371.922875,395.204275
415.0716,,324.386125,319.8428,372.01705,395.35145
415.188,,324.418125,319.8522,372.1526,395.47325
415.1986,,324.433975,319.868225,372.17355,395.727025
415.219175,,324.465075,319.910625,372.375225,395.797625
415.3401,,324.509475,319.93615,372.629,395.939825
415.35245,,324.531275,319.9474,372.666375,396.2154
415.37015,,324.567875,319.970175,372.79225,396.690375
415.449975,,324.602025,319.976275,372.9381,397.17225
415.728925,,324.625025,319.986125,372.9987,397.304
415.756825,,324.65385,319.99615,373.014875,397.540675
415.9539,,324.67395,320.031575,373.072725,397.559975
415.97015,,324.71905,320.04845,373.0812,397.584725
415.98095,,324.76515,320.0575,373.12505,397.62505
416.01785,,324.791325,320.069025,373.432,397.875025
416.0744,,324.815125,320.079675,373.7073,397.8921
416.1383,,324.84205,320.09255,373.76,398.122
416.49385,,324.907525,320.103925,373.817325,398.7008
416.4989,,324.930025,320.1227,374.002275,398.8445
416.5083,,324.964875,320.145825,374.34145,398.85005
416.536375,,324.983325,320.233075,374.40725,399.03465
416.824675,,325.003025,320.27075,374.629325,399.4965
417.3808,,325.0197,320.29235,374.67095,399.526475
417.39315,,325.05475,320.335375,374.7123,399.606275
417.4478,,325.1113,320.41015,374.7552,399.6978
417.47105,,325.141275,320.478325,374.7585,399.8489
417.68755,,325.1584,320.497775,374.945175,399.8574
417.833175,,325.2137,320.509075,375.013625,399.921225
417.8554,,325.23355,320.56325,375.383075,400.018425
417.9412,,325.278375,320.59155,375.50875,400.076875
417.957775,,325.298725,320.61035,375.6075,400.1548
418.799475,,325.330225,320.613975,375.933675,400.402
419.121525,,325.37575,320.63295,375.986225,400.443575
419.15575,,325.39275,320.66445,376.05565,400.787575
419.279125,,325.41535,320.6859,376.1049,400.799675
419.28955,,325.42975,320.7056,376.26515,400.9341
419.3963,,325.4392,320.731325,376.310625,401.226625
419.41825,,325.4434,320.7653,376.3221,401.5817
419.557175,,325.45465,320.798475,376.342175,401.861875
419.58315,,325.52915,320.83145,376.53155,401.876775
419.93725,,325.5781,320.856925,376.5744,401.9596
419.96755,,325.6078,320.876325,376.837575,402.044125
