SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
4231.569175,4210.453325,4113.5521,4116.98745
4231.730425,4210.49085,4113.645625,4117.021725
4234.271625,4210.5261,4113.66045,4117.057
4234.44535,4210.718625,4113.74795,4117.0821
4234.7426,4211.027275,4113.805975,4117.1067
4235.202225,4211.35265,4113.99285,4117.147325
4235.904825,4211.46245,4114.1342,4117.188875
4236.17945,4211.584575,4114.224875,4117.2975
4236.990275,4212.8534,4114.269525,4117.365475
4237.29845,4213.17445,4114.4499,4117.43255
4238.9345,4213.4435,4114.571775,4117.481925
4239.1295,4213.56175,4114.608475,4117.519675
4239.30535,4214.13015,4114.7536,4117.566525
4239.345475,4214.780525,4114.803075,4117.647125
4239.392725,4214.939675,4114.961575,4117.7561
4239.650125,4215.554075,4115.110225,4117.83145
4239.790275,4216.2811,4115.1666,4117.8769
4240.357725,4216.841475,4115.231325,4117.9554
4240.82855,4216.898425,4115.3421,4118.036775
4241.625025,4217.151025,4115.377575,4118.088525
4242.934975,4218.52715,4115.4517,4118.167675
4243.233525,4218.585125,4115.51885,4118.252075
4243.579875,4218.675425,4115.554275,4118.362375
4243.696775,4218.9114,4115.57955,4118.46265
4244.773825,4218.941975,4115.7494,4118.577175
4245.2701,4219.0289,4115.8224,4118.66145
4246.5403,4219.05335,4115.872475,4118.73635
4248.7715,4219.42695,4116.02375,4118.830225
4248.78295,4219.49605,4116.0884,4118.907475
4248.9476,4219.885425,4116.179975,4119.10635
4249.60205,4220.153125,4116.36415,4119.1731
4249.8891,4220.2857,4116.4333,4119.373425
4249.956925,4220.36525,4116.489925,4119.4696
4250.271525,4220.437625,4116.562125,4119.485225
4250.36165,4220.49545,4116.652575,4119.5386
4251.094025,4220.92275,4116.691625,4119.613625
4251.344675,4221.5384,4116.744475,4119.723425
4251.4432,4221.5805,4116.785375,4119.80135
4251.638475,4221.711825,4116.8298,4119.8906
4252.0488,4221.7678,4116.8673,4119.970025
4252.5449,4222.0218,4116.91085,4120.063975
4252.5493,4222.123025,4116.946225,4120.115175
4252.9771,4222.8114,4116.9874,4120.142125
4253.129925,4223.29695,4117.021675,4120.222325
4253.29055,4223.61045,4117.05695,4120.274725
4253.60985,4223.78175,4117.08205,4120.329775
4253.789375,4225.173375,4117.106625,4120.37275
4254.16595,4225.2073,4117.147275,4120.48245
4255.21205,4225.450225,4117.188825,4120.588725
4255.79215,4225.595275,4117.23775,4120.623325
4255.99135,4226.135175,4117.297425,4120.73875
4257.316275,4226.265825,4117.36535,4120.7838
4257.3755,4228.1466,4117.432525,4120.90355
4257.416375,4228.278675,4117.481875,4120.98985
4257.932075,4229.33855,4117.519575,4121.079975
4258.2686,4229.6656,4117.566475,4121.140875
4258.581825,4230.750425,4117.647075,4121.2067
4258.67025,4230.753,4117.75605,4121.245225
4259.830025,4231.931275,4117.8314,4121.43045
4260.424425,4233.257825,4117.87685,4121.4457
4260.5589,4233.51845,4117.955375,4121.56445
4260.778525,4233.58435,4118.0367,4121.639725
4261.009075,4233.835275,4118.088475,4121.673375
