SPK_SPKC06a (excited),SPK_SPKC06b (no effect),SPK_SPKC12a (NA)
127.51885,,146.028575
127.551825,,146.141425
127.57935,,146.15675
127.5953,,146.172075
127.614025,,146.354275
127.633925,,146.421925
127.648625,,146.53705
127.661325,,146.611825
127.679575,,146.706475
127.692275,,147.074425
127.71245,,147.1549
127.744075,,147.2005
127.759475,,147.259825
127.770225,,147.3485
127.791525,,147.3706
127.812375,,147.4468
127.820425,,147.512125
127.835375,,147.53715
127.850725,,147.5444
127.93085,,147.716325
127.96225,,147.799575
127.975775,,147.948775
127.9901,,148.06015
128.00135,,148.155625
128.013575,,148.2069
128.0675,,148.233225
128.097675,,148.241175
128.115575,,148.360975
128.158225,,148.6633
128.18125,,148.695725
128.223225,,148.73915
128.241225,,148.7755
128.254125,,148.803575
128.2702,,148.86365
128.302825,,148.95705
128.3298,,148.9631
128.36775,,149.154125
128.386675,,149.3259
128.434125,,149.4987
128.46985,,149.569175
128.5249,,150.1931
128.546725,,150.47245
128.56355,,150.531225
128.62845,,150.604525
128.647,,150.62815
128.715025,,150.765075
128.759625,,150.8585
128.791475,,150.968575
128.8157,,151.039625
128.872975,,151.156175
128.895625,,151.17085
128.916725,,151.243675
128.935575,,151.27435
128.956025,,151.48825
128.9882,,151.71635
129.004975,,151.73575
129.0374,,151.9613
129.050325,,151.99785
129.0616,,152.029375
129.073925,,152.20155
129.0897,,152.222225
129.10595,,152.295775
129.12735,,152.619575
129.2214,,152.67575
129.266125,,152.751775
129.28195,,152.835575
129.29565,,152.9083
129.31355,,152.920725
129.3368,,153.101375
129.353875,,153.3954
129.3858,,153.40085
129.4044,,153.4956
129.43955,,153.763375
129.4823,,154.397
129.503925,,154.50215
129.5272,,154.609825
129.5411,,154.6952
129.5728,,154.70135
129.5855,,154.748925
129.605175,,154.840175
129.6204,,154.931275
129.6687,,155.248075
129.686875,,155.354275
129.721675,,155.586725
129.790025,,155.5947
129.813275,,155.6499
129.868325,,155.893575
129.893725,,156.41945
129.912975,,156.612175
129.978775,,156.76835
130.02515,,156.935625
130.053125,,157.051475
130.084475,,157.1362
130.106325,,157.2062
130.154325,,157.21465
130.198675,,157.285025
130.23095,,157.293525
130.311725,,157.392675
130.3395,,157.62635
130.3572,,157.87405
130.39755,,157.883975
130.422775,,157.91315
130.43725,,157.9836
130.456475,,158.00555
130.468925,,158.193525
130.484275,,158.210575
130.500175,,158.3034
130.516675,,158.5465
130.53275,,158.7002
130.565325,,158.8825
130.581625,,158.980675
130.605425,,159.136975
130.622,,159.46605
130.66505,,159.477925
130.694625,,159.694425
130.7122,,159.84745
130.759025,,159.8639
130.777125,,160.1727
130.796375,,160.212475
130.8176,,160.224375
130.849575,,160.327975
130.86665,,160.479
130.891725,,160.62265
130.93575,,160.64505
130.9599,,160.70045
130.99605,,160.85575
131.03835,,161.1705
131.076025,,161.407525
131.09505,,161.492325
131.12545,,161.576875
131.163875,,161.997325
131.17595,,162.005825
131.2041,,162.170625
131.218525,,162.463225
131.234425,,162.483575
131.27555,,162.901575
131.29045,,162.9898
131.31655,,163.043675
131.3537,,163.136525
131.37785,,163.186475
131.415075,,163.33075
131.435925,,163.352225
131.45065,,163.5248
131.466825,,163.5921
131.49775,,163.6355
131.514325,,163.744375
131.5343,,163.770575
131.557575,,163.9393
131.58395,,164.279975
131.637425,,164.398975
131.707175,,164.509675
131.735325,,164.592075
131.773825,,164.8005
131.80055,,164.869375
131.82515,,164.959325
131.857575,,165.21475
131.885125,,165.234125
131.92025,,165.4577
131.978,,165.6079
132.001375,,165.695225
132.043625,,165.814725
132.090525,,165.880025
132.110675,,165.914
132.129225,,166.244
132.153925,,166.256075
132.20525,,166.27935
132.223825,,166.388275
132.2403,,166.540125
132.277675,,166.557225
132.393325,,166.68095
132.4241,,166.970125
132.48815,,167.186475
132.5112,,167.55045
132.54035,,167.65645
132.55425,,168.149975
132.57115,,168.2837
132.585825,,168.320425
132.62435,,168.655025
132.648675,,168.67505
132.666825,,168.9816
132.709875,,169.295875
132.742425,,169.974175
132.7537,,171.111775
132.76405,,171.311475
132.769975,,172.2073
132.775025,,172.2822
132.78985,,172.509975
132.80805,,172.6615
132.846375,,173.132825
132.853875,,173.481075
132.87405,,174.382075
132.881625,,174.4217
132.897025,,174.6584
132.918375,,174.804625
132.928475,,174.832925
132.948525,,174.97295
132.94965,,175.0406
132.954325,,175.0939
133.020775,,175.28345
133.04175,,175.31115
133.053125,,175.432975
133.093525,,176.096975
133.129525,,176.545225
133.139325,,176.8933
133.161275,,177.205875
133.175925,,177.246975
133.252775,,177.3142
133.268575,,177.62465
133.30375,,177.8662
133.327175,,177.96755
133.380825,,178.18975
133.404325,,178.474475
133.454325,,178.543325
133.48615,,178.6797
133.50105,,178.979375
133.520225,,179.03625
133.54255,,179.0916
133.5631,,179.259375
133.59055,,179.443175
133.609925,,179.736175
133.6418,,179.7835
133.706825,,179.879
133.72725,,179.9373
133.79635,,180.03705
133.810825,,181.075475
133.827,,181.15035
133.84315,,181.4961
133.856175,,181.6712
133.893075,,181.721325
133.9153,,181.740975
133.932875,,181.804675
133.950725,,182.127575
133.964425,,182.2307
133.99705,,182.406
134.0107,,182.885825
134.027125,,182.968775
134.044725,,183.231725
134.081825,,184.08845
134.1029,,185.101
134.11875,,185.979525
134.1503,,186.027075
134.166325,,186.048125
134.201875,,186.43985
134.260525,,186.7224
134.303875,,186.781325
134.337075,,187.0383
134.366825,,187.0786
134.38215,,187.2466
134.45225,,187.409175
134.483475,,187.459625
134.518275,,187.835325
134.5514,,187.992275
134.5787,,188.08085
134.618325,,188.131125
134.6437,,188.546825
134.6702,,188.656325
134.703775,,188.9328
134.7238,,189.3589
134.7586,,189.5035
134.839775,,189.519375
134.895175,,189.601475
134.925825,,189.74175
134.9488,,190.084125
134.9656,,190.238325
134.9797,,190.2679
135.021575,,190.301675
135.087625,,190.353125
135.111525,,190.3848
135.15725,,190.536025
135.17715,,190.572475
135.193675,,190.648175
135.210125,,190.74875
135.22455,,190.829225
135.264225,,190.91215
135.286675,,191.07145
135.313625,,191.119475
135.345825,,191.381675
135.3638,,191.907475
135.38335,,191.95765
135.396875,,192.194825
135.412675,,192.864525
135.4366,,193.2984
135.4598,,193.3972
135.476125,,193.62655
135.4898,,193.954425
135.507425,,194.130475
135.5329,,194.197525
135.5512,,194.215875
135.5682,,194.307375
135.583725,,194.376025
135.597325,,194.713275
135.61425,,194.93055
135.649725,,195.151825
135.663675,,195.162925
135.68025,,195.256625
135.698775,,195.39
135.7328,,195.707475
135.774975,,195.7637
135.789775,,195.820075
135.80695,,196.221775
135.8238,,196.28775
135.869775,,196.29445
135.9063,,196.48525
135.938375,,196.643875
135.973875,,196.742675
135.997575,,197.25605
136.00375,,197.5808
136.0307,,197.615475
136.036775,,197.67775
136.042275,,197.841375
136.0534,,197.885575
136.060575,,197.934275
136.0677,,198.1042
136.093275,,198.567675
136.136775,,199.48535
136.14465,,199.5828
136.1672,,199.7654
136.17575,,199.869575
136.182325,,200.234275
136.197625,,200.800425
136.20525,,201.083425
136.22445,,201.11445
136.234475,,201.20545
136.25075,,201.21925
136.2577,,201.6207
136.2739,,202.049325
136.302225,,202.20415
136.326375,,202.499
136.35895,,202.958525
136.369925,,203.04465
136.384575,,203.774375
136.40295,,203.89535
136.416825,,203.935375
136.428575,,204.8217
136.4689,,204.937475
136.479725,,205.154975
136.495575,,205.794775
136.508125,,206.005125
136.5218,,206.01145
136.54775,,206.012725
136.5628,,206.016475
136.608675,,206.156275
136.6187,,206.3845
136.6268,,206.4197
136.657725,,206.6007
136.6779,,206.978275
136.743725,,207.0967
136.787475,,207.1807
136.797625,,207.72355
136.80735,,208.4267
136.845375,,208.560675
136.85545,,208.78295
136.87165,,208.867425
136.87765,,209.596125
136.895975,,209.65715
136.90235,,210.05165
136.927875,,210.337275
136.9621,,210.725875
136.98385,,211.5259
136.99255,,211.74695
137.037225,,212.186975
137.066,,212.31525
137.082325,,212.473875
137.1025,,212.592075
137.11385,,213.087875
137.1253,,213.158725
137.1495,,213.23225
137.157025,,213.2943
137.16585,,213.8823
137.172575,,214.721475
137.17895,,214.8359
137.191075,,215.1425
137.24995,,216.015875
137.26595,,216.8379
137.293325,,217.0109
137.3191,,217.048475
137.386,,217.053175
137.398225,,217.090875
137.406675,,217.131375
137.43085,,217.169925
137.439575,,217.235175
137.474025,,217.26465
137.540075,,217.3635
137.558175,,217.3803
137.573725,,217.463575
137.588275,,218.155275
137.60745,,220.35195
137.63205,,221.8149
137.64185,,221.8875
137.687,,221.987925
137.703625,,222.0281
137.716425,,222.03585
137.728775,,222.1405
137.739525,,223.552325
137.755525,,223.71655
137.765425,,224.008625
137.775675,,224.20175
137.7847,,224.861275
137.79615,,224.974775
137.805325,,226.36225
137.824575,,226.4787
137.859225,,227.5117
137.86705,,228.205925
137.89325,,228.267025
137.9027,,228.579375
137.917275,,228.620825
137.930375,,228.711325
137.945175,,228.884775
137.969375,,228.960975
137.97755,,230.30935
137.987325,,230.68485
138.0107,,231.702475
138.0186,,232.442775
138.044325,,232.5373
138.09105,,233.3089
138.10795,,233.5092
138.1278,,234.4057
138.136875,,234.957225
138.1522,,235.0221
138.165225,,235.176975
138.174875,,235.253125
138.229625,,235.3078
138.237075,,236.406575
138.275,,236.584375
138.2966,,237.736725
138.310475,,237.952975
138.3192,,238.611975
138.3345,,239.2486
138.355425,,239.35255
138.361975,,239.858625
138.369,,239.98775
138.407025,,240.219325
138.412475,,240.500575
138.448225,,240.7662
138.4569,,241.0615
138.489175,,241.0788
138.498275,,241.820575
138.5087,,243.294625
138.531825,,243.9304
138.541875,,244.57185
138.55885,,245.153025
138.573925,,246.11135
138.579075,,246.738775
138.607025,,246.932725
138.659775,,247.75155
138.66925,,247.904625
138.676375,,247.949825
138.690775,,248.93885
138.710875,,249.7232
138.722475,,249.91715
138.75025,,250.187325
138.791825,,250.27995
138.8183,,251.0066
138.828525,,252.69855
138.8475,,252.758025
138.857375,,253.4144
138.86765,,253.6898
138.91345,,254.392225
138.92285,,254.42985
138.946775,,254.550425
138.978425,,255.044375
139.0073,,258.752475
139.0349,,259.6326
139.04165,,259.879925
139.068275,,259.89805
139.095325,,260.3339
139.13815,,262.2113
139.147075,,263.297875
139.15535,,263.938375
139.169675,,264.850025
139.191975,,265.903875
139.203475,,265.97615
139.2265,,266.26535
139.2526,,267.1613
139.29805,,267.384925
139.3139,,268.101575
139.34215,,268.179875
139.37015,,268.4802
139.4273,,269.275825
139.4415,,269.302225
139.455225,,269.35485
139.4798,,269.778175
139.521225,,269.7995
139.5324,,270.61335
139.5427,,271.64075
139.55695,,271.7848
139.5759,,271.97455
139.591575,,272.470475
139.603925,,272.5008
139.62975,,273.221225
139.637975,,274.31615
139.647075,,274.681475
139.67195,,274.903675
139.69395,,275.185625
139.70675,,275.622175
139.715575,,276.003875
139.735,,276.042975
139.75505,,276.0705
139.786125,,277.166425
139.8005,,277.65545
139.820375,,277.7018
139.8519,,277.851575
139.883625,,280.369125
139.924025,,282.0623
139.94015,,282.2998
139.9526,,283.7467
139.97615,,284.26615
140.044425,,284.9373
140.072275,,285.99595
140.0901,,288.64135
140.10485,,288.96425
140.1262,,289.1541
140.159675,,289.341725
140.17865,,290.088425
140.208425,,290.5436
140.223175,,291.593625
140.2394,,293.925075
140.251825,,295.469925
140.263925,,295.763025
140.2897,,296.30285
140.3049,,296.3227
140.4011,,297.880275
140.41985,,300.380525
140.450025,,301.002225
140.465375,,303.000075
140.49455,,303.573125
140.541625,,304.1498
140.5652,,304.188075
140.588675,,305.016325
140.59795,,306.002075
140.61985,,307.11895
140.656025,,307.9222
140.66845,,308.712675
140.6798,,309.915075
140.687375,,310.94755
140.71195,,314.552525
140.720575,,314.680575
140.75275,,316.979075
140.864,,317.984925
140.8861,,318.003375
140.923825,,318.418375
140.947225,,321.579475
140.970825,,323.87245
140.98145,,324.215375
140.993475,,329.498325
141.00435,,
141.0121,,
141.020275,,
141.0302,,
141.060325,,
141.1044,,
141.112125,,
141.1257,,
141.1352,,
141.1482,,
141.175975,,
141.1971,,
141.273075,,
141.319325,,
141.3863,,
141.394925,,
141.402125,,
141.4132,,
141.431125,,
141.485025,,
141.5488,,
141.591375,,
141.608425,,
141.6292,,
141.64525,,
141.661575,,
141.676325,,
141.746075,,
141.767875,,
141.79025,,
141.81545,,
141.8301,,
141.8428,,
141.874425,,
141.906925,,
141.917125,,
141.94375,,
141.9774,,
142.018275,,
142.0279,,
142.039575,,
142.086325,,
142.0964,,
142.1187,,
142.126575,,
142.13845,,
142.15065,,
142.1607,,
142.1824,,
142.192575,,
142.211125,,
142.222325,,
142.233875,,
142.2452,,
142.2987,,
142.318625,,
142.335025,,
142.34675,,
142.366375,,
142.401725,,
142.413525,,
142.425125,,
142.440925,,
142.45685,,
142.486925,,
142.507675,,
142.526125,,
142.563475,,
142.58185,,
142.593925,,
142.60595,,
142.61805,,
142.64315,,
142.654275,,
142.6651,,
142.680575,,
142.69375,,
142.6963,,
142.712725,,
142.7452,,
142.7687,,
142.78265,,
142.798525,,
142.87475,,
142.8955,,
142.9066,,
142.923725,,
142.94925,,
143.013025,,
143.049625,,
143.06525,,
143.08335,,
143.104025,,
143.1178,,
143.12915,,
143.139625,,
143.147875,,
143.15565,,
143.167,,
143.2013,,
143.2168,,
143.229925,,
143.231475,,
143.286525,,
143.3013,,
143.35595,,
143.373225,,
143.40305,,
143.472125,,
143.49845,,
143.546925,,
143.580275,,
143.699175,,
143.728625,,
143.7656,,
143.794175,,
143.817625,,
143.845325,,
143.876525,,
143.899775,,
143.931425,,
143.9452,,
143.956325,,
143.965075,,
143.9743,,
143.99265,,
144.001275,,
144.0182,,
144.0266,,
144.06175,,
144.068175,,
144.082325,,
144.091575,,
144.148075,,
144.16345,,
144.179525,,
144.193575,,
144.209325,,
144.222525,,
144.2483,,
144.2732,,
144.28695,,
144.3179,,
144.33315,,
144.347675,,
144.349525,,
144.3705,,
144.380375,,
144.390325,,
144.3959,,
144.41215,,
144.418575,,
144.449875,,
144.48445,,
144.49735,,
144.5135,,
144.523725,,
144.5554,,
144.581025,,
144.63465,,
144.6468,,
144.6526,,
144.727,,
144.738225,,
144.830125,,
144.83815,,
144.852875,,
144.87425,,
144.89115,,
144.918325,,
144.968525,,
144.979225,,
144.9864,,
144.991,,
144.9978,,
145.097675,,
145.107625,,
145.118125,,
145.126725,,
145.132175,,
145.141975,,
145.16825,,
145.184875,,
145.1971,,
145.241875,,
145.251575,,
145.268575,,
145.28915,,
145.3117,,
145.318375,,
145.33265,,
145.364575,,
145.374,,
145.38445,,
145.388025,,
145.42435,,
145.4424,,
145.484925,,
145.49835,,
145.5117,,
145.51695,,
145.585,,
145.621825,,
145.652675,,
145.690725,,
145.70265,,
145.7157,,
145.7481,,
145.7692,,
145.77845,,
145.7845,,
145.81705,,
145.8511,,
145.8622,,
145.867125,,
145.892975,,
145.910375,,
145.968825,,
145.9871,,
146.03445,,
146.053925,,
146.061325,,
146.081375,,
146.088125,,
146.0962,,
146.10495,,
146.124475,,
146.15175,,
146.162775,,
146.1703,,
146.233075,,
146.242725,,
146.261525,,
146.284175,,
146.292825,,
146.30045,,
146.311675,,
146.365025,,
146.402225,,
146.41235,,
146.423825,,
146.430475,,
146.462575,,
146.49235,,
146.531825,,
146.552825,,
146.5901,,
146.605525,,
146.611425,,
146.61905,,
146.63295,,
146.643825,,
146.6584,,
146.6902,,
146.70255,,
146.729175,,
146.78785,,
146.820875,,
146.84295,,
146.870375,,
146.897025,,
146.9057,,
146.94255,,
146.9501,,
146.95665,,
146.9622,,
146.9837,,
147.097775,,
147.120675,,
147.148625,,
147.1879,,
147.205,,
147.21455,,
147.230925,,
147.2947,,
147.304525,,
147.3315,,
147.3424,,
147.3607,,
147.36835,,
147.38845,,
147.403325,,
147.51085,,
147.5795,,
147.6075,,
147.61795,,
147.669625,,
147.67455,,
147.698325,,
147.721825,,
147.741875,,
147.7672,,
147.815475,,
147.856975,,
147.8787,,
147.9036,,
147.920775,,
147.945625,,
147.963625,,
148.01415,,
148.0212,,
148.06685,,
148.1176,,
148.165975,,
148.191975,,
148.225575,,
148.261525,,
148.328825,,
148.33665,,
148.3499,,
148.38885,,
148.422725,,
148.43395,,
148.451225,,
148.457875,,
148.48135,,
148.4993,,
148.5465,,
148.565575,,
148.572075,,
148.621325,,
148.639475,,
148.695325,,
148.7567,,
148.792825,,
148.8248,,
148.838125,,
148.863075,,
148.871575,,
148.947,,
148.9999,,
149.030025,,
149.046375,,
149.08845,,
149.0933,,
149.153675,,
149.194475,,
149.24465,,
149.265125,,
149.3039,,
149.314875,,
149.3384,,
149.387175,,
149.392375,,
149.5415,,
149.6011,,
149.635125,,
149.652325,,
149.720675,,
149.749675,,
149.762825,,
149.818875,,
149.890675,,
149.900275,,
