SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC09a
447.745075,292.582975,,446.7954,317.28355,,251.597325,153.445975,482.777525
447.85555,292.6243,,446.8158,317.342925,,251.657875,153.485225,482.90625
447.96495,292.7683,,446.908175,317.3583,,251.682625,153.553325,482.98485
448.130075,292.827075,,447.07445,317.369475,,251.733425,153.57735,483.0208
448.363425,292.922825,,447.291875,317.405625,,251.7792,153.610975,483.055025
448.38785,292.937475,,447.4081,317.425825,,251.82385,153.639225,483.173325
448.440525,292.96925,,447.5676,317.4574,,251.85435,153.655175,483.469925
448.621875,292.9942,,447.635525,317.5476,,251.926325,153.736075,483.86115
448.63245,293.022275,,447.783425,317.5691,,251.9557,153.74275,484.0138
448.9299,293.088575,,447.878075,317.5859,,252.00945,153.770275,484.0804
449.05735,293.0956,,447.936475,317.625375,,252.042825,153.803725,484.2569
449.092425,293.173975,,448.0808,317.700675,,252.07905,153.8314,484.2822
449.406375,293.2445,,448.1492,317.77305,,252.143925,153.84475,484.31025
449.493725,293.24645,,448.47825,317.8333,,252.2075,153.92395,484.452775
449.660025,293.3642,,448.5454,317.907125,,252.2091,153.9813,484.485025
449.864825,293.3905,,448.612375,317.94755,,252.252825,154.022,484.540275
449.90775,293.447875,,448.71255,318.020775,,252.305475,154.061775,484.70545
450.03425,293.4934,,448.8002,318.022125,,252.3312,154.084625,484.71195
450.128625,293.55765,,448.88285,318.055075,,252.441625,154.15465,484.888025
450.1959,293.5955,,449.03965,318.111675,,252.4753,154.16785,484.925075
450.3686,293.635975,,449.147025,318.205775,,252.5841,154.2343,484.955625
450.582225,293.656025,,449.246325,318.2488,,252.660525,154.2548,484.9842
450.7144,293.721075,,449.31725,318.359675,,252.810575,154.3021,485.163025
450.897025,293.749425,,449.379225,318.5668,,252.859975,154.31775,485.310475
451.1911,293.763975,,449.432425,318.62695,,252.915325,154.3211,485.39225
451.327375,293.773275,,449.617375,318.753725,,252.959075,154.3626,485.4977
451.351825,293.8322,,449.744225,318.80185,,253.014025,154.40395,485.518775
451.661675,293.9034,,449.828075,318.85825,,253.1531,154.4315,485.6195
451.8907,293.9271,,450.084475,318.9476,,253.179425,154.526725,485.7033
452.011625,293.93995,,450.4546,318.988425,,253.217575,154.577125,485.952875
452.148425,294.11275,,450.555675,319.054075,,253.319425,154.631425,486.02735
452.23675,294.2446,,450.669025,319.139025,,253.35435,154.637925,486.144375
452.2886,294.3298,,450.745325,319.239375,,253.38835,154.662525,486.184625
452.319225,294.438175,,450.889325,319.27845,,253.406325,154.713675,486.18615
452.729675,294.47395,,450.928275,319.300325,,253.524,154.8212,486.238
452.860725,294.558975,,451.0439,319.388625,,253.55885,154.880575,486.249975
453.12605,294.6183,,451.268425,319.4435,,253.5603,154.947375,486.286125
453.1583,294.649225,,451.595275,319.579275,,253.63065,154.976775,486.296275
453.19365,294.7192,,451.709475,319.699425,,253.6357,155.0161,486.346175
453.216025,294.7466,,451.815925,319.85815,,253.696325,155.0594,486.487625
453.222625,294.77925,,451.9003,319.8997,,253.7409,155.102225,486.902475
453.271375,294.80865,,452.0451,319.969975,,253.7748,155.1085,487.1442
453.3248,294.838375,,452.20825,320.032925,,253.8012,155.268825,487.3522
453.427425,294.908075,,452.399525,320.10715,,253.85795,155.301575,487.4052
453.513425,294.940425,,452.513425,320.48755,,253.885325,155.32675,487.465
453.619525,294.99175,,452.6707,320.5742,,253.933275,155.34635,487.5085
453.7184,295.00675,,452.82195,320.647125,,253.97985,155.3561,487.68445
453.937275,295.0436,,452.868725,320.75115,,254.00195,155.39675,487.7156
453.99205,295.091575,,453.071325,320.84315,,254.030775,155.41845,487.793725
454.02515,295.137525,,453.12765,320.872525,,254.061775,155.446875,488.06
454.033725,295.187925,,453.1892,320.903525,,254.0969,155.53305,488.3248
454.270075,295.206475,,453.278725,320.992,,254.118525,155.553825,488.384625
454.34785,295.234775,,453.283825,321.02895,,254.163825,155.563725,488.46635
454.4672,295.23765,,453.34665,321.094675,,254.335325,155.57895,488.63205
454.5731,295.468275,,453.393175,321.346275,,254.3516,155.632,488.74685
454.6548,295.485575,,453.43905,321.398025,,254.35275,155.63995,488.793125
454.8299,295.5586,,453.4985,321.44095,,254.40225,155.686175,488.8082
455.030575,295.627625,,453.5501,321.508525,,254.421625,155.695,488.9703
455.253775,295.65785,,453.6075,321.56895,,254.4959,155.727075,489.021925
455.32165,295.6804,,453.6549,321.666075,,254.539075,155.757525,489.2897
455.3625,295.76525,,453.756875,321.738425,,254.57835,155.7778,489.9224
455.37625,295.7817,,453.83425,321.78165,,254.636525,155.80505,489.928975
455.50565,295.814525,,453.87425,321.83175,,254.65995,155.8762,490.216125
455.614325,295.84525,,453.923575,321.88375,,254.699825,155.8978,490.5441
455.692375,295.876475,,453.98735,321.92435,,254.732,155.913175,490.666125
455.694975,296.110175,,454.035075,321.9649,,254.777975,155.924675,490.743475
455.709675,296.129325,,454.120575,322.03065,,254.8289,155.940125,490.835725
455.7983,296.181625,,454.282425,322.1015,,254.868575,155.95085,491.00205
455.880375,296.22415,,454.442775,322.31815,,254.993525,155.96245,491.09105
456.03205,296.2669,,454.498325,322.36415,,255.025625,155.995825,491.23
456.1301,296.3613,,454.619325,322.48755,,255.1477,156.035475,491.337475
456.164775,296.40965,,454.692425,322.51365,,255.195525,156.060875,491.523075
456.35085,296.4629,,454.721225,322.547375,,255.221375,156.093725,491.5764
456.6207,296.681475,,454.74395,322.58725,,255.246125,156.1106,491.919575
456.710075,296.99585,,454.795225,322.6459,,255.28915,156.1263,492.204625
456.789025,297.0501,,455.1368,322.693275,,255.2907,156.1348,492.280875
456.866075,297.12565,,455.1942,322.746925,,255.295475,156.1716,492.389475
456.933525,297.2458,,455.276925,322.751525,,255.37275,156.2151,492.39875
457.073725,297.2802,,455.312925,322.823075,,255.401575,156.303275,492.434425
457.079025,297.3754,,455.351175,322.8708,,255.436775,156.3259,492.471675
457.100975,297.39075,,455.399575,322.926325,,255.70375,156.3316,492.596525
457.2007,297.449075,,455.4967,322.95165,,255.71165,156.3686,493.042525
457.278075,297.544075,,455.600175,323.067375,,255.759775,156.460425,493.0759
457.3855,297.6283,,455.65325,323.11705,,255.8142,156.483525,493.213175
457.49215,297.640775,,455.8472,323.21855,,255.859925,156.504975,493.222825
457.646475,297.6655,,455.920275,323.283625,,255.9044,156.563625,493.263675
457.7403,298.013025,,456.0131,323.347325,,255.912525,156.601075,493.321525
457.910075,298.09995,,456.103575,323.586525,,256.12785,156.6363,493.56415
457.98965,298.145325,,456.19945,323.704575,,256.251275,156.63935,493.632525
458.006825,298.215175,,456.283675,323.7961,,256.31845,156.712525,493.7277
458.123825,298.241975,,456.30955,323.840975,,256.334475,156.71775,493.940125
458.286775,298.278525,,456.4106,323.89915,,256.35595,156.74685,493.994025
458.39295,298.313075,,456.47375,324.10925,,256.418275,156.749325,493.99745
458.55165,298.408325,,456.5415,324.145425,,256.44745,156.771775,494.11175
458.635175,298.44035,,456.59095,324.2013,,256.4679,156.800425,494.28965
458.639175,298.537475,,456.652075,324.261725,,256.5569,156.835275,494.334
458.76365,298.565975,,456.754025,324.321375,,256.619325,156.8827,494.378325
458.782,298.636425,,456.763725,324.3564,,256.673475,156.885325,494.441925
458.885275,298.70145,,456.7957,324.384275,,256.72375,156.9509,494.663
458.907,298.7425,,456.844775,324.4379,,256.8029,157.0638,494.682675
459.023025,298.776625,,456.91265,324.520775,,256.833825,157.1052,494.724325
459.038275,298.856225,,456.98035,324.6661,,256.8828,157.10665,494.753475
459.160325,298.96655,,457.079725,324.743025,,256.926325,157.13725,494.761975
459.383875,299.055425,,457.1373,324.79675,,256.9574,157.186475,494.880025
459.500125,299.0774,,457.1953,324.835,,257.00555,157.2276,494.941125
459.563675,299.1179,,457.296475,324.880625,,257.03575,157.24765,495.0046
459.56985,299.161375,,457.358275,324.91925,,257.065325,157.25475,495.0515
459.59985,299.191575,,457.4583,325.03305,,257.13365,157.289225,495.067875
459.754125,299.2792,,457.5259,325.125325,,257.187725,157.33155,495.089425
459.8227,299.2938,,457.64135,325.172925,,257.246625,157.37185,495.149625
459.892375,299.37065,,457.719,325.288875,,257.27305,157.401975,495.356375
459.940275,299.511175,,457.796975,325.336275,,257.3165,157.4307,495.396075
459.985525,299.5417,,457.869375,325.494425,,257.366825,157.432825,495.560725
460.0342,299.605425,,457.941775,325.55075,,257.43385,157.4706,495.672675
460.086575,299.68295,,457.98895,325.592775,,257.50135,157.476575,495.675475
460.11955,299.69575,,458.075725,325.64405,,257.54985,157.544775,495.749625
460.183225,299.74205,,458.136575,325.69975,,257.59115,157.599225,495.94875
460.2203,299.806825,,458.257725,325.77225,,257.6288,157.63135,496.123675
460.2648,299.823675,,458.334125,325.9038,,257.734425,157.639275,496.172875
460.37005,299.878375,,458.391375,325.929325,,257.801125,157.6722,496.28435
460.53835,299.887775,,458.49275,325.964875,,257.939075,157.716025,496.295025
460.57795,300.028775,,458.5538,326.02025,,258.0089,157.75345,496.336
460.831625,300.035125,,458.607275,326.041075,,258.0707,157.7923,496.424225
460.86845,300.16,,458.803575,326.08935,,258.1331,157.86175,496.474375
460.9978,300.1963,,458.872125,326.188825,,258.1667,158.0061,496.541875
461.01215,300.216075,,458.910425,326.251525,,258.212775,158.054325,496.699425
461.13855,300.557525,,458.9557,326.404575,,258.29775,158.062175,496.7699
461.204625,300.648175,,459.050075,326.4624,,258.334175,158.082175,497.136525
461.3049,300.699975,,459.089675,326.515775,,258.385075,158.165675,497.1747
461.36985,300.7834,,459.20815,326.560075,,258.429425,158.1925,497.21735
461.383875,300.823675,,459.350825,326.66345,,258.498,158.2215,497.2433
461.401925,300.86425,,459.53125,326.745725,,258.55155,158.23245,497.38765
461.4884,300.9122,,459.7543,326.89925,,258.612675,158.26595,497.4278
461.512975,301.054125,,459.766175,326.96195,,258.648675,158.29725,497.67225
461.587775,301.1329,,459.80235,327.062975,,258.68615,158.299325,497.70145
461.6445,301.180025,,459.80855,327.315675,,258.714225,158.354475,497.7811
461.654125,301.201675,,459.850575,327.3377,,258.7174,158.376375,497.825775
461.730975,301.22305,,459.9506,327.42645,,258.780925,158.400425,497.9389
461.73765,301.27155,,460.027675,327.51885,,258.8095,158.424875,498.132375
461.766075,301.417725,,460.073675,327.6085,,258.884225,158.43945,498.4856
462.017025,301.531225,,460.122725,327.642975,,258.94605,158.442975,498.5275
462.144525,301.5737,,460.185225,327.7325,,259.003675,158.4609,498.58885
462.203775,301.621075,,460.22675,327.792325,,259.029475,158.481475,498.84415
462.25845,301.6927,,460.3702,327.86155,,259.07745,158.4855,499.0429
462.29105,301.82775,,460.390925,327.935875,,259.132125,158.498275,499.04545
462.354625,301.8589,,460.4574,327.956275,,259.179575,158.50615,499.19015
462.512225,301.935675,,460.690825,328.1171,,259.217425,158.524675,499.45395
462.78315,301.976225,,460.7474,328.150125,,259.290175,158.531675,499.528
462.892925,301.9939,,460.817325,328.18885,,259.408425,158.571625,499.53755
462.9186,302.05175,,460.886375,328.21925,,259.4523,158.585825,499.870825
462.955,302.08315,,460.972525,328.2997,,259.546775,158.628225,499.923075
463.249925,302.147875,,461.037625,328.3771,,259.585375,158.674625,499.967175
463.422775,302.1898,,461.120325,328.430575,,259.6536,158.685175,500.1479
463.57315,302.243725,,461.215425,328.4886,,259.670975,158.707225,500.206525
463.574325,302.320775,,461.294675,328.545025,,259.6953,158.7603,500.25035
463.6961,302.335625,,461.357925,328.620275,,259.73855,158.87125,500.259475
463.7895,302.351775,,461.4608,328.680575,,259.789375,158.905575,500.3506
463.8292,302.4682,,461.4952,328.775275,,259.7958,158.97605,500.421575
463.84575,302.729075,,461.540325,328.8398,,259.866375,159.01075,500.499825
463.87075,302.838625,,461.57055,328.938475,,259.917525,159.04825,500.822275
463.9053,302.877025,,461.6751,328.99345,,260.041975,159.074675,500.9638
463.918975,302.915475,,461.819525,329.00565,,260.078225,159.1012,501.011725
464.003125,302.95525,,461.882,329.16285,,260.175725,159.139725,501.160975
464.081825,303.0094,,461.983225,329.3337,,260.2411,159.16845,501.22475
464.1551,303.1423,,462.15175,329.3834,,260.30755,159.200725,501.3249
464.230375,303.167475,,462.19405,329.4115,,260.4093,159.21985,501.6636
464.2991,303.189125,,462.2468,329.457125,,260.46765,159.23785,501.735675
464.338875,303.305025,,462.338525,329.517175,,260.492075,159.2428,501.801175
464.39915,303.320975,,462.392825,329.5605,,260.59555,159.32,501.82625
464.486475,303.4144,,462.44355,329.682325,,260.627525,159.343075,501.888375
464.6236,303.46435,,462.513525,329.747775,,260.667925,159.40425,501.915675
464.632725,303.533925,,462.555475,329.782825,,260.736075,159.4632,501.967375
464.667,303.647175,,462.611675,329.83755,,260.78835,159.493025,502.040875
464.734725,303.66715,,462.663575,329.9311,,260.8291,159.5477,502.09285
464.86385,303.696075,,462.743525,329.99495,,260.87115,159.610575,502.2404
464.9353,303.733825,,462.818125,330.083775,,260.91385,159.662825,502.30375
464.971375,303.8225,,462.855325,330.13775,,261.003,159.7133,502.3323
465.095375,303.866425,,462.893425,330.169425,,261.097825,159.7223,502.382225
465.188425,303.955175,,462.950975,330.237825,,261.1405,159.7591,502.4322
465.350775,304.0079,,463.0244,330.309925,,261.168475,159.8113,502.6375
465.50185,304.047725,,463.09185,330.368275,,261.2737,159.881625,502.647925
465.544875,304.054075,,463.135775,330.38745,,261.3167,159.8913,502.708325
465.64875,304.1007,,463.188875,330.417775,,261.386125,159.9067,503.01905
465.672725,304.15025,,463.222225,330.526875,,261.447775,159.9483,503.158
465.80565,304.2588,,463.3602,330.57835,,261.4667,159.98345,503.2424
465.9192,304.294225,,463.40225,330.713475,,261.491125,160.00115,503.409975
466.024,304.46055,,463.497775,330.980075,,261.522575,160.05695,503.461275
466.101675,304.5029,,463.5552,331.075775,,261.53595,160.064325,503.580075
466.1183,304.572075,,463.65165,331.1299,,261.643475,160.086175,503.789225
466.3265,304.60885,,463.696225,331.18095,,261.719625,160.096725,503.839675
466.513,304.700325,,463.78475,331.53005,,261.8121,160.1178,503.893025
466.589,304.755,,463.941775,331.56195,,261.844575,160.1834,503.950125
466.680675,304.777075,,464.03895,331.6155,,261.90305,160.186,504.0301
466.71905,304.877675,,464.08055,331.681,,261.945575,160.22865,504.1865
466.91315,304.924,,464.12395,331.8013,,262.033075,160.24795,504.3369
466.982675,304.977775,,464.20115,331.951975,,262.087925,160.262175,504.445125
467.090975,305.007225,,464.375425,332.093025,,262.1536,160.2914,504.45
467.10325,305.056375,,464.540525,332.166175,,262.193075,160.31255,504.498825
467.18975,305.0905,,464.64775,332.274575,,262.2226,160.354075,504.61035
467.193675,305.114675,,464.692075,332.27905,,262.29705,160.3853,504.6833
467.34005,305.185575,,464.710875,332.455,,262.39945,160.387125,504.69225
467.4878,305.227875,,464.78295,332.532225,,262.46315,160.4326,504.764575
467.7467,305.3121,,464.810725,332.6606,,262.5273,160.511925,504.85865
467.77245,305.41195,,464.9232,332.742175,,262.543025,160.616475,504.9107
467.850475,305.4248,,464.96855,332.898875,,262.616225,160.648975,504.9439
468.0959,305.4954,,465.01065,332.9919,,262.66785,160.67585,505.05085
468.139675,305.515,,465.042825,333.0637,,262.707775,160.7203,505.18765
468.305825,305.58625,,465.06635,333.12475,,262.755175,160.7236,505.192175
468.3444,305.6317,,465.099275,333.224025,,262.803,160.78425,505.373425
468.430275,305.647625,,465.142675,333.304675,,262.826675,160.822375,505.5731
468.599575,305.708375,,465.300425,333.4052,,262.8755,160.857375,505.716775
468.6998,305.816,,465.32905,333.45665,,263.006325,160.940775,505.83115
468.767075,305.8543,,465.351375,333.484725,,263.072175,160.955075,506.234125
468.80075,305.881975,,465.377875,333.52755,,263.097125,161.0135,506.332325
468.90305,306.001225,,465.438275,333.5435,,263.164075,161.02725,506.55485
469.05575,306.067825,,465.473175,333.624575,,263.2107,161.0425,506.59395
469.0863,306.126525,,465.585325,333.681125,,263.24445,161.1722,506.6124
469.08945,306.2094,,465.65285,333.87185,,263.281175,161.261575,506.755875
469.0929,306.226175,,465.698725,333.8754,,263.314425,161.309,506.9262
469.138675,306.340775,,465.779925,333.9432,,263.365675,161.366925,507.13605
469.314775,306.397575,,465.80575,334.015325,,263.493675,161.3887,507.198225
469.33245,306.427925,,465.817325,334.127325,,263.583025,161.40775,507.24465
469.439875,306.778175,,465.926025,334.244125,,263.627175,161.448175,507.37525
469.501225,306.820575,,465.9792,334.28605,,263.72015,161.476125,507.618975
469.601175,306.95965,,466.074025,334.339175,,263.77335,161.498625,507.624025
469.66665,307.022925,,466.1208,334.57305,,263.82245,161.524925,507.776075
469.726125,307.0745,,466.172775,334.6307,,263.957975,161.5722,507.801225
