SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11d,SPK_SPKC12a,SPK_SPKC13b,SPK_SPKC14a
,,320.4681,,411.8057,,
,,320.500275,,411.8874,,
,,320.519675,,411.910525,,
,,320.560425,,411.997275,,
,,320.5735,,412.063125,,
,,320.595775,,412.099825,,
,,320.6171,,412.18705,,
,,320.63565,,412.234075,,
,,320.644375,,412.24945,,
,,320.656425,,412.261025,,
,,320.683275,,412.2653,,
,,320.708775,,412.360175,,
,,320.736325,,412.3621,,
,,320.7743,,412.438425,,
,,320.786925,,412.466425,,
,,320.806425,,412.481475,,
,,320.82715,,412.50955,,
,,320.83355,,412.533375,,
,,320.85495,,412.537425,,
,,320.8757,,412.587025,,
,,320.899225,,412.5938,,
,,320.92225,,412.6033,,
,,320.926275,,412.62995,,
,,320.94785,,412.6388,,
,,320.9713,,412.649,,
,,321.0007,,412.675875,,
,,321.031475,,412.71205,,
,,321.061325,,412.7392,,
,,321.074825,,412.76785,,
,,321.093275,,412.781075,,
,,321.10605,,412.826625,,
,,321.123875,,412.8384,,
,,321.14175,,412.89995,,
,,321.165175,,412.923725,,
,,321.180775,,412.9424,,
,,321.211475,,412.955575,,
,,321.24375,,412.964325,,
,,321.2482,,412.981575,,
,,321.299425,,412.998725,,
,,321.3087,,413.059225,,
,,321.3205,,413.1109,,
,,321.344225,,413.17385,,
,,321.359875,,413.2382,,
,,321.37715,,413.266025,,
,,321.3957,,413.305225,,
,,321.4305,,413.310775,,
,,321.432475,,413.335325,,
,,321.444575,,413.358425,,
,,321.46975,,413.38785,,
,,321.4904,,413.3927,,
,,321.51315,,413.398225,,
,,321.5342,,413.407975,,
,,321.55045,,413.427975,,
,,321.580025,,413.439625,,
,,321.627025,,413.50885,,
,,321.64785,,413.526475,,
,,321.674675,,413.5542,,
,,321.6885,,413.563475,,
,,321.703475,,413.571075,,
,,321.726625,,413.6813,,
,,321.763425,,413.689425,,
,,321.7843,,413.72705,,
,,321.788425,,413.791625,,
,,321.81545,,413.794625,,
,,321.838125,,413.819825,,
,,321.888625,,413.943325,,
,,321.94825,,413.970875,,
,,322.00035,,413.98335,,
,,322.035125,,413.987625,,
,,322.056625,,414.0239,,
,,322.077675,,414.064275,,
,,322.101275,,414.160125,,
,,322.10935,,414.199,,
,,322.135375,,414.220725,,
,,322.1589,,414.225525,,
,,322.167625,,414.2337,,
,,322.1838,,414.322375,,
,,322.1969,,414.4978,,
,,322.2077,,414.512925,,
,,322.22685,,414.57655,,
,,322.247325,,414.603125,,
,,322.2649,,414.629475,,
,,322.288725,,414.645825,,
,,322.292525,,414.670525,,
,,322.31705,,414.67365,,
,,322.31955,,414.694425,,
,,322.3298,,414.70135,,
,,322.36055,,414.705425,,
,,322.379575,,414.75855,,
,,322.397375,,414.76565,,
,,322.41395,,414.780575,,
,,322.424,,414.86635,,
,,322.45055,,414.881075,,
,,322.475075,,414.986025,,
,,322.5029,,415.0793,,
,,322.528175,,415.147425,,
,,322.549375,,415.20775,,
,,322.57375,,415.252775,,
,,322.5791,,415.261525,,
,,322.604025,,415.353025,,
,,322.62895,,415.4527,,
,,322.63345,,415.46855,,
,,322.653875,,415.49805,,
,,322.67545,,415.51705,,
,,322.710375,,415.552225,,
,,322.7434,,415.568725,,
,,322.754175,,415.6253,,
,,322.776175,,415.634775,,
,,322.778575,,415.677275,,
,,322.821375,,415.68035,,
,,322.8382,,415.7202,,
,,322.8559,,415.733475,,
,,322.87325,,415.750825,,
,,322.88055,,415.75825,,
,,322.911625,,415.761875,,
,,322.941475,,415.767725,,
,,322.9655,,415.790675,,
,,322.9924,,415.832375,,
,,323.009525,,415.8364,,
,,323.030725,,415.851475,,
,,323.0493,,415.856625,,
,,323.0571,,415.914325,,
,,323.075675,,415.98475,,
,,323.09695,,415.9971,,
,,323.11865,,416.033925,,
,,323.141425,,416.105875,,
,,323.164975,,416.110925,,
,,323.186325,,416.12755,,
,,323.20115,,416.140175,,
,,323.216075,,416.16955,,
,,323.251975,,416.2313,,
,,323.26875,,416.236425,,
,,323.2793,,416.299825,,
,,323.300175,,416.320075,,
,,323.3116,,416.35305,,
,,323.3379,,416.377025,,
,,323.342275,,416.4115,,
,,323.3757,,416.434225,,
,,323.39905,,416.439625,,
,,323.4269,,416.44725,,
,,323.4433,,416.45015,,
,,323.4583,,416.489675,,
,,323.469875,,416.54455,,
,,323.486125,,416.599325,,
,,323.4894,,416.606575,,
,,323.502975,,416.644625,,
,,323.5106,,416.711125,,
,,323.5309,,416.729375,,
,,323.557175,,416.74435,,
,,323.573975,,416.783825,,
,,323.590175,,416.88215,,
,,323.605425,,416.8903,,
,,323.62285,,416.923675,,
,,323.6542,,416.93805,,
,,323.6802,,416.9527,,
,,323.702725,,416.96215,,
,,323.727725,,416.97175,,
,,323.77015,,416.990725,,
,,323.800125,,417.032375,,
,,323.8215,,417.0363,,
,,323.83935,,417.044875,,
,,323.8581,,417.048625,,
,,323.8784,,417.097225,,
,,323.934275,,417.16905,,
,,323.982225,,417.17695,,
,,324.00215,,417.1892,,
,,324.0277,,417.201475,,
,,324.044525,,417.211825,,
,,324.065975,,417.2576,,
,,324.0834,,417.26095,,
,,324.101175,,417.317575,,
,,324.11065,,417.365925,,
,,324.11565,,417.3883,,
,,324.14725,,417.4255,,
,,324.172375,,417.45785,,
,,324.197775,,417.478,,
,,324.236,,417.488,,
,,324.256975,,417.51365,,
,,324.268775,,417.53505,,
,,324.29335,,417.544275,,
,,324.314,,417.582725,,
,,324.330625,,417.656325,,
,,324.358525,,417.704675,,
,,324.398925,,417.7175,,
,,324.4163,,417.8465,,
,,324.417475,,417.854675,,
,,324.43755,,417.897275,,
,,324.467225,,417.90085,,
,,324.486125,,417.9898,,
,,324.502675,,418.00435,,
,,324.522125,,418.110475,,
,,324.525275,,418.12775,,
,,324.5404,,418.16415,,
,,324.542175,,418.2702,,
,,324.5905,,418.273575,,
,,324.606125,,418.287275,,
,,324.6316,,418.312875,,
,,324.654375,,418.388675,,
,,324.67995,,418.42205,,
,,324.7042,,418.431775,,
,,324.72445,,418.448625,,
,,324.743825,,418.45515,,
,,324.7514,,418.4857,,
,,324.783575,,418.499425,,
,,324.803775,,418.501275,,
,,324.823025,,418.5189,,
,,324.84915,,418.526975,,
,,324.86565,,418.53085,,
,,324.8904,,418.60865,,
,,324.912225,,418.68495,,
,,324.933,,418.714225,,
,,324.9706,,418.73125,,
,,325.013275,,418.8078,,
,,325.037375,,418.8197,,
,,325.05745,,418.83925,,
,,325.070425,,418.843775,,
,,325.090025,,418.85235,,
,,325.106275,,418.917225,,
,,325.1224,,418.926025,,
,,325.136325,,418.95875,,
,,325.17045,,419.0636,,
,,325.191775,,419.122375,,
,,325.20705,,419.19565,,
,,325.22715,,419.208,,
,,325.248125,,419.252275,,
,,325.2651,,419.282575,,
,,325.310325,,419.291175,,
,,325.331325,,419.33415,,
,,325.3401,,419.386525,,
,,325.358425,,419.47375,,
,,325.363525,,419.4903,,
,,325.38095,,419.54045,,
,,325.393475,,419.6023,,
,,325.437025,,419.66175,,
,,325.496925,,419.676275,,
,,325.514475,,419.696075,,
,,325.5347,,419.704075,,
,,325.5519,,419.88095,,
,,325.557275,,420.023425,,
,,325.581125,,420.09275,,
,,325.59485,,420.130525,,
,,325.6116,,420.157,,
,,325.656,,420.168875,,
,,325.67155,,420.184225,,
,,325.6735,,420.245275,,
,,325.689425,,420.270775,,
,,325.70575,,420.2918,,
,,325.7264,,420.3093,,
,,325.74405,,420.314775,,
,,325.763725,,420.331325,,
,,325.766325,,420.3473,,
,,325.806025,,420.38185,,
,,325.814225,,420.3917,,
,,325.83285,,420.399175,,
,,325.85145,,420.403525,,
,,325.85495,,420.42285,,
,,325.873725,,420.436225,,
,,325.88505,,420.458625,,
,,325.8915,,420.473075,,
,,325.908575,,420.5102,,
,,325.97955,,420.535925,,
,,326.005725,,420.5463,,
,,326.0944,,420.55665,,
,,326.095525,,420.602275,,
,,326.120525,,420.639925,,
,,326.125475,,420.65695,,
,,326.1293,,420.716825,,
,,326.134175,,420.71815,,
,,326.17265,,420.7255,,
,,326.1844,,420.7283,,
,,326.194525,,420.74355,,
,,326.25105,,420.78235,,
,,326.266325,,420.79845,,
,,326.291725,,420.814925,,
,,326.307,,420.82825,,
,,326.322125,,420.836575,,
,,326.33135,,420.83805,,
,,326.349375,,420.874125,,
,,326.37145,,420.8911,,
,,326.3909,,420.957975,,
,,326.420125,,421.00175,,
,,326.427825,,421.1696,,
,,326.43625,,421.210475,,
,,326.448375,,421.2199,,
,,326.4688,,421.244875,,
,,326.487575,,421.271675,,
,,326.5082,,421.27555,,
,,326.53935,,421.278575,,
,,326.5903,,421.291075,,
,,326.6087,,421.304825,,
,,326.627675,,421.33045,,
,,326.64365,,421.338625,,
,,326.68725,,421.35375,,
,,326.7029,,421.392925,,
,,326.7315,,421.408775,,
,,326.763325,,421.435575,,
,,326.805275,,421.46685,,
,,326.82525,,421.480575,,
,,326.851425,,421.485525,,
,,326.87815,,421.4893,,
,,326.888325,,421.5141,,
,,326.91995,,421.540525,,
,,326.9353,,421.6636,,
,,326.969025,,421.699225,,
,,326.99215,,421.7167,,
,,327.012675,,421.7755,,
,,327.03225,,421.815925,,
,,327.04685,,421.829725,,
,,327.061275,,421.860675,,
,,327.074975,,421.886725,,
,,327.09955,,421.971825,,
,,327.113575,,421.977075,,
,,327.1373,,422.0103,,
,,327.14155,,422.042825,,
,,327.15785,,422.06905,,
,,327.188525,,422.098975,,
,,327.21055,,422.103725,,
,,327.22415,,422.143725,,
,,327.24005,,422.167,,
,,327.2653,,422.2109,,
,,327.283825,,422.253325,,
,,327.300625,,422.288175,,
,,327.3201,,422.304425,,
,,327.354725,,422.429,,
,,327.3762,,422.43215,,
,,327.405325,,422.498975,,
,,327.425025,,422.51375,,
,,327.45995,,422.5367,,
,,327.491525,,422.550075,,
,,327.513975,,422.5693,,
,,327.5418,,422.5788,,
,,327.54585,,422.624825,,
,,327.569775,,422.6473,,
,,327.602525,,422.6612,,
,,327.64525,,422.667,,
,,327.6484,,422.734575,,
,,327.680875,,422.7777,,
,,327.70195,,422.797225,,
,,327.734425,,422.80275,,
,,327.758575,,422.81425,,
,,327.79065,,422.8478,,
,,327.801925,,422.900025,,
,,327.8247,,422.96495,,
,,327.841925,,422.97585,,
,,327.86675,,422.985275,,
,,327.8958,,423.077775,,
,,327.917825,,423.156825,,
,,327.9303,,423.2208,,
,,327.948275,,423.295,,
,,327.974925,,423.402975,,
,,328.007075,,423.43225,,
,,328.03865,,423.4921,,
,,328.0574,,423.503375,,
,,328.1103,,423.5103,,
,,328.14915,,423.542,,
,,328.170675,,423.571975,,
,,328.193775,,423.580675,,
,,328.20885,,423.593175,,
,,328.218225,,423.629425,,
,,328.25315,,423.646175,,
,,328.274225,,423.66095,,
,,328.2991,,423.678275,,
,,328.32955,,423.6912,,
,,328.354925,,423.703875,,
,,328.38275,,423.7138,,
,,328.410275,,423.74855,,
,,328.441475,,423.822275,,
,,328.487875,,423.856275,,
,,328.51765,,423.88175,,
,,328.545625,,423.942575,,
,,328.562775,,423.979875,,
,,328.577725,,424.016,,
,,328.645925,,424.0207,,
,,328.6664,,424.033025,,
,,328.6853,,424.093375,,
,,328.724025,,424.106425,,
,,328.740475,,424.131825,,
,,328.7771,,424.148725,,
,,328.795975,,424.162925,,
,,328.798575,,424.187625,,
,,328.828425,,424.19,,
,,328.8503,,424.2035,,
,,328.865775,,424.2127,,
,,328.884875,,424.22355,,
,,328.888425,,424.228,,
,,328.910125,,424.25775,,
,,328.933125,,424.26245,,
,,328.969425,,424.31185,,
,,328.994525,,424.349625,,
,,329.010575,,424.363125,,
,,329.049,,424.3915,,
,,329.077025,,424.447425,,
,,329.10145,,424.583975,,
,,329.109625,,424.669575,,
,,329.112625,,424.6923,,
,,329.148875,,424.811,,
,,329.16645,,424.827975,,
,,329.18155,,424.8918,,
,,329.1948,,424.918725,,
,,329.20065,,424.9932,,
,,329.214025,,425.018925,,
,,329.246775,,425.031225,,
,,329.259,,425.0518,,
,,329.27735,,425.112525,,
,,329.326675,,425.121375,,
,,329.346225,,425.1329,,
,,329.376325,,425.16275,,
,,329.38825,,425.174575,,
,,329.411025,,425.1957,,
,,329.42225,,425.22065,,
,,329.430575,,425.2274,,
,,329.471575,,425.23485,,
,,329.506675,,425.255975,,
,,329.508225,,425.267875,,
,,329.52585,,425.27665,,
,,329.576225,,425.366775,,
,,329.591175,,425.40095,,
,,329.623875,,425.530575,,
,,329.648225,,425.595475,,
,,329.649525,,425.659525,,
,,329.667625,,425.682475,,
,,329.6958,,425.7092,,
,,329.7286,,425.7139,,
,,329.749975,,425.73225,,
,,329.777725,,425.73645,,
,,329.789325,,425.7657,,
,,329.81575,,425.805875,,
,,329.848825,,425.859575,,
,,329.929575,,425.8674,,
,,329.944375,,425.882675,,
,,329.952875,,425.8954,,
,,329.98155,,425.90645,,
,,329.99705,,425.920725,,
,,330.047025,,425.951225,,
,,330.066275,,425.989525,,
,,330.0908,,426.052025,,
,,330.115175,,426.06295,,
,,330.1325,,426.106975,,
,,330.152375,,426.148275,,
,,330.208875,,426.163875,,
,,330.2226,,426.19125,,
,,330.27,,426.25315,,
,,330.288275,,426.25585,,
,,330.310475,,426.279225,,
,,330.3608,,426.387525,,
,,330.387975,,426.5036,,
,,330.41065,,426.5204,,
,,330.4433,,426.583175,,
,,330.45785,,426.65345,,
,,330.47995,,426.69135,,
,,330.508625,,426.7573,,
,,330.52645,,426.7863,,
,,330.563275,,426.88255,,
,,330.5777,,426.8977,,
,,330.6056,,426.95315,,
,,330.615825,,426.958825,,
,,330.662225,,426.98495,,
,,330.675425,,427.029525,,
,,330.698775,,427.0305,,
,,330.7115,,427.0981,,
,,330.71715,,427.1049,,
,,330.738675,,427.128825,,
,,330.7675,,427.162275,,
,,330.783525,,427.17355,,
,,330.819175,,427.239075,,
,,330.829775,,427.299425,,
,,330.873475,,427.3583,,
,,330.884625,,427.362975,,
,,330.89725,,427.39665,,
,,330.9175,,427.51165,,
,,330.929475,,427.5526,,
,,330.940475,,427.560875,,
,,330.954125,,427.58555,,
,,330.9776,,427.60155,,
,,330.99525,,427.610975,,
,,331.007925,,427.66195,,
,,331.021525,,427.7144,,
,,331.0385,,427.76365,,
,,331.090075,,427.8005,,
,,331.137175,,427.861525,,
,,331.14705,,427.86735,,
,,331.17265,,427.875575,,
,,331.1752,,427.967625,,
,,331.201225,,428.078875,,
,,331.2227,,428.17295,,
,,331.2464,,428.1859,,
,,331.267725,,428.2377,,
,,331.29725,,428.2529,,
,,331.31215,,428.282625,,
,,331.3209,,428.31225,,
,,331.33885,,428.322225,,
,,331.359875,,428.368725,,
,,331.37255,,428.406825,,
,,331.40165,,428.4337,,
,,331.40655,,428.549475,,
,,331.4258,,428.5728,,
,,331.4468,,428.60245,,
,,331.4692,,428.62285,,
,,331.4989,,428.635775,,
,,331.543925,,428.678175,,
,,331.567425,,428.701475,,
,,331.61795,,428.7818,,
,,331.665725,,428.82085,,
,,331.689875,,428.9012,,
,,331.71605,,428.90835,,
,,331.7398,,428.963775,,
,,331.756325,,428.983325,,
,,331.77775,,428.99155,,
,,331.795775,,429.006,,
,,331.815475,,429.027525,,
,,331.835775,,429.034875,,
,,331.84135,,429.03975,,
,,331.85505,,429.055175,,
,,331.860075,,429.07845,,
,,331.901025,,429.0962,,
,,331.907625,,429.161375,,
,,331.931225,,429.169075,,
,,331.932225,,429.2025,,
,,331.983025,,429.213325,,
,,331.99345,,429.363875,,
,,332.007925,,429.393625,,
,,332.027925,,429.4113,,
,,332.079025,,429.442725,,
,,332.099725,,429.46315,,
,,332.13005,,429.47095,,
,,332.14905,,429.4942,,
,,332.16765,,429.51225,,
,,332.171575,,429.527675,,
,,332.176125,,429.61465,,
,,332.191925,,429.640425,,
,,332.21095,,429.6851,,
,,332.2387,,429.708125,,
,,332.260725,,429.744175,,
,,332.282075,,429.7981,,
,,332.283425,,429.842225,,
,,332.30295,,429.85135,,
,,332.321875,,429.859175,,
,,332.385525,,429.904025,,
,,332.4076,,429.91805,,
,,332.438025,,429.9422,,
,,332.471625,,429.971925,,
,,332.51275,,429.976525,,
,,332.532825,,430.037875,,
,,332.55285,,430.094675,,
,,332.5786,,430.105675,,
,,332.606525,,430.2595,,
,,332.62025,,430.2747,,
,,332.640225,,430.282075,,
,,332.657175,,430.29845,,
,,332.660325,,430.339325,,
,,332.68235,,430.363525,,
,,332.6947,,430.386,,
,,332.714275,,430.3894,,
,,332.728725,,430.445025,,
,,332.77485,,430.474775,,
,,332.79765,,430.532125,,
,,332.81745,,430.53565,,
,,332.83045,,430.547125,,
,,332.853475,,430.570275,,
,,332.89935,,430.58845,,
,,332.901425,,430.593125,,
,,332.912475,,430.64505,,
,,332.929325,,430.661075,,
,,332.950175,,430.698875,,
,,332.970375,,430.779425,,
,,332.987275,,430.801025,,
,,333.0001,,430.8191,,
,,333.0181,,430.88535,,
,,333.0418,,430.892025,,
,,333.0583,,430.920775,,
,,333.08455,,430.990775,,
,,333.0977,,431.04185,,
,,333.157025,,431.08275,,
,,333.1844,,431.2902,,
,,333.206575,,431.30925,,
,,333.229825,,431.318,,
,,333.244075,,431.367875,,
,,333.26675,,431.395725,,
,,333.2931,,431.420025,,
,,333.31515,,431.45105,,
,,333.332275,,431.45545,,
,,333.354575,,431.525925,,
,,333.375725,,431.536575,,
,,333.408775,,431.5442,,
,,333.42475,,431.55475,,
,,333.46285,,431.5673,,
,,333.478475,,431.593375,,
,,333.491425,,431.631225,,
,,333.50635,,431.6599,,
,,333.5278,,431.6767,,
,,333.538525,,431.6807,,
,,333.5453,,431.691,,
,,333.5497,,431.73775,,
,,333.558075,,431.744225,,
,,333.56595,,431.749825,,
,,333.594475,,431.780025,,
,,333.61945,,431.7909,,
,,333.635875,,431.818975,,
,,333.64845,,431.8696,,
,,333.65525,,432.020175,,
,,333.683875,,432.03295,,
,,333.7041,,432.0355,,
,,333.720925,,432.0529,,
,,333.7375,,432.089775,,
,,333.75925,,432.10025,,
,,333.763425,,432.10655,,
,,333.797125,,432.206475,,
,,333.816775,,432.21565,,
,,333.84315,,432.2877,,
,,333.8823,,432.28955,,
,,333.907875,,432.374,,
,,333.9333,,432.458775,,
,,333.944025,,432.4713,,
,,333.950275,,432.489675,,
,,334.012625,,432.5615,,
,,334.016175,,432.565775,,
,,334.019475,,432.598575,,
,,334.0411,,432.6333,,
,,334.066075,,432.645625,,
,,334.09325,,432.66635,,
,,334.107275,,432.684625,,
,,334.111875,,432.717,,
,,334.122625,,432.732275,,
,,334.14925,,432.7401,,
,,334.173225,,432.7469,,
,,334.17655,,432.797575,,
,,334.19385,,432.8014,,
,,334.1975,,432.8836,,
,,334.21295,,432.91385,,
,,334.223525,,432.9317,,
,,334.265625,,432.98515,,
,,334.30035,,432.999725,,
,,334.33385,,433.0332,,
,,334.355675,,433.06645,,
,,334.388875,,433.07095,,
,,334.4197,,433.09615,,
,,334.449825,,433.10275,,
,,334.471675,,433.112175,,
,,334.51435,,433.1557,,
,,334.526375,,433.22385,,
,,334.546525,,433.245725,,
,,334.557525,,433.25545,,
,,334.599875,,433.26355,,
,,334.6213,,433.323125,,
,,334.6243,,433.42,,
,,334.6488,,433.468625,,
,,334.667325,,433.522575,,
,,334.69055,,433.52995,,
,,334.70845,,433.5604,,
,,334.72385,,433.617725,,
,,334.76065,,433.629425,,
,,334.773925,,433.6353,,
,,334.7782,,433.6415,,
,,334.80865,,433.676025,,
,,334.84045,,433.69285,,
,,334.85595,,433.72215,,
,,334.880775,,433.74055,,
,,334.925425,,433.751775,,
,,334.93295,,433.819025,,
,,334.951725,,433.8559,,
,,334.968175,,433.87215,,
,,334.99245,,433.939275,,
,,335.009175,,434.0085,,
,,335.0288,,434.025575,,
,,335.03915,,434.0373,,
,,335.077075,,434.0471,,
,,335.080875,,434.07105,,
,,335.100325,,434.104575,,
,,335.120925,,434.15935,,
,,335.125125,,434.190425,,
,,335.1441,,434.222375,,
,,335.14655,,434.23915,,
,,335.177525,,434.259975,,
,,335.194325,,434.30245,,
,,335.212325,,434.31285,,
,,335.2279,,434.384275,,
,,335.261875,,434.402425,,
,,335.263575,,434.476875,,
,,335.27345,,434.583875,,
,,335.2814,,434.588325,,
,,335.29695,,434.604525,,
,,335.3123,,434.6236,,
,,335.33745,,434.6457,,
,,335.355125,,434.69015,,
,,335.373225,,434.80235,,
,,335.397325,,434.84545,,
,,335.44975,,434.885325,,
,,335.467275,,434.889325,,
,,335.4845,,434.902775,,
,,335.513175,,434.95725,,
,,335.533,,435.05,,
,,335.541,,435.100825,,
,,335.5481,,435.23025,,
,,335.5633,,435.2855,,
,,335.5841,,435.2933,,
,,335.604775,,435.344425,,
,,335.6254,,435.3482,,
,,335.65595,,435.35155,,
,,335.67215,,435.3762,,
,,335.68935,,435.39065,,
,,335.70965,,435.396475,,
,,335.774525,,435.4332,,
,,335.796175,,435.445475,,
,,335.82605,,435.450175,,
,,335.867725,,435.46315,,
,,335.879525,,435.49035,,
,,335.909,,435.501575,,
,,335.9444,,435.531375,,
,,335.977125,,435.537275,,
,,335.9983,,435.557275,,
,,336.0271,,435.580875,,
,,336.051075,,435.63815,,
,,336.084275,,435.64585,,
,,336.1038,,435.67195,,
,,336.10655,,435.679725,,
,,336.117175,,435.701725,,
,,336.12885,,435.705,,
,,336.1463,,435.731675,,
,,336.161875,,435.760425,,
,,336.180575,,435.79945,,
,,336.21675,,435.806475,,
,,336.235675,,435.819725,,
,,336.241975,,435.84175,,
,,336.258325,,435.871275,,
,,336.27635,,435.94785,,
,,336.283475,,436.02245,,
,,336.31715,,436.0241,,
,,336.321525,,436.049625,,
,,336.346925,,436.0559,,
,,336.357225,,436.0769,,
,,336.38185,,436.10565,,
,,336.384475,,436.138325,,
,,336.421075,,436.1748,,
,,336.44035,,436.2036,,
,,336.493175,,436.22545,,
,,336.511475,,436.233875,,
,,336.52295,,436.2811,,
,,336.54495,,436.285725,,
,,336.570825,,436.29285,,
,,336.582925,,436.38525,,
,,336.61135,,436.40465,,
,,336.625375,,436.4773,,
,,336.63215,,436.490425,,
,,336.6585,,436.4952,,
,,336.68795,,436.539725,,
,,336.692075,,436.6062,,
,,336.739925,,436.65155,,
,,336.7616,,436.68925,,
,,336.80205,,436.70095,,
,,336.83475,,436.715425,,
,,336.881375,,436.76165,,
,,336.913225,,436.764425,,
,,336.932625,,436.7847,,
,,336.9412,,436.807675,,
,,336.964275,,436.844075,,
,,336.977075,,436.84845,,
,,336.99715,,436.857925,,
,,337.020925,,436.90045,,
,,337.08925,,436.987775,,
,,337.11185,,437.006475,,
,,337.143575,,437.043425,,
,,337.16505,,437.07285,,
,,337.189875,,437.1424,,
,,337.23605,,437.14995,,
,,337.262025,,437.169175,,
,,337.28825,,437.266725,,
,,337.333875,,437.300625,,
,,337.343025,,437.351975,,
,,337.357325,,437.38715,,
,,337.373225,,437.503725,,
,,337.389675,,437.52535,,
,,337.409525,,437.5451,,
,,337.428575,,437.584575,,
,,337.437025,,437.631,,
,,337.439525,,437.6355,,
,,337.4565,,437.6419,,
,,337.480175,,437.65505,,
,,337.502975,,437.6958,,
,,337.519,,437.82485,,
,,337.54045,,437.85905,,
,,337.565925,,437.952225,,
,,337.58425,,438.0132,,
,,337.5997,,438.038125,,
,,337.6124,,438.109,,
,,337.62455,,438.14175,,
,,337.644275,,438.158275,,
,,337.64685,,438.200125,,
,,337.661975,,438.2378,,
,,337.66935,,438.2672,,
,,337.681525,,438.278375,,
,,337.7096,,438.291125,,
,,337.74295,,438.3021,,
,,337.761375,,438.4589,,
,,337.79565,,438.4738,,
,,337.8157,,438.482975,,
,,337.818375,,438.48865,,
,,337.821375,,438.549425,,
,,337.847475,,438.60665,,
,,337.8713,,438.665575,,
,,337.889625,,438.69395,,
,,337.8973,,438.701225,,
,,337.914475,,438.709975,,
,,337.926675,,438.74155,,
,,337.948125,,438.783075,,
,,337.9566,,438.825575,,
,,337.980775,,438.844075,,
,,338.006625,,438.869125,,
,,338.02295,,438.87295,,
,,338.0488,,438.8893,,
,,338.053625,,438.906225,,
,,338.071,,438.912625,,
,,338.0904,,438.945875,,
,,338.1399,,438.956525,,
,,338.18095,,438.961525,,
,,338.224075,,439.0335,,
,,338.241775,,439.057125,,
,,338.253175,,439.067525,,
,,338.275325,,439.13785,,
,,338.2914,,439.217675,,
,,338.3058,,439.304125,,
,,338.31965,,439.345425,,
,,338.3313,,439.392425,,
,,338.3531,,439.439825,,
,,338.3774,,439.5105,,
,,338.3803,,439.6654,,
,,338.39195,,439.7046,,
,,338.4135,,439.71355,,
,,338.4622,,439.74405,,
,,338.481375,,439.783025,,
,,338.492025,,439.856725,,
,,338.515225,,439.860375,,
,,338.535175,,439.911425,,
,,338.55475,,439.9509,,
,,338.5597,,440.0114,,
,,338.57675,,440.0499,,
,,338.5964,,440.078575,,
,,338.61225,,440.09025,,
,,338.643725,,440.094825,,
,,338.65635,,440.110425,,
,,338.67355,,440.1186,,
,,338.704325,,440.12305,,
,,338.729275,,440.21595,,
,,338.749925,,440.246775,,
,,338.7824,,440.2738,,
,,338.798675,,440.29945,,
,,338.820775,,440.3439,,
,,338.843975,,440.395275,,
,,338.864925,,440.43425,,
,,338.8855,,440.462,,
,,338.911275,,440.57915,,
,,338.9526,,440.604,,
,,338.980725,,440.6062,,
,,339.032525,,440.6284,,
,,339.047275,,440.71775,,
,,339.06955,,440.77505,,
,,339.093525,,440.792475,,
,,339.0993,,440.79915,,
,,339.10485,,440.802575,,
,,339.13355,,440.811,,
,,339.153425,,440.95865,,
,,339.1991,,440.96535,,
,,339.2205,,440.98785,,
,,339.2509,,441.02535,,
,,339.2992,,441.0975,,
,,339.304275,,441.10445,,
,,339.321225,,441.20255,,
,,339.3648,,441.3395,,
,,339.37145,,441.4574,,
,,339.38815,,441.483925,,
,,339.393575,,441.511175,,
,,339.42285,,441.5261,,
,,339.44315,,441.55865,,
,,339.461875,,441.56895,,
,,339.4896,,441.5876,,
,,339.5046,,441.627675,,
,,339.53685,,441.645225,,
,,339.55125,,441.687975,,
,,339.569325,,441.748525,,
,,339.59765,,441.75805,,
,,339.63265,,441.767175,,
,,339.65265,,441.775775,,
,,339.6591,,441.786825,,
,,339.7025,,442.019625,,
,,339.7602,,442.02205,,
,,339.80085,,442.081475,,
,,339.805675,,442.10575,,
,,339.8232,,442.126175,,
,,339.838975,,442.16855,,
,,339.8476,,442.198225,,
,,339.8641,,442.23705,,
,,339.90375,,442.26735,,
,,339.923275,,442.2804,,
,,339.979275,,442.3047,,
,,340.0012,,442.456925,,
,,340.044925,,442.478975,,
,,340.0595,,442.503125,,
,,340.063675,,442.515425,,
,,340.098275,,442.54515,,
,,340.120325,,442.5637,,
,,340.144675,,442.603575,,
,,340.168425,,442.629175,,
,,340.20905,,442.633,,
,,340.231725,,442.6581,,
,,340.242775,,442.65985,,
,,340.261975,,442.6776,,
,,340.270025,,442.788825,,
,,340.296575,,442.8877,,
,,340.316875,,442.906425,,
,,340.328075,,442.9943,,
,,340.359525,,443.005275,,
,,340.38255,,443.022775,,
,,340.41475,,443.039025,,
,,340.44645,,443.05425,,
,,340.4581,,443.067225,,
,,340.4749,,443.075875,,
,,340.495275,,443.15225,,
,,340.51265,,443.16665,,
,,340.530775,,443.20775,,
,,340.55105,,443.2182,,
,,340.5533,,443.2224,,
,,340.568325,,443.25165,,
,,340.60785,,443.30715,,
,,340.639525,,443.3131,,
,,340.661925,,443.3586,,
,,340.6783,,443.37815,,
,,340.69245,,443.468125,,
,,340.719875,,443.504725,,
,,340.736425,,443.5657,,
,,340.750425,,443.568975,,
,,340.766425,,443.59125,,
,,340.79975,,443.60355,,
