SPK_SPKC02a (inhibited),SPK_SPKC07a (inhibited),SPK_SPKC12a (no effect)
871.100975,60.6089,
871.31865,60.627075,
872.464075,60.640425,
872.936975,60.6566,
878.572175,60.680475,
878.642225,60.6986,
880.4812,60.7113,
882.353425,60.72605,
882.429275,60.762675,
883.6129,60.775925,
883.9875,60.7873,
884.533125,60.80065,
885.113125,60.821725,
885.457625,60.850025,
886.43785,60.86425,
886.560025,60.89325,
887.671975,60.90965,
889.914325,60.9389,
889.980275,60.956275,
890.405075,60.97455,
890.88585,61.031075,
891.4366,61.0557,
891.726225,61.0729,
891.738275,61.09815,
892.191425,61.109075,
892.37965,61.12495,
894.38765,61.1569,
894.6002,61.18605,
895.099575,61.2084,
895.134725,61.2406,
895.18505,61.27125,
896.2991,61.301375,
896.533675,61.3249,
898.7417,61.351275,
898.843525,61.386425,
901.42605,61.4043,
903.71835,61.4188,
905.127075,61.43665,
905.91945,61.459925,
908.454925,61.472725,
909.2265,61.48775,
910.8088,61.504225,
912.377025,61.52375,
912.4023,61.555825,
912.4279,61.568025,
912.503675,61.5828,
913.145575,61.5965,
915.08445,61.60925,
915.224975,61.623225,
917.064,61.641775,
917.1129,61.661825,
918.2192,61.687475,
919.507475,61.716725,
921.0783,61.7343,
921.536125,61.756075,
921.644675,61.805925,
922.3398,61.821775,
922.41075,61.83485,
922.952925,61.8515,
923.54845,61.868425,
924.4333,61.88275,
924.50475,61.903475,
925.503125,61.917725,
926.936925,61.93625,
928.2925,61.95895,
930.710575,61.982225,
932.29515,62.0175,
932.9093,62.0339,
935.368525,62.06355,
937.0052,62.10805,
937.47005,62.1373,
937.8828,62.181925,
939.316225,62.19445,
940.547375,62.211525,
943.028625,62.2371,
943.531375,62.2493,
944.18125,62.280075,
947.6929,62.307425,
947.742575,62.326725,
947.937175,62.35445,
949.58895,62.36515,
949.655225,62.417125,
950.29565,62.439225,
952.219725,62.456075,
952.9037,62.4707,
953.7834,62.4849,
954.494075,62.504025,
955.488325,62.52925,
956.792025,62.564825,
957.304825,62.59235,
958.073825,62.617575,
958.980625,62.6357,
961.209225,62.6726,
961.596725,62.690775,
961.978,62.72255,
965.493,62.741,
965.9111,62.759,
967.38055,62.78855,
968.306425,62.80645,
969.37875,62.83495,
969.796525,62.84615,
970.429075,62.86815,
971.212075,62.884075,
972.773125,62.912575,
975.68055,62.96045,
976.4272,62.981025,
976.504375,62.9992,
976.7352,63.0192,
979.074675,63.0778,
979.96485,63.0954,
980.138225,63.1078,
981.6428,63.121675,
981.9698,63.138925,
985.118775,63.155125,
986.8512,63.17535,
987.255975,63.18795,
987.4714,63.20365,
988.123975,63.226475,
989.76115,63.2507,
989.8729,63.266,
992.78955,63.278125,
994.116875,63.3653,
994.37825,63.3783,
996.9362,63.3916,
1000.691,63.411775,
1000.995825,63.428125,
1001.059875,63.445275,
1004.13275,63.4839,
1004.667575,63.4976,
1005.411,63.51525,
1008.2527,63.5438,
1009.516325,63.568975,
1010.542025,63.583575,
1013.0911,63.613725,
1017.1025,63.631925,
1018.9663,63.663775,
1020.830125,63.677975,
1021.48875,63.694625,
1022.25425,63.7056,
1034.547725,63.71635,
1034.661625,63.73175,
1035.6322,63.743325,
1037.893725,63.758975,
1039.283075,63.768375,
1040.924625,63.7793,
1041.035225,63.7921,
1043.105625,63.8029,
1043.4317,63.82185,
1044.108725,63.834325,
1046.52245,63.8478,
1047.20575,63.8619,
1047.440275,63.873675,
1048.306425,63.890625,
1049.995,63.902925,
1054.6755,63.92705,
1055.120625,63.935925,
1055.7121,63.947875,
1056.45465,63.95905,
1057.309775,63.97185,
1058.344875,63.9827,
1060.444675,63.996275,
1061.11775,64.005225,
1061.7183,64.03395,
1062.752275,64.0458,
1063.1709,64.0567,
1063.707525,64.068275,
1064.10865,64.1183,
1065.4014,64.132925,
1066.01435,64.15845,
1070.2014,64.172275,
1070.32625,64.1901,
1071.40355,64.2005,
1072.411975,64.213025,
1073.63135,64.2413,
1074.500975,64.252625,
1075.4357,64.269175,
1075.94275,64.287825,
1078.27745,64.3058,
1078.571525,64.3177,
1078.950675,64.33085,
1081.319025,64.343875,
1081.582725,64.3628,
1082.24025,64.378375,
1085.791625,64.39125,
1090.830825,64.40755,
,64.4299,
,64.451425,
,64.467125,
,64.47915,
,64.511475,
,64.52085,
,64.531725,
,64.55065,
,64.5666,
,64.582725,
,64.60235,
,64.62335,
,64.6371,
,64.660725,
,64.682,
,64.693975,
,64.708425,
,64.72705,
,64.74215,
,64.767675,
,64.78,
,64.8005,
,64.8159,
,64.8559,
,64.870475,
,64.8851,
,64.89685,
,64.91285,
,64.92545,
,64.9444,
,64.955275,
,64.968575,
,64.99195,
,65.00235,
,65.037875,
,65.050275,
,65.066125,
,65.084825,
,65.10815,
,65.123675,
,65.14135,
,65.1679,
,65.18705,
,65.23155,
,65.245175,
,65.25775,
,65.280425,
,65.2995,
,65.352775,
,65.371125,
,65.3866,
,65.39715,
,65.4128,
,65.42575,
,65.438,
,65.45255,
,65.4674,
,65.490675,
,65.501475,
,65.54065,
,65.556625,
,65.578825,
,65.5874,
,65.604925,
,65.652025,
,65.665175,
,65.682225,
,65.70225,
,65.7167,
,65.73235,
,65.74525,
,65.75965,
,65.77685,
,65.7934,
,65.811625,
,65.83005,
,65.859925,
,65.884775,
,65.90065,
,65.94085,
,65.957575,
,65.9893,
,66.039075,
,66.0503,
,66.0625,
,66.2599,
,66.2729,
,66.285525,
,66.3088,
,66.323525,
,66.34355,
,66.358725,
,66.373375,
,66.40275,
,66.420225,
,66.43585,
,66.4503,
,66.4691,
,66.502725,
,66.543575,
,66.5591,
,66.58445,
,66.5973,
,66.610725,
,66.6227,
,66.6774,
,66.689225,
,66.70145,
,66.740425,
,66.7622,
,66.7855,
,66.823125,
,66.869625,
,66.900025,
,66.91225,
,66.923,
,66.937,
,66.96975,
,66.9983,
,67.014125,
,67.0257,
,67.038875,
,67.06225,
,67.074825,
,67.08985,
,67.128375,
,67.144325,
,67.16685,
,67.218275,
,67.229925,
,67.24555,
,67.25865,
,67.280775,
,67.296125,
,67.309975,
,67.3216,
,67.339175,
,67.352875,
,67.37115,
,67.39675,
,67.408725,
,67.450725,
,67.477925,
,67.4897,
,67.501325,
,67.50955,
,67.547275,
,67.563225,
,67.5724,
,67.604625,
,67.6244,
,67.635825,
,67.6521,
,67.672,
,67.700925,
,67.721725,
,67.744875,
,67.7678,
,67.784225,
,67.7997,
,67.8135,
,67.8246,
,67.83585,
,67.861575,
,67.871275,
,67.890925,
,67.90165,
,67.918375,
,67.940475,
,67.96845,
,67.98285,
,68.0053,
,68.032875,
,68.043975,
,68.0572,
,68.08155,
,68.092125,
,68.12235,
,68.141175,
,68.1732,
,68.187,
,68.2,
,68.22325,
,68.237525,
,68.25105,
,68.26515,
,68.29515,
,68.305,
,68.340125,
,68.3621,
,68.37795,
,68.40795,
,68.438025,
,68.453575,
,68.47055,
,68.487675,
,68.517225,
,68.528025,
,68.540175,
,68.58115,
,68.593475,
,68.6185,
,68.671575,
,68.694475,
,68.714175,
,68.80145,
,68.82715,
,68.851875,
,68.8646,
,68.884125,
,68.9165,
,68.928225,
,68.975725,
,69.0142,
,69.025325,
,69.04975,
,69.064575,
,69.098875,
,69.126775,
,69.16955,
,69.196625,
,69.2098,
,69.244725,
,69.285075,
,69.302575,
,69.32395,
,69.337525,
,69.35835,
,69.378675,
,69.393925,
,69.41605,
,69.48325,
,69.500575,
,69.52305,
,69.542175,
,69.571075,
,69.5881,
,69.611575,
,69.62785,
,69.6479,
,69.663075,
,69.675275,
,69.698875,
,69.7408,
,69.77155,
,69.78855,
,69.8062,
,69.8249,
,69.841525,
,69.85995,
,69.91995,
,69.94515,
,69.961,
,69.997975,
,70.015925,
,70.039375,
,70.064125,
,70.094825,
,70.1173,
,70.136175,
,70.15575,
,70.1737,
,70.197975,
,70.2091,
,70.220925,
,70.23645,
,70.267525,
,70.335525,
,70.3528,
,70.387625,
,70.40225,
,70.41745,
,70.427875,
,70.4393,
,70.493075,
,70.5137,
,70.541575,
,70.5571,
,70.584625,
,70.6013,
,70.628225,
,70.6405,
,70.650125,
,70.667175,
,70.701075,
,70.73105,
,70.75425,
,70.7755,
,70.798625,
,70.81825,
,70.832575,
,70.856725,
,70.87285,
,70.8904,
,70.90145,
,70.9385,
,70.951,
,70.983575,
,71.007,
,71.031,
,71.06045,
,71.07525,
,71.088075,
,71.10305,
,71.116075,
,71.131175,
,71.140625,
,71.181475,
,71.199225,
,71.212625,
,71.2436,
,71.2592,
,71.28445,
,71.300825,
,71.311575,
,71.330375,
,71.348475,
,71.366375,
,71.3777,
,71.392825,
,71.424675,
,71.461675,
,71.479775,
,71.493625,
,71.51865,
,71.535475,
,71.5483,
,71.557575,
,71.574075,
,71.5893,
,71.603375,
,71.617275,
,71.629175,
,71.6421,
,71.6697,
,71.692925,
,71.710425,
,71.722475,
,71.740375,
,71.756475,
,71.7661,
,71.78185,
,71.79305,
,71.81395,
,71.831375,
,71.8517,
,71.862225,
,71.88045,
,71.90145,
,71.91445,
,71.934475,
,71.9854,
,72.010375,
,72.022525,
,72.039575,
,72.0633,
,72.1006,
,72.14115,
,72.173275,
,72.18915,
,72.21315,
,72.232975,
,72.2469,
,72.2616,
,72.2902,
,72.30355,
,72.316175,
,72.330575,
,72.34125,
,72.358775,
,72.373725,
,72.39345,
,72.40965,
,72.42745,
,72.4415,
,72.463775,
,72.49885,
,72.511025,
,72.538875,
,72.6484,
,72.66225,
,72.682125,
,72.72345,
,72.749925,
,72.783575,
,72.819925,
,72.83665,
,72.85655,
,72.87075,
,72.901975,
,72.916375,
,72.944,
,72.9875,
,73.014675,
,73.031525,
,73.068525,
,73.128375,
,73.1709,
,73.181075,
,73.211125,
,73.245025,
,73.273225,
,73.300325,
,73.3208,
,73.335675,
,73.347025,
,73.365475,
,73.3803,
,73.40095,
,73.4143,
,73.42705,
,73.438675,
,73.461925,
,73.48165,
,73.4956,
,73.5075,
,73.5241,
,73.5359,
,73.544775,
,73.595825,
,73.60975,
,73.63665,
,73.654175,
,73.67075,
,73.7203,
,73.745675,
,73.775425,
,73.7853,
,73.79665,
,73.8549,
,73.929625,
,73.945675,
,73.95825,
,73.979625,
,74.044025,
,74.065175,
,74.0903,
,74.109575,
,74.170375,
,74.185425,
,74.223375,
,74.2422,
,74.263625,
,74.280375,
,74.29565,
,74.308125,
,74.325075,
,74.338325,
,74.353425,
,74.368775,
,74.3831,
,74.41585,
,74.430875,
,74.445225,
,74.460675,
,74.47905,
,74.50345,
,74.52245,
,74.528325,
,74.532375,
,74.548375,
,74.56425,
,74.57565,
,74.5895,
,74.609875,
,74.6205,
,74.6299,
,74.6388,
,74.6514,
,74.667225,
,74.684725,
,74.700125,
,74.75455,
,74.767125,
,74.78015,
,74.79125,
,74.805125,
,74.82085,
,74.83515,
,74.850675,
,74.85915,
,74.8731,
,74.886525,
,74.90125,
,74.923175,
,74.938825,
,74.950175,
,74.970075,
,74.981375,
,74.993775,
,75.003075,
,75.014025,
,75.025825,
,75.040325,
,75.0507,
,75.071775,
,75.11655,
,75.133625,
,75.15455,
,75.174125,
,75.19085,
,75.20695,
,75.233875,
,75.246625,
,75.258675,
,75.272275,
,75.287875,
,75.311125,
,75.327225,
,75.3383,
,75.350275,
,75.361275,
,75.3701,
,75.38695,
,75.414025,
,75.451975,
,75.468775,
,75.48455,
,75.496425,
,75.51225,
,75.529425,
,75.541225,
,75.555325,
,75.569225,
,75.58795,
,75.601725,
,75.616075,
,75.62795,
,75.6383,
,75.65575,
,75.676375,
,75.68745,
,75.697475,
,75.713025,
,75.7291,
,75.74625,
,75.758975,
,75.780625,
,75.79815,
,75.808575,
,75.86865,
,75.88315,
,75.8956,
,75.9095,
,75.92365,
,75.9438,
,75.957325,
,75.967825,
,75.981025,
,76.015325,
,76.028675,
,76.06155,
,76.078675,
,76.0981,
,76.117475,
,76.136625,
,76.155125,
,76.1634,
,76.179725,
,76.19335,
,76.20935,
,76.22945,
,76.243125,
,76.2714,
,76.28785,
,76.30235,
,76.3158,
,76.367825,
,76.386425,
,76.414475,
,76.431475,
,76.44915,
,76.465875,
,76.48235,
,76.5085,
,76.54135,
,76.562575,
,76.576425,
,76.586125,
,76.6062,
,76.631425,
,76.64785,
,76.66335,
,76.688675,
,76.7173,
,76.750325,
,76.767375,
,76.78135,
,76.796925,
,76.8184,
,76.834125,
,76.844725,
,76.86565,
,76.880625,
,76.91,
,76.930725,
,76.943175,
,76.961225,
,76.9796,
,76.98935,
,77.0283,
,77.037425,
,77.0529,
,77.064625,
,77.0985,
,77.111175,
,77.1238,
,77.1406,
,77.165725,
,77.1798,
,77.191625,
,77.208625,
,77.2338,
,77.2494,
,77.2686,
,77.2812,
,77.29645,
,77.3085,
,77.340225,
,77.35045,
,77.36755,
,77.4,
,77.413,
,77.42615,
,77.4402,
,77.4551,
,77.466725,
,77.4885,
,77.4987,
,77.517825,
,77.5603,
,77.577525,
,77.59185,
,77.612125,
,77.6272,
,77.648725,
,77.660925,
,77.6778,
,77.69665,
,77.72665,
,77.752125,
,77.763025,
,77.77435,
,77.787075,
,77.8024,
,77.818975,
,77.832425,
,77.8492,
,77.859725,
,77.87965,
,77.908925,
,77.939725,
,77.9528,
,77.974225,
,77.995375,
,78.016825,
,78.03785,
,78.054425,
,78.06715,
,78.094825,
,78.10955,
,78.1217,
,78.147075,
,78.165125,
,78.185525,
,78.2109,
,78.23135,
,78.2413,
,78.2581,
,78.292875,
,78.3062,
,78.323225,
,78.337175,
,78.35795,
,78.373525,
,78.3901,
,78.4089,
,78.43515,
,78.448325,
,78.490525,
,78.504475,
,78.519525,
,78.53175,
,78.544125,
,78.578875,
,78.594525,
,78.625,
,78.64425,
,78.66035,
,78.6717,
,78.709475,
,78.731275,
,78.7492,
,78.7705,
,78.78965,
,78.801775,
,78.8123,
,78.829875,
,78.84465,
,78.85965,
,78.870625,
,78.884275,
,78.902475,
,78.936675,
,78.9542,
,78.97755,
,78.99265,
,79.0062,
,79.023525,
,79.038575,
,79.065125,
,79.0794,
,79.0895,
,79.10765,
,79.1197,
,79.13265,
,79.146275,
,79.155225,
,79.165725,
,79.1775,
,79.1995,
,79.2126,
,79.228925,
,79.24705,
,79.26315,
,79.283425,
,79.30135,
,79.312425,
,79.332125,
,79.34445,
,79.3596,
,79.37005,
,79.3896,
,79.40785,
,79.426275,
,79.441475,
,79.48385,
,79.501425,
,79.52085,
,79.53635,
,79.550425,
,79.5702,
,79.58385,
,79.5922,
,79.60905,
,79.626275,
,79.647925,
,79.6681,
,79.684075,
,79.694325,
,79.712925,
,79.73565,
,79.749,
,79.7656,
,79.781475,
,79.794,
,79.8118,
,79.825975,
,79.839575,
,79.857525,
,79.882375,
,79.910125,
,79.941,
,79.957375,
,79.9763,
,79.99305,
,80.0101,
,80.020475,
,80.0513,
,80.07225,
,80.11135,
,80.12275,
,80.153225,
,80.169125,
,80.183275,
,80.198175,
,80.216775,
,80.2351,
,80.26635,
,80.27885,
,80.296275,
,80.3094,
,80.3204,
,80.3588,
,80.382725,
,80.403925,
,80.419075,
,80.43125,
,80.44805,
,80.46235,
,80.476675,
,80.490725,
,80.51125,
,80.520975,
,80.5433,
,80.5546,
,80.566725,
,80.586425,
,80.6009,
,80.618075,
,80.63495,
,80.648225,
,80.66355,
,80.69005,
,80.710725,
,80.727825,
,80.739625,
,80.75305,
,80.768675,
,80.7789,
,80.8031,
,80.815875,
,80.84255,
,80.8594,
,80.872775,
,80.893925,
,80.9117,
,80.9349,
,80.95295,
,80.972875,
,80.985975,
,80.99585,
,81.010875,
,81.03015,
,81.041425,
,81.055175,
,81.066775,
,81.10325,
,81.115075,
,81.133025,
,81.156775,
,81.1717,
,81.1907,
,81.205525,
,81.217625,
,81.2303,
,81.245125,
,81.254,
,81.284175,
,81.29735,
,81.311,
,81.33125,
,81.3488,
,81.362625,
,81.37495,
,81.38485,
,81.398675,
,81.41175,
,81.439575,
,81.465075,
,81.50565,
,81.522675,
,81.5445,
,81.565475,
,81.5773,
,81.59245,
,81.604725,
,81.617525,
,81.62815,
,81.640525,
,81.653225,
,81.668525,
,81.6844,
,81.701075,
,81.733625,
,81.751275,
,81.768525,
,81.779975,
,81.817525,
,81.83565,
,81.850125,
,81.864525,
,81.87785,
,81.890475,
,81.9102,
,81.92755,
,81.9457,
,81.96575,
,81.983425,
,82.007425,
,82.01985,
,82.04575,
,82.06025,
,82.100725,
,82.12165,
,82.1346,
,82.145775,
,82.15615,
,82.17035,
,82.1815,
,82.192975,
,82.218225,
,82.258575,
,82.27705,
,82.3005,
,82.3238,
,82.33935,
,82.348575,
,82.36905,
,82.437925,
,82.46225,
,82.476375,
,82.49185,
,82.5016,
,82.52365,
,82.55055,
,82.5777,
,82.596325,
,82.613475,
,82.63315,
,82.666475,
,82.712625,
,82.72755,
,82.76985,
,82.7836,
,82.79705,
,82.818375,
,82.832975,
,82.8524,
,82.865875,
,82.87815,
,82.896275,
,82.91875,
,82.9477,
,82.964575,
,82.9815,
,83.004475,
,83.020325,
,83.0338,
,83.0638,
,83.0725,
,83.086,
,83.10465,
,83.158,
,83.182925,
,83.19735,
,83.209725,
,83.22165,
,83.243725,
,83.257475,
,83.2681,
,83.29115,
,83.3092,
,83.35115,
,83.364,
,83.402575,
,83.414025,
,83.43295,
,83.453075,
,83.469675,
,83.4853,
,83.522,
,83.542525,
,83.55755,
,83.573625,
,83.590625,
,83.607625,
,83.635375,
,83.65605,
,83.695075,
,83.715075,
,83.731175,
,83.747425,
,83.763175,
,83.776925,
,83.789975,
,83.80825,
,83.82095,
,83.833675,
,83.84785,
,83.86565,
,83.89025,
,83.90475,
,83.91905,
,83.939275,
,83.953025,
,83.970725,
,83.99155,
,84.0113,
,84.03725,
,84.0682,
,84.0776,
,84.0945,
,84.1112,
,84.136925,
,84.14605,
,84.16085,
,84.18325,
,84.2112,
,84.228925,
,84.250025,
,84.275475,
,84.2888,
,84.301475,
,84.32985,
,84.350825,
,84.36535,
,84.376625,
,84.3906,
,84.4103,
,84.42875,
,84.4372,
,84.453275,
,84.4799,
,84.4973,
,84.5081,
,84.52195,
,84.5367,
,84.567175,
,84.60425,
,84.61815,
,84.6384,
,84.65835,
,84.67255,
,84.691975,
,84.71045,
,84.729875,
,84.745,
,84.757675,
,84.776975,
,84.78825,
,84.808025,
,84.82095,
,84.841025,
,84.859225,
,84.87415,
,84.889525,
,84.916925,
,84.939175,
,84.965825,
,84.982725,
,84.99955,
,85.021325,
,85.040375,
,85.05495,
,85.071575,
,85.094125,
,85.106175,
,85.1278,
,85.138675,
,85.160575,
,85.1785,
,85.209675,
,85.225575,
,85.264425,
,85.277325,
,85.290675,
,85.308875,
,85.327075,
,85.345025,
,85.381575,
,85.402675,
,85.4179,
,85.436575,
,85.44605,
,85.4636,
,85.4777,
,85.4923,
,85.516675,
,85.53815,
,85.561975,
,85.57595,
,85.58515,
,85.59645,
,85.61185,
,85.629725,
,85.64515,
,85.675025,
,85.687725,
,85.698275,
,85.710625,
,85.742775,
,85.753525,
,85.762625,
,85.787225,
,85.803075,
,85.829425,
,85.85505,
,85.865525,
,85.88005,
,85.897425,
,85.913275,
,85.938025,
,85.95175,
,85.96855,
,85.98415,
,86.0122,
,86.0258,
,86.04225,
,86.05345,
,86.067475,
,86.07825,
,86.104475,
,86.119525,
,86.133975,
,86.150025,
,86.167675,
,86.19455,
,86.2158,
,86.2503,
,86.267775,
,86.281575,
,86.294275,
,86.310375,
,86.332125,
,86.34945,
,86.36535,
,86.3807,
,86.40065,
,86.4146,
,86.454875,
,86.48515,
,86.526025,
,86.536275,
,86.554975,
,86.567575,
,86.583275,
