SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03b,SPK_SPKC07b,SPK_SPKC07c,SPK_SPKC12a,SPK_SPKC14c
,,251.95185,,,,219.7287
,,251.96875,,,,219.7572
,,251.979025,,,,219.77845
,,251.98565,,,,219.819675
,,251.99155,,,,219.8386
,,252.008575,,,,219.85595
,,252.019075,,,,219.879625
,,252.108225,,,,219.906625
,,252.208475,,,,219.9626
,,252.24825,,,,220.00685
,,252.2743,,,,220.03865
,,252.293325,,,,220.076075
,,252.312075,,,,220.12325
,,252.332025,,,,220.144225
,,252.3465,,,,220.27585
,,252.371825,,,,220.32095
,,252.41185,,,,220.402875
,,252.414325,,,,220.444725
,,252.43735,,,,220.51985
,,252.71175,,,,220.55165
,,252.72295,,,,220.574325
,,252.731825,,,,220.63815
,,252.7522,,,,220.652875
,,252.76215,,,,220.6922
,,252.788225,,,,220.717175
,,252.792175,,,,220.74275
,,252.80075,,,,220.769125
,,252.81175,,,,220.792225
,,252.825375,,,,220.8056
,,252.8408,,,,220.8363
,,252.883225,,,,220.8814
,,252.899825,,,,220.912825
,,253.039275,,,,220.9596
,,253.103625,,,,220.996175
,,253.13195,,,,221.046275
,,253.1698,,,,221.07035
,,253.2728,,,,221.0861
,,253.32165,,,,221.10095
,,253.406925,,,,221.129975
,,253.437125,,,,221.183875
,,253.451025,,,,221.232225
,,253.513,,,,221.273625
,,253.525775,,,,221.28945
,,253.550125,,,,221.325725
,,253.58525,,,,221.3479
,,253.592625,,,,221.361825
,,253.610625,,,,221.39515
,,253.627075,,,,221.42065
,,253.6821,,,,221.462775
,,253.727175,,,,221.4787
,,253.76825,,,,221.49025
,,253.85965,,,,221.4997
,,253.969725,,,,221.52185
,,254.03875,,,,221.54325
,,254.047275,,,,221.5761
,,254.058325,,,,221.6062
,,254.094525,,,,221.6709
,,254.311975,,,,221.6948
,,254.478225,,,,221.734325
,,254.4921,,,,221.75965
,,254.5018,,,,221.7963
,,254.51995,,,,221.87035
,,254.534225,,,,221.89265
,,254.5447,,,,221.946425
,,254.54985,,,,221.984
,,254.558075,,,,222.046925
,,254.56875,,,,222.09575
,,254.590825,,,,222.1242
,,254.630925,,,,222.13895
,,254.652275,,,,222.16595
,,254.65955,,,,222.19045
,,254.7926,,,,222.213275
,,254.9833,,,,222.2693
,,254.995275,,,,222.307575
,,255.024075,,,,222.3418
,,255.03235,,,,222.3739
,,255.04395,,,,222.428025
,,255.056925,,,,222.4633
,,255.06655,,,,222.51165
,,255.0889,,,,222.5868
,,255.097375,,,,222.615825
,,255.12275,,,,222.642575
,,255.165425,,,,222.69175
,,255.2228,,,,222.7392
,,255.332,,,,222.771175
,,255.387575,,,,222.7953
,,255.4585,,,,222.8168
,,255.47055,,,,222.8686
,,255.504375,,,,222.9012
,,255.515225,,,,222.947925
,,255.5248,,,,222.97025
,,255.5394,,,,223.0029
,,255.561425,,,,223.0407
,,255.57385,,,,223.0739
,,255.598425,,,,223.10735
,,255.611575,,,,223.173625
,,255.621275,,,,223.1851
,,255.6449,,,,223.196425
,,255.655475,,,,223.205725
,,255.6819,,,,223.216875
,,255.6975,,,,223.2243
,,255.7113,,,,223.2438
,,255.732275,,,,223.29175
,,255.74505,,,,223.338225
,,255.887875,,,,223.3996
,,256.043925,,,,223.43765
,,256.062525,,,,223.5225
,,256.07805,,,,223.63155
,,256.09165,,,,223.662725
,,256.11315,,,,223.6786
,,256.145025,,,,223.696825
,,256.15615,,,,223.778175
,,256.183825,,,,223.856825
,,256.20535,,,,223.9154
,,256.222925,,,,223.9776
,,256.2638,,,,223.9984
,,256.449625,,,,224.05665
,,256.475625,,,,224.083925
,,256.488225,,,,224.124625
,,256.502575,,,,224.163775
,,256.508775,,,,224.20285
,,256.518525,,,,224.240675
,,256.527675,,,,224.2961
,,256.539,,,,224.317475
,,256.548225,,,,224.354775
,,256.5644,,,,224.39295
,,256.615275,,,,224.4257
,,256.66925,,,,224.444975
,,256.833,,,,224.48825
,,256.8585,,,,224.533125
,,256.87695,,,,224.55015
,,256.883875,,,,224.55945
,,256.900675,,,,224.57335
,,256.908725,,,,224.584775
,,256.923275,,,,224.591325
,,256.9392,,,,224.604975
,,256.970175,,,,224.613575
,,256.995775,,,,224.62605
,,257.0258,,,,224.6345
,,257.076275,,,,224.67495
,,257.140875,,,,224.712325
,,257.19505,,,,224.754075
,,257.22335,,,,224.776625
,,257.2589,,,,224.82735
,,257.305975,,,,224.87975
,,257.313475,,,,224.9031
,,257.31995,,,,224.936275
,,257.334,,,,225.018725
,,257.375975,,,,225.053
,,257.431425,,,,225.0824
,,257.467225,,,,225.1004
,,257.496,,,,225.18225
,,257.550475,,,,225.22265
,,257.632175,,,,225.266875
,,257.65415,,,,225.312975
,,257.66195,,,,225.35275
,,257.6702,,,,225.3794
,,257.680625,,,,225.3982
,,257.69995,,,,225.423425
,,257.7101,,,,225.45265
,,257.71925,,,,225.483425
,,257.775425,,,,225.51575
,,257.790475,,,,225.5264
,,257.793325,,,,225.5574
,,257.810975,,,,225.594975
,,257.84995,,,,225.612275
,,257.867,,,,225.65825
,,257.89735,,,,225.6679
,,258.0965,,,,225.69505
,,258.13185,,,,225.726925
,,258.141025,,,,225.75815
,,258.1538,,,,225.778525
,,258.164425,,,,225.79755
,,258.17415,,,,225.823925
,,258.1931,,,,225.84405
,,258.20935,,,,225.862425
,,258.2265,,,,225.888225
,,258.26555,,,,225.9039
,,258.305525,,,,225.92325
,,258.3519,,,,225.941525
,,258.455675,,,,225.96015
,,258.55535,,,,225.9861
,,258.56985,,,,226.008325
,,258.58055,,,,226.0315
,,258.589475,,,,226.047325
,,258.605625,,,,226.061725
,,258.616325,,,,226.092875
,,258.626125,,,,226.122425
,,258.6376,,,,226.1384
,,258.65,,,,226.171875
,,258.65735,,,,226.221575
,,258.671625,,,,226.29665
,,258.707275,,,,226.31755
,,258.72515,,,,226.3348
,,259.003,,,,226.35215
,,259.03375,,,,226.3624
,,259.0438,,,,226.41215
,,259.074975,,,,226.4457
,,259.1021,,,,226.4807
,,259.14475,,,,226.57585
,,259.15805,,,,226.60685
,,259.170275,,,,226.6207
,,259.182375,,,,226.64165
,,259.257575,,,,226.663325
,,259.344275,,,,226.6849
,,259.5006,,,,226.6967
,,259.509625,,,,226.723175
,,259.54445,,,,226.8249
,,259.5531,,,,226.85245
,,259.55785,,,,226.89205
,,259.56365,,,,226.914525
,,259.570425,,,,226.948875
,,259.5858,,,,227.035275
,,259.599425,,,,227.045225
,,259.619525,,,,227.075175
,,259.6218,,,,227.0923
,,259.6493,,,,227.100075
,,259.656875,,,,227.13215
,,259.6895,,,,227.15215
,,259.7001,,,,227.186525
,,259.70945,,,,227.236175
,,259.728,,,,227.267775
,,259.756975,,,,227.287625
,,259.777975,,,,227.3104
,,259.85145,,,,227.32495
,,259.85615,,,,227.356975
,,259.940825,,,,227.387
,,260.09375,,,,227.416
,,260.106675,,,,227.44265
,,260.12595,,,,227.50115
,,260.150125,,,,227.5212
,,260.172075,,,,227.5538
,,260.1847,,,,227.56165
,,260.19875,,,,227.57295
,,260.219175,,,,227.599025
,,260.2492,,,,227.620675
,,260.26345,,,,227.6373
,,260.335975,,,,227.650025
,,260.34795,,,,227.663175
,,260.3544,,,,227.705575
,,260.413225,,,,227.719325
,,260.45565,,,,227.73675
,,260.59245,,,,227.761125
,,260.6132,,,,227.781825
,,260.6324,,,,227.81585
,,260.675875,,,,227.83475
,,260.703525,,,,227.8565
,,260.73895,,,,227.89355
,,260.74805,,,,227.9464
,,260.7744,,,,227.974475
,,260.797625,,,,228.00575
,,260.813325,,,,228.022675
,,260.85075,,,,228.0426
,,261.003025,,,,228.061425
,,261.017575,,,,228.0999
,,261.09455,,,,228.122025
,,261.10705,,,,228.140125
,,261.1179,,,,228.15585
,,261.134775,,,,228.174175
,,261.207275,,,,228.200625
,,261.2492,,,,228.2203
,,261.261375,,,,228.2501
,,261.26765,,,,228.271625
,,261.2907,,,,228.2932
,,261.35355,,,,228.32885
,,261.506,,,,228.363225
,,261.5162,,,,228.400375
,,261.543025,,,,228.436925
,,261.5523,,,,228.462725
,,261.596675,,,,228.4832
,,261.64995,,,,228.4988
,,261.664225,,,,228.52065
,,261.6913,,,,228.533975
,,261.6946,,,,228.5679
,,261.719525,,,,228.579675
,,261.735025,,,,228.602575
,,261.801175,,,,228.637525
,,261.8348,,,,228.6561
,,261.84035,,,,228.694475
,,261.99705,,,,228.702925
,,262.029425,,,,228.71935
,,262.060675,,,,228.730625
,,262.063,,,,228.746425
,,262.07025,,,,228.81465
,,262.090475,,,,228.83265
,,262.126975,,,,228.864
,,262.1362,,,,228.8954
,,262.14935,,,,228.916975
,,262.178775,,,,228.95625
,,262.21255,,,,228.973525
,,262.236125,,,,229.020475
,,262.256025,,,,229.058325
,,262.27955,,,,229.110025
,,262.3173,,,,229.130225
,,262.37715,,,,229.15365
,,262.43835,,,,229.18295
,,262.451375,,,,229.1925
,,262.4727,,,,229.21165
,,262.494,,,,229.247125
,,262.4991,,,,229.268175
,,262.5051,,,,229.2879
,,262.5163,,,,229.30735
,,262.549875,,,,229.317125
,,262.5715,,,,229.33065
,,262.581175,,,,229.348575
,,262.601875,,,,229.35855
,,262.609425,,,,229.391525
,,262.613375,,,,229.40415
,,262.651275,,,,229.4712
,,262.68095,,,,229.51445
,,262.7126,,,,229.526025
,,262.757,,,,229.54995
,,262.799925,,,,229.56385
,,262.856975,,,,229.58855
,,262.863825,,,,229.599
,,262.880175,,,,229.641475
,,262.891725,,,,229.658925
,,262.914125,,,,229.676425
,,262.93105,,,,229.687875
,,262.9605,,,,229.699725
,,262.98535,,,,229.726575
,,263.001175,,,,229.737475
,,263.00405,,,,229.75155
,,263.008775,,,,229.777925
,,263.014225,,,,229.7885
,,263.02135,,,,229.85385
,,263.0306,,,,229.903125
,,263.034725,,,,229.937675
,,263.06945,,,,229.968125
,,263.0976,,,,229.99755
,,263.28915,,,,230.03245
,,263.303225,,,,230.0814
,,263.311375,,,,230.1067
,,263.319575,,,,230.124375
,,263.327925,,,,230.1337
,,263.348475,,,,230.14065
,,263.35645,,,,230.196225
,,263.401975,,,,230.22625
,,263.413875,,,,230.257425
,,263.4447,,,,230.298525
,,263.4506,,,,230.316625
,,263.4584,,,,230.350125
,,263.46925,,,,230.371775
,,263.478,,,,230.4094
,,263.486075,,,,230.4306
,,263.506825,,,,230.471675
,,263.5576,,,,230.51165
,,263.56105,,,,230.529525
,,263.6258,,,,230.544525
,,263.661675,,,,230.577625
,,263.6838,,,,230.62695
,,263.6968,,,,230.723125
,,263.724325,,,,230.759375
,,263.74535,,,,230.7779
,,263.760725,,,,230.84795
,,263.78965,,,,230.8811
,,263.797625,,,,230.90675
,,263.85935,,,,231.0502
,,263.8772,,,,231.071375
,,263.899175,,,,231.08795
,,263.90755,,,,231.102775
,,263.96275,,,,231.126475
,,264.028275,,,,231.163425
,,264.04265,,,,231.2089
,,264.046875,,,,231.2668
,,264.0604,,,,231.33065
,,264.07745,,,,231.38555
,,264.101625,,,,231.408775
,,264.1262,,,,231.491975
,,264.21825,,,,231.520475
,,264.244875,,,,231.55255
,,264.25355,,,,231.567325
,,264.26325,,,,231.581
,,264.2783,,,,231.623375
,,264.28855,,,,231.643575
,,264.2938,,,,231.661825
,,264.352225,,,,231.6894
,,264.356975,,,,231.720475
,,264.41125,,,,231.73855
,,264.4487,,,,231.7798
,,264.46295,,,,231.80065
,,264.474875,,,,231.822375
,,264.4774,,,,231.853
,,264.5,,,,231.89115
,,264.539175,,,,231.91775
,,264.555275,,,,231.966325
,,264.5615,,,,231.9897
,,264.5682,,,,232.00985
,,264.57435,,,,232.05015
,,264.582875,,,,232.068475
,,264.6397,,,,232.090575
,,264.645325,,,,232.1397
,,264.670425,,,,232.173075
,,264.6967,,,,232.195275
,,264.720725,,,,232.2158
,,264.72755,,,,232.2617
,,264.744225,,,,232.305875
,,264.754025,,,,232.315425
,,264.765125,,,,232.329
,,264.7959,,,,232.339925
,,264.80665,,,,232.36545
,,264.824375,,,,232.3881
,,264.83365,,,,232.403175
,,264.87285,,,,232.41395
,,264.9812,,,,232.42615
,,264.98485,,,,232.438
,,265.014075,,,,232.456075
,,265.0394,,,,232.4669
,,265.04985,,,,232.485075
,,265.0831,,,,232.499525
,,265.09025,,,,232.515
,,265.0955,,,,232.52265
,,265.1712,,,,232.55465
,,265.22635,,,,232.559175
,,265.24025,,,,232.62425
,,265.302325,,,,232.6311
,,265.347825,,,,232.6528
,,265.389075,,,,232.75645
,,265.4225,,,,232.7894
,,265.54295,,,,232.824275
,,265.55465,,,,232.8427
,,265.5702,,,,232.854625
,,265.583675,,,,232.888225
,,265.62715,,,,232.91135
,,265.63635,,,,232.950625
,,265.685325,,,,232.963825
,,265.736875,,,,232.979975
,,265.742,,,,233.0103
,,265.7481,,,,233.037675
,,265.79375,,,,233.060825
,,265.804675,,,,233.0771
,,265.8072,,,,233.093225
,,265.86905,,,,233.122925
,,265.8873,,,,233.13975
,,265.94775,,,,233.165125
,,265.9503,,,,233.20515
,,265.982475,,,,233.2279
,,265.9935,,,,233.2488
,,265.99885,,,,233.279625
,,266.0081,,,,233.31385
,,266.016875,,,,233.3418
,,266.020625,,,,233.39105
,,266.034225,,,,233.445175
,,266.0686,,,,233.488475
,,266.08055,,,,233.50525
,,266.118025,,,,233.53225
,,266.1438,,,,233.558925
,,266.179325,,,,233.567675
,,266.196525,,,,233.58405
,,266.203775,,,,233.603875
,,266.22155,,,,233.666
,,266.264225,,,,233.6828
,,266.3219,,,,233.738
,,266.333825,,,,233.764775
,,266.37615,,,,233.78915
,,266.39705,,,,233.8326
,,266.402575,,,,233.876475
,,266.42955,,,,233.89795
,,266.437825,,,,233.9125
,,266.44975,,,,233.9292
,,266.45955,,,,233.954475
,,266.513875,,,,233.968775
,,266.584425,,,,233.978125
,,266.62325,,,,233.99715
,,266.696125,,,,234.013025
,,266.7299,,,,234.03825
,,266.761875,,,,234.051275
,,266.774475,,,,234.066425
,,266.783625,,,,234.07935
,,266.7988,,,,234.100325
,,266.8046,,,,234.11835
,,266.8113,,,,234.1383
,,266.911,,,,234.1515
,,266.936775,,,,234.188175
,,266.980975,,,,234.221925
,,266.98615,,,,234.2381
,,267.091925,,,,234.253
,,267.165725,,,,234.28895
,,267.179875,,,,234.3049
,,267.18555,,,,234.3351
,,267.2124,,,,234.360375
,,267.299725,,,,234.37615
,,267.325025,,,,234.388375
,,267.405475,,,,234.40185
,,267.42915,,,,234.41765
,,267.45585,,,,234.432225
,,267.54045,,,,234.4533
,,267.55265,,,,234.470325
,,267.5614,,,,234.47965
,,267.5789,,,,234.4876
,,267.607375,,,,234.51015
,,267.6294,,,,234.52995
,,267.65945,,,,234.5355
,,267.68665,,,,234.549225
,,267.7003,,,,234.565575
,,267.717325,,,,234.5851
,,267.721,,,,234.596825
,,267.724975,,,,234.61325
,,267.74085,,,,234.619075
,,267.75755,,,,234.636525
,,267.771125,,,,234.648275
,,267.845925,,,,234.65675
,,267.87435,,,,234.66955
,,267.913275,,,,234.709025
,,267.94845,,,,234.719525
,,267.9625,,,,234.733925
,,267.99875,,,,234.749325
,,268.030725,,,,234.842975
,,268.06005,,,,234.87655
,,268.06965,,,,234.909575
,,268.07655,,,,235.00635
,,268.09705,,,,235.067075
,,268.11915,,,,235.088225
,,268.172075,,,,235.097575
,,268.184475,,,,235.107925
,,268.20315,,,,235.1598
,,268.222475,,,,235.171375
,,268.282575,,,,235.194325
,,268.3005,,,,235.214675
,,268.316025,,,,235.229825
,,268.3446,,,,235.287875
,,268.40585,,,,235.31065
,,268.435175,,,,235.329125
,,268.45565,,,,235.36025
,,268.46485,,,,235.3731
,,268.485525,,,,235.384125
,,268.660875,,,,235.405725
,,268.685725,,,,235.4275
,,268.69425,,,,235.461325
,,268.7217,,,,235.5225
,,268.7314,,,,235.569975
,,268.736675,,,,235.58745
,,268.836575,,,,235.598075
,,268.935,,,,235.611475
,,268.946725,,,,235.628425
,,268.9623,,,,235.644525
,,268.9844,,,,235.6568
,,269.034975,,,,235.6891
,,269.064325,,,,235.7082
,,269.073575,,,,235.74115
,,269.088675,,,,235.75405
,,269.093125,,,,235.7751
,,269.177525,,,,235.803475
,,269.2085,,,,235.832825
,,269.26305,,,,235.888925
,,269.27915,,,,235.907675
,,269.31685,,,,235.932925
,,269.43665,,,,235.963025
,,269.5032,,,,235.97605
,,269.512725,,,,236.0088
,,269.542325,,,,236.043375
,,269.566975,,,,236.058475
,,269.617875,,,,236.07585
,,269.6343,,,,236.0955
,,269.677625,,,,236.114925
,,269.71875,,,,236.1262
,,269.725375,,,,236.145075
,,269.769625,,,,236.15255
,,269.7741,,,,236.174825
,,269.78245,,,,236.191225
,,269.831575,,,,236.218875
,,269.8676,,,,236.273625
,,269.8937,,,,236.30515
,,269.95345,,,,236.340375
,,269.99785,,,,236.378025
,,270.08745,,,,236.39635
,,270.0917,,,,236.42985
,,270.1487,,,,236.45605
,,270.1741,,,,236.48095
,,270.319975,,,,236.488575
,,270.408025,,,,236.5024
,,270.423975,,,,236.514325
,,270.442275,,,,236.5223
,,270.500475,,,,236.5323
,,270.511025,,,,236.5603
,,270.5396,,,,236.577425
,,270.54755,,,,236.59505
,,270.56535,,,,236.6148
,,270.58035,,,,236.642925
,,270.586225,,,,236.680125
,,270.616,,,,236.7201
,,270.71445,,,,236.73655
,,270.805075,,,,236.764025
,,270.829575,,,,236.77715
,,270.8382,,,,236.793225
,,270.85045,,,,236.838625
,,270.8582,,,,236.866125
,,270.868425,,,,236.89465
,,270.889025,,,,236.913025
,,270.987625,,,,236.932825
,,271.066575,,,,236.952
,,271.089175,,,,236.973325
,,271.15965,,,,236.99345
,,271.3178,,,,237.012025
,,271.3572,,,,237.03245
,,271.38205,,,,237.060125
,,271.404825,,,,237.077725
,,271.44795,,,,237.099175
,,271.4833,,,,237.11775
,,271.716125,,,,237.1431
,,271.729175,,,,237.165975
,,271.742225,,,,237.190275
,,271.746825,,,,237.226625
,,271.813625,,,,237.256025
,,271.84195,,,,237.27895
,,271.852075,,,,237.304125
,,271.862025,,,,237.33395
,,271.876625,,,,237.36355
,,271.892425,,,,237.38175
,,271.931775,,,,237.41015
,,271.95865,,,,237.427225
,,271.971675,,,,237.444325
,,271.98175,,,,237.4576
,,271.9964,,,,237.4761
,,272.011,,,,237.49805
,,272.04105,,,,237.514875
,,272.05415,,,,237.53885
,,272.0721,,,,237.55365
,,272.10725,,,,237.569625
,,272.136375,,,,237.58885
,,272.16295,,,,237.606275
,,272.1737,,,,237.618275
,,272.1887,,,,237.633625
,,272.241675,,,,237.642
,,272.311,,,,237.65215
,,272.336975,,,,237.663025
,,272.355625,,,,237.673375
,,272.36515,,,,237.680725
,,272.37595,,,,237.6914
,,272.38525,,,,237.7009
,,272.396,,,,237.707075
,,272.40655,,,,237.717725
,,272.42795,,,,237.7274
,,272.457525,,,,237.73885
,,272.475775,,,,237.74525
,,272.7836,,,,237.765725
,,272.79625,,,,237.77805
,,272.80295,,,,237.7993
,,272.840975,,,,237.827825
,,272.864125,,,,237.869625
,,272.8762,,,,237.9006
,,272.894475,,,,237.91665
,,272.902325,,,,237.932925
,,272.9218,,,,237.946175
,,272.9418,,,,237.9661
,,272.949925,,,,237.9868
,,272.9989,,,,238.00495
,,273.25315,,,,238.027
,,273.263675,,,,238.040725
,,273.313775,,,,238.05745
,,273.390075,,,,238.087925
,,273.403025,,,,238.154475
,,273.459125,,,,238.16515
,,273.489275,,,,238.17595
,,273.767175,,,,238.19925
,,273.7798,,,,238.2065
,,273.8131,,,,238.222075
,,273.824425,,,,238.226875
,,273.8307,,,,238.23735
,,273.85385,,,,238.247525
,,273.86895,,,,238.263975
,,273.943175,,,,238.286825
,,273.97735,,,,238.3014
,,274.004325,,,,238.312325
,,274.161025,,,,238.32655
,,274.269525,,,,238.341025
,,274.277225,,,,238.363225
,,274.282475,,,,238.3845
,,274.293775,,,,238.40585
,,274.300625,,,,238.424925
,,274.31605,,,,238.45285
,,274.32115,,,,238.49085
,,274.450575,,,,238.535225
,,274.710175,,,,238.553575
,,274.7245,,,,238.576275
,,274.729375,,,,238.615775
,,274.734625,,,,238.636575
,,274.74115,,,,238.654075
,,274.753675,,,,238.6748
,,274.761375,,,,238.692975
,,274.76895,,,,238.71225
,,274.786625,,,,238.73995
,,274.8297,,,,238.7608
,,274.83625,,,,238.787525
,,274.861725,,,,238.796675
,,274.866475,,,,238.817925
,,274.88005,,,,238.8269
,,274.9727,,,,238.83665
,,274.987625,,,,238.84635
,,275.231575,,,,238.8521
,,275.2493,,,,238.862
,,275.284125,,,,238.868375
,,275.289175,,,,238.887425
,,275.3109,,,,238.90335
,,275.347725,,,,238.9373
,,275.3679,,,,238.951
,,275.403725,,,,238.96205
,,275.431975,,,,239.002975
,,275.4587,,,,239.0249
,,275.569975,,,,239.043875
,,275.722975,,,,239.061525
,,275.73815,,,,239.0879
,,275.750275,,,,239.103575
,,275.754725,,,,239.154475
,,275.773975,,,,239.1811
,,275.787575,,,,239.215175
,,275.854575,,,,239.2518
,,275.87525,,,,239.27155
,,275.887775,,,,239.285475
,,275.907375,,,,239.2994
,,275.947475,,,,239.317775
,,275.978025,,,,239.33615
,,276.252475,,,,239.3505
,,276.265525,,,,239.3664
,,276.2717,,,,239.3789
,,276.284,,,,239.392225
,,276.29265,,,,239.403525
,,276.294,,,,239.418175
,,276.30335,,,,239.4377
,,276.317875,,,,239.450975
,,276.324425,,,,239.4744
,,276.34455,,,,239.508025
,,276.38355,,,,239.522675
,,276.576825,,,,239.535075
,,276.73445,,,,239.5518
,,276.7401,,,,239.56695
,,276.7469,,,,239.59715
,,276.75185,,,,239.61935
,,276.75585,,,,239.6404
,,276.771275,,,,239.666975
,,276.783375,,,,239.6967
,,276.82235,,,,239.71505
,,276.848475,,,,239.7357
,,276.860725,,,,239.749825
,,276.8796,,,,239.77935
,,276.925075,,,,239.8057
,,277.1235,,,,239.83315
,,277.1717,,,,239.837425
,,277.20045,,,,239.843425
,,277.212125,,,,239.84665
,,277.21865,,,,239.85285
,,277.23725,,,,239.85835
,,277.241775,,,,239.86335
,,277.258625,,,,239.8725
,,277.269775,,,,239.87625
,,277.3067,,,,239.884725
,,277.321625,,,,239.8899
,,277.365425,,,,239.89965
,,277.3861,,,,239.93845
,,277.43015,,,,239.960925
,,277.50015,,,,239.96615
,,277.5174,,,,239.98655
,,277.533575,,,,240.0017
,,277.701375,,,,240.0464
,,277.70985,,,,240.068175
,,277.731425,,,,240.096425
,,277.734575,,,,240.120725
,,277.741075,,,,240.1346
,,277.7439,,,,240.156
,,277.7791,,,,240.171625
,,277.784925,,,,240.2028
,,277.811575,,,,240.236425
,,277.822775,,,,240.256875
,,277.855375,,,,240.3241
,,277.8586,,,,240.3441
,,277.981375,,,,240.357475
,,277.999825,,,,240.378375
,,278.12155,,,,240.39245
,,278.254575,,,,240.40635
,,278.260625,,,,240.423175
,,278.276475,,,,240.444525
,,278.2889,,,,240.458575
,,278.29045,,,,240.486175
,,278.2952,,,,240.50465
,,278.3013,,,,240.538575
,,278.306925,,,,240.559275
,,278.31975,,,,240.575375
,,278.34095,,,,240.5943
,,278.357,,,,240.608625
,,278.379975,,,,240.6356
,,278.412075,,,,240.644025
,,278.451175,,,,240.655
,,278.47595,,,,240.664675
,,278.528025,,,,240.68065
,,278.590825,,,,240.69325
,,278.6602,,,,240.745775
,,278.664775,,,,240.797
,,278.69365,,,,240.82975
,,278.7033,,,,240.84615
,,278.725875,,,,240.877125
,,278.74115,,,,240.90995
,,278.7495,,,,240.933775
,,278.769725,,,,240.9577
,,278.80045,,,,240.97715
,,278.82625,,,,241.007125
,,279.09525,,,,241.02515
,,279.151425,,,,241.043775
,,279.165425,,,,241.06915
,,279.188675,,,,241.123975
,,279.19805,,,,241.160075
,,279.207275,,,,241.17005
,,279.2116,,,,241.18085
,,279.237475,,,,241.203025
,,279.253125,,,,241.22555
,,279.27,,,,241.24825
,,279.31575,,,,241.264775
,,279.3173,,,,241.2792
,,279.32445,,,,241.327375
,,279.54095,,,,241.339425
,,279.563475,,,,241.34545
,,279.5758,,,,241.40025
,,279.5931,,,,241.4379
,,279.60085,,,,241.470625
,,279.64335,,,,241.492
,,279.702625,,,,241.512325
,,279.749075,,,,241.543625
,,279.786025,,,,241.581925
,,279.846625,,,,241.65375
,,279.865325,,,,241.6902
,,279.937675,,,,241.7264
,,279.96555,,,,241.759175
,,279.999325,,,,241.794225
,,280.03035,,,,241.85065
,,280.044825,,,,241.891775
,,280.055875,,,,241.937075
,,280.065075,,,,241.9566
,,280.08665,,,,241.9735
,,280.11735,,,,242.00945
,,280.1432,,,,242.0322
,,280.170375,,,,242.043125
,,280.1948,,,,242.07075
,,280.2337,,,,242.099525
,,280.298025,,,,242.1121
,,280.380425,,,,242.12265
,,280.40035,,,,242.13555
,,280.43025,,,,242.147575
,,280.5604,,,,242.1645
,,280.5623,,,,242.17455
,,280.568,,,,242.214375
,,280.588525,,,,242.2376
,,280.593375,,,,242.271875
,,280.611725,,,,242.338825
,,280.6222,,,,242.35235
,,280.62925,,,,242.37495
,,280.646925,,,,242.397
,,280.6563,,,,242.481975
,,280.665,,,,242.509375
,,280.679475,,,,242.534375
,,280.6935,,,,242.566275
,,280.701425,,,,242.58575
,,280.708025,,,,242.635175
,,280.71845,,,,242.67785
,,280.728875,,,,242.701675
,,280.89255,,,,242.7296
,,281.0277,,,,242.77125
,,281.0738,,,,242.802725
,,281.0854,,,,242.818225
,,281.094325,,,,242.85205
,,281.117625,,,,242.871225
,,281.129725,,,,242.887425
,,281.148,,,,242.8936
,,281.1642,,,,242.91365
,,281.173275,,,,242.949375
,,281.2642,,,,242.97255
,,281.391725,,,,242.988825
,,281.404225,,,,243.007475
,,281.493325,,,,243.01745
,,281.529225,,,,243.027675
,,281.539825,,,,243.042175
,,281.547025,,,,243.0517
,,281.5585,,,,243.06035
,,281.572075,,,,243.0689
,,281.577325,,,,243.090775
,,281.58395,,,,243.1234
,,281.5906,,,,243.15375
,,281.595525,,,,243.189275
,,281.601025,,,,243.223675
,,281.647525,,,,243.24585
,,281.65295,,,,243.260125
,,281.669025,,,,243.29565
,,281.685175,,,,243.32835
,,281.692875,,,,243.34505
,,281.706775,,,,243.35765
,,281.71475,,,,243.394975
,,281.72875,,,,243.41425
,,281.827225,,,,243.43795
,,281.9059,,,,243.475475
,,282.0113,,,,243.496225
,,282.0199,,,,243.5064
,,282.031175,,,,243.514675
,,282.038625,,,,243.52615
,,282.049175,,,,243.5335
,,282.072475,,,,243.56655
,,282.078575,,,,243.5828
,,282.084925,,,,243.600475
,,282.1038,,,,243.627675
,,282.12255,,,,243.658625
,,282.13515,,,,243.698625
,,282.188875,,,,243.72535
,,282.2015,,,,243.78025
,,282.27225,,,,243.80625
,,282.275275,,,,243.82515
,,282.3479,,,,243.855975
,,282.386475,,,,243.8788
,,282.4354,,,,243.89595
,,282.44165,,,,243.918075
,,282.54335,,,,243.93215
,,282.56145,,,,243.96665
,,282.5748,,,,243.987725
,,282.58815,,,,244.00275
,,282.631575,,,,244.01175
,,282.63475,,,,244.039575
,,282.679,,,,244.072425
,,282.713525,,,,244.117
,,282.74175,,,,244.164475
,,282.748975,,,,244.192375
,,282.7794,,,,244.22985
,,282.79905,,,,244.28185
,,282.8365,,,,244.332225
,,283.117,,,,244.3496
,,283.125725,,,,244.362025
,,283.14805,,,,244.3747
,,283.15995,,,,244.38705
,,283.188,,,,244.402075
,,283.1963,,,,244.412825
,,283.20605,,,,244.4331
,,283.229675,,,,244.444975
,,283.23915,,,,244.46065
,,283.291125,,,,244.47155
,,283.30115,,,,244.485675
,,283.35555,,,,244.517025
,,283.365275,,,,244.5339
