SPK_SPKC02a (no effect),SPK_SPKC02b (weak excitation),SPK_SPKC09a (no effect),SPK_SPKC11a (no effect)
323.44615,,,442.5802
323.50515,,,442.6402
323.5381,,,442.647
323.5901,,,442.72965
323.636625,,,442.757125
323.67145,,,442.827825
323.7216,,,442.83865
323.79995,,,442.845075
323.881475,,,442.857575
323.91175,,,442.8857
324.009775,,,442.89095
324.060525,,,442.929525
324.09065,,,442.943
324.127175,,,442.964525
324.169225,,,443.0173
324.197875,,,443.08115
324.32375,,,443.090325
324.37725,,,443.121575
324.394125,,,443.18225
324.461125,,,443.2451
324.499775,,,443.330075
324.55795,,,443.34715
324.607775,,,443.3714
324.62365,,,443.392775
324.67295,,,443.4341
324.7094,,,443.505325
324.7369,,,443.52775
324.81915,,,443.558475
324.852525,,,443.578825
324.888725,,,443.643225
324.93415,,,443.658425
324.97855,,,443.7072
325.00695,,,443.741525
325.05395,,,443.772975
325.0957,,,443.829175
325.129225,,,443.846775
325.157575,,,443.855825
325.19045,,,443.885125
325.224275,,,443.93105
325.226025,,,443.960825
325.26285,,,444.0011
325.3004,,,444.011325
325.32565,,,444.036875
325.3836,,,444.05955
325.418625,,,444.14725
325.4329,,,444.180825
325.5132,,,444.2066
325.528275,,,444.2888
325.5799,,,444.300925
325.590275,,,444.330225
325.618775,,,444.3447
325.632675,,,444.365
325.6532,,,444.386975
325.70845,,,444.4354
325.739925,,,444.5699
325.79755,,,444.65825
325.8374,,,444.6676
325.88795,,,444.7127
325.921425,,,444.725275
325.927925,,,444.7695
325.96765,,,444.7939
326.02325,,,444.8184
326.038975,,,444.8753
326.072525,,,444.88785
326.117725,,,444.971625
326.1563,,,444.984025
326.1859,,,444.99505
326.244025,,,445.016675
326.273625,,,445.0434
326.288925,,,445.146175
326.317225,,,445.21495
326.3294,,,445.2292
326.425575,,,445.271775
326.484625,,,445.295525
326.4997,,,445.374875
326.53535,,,445.381025
326.5613,,,445.4093
326.602975,,,445.418775
326.653725,,,445.441025
326.6638,,,445.453725
326.688375,,,445.55665
326.767725,,,445.584075
326.803,,,445.612625
326.83135,,,445.6179
326.859075,,,445.811775
326.87845,,,445.820475
326.9392,,,445.863425
326.996175,,,445.886225
327.014,,,445.918125
327.072,,,445.932225
327.1269,,,446.051325
327.143175,,,446.107525
327.20325,,,446.166325
327.25255,,,446.18075
327.3309,,,446.269525
327.411225,,,446.293275
327.433475,,,446.422125
327.495425,,,446.4564
327.53855,,,446.47185
327.588475,,,446.661475
327.617825,,,446.700025
327.657725,,,446.793725
327.69855,,,446.87375
327.726025,,,446.880975
327.78335,,,446.88745
327.8548,,,446.936
327.8775,,,446.95105
327.94565,,,446.98625
327.971475,,,447.010775
328.0628,,,447.03725
328.081575,,,447.1766
328.152375,,,447.215725
328.1896,,,447.254575
328.215775,,,447.28275
328.334775,,,447.305375
328.373375,,,447.3155
328.41225,,,447.386825
328.4396,,,447.397375
328.458,,,447.41265
328.549825,,,447.43935
328.592325,,,447.493375
328.635825,,,447.54375
328.66825,,,447.551725
328.763975,,,447.58695
328.7828,,,447.675175
328.832175,,,447.703625
328.87575,,,447.7134
328.924825,,,447.7339
328.96475,,,447.74475
329.049325,,,447.750875
329.08435,,,447.7915
329.106775,,,447.84545
329.125475,,,447.9088
329.188,,,448.0407
329.298725,,,448.091425
329.314125,,,448.102075
329.36985,,,448.1355
329.4073,,,448.163925
329.465175,,,448.226825
329.496675,,,448.2886
329.516425,,,448.322875
329.621575,,,448.392725
329.7018,,,448.4111
329.781,,,448.418075
329.8146,,,448.4973
329.856325,,,448.518475
329.93315,,,448.5404
330.004775,,,448.5609
330.05775,,,448.58465
330.0839,,,448.5991
330.172125,,,448.62355
330.195125,,,448.64755
330.242625,,,448.67715
330.278775,,,448.686575
330.336125,,,448.71505
330.370275,,,448.843175
330.410225,,,448.987075
330.4542,,,449.01955
330.4824,,,449.04395
330.506325,,,449.108075
330.5217,,,449.13165
330.54835,,,449.170275
330.60725,,,449.18805
330.689825,,,449.282275
330.70855,,,449.295475
330.757425,,,449.348875
330.799875,,,449.36075
330.85455,,,449.365975
330.9036,,,449.37185
330.98095,,,449.37635
331.003675,,,449.4813
331.040475,,,449.50415
331.119425,,,449.51755
331.161825,,,449.555375
331.19305,,,449.617325
331.22155,,,449.66575
331.2594,,,449.6971
331.27785,,,449.74945
331.37115,,,449.769725
331.38755,,,449.85155
331.4412,,,449.8984
331.45765,,,449.90275
331.505875,,,449.918575
331.570725,,,449.976675
331.618225,,,450.00705
331.836825,,,450.020675
331.8673,,,450.027775
331.91455,,,450.050775
331.989625,,,450.116675
332.014675,,,450.12875
332.0855,,,450.14035
332.120375,,,450.15605
332.135975,,,450.1874
332.18875,,,450.191525
332.239775,,,450.287375
332.2743,,,450.3151
332.305125,,,450.346525
332.356275,,,450.37535
332.40485,,,450.539775
332.41815,,,450.55985
332.436875,,,450.574625
332.4806,,,450.598225
332.5169,,,450.6205
332.56875,,,450.6387
332.602725,,,450.68125
332.682375,,,450.717425
332.716575,,,450.754475
332.776,,,450.8551
332.794425,,,450.890375
332.8139,,,450.965775
332.8478,,,451.086125
332.9007,,,451.107375
332.939975,,,451.128325
332.9649,,,451.1528
333.0178,,,451.1917
333.050525,,,451.21975
333.073875,,,451.230725
333.10855,,,451.24595
333.139675,,,451.2776
333.185825,,,451.300325
333.273875,,,451.3209
333.3214,,,451.371325
333.390025,,,451.406675
333.41385,,,451.4174
333.466075,,,451.550075
333.520425,,,451.612725
333.55265,,,451.661375
333.575625,,,451.674925
333.630325,,,451.685075
333.6788,,,451.707525
333.768025,,,451.730075
333.822525,,,451.757225
333.87455,,,451.831875
333.958075,,,451.8884
334.012925,,,451.93385
334.054025,,,451.94795
334.097575,,,452.0031
334.131725,,,452.062125
334.139425,,,452.075625
334.177675,,,452.11305
334.17915,,,452.142
334.1837,,,452.191375
334.217975,,,452.206025
334.255,,,452.249525
334.297525,,,452.2636
334.34615,,,452.2701
334.377075,,,452.274675
334.4394,,,452.28425
334.4705,,,452.289775
334.526,,,452.326525
334.5789,,,452.35015
334.60475,,,452.37515
334.67665,,,452.395925
334.7052,,,452.471575
334.7289,,,452.5215
334.761875,,,452.550125
334.814725,,,452.5914
334.83955,,,452.72675
334.86085,,,452.78535
334.93285,,,452.834575
334.963875,,,452.86775
335.052125,,,452.879775
335.083575,,,452.896725
335.144925,,,452.965475
335.1704,,,453.02245
335.21585,,,453.0472
335.231375,,,453.09585
335.2822,,,453.106875
335.333575,,,453.130675
335.3879,,,453.166025
335.42795,,,453.17575
335.4708,,,453.365325
335.519975,,,453.418425
335.56965,,,453.43145
335.6233,,,453.45135
335.652275,,,453.636075
335.698,,,453.68785
335.722075,,,453.71995
335.756125,,,453.737725
335.8459,,,453.78775
335.8764,,,453.797725
335.940575,,,453.8122
335.9612,,,453.83355
335.99515,,,453.86425
336.025225,,,453.906425
336.081925,,,453.931825
336.2166,,,453.95165
336.241175,,,454.0354
336.29455,,,454.056475
336.354425,,,454.13255
336.416675,,,454.1473
336.4388,,,454.1919
336.49705,,,454.24375
336.536375,,,454.28005
336.5754,,,454.316625
336.61955,,,454.328125
336.680625,,,454.353775
336.7339,,,454.368325
336.741625,,,454.3962
336.77735,,,454.441825
336.823,,,454.4607
336.846075,,,454.553175
336.9165,,,454.56725
336.93645,,,454.59805
336.982875,,,454.613275
337.02105,,,454.647225
337.061125,,,454.702775
337.11375,,,454.714975
337.16835,,,454.7775
337.1811,,,454.800525
337.20765,,,454.8213
337.27845,,,454.83455
337.307725,,,454.868375
337.3287,,,454.935925
337.3987,,,454.994175
337.4297,,,455.070625
337.4659,,,455.09265
337.547525,,,455.119625
337.58875,,,455.1444
337.678275,,,455.1629
337.7037,,,455.19775
337.874425,,,455.23195
337.99075,,,455.26015
338.12155,,,455.289475
338.1585,,,455.3008
338.21315,,,455.350375
338.248825,,,455.38825
338.274225,,,455.40235
338.351475,,,455.43375
338.415975,,,455.448125
338.431525,,,455.478825
338.4516,,,455.502325
338.519325,,,455.5421
338.56745,,,455.578
338.71615,,,455.612525
338.734075,,,455.689
338.80385,,,455.77575
338.8463,,,455.90185
338.872725,,,455.91655
338.9115,,,455.930925
338.95335,,,455.951625
339.00585,,,455.989425
339.02885,,,455.9993
339.04925,,,456.01605
339.1227,,,456.02435
339.1619,,,456.04325
339.204725,,,456.050925
339.257625,,,456.068775
339.3367,,,456.07775
339.346,,,456.11365
339.36535,,,456.149125
339.386475,,,456.2066
339.41055,,,456.26335
339.457825,,,456.2987
339.5049,,,456.37585
339.582175,,,456.4611
339.597675,,,456.51955
339.64175,,,456.555075
339.67,,,456.67525
339.717875,,,456.6944
339.783925,,,456.705575
339.8321,,,456.753375
339.855225,,,456.811725
339.89245,,,456.837575
339.9234,,,456.899975
339.9965,,,456.9556
340.03,,,456.978675
340.047925,,,457.07215
340.090375,,,457.129725
340.1203,,,457.142725
340.1726,,,457.176525
340.205975,,,457.242875
340.280525,,,457.276825
340.3305,,,457.286575
340.361925,,,457.31705
340.4432,,,457.3586
340.49,,,457.435975
340.548425,,,457.4632
340.564875,,,457.517075
340.640475,,,457.5324
340.667,,,457.5918
340.697525,,,457.61745
340.792875,,,457.65835
340.808725,,,457.734725
340.860175,,,457.768825
340.878175,,,457.869975
340.949525,,,457.88435
341.050525,,,457.95325
341.0781,,,458.053125
341.144,,,458.105625
341.216125,,,458.174125
341.2957,,,458.199425
341.430225,,,458.228
341.541475,,,458.26355
341.5937,,,458.2795
341.61155,,,458.3214
341.67755,,,458.357325
341.7011,,,458.377475
341.8689,,,458.46505
341.917875,,,458.492375
341.94405,,,458.51795
341.980625,,,458.54775
342.02195,,,458.6165
342.045175,,,458.6369
342.079125,,,458.669
342.13195,,,458.7302
342.21615,,,458.743625
342.281425,,,458.772375
342.3386,,,458.797475
342.401825,,,458.8068
342.457575,,,458.873025
342.503325,,,458.880625
342.575425,,,458.90305
342.638775,,,458.9329
342.7088,,,458.9654
342.7731,,,458.98345
342.7895,,,459.0026
342.8403,,,459.0134
342.873775,,,459.016475
342.893475,,,459.045925
342.951975,,,459.05125
342.995275,,,459.07535
343.09115,,,459.09635
343.138125,,,459.12155
343.2069,,,459.164225
343.2495,,,459.25635
343.34665,,,459.2743
343.450875,,,459.289175
343.485625,,,459.325675
343.524975,,,459.375875
343.63695,,,459.42415
343.682275,,,459.466575
343.817675,,,459.4887
343.89055,,,459.5071
344.0021,,,459.538
344.02145,,,459.566875
344.083125,,,459.582375
344.089325,,,459.62195
344.140775,,,459.6568
344.19105,,,459.776975
344.22945,,,459.78015
344.230725,,,459.8025
344.2828,,,459.8752
344.3079,,,459.912575
344.4317,,,459.931475
344.55515,,,459.95675
344.610125,,,460.008925
344.642625,,,460.017825
344.7026,,,460.04055
344.73645,,,460.07785
344.787925,,,460.097075
344.846875,,,460.1912
344.900625,,,460.211425
344.959625,,,460.22885
345.026525,,,460.282825
345.128225,,,460.2951
345.179625,,,460.369125
345.218475,,,460.405275
345.23965,,,460.441675
345.3167,,,460.48935
345.376,,,460.504675
345.4184,,,460.6333
345.4668,,,460.681475
345.4979,,,460.68925
345.5352,,,460.79805
345.538125,,,460.848125
345.571625,,,460.871475
345.621575,,,460.902575
345.65735,,,460.9295
345.67675,,,460.964175
345.70515,,,460.97415
345.751675,,,461.000375
345.78705,,,461.011875
345.7887,,,461.069225
345.8035,,,461.079175
345.839725,,,461.127525
345.9059,,,461.2111
345.921425,,,461.239775
345.9443,,,461.32905
345.9639,,,461.37835
346.0137,,,461.3912
346.05085,,,461.4261
346.069575,,,461.44125
346.1285,,,461.457675
346.158375,,,461.48335
346.194875,,,461.548075
346.210125,,,461.57485
346.23685,,,461.650925
346.287475,,,461.65655
346.3148,,,461.6612
346.33505,,,461.677925
346.3724,,,461.71405
346.39805,,,461.736775
346.42185,,,461.78595
346.43705,,,461.8294
346.4643,,,461.867525
346.48875,,,461.896775
346.516825,,,461.94005
346.533175,,,462.05925
346.568975,,,462.131175
346.631725,,,462.153025
346.6704,,,462.183475
346.68125,,,462.204575
346.705325,,,462.231525
346.73965,,,462.3006
346.755,,,462.3274
346.767325,,,462.3495
346.80125,,,462.4418
346.826,,,462.465875
346.881325,,,462.4745
346.905275,,,462.482225
346.9254,,,462.5301
346.957225,,,462.574775
347.01135,,,462.590725
347.03895,,,462.631725
347.075725,,,462.689875
347.09545,,,462.793325
347.12065,,,462.8125
347.15395,,,462.8444
347.18035,,,462.859875
347.238025,,,462.887875
347.280625,,,462.97635
347.3153,,,463.07605
347.329175,,,463.09695
347.384225,,,463.13645
347.4184,,,463.153325
347.4545,,,463.241975
347.487875,,,463.243675
347.51735,,,463.259925
347.556125,,,463.280525
347.593525,,,463.347725
347.6216,,,463.361125
347.648375,,,463.385975
347.688825,,,463.40555
347.7179,,,463.4552
347.763675,,,463.4919
347.790325,,,463.519425
347.84185,,,463.5641
347.867325,,,463.577125
347.90265,,,463.617975
347.92095,,,463.63105
347.968025,,,463.721675
347.982325,,,463.73625
348.0215,,,463.76105
348.02835,,,463.792275
348.0537,,,463.811925
348.090975,,,463.826375
348.12385,,,463.84195
348.169525,,,463.85915
348.2002,,,463.9234
348.249025,,,463.9689
348.2841,,,463.98615
348.3203,,,464.073875
348.378575,,,464.11585
348.4089,,,464.1567
348.45065,,,464.17125
348.48235,,,464.20405
348.50905,,,464.219925
348.567125,,,464.264525
348.5934,,,464.279875
348.60955,,,464.2978
348.64595,,,464.342975
348.68705,,,464.36105
348.6996,,,464.390725
348.72985,,,464.448875
348.7824,,,464.466575
348.84705,,,464.498425
348.902675,,,464.53915
348.97225,,,464.551125
349.0226,,,464.597575
349.041775,,,464.6232
349.0863,,,464.63545
349.1184,,,464.651625
349.1987,,,464.7563
349.2567,,,464.76405
349.299,,,464.78875
349.3016,,,464.8191
349.34165,,,464.8466
349.3981,,,464.883775
349.43815,,,464.901725
349.4457,,,464.928675
349.51095,,,464.951925
349.56395,,,465.0184
349.711525,,,465.055325
349.741175,,,465.09605
349.8746,,,465.20725
350.018125,,,465.225
350.111725,,,465.25295
350.115675,,,465.302725
350.1412,,,465.338675
350.23365,,,465.34025
350.2677,,,465.473025
350.3409,,,465.494225
350.35045,,,465.517975
350.36625,,,465.5522
350.457775,,,465.574575
350.498675,,,465.60775
350.51955,,,465.636075
350.608125,,,465.6495
350.727225,,,465.693475
350.76415,,,465.70815
350.832225,,,465.727425
350.871425,,,465.77
350.954325,,,465.77445
351.055875,,,465.780125
351.067975,,,465.80375
351.07645,,,465.823925
351.08785,,,465.880875
351.1154,,,465.97825
351.18265,,,465.993675
351.30705,,,466.05755
351.333075,,,466.076275
351.37945,,,466.1086
351.4329,,,466.121025
351.49325,,,466.1339
351.494475,,,466.144225
351.572375,,,466.154975
351.6294,,,466.28585
351.655075,,,466.3139
351.68405,,,466.3246
351.697525,,,466.381
351.7206,,,466.5301
351.7813,,,466.574225
351.84705,,,466.612525
351.894175,,,466.6396
351.956,,,466.655
352.0021,,,466.714775
352.0485,,,466.7286
352.11445,,,466.764725
352.1867,,,466.78825
352.2618,,,466.81745
352.2823,,,466.837
352.306825,,,466.8687
352.353975,,,466.902075
352.391625,,,467.000175
352.417125,,,467.058275
352.490525,,,467.0853
352.534075,,,467.0992
352.55715,,,467.133775
352.598775,,,467.138
352.620875,,,467.144875
352.630125,,,467.2135
352.692475,,,467.228925
352.757325,,,467.2491
352.81145,,,467.27785
352.8389,,,467.308075
352.873175,,,467.32345
352.909525,,,467.4013
352.97005,,,467.469475
353.00385,,,467.50095
353.047775,,,467.547475
353.114175,,,467.558875
353.15985,,,467.6788
353.1896,,,467.738
353.2237,,,467.8148
353.234475,,,467.891075
353.29805,,,467.91575
353.331775,,,467.94285
353.380075,,,467.97825
353.42465,,,468.0343
353.45305,,,468.0746
353.470075,,,468.085375
353.528875,,,468.1471
353.55675,,,468.169725
353.617925,,,468.187075
353.69265,,,468.199775
353.725375,,,468.208675
353.769675,,,468.2209
353.78565,,,468.2295
353.8176,,,468.2486
353.8812,,,468.2617
353.912975,,,468.2733
353.9928,,,468.29805
354.061375,,,468.3281
354.1119,,,468.403725
354.15,,,468.45035
354.19425,,,468.494875
354.203075,,,468.515925
354.218125,,,468.57855
354.2558,,,468.666325
354.313,,,468.6716
354.400075,,,468.724725
354.475325,,,468.79365
354.50135,,,468.8196
354.586425,,,468.9108
354.62035,,,469.01545
354.6629,,,469.02615
354.714075,,,469.06945
354.752975,,,469.1379
354.8697,,,469.15265
354.887,,,469.1855
354.9557,,,469.238125
354.9904,,,469.255
355.038025,,,469.29535
355.07805,,,469.31185
355.093875,,,469.31795
355.18375,,,469.334475
355.20835,,,469.344125
355.285,,,469.353875
355.312525,,,469.379675
355.35785,,,469.428425
355.4034,,,469.5108
355.444,,,469.52065
355.528475,,,469.546875
355.5596,,,469.55345
355.6063,,,469.595375
355.6769,,,469.6121
355.723875,,,469.633625
355.751375,,,469.678325
355.82385,,,469.704275
355.874,,,469.732675
355.894225,,,469.754
355.932275,,,469.769775
356.052075,,,469.8011
356.08735,,,469.869075
356.133625,,,469.9021
356.18095,,,469.91245
356.24785,,,469.927675
356.313675,,,469.96915
356.3935,,,470.00195
356.428875,,,470.035075
356.45535,,,470.05155
356.500325,,,470.061075
356.568075,,,470.082725
356.60255,,,470.173725
356.6316,,,470.219575
356.688,,,470.237475
356.7418,,,470.4555
356.77865,,,470.502375
356.807,,,470.5498
356.8909,,,470.595875
356.913475,,,470.6273
356.9579,,,470.651875
357.031075,,,470.667525
357.064775,,,470.6827
357.107925,,,470.78815
357.148575,,,470.843325
357.211125,,,470.8538
357.2379,,,470.883325
357.268225,,,470.897025
357.363825,,,470.91315
357.400975,,,470.9303
357.478075,,,470.9818
357.547425,,,471.058175
357.581625,,,471.111575
357.61835,,,471.182325
357.638925,,,471.20845
357.7218,,,471.263025
357.76645,,,471.301625
357.799775,,,471.31505
357.87215,,,471.350025
357.89825,,,471.3692
357.9593,,,471.412925
358.004275,,,471.43295
358.0179,,,471.463025
358.06225,,,471.4702
358.114175,,,471.47515
358.16205,,,471.486075
358.20585,,,471.60875
