SPK_SPKC02a (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC16a (short inhibition)
,13.277625,111.632725,7.9193
,13.292175,111.7348,7.92585
,13.304625,111.965875,7.9291
,13.320525,112.189075,7.93145
,13.3339,112.329625,7.940575
,13.35345,112.362675,7.953875
,13.374175,112.466425,7.960875
,13.388325,112.6077,7.9757
,13.43125,112.690875,7.985075
,13.44605,113.145725,7.995525
,13.465025,113.864325,8.0083
,13.4818,114.19325,8.0244
,13.50915,114.724775,8.054325
,13.527025,115.0034,8.0663
,13.567125,115.2132,8.08035
,13.585475,115.368925,8.09075
,13.5966,115.575525,8.09755
,13.610025,115.622975,8.1033
,13.620525,116.220475,8.109425
,13.632125,116.2535,8.120075
,13.6529,116.285775,8.129475
,13.677675,116.3433,8.14245
,13.6931,116.690375,8.155575
,13.71255,116.77225,8.167725
,13.73215,116.8151,8.192425
,13.7484,117.023175,8.229575
,13.77515,117.171125,8.2713
,13.789075,117.733825,8.300975
,13.814825,117.77565,8.321975
,13.840775,117.881775,8.3625
,13.865725,118.139175,8.374075
,13.8877,118.2624,8.391425
,13.918075,118.457875,8.4002
,13.9381,118.4942,8.4256
,13.95215,118.4971,8.4381
,13.964725,118.85875,8.455725
,13.9813,119.197325,8.462225
,13.9972,119.2858,8.475875
,14.011825,119.34215,8.481975
,14.029575,119.510675,8.493275
,14.04735,119.650225,8.500375
,14.06015,119.74345,8.50825
,14.076125,119.862375,8.511775
,14.090675,120.269175,8.517075
,14.113225,120.386825,8.5238
,14.131575,120.51085,8.5417
,14.146375,120.564575,8.56635
,14.167775,120.5994,8.5811
,14.193475,120.64295,8.60615
,14.21385,120.788575,8.62625
,14.2336,120.843,8.6502
,14.2577,121.0991,8.684425
,14.28245,121.155,8.729275
,14.295675,121.15975,8.760625
,14.316825,121.356975,8.776275
,14.3396,121.6019,8.798975
,14.36105,122.03305,8.804975
,14.37765,122.229675,8.8088
,14.3961,122.534675,8.81715
,14.4151,122.562725,8.822025
,14.42925,122.64765,8.827275
,14.44625,122.785775,8.8422
,14.4737,122.90085,8.846025
,14.4899,123.5276,8.853525
,14.50925,123.6191,8.864
,14.52905,123.71335,8.867925
,14.546,123.874725,8.87625
,14.561825,123.919925,8.879125
,14.57385,124.06705,8.8827
,14.592075,124.43775,8.8856
,14.607425,124.602025,8.887825
,14.617675,124.68475,8.89005
,14.629925,124.698325,8.892375
,14.646125,125.22145,8.8945
,14.66075,125.382375,8.897525
,14.678275,125.51345,8.903
,14.69715,125.66085,8.9103
,14.715625,125.891475,8.913275
,14.73675,125.945525,8.92025
,14.750325,126.205525,8.92315
,14.7702,126.55075,8.926025
,14.782475,126.687125,8.9283
,14.795225,126.947825,8.930625
,14.81035,126.983125,8.937225
,14.8237,127.269075,8.940775
,14.8349,127.354875,8.947025
,14.852725,127.553775,8.950275
,14.8705,127.789825,8.95375
,14.89675,128.36715,8.956825
,14.90545,128.40275,8.960925
,14.9216,128.496825,8.976525
,14.9325,128.629425,8.981775
,14.955925,128.80935,8.993725
,14.97255,128.856175,9.007075
,14.99095,128.9984,9.015325
,15.00345,129.18255,9.0305
,15.018825,129.314475,9.07075
,15.035075,129.506025,9.079725
,15.050675,129.5595,9.086975
,15.0768,130.0729,9.111375
,15.0936,130.118675,9.12815
,15.12125,130.215775,9.140975
,15.142575,130.298225,9.150975
,15.16315,130.376,9.164625
,15.183075,130.6319,9.1711
,15.198125,130.956375,9.1751
,15.22015,131.113475,9.193375
,15.2348,131.1797,9.1977
,15.26145,131.34765,9.2073
,15.2865,131.418375,9.2192
,15.310425,132.141075,9.22715
,15.3293,132.231725,9.24025
,15.35335,132.288975,9.2476
,15.382075,132.807975,9.25875
,15.402075,133.067225,9.299525
,15.418675,133.131875,9.340075
,15.433025,133.2273,9.377675
,15.451,133.5444,9.40015
,15.4664,133.54785,9.4334
,15.482375,133.59375,9.47275
,15.503975,133.62725,9.510725
,15.52595,134.0167,9.527875
,15.545825,134.123325,9.53665
,15.575725,134.1706,9.5604
,15.6031,134.44735,9.571
,15.62195,134.666375,9.57425
,15.64245,134.70195,9.57845
,15.6728,135.4666,9.582075
,15.69265,135.730325,9.585425
,15.71475,135.7711,9.5942
,15.737675,135.83645,9.6029
,15.75355,136.13215,9.60685
,15.773525,136.387375,9.613775
,15.785125,136.584075,9.61645
,15.8055,136.634025,9.619675
,15.826175,137.092925,9.6232
,15.840675,137.21935,9.6285
,15.85915,137.260325,9.6389
,15.87845,137.506125,9.68325
,15.901825,137.714825,9.69875
,15.925775,137.787625,9.714275
,15.951375,137.82275,9.7562
,15.969775,137.9303,9.78005
,15.9919,138.05155,9.804775
,16.022475,138.21845,9.832075
,16.046575,138.276525,9.8718
,16.07605,138.33875,9.89835
,16.102225,138.41365,9.922925
,16.12745,138.774475,9.945425
,16.14605,138.854425,9.962175
,16.16535,139.181125,9.985125
,16.18075,139.2052,10.00155
,16.193225,139.209075,10.0251
,16.205575,139.332025,10.04335
,16.2155,139.381025,10.0495
,16.230475,139.798575,10.0553
,16.238,140.230675,10.058825
,16.248975,140.41665,10.06325
,16.2602,140.94705,10.066325
,16.27125,140.9859,10.070025
,16.281425,141.134975,10.074025
,16.293275,142.021975,10.082325
,16.311625,142.067375,10.084875
,16.334125,142.218325,10.088175
,16.3583,142.2514,10.0921
,16.385225,142.4509,10.09525
,16.403975,142.62975,10.099775
,16.4351,142.690225,10.1025
,16.452475,142.84605,10.10655
,16.486725,143.1142,10.109675
,16.513475,143.562,10.112875
,16.53715,143.7334,10.118175
,16.551575,143.7624,10.120975
,16.5689,143.7746,10.12565
,16.586225,143.81645,10.137675
,16.60175,143.8965,10.150625
,16.6164,144.035025,10.156975
,16.633275,144.3598,10.194125
,16.65245,144.362025,10.25425
,16.66745,144.82105,10.346675
,16.6879,145.07605,10.434875
,16.71025,145.123025,10.446525
,16.732375,145.230825,10.47485
,16.752625,145.4028,10.4961
,16.774725,145.450125,10.503375
,16.795725,145.498075,10.507875
,16.82365,145.60205,10.51275
,16.84085,145.726225,10.521975
,16.852025,146.0223,10.524875
,16.858625,146.2084,10.529425
,16.8704,146.284675,10.545075
,16.881775,146.5073,10.555425
,16.892375,146.584875,10.5633
,16.90305,146.73645,10.570225
,16.9146,146.88315,10.580225
,16.92935,146.92105,10.58565
,16.9479,147.0645,10.598225
,16.962825,147.1514,10.6062
,16.981775,147.527275,10.6143
,16.9979,147.58965,10.630275
,17.007625,147.621475,10.643825
,17.02465,148.317125,10.704875
,17.031525,148.402325,10.7749
,17.042075,148.510675,10.7956
,17.05215,148.597825,10.806375
,17.06135,148.72625,10.81685
,17.072575,148.864925,10.8412
,17.08705,148.91985,10.8634
,17.097825,149.126775,10.87375
,17.11785,149.24025,10.889425
,17.127325,149.51555,10.905375
,17.1415,149.527825,10.9152
,17.1533,149.813575,10.9196
,17.170275,149.8304,10.9255
,17.19565,149.915775,10.93025
,17.20515,150.2284,10.934325
,17.21045,150.3095,10.93805
,17.220375,150.3744,10.9419
,17.2305,150.41975,10.946875
,17.245825,150.6282,10.952025
,17.258925,150.6951,10.95745
,17.271075,150.716325,10.9656
,17.2859,150.905875,10.9721
,17.2985,151.001425,10.99035
,17.30925,151.140625,11.002775
,17.324075,151.2831,11.024125
,17.33545,151.5029,11.031125
,17.352775,151.6258,11.06795
,17.370775,151.6932,11.0831
,17.384525,151.81885,11.0896
,17.39815,151.983525,11.1032
,17.4176,152.08145,11.10965
,17.441575,152.652125,11.126375
,17.457225,153.14535,11.15575
,17.481325,153.225575,11.178475
,17.502,153.447,11.200625
,17.520375,153.475325,11.24595
,17.540525,153.66595,11.2603
,17.55805,153.961325,11.2865
,17.57885,154.18955,11.2949
,17.5974,154.461725,11.308375
,17.61545,154.579775,11.3127
,17.62885,154.61035,11.332375
,17.6486,154.647175,11.346125
,17.66525,154.67885,11.349875
,17.68415,154.7137,11.36705
,17.70335,154.910625,11.3794
,17.7229,154.96815,11.3842
,17.74945,155.074325,11.391425
,17.77025,155.45875,11.407275
,17.789725,155.49215,11.412225
,17.806175,155.677525,11.41885
,17.83015,156.01445,11.431375
,17.85465,156.2283,11.449575
,17.87955,156.505175,11.465925
,17.897475,156.874375,11.4843
,17.914475,156.9677,11.5104
,17.930975,157.4047,11.536
,17.947725,157.543625,11.5597
,17.95915,157.716275,11.5708
,17.97675,157.92255,11.5942
,17.998625,158.1971,11.605125
,18.0124,158.41615,11.608575
,18.033975,158.6034,11.61315
,18.051925,158.92295,11.61575
,18.068925,159.123575,11.6189
,18.096275,159.233125,11.620875
,18.12165,159.32775,11.6232
,18.144025,160.691275,11.62535
,18.1592,160.763925,11.6274
,18.179425,160.887375,11.629475
,18.2002,160.920125,11.631525
,18.2196,161.292275,11.633575
,18.244325,161.376625,11.635775
,18.266275,161.420625,11.6395
,18.2821,161.4722,11.643775
,18.308575,161.473925,11.646675
,18.32955,161.505925,11.650775
,18.36175,161.878775,11.653025
,18.3865,161.9361,11.6563
,18.404875,161.94775,11.659675
,18.4222,162.0035,11.6625
,18.4442,162.06195,11.68075
,18.46645,162.105425,11.691625
,18.482725,162.218825,11.705
,18.4975,162.39255,11.713425
,18.5183,162.546225,11.727425
,18.541625,162.8327,11.74655
,18.560525,162.86215,11.759
,18.58685,162.881025,11.763775
,18.6069,162.928925,11.7857
,18.633875,163.153925,11.797025
,18.65765,163.26905,11.82455
,18.67925,163.597475,11.848875
,18.6964,163.631375,11.9093
,18.7173,164.534275,11.940075
,18.742425,164.7713,11.9627
,18.767425,164.849,11.99915
,18.791425,164.856175,12.021225
,18.817475,165.261175,12.03695
,18.83095,165.2981,12.0408
,18.849225,165.5817,12.044125
,18.863775,165.621075,12.04695
,18.88365,165.778025,12.0527
,18.894725,166.26405,12.059
,18.907325,166.3905,12.063325
,18.92625,166.675725,12.067125
,18.9465,167.0546,12.07165
,18.9674,167.424625,12.073725
,18.98605,167.494325,12.0809
,19.01065,167.6173,12.084975
,19.0314,167.726475,12.089025
,19.045425,167.823475,12.0983
,19.06685,167.845125,12.10225
,19.0896,168.12095,12.108975
,19.11395,168.76995,12.1118
,19.13285,169.0605,12.117825
,19.15225,169.144025,12.121575
,19.184,169.449225,12.12645
,19.20765,169.6884,12.13375
,19.23305,169.75905,12.1368
,19.25915,169.783625,12.14355
,19.280725,169.898125,12.149875
,19.29755,169.977325,12.156975
,19.31785,170.68405,12.161625
,19.33385,170.779375,12.16605
,19.35765,171.343725,12.171125
,19.37,171.49,12.174475
,19.386275,171.61145,12.177675
,19.403275,171.92315,12.1852
,19.4268,171.9764,12.188825
,19.441425,172.113975,12.1984
,19.461025,172.272025,12.2022
,19.4781,172.8368,12.211875
,19.495225,173.306325,12.232925
,19.515675,173.542675,12.238875
,19.5371,173.601125,12.250075
,19.557025,173.7766,12.25315
,19.582575,174.040925,12.26005
,19.599425,174.250275,12.265175
,19.617475,174.412325,12.274525
,19.644375,174.438825,12.277975
,19.66925,174.994875,12.281225
,19.689275,175.064325,12.286025
,19.7041,175.44715,12.2904
,19.718475,175.5092,12.2938
,19.732425,175.7388,12.300675
,19.743075,175.8264,12.304025
,19.757175,175.858175,12.3138
,19.771125,175.891825,12.32545
,19.777925,175.947825,12.3707
,19.786375,176.0518,12.391975
,19.795525,176.052825,12.416075
,19.809075,176.70495,12.4833
,19.820375,176.88695,12.5129
,19.83155,176.945525,12.53035
,19.8442,177.056375,12.542925
,19.86315,177.392125,12.548125
,19.876125,177.4646,12.562875
,19.890425,177.6503,12.5662
,19.912475,177.791825,12.57145
,19.929525,177.806475,12.575925
,19.94045,177.81795,12.578975
,19.9557,178.036725,12.582225
,19.971225,178.16615,12.585675
,19.983775,178.399975,12.58795
,20.0032,178.440125,12.59155
,20.02085,178.4699,12.594625
,20.03795,178.956175,12.596875
,20.055525,179.125975,12.606375
,20.076175,179.1849,12.618925
,20.093,179.483925,12.62615
,20.1247,179.681,12.640225
,20.150825,179.6954,12.701375
,20.17565,179.764125,12.73075
,20.1915,179.802475,12.760475
,20.213725,179.822975,12.785475
,20.22955,179.84075,12.846325
,20.2502,180.3643,12.88065
,20.27595,180.532825,12.898075
,20.2977,180.716975,12.903825
,20.3172,181.137175,12.912075
,20.338675,181.18135,12.917375
,20.365375,181.7184,12.92135
,20.3785,182.200625,12.926925
,20.3969,182.60985,12.9438
,20.4138,182.80745,12.95175
,20.42325,182.949875,12.960525
,20.439125,183.0403,12.964
,20.4539,183.232675,12.969575
,20.470725,183.409125,12.972525
,20.490175,184.20345,12.97575
,20.5097,184.50665,12.97935
,20.5332,184.5533,12.983275
,20.5533,184.707475,12.986875
,20.57145,184.908325,13.000275
,20.596725,184.953225,13.011
,20.630075,185.0826,13.020775
,20.6567,185.67975,13.031725
,20.6845,185.728775,13.03915
,20.704175,185.801525,13.058275
,20.724075,186.023125,13.085175
,20.742875,186.1211,13.098575
,20.765875,186.203725,13.1161
,20.7794,186.269425,13.138625
,20.7982,186.6115,13.169425
,20.829425,186.64175,13.20555
,20.84785,186.87475,13.218475
,20.86605,187.000775,13.2469
,20.89285,187.042475,13.25105
,20.92005,187.13955,13.261325
,20.941,187.528425,13.27445
,20.963575,188.09205,13.290225
,20.979325,188.129775,13.311925
,21.002725,188.165275,13.349625
,21.01395,188.17175,13.37995
,21.047075,188.241125,13.41695
,21.07385,188.3987,13.464775
,21.097875,189.161275,13.4998
,21.1156,189.50605,13.516275
,21.146175,189.837425,13.52715
,21.17005,189.9966,13.534925
,21.195675,190.17805,13.560825
,21.2124,190.237375,13.574975
,21.2462,190.2998,13.579925
,21.27135,190.3173,13.5887
,21.29835,190.479675,13.59355
,21.31615,190.4874,13.5999
,21.3377,190.741325,13.604725
,21.362475,190.82815,13.612125
,21.376925,190.866525,13.62075
,21.3951,191.424125,13.62635
,21.4106,191.6035,13.6361
,21.43755,191.615275,13.64245
,21.45645,191.808425,13.649575
,21.474775,192.142625,13.6545
,21.49925,192.174725,13.66185
,21.512825,192.29485,13.66885
,21.54525,192.3929,13.675325
,21.56855,192.417125,13.679725
,21.583525,192.5915,13.69475
,21.593275,192.63695,13.70505
,21.60635,192.895375,13.726725
,21.621725,192.99155,13.77765
,21.638,193.01565,13.822875
,21.659375,193.06715,13.848475
,21.67615,193.114425,13.867575
,21.70035,193.21415,13.893925
,21.722425,193.351925,13.920475
,21.74215,193.4543,13.927725
,21.764925,193.845975,13.94615
,21.788675,193.935125,13.952475
,21.821625,193.9683,13.9643
,21.848975,194.0448,13.9843
,21.8693,194.3016,13.999725
,21.8981,194.35485,14.01035
,21.914375,194.7253,14.016525
,21.9322,194.74145,14.034375
,21.947525,194.872975,14.051275
,21.96685,194.916575,14.0734
,21.984625,194.935975,14.112975
,21.997475,195.295025,14.148575
,22.013525,195.38545,14.186525
,22.036025,195.49915,14.21865
,22.0525,195.525825,14.2449
,22.075125,195.546175,14.278975
,22.098425,195.57765,14.2905
,22.11885,195.664275,14.29995
,22.1376,195.7969,14.3162
,22.16295,195.87545,14.329775
,22.181425,196.004675,14.3491
,22.19925,196.0818,14.35865
,22.2176,196.1273,14.368175
,22.236175,196.230825,14.44425
,22.252275,196.39985,14.4787
,22.2718,196.5112,14.508375
,22.2879,196.757375,14.528
,22.3026,196.8189,14.540025
,22.3138,196.8996,14.543825
,22.3283,196.935875,14.55375
,22.342675,196.9643,14.561725
,22.361375,197.019525,14.571
,22.39065,197.0608,14.575
,22.407825,197.339925,14.5794
,22.4263,197.415375,14.58425
,22.4566,197.732875,14.587775
,22.4814,197.890075,14.592025
,22.50215,197.930475,14.5949
,22.53185,198.000925,14.59895
,22.5522,198.3403,14.6156
,22.5694,198.71355,14.62175
,22.58895,198.909125,14.62645
,22.6049,199.0115,14.656025
,22.6251,199.282075,14.673175
,22.641225,199.360025,14.6889
,22.6628,199.541925,14.71735
,22.6843,199.892875,14.7752
,22.704275,200.269325,14.788325
,22.730025,200.459775,14.81165
,22.7487,200.657425,14.828425
,22.778725,200.770275,14.83855
,22.801525,200.8503,14.87735
,22.819775,201.021075,14.892775
,22.84545,201.12145,14.92095
,22.8772,201.128825,14.930575
,22.901075,201.159175,14.946475
,22.916175,201.7103,15.020225
,22.9281,202.10405,15.02385
,22.9408,202.295575,15.0423
,22.955275,202.386025,15.0459
,22.96555,202.67735,15.05405
,22.982975,202.9182,15.0586
,23.0005,202.9457,15.0631
,23.016975,203.49565,15.06595
,23.0311,203.789225,15.073025
,23.053,204.288975,15.082025
,23.0822,204.41195,15.0901
,23.094575,204.573575,15.103775
,23.11705,204.7225,15.135575
,23.156875,205.11445,15.2071
,23.179325,205.219,15.22935
,23.209075,205.65045,15.263325
,23.240325,205.7666,15.294625
,23.267725,206.0207,15.30865
,23.2869,206.5434,15.32345
,23.30305,206.780975,15.35845
,23.31995,206.8468,15.3766
,23.338575,206.892425,15.387725
,23.37005,207.4008,15.392025
,23.392475,207.7208,15.40045
,23.423525,207.78555,15.4094
,23.449275,208.44245,15.4237
,23.4791,208.935275,15.4408
,23.5056,209.158775,15.4689
,23.53125,209.46865,15.504475
,23.563475,210.204375,15.5215
,23.592625,210.486375,15.532225
,23.61615,210.61155,15.57045
,23.644675,210.8993,15.592175
,23.6658,210.91045,15.601725
,23.687925,211.053775,15.611975
,23.7082,211.164675,15.624225
,23.7367,211.219975,15.631525
,23.7601,211.2665,15.64265
,23.7778,211.33025,15.64945
,23.797125,211.56455,15.6571
,23.817075,211.5826,15.66375
,23.829575,212.300975,15.668525
,23.850975,212.660425,15.67295
,23.86785,213.0749,15.694375
,23.887675,213.710825,15.703375
,23.910475,213.7646,15.7173
,23.94045,213.894375,15.722475
,23.957425,214.008125,15.726825
,23.982875,214.1321,15.733775
,24.0052,214.154925,15.737425
,24.028025,214.58505,15.7425
,24.052325,214.685475,15.7468
,24.077675,214.754025,15.7515
,24.103975,214.8302,15.75395
,24.126025,214.928725,15.75895
,24.144225,215.109975,15.762075
,24.172975,215.1696,15.76505
,24.193275,215.338925,15.772425
,24.2106,215.440225,15.779375
,24.23505,215.575525,15.791675
,24.254775,215.890225,15.83425
,24.287825,216.642125,15.905275
,24.312225,217.1239,15.95545
,24.34755,218.674175,15.975675
,24.3651,219.036125,16.002475
,24.383475,219.34605,16.044175
,24.4093,219.38635,16.066775
,24.427125,220.7229,16.08115
,24.443425,220.732775,16.090025
,24.489525,220.8612,16.093875
,24.503325,220.944175,16.097425
,24.5328,221.448325,16.103725
,24.55465,221.5377,16.11115
,24.581675,221.6658,16.11425
,24.6064,221.673825,16.1211
,24.6355,221.689225,16.127475
,24.668425,221.8615,16.13145
,24.695275,222.31915,16.13455
,24.723275,222.3522,16.13955
,24.75035,222.598025,16.14435
,24.7713,223.1848,16.1506
,24.78965,223.75235,16.158725
,24.81215,223.7587,16.1708
,24.837775,223.817,16.190425
,24.859125,224.58405,16.23085
,24.882425,224.966925,16.2513
,24.89625,225.38575,16.27445
,24.9193,225.422625,16.28955
,24.931175,225.451625,16.3071
,24.95795,225.4835,16.3141
,24.9784,225.569875,16.31795
,24.99815,225.627775,16.332525
,25.019275,225.85625,16.338875
,25.0389,225.9425,16.347
,25.061,226.17505,16.363575
,25.0832,226.229825,16.37875
,25.1108,226.3971,16.384425
,25.12515,226.545825,16.390175
,25.151,226.691075,16.473975
,25.17665,226.761325,16.490575
,25.20385,227.02775,16.5045
,25.228175,227.63495,16.53055
,25.253125,227.79295,16.5541
,25.27495,227.8418,16.5827
,25.293875,228.23545,16.6588
,25.318375,228.43115,16.7068
,25.34015,228.4733,16.77705
,25.35795,228.660275,16.803675
,25.380375,228.6657,16.814825
,25.402375,229.135,16.82335
,25.42545,229.232675,16.83675
,25.445,229.31465,16.843075
,25.4729,229.4149,16.853025
,25.501475,229.514775,16.8626
,25.531475,229.6177,16.873325
,25.552625,230.518125,16.8782
,25.5715,230.675525,16.8847
,25.58525,230.8219,16.889125
,25.613825,231.3457,16.892925
,25.64205,231.549125,16.89825
,25.665975,232.07305,16.905925
,25.6834,232.19185,16.910525
,25.709275,232.334975,16.9239
,25.730125,232.56515,16.935725
,25.7487,233.0886,16.98245
,25.7713,233.125575,17.0404
,25.7958,233.198525,17.0757
,25.823375,233.24965,17.146725
,25.862125,233.36315,17.155575
,25.873775,233.467,17.1691
,25.895075,233.60005,17.17755
,25.9161,233.857775,17.181475
,25.927925,234.015625,17.188225
,25.9501,234.04,17.19615
,25.974275,234.300475,17.2036
,25.993625,234.663575,17.2078
,26.020125,234.692875,17.217
,26.04775,234.708925,17.224775
,26.0746,235.165525,17.239275
,26.109125,235.23795,17.258225
,26.13755,236.1644,17.28315
,26.1661,236.171975,17.331175
,26.20005,236.188575,17.353175
,26.2259,236.56005,17.381975
,26.24005,236.712975,17.400425
,26.26205,237.1324,17.409975
,26.279675,237.464325,17.4192
,26.2979,237.64675,17.425925
,26.316175,237.905625,17.4355
,26.33345,238.274525,17.4455
,26.357475,238.674725,17.4572
