SPK_SPKC06c,SPK_SPKC08a,700.008825,SPK_SPKC11a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC15b
877.0151,,,826.211275,863.538175,,834.405475
877.19025,,,826.235275,863.563625,,834.41425
877.206925,,,826.246475,863.70285,,834.42655
877.264,,,826.28935,863.773025,,834.447975
877.40495,,,826.310575,863.80005,,834.474875
877.4207,,,826.3343,863.817875,,834.492875
877.43395,,,826.349425,863.863225,,834.54025
877.49415,,,826.36555,863.87965,,834.572825
877.533075,,,826.3969,863.88915,,834.604275
877.558025,,,826.450125,864.0992,,834.629075
877.575025,,,826.501525,864.14495,,834.6592
877.593125,,,826.5383,864.160875,,834.687275
877.609975,,,826.563,864.175475,,834.72145
877.6347,,,826.587525,864.183125,,834.7438
877.67045,,,826.60665,864.192875,,834.804475
877.6756,,,826.62725,864.21765,,834.831475
877.713425,,,826.64125,864.22065,,834.879575
877.85205,,,826.66685,864.24175,,834.90345
877.898525,,,826.695125,864.259,,834.942025
877.931375,,,826.730325,864.280575,,834.9522
877.979075,,,826.804775,864.401375,,834.97625
877.9906,,,826.870975,864.442075,,835.037725
878.014825,,,826.900775,864.46815,,835.0754
878.05995,,,826.91295,864.52925,,835.115025
878.125,,,826.93275,864.533775,,835.13995
878.1424,,,826.946125,864.5858,,835.1822
878.166475,,,826.959075,864.74505,,835.209375
878.19685,,,826.9768,864.77065,,835.22535
878.213925,,,826.997125,864.836575,,835.242325
878.24175,,,827.010825,864.87195,,835.262475
878.2751,,,827.020475,864.88265,,835.272525
878.30225,,,827.03835,864.9351,,835.293875
878.319125,,,827.0537,864.959925,,835.30875
878.337675,,,827.078475,864.989375,,835.3568
878.4021,,,827.099625,865.039275,,835.407575
878.41665,,,827.121975,865.11185,,835.4386
878.466575,,,827.139325,865.148875,,835.46425
878.576025,,,827.155925,865.180125,,835.4982
878.593275,,,827.17305,865.201875,,835.528625
878.62905,,,827.192,865.231625,,835.561525
878.658125,,,827.207525,865.25375,,835.57965
878.693675,,,827.215225,865.274175,,835.6025
878.746725,,,827.2243,865.291825,,835.61775
878.9647,,,827.236725,865.32545,,835.6271
878.9989,,,827.25585,865.36855,,835.63025
879.168875,,,827.267475,865.394075,,835.649525
879.182875,,,827.2897,865.406325,,835.680325
879.209575,,,827.30805,865.41825,,835.7091
879.345925,,,827.33425,865.4365,,835.723725
879.5028,,,827.3637,865.480675,,835.7429
879.53185,,,827.388425,865.54395,,835.758625
879.54505,,,827.43305,865.5632,,835.7676
879.601325,,,827.4705,865.6071,,835.776375
879.66845,,,827.5071,865.6416,,835.7875
879.7242,,,827.5386,865.674875,,835.80235
879.857275,,,827.5813,865.685675,,835.818025
879.913525,,,827.60055,865.7109,,835.8741
879.9973,,,827.609225,865.72935,,835.902775
880.1942,,,827.627225,865.776,,835.916775
880.230925,,,827.642575,865.8023,,835.955875
880.28815,,,827.667175,865.828725,,835.9797
880.370125,,,827.69365,865.966875,,836.012275
880.3777,,,827.722675,865.977525,,836.022675
880.383275,,,827.758675,866.0034,,836.036725
880.390825,,,827.796675,866.00845,,836.04765
880.3926,,,827.884075,866.0237,,836.0563
880.63265,,,827.905725,866.1349,,836.065475
880.6552,,,827.9183,866.145375,,836.0726
880.6692,,,827.939475,866.155475,,836.083625
880.675525,,,827.954675,866.177625,,836.1017
880.68775,,,827.97245,866.18645,,836.1143
880.706075,,,828.0001,866.2148,,836.13995
880.7458,,,828.031475,866.2194,,836.151975
880.7896,,,828.0613,866.2279,,836.18895
880.86855,,,828.0957,866.273875,,836.205175
880.9087,,,828.16425,866.291175,,836.214475
880.914025,,,828.205275,866.32925,,836.3004
880.926825,,,828.2535,866.358775,,836.33275
881.1548,,,828.2769,866.37585,,836.350825
881.157325,,,828.329025,866.433425,,836.380175
881.162975,,,828.3781,866.55295,,836.398175
881.168325,,,828.4436,866.6581,,836.44155
881.172525,,,828.550725,866.679125,,836.455625
881.17915,,,828.6497,866.706275,,836.477225
881.3574,,,828.672125,866.765,,836.489975
881.380625,,,828.6887,866.77165,,836.514925
881.64435,,,828.700175,866.783375,,836.5425
881.6568,,,828.73035,866.808775,,836.5816
881.7027,,,828.754875,866.8234,,836.6095
881.73475,,,828.806875,866.840525,,836.632875
881.7512,,,828.893825,866.858225,,836.6675
881.760225,,,828.931175,866.886825,,836.68745
881.772625,,,828.96235,866.92145,,836.70505
881.8101,,,828.9934,866.941825,,836.723225
882.028425,,,829.011325,866.951325,,836.743875
882.04445,,,829.030925,866.964325,,836.759875
882.05225,,,829.048425,866.989975,,836.78495
882.0755,,,829.070125,867.01885,,836.800225
882.08465,,,829.08775,867.0444,,836.817425
882.11275,,,829.116825,867.0784,,836.826925
882.207375,,,829.1409,867.1201,,836.8627
882.260025,,,829.1766,867.18605,,836.878275
882.2896,,,829.238475,867.222825,,836.91435
882.4854,,,829.2924,867.25535,,836.939925
882.49865,,,829.327175,867.2667,,836.9937
882.51475,,,829.35195,867.277475,,837.0207
882.524675,,,829.3723,867.310275,,837.043875
882.6109,,,829.3844,867.373925,,837.07445
882.825925,,,829.393975,867.39805,,837.09955
882.850225,,,829.411625,867.52745,,837.117525
882.851775,,,829.427875,867.598525,,837.11895
883.12305,,,829.481,867.6263,,837.134475
883.130225,,,829.52585,867.647825,,837.15135
883.146075,,,829.60265,867.663925,,837.174775
883.15285,,,829.6674,867.674825,,837.185725
883.187125,,,829.7434,867.713,,837.20365
883.2321,,,829.772,867.7376,,837.2198
883.362675,,,829.799725,867.778025,,837.273875
883.377125,,,829.827075,867.869725,,837.3284
883.38755,,,829.841175,867.9317,,837.3537
883.420875,,,829.85695,867.966125,,837.373475
883.693125,,,829.88305,867.9756,,837.3881
883.707825,,,829.906375,867.988825,,837.39965
883.71535,,,829.94105,867.995325,,837.414025
883.74185,,,830.03245,867.999275,,837.4266
883.7604,,,830.077825,868.006625,,837.4431
883.7751,,,830.09815,868.014375,,837.452525
883.7975,,,830.118975,868.017675,,837.458175
883.8059,,,830.1274,868.021625,,837.49305
883.8418,,,830.139175,868.035375,,837.504175
883.869075,,,830.146675,868.2889,,837.523
883.89415,,,830.1582,868.33415,,837.537825
883.89815,,,830.165225,868.3552,,837.5588
883.938875,,,830.1784,868.368025,,837.573775
883.963575,,,830.195175,868.382575,,837.5979
884.020175,,,830.21235,868.392175,,837.614575
884.0662,,,830.22555,868.406375,,837.62235
884.122775,,,830.2436,868.47095,,837.624275
884.137075,,,830.25705,868.515025,,837.643875
884.17605,,,830.2697,868.54035,,837.6689
884.2757,,,830.281575,868.557275,,837.690275
884.5037,,,830.320225,868.58465,,837.718425
884.522125,,,830.336125,868.6007,,837.738725
884.524325,,,830.34775,868.62305,,837.75115
884.533825,,,830.371675,868.66785,,837.7867
884.56505,,,830.390675,868.735975,,837.822275
884.848625,,,830.410675,868.842,,837.856975
884.856825,,,830.449,868.853925,,837.88185
884.863225,,,830.460225,868.87275,,837.909
884.88535,,,830.48245,868.8822,,837.923575
884.8897,,,830.504625,868.88785,,837.94535
884.906425,,,830.516125,868.903025,,837.98305
884.94965,,,830.54475,868.934125,,838.01115
884.994425,,,830.566025,868.94815,,838.03425
885.026125,,,830.589025,869.00205,,838.045875
885.052675,,,830.617,869.101175,,838.0754
885.25445,,,830.63255,869.159025,,838.098275
885.4975,,,830.649825,869.1873,,838.1185
885.524325,,,830.662625,869.19655,,838.137025
885.576875,,,830.68345,869.223875,,838.154475
885.631225,,,830.702425,869.257975,,838.182
885.69685,,,830.720675,869.260425,,838.20695
885.8633,,,830.74175,869.2711,,838.232875
885.938125,,,830.76085,869.275975,,838.262025
885.989475,,,830.7861,869.2831,,838.28625
886.030925,,,830.79435,869.305025,,838.300425
886.05075,,,830.821775,869.314825,,838.3271
886.077925,,,830.850525,869.317175,,838.33875
886.13535,,,830.86625,869.348225,,838.342375
886.16775,,,830.8894,869.3636,,838.35655
886.2152,,,830.904775,869.402625,,838.3695
886.232925,,,830.919625,869.471275,,838.39225
886.246525,,,830.947225,869.5718,,838.405475
886.266625,,,830.97645,869.65805,,838.427425
886.286875,,,830.99855,869.668675,,838.45005
886.3357,,,831.010025,869.67465,,838.465775
886.347475,,,831.032475,869.690775,,838.487775
886.37045,,,831.0426,869.703175,,838.514275
886.403575,,,831.06245,869.72165,,838.53205
886.42485,,,831.0785,869.724275,,838.551425
886.44715,,,831.08965,869.7278,,838.59585
886.460525,,,831.10955,869.76335,,838.63675
886.463,,,831.120625,869.79935,,838.67915
886.52725,,,831.136025,869.93625,,838.71755
886.556675,,,831.1447,869.98335,,838.725425
886.5749,,,831.152875,870.02145,,838.739775
886.6001,,,831.1709,870.0401,,838.773475
886.736325,,,831.1914,870.104625,,838.81005
886.75545,,,831.203775,870.1395,,838.862675
886.7871,,,831.2365,870.166675,,838.897
886.815125,,,831.256975,870.179725,,838.9144
887.016125,,,831.27285,870.19925,,838.941975
887.063225,,,831.294625,870.247375,,838.956575
887.08595,,,831.304,870.2988,,838.984225
887.11595,,,831.31495,870.3637,,839.0054
887.1469,,,831.335775,870.392825,,839.031675
887.1609,,,831.3494,870.52295,,839.04745
887.210375,,,831.37095,870.573975,,839.0638
887.2584,,,831.39385,870.643025,,839.08345
887.33975,,,831.40875,870.68995,,839.105525
887.3547,,,831.4295,870.7852,,839.11715
887.386275,,,831.449625,870.826275,,839.150625
887.402525,,,831.476675,870.847125,,839.176025
887.442775,,,831.494425,870.88175,,839.20485
887.5045,,,831.511525,870.89545,,839.2174
887.55385,,,831.536325,870.90915,,839.243275
887.569775,,,831.556925,870.948375,,839.253475
887.618225,,,831.5833,871.002425,,839.274575
887.642925,,,831.597475,871.131875,,839.2848
887.697275,,,831.624125,871.173625,,839.322675
887.712375,,,831.652175,871.2029,,839.3505
887.774925,,,831.66175,871.219325,,839.36385
887.801825,,,831.6869,871.2249,,839.38195
887.89095,,,831.7018,871.2415,,839.402625
887.898675,,,831.714075,871.253225,,839.42735
887.91745,,,831.726975,871.25915,,839.44895
887.999575,,,831.742675,871.2675,,839.48555
888.0298,,,831.759775,871.281325,,839.5169
888.246075,,,831.7834,871.291725,,839.55915
888.281525,,,831.819,871.3358,,839.579125
888.309825,,,831.841825,871.35435,,839.59435
888.33235,,,831.862525,871.382525,,839.626925
888.3563,,,831.885425,871.430325,,839.652225
888.51275,,,831.917325,871.4537,,839.701575
888.54965,,,831.9429,871.479925,,839.7262
888.575575,,,831.97255,871.5138,,839.766625
888.5935,,,831.99625,871.5281,,839.797025
888.61345,,,832.018025,871.545375,,839.832175
888.647775,,,832.05005,871.559675,,839.86095
888.675475,,,832.071975,871.58195,,839.8956
888.72485,,,832.095925,871.593375,,839.91535
888.749925,,,832.123875,871.608375,,839.932925
888.82175,,,832.137,871.6295,,839.939375
888.8513,,,832.168,871.6436,,839.95
888.89525,,,832.1905,871.654725,,839.96085
888.9337,,,832.2096,871.676425,,839.9848
888.958475,,,832.219625,871.695725,,840.0158
888.970025,,,832.2388,871.722275,,840.0644
888.993525,,,832.259725,871.7722,,840.095325
889.003,,,832.28405,871.793875,,840.12105
889.04725,,,832.30575,871.82625,,840.151925
889.080175,,,832.336025,871.86915,,840.183125
889.097875,,,832.357025,871.8948,,840.210075
889.11365,,,832.384625,871.910075,,840.22405
889.121725,,,832.41945,871.936925,,840.236875
889.154775,,,832.440125,871.998975,,840.247625
889.1642,,,832.4919,872.02025,,840.267325
889.176225,,,832.5146,872.039725,,840.27785
889.21555,,,832.54065,872.054725,,840.294275
889.282175,,,832.563825,872.075325,,840.3079
889.32825,,,832.58595,872.11725,,840.3286
889.3536,,,832.612475,872.14435,,840.3603
889.396275,,,832.64385,872.157775,,840.3758
889.425725,,,832.673575,872.1777,,840.40605
889.451525,,,832.7079,872.22665,,840.4221
889.479075,,,832.73105,872.23955,,840.51385
889.5034,,,832.758125,872.2661,,840.54075
889.51885,,,832.7832,872.2987,,840.5739
889.557975,,,832.801325,872.36635,,840.618425
889.5736,,,832.814825,872.402475,,840.64245
889.605325,,,832.85125,872.483275,,840.6809
889.6272,,,832.899775,872.493225,,840.700125
889.644325,,,832.92825,872.511325,,840.718
889.69645,,,832.94075,872.62165,,840.7307
889.71795,,,832.9618,872.670875,,840.745425
889.74185,,,832.983175,872.69755,,840.7658
889.759725,,,833.014875,872.747075,,840.7846
889.79325,,,833.0442,872.80745,,840.80205
889.85225,,,833.06635,872.828075,,840.8257
889.8843,,,833.1039,872.853225,,840.845075
889.9162,,,833.1357,872.897075,,840.8757
889.9326,,,833.184475,872.9246,,840.891
889.950725,,,833.221875,873.006625,,840.918775
889.970125,,,833.248725,873.0362,,840.93515
889.992875,,,833.27595,873.074775,,840.971475
890.032125,,,833.318475,873.10595,,841.004575
890.053975,,,833.35305,873.1289,,841.034475
890.063775,,,833.3897,873.1499,,841.0551
890.1518,,,833.419425,873.163,,841.0605
890.20275,,,833.443225,873.18785,,841.062625
890.218375,,,833.4579,873.216075,,841.070925
890.245675,,,833.47275,873.240375,,841.08495
890.257275,,,833.494825,873.296525,,841.093775
890.27155,,,833.51985,873.312925,,841.104775
890.306725,,,833.5433,873.340625,,841.1209
890.325775,,,833.578525,873.38755,,841.135325
890.34105,,,833.60885,873.416725,,841.1608
890.35705,,,833.636175,873.485875,,841.217475
890.36745,,,833.677725,873.518875,,841.262625
890.3918,,,833.714725,873.5544,,841.3055
890.41345,,,833.745225,873.71785,,841.3508
890.42155,,,833.75875,873.8333,,841.381475
890.466625,,,833.78365,873.88505,,841.43135
890.488925,,,833.80215,873.893175,,841.460375
890.50295,,,833.833175,873.909875,,841.501625
890.514275,,,833.856375,873.9188,,841.529125
890.531825,,,833.889175,873.926425,,841.56095
890.5563,,,833.91025,873.952375,,841.598475
890.5868,,,833.9495,874.002425,,841.630175
890.64265,,,833.982425,874.024225,,841.653225
890.6877,,,834.00915,874.08995,,841.678425
890.731025,,,834.0312,874.171975,,841.697925
890.751225,,,834.07465,874.21045,,841.719775
890.769925,,,834.108875,874.2342,,841.749175
890.792825,,,834.1284,874.266025,,841.7612
890.8549,,,834.1604,874.2854,,841.7802
890.878975,,,834.17965,874.343825,,841.78995
890.89865,,,834.210175,874.3975,,841.8288
890.92795,,,834.26515,874.41855,,841.854225
890.976975,,,834.2948,874.4473,,841.873025
890.99655,,,834.323275,874.470475,,841.8983
891.022225,,,834.346375,874.50705,,841.935175
891.047925,,,834.379175,874.5698,,841.975175
891.056875,,,834.391725,874.653075,,842.012525
891.078925,,,834.40165,874.708075,,842.051275
891.142775,,,834.40975,874.754,,842.080175
891.15685,,,834.417175,874.778825,,842.107825
891.203075,,,834.42365,874.799525,,842.12845
891.2388,,,834.4333,874.81375,,842.1614
891.260675,,,834.43695,874.856625,,842.178375
891.27825,,,834.441425,874.8979,,842.1976
891.306825,,,834.447275,874.922675,,842.214675
891.327675,,,834.454725,875.01215,,842.2251
891.34795,,,834.464275,875.071725,,842.242375
891.376125,,,834.479075,875.097975,,842.312375
891.399375,,,834.525725,875.120575,,842.35075
891.41045,,,834.5497,875.171325,,842.384375
891.43635,,,834.573225,875.194825,,842.407475
891.4613,,,834.608975,875.21665,,842.42655
891.488675,,,834.654575,875.282275,,842.454975
891.524225,,,834.68035,875.308425,,842.487975
891.550075,,,834.712425,875.3735,,842.5012
891.599725,,,834.793975,875.388575,,842.522625
891.63495,,,834.83065,875.434275,,842.547775
891.657325,,,834.85455,875.452775,,842.566625
891.686525,,,834.874025,875.4974,,842.608275
891.7079,,,834.923325,875.516225,,842.642475
891.7412,,,834.95615,875.5328,,842.67805
891.7603,,,834.995325,875.55995,,842.703525
891.78015,,,835.044325,875.58345,,842.76265
891.834025,,,835.07945,875.59355,,842.79155
891.867275,,,835.15875,875.629125,,842.8122
891.92815,,,835.21615,875.6443,,842.835075
891.96075,,,835.240325,875.654175,,842.85765
891.995525,,,835.253875,875.67535,,842.873425
892.0342,,,835.274775,875.7333,,842.876075
892.074075,,,835.30975,875.806875,,842.89505
892.236775,,,835.3279,875.923175,,842.918125
892.2825,,,835.3411,875.973475,,842.94755
892.309575,,,835.3711,876.01625,,842.970125
892.343325,,,835.407975,876.061525,,842.9891
892.37655,,,835.458425,876.094725,,843.04515
892.391725,,,835.520375,876.167,,843.063625
892.4106,,,835.58765,876.2037,,843.074
892.4634,,,835.607175,876.282775,,843.109525
892.524925,,,835.626225,876.33965,,843.122975
892.579325,,,835.6416,876.36185,,843.14715
892.608525,,,835.656875,876.3753,,843.163775
892.6481,,,835.6855,876.400875,,843.1838
892.667725,,,835.7187,876.43815,,843.221375
892.699725,,,835.749725,876.46235,,843.24785
892.733625,,,835.7738,876.5923,,843.280425
892.851025,,,835.8295,876.66795,,843.345475
892.944125,,,835.8832,876.7044,,843.38195
893.098925,,,835.99345,876.749825,,843.430825
893.27335,,,836.0193,876.77375,,843.51005
893.2859,,,836.03295,876.801675,,843.5479
893.299075,,,836.057575,876.839075,,843.5774
893.34625,,,836.066975,876.881175,,843.6227
893.364675,,,836.077175,876.91795,,843.64825
893.4371,,,836.0896,876.950825,,843.674625
893.466225,,,836.100225,876.9918,,843.720825
893.523475,,,836.11375,877.0589,,843.737325
893.569425,,,836.130975,877.0656,,843.756675
893.819075,,,836.161975,877.094525,,843.7833
893.846625,,,836.183075,877.11225,,843.7955
893.89305,,,836.22255,877.158575,,843.803525
893.91565,,,836.3134,877.33065,,843.81315
894.295275,,,836.3525,877.3934,,843.817075
894.472925,,,836.39195,877.447525,,843.825925
894.4822,,,836.435275,877.467525,,843.831325
894.55345,,,836.487675,877.5282,,843.843875
894.592575,,,836.52075,877.540675,,843.85005
894.613425,,,836.562525,877.56195,,843.856275
894.8938,,,836.600125,877.6026,,843.863325
894.9077,,,836.680375,877.62265,,843.871925
894.963275,,,836.762925,877.64565,,843.8765
894.99145,,,836.818825,877.6624,,843.88495
895.0493,,,836.837525,877.736175,,843.89305
895.085875,,,836.862575,877.7913,,843.903775
895.1355,,,836.881025,877.869675,,843.91315
895.169975,,,836.90825,877.951825,,843.927425
895.192375,,,836.94325,877.9623,,843.9483
895.204575,,,836.970675,877.974325,,843.996225
895.4215,,,837.017425,878.001075,,844.022775
