SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC12a,SPK_SPKC13a
,,,181.194775,,
,,,181.21415,,
,,,181.23455,,
,,,181.25145,,
,,,181.26065,,
,,,181.2741,,
,,,181.285525,,
,,,181.301775,,
,,,181.310025,,
,,,181.32315,,
,,,181.33175,,
,,,181.340525,,
,,,181.452175,,
,,,181.465025,,
,,,181.49085,,
,,,181.50475,,
,,,181.5186,,
,,,181.55115,,
,,,181.619125,,
,,,181.6506,,
,,,181.677875,,
,,,181.688825,,
,,,181.700875,,
,,,181.71795,,
,,,181.7468,,
,,,181.83215,,
,,,181.87595,,
,,,181.929125,,
,,,181.93535,,
,,,181.9512,,
,,,181.961225,,
,,,182.024925,,
,,,182.057,,
,,,182.07925,,
,,,182.1022,,
,,,182.1157,,
,,,182.135375,,
,,,182.174,,
,,,182.2328,,
,,,182.25565,,
,,,182.274325,,
,,,182.287375,,
,,,182.3099,,
,,,182.34405,,
,,,182.412625,,
,,,182.492675,,
,,,182.524825,,
,,,182.55275,,
,,,182.58065,,
,,,182.636075,,
,,,182.66315,,
,,,182.687675,,
,,,182.7082,,
,,,182.7279,,
,,,182.7765,,
,,,182.8128,,
,,,182.838425,,
,,,182.844775,,
,,,182.8669,,
,,,182.8886,,
,,,182.9395,,
,,,182.9537,,
,,,182.981125,,
,,,183.00045,,
,,,183.028525,,
,,,183.050775,,
,,,183.0656,,
,,,183.0945,,
,,,183.114325,,
,,,183.1499,,
,,,183.186075,,
,,,183.2284,,
,,,183.2814,,
,,,183.3384,,
,,,183.3694,,
,,,183.42705,,
,,,183.461,,
,,,183.500325,,
,,,183.548025,,
,,,183.595,,
,,,183.63845,,
,,,183.77145,,
,,,183.85175,,
,,,183.91175,,
,,,183.95955,,
,,,184.02665,,
,,,184.099575,,
,,,184.168725,,
,,,184.223,,
,,,184.3028,,
,,,184.531475,,
,,,184.5986,,
,,,184.643425,,
,,,184.687,,
,,,184.7786,,
,,,184.815075,,
,,,184.847075,,
,,,184.905175,,
,,,184.9442,,
,,,184.982575,,
,,,185.023925,,
,,,185.1169,,
,,,185.195175,,
,,,185.2244,,
,,,185.2487,,
,,,185.28585,,
,,,185.365175,,
,,,185.412325,,
,,,185.48115,,
,,,185.79875,,
,,,185.850925,,
,,,185.9168,,
,,,185.968525,,
,,,186.008575,,
,,,186.028625,,
,,,186.055075,,
,,,186.160075,,
,,,186.195875,,
,,,186.223025,,
,,,186.2448,,
,,,186.273675,,
,,,186.29115,,
,,,186.304525,,
,,,186.31555,,
,,,186.320675,,
,,,186.327125,,
,,,186.3515,,
,,,186.366125,,
,,,186.3863,,
,,,186.4025,,
,,,186.43395,,
,,,186.467225,,
,,,186.505775,,
,,,186.5387,,
,,,186.581025,,
,,,186.629875,,
,,,186.74565,,
,,,186.799175,,
,,,186.855225,,
,,,186.88925,,
,,,186.954025,,
,,,187.049425,,
,,,187.1061,,
,,,187.155325,,
,,,187.237075,,
,,,187.315125,,
,,,187.414025,,
,,,187.447375,,
,,,187.4909,,
,,,187.53135,,
,,,187.58205,,
,,,187.6284,,
,,,187.6848,,
,,,187.71535,,
,,,187.743875,,
,,,187.788125,,
,,,187.834675,,
,,,187.866425,,
,,,187.907925,,
,,,187.96055,,
,,,188.046225,,
,,,188.074775,,
,,,188.107625,,
,,,188.1514,,
,,,188.187775,,
,,,188.2168,,
,,,188.249025,,
,,,188.28855,,
,,,188.32595,,
,,,188.38375,,
,,,188.4091,,
,,,188.442725,,
,,,188.479075,,
,,,188.52725,,
,,,188.58535,,
,,,188.6381,,
,,,188.72175,,
,,,188.879775,,
,,,189.038625,,
,,,189.1226,,
,,,189.279225,,
,,,189.31855,,
,,,189.434925,,
,,,189.528325,,
,,,189.538475,,
,,,189.546075,,
,,,189.554125,,
,,,189.560325,,
,,,189.575925,,
,,,189.59065,,
,,,189.641025,,
,,,189.668025,,
,,,189.696275,,
,,,189.761325,,
,,,189.825575,,
,,,189.89995,,
,,,189.958275,,
,,,189.9854,,
