SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,112.1814,,,,,27.964025,136.379825
,112.192075,,,,,27.977575,136.45395
,112.280875,,,,,27.997975,136.614925
,112.343175,,,,,28.0052,136.634325
,112.497525,,,,,28.011525,136.711175
,112.51465,,,,,28.021775,136.729825
,112.5274,,,,,28.03005,136.84765
,112.534875,,,,,28.038075,137.21015
,112.55445,,,,,28.046025,137.241225
,112.6534,,,,,28.0529,137.329525
,112.710275,,,,,28.065975,137.391775
,112.894225,,,,,28.07555,137.395475
,112.906175,,,,,28.082925,137.480375
,112.91485,,,,,28.0932,137.491225
,112.985625,,,,,28.10195,137.537275
,113.119425,,,,,28.111575,137.746525
,113.155075,,,,,28.123975,137.915225
,113.178525,,,,,28.1334,137.925825
,113.294775,,,,,28.15045,137.94925
,113.35055,,,,,28.169925,137.956575
,113.37115,,,,,28.192875,138.20535
,113.37735,,,,,28.2295,138.242075
,113.388025,,,,,28.29725,138.2753
,113.393525,,,,,28.337325,138.505625
,113.40605,,,,,28.36525,138.673
,113.5237,,,,,28.385375,138.8382
,113.61865,,,,,28.403225,138.892975
,113.6677,,,,,28.413525,139.07155
,113.712125,,,,,28.420475,139.094375
,113.733025,,,,,28.4357,139.157175
,113.941825,,,,,28.444575,139.193325
,113.9515,,,,,28.45345,139.316475
,114.138525,,,,,28.461175,139.405425
,114.14475,,,,,28.484825,139.64885
,114.149025,,,,,28.486175,139.76915
,114.161175,,,,,28.48925,139.7952
,114.16505,,,,,28.508075,139.825275
,114.170775,,,,,28.5158,139.8338
,114.2148,,,,,28.518125,139.953825
,114.2372,,,,,28.52305,140.165025
,114.242825,,,,,28.54125,140.2088
,114.281075,,,,,28.555775,140.24825
,114.30575,,,,,28.56185,140.2786
,114.3839,,,,,28.583575,140.298225
,114.39535,,,,,28.60955,140.310125
,114.41,,,,,28.630325,140.3475
,114.42415,,,,,28.658,140.384275
,114.550775,,,,,28.68705,140.493575
,114.57765,,,,,28.70595,140.540825
,114.6079,,,,,28.745925,140.566475
,114.62655,,,,,28.80405,140.622925
,114.740375,,,,,28.8252,140.682525
,114.78855,,,,,28.839225,140.797275
,114.799275,,,,,28.8548,140.922825
,114.806725,,,,,28.871475,141.1896
,114.817925,,,,,28.8793,141.22265
,114.84395,,,,,28.885175,141.5514
,114.870925,,,,,28.88965,141.7327
,115.091775,,,,,28.900125,141.92035
,115.10355,,,,,28.904975,141.97345
,115.109325,,,,,28.927975,142.03915
,115.11765,,,,,28.93045,142.122625
,115.134525,,,,,28.944,142.419825
,115.1545,,,,,28.95105,142.450375
,115.17795,,,,,28.962975,142.4804
,115.180725,,,,,28.9701,142.5028
,115.2415,,,,,28.9902,142.5211
,115.274525,,,,,28.994125,142.52485
,115.288475,,,,,29.002925,142.54305
,115.2976,,,,,29.0136,142.547225
,115.336875,,,,,29.0206,142.6454
,115.38995,,,,,29.025825,142.68815
,115.402725,,,,,29.02945,142.748125
,115.5412,,,,,29.035125,142.8917
,115.56915,,,,,29.0398,142.960075
,115.577475,,,,,29.05295,143.057675
,115.796425,,,,,29.09645,143.2563
,115.823025,,,,,29.111625,143.292525
,115.8302,,,,,29.12715,143.32705
,115.837225,,,,,29.15975,143.39735
,115.857475,,,,,29.184075,143.406275
,115.87075,,,,,29.2061,143.411175
,115.89465,,,,,29.2397,143.416675
,115.904825,,,,,29.26825,143.44335
,115.91685,,,,,29.26935,143.461175
,115.942125,,,,,29.283675,143.4706
,115.95215,,,,,29.30995,143.734575
,115.9809,,,,,29.338175,143.77765
,116.002,,,,,29.35265,143.798825
,116.04145,,,,,29.364225,143.822875
,116.04655,,,,,29.375025,143.829275
,116.06195,,,,,29.380775,143.875275
,116.076925,,,,,29.386025,143.89455
,116.143175,,,,,29.396575,144.337525
,116.205425,,,,,29.402,144.3445
,116.22505,,,,,29.407675,144.3796
,116.284425,,,,,29.4317,144.562825
,116.3561,,,,,29.4379,144.656575
,116.360075,,,,,29.447775,144.70185
,116.367725,,,,,29.45455,144.75205
,116.3716,,,,,29.47,144.758525
,116.40315,,,,,29.47705,144.781425
,116.425,,,,,29.52025,144.806525
,116.43385,,,,,29.537675,145.0106
,116.440275,,,,,29.56,145.01645
,116.4667,,,,,29.59295,145.0281
,116.513475,,,,,29.668,145.03105
,116.729575,,,,,29.6986,145.09395
,116.73425,,,,,29.7146,145.128125
,116.760725,,,,,29.72295,145.1459
,116.77545,,,,,29.731975,145.231025
,116.79085,,,,,29.73635,145.257325
,116.89015,,,,,29.742075,145.6387
,116.90785,,,,,29.7495,145.65885
,117.005925,,,,,29.758875,145.67615
,117.02295,,,,,29.766,145.716625
,117.031625,,,,,29.79055,145.7755
,117.044675,,,,,29.829525,145.7823
,117.130725,,,,,29.8644,145.78765
,117.1517,,,,,29.881025,145.804325
,117.159175,,,,,29.921975,145.8391
,117.186075,,,,,29.954625,145.88365
,117.190125,,,,,30.006525,145.903125
,117.212625,,,,,30.02205,145.9386
,117.238,,,,,30.0454,146.204225
,117.24595,,,,,30.062725,146.27825
,117.25675,,,,,30.072775,146.475
,117.265125,,,,,30.081725,146.56135
,117.296675,,,,,30.089975,146.724775
,117.314275,,,,,30.099025,146.88765
,117.3342,,,,,30.1063,146.934875
,117.346525,,,,,30.1112,146.96975
,117.354525,,,,,30.11625,146.993525
,117.36945,,,,,30.123725,147.070125
,117.53585,,,,,30.132875,147.0816
,117.550025,,,,,30.141825,147.2532
,117.5705,,,,,30.148375,147.482625
,117.601475,,,,,30.15835,147.4888
,117.647275,,,,,30.1724,147.50045
,117.657475,,,,,30.186325,147.50955
,117.67635,,,,,30.20655,147.54615
,117.685925,,,,,30.23025,147.553825
,117.69715,,,,,30.2566,147.567675
,117.725475,,,,,30.28085,147.6145
,117.758025,,,,,30.3409,147.7596
,117.868225,,,,,30.373175,147.83015
,117.883125,,,,,30.3974,147.94965
,117.955025,,,,,30.404975,147.960975
,117.97545,,,,,30.409675,147.99125
,118.0034,,,,,30.41645,148.020725
,118.007275,,,,,30.42785,148.056725
,118.0253,,,,,30.432275,148.178875
,118.054525,,,,,30.437175,148.2136
,118.067475,,,,,30.44065,148.40285
,118.114125,,,,,30.44605,148.4874
,118.22835,,,,,30.45,148.490425
,118.257475,,,,,30.454075,148.66665
,118.290375,,,,,30.4596,148.695425
,118.313275,,,,,30.475425,148.70695
,118.459125,,,,,30.528375,148.97325
,118.4677,,,,,30.5381,149.0109
,118.4828,,,,,30.5476,149.031525
,118.485825,,,,,30.56195,149.06425
,118.513025,,,,,30.60875,149.155425
,118.548225,,,,,30.627075,149.20745
,118.612575,,,,,30.63335,149.33605
,118.71215,,,,,30.638375,149.46285
,118.718475,,,,,30.65585,149.5446
,118.77495,,,,,30.667025,149.618475
,118.806025,,,,,30.6879,149.8089
,118.809375,,,,,30.72465,149.8804
,118.913625,,,,,30.755525,149.94255
,118.965425,,,,,30.823075,149.975525
,119.122925,,,,,30.857,
,119.175725,,,,,30.869,
,119.17885,,,,,30.881675,
,119.194125,,,,,30.8888,
,119.229275,,,,,30.9007,
,119.27215,,,,,30.908625,
,119.28165,,,,,30.916225,
,119.438475,,,,,30.92265,
,119.4638,,,,,30.9272,
,119.606125,,,,,30.93385,
,119.76075,,,,,30.941075,
,119.77895,,,,,30.95285,
,119.78535,,,,,30.963675,
,119.8023,,,,,30.973425,
,119.8272,,,,,30.981375,
,119.879675,,,,,30.98745,
,120.094825,,,,,30.994825,
,120.114675,,,,,31.00585,
,120.130875,,,,,31.01385,
,120.214175,,,,,31.029,
,120.28715,,,,,31.045425,
,120.326175,,,,,31.0521,
,120.4987,,,,,31.057825,
,120.587575,,,,,31.064,
,120.61415,,,,,31.071625,
,120.622425,,,,,31.076975,
,120.71635,,,,,31.0825,
,120.73565,,,,,31.090125,
,120.745075,,,,,31.10425,
,120.78285,,,,,31.112925,
,120.8933,,,,,31.1353,
,120.8967,,,,,31.153975,
,120.931675,,,,,31.169725,
,120.98805,,,,,31.187925,
,121.149,,,,,31.2066,
,121.333,,,,,31.22585,
,121.341125,,,,,31.2442,
,121.368075,,,,,31.279075,
,121.376575,,,,,31.2897,
,121.40195,,,,,31.3197,
,121.41575,,,,,31.326375,
,121.482875,,,,,31.340325,
,121.615725,,,,,31.343975,
,121.619,,,,,31.35215,
,121.65535,,,,,31.361775,
,121.75555,,,,,31.3715,
,121.804275,,,,,31.3816,
,121.8797,,,,,31.39315,
,121.90515,,,,,31.4006,
,121.942525,,,,,31.408325,
,121.962125,,,,,31.4174,
,122.071925,,,,,31.424925,
,122.1171,,,,,31.43555,
,122.1268,,,,,31.45445,
,122.15585,,,,,31.478975,
,122.1893,,,,,31.498525,
,122.334675,,,,,31.506925,
,122.399325,,,,,31.5281,
,122.444125,,,,,31.54255,
,122.4666,,,,,31.568575,
,122.482325,,,,,31.574675,
,122.582675,,,,,31.5808,
,122.63115,,,,,31.587675,
,122.637225,,,,,31.596675,
,122.672175,,,,,31.6121,
,122.784975,,,,,31.618175,
,122.86535,,,,,31.6257,
,122.881525,,,,,31.63285,
,122.899725,,,,,31.6521,
,123.003225,,,,,31.658225,
,123.011175,,,,,31.693175,
,123.017975,,,,,31.705775,
,123.1667,,,,,31.715025,
,123.184125,,,,,31.72585,
,123.191675,,,,,31.7553,
,123.20365,,,,,31.797375,
,123.26735,,,,,31.819075,
,123.313,,,,,31.850675,
,123.3404,,,,,31.881925,
,123.346275,,,,,31.901675,
,123.362,,,,,31.926275,
,123.4064,,,,,31.939775,
,123.4079,,,,,31.956975,
,123.416575,,,,,31.982225,
,123.4269,,,,,31.991275,
,123.436425,,,,,32.01,
,123.443475,,,,,32.020625,
,123.477875,,,,,32.03315,
,123.4882,,,,,32.05665,
,123.493725,,,,,32.0663,
,123.511275,,,,,32.081875,
,123.5234,,,,,32.0976,
,123.5528,,,,,32.1084,
,123.559225,,,,,32.1345,
,123.56935,,,,,32.153225,
,123.65745,,,,,32.177825,
,123.678725,,,,,32.231425,
,123.679975,,,,,32.25195,
,123.74965,,,,,32.26985,
,123.75975,,,,,32.322175,
,123.769125,,,,,32.333625,
,123.7804,,,,,32.349175,
,123.835275,,,,,32.360875,
,123.85405,,,,,32.3819,
,123.878125,,,,,32.391125,
,123.904525,,,,,32.403,
,123.92855,,,,,32.411475,
,123.983175,,,,,32.423125,
,124.032075,,,,,32.433275,
,124.048475,,,,,32.44345,
,124.096975,,,,,32.456325,
,124.155675,,,,,32.47245,
,124.19095,,,,,32.482925,
,124.20975,,,,,32.5009,
,124.221175,,,,,32.5136,
,124.249425,,,,,32.530575,
,124.279425,,,,,32.544725,
,124.293675,,,,,32.551375,
,124.32155,,,,,32.56415,
,124.353875,,,,,32.583875,
,124.366475,,,,,32.592275,
,124.39325,,,,,32.626975,
,124.40865,,,,,32.637875,
,124.4977,,,,,32.66085,
,124.57105,,,,,32.6863,
,124.6405,,,,,32.691075,
,124.686925,,,,,32.709075,
,124.6923,,,,,32.721475,
,124.793825,,,,,32.736325,
,124.9206,,,,,32.7507,
,125.0741,,,,,32.781625,
,125.105125,,,,,32.78825,
,125.128375,,,,,32.797675,
,125.140575,,,,,32.8162,
,125.15055,,,,,32.83155,
,125.156825,,,,,32.871175,
,125.176775,,,,,32.8818,
,125.19665,,,,,32.8906,
,125.201875,,,,,32.8994,
,125.22505,,,,,32.91885,
,125.2343,,,,,32.927225,
,125.339825,,,,,32.93625,
,125.4825,,,,,32.942825,
,125.522725,,,,,32.96565,
,125.53685,,,,,32.986,
,125.559275,,,,,33.02355,
,125.56925,,,,,33.041225,
,125.5983,,,,,33.059925,
,125.717175,,,,,33.071725,
,125.924525,,,,,33.08725,
,125.940875,,,,,33.1104,
,125.971075,,,,,33.11995,
,125.995625,,,,,33.1339,
,126.016025,,,,,33.152475,
,126.03375,,,,,33.161225,
,126.057675,,,,,33.1702,
,126.218275,,,,,33.18335,
,126.23305,,,,,33.1919,
,126.236825,,,,,33.20025,
,126.2726,,,,,33.20705,
,126.293175,,,,,33.22125,
,126.43045,,,,,33.228125,
,126.440925,,,,,33.23845,
,126.4639,,,,,33.24585,
,126.466925,,,,,33.25605,
,126.48615,,,,,33.2629,
,126.555675,,,,,33.28295,
,126.559675,,,,,33.29515,
,126.564475,,,,,33.333125,
,126.57585,,,,,33.3793,
,126.618775,,,,,33.407925,
,126.624275,,,,,33.43965,
,126.65095,,,,,33.45185,
,126.683575,,,,,33.5045,
,126.833375,,,,,33.521375,
,126.848675,,,,,33.534725,
,126.92595,,,,,33.541525,
,126.9696,,,,,33.552375,
,127.015275,,,,,33.600425,
,127.060775,,,,,33.60965,
,127.150725,,,,,33.6178,
,127.205675,,,,,33.63305,
,127.2347,,,,,33.64145,
,127.3833,,,,,33.661525,
,127.428075,,,,,33.673275,
,127.479225,,,,,33.698275,
,127.564975,,,,,33.716875,
,127.58685,,,,,33.733725,
,127.609825,,,,,33.75435,
,127.67215,,,,,33.780725,
,127.745075,,,,,33.8015,
,127.760025,,,,,33.883425,
,127.81445,,,,,33.91175,
,127.81875,,,,,33.92395,
,127.822125,,,,,33.931,
,127.83205,,,,,33.947375,
,127.879025,,,,,33.9595,
,127.937425,,,,,33.967275,
,127.950975,,,,,33.9787,
,127.96105,,,,,33.99385,
,127.9899,,,,,34.0021,
,128.002825,,,,,34.004575,
,128.040925,,,,,34.0245,
,128.06275,,,,,34.038475,
,128.077025,,,,,34.06105,
,128.081975,,,,,34.085975,
,128.126725,,,,,34.108,
,128.13145,,,,,34.14375,
,128.13665,,,,,34.19175,
,128.1575,,,,,34.228925,
,128.172425,,,,,34.2623,
,128.2206,,,,,34.26605,
,128.28225,,,,,34.2712,
,128.300775,,,,,34.2734,
,128.310625,,,,,34.282425,
,128.357,,,,,34.2861,
,128.4354,,,,,34.289725,
,128.4712,,,,,34.301925,
,128.4943,,,,,34.311275,
,128.6072,,,,,34.3172,
,128.656025,,,,,34.32525,
,128.672275,,,,,34.33285,
,128.711,,,,,34.34035,
,128.71575,,,,,34.353075,
,128.73145,,,,,34.37015,
,128.7374,,,,,34.394225,
,128.792875,,,,,34.402475,
,128.825175,,,,,34.41545,
,128.8697,,,,,34.4221,
,128.948775,,,,,34.429625,
,128.988975,,,,,34.44855,
,129.0577,,,,,34.455725,
,129.212175,,,,,34.46795,
,129.23045,,,,,34.488875,
,129.253725,,,,,34.5006,
,129.25675,,,,,34.5328,
,129.2705,,,,,34.541275,
,129.293025,,,,,34.58445,
,129.3939,,,,,34.601975,
,129.409275,,,,,34.6479,
,129.475275,,,,,34.658925,
,129.489425,,,,,34.692525,
,129.511725,,,,,34.69435,
,129.618575,,,,,34.713425,
,129.622825,,,,,34.767525,
,129.6665,,,,,34.7902,
,129.691975,,,,,34.80815,
,129.736525,,,,,34.82875,
,129.83115,,,,,34.829825,
,129.848775,,,,,34.847225,
,129.884625,,,,,34.860325,
,129.897125,,,,,34.86955,
,129.945525,,,,,34.885525,
,129.971325,,,,,34.899325,
,130.093475,,,,,34.910425,
,130.110275,,,,,34.925925,
,130.1501,,,,,34.93735,
,130.216975,,,,,34.94595,
,130.239125,,,,,34.96035,
,130.3804,,,,,34.971525,
,130.386325,,,,,34.981575,
,130.413075,,,,,34.9892,
,130.430425,,,,,34.994425,
,130.463025,,,,,35.01095,
,130.4754,,,,,35.021475,
,130.5594,,,,,35.0584,
,130.61585,,,,,35.118075,
,130.70695,,,,,35.188225,
,130.7995,,,,,35.1973,
,130.81085,,,,,35.201575,
,130.8418,,,,,35.2245,
,130.854975,,,,,35.234775,
,130.872125,,,,,35.2404,
,130.8914,,,,,35.247375,
,130.968375,,,,,35.252625,
,130.98285,,,,,35.2661,
,131.00375,,,,,35.2739,
,131.0518,,,,,35.2946,
,131.067975,,,,,35.325375,
,131.08995,,,,,35.34315,
,131.11695,,,,,35.351625,
,131.16985,,,,,35.364925,
,131.177375,,,,,35.384525,
,131.181925,,,,,35.39995,
,131.21145,,,,,35.416475,
,131.2214,,,,,35.42575,
,131.264775,,,,,35.450975,
,131.28155,,,,,35.475575,
,131.299475,,,,,35.492475,
,131.344175,,,,,35.512125,
,131.3732,,,,,35.5745,
,131.40655,,,,,35.5971,
,131.5403,,,,,35.637575,
,131.559175,,,,,35.666475,
,131.672075,,,,,35.710475,
,131.680275,,,,,35.753,
,131.6983,,,,,35.789725,
,131.8252,,,,,35.804,
,131.832125,,,,,35.809275,
,131.849225,,,,,35.825425,
,131.894075,,,,,35.846825,
,131.9175,,,,,35.851925,
,131.999275,,,,,35.8758,
,132.049125,,,,,35.881275,
,132.073175,,,,,35.8862,
,132.09645,,,,,35.89425,
,132.104875,,,,,35.92745,
,132.117775,,,,,35.9446,
,132.1248,,,,,35.971725,
,132.1411,,,,,35.992025,
,132.146175,,,,,36.01055,
,132.174575,,,,,36.02905,
,132.183375,,,,,36.0446,
,132.200675,,,,,36.062,
,132.27585,,,,,36.080525,
,132.287825,,,,,36.123,
,132.298775,,,,,36.149175,
,132.302675,,,,,36.17255,
,132.4154,,,,,36.20095,
,132.475325,,,,,36.21345,
,132.536525,,,,,36.22215,
,132.644675,,,,,36.257,
,132.76605,,,,,36.282825,
,132.77465,,,,,36.312325,
,132.786125,,,,,36.352075,
,132.872525,,,,,36.359275,
,132.90535,,,,,36.370975,
,132.910975,,,,,36.380275,
,132.947825,,,,,36.38875,
,132.9572,,,,,36.4023,
,132.982925,,,,,36.4203,
,132.989825,,,,,36.4493,
,133.009575,,,,,36.473125,
,133.110075,,,,,36.4962,
,133.122775,,,,,36.508975,
,133.140525,,,,,36.53715,
,133.150925,,,,,36.57785,
,133.1725,,,,,36.611375,
,133.29455,,,,,36.6649,
,133.300175,,,,,36.69,
,133.326475,,,,,36.711775,
,133.3496,,,,,36.726425,
,133.358425,,,,,36.73545,
,133.5423,,,,,36.7514,
,133.560975,,,,,36.778125,
,133.592525,,,,,36.79265,
,133.6643,,,,,36.803875,
,133.6791,,,,,36.8254,
,133.728275,,,,,36.845775,
,133.7859,,,,,36.8855,
,133.80295,,,,,36.89245,
,133.821825,,,,,36.898675,
,133.878625,,,,,36.91095,
,133.907275,,,,,36.924925,
,133.9151,,,,,36.93145,
,133.921575,,,,,36.93735,
,133.967425,,,,,36.942475,
,134.031925,,,,,36.949675,
,134.05735,,,,,36.957525,
,134.0729,,,,,36.966275,
,134.084525,,,,,36.972225,
,134.140525,,,,,36.9964,
,134.148575,,,,,37.002275,
,134.18725,,,,,37.01105,
,134.20845,,,,,37.035775,
,134.232125,,,,,37.04345,
,134.25195,,,,,37.055,
,134.369425,,,,,37.076875,
,134.4746,,,,,37.095925,
,134.6404,,,,,37.1119,
,134.653825,,,,,37.14195,
,134.706175,,,,,37.17445,
,134.745375,,,,,37.192475,
,134.78235,,,,,37.209225,
,134.817225,,,,,37.2402,
,134.91125,,,,,37.37555,
,134.919525,,,,,37.4054,
,134.940525,,,,,37.417425,
,134.96255,,,,,37.420975,
,135.232475,,,,,37.425525,
,135.2487,,,,,37.4327,
,135.37755,,,,,37.4385,
,135.425725,,,,,37.442,
,135.5232,,,,,37.444975,
,135.549075,,,,,37.449025,
,135.658175,,,,,37.453725,
,135.72665,,,,,37.47295,
,135.792525,,,,,37.47985,
,135.816825,,,,,37.484825,
,135.8961,,,,,37.493625,
,135.9128,,,,,37.5102,
,136.050425,,,,,37.514175,
,136.08405,,,,,37.53985,
,136.15075,,,,,37.5504,
,136.2191,,,,,37.5639,
,136.331075,,,,,37.58075,
,136.36405,,,,,37.59285,
,136.436775,,,,,37.60615,
,136.489125,,,,,37.6135,
,136.7247,,,,,37.6538,
,136.7478,,,,,37.677875,
,136.758375,,,,,37.71545,
,136.7698,,,,,37.7376,
,136.871325,,,,,37.760875,
,136.982175,,,,,37.7957,
,137.01385,,,,,37.80185,
,137.0213,,,,,37.820125,
,137.1837,,,,,37.825475,
,137.5707,,,,,37.867925,
,137.5947,,,,,37.9098,
,137.628925,,,,,37.933925,
,137.80125,,,,,37.94235,
,137.82135,,,,,37.954,
,137.96835,,,,,37.96595,
,138.02055,,,,,37.973175,
,138.0294,,,,,37.98055,
,138.1733,,,,,37.9982,
,138.20075,,,,,38.02425,
,138.241975,,,,,38.04675,
,138.25465,,,,,38.0771,
,138.5825,,,,,38.098325,
,138.59105,,,,,38.116325,
,138.72515,,,,,38.136725,
,138.865475,,,,,38.156125,
,138.908625,,,,,38.18725,
,138.9722,,,,,38.239325,
,138.9945,,,,,38.24705,
,139.007175,,,,,38.2968,
,139.0422,,,,,38.329075,
,139.0778,,,,,38.349825,
,139.099225,,,,,38.380075,
,139.122475,,,,,38.41685,
,139.125325,,,,,38.4513,
,139.194425,,,,,38.483175,
,139.2359,,,,,38.517675,
,139.3286,,,,,38.52605,
,139.408125,,,,,38.53235,
,139.520975,,,,,38.53765,
,139.59695,,,,,38.54345,
,139.712175,,,,,38.546375,
,139.78235,,,,,38.5545,
,139.803075,,,,,38.559575,
,139.86575,,,,,38.5678,
,140.03675,,,,,38.57365,
,140.07825,,,,,38.5776,
,140.2748,,,,,38.5834,
,140.418025,,,,,38.599475,
,140.4283,,,,,38.6171,
,140.4495,,,,,38.634975,
,140.637525,,,,,38.64675,
,140.7529,,,,,38.688975,
,140.771575,,,,,38.702725,
,140.831,,,,,38.715425,
,140.85155,,,,,38.7507,
,140.884775,,,,,38.75985,
,140.893475,,,,,38.764125,
,140.952925,,,,,38.786425,
,140.9733,,,,,38.8083,
,141.013925,,,,,38.8308,
,141.065325,,,,,38.86015,
,141.09475,,,,,38.8939,
,141.138625,,,,,38.911325,
,141.2578,,,,,38.950725,
,141.293675,,,,,38.957125,
,141.313175,,,,,38.978125,
,141.348475,,,,,39.000175,
,141.464075,,,,,39.021475,
,141.480575,,,,,39.035125,
,141.483875,,,,,39.046125,
,141.490725,,,,,39.056425,
,141.530425,,,,,39.066225,
,141.56835,,,,,39.07785,
,141.5768,,,,,39.085025,
,141.6195,,,,,39.09925,
,141.726,,,,,39.108675,
,141.7853,,,,,39.12045,
,141.83305,,,,,39.1342,
,141.8653,,,,,39.144225,
,141.916325,,,,,39.160675,
,141.92705,,,,,39.1831,
,141.98405,,,,,39.1937,
,141.9946,,,,,39.2028,
,142.008675,,,,,39.222875,
,142.022375,,,,,39.230925,
,142.0523,,,,,39.24885,
,142.07125,,,,,39.272475,
,142.132425,,,,,39.28425,
,142.160675,,,,,39.31465,
,142.192425,,,,,39.328725,
,142.208175,,,,,39.338275,
,142.25585,,,,,39.3493,
,142.3141,,,,,39.358325,
,142.397625,,,,,39.36955,
,142.4157,,,,,39.38045,
,142.439875,,,,,39.3959,
,142.52395,,,,,39.425,
,142.581225,,,,,39.440625,
,142.5892,,,,,39.457725,
,142.79975,,,,,39.490975,
,142.85985,,,,,39.521625,
,142.923275,,,,,39.53665,
,142.9336,,,,,39.578325,
,142.9691,,,,,39.6106,
,143.03195,,,,,39.63625,
,143.053575,,,,,39.652475,
,143.164525,,,,,39.674425,
,143.182625,,,,,39.702525,
,143.190325,,,,,39.72105,
,143.2941,,,,,39.732125,
,143.417025,,,,,39.745875,
,143.51525,,,,,39.750025,
,143.524175,,,,,39.755925,
,143.6639,,,,,39.75695,
,143.674775,,,,,39.769375,
,143.684675,,,,,39.793525,
,143.812075,,,,,39.84535,
,143.82415,,,,,39.866275,
